Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89)
2.36949586596572e-19,0.24214613000368293,3.76,0.0,0.8431071223051478,0.9999999999996231,5.3727818046880983e-45,6.6811499569315e-33,2.5689065775319523e-30,5.1087080169127676e-27,4.022541710822383e-22,6.608616934327525e-19,1.69136376453523e-34,8.723008354861393e-48,5.104041702036664e-42,5.013127795222892e-59,2.260763940798536e-89,1.2163210179069312e-33,3.822683967708625e-18,9.400871238886645e-35,2.739396802443561e-47,2.8620807340955734e-41,1.4834599465308206e-60,2.0724209099140858e-33,2.8317416547639645e-74,6.681494646925476e-33,7.069842009305111e-34,1.3266534423408996e-52,5.153909732394572e-42,1.669707601786525e-50,2.0844028027109475e-54,2.755352876125393e-70,1.3860657906205249e-68,2.98319981810049e-47,4.698476862773703e-52,2.236759077865324e-46,2.2984487847088395e-56,1.298055892498759e-54,6.608616934328788e-19,5.077196359763416e-32,5.342145752216482e-41,5.1672992228922446e-36,7.207805751116309e-35,1.216139891429121e-33,2.3838977667392156e-30,8.44165692935864e-34,4.874851281664656e-40,5.174353988075523e-38,3.7685364120524517e-13,1.880075143675376e-50,1.2905117549008938e-74,1.2438030592441551e-52,1.2218353487243672e-61,1.1652885235083136e-58,8.510469562750167e-72,1.1876313595121911e-73,3.747342466238886e-64,9.867582898785506e-65,8.991291704581134e-106,2.8784188230679596e-39,1.8290037164653656e-51,1.1729245277675412e-103,1.2842721053191885e-85,2.84099672543353e-87,0.0,0.0,1.0178555640644335e-109,3.822683967706236e-18,4.022541710822376e-22
4.741050372996571e-19,0.24214613000368299,3.76,0.0,0.8431071223051478,0.9999999999992459,4.3014923253820353e-44,2.67420114088876e-32,9.912153111898951e-30,1.0221860368477435e-26,8.0485782450251495e-22,1.322297549935054e-18,6.769862879320131e-34,6.983710646402257e-47,4.086336837115796e-41,4.0135504302254236e-58,7.243376193946818e-88,4.868453912793357e-33,7.648689120445666e-18,3.7627984333018e-34,1.0964731896410024e-46,1.145578173365384e-40,1.1879735621448497e-59,8.295084524410779e-33,4.535728005189132e-73,2.674339106670341e-32,2.829779257720715e-33,1.0621294159584195e-51,2.0629100385867512e-41,1.3371202738794948e-49,1.6692127666963826e-53,4.4133531348249066e-69,2.2201141113775262e-67,1.1950444560595837e-46,3.7625921226110374e-51,8.952867608838734e-46,1.8406231517629017e-55,1.0394974836505202e-53,1.3222975499351895e-18,2.0322016994537363e-31,2.13825051960028e-40,2.0682663325599055e-35,2.8850007076888194e-34,4.8677289146421505e-33,9.54180368380847e-30,3.37886272958887e-33,1.9512109330714233e-39,2.0710900684770005e-37,7.540346957767069e-13,1.5052032804330088e-49,2.0670615884428954e-73,9.960512160627572e-52,9.782125668450277e-61,9.329395717440106e-58,6.926093604995179e-71,1.9024242306793448e-72,3.0001566242890943e-63,1.580528152891226e-63,5.764554197534284e-104,1.1521176859697551e-38,1.4646863604630637e-50,7.519928428624239e-102,4.114618425527414e-84,9.102134529155859e-86,0.0,0.0,6.5257404131619114e-108,7.648689120436107e-18,8.048578245025123e-22
9.484159387058274e-19,0.24214613000368293,3.76,0.0,0.8431071223051478,0.9999999999984915,3.442501172087051e-43,1.0700287873347988e-31,3.8921187602676396e-29,2.04481825974615e-26,1.6100651313430683e-21,2.6451692629386624e-18,2.7088269672027095e-33,5.5890910093485804e-46,3.2703113902761183e-40,3.212060140460643e-57,2.319310484921482e-86,1.9480157242995884e-32,1.5300699425919755e-17,1.5056095005112587e-33,4.3873254725513505e-46,4.583804877826784e-40,9.508642892284572e-59,3.319114294553912e-32,7.261168276762869e-72,1.0700839915824426e-31,1.1322802989038899e-32,8.500263355755406e-51,8.254351210829965e-41,1.0702381608090603e-48,1.3360467536433288e-52,7.065198026610173e-68,3.554110754200133e-66,4.789633688930722e-46,3.0115986959635286e-50,3.5823149170934404e-45,1.4732445354290988e-54,8.320193005828011e-53,2.645169262938464e-18,8.131453863035395e-31,8.555787401534008e-40,8.275759422803335e-35,1.1543760709016762e-33,1.947725614429865e-32,3.817964350988972e-29,1.3519852079337998e-32,7.807385282192393e-39,8.287057975086787e-37,1.508396802685758e-12,1.2046200852597002e-48,3.309093785426874e-72,7.97244677517099e-51,7.828695285365065e-60,7.466355291079218e-57,5.7231185052776834e-70,3.0456576019612327e-71,2.4010436814151906e-62,2.5302177381390844e-62,3.692558706570543e-102,4.6099715998962786e-38,1.1723427332787785e-49,4.816986056576776e-100,1.3174728184194771e-82,2.914441533650323e-84,0.0,0.0,4.1801462443960233e-106,1.5300699425881504e-17,1.6100651313430578e-21
1.897037741518168e-18,0.24214613000368299,3.76,0.0,0.8431071223051478,0.9999999999969829,2.7545239746799354e-42,4.2808119114411395e-31,1.5422942227187862e-28,4.0900897158848634e-26,3.220479745024175e-21,5.2909126889418975e-18,1.0837071750992718e-32,4.4721219858031315e-45,2.616745985898294e-39,2.5701361307983387e-56,7.42408254539566e-85,7.793331478426711e-32,3.060472003686792e-17,6.023418396053567e-33,1.7552194683454188e-45,1.8338204303337133e-39,7.608903939848853e-58,1.3278618455603844e-31,1.1621226955107252e-70,4.2810327640916095e-31,4.5298584922524316e-32,6.801502171747194e-50,3.3022971719065506e-40,8.564073582747254e-48,1.0691080851268728e-51,1.130738412509112e-66,5.6881201870844194e-65,1.9224857842171107e-45,2.409889104895735e-49,1.4331606002370566e-44,1.178894106850206e-53,6.657840070921322e-52,5.290912688939624e-18,3.253111033630969e-30,3.422872178328944e-39,3.3108426949451007e-34,4.618255960813767e-33,7.792170720627684e-32,1.527434351287521e-28,5.408821182402615e-32,3.123462483248328e-38,3.3153627959899475e-36,3.0171210075683736e-12,9.638790903691116e-48,5.295986649258909e-71,6.379572633205842e-50,6.264180508101417e-59,5.974223951590893e-56,4.867644377946799e-69,4.874496265734718e-70,1.9212102666350984e-61,4.049446848548392e-61,2.3642761737829666e-100,1.844288945890026e-37,9.381117026002772e-49,3.084225944124925e-98,4.217202854199292e-81,9.32906621513991e-83,0.0,0.0,2.6764693411557723e-104,3.0604720036714907e-17,3.220479745024132e-21
3.794281347142849e-18,0.24214613000368293,3.76,0.0,0.8431071223051478,0.9999999999939654,2.203828417764059e-41,1.7124641276410167e-30,6.140065543566603e-28,8.180660669529953e-26,6.441308972386389e-21,1.0582399540932445e-17,4.3351815019517254e-32,3.578037296243842e-44,2.0935955582655969e-38,2.056304125892013e-55,2.37607271291527e-83,3.117586391434543e-31,6.121276125876425e-17,2.4095634511749564e-32,7.021478040068871e-45,7.33587872078166e-39,6.087994932466234e-57,5.3118796684763135e-31,1.8597142583436192e-69,1.712552475661494e-30,1.8120908667207502e-31,5.441718387373404e-49,1.3210417337097012e-39,6.852126290568165e-47,8.553947542060218e-51,1.8094268775557884e-65,9.102226859408087e-64,7.741136529871254e-45,1.9281553729384256e-48,5.733119904674443e-44,9.43234691482709e-53,5.3269464055456376e-51,1.0582399540920392e-17,1.3013503186413031e-29,1.3692603817980917e-38,1.3244448952621011e-33,1.8474527260640585e-32,3.117121946988418e-31,6.110234662247082e-28,2.163704550095018e-31,1.2494866649969872e-37,1.3262530383597385e-35,6.0345693815916555e-12,7.711764868839603e-47,8.474728038706357e-70,5.1043042706501384e-49,5.011875969903933e-58,4.779841480423674e-55,4.35578821947567e-68,7.800415324152814e-69,1.5371309827183116e-60,6.479993856140637e-60,1.513469186135098e-98,7.377757173950013e-37,7.50584380095054e-48,1.974338269476636e-96,1.349722532279409e-79,2.985782596297465e-81,0.0,0.0,1.7133167099481223e-102,6.121276125815217e-17,6.441308972386216e-21
7.58876855839221e-18,0.24214613000368299,3.76,0.0,0.8431071223051477,0.9999999999879304,1.763146435272932e-40,6.850135252376038e-30,2.450203469478037e-27,1.6361914742291293e-25,1.2882967427110814e-20,2.1165373244849842e-17,1.734143163599446e-31,2.8625657272660112e-43,1.674955956826105e-37,1.6451213822279444e-54,7.60401876191205e-82,1.2470853709938466e-30,1.224288437025569e-16,9.638646004071316e-32,2.808728508366961e-44,2.9344708912747896e-38,4.870866014786619e-56,2.1248383276941795e-30,2.975954920535051e-68,6.850488657001436e-30,7.248658416949645e-31,4.353581380812155e-48,5.2845048306000944e-39,5.482048023323186e-46,6.843591204502868e-50,2.895279352056236e-64,1.4564550693262303e-62,3.137036280124161e-44,1.5426219398758858e-47,2.2933500288987153e-43,7.546355185384997e-52,4.261826880391345e-50,2.11653732447957e-17,5.205613092194836e-29,5.477265027965394e-38,5.297995418841467e-33,7.390111563163764e-32,1.2468995028219863e-30,2.4441933197809982e-27,8.655170322875668e-31,4.998149933681669e-37,5.305227929745305e-35,1.2069465986670426e-11,6.169704735513849e-46,1.3560484326096291e-68,4.083701897887433e-48,4.009780292530513e-57,3.824068334786979e-54,4.2229513731854894e-67,1.2481852292108686e-67,1.2297900974080377e-59,1.0368693336301059e-58,9.68726671443375e-97,2.9512237405497073e-36,6.00505513640225e-47,1.2637152824878518e-94,4.319532064324631e-78,9.555433340384128e-80,0.0,0.0,1.0966431353615974e-100,1.2242884370010843e-16,1.288296742711012e-20
1.5177742980890933e-17,0.24214613000368293,3.76,0.0,0.8431071223051476,0.9999999999758606,1.4105506317504725e-39,2.740109854912043e-29,9.789167903258483e-27,3.272487154970269e-25,2.576628433655967e-20,4.233132065242987e-17,6.936713782511154e-31,2.2901069393290143e-42,1.3399965674327457e-36,1.3161283213694465e-53,2.433379748563087e-80,4.9884435354262244e-30,2.448610085901423e-16,3.855536842819363e-31,1.1235326678577863e-43,1.1738122365845657e-37,3.897074983573732e-55,8.499526234288627e-30,4.7623623209030425e-67,2.7402512181688675e-29,2.899522357783649e-30,3.482947775038922e-47,2.113943238726973e-38,4.3857772191472557e-45,5.4750462372267945e-49,4.632604047102105e-63,2.3304071311326843e-61,1.2872052342426528e-43,1.2341366096332138e-46,9.173656756664516e-43,6.037275216121262e-51,3.409569409933676e-49,4.233132065220146e-17,2.0822876009260348e-28,2.190951089658008e-37,2.1192414923022007e-32,2.956104729896694e-31,4.9876993849289926e-30,9.776972191802725e-27,3.4621385194538925e-30,1.999300567381282e-36,2.122134270882177e-34,2.413925862495683e-11,4.935880874028254e-45,2.169751013132853e-67,3.2670649139417625e-47,3.208043052420487e-56,3.0593490708954104e-53,4.5596317908340717e-66,1.9972588027910413e-66,9.838985236053445e-59,1.659047188371345e-57,6.200191173136935e-95,1.1805141417341964e-35,4.804196152630072e-46,8.088221962718435e-93,1.3823633716842232e-76,3.057988898229502e-78,0.0,0.0,7.018901500687789e-99,2.448610085803482e-16,2.5766284336556883e-20
3.035569182588838e-17,0.242146130003683,3.76,0.0,0.8431071223051473,0.9999999999517211,1.128453902533477e-38,1.096055096541823e-28,3.913337918281361e-26,6.545257981211286e-25,5.1532918155457364e-20,8.466321546657079e-17,2.7747137388491404e-30,1.8321072946900567e-41,1.0720099701641306e-35,1.05291511493268e-52,7.786964982761146e-79,1.995398161284546e-29,4.897253383653128e-16,1.5422304254416392e-30,4.494323672989031e-43,4.695296699369366e-37,3.118123481156633e-54,3.399845078586605e-29,7.622062495719996e-66,1.0961116412442238e-28,1.1598207413714644e-29,2.7863912883342847e-46,8.456645381200098e-38,3.508677296208921e-44,4.3801063002801914e-48,7.412292144156149e-62,3.7287146269157395e-60,5.4077974866743376e-43,9.87324910926715e-46,3.6695560341633726e-42,4.82989660210514e-50,2.7276986907666994e-48,8.466321546563345e-17,8.329235130698471e-28,8.763897536558926e-37,8.477053871023025e-32,1.182453890415193e-30,1.995099967905513e-29,3.910828659109575e-26,1.384869457608122e-29,7.997282965632513e-36,8.488622825898855e-34,4.827884161404527e-11,3.948751448194031e-44,3.4716603146811103e-66,2.6136932899243003e-46,2.5666931852668583e-55,2.4475431638464555e-52,5.538040371448771e-65,3.195959750355352e-65,7.871971101787557e-58,2.654520503420668e-56,3.968231305672671e-93,4.722109625534975e-35,3.8434177414137064e-45,5.176604189036621e-91,4.424037625347213e-75,9.786614951585053e-77,0.0,0.0,4.492220302357285e-97,4.89725338326136e-16,5.1532918155446224e-20
6.071158951588327e-17,0.242146130003683,3.76,0.0,0.8431071223051467,0.9999999999034418,9.027684865820847e-38,4.384242724904043e-28,1.564869313726489e-25,1.30915174927543e-24,1.0306618579325274e-19,1.6932700509077623e-16,1.1098911407103286e-29,1.4656945329889344e-40,8.5761305506737e-35,8.423370294110797e-52,2.4918526279302392e-77,7.981636832692655e-29,9.79453997915653e-16,6.168953078022661e-30,1.7978564905140174e-42,1.8781282243618132e-36,2.495181182929071e-53,1.3599449483284037e-28,1.2203486290331167e-64,4.384468895459654e-28,4.6393065617247244e-29,2.2291262576065107e-45,3.3833044878571543e-37,2.8069640452505313e-43,3.504112764621341e-47,1.1859767964997829e-60,5.965993976588412e-59,2.370270388481572e-42,7.898661778991022e-45,1.4678746823591855e-41,3.863947855067188e-49,2.182176217733624e-47,1.6932700508697949e-16,3.331710996268837e-27,3.505580066440032e-36,3.3908401300610746e-31,4.7298393780665775e-30,7.980439811871065e-29,1.5643394197558436e-25,5.539505703334607e-29,3.198928931599826e-35,3.395465913817259e-33,9.65579984422865e-11,3.159019720827121e-43,5.554703061579076e-65,2.0909711753933307e-45,2.0537319905747947e-54,1.958101926832158e-51,7.456109305295424e-64,5.114502424442984e-64,6.298717453197334e-57,4.247268799654082e-55,3.355780054694394e-91,1.8888574756892733e-34,3.0747585226057456e-44,4.377654362986236e-89,1.4159560820723703e-73,3.132300929211751e-75,0.0,0.0,3.798897324960341e-95,9.79453997758946e-16,1.0306618579320817e-19
1.2142338489587306e-16,0.24214613000368304,3.76,0.0,0.8431071223051456,0.9999999998068834,7.222169441610242e-37,1.7537015813056888e-27,6.2585455413720265e-25,2.6186907952292473e-24,2.061327210688435e-19,3.3865458432288134e-16,4.4395758530206873e-29,1.172559105118457e-39,6.860924634989889e-34,6.738715253962822e-51,7.973965692608393e-76,3.1926657251225273e-28,1.958911317016332e-15,2.4675875060651882e-29,7.192388064670043e-42,7.512531938440554e-36,1.997213107001314e-52,5.439793626241887e-28,1.9549739234721777e-63,1.7537920422344612e-27,1.8557273436424357e-28,1.7833062961257333e-44,1.3538285422594814e-36,2.24558011915968e-42,2.8033013014761132e-46,1.8975709166773285e-59,9.545630819589082e-58,1.1138233011037989e-41,6.318954417070986e-44,5.87187208574629e-41,3.091170515800155e-48,1.745747880038366e-46,3.3865458430759963e-16,1.3326877861250968e-26,1.4022381698686227e-35,1.3563405693321548e-30,1.8919403700270868e-29,3.192183522576826e-28,6.257373588074047e-25,2.215807674425714e-28,1.2795744065590508e-34,1.3581894301517323e-32,1.931162754990401e-10,2.5272229816886168e-42,8.887560873919098e-64,1.6727835574323657e-44,1.6435748814751986e-53,1.566575432303252e-50,1.0809692301736386e-62,8.186186268725445e-63,5.040754041358507e-56,6.795658850085357e-54,2.1558720464265704e-89,7.555481263442206e-34,2.4598165524161317e-43,2.8123603204795895e-87,4.532685565522719e-72,1.0026960440821745e-73,0.0,0.0,2.4405462863007924e-93,1.958911316389501e-15,2.0613272106866514e-19
2.4284697565585264e-16,0.24214613000368312,3.76,0.0,0.8431071223051433,0.9999999996137666,5.777744317941245e-36,7.014815496615196e-27,2.5032318721017106e-24,5.2389174618843154e-24,4.122657916200256e-19,6.773097427218685e-16,1.7758325990969834e-28,9.380486753015192e-39,5.488747591607925e-33,5.390978640650242e-50,2.551674442700892e-74,1.2770702120730434e-27,3.917825955217683e-15,9.870362570714475e-29,2.8777152018758856e-41,3.005016544957259e-35,1.5994700760302806e-51,2.175920216373461e-27,3.135652163621593e-62,7.015177280601894e-27,7.422918810039507e-28,1.4266471517158968e-43,5.4193475035447224e-36,1.796467647897439e-41,2.2426454770655443e-45,3.036119898901118e-58,1.5273041670809378e-56,5.781002429523736e-41,5.055173526670148e-43,2.349038560674457e-40,2.4729413091024585e-47,1.3966010660197758e-45,6.773097426605522e-16,5.330757910240098e-26,5.608980429438694e-35,5.425377719707026e-30,7.567769561789067e-29,1.2768746164068073e-27,2.5029526144762844e-24,8.863240031890904e-28,5.118300772824514e-34,5.432761513271253e-32,3.8623268321374305e-10,2.0217809155158016e-41,1.4220122110665494e-62,1.338229492335465e-43,1.3157969205187836e-52,1.2534049942108323e-49,1.641137895151362e-61,1.3107352518668478e-61,4.035433424366971e-55,1.0873077097229544e-52,1.3798435761980746e-87,3.0222220652534948e-33,1.967857139680147e-42,1.8000220971371524e-85,1.4514898841983138e-70,3.2109071506814587e-72,0.0,0.0,1.5620463752234637e-91,3.917825952710356e-15,4.122657916193112e-19
4.856941571758117e-16,0.24214613000368332,3.76,0.0,0.8431071223051387,0.9999999992275337,4.622199192308794e-35,2.8059281838810607e-26,1.001255478893927e-23,1.0483965095516781e-23,8.245319327223971e-19,1.354620059258951e-15,7.103334910970441e-28,7.504394962659926e-38,4.391000916051061e-32,4.31278361551205e-49,8.165363407053627e-73,5.108302481245987e-27,7.835655231620351e-15,3.948147534959937e-28,1.1516938923880462e-40,1.202007341002038e-34,1.2822916312616581e-50,8.703686391554118e-27,5.0416463689718615e-61,2.80607284941682e-26,2.9691694091541424e-27,1.1413185653724585e-42,2.170961540528856e-35,1.4371755383539314e-40,1.7941181559513116e-44,4.8577969788404255e-57,2.4436892540918814e-55,3.372965960779901e-40,4.0441428112541113e-42,9.398454136335352e-40,1.9783550118758726e-46,1.1172819570416695e-44,1.354620059013307e-15,2.132304509642374e-25,2.243610092465935e-34,2.1701593025600673e-29,3.0271085163087336e-28,5.107498382852572e-27,1.0011816795865932e-23,3.545296717989474e-27,2.0473189214467888e-33,2.1731034945712264e-31,7.724649130488193e-10,1.617425181518617e-40,2.2752202129468872e-61,1.0705846516851187e-42,1.0541344235320028e-51,1.0029532019586764e-48,2.5589114264463055e-60,2.1001947066765211e-60,3.232867870582868e-54,1.7396941450960233e-51,8.831019360820175e-86,1.2089101682364125e-32,1.5742872772560267e-41,1.1520168129144863e-83,4.651346525326014e-69,1.0289457553447685e-70,0.0,0.0,9.997119977980173e-90,7.835655221591037e-15,8.245319327195321e-19
7.285413386957709e-16,0.24214613000368349,3.76,0.0,0.8431071223051342,0.9999999988413013,1.3216603841326795e-34,5.962598801141616e-26,2.1276445977127277e-23,1.5733607030803292e-23,1.2367980738247804e-18,2.0319303755351425e-15,1.5094589506086772e-27,2.145788342364151e-37,1.2555519955492292e-31,1.2331863902026645e-48,3.819938872277332e-72,1.0855171805390137e-26,1.1753484508022996e-14,8.389815075230428e-28,2.448376704642752e-40,2.5542660166961437e-34,3.811384683005605e-50,1.849533702880749e-26,1.9110558483075747e-60,5.962906144740274e-26,6.3094861702486515e-27,3.2634583902510714e-42,4.618729846194738e-35,4.26661607652659e-40,5.326289526379203e-44,1.8378037453949447e-56,9.244975209973571e-55,8.957255236565592e-40,1.2006052325777771e-41,1.9975589766202487e-39,5.873243105352002e-46,3.31693174102095e-44,2.031930375012912e-15,4.531147915249618e-25,4.76770017207642e-34,4.611599418928743e-29,6.432604988846332e-28,1.0853431201741261e-26,2.1275114628613363e-23,7.533754659436306e-27,4.350549571502485e-33,4.617842128669836e-31,1.1586965572904538e-09,4.624824776411183e-40,8.60761909321273e-61,3.178299076390827e-42,3.016932601019649e-51,2.868241983144818e-48,9.623636521281012e-60,8.012855460587565e-60,9.252335110017474e-54,6.581617968185129e-51,4.382388539295883e-85,2.568964805147695e-32,4.673666680844514e-41,5.716877148283965e-83,2.1843804195459344e-68,4.8321686021841346e-70,0.0,0.0,4.961065334296503e-89,1.1753484486710697e-14,1.236798073818682e-18
9.7138852021573e-16,0.24214613000368368,3.76,0.0,0.8431071223051296,0.9999999984550697,2.787764917168941e-34,1.0171493533326563e-25,3.6294905427107644e-23,2.0987843269075565e-23,1.6490642149271805e-18,2.7092406915504435e-15,2.5749596383405216e-27,4.526089546985849e-37,2.6483229373630975e-31,2.6011467401316607e-48,1.2323398869427556e-71,1.8517690249424285e-26,1.5671313784425605e-14,1.431203887530629e-27,4.178357101139186e-40,4.357277654482168e-34,8.315396759611297e-50,3.1550872122524166e-26,4.989757760818224e-60,1.017201771431416e-25,1.076324216236102e-26,6.883579616999208e-42,7.888058184917955e-35,9.296733295685728e-40,1.1605705881907858e-43,4.783793436100561e-56,2.4064621613353013e-54,1.825896173123207e-39,2.616056010042123e-41,3.4082452633015776e-39,1.2797489600263985e-45,7.227420796226449e-44,2.709240690659367e-15,7.729606001039259e-25,8.133182714255662e-34,7.866862606338444e-29,1.0973265564422623e-27,1.8514670887370773e-26,3.629284609402448e-23,1.2851696810869464e-26,7.421520262433719e-33,7.8774904178605524e-31,1.5449276159395347e-09,9.755093552771117e-40,2.240557915956007e-60,6.925347469083999e-42,6.369199272129244e-51,6.050807124279482e-48,2.497322042040235e-59,2.1577047618303704e-59,1.9532766568018424e-53,1.713191665209088e-50,1.8539138250701255e-84,4.3823996185030315e-32,1.018367530479602e-40,2.4184522860983e-82,6.813971847788386e-68,1.5073501772515449e-69,0.0,0.0,2.0987156953012138e-88,1.5671313748069326e-14,1.6490642149167602e-18
1.4570828832556484e-15,0.24214613000368398,3.76,0.0,0.8431071223051204,0.9999999976826077,7.614251851219332e-34,2.1058788981985207e-25,7.51435661339518e-23,3.1507098297571956e-23,2.4735964971320356e-18,4.0638613229687505e-15,5.331127365429042e-27,1.2362155601053817e-36,7.2333914820622474e-31,7.104535677230791e-48,6.783373273900453e-71,3.833867576189296e-26,2.3506972337230762e-14,2.963126136199328e-27,8.657361333139126e-40,9.021190450713545e-34,2.4200627469623444e-49,6.532207928017424e-26,1.845699132028755e-59,2.105987384834722e-25,2.228392784535987e-26,1.8801192801031727e-41,1.6365909947519632e-34,2.698555307845341e-39,3.3687786969131245e-43,1.755584980637262e-55,8.831378035697248e-54,4.9223145380499396e-39,7.593604759058107e-41,7.058809696950652e-39,3.7147170444231485e-45,2.0978976311275387e-43,4.06386132112346e-15,1.6003168849387605e-24,1.6838900946200188e-33,1.6287395815928029e-28,2.27187448541545e-27,3.833225142984968e-26,7.513973483706743e-23,2.6607796003024774e-26,1.5365295040119454e-32,1.6309324989612592e-30,2.3173883588905793e-09,2.6644178085190854e-39,8.22252793801867e-60,2.0102150483373768e-41,1.7424221678231109e-50,1.6530855861999846e-47,9.142804458373928e-59,8.744303856513012e-59,5.343393962696547e-53,6.287172630995788e-50,1.6698900462114386e-83,9.073366642375005e-32,2.9560072666847353e-40,2.1783911124564203e-81,3.362696488382206e-67,7.438776660717804e-69,0.0,0.0,1.8903923159851563e-87,2.3506972261959693e-14,2.4735964971104027e-18
1.942777246295567e-15,0.24214613000368432,3.76,0.0,0.8431071223051112,0.9999999969101477,1.5931563627539826e-33,3.581548887850995e-25,1.2779911334814208e-22,4.2043248227793954e-23,3.2981287793369918e-18,5.418481953427673e-15,9.06685181039932e-27,2.5865766211342093e-36,1.5134674368908751e-30,1.4865059404586695e-47,2.1769647961688028e-70,6.520428653975913e-26,3.13426308900358e-14,5.039501724339545e-27,1.4735140039974913e-39,1.5342682427250334e-33,5.304158206157013e-49,1.110957536206393e-25,4.814459918963284e-59,3.58173333308977e-25,3.789912667924992e-26,3.9338386655313494e-41,2.789293536277187e-34,5.90143660991324e-39,7.367139352577453e-43,4.552363703207579e-55,2.2900426507401357e-53,1.0307801307754462e-38,1.6606358570464676e-40,1.2009375035314285e-38,8.123667941136889e-45,4.587865904276432e-43,5.418481950288897e-15,2.721720000735033e-24,2.8638862750586445e-33,2.7700683971810173e-28,3.863862068999958e-27,6.519308026963013e-26,1.2779301493224027e-22,4.5252874357928364e-26,2.613230910486492e-32,2.7737859416919137e-30,3.0898469484163233e-09,5.574851649804089e-39,2.132162238432308e-59,4.3961139671904343e-41,3.651199150349498e-50,3.459635109010009e-47,2.3688590640218757e-58,2.3720378310568207e-58,1.1196587072167428e-52,1.6303110637457748e-49,6.586854680287471e-83,1.5431686431362925e-31,6.464455083541036e-40,8.592629033949814e-81,1.0563881001197475e-66,2.3368851668743824e-68,0.0,0.0,7.456622370063329e-87,3.134263076201943e-14,3.298128779300106e-18
2.428471609335485e-15,0.24214613000368468,3.76,0.0,0.843107122305102,0.9999999961376899,2.9002805549569827e-33,5.471798013628054e-25,1.9524775318438538e-22,5.259749984733703e-23,4.1226610615420885e-18,6.773102582858684e-15,1.3852101309547737e-26,4.708764095939466e-36,2.7552095488318646e-30,2.706126154095218e-47,5.688337531875531e-70,9.961779074554036e-26,3.917828944284072e-14,7.699220174457212e-27,2.2529653734026008e-39,2.3440151915816496e-33,9.973917130306136e-49,1.6972921419047963e-25,1.059070155044158e-58,5.472079707131473e-25,5.790130387606976e-26,7.161403259608672e-41,4.27062595261425e-34,1.1071898840538701e-38,1.3821756390814482e-42,9.953638148361034e-55,5.007125392497041e-53,1.8782199867576295e-38,3.1155790379611206e-40,1.8354174839828235e-38,1.5241107538842637e-44,8.607461294309687e-43,6.7731025780629235e-15,4.1581732880011766e-24,4.375418449102521e-33,4.2320525264458e-28,5.903105884373245e-27,9.96002319610239e-26,1.952388570649536e-22,6.913613787724098e-26,3.992421060808725e-32,4.2377132755730905e-30,3.862303230706609e-09,1.0148801142307903e-38,4.661921283591016e-59,8.247708541754344e-41,6.657230320317356e-50,6.299701084036819e-47,5.179228008278443e-58,5.337051371931371e-58,2.0414075231483607e-52,3.5646374665498765e-49,2.076794509564864e-82,2.3576545855342403e-31,1.21281982350603e-39,2.7092027479883312e-80,2.719028389412162e-66,6.0148892760362405e-68,0.0,0.0,2.351026878487353e-86,3.917828924726063e-14,4.122661061485588e-18
