Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88)
5.791541833384741e-09,0.09849190419965166,3.76,0.0,0.6086387613210518,0.9969354977355662,4.287067435280377e-08,9.88832752694354e-07,2.4655151392469192e-05,9.475629742325753e-07,2.858401879295766e-06,1.4759172132428525e-05,4.054361418466606e-09,5.048447655541866e-11,2.223071659125967e-06,3.781674807738303e-17,1.3748949423038047e-23,1.0290372841241818e-06,0.0003794700127346121,9.7412672737325e-09,2.102999132048808e-10,4.476728065514361e-13,3.5378244052215527e-16,9.094485269886665e-09,3.2711309083681834e-18,2.851434033771407e-08,1.2758688642452817e-07,5.838854157624423e-12,9.388685859893139e-10,1.949943096977399e-12,7.1290005501798735e-19,7.47459913020302e-18,2.0846086503787857e-17,2.48776935269393e-12,6.810921928540312e-14,1.8200056979329694e-17,2.611071351883893e-18,8.442354230477201e-18,1.8719901790185787e-05,1.2751592179272399e-08,2.3355160152939974e-12,5.518805754259646e-10,1.0462707470692201e-10,6.097737562920011e-11,2.6264960343436512e-05,2.9130026592910354e-10,1.5255293068925859e-15,3.1052381135298523e-15,0.003020228925377848,2.3946282584340974e-14,4.0242335004583355e-35,8.096065554016023e-14,7.346839788058864e-17,2.4555823588189248e-20,2.130196102144808e-19,7.452245644119763e-18,1.788007295532784e-18,1.227180121667916e-16,2.8803092253074425e-30,3.990114494233239e-14,6.334001102755234e-13,1.4428791483001868e-28,6.367645275029624e-21,1.1942039397824994e-21,0.0,0.0,7.286682686884062e-35,0.00034963990270907026
5.983228146116761e-09,0.09849213775508492,3.76,0.0,0.6086253335087567,0.9969330488409285,4.862631583236662e-08,1.084760048694761e-06,2.6145931422523613e-05,1.0376440105665014e-06,3.136714696429478e-06,1.5252563177654973e-05,4.327171624651178e-09,5.568886360742702e-11,2.4431366131754486e-06,4.3757733057797885e-17,1.7074110228427594e-23,1.108917970679593e-06,0.0003921245418478136,1.03788058370438e-08,2.4127110481247065e-10,5.076257396067626e-13,4.273508831967953e-16,9.705846227124018e-09,3.874217903588261e-18,3.0698976715309624e-08,1.3623503105527984e-07,6.397083029058043e-12,1.0433818866212618e-09,2.166911113836641e-12,8.63884605224493e-19,8.967216340516778e-18,2.42667973449771e-17,2.711491385688177e-12,7.459671088553448e-14,2.1653288597819657e-17,3.1513490817473267e-18,9.937405609588827e-18,1.9630313889885492e-05,1.3447726450601728e-08,2.6275392668155773e-12,5.842284991376083e-10,1.0795004545469277e-10,6.285770830153573e-11,2.7909449986687923e-05,3.0554238837624617e-10,1.6071453247152103e-15,3.3610486951977957e-15,0.0030202215778837417,2.7378770731187294e-14,4.668479511225567e-35,8.996795950835983e-14,8.413071833179288e-17,2.9305050766283423e-20,2.6162058525809125e-19,8.75095655982726e-18,2.0470074917713443e-18,1.3784269945252207e-16,3.4554785906455064e-30,4.350177791034478e-14,7.084025846229229e-13,1.731008629946772e-28,7.494477906001474e-21,1.4232993136540831e-21,0.0,0.0,8.741765053778811e-35,0.00036027967122451935
6.174914458848782e-09,0.0984923715497278,3.76,0.0,0.6086118778471371,0.9969305382984927,5.4930491034878624e-08,1.1863655286004668e-06,2.767020727793434e-05,1.1328414552895748e-06,3.431560091725766e-06,1.5746292336418447e-05,4.608861917637117e-09,6.12414897464821e-11,2.676740326651219e-06,5.038003727091024e-17,2.1053454915772487e-23,1.191666020725941e-06,0.0004047893690333513,1.1035401625773644e-08,2.757315677358034e-10,5.738179047760157e-13,5.13717327670052e-16,1.0337168306826253e-08,4.564091056848474e-18,3.2989277567963276e-08,1.451783605676437e-07,6.987205884926294e-12,1.1562138941029391e-09,2.401139563115815e-12,1.0432400501481962e-18,1.0698026716291505e-17,2.814215338418119e-17,2.9484789106992356e-12,8.151362600407646e-14,2.5685060638616892e-17,3.782089592227448e-18,1.1651567627815552e-17,2.0568806404408893e-05,1.4164945815115368e-08,2.9483879835024875e-12,6.171812359952864e-10,1.1125859879082216e-10,6.472804782868623e-11,2.9596132169659077e-05,3.202238678310333e-10,1.691643535505106e-15,3.634138999035961e-15,0.0030202140434433954,3.121033807267156e-14,5.39535742475011e-35,9.969169292882452e-14,9.596245096627974e-17,3.48655737805487e-20,3.1950365360691076e-19,1.0233956906676192e-17,2.3343362982375366e-18,1.542940844961613e-16,4.12309960603154e-30,4.7350027194623954e-14,7.897530358050384e-13,2.065451667958332e-28,8.783337450945223e-21,1.6879864144987041e-21,0.0,0.0,1.043073544380594e-34,0.00037086299473050333
6.366600771580802e-09,0.09849260558974851,3.76,0.0,0.6085983935405888,0.9969279662756569,6.181509171278824e-08,1.2937734575760306e-06,2.9227192503414847e-05,1.2332488317393646e-06,3.7433020367617698e-06,1.6240360905161984e-05,4.899431870648346e-09,6.715402384277453e-11,2.9242241874210246e-06,5.77336569116913e-17,2.5787764931616029e-23,1.277248006339702e-06,0.000417464868044733,1.1710954051266421e-08,3.139691255479544e-10,6.467286704477906e-13,6.147224215067529e-16,1.0988477001801188e-08,5.350160749525577e-18,3.538850197467041e-08,1.544185091118202e-07,7.609815275914147e-12,1.2778127867948453e-09,2.6535578130752934e-12,1.2556736960693508e-18,1.2696185148757105e-17,3.252021968314749e-17,3.199243259058826e-12,8.888069419017287e-14,3.037966268736297e-17,4.5151479357785344e-18,1.361104966014969e-17,2.1536171007420174e-05,1.490395375547111e-08,3.300369585146596e-12,6.507166986687879e-10,1.145527305252931e-10,6.658844634823577e-11,3.132436913123531e-05,3.3535725204246384e-10,1.779137260461546e-15,3.925625134811166e-15,0.0030202063225595872,3.547624584917583e-14,6.213324600026357e-35,1.1017041970384883e-13,1.0905552959576292e-16,4.1358032897646595e-20,3.8813390010805836e-19,1.1922474497181191e-17,2.65221172460682e-18,1.7214921858947762e-16,4.894849116002224e-30,5.146168489412047e-14,8.778111539096352e-13,2.4520577937283287e-28,1.0253090259431563e-20,1.9927023354891783e-21,0.0,0.0,1.2383134564221363e-34,0.0003813901668138457
6.558287084312823e-09,0.09849283988122266,3.76,0.0,0.6085848798053188,0.9969253329411782,6.931269210415918e-08,1.4071051194130402e-06,3.081611367916682e-05,1.3389562521859402e-06,4.072295974900322e-06,1.673477008944512e-05,5.198881020374895e-09,7.343818992708828e-11,3.1859245146146343e-06,6.587014173447816e-17,3.1389234442171213e-23,1.3656297956036248e-06,0.00043015140823762245,1.2405363123875773e-08,3.5628811094702577e-10,7.268626659339427e-13,7.324223216368114e-16,1.1659801203221413e-08,6.242593756641983e-18,3.789999984821247e-08,1.6395715905584638e-07,8.265483375174888e-12,1.4086429226721435e-09,2.925128755318734e-12,1.5065719734058005e-18,1.499342240665119e-17,3.7452982355163464e-17,3.46431004052336e-12,9.671951136236318e-14,3.583182960856461e-17,5.363539732272779e-18,1.584455965046596e-17,2.2533187452177447e-05,1.5665454441608132e-08,3.6859481262447665e-12,6.848133756598903e-10,1.1783243839349674e-10,6.843895573536109e-11,3.3093529710260786e-05,3.509549004524291e-10,1.869741614805012e-15,4.2366870614037176e-15,0.00302019841574273,4.0213947615066526e-14,7.131540187979313e-35,1.2144409390882592e-13,1.2350679747502582e-16,4.8918322692721277e-20,4.691646696437738e-19,1.383972958626371e-17,3.002969569523112e-18,1.9148812221495579e-16,5.7835374560739984e-30,5.5853567185725636e-14,9.729503358583304e-13,2.8972443664034686e-28,1.1924390254661828e-20,2.3423297027663048e-21,0.0,0.0,1.4631370707763738e-34,0.00039186147944439935
6.749973397044843e-09,0.09849307443013434,3.76,0.0,0.6085713358693254,0.996922638465136,7.745653249459526e-08,1.5264788596884648e-06,3.2436210223878825e-05,1.4500504854308106e-06,4.418888960466906e-06,1.7229521005598104e-05,5.507208866039722e-09,8.01057701964524e-11,3.462172612372075e-06,7.484255897614446e-17,3.798230852315262e-23,1.4567766881524506e-06,0.00044284935448799185,1.3118529451285888e-08,4.0300995962900744e-10,8.147505531482266e-13,8.691086848639747e-16,1.2351173413883176e-08,7.252361905953863e-18,4.052721060017142e-08,1.7379603873030094e-07,8.954762462233626e-12,1.5491851430117133e-09,3.216849431458785e-12,1.80208380956329e-18,1.7624194023283694e-17,4.299657703048287e-17,3.744218708038994e-12,1.0505255163767381e-13,4.2147822447229756e-17,6.341520384776754e-18,1.8383484617730236e-17,2.3560623596219023e-05,1.645015098656513e-08,4.107752756556295e-12,7.194503170943192e-10,1.2109772199951002e-10,7.027962760459612e-11,3.490298928344859e-05,3.6702898444310986e-10,1.963573498504833e-15,4.568570913162773e-15,0.0030201903235089252,4.5463170191522964e-14,8.159913160969612e-35,1.3355408570495613e-13,1.3941818298999258e-16,5.769919974033439e-20,5.644568260198658e-19,1.6011084784257986e-17,3.3890676196304713e-18,2.123938708979183e-16,6.803191783717802e-30,6.054355575177482e-14,1.075558052922057e-12,3.408038318330974e-28,1.381981495860779e-20,2.7422328772360075e-21,0.0,0.0,1.7210930571193764e-34,0.0004022772229856787
6.941659709776864e-09,0.09849330924237702,3.76,0.0,0.6085577609723576,0.9969198830188983,8.628050301565304e-08,1.652010128356309e-06,3.4086734200661624e-05,1.5666150232845736e-06,4.783419795845168e-06,1.772461468235064e-05,5.824414868480337e-09,8.716860813536478e-11,3.753294823024687e-06,8.470545763041676e-17,4.5704548784561863e-23,1.5506535337700865e-06,0.0004555590671266593,1.3850354236779637e-08,4.5447380762091715e-10,9.109497941589432e-13,1.0273300387994332e-15,1.3062629968753536e-08,8.391293608430625e-18,4.3273661808944895e-08,1.839369202332599e-07,9.678185398656118e-12,1.699937061292404e-09,3.5297516290638137e-12,2.1492125605285617e-18,2.062583361753611e-17,4.921152462716924e-17,4.039522115696946e-12,1.139031792899789e-13,4.9446601467364715e-17,7.464667599542777e-18,2.1262079956524946e-17,2.461923544071968e-05,1.725874396919422e-08,4.568586453107254e-12,7.546071208593905e-10,1.243485827609631e-10,7.211051331155379e-11,3.675212970391262e-05,3.8359148783569623e-10,2.060751600686764e-15,4.922591374244001e-15,0.0030201820463758816,5.126599444273015e-14,9.309152843068085e-35,1.46543205972424e-13,1.5689687852391e-16,6.787202993870978e-20,6.760995072165173e-19,1.846420302578223e-17,3.8130899249361004e-18,2.349526788390283e-16,7.969143857916235e-30,6.555064015886682e-14,1.1860362083409711e-12,3.9921201290984975e-28,1.5964008892467842e-20,3.198296367002746e-21,0.0,0.0,2.0160601328438436e-34,0.00041263768620539073
7.133346022508884e-09,0.09849354432375443,3.76,0.0,0.6085441543658654,0.9969170667750842,9.581912767596546e-08,1.7838115217825635e-06,3.576695012586582e-05,1.6887301459447115e-06,5.166219166528477e-06,1.8220052062435744e-05,6.1504984492451635e-09,9.463861175458435e-11,4.059612579718405e-06,9.551483329324836e-17,5.470752587181291e-23,1.6472248362074536e-06,0.0004682809018880504,1.4600739277455144e-08,5.110370912379795e-10,1.0160454132094553e-12,1.2099145910552422e-15,1.3794211262751703e-08,9.672128359079618e-18,4.614296789258183e-08,1.9438161729400438e-07,1.0436266095716188e-11,1.8614133376878262e-09,3.8649024476790665e-12,2.555917212749577e-18,2.4038710581897277e-17,5.61629743498148e-17,4.35078607343963e-12,1.2329566092687992e-13,5.786109741834239e-17,8.749967241953126e-18,2.4517667708694034e-17,2.5709767182420626e-05,1.809193018364549e-08,5.0714350247450995e-12,7.902639190778924e-10,1.2758502385530555e-10,7.393166395460054e-11,3.8640339240311104e-05,4.0065420760460235e-10,2.1613964156650782e-15,5.300134098208834e-15,0.0030201735848642604,5.766693577132179e-14,1.0590821898634087e-34,1.6045572969694857e-13,1.760555223327346e-16,7.962868481390311e-20,8.06432451589989e-19,2.122921383765673e-17,4.277751146470425e-18,2.5925398033234004e-16,9.29812238972901e-30,7.089496119019886e-14,1.3048014851963003e-12,4.657870089500857e-28,1.8383834602360586e-20,3.716965515277594e-21,0.0,0.0,2.352270426808344e-34,0.00042294315628586674
7.325032335240905e-09,0.09849377967998173,3.76,0.0,0.6085305153129373,0.9969141899075228,1.06107548622908e-07,1.9219928242293683e-06,3.74761347807488e-05,1.8164729862869184e-06,5.567609774150388e-06,1.871583400416884e-05,6.485458989704649e-09,1.0252775695015563e-10,4.3814424584847076e-06,1.0732809376701655e-16,6.515773848694364e-23,1.7464548437907655e-06,0.0004810152098716224,1.53695869623919e-08,5.730761489435256e-10,1.1306507519788195e-12,1.4199945392502575e-15,1.4545961985738603e-08,1.1108574320468199e-17,4.91388287877931e-08,2.0513198319443944e-07,1.1229499974233765e-11,2.0341459394205262e-09,4.2234048354843304e-12,3.0312236350396435e-18,2.7906392078880265e-17,6.392095386149814e-17,4.678588900776839e-12,1.332551779365246e-13,6.753958758653043e-17,1.0215902569970878e-17,2.819084401423413e-17,2.6832951276610008e-05,1.8950401588066067e-08,5.619476391205264e-12,8.264013649115045e-10,1.3080705016734637e-10,7.574313037649308e-11,4.056701251659631e-05,4.1822875478124407e-10,2.2656302690630897e-15,5.702658170607675e-15,0.0030201649394999974,6.4713024210203e-14,1.2017392027933716e-34,1.7533741813297664e-13,1.9701238329248317e-16,9.31835970005086e-20,9.580699757457224e-19,2.433888815259652e-17,4.785900972981016e-18,2.8539050899024916e-16,1.08083500984691e-29,7.659785512811824e-14,1.4322856847071009e-12,5.414416922868115e-28,2.1108531582229216e-20,4.305289538336141e-21,0.0,0.0,2.7343340335764102e-34,0.00043319391883439335
7.516718647972925e-09,0.09849401531668621,3.76,0.0,0.6085168430882291,0.9969112525912202,1.171815106320859e-07,2.0666610487955674e-06,3.921357702595011e-05,1.9499175930859246e-06,5.987906467521851e-06,1.9211961283002563e-05,6.829295830177116e-09,1.108480909851581e-10,4.719096229765937e-06,1.2020402560580413e-16,7.723755851395941e-23,1.8483076283348307e-06,0.0004937623375144404,1.6156800270767753e-08,6.40986824393938e-10,1.2554082169059414e-12,1.661031942967516e-15,1.5317931364663473e-08,1.2715369097262074e-17,5.2265028636392305e-08,2.1618990874702357e-07,1.205836441677844e-11,2.2186843872883865e-09,4.606398097237239e-12,3.585346701193091e-18,3.227580926291656e-17,7.256062654139838e-17,5.023520981696717e-12,1.4380783924894258e-13,7.864718336728326e-17,1.188254687517439e-17,3.2325695927359555e-17,2.7989508509690162e-05,1.9834844425933716e-08,6.216090137801253e-12,8.630006196862472e-10,1.3401466823810923e-10,7.754496316598308e-11,4.2531550452362785e-05,4.3632655552243e-10,2.373577352487649e-15,6.131698612149252e-15,0.003020156110813102,7.24538839825172e-14,1.3602302480346798e-34,1.9123553977041113e-13,2.198915483741587e-16,1.0877598543973015e-19,1.1339266843663272e-18,2.78288218795403e-17,5.3405286032342794e-18,3.134583748059403e-16,1.2519645602856132e-29,8.268189897772133e-14,1.5689360551620603e-12,6.271688828566585e-28,2.4169883289036032e-20,4.970966988323488e-21,0.0,0.0,3.167264790875921e-34,0.00044339025789344786
7.708404960704946e-09,0.09849425123940839,3.76,0.0,0.6085031369778834,0.9969082550023235,1.2907734582168508e-07,2.2179204778213742e-06,4.097857761873253e-05,2.0891349931829026e-06,6.427416371704929e-06,1.9708434593057534e-05,7.182008269069268e-09,1.1961173609667814e-10,5.072880909402261e-06,1.3420276177854762e-16,9.114620182543612e-23,1.9527471538352188e-06,0.0005065226265734418,1.6962282769928147e-08,7.151850699632807e-10,1.3909900174503574e-12,1.9368462185957603e-15,1.6110173412800887e-08,1.4508343811629502e-17,5.552543448036247e-08,2.2755732032796126e-07,1.2923319212443902e-11,2.4155959886864115e-09,5.01505837417708e-12,4.22982415739436e-18,3.719742762618165e-17,8.216255571600591e-17,5.386184322903322e-12,1.5498069445299549e-13,9.136743633410693e-17,1.3771659554089583e-17,3.69700277725813e-17,2.9180148079909586e-05,2.0745938493975665e-08,6.864867346307369e-12,9.000433403321191e-10,1.3720788621503885e-10,7.933721265938479e-11,4.453336020378679e-05,4.549588523190819e-10,2.485363765335917e-15,6.588868919885252e-15,0.003020147099336058,8.094181241643011e-14,1.5360021323930665e-34,2.0819889013283976e-13,2.448231126987183e-16,1.2667226121188462e-19,1.3372449935159434e-18,3.173762842064489e-17,5.9447672904292396e-18,3.4355713908705416e-16,1.4453530273159263e-29,8.917095661876495e-14,1.7152156117070708e-12,7.240467010804375e-28,2.760239240646083e-20,5.722393713534458e-21,0.0,0.0,3.6565073121608085e-34,0.00045353245595083485
7.900091273436966e-09,0.09849448745360262,3.76,0.0,0.6084893962794419,0.9969051973180861,1.4183195858848729e-07,2.3758727027653864e-06,4.277044903294239e-05,2.234193252617583e-06,6.8864390151550185e-06,2.0205254548629557e-05,7.543595562031348e-09,1.2883089323043567e-10,5.443098809087997e-06,1.493857506195052e-16,1.0710072433522332e-22,2.059737336295298e-06,0.0005192964141160408,1.7785938613409076e-08,7.961075500555107e-10,1.5380988942167991e-12,2.251643317516018e-15,1.692274718599566e-08,1.6504490588187472e-17,5.8923994966606474e-08,2.39236177964344e-07,1.3824806994409626e-11,2.6254660574648977e-09,5.450599096600408e-12,4.977663159459686e-18,4.272542135132111e-17,9.281297572986455e-17,5.7671921172149285e-12,1.6680174730191668e-13,1.0590407002570095e-16,1.590678562474707e-17,4.21755972015661e-17,3.040556768495557e-05,2.1684356533186807e-08,7.569620702050251e-12,9.375116671288325e-10,1.4038671380349885e-10,8.111992894210448e-11,4.657185510514828e-05,4.741367053230461e-10,2.601117562483436e-15,7.075863643767647e-15,0.003020137905604515,9.02318581188389e-14,1.730610957615285e-34,2.2627781043674354e-13,2.7194337202284444e-16,1.4716862526630002e-19,1.5716245492311649e-18,3.610714032624671e-17,6.601898945195588e-18,3.757898873052144e-16,1.663334016913454e-29,9.609022586773533e-14,1.8716034472461063e-12,8.332441755268278e-28,3.144346453630966e-20,6.568713384379869e-21,0.0,0.0,4.207965305851693e-34,0.00046362079394972837
8.091777586168987e-09,0.09849472396463843,3.76,0.0,0.6084756203017537,0.9969020797168312,1.5548281076256784e-07,2.540616663561534e-06,4.458851528164606e-05,2.385157536742026e-06,7.365266454961337e-06,2.0702421685673524e-05,7.914056921126802e-09,1.3851784590558686e-10,5.8300475863045885e-06,1.6581572622255351e-16,1.253370429100803e-22,2.1692420958153237e-06,0.0005320840325179517,1.8627672538915066e-08,8.84212243549219e-10,1.6974688359512733e-12,2.6100466486963688e-15,1.7755717045828734e-08,1.8722033559392454e-17,6.246473906222836e-08,2.5122847347399246e-07,1.476325367049917e-11,2.848898120949776e-09,5.914271409787631e-12,5.8435004627318415e-18,4.891785154693542e-17,1.0460406971269471e-16,6.167168313426917e-12,1.792999696262696e-13,1.2248284497194786e-16,1.8313358700034072e-17,4.7998361107705914e-17,3.166645361532506e-05,2.265076372432988e-08,8.334394877033142e-12,9.753882117500414e-10,1.4355116221948074e-10,8.289316185013792e-11,4.864645461092803e-05,4.938709937735989e-10,2.720968806779207e-15,7.594460996054986e-15,0.003020128530158087,1.0038189831663816e-13,1.9457288373282926e-34,2.4552420513982477e-13,3.0139501751314394e-16,1.7059386979125459e-19,1.8410536245134676e-18,4.0982620287229105e-17,7.315358793822111e-18,4.102632999172474e-16,1.908434319108891e-29,1.0346628642683782e-13,2.038595034743494e-12,9.56027111738514e-28,3.5733600519870996e-20,7.519870651904267e-21,0.0,0.0,4.828031213471532e-34,0.0004736555512986197
8.283463898901007e-09,0.09849496077780098,3.76,0.0,0.6084618083648767,0.9968989023779186,1.7006790697788772e-07,2.7122486874630193e-06,4.6432111742401836e-05,2.542090169331893e-06,7.864183400213752e-06,2.1199936463264527e-05,8.293391514016492e-09,1.4868496421229194e-10,6.234020293736896e-06,1.8355668042372088e-16,1.4611098080145147e-22,2.2812254018723143e-06,0.0005448858094673124,1.94873898662536e-08,9.799790447563524e-10,1.8698657844959126e-12,3.0171298071195417e-15,1.860915292961226e-08,2.1180503504153596e-17,6.615177478101164e-08,2.635362286568111e-07,1.573906884693811e-11,3.086514114437558e-09,6.407364573931191e-12,6.8437773061555786e-18,5.583684823418632e-17,1.1763425388986526e-16,6.586747193531877e-12,1.9250531566102898e-13,1.413535647729596e-16,2.1018807425611914e-17,5.44987315500211e-17,3.296348085258477e-05,2.3645817273336033e-08,9.16347718871156e-12,1.0136560455988987e-09,1.4670124414350047e-10,8.4656960971538e-11,5.0756584238472224e-05,5.141724175085309e-10,2.8450496254707204e-15,8.146525491045922e-15,0.003020118973539665,1.1145271527260996e-13,2.1831509204627855e-34,2.6599155840540614e-13,3.333273326730908e-16,1.9731239546655633e-19,2.149942578901105e-18,4.64129816615459e-17,8.088740088531218e-18,4.470877212219001e-16,2.183386157385904e-29,1.1132714869238433e-13,2.2167025212362477e-12,1.0937642287231236e-27,4.051659757969528e-20,8.586667006203611e-21,0.0,0.0,5.523617199513755e-34,0.000483637005881172
