Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89),OO[C](F)F(503),F[C]C(F)F(182),CH2F(91)
0.00017639154804388035,0.061682094410477326,3.76,0.0,0.6837041416698917,0.8205786419586896,0.17244235794215007,5.1517636352810874e-05,1.7156495287814203e-06,1.7449697191243738e-06,0.003151482792023683,0.00016776462461825514,9.953286149665133e-06,0.003835324240442239,0.003640498138210327,1.4602741452896778e-11,3.9612005229609225e-09,1.7051010952707826e-08,0.015359582137996033,9.343706745551767e-13,5.4194444460608274e-05,2.0603439311876344e-12,1.2841759784405789e-08,0.00031317672632920194,2.0069095406319692e-11,0.17422450104679243,1.3233798918284079e-06,1.8115633884678487e-07,0.00013632482609163922,4.125847122707708e-06,3.628709407881114e-06,1.1760163100082822e-10,2.212279041592934e-10,6.648727849215345e-09,1.0557930170248033e-09,1.5296190322810592e-06,1.3541587147723703e-11,1.4075772177020132e-10,0.0003794740447157267,1.8526084608199836e-05,0.0009915371827505046,2.5636417265096176e-10,2.798961583951084e-13,1.185567198313834e-12,1.1119959684009575e-06,7.632569131566653e-10,1.4405034590183834e-13,1.5149956786928683e-10,0.0001487986590216488,4.91914421041638e-10,1.1014179598629685e-16,9.980088846137303e-11,1.3639228678108232e-11,2.1129053561103376e-07,2.3683724000206862e-09,2.1347535860466627e-09,2.5346280391879007e-15,1.1185228418980391e-09,1.7383311380287263e-09,7.637526226645488e-08,1.0068922085328655e-07,1.2184584513377652e-08,2.4416908048751175e-10,1.5173193410749234e-11,6.014932849552494e-11,6.193815398204783e-12,1.9772462759533975e-14,1.6376624942398229e-06,9.738701490229967e-05,2.369031633862466e-10,3.362899636268036e-09,4.105930535669356e-09
0.00017962742928446414,0.06168422449638624,3.76,0.0,0.680667668270962,0.817627544884582,0.17527854504216867,5.146160521070725e-05,1.7232579827918449e-06,1.750325652844398e-06,0.0031988675425286273,0.00016790617019996366,9.936888590611399e-06,0.003909864389294097,0.0037043670418452947,1.5213415227969932e-11,4.0480929144120314e-09,1.7047289874612303e-08,0.01563787138946276,9.425604342337251e-13,5.559038052385791e-05,2.064233848009937e-12,1.3208447176624376e-08,0.0003123405391953994,2.04875526837484e-11,0.17709013767997628,1.332828621764024e-06,1.7999154299891521e-07,0.00013963777986185553,4.315671447621838e-06,3.6933944828684707e-06,1.2381359361247108e-10,2.327332244989686e-10,6.843930508800138e-09,1.08695229614927e-09,1.5492116164368224e-06,1.41940706780132e-11,1.475722244905538e-10,0.00037879822231829275,1.8425946725391333e-05,0.0010035106427437395,2.555558707322406e-10,2.790135922877978e-13,1.1966616798567332e-12,1.1089970910954088e-06,7.591573580510897e-10,1.4528556073603496e-13,1.5328027257021407e-10,0.0001482635253963959,5.016323849078883e-10,1.1169815641186837e-16,1.012889475541636e-10,1.3902156495841541e-11,2.1322006798602674e-07,2.4271640350620985e-09,2.1827091494146435e-09,2.6040540789933206e-15,1.1489482275048786e-09,1.813068339805421e-09,7.727310269506872e-08,1.0380495427707557e-07,1.2754671105058489e-08,2.487478710300699e-10,1.545773408529783e-11,6.280273808331853e-11,6.528435251372209e-12,2.0622543115945578e-14,1.6384465779282136e-06,9.889024447114101e-05,2.356241088239013e-10,3.353022257118862e-09,4.188802026555854e-09
0.00018286331052504794,0.06168634823501462,3.76,0.0,0.6776473083565946,0.8146919318885042,0.17809957615092536,5.140534273058665e-05,1.7308274316256392e-06,1.7556337624401414e-06,0.003245875061039954,0.00016804749907206747,9.920685753396935e-06,0.003984156291769375,0.0037681105105155403,1.5840315462402536e-11,4.135942270673564e-09,1.7043150942794195e-08,0.015915417615823,9.508373231018498e-13,5.6998480826436825e-05,2.0680953512189336e-12,1.3579816350520672e-08,0.0003115023144932653,2.0906786802901144e-11,0.17994045715860288,1.3419220690714895e-06,1.7883477119129523e-07,0.00014295959564690795,4.510487952208854e-06,3.757398406111119e-06,1.3024083327082078e-10,2.4462865287985877e-10,7.041139650797355e-09,1.1184293993179923e-09,1.5684736550937379e-06,1.4865768678827443e-11,1.5458781870061055e-10,0.00037812035669819113,1.8326304245481558e-05,0.0010152618466022227,2.547473642833009e-10,2.7813080421852026e-13,1.2080526255735583e-12,1.10599042700188e-06,7.550781895484059e-10,1.4649602933005628e-13,1.5502844763338307e-10,0.0001477311995576639,5.113756510078011e-10,1.1322191554209202e-16,1.0276271275243594e-10,1.4163758681551762e-11,2.1508877655613513e-07,2.4863701241503904e-09,2.2306047473908395e-09,2.673944488010082e-15,1.1795761796370796e-09,1.8894320223243077e-09,7.815454188444757e-08,1.069597709384275e-07,1.3340149235381716e-08,2.532848354215876e-10,1.5739676750238688e-11,6.551828788358377e-11,6.873547346904531e-12,2.1491123622073204e-14,1.6392033576308376e-06,0.00010038146861275404,2.343513806210059e-10,3.343101717601114e-09,4.2724851168714406e-09
0.00018609919176563173,0.06168846560938099,3.76,0.0,0.6746429845461464,0.8117717290853604,0.18090552590021608,5.1348856491865756e-05,1.7383578680800658e-06,1.7608943913861543e-06,0.003292507030983094,0.0001681885748566976,9.904672922089137e-06,0.004058199698486723,0.0038317278811725863,1.648363251688944e-11,4.224745914619981e-09,1.7038599149592562e-08,0.016192218658350473,9.592002522612924e-13,5.841848204108662e-05,2.0719286584951506e-12,1.3955828846240507e-08,0.0003106621892628399,2.1326735685884e-11,0.18277553415610115,1.3506695466269464e-06,1.7768600804481188e-07,0.00014628947880912667,4.710322096841219e-06,3.8207232545220615e-06,1.3688692390084468e-10,2.5692047294781404e-10,7.240314978390003e-09,1.1502180816077357e-09,1.5874080805112885e-06,1.5556874074389888e-11,1.6180651624744344e-10,0.00037744051462397743,1.82271578385993e-05,0.0010267933579059295,2.5393870731832486e-10,2.7724785313058496e-13,1.2197388407870208e-12,1.102976290102986e-06,7.510194290018659e-10,1.4768209155147432e-13,1.5674452022045257e-10,0.0001472016681075911,5.211433435255603e-10,1.147134676529726e-16,1.0422227951484097e-10,1.4423985561258533e-11,2.1689769338232866e-07,2.5459779954516954e-09,2.2784267800739583e-09,2.7442814295932486e-15,1.210399136253107e-09,1.967414862811427e-09,7.901979528446618e-08,1.1015323936565776e-07,1.3941102761165839e-08,2.57778856834262e-10,1.6018951337543753e-11,6.82959181820638e-11,7.229207259931175e-12,2.2378120752528205e-14,1.639932992477106e-06,0.0001018607558417573,2.330849873951277e-10,3.3331396906082693e-09,4.3569723646930934e-09
0.00018933507300621552,0.0616905766031511,3.76,0.0,0.6716546193001496,0.8088668624377063,0.1836964690373982,5.12921537939233e-05,1.7458492869264177e-06,1.7661078732493083e-06,0.0033387651466572524,0.00016832935840833187,9.888844850869933e-06,0.0041319943962113215,0.0038952185087172764,1.7143553611258253e-11,4.314500539589574e-09,1.7033639399218096e-08,0.01646827246564394,9.676481119339301e-13,5.985012050710842e-05,2.075733968473515e-12,1.4336445346985754e-08,0.00030982029054849367,2.1747337205482434e-11,0.18559544348031978,1.3590801802929882e-06,1.7654523202880922e-07,0.00014962664673934362,4.91519783446469e-06,3.8833713026675105e-06,1.43755413943129e-10,2.6961492484228244e-10,7.441415870734593e-09,1.1823120551478738e-09,1.6060178210428388e-06,1.626757514099924e-11,1.6923028056165217e-10,0.00037675876070140935,1.8128508008399527e-05,0.0010381077228552936,2.5312995294782615e-10,2.763647969743562e-13,1.2317189831615685e-12,1.0999549884161645e-06,7.469810875074083e-10,1.4884407777076213e-13,1.584289074139057e-10,0.00014667491762069168,5.309345885155501e-10,1.1617321371762568e-16,1.0566774471635281e-10,1.4682788928021792e-11,2.1864783930692028e-07,2.6059749917621114e-09,2.32616191643103e-09,2.8150472055451794e-15,1.241409552397629e-09,2.0470088462567364e-09,7.98690733128329e-08,1.1338492142540379e-07,1.4557610342606955e-08,2.6222889517938184e-10,1.6295492063172413e-11,7.113554420474632e-11,7.59546517947664e-12,2.3283442949979906e-14,1.6406356419708563e-06,0.00010332817122317448,2.318249356613617e-10,3.323137800573702e-09,4.442256155566424e-09
0.00019257095424679932,0.0616926812008769,3.76,0.0,0.668682134957188,0.8059772577901271,0.18647248039043324,5.1235241691184325e-05,1.7533016848149374e-06,1.77127453323672e-06,0.003384651112461209,0.00016846980923367467,9.873196013411218e-06,0.004205540204163184,0.003958581765634073,1.7820262622379865e-11,4.405202277434327e-09,1.70282765243828e-08,0.01674357708750288,9.76179775271032e-13,6.129313255457902e-05,2.079511463236799e-12,1.4721625756662199e-08,0.0003089767377069883,2.216853099877585e-11,0.1884002600383195,1.367162909611757e-06,1.7541241717599956e-07,0.0001529703288578157,5.125137611821914e-06,3.945344986885438e-06,1.508498221931499e-10,2.8271819679289966e-10,7.64440140016966e-09,1.2147049972346602e-09,1.6243058069617542e-06,1.6998055423495886e-11,1.7686102554481322e-10,0.00037607515764321014,1.8030355162512686e-05,0.0010492074697236909,2.523211534179396e-10,2.754816927823051e-13,1.2439916528259993e-12,1.0969268244270972e-06,7.429631840955986e-10,1.4998231497679691e-13,1.6008201782817762e-10,0.00014615093465007947,5.407485424921772e-10,1.176015391888473e-16,1.0709920646375322e-10,1.4940122027355494e-11,2.203402176341732e-07,2.666348503014784e-09,2.373797221937948e-09,2.8862239053002896e-15,1.272599971402301e-09,2.12820530338861e-09,8.070258194273633e-08,1.1665437266582813e-07,1.5189745425595513e-08,2.6663386975672857e-10,1.656923228236547e-11,7.403705591222596e-11,7.972365956021477e-12,2.4206991764172002e-14,1.6413114658879205e-06,0.0001047837769478086,2.3057123060093238e-10,3.3130976309326735e-09,4.5283287128321966e-09
0.0001958068354873831,0.06169477938777194,3.76,0.0,0.6657254537799366,0.8031028409125059,0.18923363482525607,5.1178127047504567e-05,1.7607150622053715e-06,1.7763946902050854e-06,0.0034301666417137764,0.00016860988695387234,9.857720852428818e-06,0.004278836969312592,0.004021817041148713,1.8513940460948945e-11,4.4968467888190555e-09,1.702251530948966e-08,0.017018130665800085,9.847940894200155e-13,6.274725490657769e-05,2.0832613137758923e-12,1.5111329323835775e-08,0.00030813164496180907,2.259025700651417e-11,0.19119005879285902,1.3749264929472917e-06,1.7428753428993605e-07,0.00015631976634857087,5.340162406039223e-06,4.006646862494985e-06,1.5817364231749617e-10,2.9623643690952855e-10,7.84923032199532e-09,1.2473905486909496e-09,1.6422749684806374e-06,1.7748493841116883e-11,1.8470061744820133e-10,0.00037538976666051795,1.7932699582305447e-05,0.001060095108617662,2.515123600559836e-10,2.745985965734089e-13,1.2565553115686762e-12,1.0938920949680044e-06,7.389657295301218e-10,1.510971222664082e-13,1.6170425203051239e-10,0.00014562970573532411,5.505843806282239e-10,1.1899883358382376e-16,1.0851676383880805e-10,1.5195939660356647e-11,2.2197581850388667e-07,2.7270859776408137e-09,2.421320037128942e-09,2.9577937584227113e-15,1.3039629642389343e-09,2.210994911450304e-09,8.152052314649648e-08,1.199611422783876e-07,1.583757639228922e-08,2.709927428288478e-10,1.6840107489184614e-11,7.700031906460064e-11,8.359949282976052e-12,2.514866117229876e-14,1.6419606246433463e-06,0.00010622763304574993,2.2932387580556195e-10,3.3030207281214155e-09,4.615182079827048e-09
0.0001990427167279669,0.06169687115004148,3.76,0.0,0.662784497966849,0.8002435375112493,0.19198000723558498,5.112081654049979e-05,1.7680894204657879e-06,1.7814686568923638e-06,0.0034753134562279177,0.00016874955128641663,9.842413772389873e-06,0.004351884565560899,0.004084923740845464,1.9224764420579397e-11,4.5894292845928646e-09,1.701636046281747e-08,0.01729193143199459,9.934898952228966e-13,6.4212224776765e-05,2.0869836774030297e-12,1.5505514657510646e-08,0.00030728512153460944,2.301245601366174e-11,0.19396491475154712,1.3823795107505172e-06,1.7317055226896446e-07,0.0001596742119899654,5.560291748150385e-06,4.067279597575046e-06,1.657303324490058e-10,3.1017572978805773e-10,8.055861182241312e-09,1.2803623185646633e-09,1.6599282305045114e-06,1.8519064604989496e-11,1.9275087222108578e-10,0.00037470264746393466,1.783554145782739e-05,0.0010707731315960588,2.5070362342188135e-10,2.737155635572312e-13,1.2694083379562505e-12,1.0908510924720513e-06,7.349887357926337e-10,1.5218881515471943e-13,1.6329600394546167e-10,0.00014511121740448134,5.604412693656746e-10,1.20365478150938e-16,1.0992051681099173e-10,1.545019790201266e-11,2.235556215446177e-07,2.7881749216210555e-09,2.4687180146612274e-09,3.0297389638823778e-15,1.3354911512817323e-09,2.295367759817175e-09,8.232309544821087e-08,1.233047731276559e-07,1.6501166573772518e-08,2.7530453266468333e-10,1.710805748785426e-11,8.002517650977274e-11,8.758249800297097e-12,2.6108338690675864e-14,1.6425832783837735e-06,0.00010765979755023666,2.280828736543655e-10,3.2929086045737437e-09,4.7028081655843136e-09
0.0002022785979685507,0.06169895647468322,3.76,0.0,0.6598591896408054,0.7973992732190915,0.1947116725538765,5.106331664727435e-05,1.7754247657064248e-06,1.7864967395229203e-06,0.00352009328651089,0.00016888876114922304,9.827268988150638e-06,0.004424682895721732,0.004147901286851208,1.9952909168291436e-11,4.68294449673661e-09,1.7009816665349875e-08,0.01756497771024239,1.0022659948846497e-12,6.56877797553679e-05,2.0906787010420595e-12,1.590413968621051e-08,0.0003064372702566991,2.3435067396844427e-11,0.19672490297764508,1.3895303648573484e-06,1.720614353053062e-07,0.0001630329302315604,5.785543714331355e-06,4.127245991028888e-06,1.7352332796312e-10,3.2454212567330486e-10,8.264252167904924e-09,1.313613874398478e-09,1.677268514107182e-06,1.930993720306095e-11,2.010135594290091e-10,0.0003740138581844194,1.7738880787612772e-05,0.0010812440127262004,2.49894993061178e-10,2.7283264771935685e-13,1.2825488689484379e-12,1.0878041027035706e-06,7.310321860502828e-10,1.532576939815408e-13,1.6485765852698782e-10,0.00014459545617226245,5.703183973182443e-10,1.217018839780278e-16,1.1131056627773241e-10,1.570285451792455e-11,2.2508059486374534e-07,2.849602887199994e-09,2.5159789569648433e-09,3.1020422684860617e-15,1.3671771198811249e-09,2.381313248704616e-09,8.311049322758396e-08,1.266848021616703e-07,1.7180574287140764e-08,2.795683609092267e-10,1.7373025272683458e-11,8.3111447044894e-11,9.167297068736437e-12,2.7085903036783123e-14,1.6431795881638512e-06,0.00010908032628333227,2.268482242569565e-10,3.2827627307445936e-09,4.7911986808065214e-09
0.0002055144792091345,0.061701035349408975,3.76,0.0,0.6569494508642151,0.7945699736091013,0.1974287057367833,5.100563362602148e-05,1.7827211000502807e-06,1.7914792379271543e-06,0.003564507871494876,0.00016902747499454755,9.812280588617547e-06,0.004497231890699547,0.004210749117881643,2.069854408150985e-11,4.7773866967181456e-09,1.700288841973108e-08,0.017837267916402885,1.0111212295101e-12,6.717365792179025e-05,2.094346510453809e-12,1.6307161702482543e-08,0.0003055881881089449,2.3858035959269164e-11,0.1994700985754206,1.396387277054492e-06,1.7096014826888992e-07,0.00016639519735035633,6.015934908117541e-06,4.186548963022381e-06,1.8155600945507078e-10,3.3934157039112357e-10,8.474361570695641e-09,1.347138788939489e-09,1.6942987322953317e-06,2.0121276379883356e-11,2.094903904544775e-10,0.00037332345524534403,1.7642717656790397e-05,0.001091510207611872,2.4908651810747406e-10,2.719499029766183e-13,1.295975272997026e-12,1.0847514107314573e-06,7.270961240971573e-10,1.5430407785681662e-13,1.6638959743642636e-10,0.0001440824085425171,5.802149019686025e-10,1.2300837925631247e-16,1.1268701398953443e-10,1.5953867802937096e-11,2.26551696034956e-07,2.91135749291213e-09,2.5630913033335086e-09,3.174685248346812e-15,1.3990136909618311e-09,2.468820372101174e-09,8.38829081308718e-08,1.3010076083350743e-07,1.7875852533710057e-08,2.837832933847452e-10,1.763495926665283e-11,8.625892856163002e-11,9.587115540800952e-12,2.8081230919719448e-14,1.6437497134348483e-06,0.00011048927305193345,2.2561992833479202e-10,3.2725845517605705e-09,4.880345300936906e-09
0.00020875036044971828,0.061703107762408296,3.76,0.0,0.6540552036967908,0.7917555642492985,0.2001311817109336,5.0947773656961654e-05,1.789978438963143e-06,1.7964164484229723e-06,0.0036085589571892124,0.00016916565276208677,9.797442869006664e-06,0.004569531503825937,0.004273466688501891,2.1461838263525992e-11,4.8727498046346405e-09,1.6995580401492562e-08,0.018108800547979677,1.0200543324419753e-12,6.866959835633729e-05,2.097987239308601e-12,1.6714537527420032e-08,0.0003047379695687116,2.4281298493593207e-11,0.202200576635285,1.4029582925271665e-06,1.6986664877704983e-07,0.0001697603013375436,6.251480479718717e-06,4.2451915011549605e-06,1.8983175624428402e-10,3.545800270048195e-10,8.686146960639877e-09,1.380930555681671e-09,1.7110218010542317e-06,2.0953241783061503e-11,2.18183039006848e-10,0.00037263149429433,1.7547051716701457e-05,0.0011015741527278747,2.482782461458051e-10,2.7106738081203475e-13,1.3096851992620562e-12,1.0816932892920594e-06,7.231804750582581e-10,1.553282369727095e-13,1.6789218989517043e-10,0.0001435720610182544,5.90130036403784e-10,1.242854357570551e-16,1.1404996224595427e-10,1.620319896024874e-11,2.2796986699020895e-07,2.9734264325318776e-09,2.6100431775245523e-09,3.2476518023540843e-15,1.4309934028624638e-09,2.5578771822361402e-09,8.46405274607471e-08,1.3355217547328586e-07,1.8587049612285547e-08,2.8794860791330614e-10,1.7893805339005542e-11,8.946739191510035e-11,1.0017724700066837e-11,2.909418372006183e-14,1.6442938163253294e-06,0.00011188669050123669,2.2439798193365816e-10,3.262375465211455e-09,4.970239380968336e-09
0.00021198624169030208,0.061705173702878376,3.76,0.0,0.6511763702096648,0.7889559707157701,0.20281917536068694,5.088974274311094e-05,1.7971967921135896e-06,1.8013086638895076e-06,0.0036522482961577154,0.00016930325578554556,9.782750306981495e-06,0.004641581709977682,0.004336053468650997,2.224295461460611e-11,4.969027412361421e-09,1.6987897061476903e-08,0.018379574181226203,1.0290641031401487e-12,7.017534126129021e-05,2.101601000259034e-12,1.7126223495093433e-08,0.00030388670667282427,2.4704798922951988e-11,0.20491641222060347,1.4092512840904139e-06,1.6878089738240272e-07,0.00017312754169155183,6.492194155952293e-06,4.30317665446766e-06,1.9835388479542402e-10,3.7026333699626624e-10,8.899566084440335e-09,1.414982685800147e-09,1.727440627307129e-06,2.1805988326248074e-11,2.2709311713883715e-10,0.0003719380297022254,1.745188280586809e-05,0.0011114382655734757,2.4747022445966633e-10,2.7018513298915895e-13,1.3236766585711934e-12,1.078630012352105e-06,7.192852488254225e-10,1.5633047065257255e-13,1.6936580455841778e-10,0.000143064400103889,6.000629768360862e-10,1.2553341155974132e-16,1.1539951378910203e-10,1.6450809489719277e-11,2.2933604056545873e-07,3.035797498492754e-09,2.656823436792637e-09,3.320924233295938e-15,1.463109088798684e-09,2.6484714437401934e-09,8.538353674429767e-08,1.3703856667045263e-07,1.931420858048691e-08,2.920634823670802e-10,1.8149515127872075e-11,9.273658904910476e-11,1.0459139192724626e-11,3.012462307573207e-14,1.644812057193974e-06,0.00011327263028243098,2.2318238282674651e-10,3.2521368565109174e-09,5.060872263488624e-09
