Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237)
3.831567388870667e-09,0.13193755940919633,3.76,0.0,0.7112874525984385,0.9992232078411192,8.98991552828034e-12,6.365970829652293e-10,2.777166958030871e-07,3.339176279286598e-06,2.759140320293798e-07,3.2709685041456784e-06,2.583108531961421e-12,5.309632027891696e-13,6.532658974606208e-08,6.506395526182571e-08,3.17333452730993e-10,2.2427822651273246e-09,1.4175350992805158e-09,1.3719774243760815e-08,1.7938883428621558e-10,5.797551983142615e-10,1.6476899740926267e-12,0.0007764478778891153,7.262459950582221e-11,9.75076689076314e-16,2.816418715546201e-14,1.0296504538103557e-17,1.2229149057647682e-08,2.366164986336245e-14,2.2257240579367235e-13,1.2096291372536895e-14,4.551494476105106e-15,3.1430452774781874e-18
4.025087026797563e-09,0.13193756349778207,3.76,0.0,0.7112872690392159,0.9992231868664723,1.0837421182872092e-11,7.313083806785755e-10,2.9200109091354897e-07,3.5079466077405233e-06,2.898527416135928e-07,3.43264928025616e-06,2.854115028328124e-12,5.585294221369823e-13,7.193310860231178e-08,7.163109967773413e-08,3.444986735868268e-10,2.5954142397405454e-09,1.6081625781584491e-09,1.4571919837516283e-08,2.0101759057738245e-10,6.652979590743822e-10,1.7351379449037962e-12,0.0007764478609165493,8.008952841434255e-11,1.1185117859554115e-15,3.263354703026481e-14,1.1931182329628734e-17,1.2846747361633765e-08,2.568748378100626e-14,2.4577440216665354e-13,1.2823395806536863e-14,5.534652325886785e-15,3.3844507072081263e-18
4.218606664724459e-09,0.13193756758717623,3.76,0.0,0.7112870854353666,0.9992231655470827,1.2952748111932485e-11,8.347455156034592e-10,3.0632806706712947e-07,3.6767380313408646e-06,3.0379197664401187e-07,3.593996182744804e-06,3.1380965316854637e-12,5.860576385779079e-13,7.88420522370007e-08,7.84970190145478e-08,3.7234318449336625e-10,2.9827132271259184e-09,1.8123033975994696e-09,1.54471590271806e-08,2.240752994281295e-10,7.586987623724634e-10,1.8228386840936448e-12,0.0007764478447057859,8.791393809782191e-11,1.2754407870697266e-15,3.75505484567831e-14,1.3730216946681168e-17,1.3464340417736974e-08,2.7763984975752955e-14,2.700964821864875e-13,1.3560374934958896e-14,6.668504860130519e-15,3.635444457600188e-18
4.412126302651355e-09,0.13193757167741604,3.76,0.0,0.7112869017843679,0.9992231438840992,1.5359964598056188e-11,9.472579365678449e-10,3.207001588034362e-07,3.845552003064571e-06,3.1773176229255963e-07,3.7550099009499296e-06,3.4349757103917387e-12,6.135478590583579e-13,8.605134149425973e-08,8.565948838076685e-08,4.008327422636819e-10,3.4062155699691687e-09,2.0300408992374574e-09,1.634652172579645e-08,2.4858427926855833e-10,8.602774378341077e-10,1.910807630284913e-12,0.0007764478284479365,9.609706478491319e-11,1.4465081687348267e-15,4.2936219007008547e-14,1.5701537837306133e-17,1.4081928230553006e-08,2.9888599162096255e-14,2.9553448051825764e-13,1.430719202273441e-14,7.967618194996187e-15,3.896981020873138e-18
4.605645940578251e-09,0.13193757576853846,3.76,0.0,0.7112867180836945,0.9992231218786501,1.8084078997021697e-11,1.0691915186004797e-09,3.351199014424031e-07,4.014389983770702e-06,3.3167212355588525e-07,3.9156911227861036e-06,3.744675580995869e-12,6.410000913321302e-13,9.355890823228807e-08,9.311629575354064e-08,4.29935604642979e-10,3.867446163418499e-09,2.261439093640061e-09,1.7271030759615848e-08,2.745659243138981e-10,9.703509062509556e-10,1.9990602416494343e-12,0.0007764478113540916,1.0463814633026104e-10,1.6323664322726816e-15,4.881154164134288e-14,1.7853098910963887e-17,1.4699510804459521e-08,3.205895858697572e-14,3.220842472859006e-13,1.5063810470929017e-14,9.447223952775246e-15,4.170077364950342e-18
4.799165578505147e-09,0.13193757986058008,3.76,0.0,0.7112865343308217,0.9992230995306639,2.1151030204797867e-11,1.2008886542289701e-09,3.495898292268894e-07,4.1832534402437514e-06,3.456130852563195e-07,4.076040534747069e-06,4.067119506772577e-12,6.68414344079669e-13,1.0136269526968047e-07,1.0086524190943863e-07,4.596223780815702e-10,4.367918521377114e-09,2.5065446832628583e-09,1.8221701905643845e-08,3.0204077981097324e-10,1.0892331975093775e-09,2.0876119824713915e-12,0.0007764477938355875,1.1353642221329881e-10,1.8336765530489782e-15,5.51974548091862e-14,2.019288137857178e-17,1.531708814363294e-08,3.427287070498093e-14,3.497416480144713e-13,1.583019381620931e-14,1.1123220784393589e-14,4.455810285018579e-18
4.992685216432043e-09,0.13193758395357724,3.76,0.0,0.7112863505232245,0.999223076839979,2.4587678350098588e-11,1.3426883401734491e-09,3.6411247365258665e-07,4.352143843428301e-06,3.5955467204280896e-07,4.236058821908681e-06,4.402231196574257e-12,6.957906261157038e-13,1.0946065633198984e-07,1.0890414035557804e-07,4.898658739455455e-10,4.9091348424562504e-09,2.7653888937603117e-09,1.9199543929008465e-08,3.3102861291070625e-10,1.2172354684132708e-09,2.176478311470213e-12,0.0007764477763926608,1.2279113353708056e-10,2.051108430988945e-15,6.211485254961552e-14,2.272889656815228e-17,1.5934660252064274e-08,3.6528307437963835e-14,3.7850256357256045e-13,1.6606305730447384e-14,1.301217622931721e-14,4.7553144631517604e-18
5.186204854358939e-09,0.1319375880475659,3.76,0.0,0.7112861666583826,0.9992230538071539,2.842179572255875e-11,1.4949262592465967e-09,3.786903619882957e-07,4.5210626668581804e-06,3.73496908391847e-07,4.3957466679318185e-06,4.749934703531016e-12,7.231289460591472e-13,1.1785075599853477e-07,1.17230817261126e-07,5.206409735187702e-10,5.4925860755636325e-09,3.0379891104094293e-09,2.020555862014382e-08,3.6154847898897644e-10,1.354666020393823e-09,2.2656746721246033e-12,0.0007764477588055192,1.3240152302714234e-10,2.285341342801461e-15,6.958458459216763e-14,2.5469188714942124e-17,1.6552227133574023e-08,3.8823395079344273e-14,4.0836289011504643e-13,1.7392110020248808e-14,1.5131328935336117e-14,5.069781187087382e-18
5.379724492285835e-09,0.13193759214258174,3.76,0.0,0.7112859827337785,0.9992230304328493,3.2682057916534254e-11,1.657934857896179e-09,3.9332601595983284e-07,4.690011385253059e-06,3.8743981860840895e-07,4.555104755065309e-06,5.110154423520381e-12,7.504293126918555e-13,1.2653096964942316e-07,1.25843111389139e-07,5.519245010100463e-10,6.119751985138906e-09,3.324350346755622e-09,2.1240740831792192e-08,3.936187838353558e-10,1.5018303171110826e-09,2.3552164839411973e-12,0.0007764477407513513,1.4236683503036594e-10,2.537064395810023e-15,7.762745645771547e-14,2.842183772469833e-17,1.7169788791826125e-08,4.1156404867090495e-14,4.393185390261133e-13,1.818757062636595e-14,1.749859121838677e-14,5.400457518911726e-18
5.573244130212731e-09,0.13193759623866008,3.76,0.0,0.711285798746901,0.999223006717292,3.739803518222299e-11,1.8320434195854429e-09,4.080219505824369e-07,4.858991473267196e-06,4.0138342682688166e-07,4.714133764148865e-06,5.482815093659414e-12,7.776917352678479e-13,1.3549928341281568e-07,1.3473887402876367e-07,5.836951042201172e-10,6.79210121603263e-09,3.624466560747283e-09,2.230607851582325e-08,4.2725734189841685e-10,1.6590310019483072e-09,2.4451191342562135e-12,0.0007764477223420988,1.5268631551387075e-10,2.806976983404584e-15,8.626422955943763e-14,3.1594961908946915e-17,1.77873452303411e-08,4.35257440750368e-14,4.713654368624298e-13,1.8992651623198287e-14,2.013255195942483e-14,5.748645782412661e-18
5.766763768139627e-09,0.13193760033583607,3.76,0.0,0.7112856146952452,0.9992229826606125,4.260018396807658e-11,2.017578134364419e-09,4.227806731212669e-07,5.028004404369645e-06,4.153277570119817e-07,4.872834374615974e-06,5.867841790946758e-12,8.049162234006969e-13,1.4475369411244122e-07,1.4391596892780677e-07,6.159331422312203e-10,7.511091358037043e-09,3.9383218390524584e-09,2.3402552759874373e-08,4.6248143092533056e-10,1.8265679154034685e-09,2.5353979708904467e-12,0.0007764477037844616,1.633592120639492e-10,3.0957892420989485e-15,9.551562130387385e-14,3.4996720691428597e-17,1.840489645250841e-08,4.5929947581282694e-14,5.044995252965303e-13,1.9807317218390317e-14,2.3052479822504178e-14,6.115703280470567e-18
5.960283406066523e-09,0.13193760443414435,3.76,0.0,0.7112854305763135,0.999222958263202,4.831983864578258e-11,2.214862164831132e-09,4.376046821681069e-07,5.1970516498438905e-06,4.2927283295966856e-07,5.031207264496816e-06,6.2651599309468905e-12,8.32102786843748e-13,1.542922092153549e-07,1.5337227222566317e-07,6.486205797584805e-10,8.278169010068774e-09,4.265891461612175e-09,2.4531137823812032e-08,4.993078431871848e-10,2.0047381123787927e-09,2.62606829585497e-12,0.000776447685025438,1.7438477388504001e-10,3.4042225102310564e-15,1.054023051920652e-13,3.863531728492637e-17,1.9022442461598048e-08,4.8367670049932626e-14,5.387167610605174e-13,2.063153175235024e-14,2.6278326787141186e-14,6.503042217500173e-18
6.153803043993419e-09,0.1319376085336195,3.76,0.0,0.7112852463876173,0.999222933525528,5.458920340830869e-11,2.4242157086963913e-09,4.524964668227576e-07,5.366134677895202e-06,4.4321867829805585e-07,5.189253110421141e-06,6.674695266406507e-12,8.592514354839347e-13,1.641128467799243e-07,1.631056723865863e-07,6.817408877739877e-10,9.094769844005983e-09,4.607142858129557e-09,2.569280117601546e-08,5.377529334957739e-10,2.1938358793696245e-09,2.717145359818799e-12,0.0007764476659349483,1.8576225179872167e-10,3.733009788372633e-15,1.1594491092077523e-13,4.251900133801176e-17,1.9639983260771474e-08,5.083767853339739e-14,5.740131158900293e-13,2.1465259697692352e-14,2.9830731985762933e-14,6.912129801423892e-18
6.347322681920315e-09,0.13193761263429563,3.76,0.0,0.7112850621266764,0.9992229084479048,6.144134433337479e-11,2.645956058127094e-09,4.674585059695507e-07,5.535254952855986e-06,4.571653164883191e-07,5.346972587621188e-06,7.096373885831142e-12,8.863621794676002e-13,1.7421363540405015e-07,1.7311407013330423e-07,7.152789500857604e-10,9.96231866818015e-09,4.962036466199865e-09,2.688850352948253e-08,5.778326641801863e-10,2.394152751553692e-09,2.8086443570696644e-12,0.0007764476465364072,1.9749089824273602e-10,4.0828962015174055e-15,1.2716402448379072e-13,4.665607155117255e-17,2.0257518853091857e-08,5.333884540576227e-14,6.103845764683547e-13,2.2308465658749886e-14,3.3731025839383303e-14,7.344488491781818e-18
6.540842319847211e-09,0.1319376167362066,3.76,0.0,0.7112848777910215,0.9992228830305887,6.891018160361177e-11,2.880397656064947e-09,4.824932676387535e-07,5.704413934478781e-06,4.711127708255944e-07,5.504366369934557e-06,7.530122212095867e-12,9.134350292429756e-13,1.8459261417363177e-07,1.8339537838099214e-07,7.492209755126005e-10,1.0882229490524601e-08,5.330526501471932e-09,2.8119198877758854e-08,6.195626472119578e-10,2.6059775297825087e-09,2.900580420982391e-12,0.0007764476269116219,2.0956996727005298e-10,4.4546394631268855e-15,1.3908018827329763e-13,5.1054878261996594e-17,2.0875049241533753e-08,5.5870141885403116e-14,6.478271443707494e-13,2.3161114371150994e-14,3.800123448269563e-14,7.801696356834361e-18
6.734361957774107e-09,0.1319376208393861,3.76,0.0,0.7112846933781927,0.9992228572739246,7.703048187525222e-11,3.1278521497048756e-09,4.976032084436754e-07,5.8736130773075245e-06,4.850610644398738e-07,5.661435129807095e-06,7.975867001097263e-12,9.40469995497784e-13,1.9524783261127425e-07,1.939475221715946e-07,7.8355441531829e-10,1.1855905581381735e-08,5.712561649189416e-09,2.9385834530690906e-08,6.629581836556222e-10,2.8295962974761742e-09,2.9929686200705528e-12,0.0007764476070525915,2.219987145479758e-10,4.849010341112608e-15,1.5171390118133107e-13,5.572382599910832e-17,2.149257442899214e-08,5.84306319400132e-14,6.86336836009034e-13,2.4023170701340125e-14,4.266408447007666e-14,8.285387515326866e-18
6.927881595701003e-09,0.13193762494386732,3.76,0.0,0.7112845088857419,0.9992228311783009,8.583785078755592e-11,3.3886284413086616e-09,5.127907730852967e-07,6.042853830118772e-06,4.990102202968954e-07,5.818179538295763e-06,8.43353534040542e-12,9.674670891121203e-13,2.061773506252297e-07,2.0476843860849026e-07,8.182678855830593e-10,1.2884739535971149e-08,6.108085685440391e-09,3.068935115000435e-08,7.080343006133321e-10,3.0652924374226723e-09,3.0858239545465968e-12,0.0007764475869090041,2.3477639735728003e-10,5.266793125847619e-15,1.6508561870129593e-13,6.067137600470066e-17,2.2110094418291e-08,6.101946633593891e-14,7.25909682576447e-13,2.4894599646053362e-14,4.7743007753782825e-14,8.797252651214511e-18
7.121401233627899e-09,0.1319376290496834,3.76,0.0,0.7112843243112325,0.9992228047440537,9.536872560607593e-11,3.663032736509279e-09,5.280583939175638e-07,6.2121376354258785e-06,5.129602611990301e-07,5.974600265071521e-06,8.903054647898296e-12,9.944263211782872e-13,2.1737923845857318e-07,2.1585607679149645e-07,8.533510942254446e-10,1.3970113336520421e-08,6.517038035100697e-09,3.2030682784708126e-08,7.548057858127597e-10,3.313346648482776e-09,3.1791613532608945e-12,0.000776447566482505,2.4790227459138875e-10,5.708786100304679e-15,1.792157530295567e-13,6.590604872553634e-17,2.2727609212191254e-08,6.363587726085956e-14,7.665417299926713e-13,2.5775366331838517e-14,5.326214692627617e-14,9.339039595048918e-18
7.314920871554795e-09,0.13193763315686705,3.76,0.0,0.7112841396522394,0.9992227779714892,1.0566036799331263e-10,3.9513685902520844e-09,5.434084905672359e-07,6.3814659290399226e-06,5.269112097861632e-07,6.130697978422184e-06,9.384352670397183e-12,1.0213477030333008e-12,2.288515766386177e-07,2.2720839775221824e-07,8.887947724054428e-10,1.51133984140602e-08,6.939354272715658e-09,3.341075690632529e-08,8.032872199783879e-10,3.5740369622016577e-09,3.272995670973227e-12,0.0007764475458044498,2.6137560675559003e-10,6.175802012425351e-15,1.9412467316709363e-13,7.14364262723659e-17,2.33451188133984e-08,6.627917336195797e-14,8.082290388490553e-13,2.6665436014613304e-14,5.924636071876853e-14,9.912553964361565e-18
7.50844050948169e-09,0.13193763726545082,3.76,0.0,0.7112839549063498,0.999222750860944,1.1675085690065267e-10,4.253936950511307e-09,5.588434696026763e-07,6.550840139681625e-06,5.408630885365686e-07,6.286473345255279e-06,9.877357482319653e-12,1.048231246255853e-12,2.4059245592656725e-07,2.388233743897385e-07,9.245906100540037e-10,1.6315955709885258e-08,7.374966572037381e-09,3.48304944439512e-08,8.534930071189821e-10,3.847638759328134e-09,3.36734168596669e-12,0.0007764475248765145,2.751956559662977e-10,6.6686685498247425e-15,2.098327050212242e-13,7.727115484774023e-17,2.396262322456954e-08,6.894873469996893e-14,8.509676843540867e-13,2.756477407919219e-14,6.572122974820922e-14,1.0519659854082145e-17
7.701960147408585e-09,0.1319376413754669,3.76,0.0,0.7112837700711638,0.9992227234127752,1.286790815757136e-10,4.571036199913765e-09,5.743657242464201e-07,6.720261688638997e-06,5.548159197677812e-07,6.4419270311009e-06,1.0381997484344206e-11,1.0750769626442757e-12,2.525999772674038e-07,2.506989914066457e-07,9.607311952833024e-10,1.7579135736683316e-08,7.823804109512375e-09,3.6290809819139907e-08,9.054374028577915e-10,4.134424786242346e-09,3.462214097982593e-12,0.0007764475036800117,2.8936168595035166e-10,7.188228816939277e-15,2.2636013150738717e-13,8.341894714225105e-17,2.4580122448320078e-08,7.16440082450709e-14,8.947537562791022e-13,2.847334603878763e-14,7.271306250491007e-14,1.1162280569519981e-17
7.89547978533548e-09,0.13193764548694722,3.76,0.0,0.711283585144294,0.9992226956273229,1.4148473467954954e-10,4.902962195394841e-09,5.899776341268586e-07,6.889731989465931e-06,5.687697256374651e-07,6.597059700114552e-06,1.0898201402075016e-11,1.101884864209465e-12,2.6487225174000883e-07,2.6283324524539545e-07,9.97209957445867e-10,1.890427863933346e-08,8.285793426477907e-09,3.779261098061964e-08,9.591345409253483e-10,4.4346651712927875e-09,3.5576275264206805e-12,0.0007764474822129588,3.038729620443615e-10,7.735341814726084e-15,2.4372719265098843e-13,8.98885846992683e-17,2.5197616487229986e-08,7.4364503937053e-14,9.395833589041857e-13,2.939111753453673e-14,8.024890157310834e-14,1.1842399397375141e-17
8.282519061189272e-09,0.13193765371442723,3.76,0.0,0.7112832150060204,0.9992226390459148,1.6989107356345014e-10,5.612465444667546e-09,6.214798689691982e-07,7.228824460799687e-06,5.966803491286967e-07,6.906364637412073e-06,1.196501750370358e-11,1.155387272037794e-12,2.902035547685005e-07,2.8786970747893614e-07,1.0711596263349615e-09,2.174576217433861e-08,9.248922224180842e-09,4.0924270299915914e-08,1.0718431124899442e-09,5.076576536210475e-09,3.750135499732519e-12,0.0007764474384742763,3.339283219540166e-10,8.915744392592914e-15,2.8106096517360977e-13,1.0382887992995463e-16,2.6432589020704857e-08,7.987949158291823e-14,1.0323576455959617e-12,3.125412233595197e-14,9.706447890225156e-14,1.3323369383937018e-17
8.630854409457685e-09,0.13193766112448232,3.76,0.0,0.7112828815443392,0.9992225869724647,1.9887199248800305e-10,6.304643464222651e-09,6.50162088459905e-07,7.534188430158786e-06,6.218034625771626e-07,7.183647838179049e-06,1.296399216774011e-11,1.2034102374329212e-12,3.1388843928348654e-07,3.1126719986640677e-07,1.1388203788660527e-09,2.4528244580881002e-08,1.015993712581519e-08,4.3893622308527993e-08,1.1794153400842727e-09,5.702967566930893e-09,3.925387917621854e-12,0.0007764473982559232,3.621515503640546e-10,1.0081297140945232e-14,3.177350843643002e-13,1.1756544440351322e-16,2.754404659403533e-08,8.492547142895969e-14,1.1193845919075071e-12,3.296194698568068e-14,1.1434555422317965e-13,1.4805639525966015e-17
8.979189757726098e-09,0.13193766853976685,3.76,0.0,0.7112825477490882,0.9992225338114423,2.3134909399976236e-10,7.0493496876297346e-09,6.791711581402937e-07,7.839731960985198e-06,6.469300712338994e-07,7.4599012108303586e-06,1.3999340169723154e-11,1.251310879723672e-12,3.3840220539612773e-07,3.3547204614990385e-07,1.2075077625294038e-09,2.7531861130082476e-08,1.1112331971333213e-08,4.7011216473414674e-08,1.2928831413043198e-09,6.377033803740791e-09,4.10261677251189e-12,0.0007764473572065011,3.914820242009586e-10,1.135025779088635e-14,3.5744244318688336e-13,1.3248474840291167e-16,2.8655487407574864e-08,9.004801852367794e-14,1.2097326489064715e-12,3.469904958151782e-14,1.3384403308058338e-13,1.644307767826296e-17
9.32752510599451e-09,0.13193767596045777,3.76,0.0,0.7112822136068356,0.9992224795648795,2.6758204465639086e-10,7.848222829378898e-09,7.085204428719439e-07,8.145462989477995e-06,6.720602986542821e-07,7.735128579391163e-06,1.5070657411685872e-11,1.299089276893688e-12,3.637341968552569e-07,3.6047297781065706e-07,1.2772075287130872e-09,3.076406055755656e-08,1.2105618956687159e-08,5.0282118418299324e-08,1.4123274471801287e-09,7.100258092121761e-09,4.281904257055591e-12,0.0007764473152763903,4.219155170445673e-10,1.2728275083807836e-14,4.002995440793856e-13,1.4864079576338485e-16,2.976691147579081e-08,9.524606944432783e-14,1.3033796143136068e-12,3.646523430700011e-14,1.5574507018248164e-13,1.8249532559096644e-17
