Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130)
6.83202665164979e-07,0.08235567409131755,3.76,0.0,0.6858670430928488,0.9998641020779421,6.976245793659575e-07,1.8933954671662804e-07,4.218127858590068e-06,4.512842556721699e-06,1.0858636225776058e-06,4.40733023831989e-07,1.3811498840021874e-10,1.1313156919541914e-13,3.0965167892911734e-07,2.874381702533324e-07,5.362642420707855e-07,1.8911765849485771e-06,4.852215868482431e-09,1.2329520020211627e-06,1.9953711267818016e-07,1.5743458949786286e-07,8.477476765425127e-12,0.0001314715529675018,7.032180487740104e-09,1.214106908983496e-10
6.95915940099242e-07,0.08235567525581587,3.76,0.0,0.6858668602133158,0.9998639961480438,7.250336039228866e-07,1.9196802918625652e-07,4.327694071736199e-06,4.610093491302347e-06,1.1077608099343458e-06,4.408542601774399e-07,1.392237777680847e-10,1.1357022611369362e-13,3.100183221888194e-07,2.8766033779097056e-07,5.511629348663493e-07,1.9395503948145406e-06,4.856007822489336e-09,1.264966652107873e-06,2.0905219919166907e-07,1.5882090169475535e-07,8.697803201877028e-12,0.00013147153903911413,7.194774179354364e-09,1.3061248419499262e-10
7.086292150335049e-07,0.0823556764203742,3.76,0.0,0.6858666767986421,0.9998638899002197,7.528171903906655e-07,1.945507651934927e-07,4.437507819814574e-06,4.707380569129456e-06,1.1296645078780526e-06,4.409627902669971e-07,1.4028819915703141e-10,1.1399024969746472e-13,3.103588845197303e-07,2.8785976714970777e-07,5.66102817748974e-07,1.987959634089857e-06,4.859411757511344e-09,1.2970178090246228e-06,2.1881241789847317e-07,1.6014812037739502e-07,8.918628201966421e-12,0.00013147152506891058,7.357753101144632e-09,1.4029276296848958e-10
7.213424899677678e-07,0.08235567758498283,3.76,0.0,0.6858664928652204,0.999863783339094,7.809689278249868e-07,1.9709004349986188e-07,4.54755462385877e-06,4.8047001269994275e-06,1.151574235972144e-06,4.410599444432301e-07,1.4130991218053726e-10,1.14392454529803e-13,3.1067598109999537e-07,2.8803875889100123e-07,5.810814034429321e-07,2.0364006743839683e-06,4.862466923550277e-09,1.3291029152237285e-06,2.2881831207293986e-07,1.6141916384796202e-07,9.139922591245648e-12,0.00013147151105747935,7.521117516177366e-09,1.504647423538867e-10
7.340557649020307e-07,0.08235567874963431,3.76,0.0,0.6858663084283037,0.9998636764688741,8.094827286780476e-07,1.9958807414893765e-07,4.657821002997549e-06,4.902048873029272e-06,1.173489561871013e-06,4.411469137611958e-07,1.422905269701559e-10,1.1477761720609604e-13,3.1097197163810416e-07,2.881993849973425e-07,5.960963766951531e-07,2.0848702547836897e-06,4.8652086721655945e-09,1.3612196699662048e-06,2.390703933100615e-07,1.6263684911708376e-07,9.361659206450306e-12,0.00013147149700543922,7.684868070934554e-09,1.6114165250958986e-10
7.467690398362936e-07,0.08235567991432308,3.76,0.0,0.685866123502088,0.9998635692933918,8.383528173499971e-07,2.0204698673654617e-07,4.7682944041303204e-06,4.999423849713019e-06,1.1954100966111326e-06,4.4122476457450343e-07,1.4323160418260834e-10,1.1514647834265784e-13,3.112489843764475e-07,2.883435109065459e-07,6.111455822146901e-07,2.1333654452787993e-06,4.867668832049602e-09,1.3933660041816477e-06,2.4956914370838333e-07,1.6380389012374018e-07,9.583812753790967e-12,0.0001314714829132558,7.849005755763458e-09,1.7233673714414087e-10
7.594823147705566e-07,0.08235568107904515,3.76,0.0,0.685865938099785,0.9998634618161356,8.675737185459261e-07,2.0446882945082076e-07,4.8789631365859625e-06,5.096822400550016e-06,1.2173354903464106e-06,4.4129445159074005e-07,1.4413465522220967e-10,1.1549974445686788e-13,3.1150893798825163e-07,2.884728155336056e-07,6.262270134443068e-07,2.1818836137256662e-06,4.86987605033886e-09,1.4255400576995707e-06,2.6031501789907356e-07,1.6492289684308519e-07,9.8063596772926e-12,0.00013147146878134662,8.013531869712065e-09,1.840632522190077e-10
7.721955897048195e-07,0.082355682243798,3.76,0.0,0.6858657522336918,0.9998633540402816,8.971402455426332e-07,2.068555687712731e-07,4.98981631142598e-06,5.1942421399165115e-06,1.239265428488492e-06,4.4135682955899327e-07,1.4500114264658045e-10,1.1583808972891167e-13,3.117535615268995e-07,2.885888094437094e-07,6.413388021126853e-07,2.2304223960231314e-06,4.871856102439514e-09,1.4577401586423799e-06,2.713084449321081e-07,1.6599637515659877e-07,1.0029278036493478e-11,0.00013147145461021563,8.178447989249738e-09,1.9633446481049343e-10
7.849088646390824e-07,0.0823556834085803,3.76,0.0,0.6858655659152566,0.9998632459687227,9.270474884542983e-07,2.092090897279511e-07,5.100843785070555e-06,5.291680925877987e-06,1.2611996282155625e-06,4.4141266373490707e-07,1.4583248072738777e-10,1.161621576543439e-13,3.1198441258030146e-07,2.886928513314277e-07,6.564792085173155e-07,2.27897966920067e-06,4.873632173000817e-09,1.4899648047855508e-06,2.825498300297949e-07,1.6702672737198973e-07,1.0252547392841956e-11,0.00013147144040021074,8.343755940429672e-09,2.091636521152736e-10
7.976221395733453e-07,0.08235568457339171,3.76,0.0,0.685865379155135,0.9998631376040934,9.572908025713028e-07,2.1153119663372126e-07,5.212036106945283e-06,5.389136835666456e-06,1.2831378353162575e-06,4.414626392512838e-07,1.4663003614165518e-10,1.1647256259592735e-13,3.1220289377578045e-07,2.8878616295177824e-07,6.716466124900178e-07,2.3275535271455495e-06,4.875225110514283e-09,1.5222126467066537e-06,2.9403955621710104e-07,1.6801625329338212e-07,1.0476148704202634e-11,0.00013147142615160622,8.509457774105947e-09,2.225641005854844e-10
8.103354145076082e-07,0.08235568573823274,3.76,0.0,0.68586519196325,0.9998630289487941,9.878657968338287e-07,2.1382361421334025e-07,5.323384470866092e-06,5.486608143572141e-06,1.3050798213381152e-06,4.415073695076851e-07,1.473951287723289e-10,1.1676989124211978e-13,3.12410267771989e-07,2.8886984263839907e-07,6.868395049994497e-07,2.376142258720684e-06,4.876653657838705e-09,1.5544824725601732e-06,3.057779858375392e-07,1.6896715175406e-07,1.0700064226900911e-11,0.0001314714118648269,8.675555743865393e-09,2.3654910518056796e-10
8.230486894418712e-07,0.08235568690310466,3.76,0.0,0.6858650043488406,0.9998629200050112,1.0187683224917966e-06,2.1608798906188982e-07,5.434880669898345e-06,5.584093301021176e-06,1.3270253810126168e-06,4.4154740368105164e-07,1.4812903259924654e-10,1.1705470397898833e-13,3.1260767086469513e-07,2.8894487753343636e-07,7.020564803475933e-07,2.4247443280468927e-06,4.8779346607713166e-09,1.5867731943288664e-06,3.1776546196275307e-07,1.6988152253398415e-07,1.0924277424752238e-11,0.00013147139754014263,8.84205228637094e-09,2.511319687241966e-10
8.357619643761341e-07,0.08235568806800932,3.76,0.0,0.6858648163205097,0.999862810774737,1.0499944619941994e-06,2.1832589137285683e-07,5.546517054443296e-06,5.681590918630588e-06,1.348974329931162e-06,4.415832334495483e-07,1.488329766637557e-10,1.1732753618207142e-13,3.127961253241739e-07,2.8901215464400836e-07,7.172962289197266e-07,2.473358356742804e-06,4.879083256619968e-09,1.6190838354147209e-06,3.300023097033924e-07,1.7076136859295725e-07,1.114877288460167e-11,0.0001314713831777014,9.008950003844696e-09,2.6632600135559513e-10
8.48475239310397e-07,0.08235568923294903,3.76,0.0,0.6858646278862697,0.9998627012597875,1.0815405181430642e-06,2.2053881688325195e-07,5.6582864933210015e-06,5.779099750050159e-06,1.3709265024484663e-06,4.416152990124779e-07,1.4950814609222452e-10,1.1758889943384864e-13,3.129765505737414e-07,2.890724708313408e-07,7.325575304496954e-07,2.521983107933742e-06,4.880113044582023e-09,1.651413519444049e-06,3.4248883742834764e-07,1.7160859855831902e-07,1.13735362379131e-11,0.0001314713687778732,9.176251648448448e-09,2.821445200655196e-10
8.611885142446599e-07,0.08235569039792652,3.76,0.0,0.6858644390535832,0.9998625914618158,1.113403003540016e-06,2.2272818898981668e-07,5.770182337634229e-06,5.876618677417975e-06,1.3928817497919225e-06,4.416439944801546e-07,1.5015568316558263e-10,1.178392826719385e-13,3.1314977331122854e-07,2.891265418304269e-07,7.478392477645084e-07,2.5706174718580973e-06,4.881036239596225e-09,1.6837614601721269e-06,3.5522533789889377e-07,1.7242502941356358e-07,1.1598554087942968e-11,0.00013147135434088712,9.343960108347715e-09,2.9860084830803617e-10
8.739017891789228e-07,0.08235569156294485,3.76,0.0,0.6858642498294015,0.9998624813823306,1.145578630347034e-06,2.2489536099642326e-07,5.882198387212784e-06,5.974146698272729e-06,1.4148399383573732e-06,4.416696726995698e-07,1.5077668842372432e-10,1.1807915327310645e-13,3.133165366675266e-07,2.8917501039005296e-07,7.631403209745005e-07,2.6192604529157288e-06,4.881863811197811e-09,1.7161269523830513e-06,3.6821208932382604e-07,1.732123893411317e-07,1.1823813942118034e-11,0.0001314713398667725,9.512078395270457e-09,3.157083156800662e-10
8.866150641131858e-07,0.08235569272800729,3.76,0.0,0.6858640602201995,0.999862371022705,1.1780643003775803e-06,2.2704161845808888e-07,5.994328859451907e-06,6.071682913780552e-06,1.4368009481735289e-06,4.416926495747486e-07,1.5137222179504813e-10,1.1830895807739203e-13,3.1347750848881343e-07,2.8921845361532295e-07,7.784597620775209e-07,2.667911158017555e-06,4.8826056087757955e-09,1.7485093636899215e-06,3.8144935634121654e-07,1.7397232067869633e-07,1.2049304149256383e-11,0.00013147132535585874,9.68060963339317e-09,3.3348025766140453e-10
8.993283390474487e-07,0.08235569389311727,3.76,0.0,0.6858638702320099,0.9998622603841917,1.2108570955297518e-06,2.291681815916751e-07,6.106568360371441e-06,6.169226518147445e-06,1.458764671518846e-06,4.4171320793466617e-07,1.519433037426497e-10,1.1852912435614645e-13,3.136332888219536e-07,2.892573895876491e-07,7.937966499477085e-07,2.716568786108683e-06,4.8832704745096e-09,1.7809081271490193e-06,3.949373909320237e-07,1.7470638295359682e-07,1.2275013841240875e-11,0.0001314713108083714,9.849557049405438e-09,3.519300154085905e-10
9.120416139817116e-07,0.08235569505827843,3.76,0.0,0.6858636798704526,0.9998621494679321,1.2439542685691905e-06,2.3127620772746021e-07,6.218911857734919e-06,6.266776789100444e-06,1.4807310116761684e-06,4.4173160099616343e-07,1.5249091641979359e-10,1.187400607280471e-13,3.1378441667601924e-07,2.892922833306425e-07,8.091501256813959e-07,2.7652326187493435e-06,4.8838663451512075e-09,1.813322734609485e-06,4.086764332704083e-07,1.7541605596482675e-07,1.2500932878842396e-11,0.00013147129622422297,1.00189239636207e-08,3.7107093559662084e-10
9.247548889159745e-07,0.08235569622349442,3.76,0.0,0.6858634891407638,0.999862038274966,1.2773532342660304e-06,2.3336679377947968e-07,6.331354656078964e-06,6.364333079331735e-06,1.5026998818117732e-06,4.4174805546432655e-07,1.530160048282991e-10,1.189421580264736e-13,3.139313761268373e-07,2.8932355218434335e-07,8.245193882745255e-07,2.813902011648889e-06,4.88440034371691e-09,1.8457527307271662e-06,4.2266671251526126e-07,1.7610274288626586e-07,1.2727051801420727e-11,0.0001314712816037056,1.0188713782015842e-08,3.9091637030306237e-10
9.374681638502374e-07,0.08235569738876901,3.76,0.0,0.6858632980478238,0.9998619268062409,1.3110515608872137e-06,2.3544097871584258e-07,6.443892373514338e-06,6.461894808810007e-06,1.524671203966688e-06,4.4176277430829136e-07,1.5351947797437614e-10,1.1913579012099819e-13,3.1407460182581934e-07,2.893515706446687e-07,8.399036906077213e-07,2.862576387058123e-06,4.8848788620578885e-09,1.8781977075779426e-06,4.369084475471176e-07,1.767677733686966e-07,1.2953361780170674e-11,0.0001314712669470809,1.0358929989095914e-08,4.114796769296407e-10
9.501814387845003e-07,0.08235569855410589,3.76,0.0,0.6858631065961782,0.9998618150626206,1.3450469620429657e-06,2.3749974601316724e-07,6.556520920169922e-06,6.559461457872682e-06,1.5466449081493215e-06,4.4177593924641995e-07,1.5400221001724468e-10,1.1932131469629515e-13,3.142144839690197e-07,2.89376674719776e-07,8.55302335716824e-07,2.911255226934426e-06,4.885307635191049e-09,1.910657299811912e-06,4.5140184765433037e-07,1.7741240662156545e-07,1.3179854574669256e-11,0.00013147125225414382,1.0529576141492013e-08,4.327742181568527e-10
9.628947137187633e-07,0.08235569971950882,3.76,0.0,0.6858629147900647,0.9998617030448911,1.3793372888841531e-06,2.395440260818426e-07,6.6692364781604535e-06,6.657032561020965e-06,1.56862093151944e-06,4.4178771297126367e-07,1.5446504140655827e-10,1.1949907399120916e-13,3.143513727774316e-07,2.893991658502692e-07,8.707146733282767e-07,2.959938066802465e-06,4.885691808190133e-09,1.9431311802953533e-06,4.6614711317209373e-07,1.7803783445845992e-07,1.3406522492531908e-11,0.00013147123752513905,1.0700655862210845e-08,4.548133619275833e-10
9.756079886530262e-07,0.08235570088498147,3.76,0.0,0.6858627226334314,0.9998615907537689,1.4139205226455152e-06,2.415746986510724e-07,6.782035482967442e-06,6.754607701347312e-06,1.5905992176545037e-06,4.417982411415588e-07,1.5490878000526457e-10,1.1966939549988386e-13,3.1448558253498164e-07,2.8941931443581005e-07,8.861400966402098e-07,3.00862449024072e-06,4.886035996362635e-09,1.975619056192398e-06,4.81144436077647e-07,1.786451842929216e-07,1.3633358351892092e-11,0.000131471222760409,1.0872172835463632e-08,4.776104814560935e-10
9.999999999999997e-07,0.08235570321615049,3.76,0.0,0.6858623529886803,0.9998613745460477,1.4810860586395661e-06,2.4543570089582683e-07,6.998676166473843e-06,6.941827809722977e-06,1.6327734688610975e-06,4.418154183805715e-07,1.5570950451712152e-10,1.1997648864651484e-13,3.1473658581285826e-07,2.8945227840349885e-07,9.157703039076543e-07,3.10204419750737e-06,4.8865991800534625e-09,2.037989368911679e-06,5.106250760628577e-07,1.7976369392620567e-07,1.406901744507215e-11,0.0001314711943318345,1.120248762321375e-08,5.235207820301145e-10
1.001034538521552e-06,0.08235570321615049,3.76,0.0,0.6858623372830712,0.9998613653538964,1.4839582447456154e-06,2.4559850061556975e-07,7.007870742180553e-06,6.94976864061622e-06,1.6345623808934712e-06,4.418160683360307e-07,1.557420539117751e-10,1.1998896529153869e-13,3.1474706291854457e-07,2.8945352828293127e-07,9.170279733077893e-07,3.1060066344673404e-06,4.886620536368479e-09,2.040635774481536e-06,5.118959833660803e-07,1.7980985497158307e-07,1.4087507519416479e-11,0.00013147119312308984,1.1216533556067662e-08,5.255321672821183e-10
1.0239184334032253e-06,0.0823557053144768,3.76,0.0,0.6858619893033423,0.9998611615649601,1.5479761031469656e-06,2.491812537528311e-07,7.21137670616192e-06,7.125423939520302e-06,1.6741365099374226e-06,4.418290246034317e-07,1.5643417899062027e-10,1.2025414723325936e-13,3.149757709434361e-07,2.894784916766876e-07,9.448665168392046e-07,3.193659462133212e-06,4.887047125782647e-09,2.0991963328149736e-06,5.404361857691078e-07,1.808063255957882e-07,1.4496753353707528e-11,0.00013147116632736063,1.1527991666402603e-08,5.713882312013805e-10
1.0468023282848985e-06,0.08235570741308303,3.76,0.0,0.6858616402380956,0.9998609568987499,1.6129168122248051e-06,2.527315241436549e-07,7.415107476783545e-06,7.3010875780494285e-06,1.7137173231371707e-06,4.418396019905748e-07,1.5707563252327123e-10,1.2049971701556632e-13,3.151993924994674e-07,2.894989550726124e-07,9.727397132936193e-07,3.2813191478181986e-06,4.887396904640429e-09,2.15779891298867e-06,5.697957124876597e-07,1.8175911585800258e-07,1.4906451521625145e-11,0.0001314711394168468,1.1840926122242097e-08,6.199083629919574e-10
1.0696862231665718e-06,0.08235570951198783,3.76,0.0,0.6858612901022306,0.9998607513575913,1.6787724392363732e-06,2.5625290314421734e-07,7.6190494079793314e-06,7.4767583291184305e-06,1.7533046505551508e-06,4.418482302728641e-07,1.5767008832666446e-10,1.2072713195130652e-13,3.1541886470630923e-07,2.895157240886405e-07,1.000645247028119e-06,3.3689844537307824e-06,4.8876836243039765e-09,2.2164426577828394e-06,5.999754458208276e-07,1.8267284118642715e-07,1.531657452909124e-11,0.00013147111239023514,1.215536010420586e-08,6.711707537604216e-10
1.092570118048245e-06,0.08235571161120821,3.76,0.0,0.6858609389088663,0.9998605449434311,1.7455359334185358e-06,2.597486190299409e-07,7.823190417762036e-06,7.652435190417855e-06,1.7928983519312181e-06,4.418552613780771e-07,1.5822096026479994e-10,1.209377397130534e-13,3.1563495659361303e-07,2.8952946002096594e-07,1.0285810697059308e-06,3.456654364264476e-06,4.887918572790879e-09,2.2751268686896137e-06,6.309762156493134e-07,1.835516536866305e-07,1.5727098033461112e-11,0.00013147108524895308,1.247131716464411e-08,7.252536563439722e-10
1.1154540129299183e-06,0.08235571371076031,3.76,0.0,0.6858605866695536,0.9998603376578943,1.8132010362494328e-06,2.6322157067806764e-07,8.027519803258414e-06,7.828117343953726e-06,1.8324983113219684e-06,4.418609835623897e-07,1.5873141946829256e-10,1.2113278683564048e-13,3.158482991011903e-07,2.8954070571788737e-07,1.056545368470381e-06,3.544328045975306e-06,4.8881110163601365e-09,2.3338509772741547e-06,6.627988054548018e-07,1.8439928469892474e-07,1.6138000470760763e-11,0.00013147105799431392,1.2788821186941e-08,7.82235387641844e-10
1.1383379078115915e-06,0.08235571581065876,3.76,0.0,0.6858602333944601,0.9998601295023354,1.881762200211098e-06,2.6667435868898435e-07,8.232028078249935e-06,8.003804122809498e-06,1.8721044326941283e-06,4.4186563301998554e-07,1.5920441062224106e-10,1.2131342651119357e-13,3.1605940980808067e-07,2.8954990686705397e-07,1.0845365380212816e-06,3.6320048147051524e-06,4.888268562829221e-09,2.3926145216309055e-06,6.954439576246238e-07,1.8521908417526242e-07,1.6549262728247114e-11,0.00013147103062407744,1.31078963509365e-08,8.421943310622372e-10
1.1612218026932648e-06,0.08235571791091721,3.76,0.0,0.6858598790925329,0.9998599204778705,1.951214515215076e-06,2.701093140977376e-07,8.43670683020675e-06,8.179494983878425e-06,1.911716636307262e-06,4.4186940337518867e-07,1.5964266735752346e-10,1.2148072575348439e-13,3.162687132928964e-07,2.8955742948723717e-07,1.1125531560680892e-06,3.7196841086122757e-06,4.888397460121816e-09,2.4514171270552858e-06,7.289123781352473e-07,1.8601405705580018e-07,1.6960867856513424e-11,0.00013147100313934228,1.3428567103486282e-08,9.052089390347692e-10
1.184105697574938e-06,0.0823557200115481,3.76,0.0,0.6858595237716404,0.9998597105854125,2.0215536423230482e-06,2.7352852470191824e-07,8.641548595176111e-06,8.355189485801536e-06,1.9513348557855915e-06,4.4187245333503e-07,1.6004872673919523e-10,1.2163567196393403e-13,3.1647655766898036e-07,2.8956357410441703e-07,1.1405939618735302e-06,3.8073654663522133e-06,4.888502838231082e-09,2.510258490395778e-06,7.632047406649707e-07,1.8678689667251902e-07,1.7372800817354988e-11,0.00013147097554217388,1.3750858133483404e-08,9.71357735547659e-10
