Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42)
1.6319224320345565e-07,0.2746210557737031,3.76,0.0,0.925213022511616,0.9993485640687957,4.888171948813913e-07,1.2819820905862177e-06,1.9312559957787624e-05,6.057598637629577e-05,4.393878214424659e-06,3.61203031838305e-05,2.1378711290809478e-10,3.210412041059414e-12,8.657171412282862e-06,6.405242169678225e-06,5.723428093498642e-08,9.199152217596825e-06,3.6756698226777037e-07,5.745642758346563e-06,9.525176065165542e-08,1.1291787218893062e-06,9.23947293300125e-11,0.0006298728642032149,1.9241584189699998e-08,3.6206454130912207e-11,1.2249407325664855e-10,1.1217477417521339e-13,2.3433978380790296e-07
1.6613497418747686e-07,0.2746211192615466,3.76,0.0,0.9252113388504647,0.9993479110653745,5.197865082358656e-07,1.3356896398778327e-06,2.0051312855992166e-05,6.188306749728001e-05,4.47473130390942e-06,3.655025251724616e-05,2.1925038470616645e-10,3.2517073813306614e-12,8.851300644769436e-06,6.5264644377778005e-06,5.9594287429528726e-08,9.580363650850423e-06,3.74727856057013e-07,5.994595340300901e-06,1.0053830596692788e-07,1.1741009863784343e-06,9.593470055676492e-11,0.000629872452895983,1.9870843758690335e-08,3.969115901640579e-11,1.2887538072094123e-10,1.201416914148429e-13,2.3856677949809493e-07
1.6907770517149806e-07,0.27462118308930955,3.76,0.0,0.9252096405837289,0.9993472504754172,5.520383464464217e-07,1.3903741027017263e-06,2.080441997303465e-05,6.319733042122364e-05,4.5556441940367605e-06,3.6974288345185086e-05,2.2471627036859396e-10,3.2925139289729904e-12,9.04452942764217e-06,6.646477820481011e-06,6.20053518568351e-08,9.96868773364827e-06,3.818187368209969e-07,6.248961515483147e-06,1.0602546162014251e-07,1.2197078403700983e-06,9.954359636133918e-11,0.0006298720368001727,2.0508587961194386e-08,4.344486637378143e-11,1.3546416826081958e-10,1.2851860462205256e-13,2.4279391196054433e-07
1.7202043615551927e-07,0.27462124725359655,3.76,0.0,0.925207927774349,0.999346582383365,5.855956477345248e-07,1.4460199424839249e-06,2.157181458206737e-05,6.451870436404461e-05,4.636616549369311e-06,3.7392491968647987e-05,2.3018310375591532e-10,3.332836740815141e-12,9.236810042240498e-06,6.7652726211498265e-06,6.446729778940581e-08,1.0364052942735505e-05,3.888389513097945e-07,6.508715388856203e-06,1.1171708845970447e-07,1.2659825105107303e-06,1.03221097343101e-10,0.0006298716159719455,2.1154797644215657e-08,4.748303275264869e-11,1.4226325044557054e-10,1.3731819914560816e-13,2.4702118946096403e-07
1.7496316713954047e-07,0.2746213117509878,3.76,0.0,0.9252062004878294,0.9993459068729117,6.204809799293348e-07,1.5026113758883187e-06,2.235342741834744e-05,6.58471179174816e-05,4.717648019699719e-06,3.780494357081533e-05,2.356492758025325e-10,3.3726808390203444e-12,9.428097522590442e-06,6.882840783875044e-06,6.697993632774406e-08,1.0766387230640877e-05,3.9578792919227005e-07,6.773829769622249e-06,1.1761702928160367e-07,1.3129081655926294e-06,1.0696687184233984e-10,0.0006298711904701178,2.1809457871439643e-08,5.18216749706987e-11,1.4927543684104137e-10,1.4655324965212206e-13,2.512486205471972e-07
1.7790589812356168e-07,0.2746213765780441,3.76,0.0,0.9252044587920697,0.9993452240270149,6.567165349074935e-07,1.5601323961200416e-06,2.3149186848446463e-05,6.718249914936913e-05,4.798738240929269e-06,3.821172223241749e-05,2.4111323301588787e-10,3.4120512108336443e-12,9.61834954455666e-06,6.999175784640304e-06,6.954306687899693e-08,1.1175618119166004e-05,4.026651962808764e-07,7.044276246647836e-06,1.2372910816542506e-07,1.3604679362225552e-06,1.107805767566759e-10,0.0006298707603391145,2.247255790931676e-08,5.64773763073288e-11,1.5650353333625276e-10,1.5623661558492197e-13,2.554762140499558e-07
1.837913600916041e-07,0.2746215072073187,3.76,0.0,0.9252009324554653,0.9993438366569161,7.333251726458944e-07,1.6778981833980978e-06,2.4782848046120175e-05,6.987387484044814e-05,4.9610934151712965e-06,3.9008571634816925e-05,2.5202855816900025e-10,3.489390548322852e-12,9.995590499012021e-06,7.228127270443996e-06,7.481994747751023e-08,1.20144781348079e-05,4.162031451080546e-07,7.601046167299127e-06,1.3660487928376078e-07,1.4574222636434011e-06,1.1861035270919378e-10,0.0006298698864059804,2.382405539134636e-08,6.680915624023565e-11,1.7161866971415672e-10,1.770001296268635e-13,2.639319250443055e-07
1.8908827586284226e-07,0.2746216258663529,3.76,0.0,0.9251977101976213,0.9993425637532931,8.071054739142253e-07,1.7869021930329144e-06,2.6300762839469885e-05,7.231921324812388e-05,5.107410092054804e-06,3.9707105937466215e-05,2.6183027823248504e-10,3.557425116995257e-12,1.0331191895494134e-05,7.429928620789627e-06,7.973959620263646e-08,1.2792305560926837e-05,4.2813904236302936e-07,8.120067353635896e-06,1.489565444287726e-07,1.5466804530550655e-06,1.2588582327775168e-10,0.0006298690845567874,2.506924502400859e-08,7.73702645390357e-11,1.8598882503099798e-10,1.9735112127488842e-13,2.715427147968206e-07
1.9438519163408043e-07,0.2746217455395298,3.76,0.0,0.9251944424031519,0.9993412683382635,8.855879651984679e-07,1.8986611777025942e-06,2.78633063844317e-05,7.478599355868588e-05,5.253910909994655e-06,4.038844096858883e-05,2.7160305109689646e-10,3.624000754878588e-12,1.0662890049679292e-05,7.627692879431159e-06,8.481925905798637e-08,1.3591339728840878e-05,4.3983898119429544e-07,8.655874251481365e-06,1.6205409236821384e-07,1.6377309383870464e-06,1.333756071013113e-10,0.0006298682685045759,2.6341802851725664e-08,8.924303317274883e-11,2.0110213743450238e-10,2.1935807342830424e-13,2.7915418106847746e-07
1.996821074053186e-07,0.2746218662065365,3.76,0.0,0.9251911295353171,0.9993399508680755,9.688879293636637e-07,2.0130764415964398e-06,2.9469994565946965e-05,7.727378830000268e-05,5.400593346668398e-06,4.105300001411194e-05,2.813396410558503e-10,3.68914525811829e-12,1.0990520457982318e-05,7.821425220411774e-06,9.005743221851318e-08,1.4411152592943425e-05,4.5130291480947165e-07,9.208265924475527e-06,1.7591907596074435e-07,1.7304761798370338e-06,1.4107738255786722e-10,0.0006298674385557459,2.764181559354181e-08,1.0254537290545157e-10,2.1697501087543322e-10,2.430985072959499e-13,2.8676638559671384e-07
2.0497902317655677e-07,0.2746219878471663,3.76,0.0,0.9251877720717405,0.9993386117909583,1.0571164303666519e-06,2.1300484917186386e-06,3.1120329168236126e-05,7.978217047465142e-05,5.54745479257593e-06,4.1701195941774503e-05,2.910332878488361e-10,3.752886042157817e-12,1.1313938813842767e-05,8.011140189145733e-06,9.545253866975014e-08,1.5251317142659e-05,4.625313878085126e-07,9.777033666819745e-06,1.9057281236542666e-07,1.8248194669367396e-06,1.4898875983569805e-10,0.0006298665949789132,2.8969412218749616e-08,1.1740153935636918e-10,2.3362391454364764e-10,2.6865052694052777e-13,2.943793930645095e-07
2.1027593894779494e-07,0.27462211044127266,3.76,0.0,0.9251843705024206,0.9993372515470841,1.150380285392512e-06,2.24947733591367e-06,3.2813799860337454e-05,8.231071456821612e-05,5.694492562429127e-06,4.233343145768371e-05,3.0067768381443984e-10,3.81525013974806e-12,1.1633019510057356e-05,8.196860511892637e-06,1.0100293735087458e-07,1.611140833677628e-05,4.7352546199172606e-07,1.0361961983848623e-05,2.0603637659039654e-07,1.920665137343039e-06,1.5710729051191782e-10,0.0006298657380386739,3.0324763331483706e-08,1.3394220436476919e-10,2.5106540676072543e-10,2.9609276011100993e-13,3.019932710757021e-07
2.155728547190331e-07,0.27462223396887103,3.76,0.0,0.9251809253279265,0.9993358705685368,1.2487820493167317e-06,2.3712627568233152e-06,3.45498859976028e-05,8.48589974288682e-05,5.841703905677122e-06,4.295009935646477e-05,3.1026695203589814e-10,3.876264199437135e-12,1.1947654240967155e-05,8.378616032363577e-06,1.0670693145075002e-07,1.6991003917041845e-05,4.842866500713735e-07,1.0962829498798069e-05,2.2233059596751395e-07,2.0179187711107074e-06,1.6543047624332253e-10,0.0006298648680329133,3.170808049430574e-08,1.5230451873232682e-10,2.6931615851953836e-10,3.2550430428246886e-13,3.096080901235167e-07
2.2086977049027128e-07,0.2746223584101362,3.76,0.0,0.9251774370577587,0.9993344692794045,1.3524200102786263e-06,2.495304563700923e-06,3.632805825877093e-05,8.742659903360312e-05,5.989086016240667e-06,4.355158276529977e-05,3.197956254183496e-10,3.935954484506525e-12,1.2257750696305987e-05,8.556442760714266e-06,1.1256277594769275e-07,1.7889685115465307e-05,4.948168563707583e-07,1.157940979200809e-05,2.3947604545370777e-07,2.116487362779904e-06,1.7395577666416154e-10,0.0006298639852220188,3.311961549604691e-08,1.7263216675994768e-10,2.883929766467314e-10,3.569646776595109e-13,3.172239235528526e-07
2.2616668626150945e-07,0.27462248374544773,3.76,0.0,0.9251739062088642,0.9993330480957898,1.4613881958119213e-06,2.6215028227812334e-06,3.814778012794138e-05,9.001310314902038e-05,6.136636041483915e-06,4.413825538185284e-05,3.2925862668514225e-10,3.994346872332536e-12,1.2563231343660584e-05,8.730382027503324e-06,1.1856868443601043e-07,1.8807037262760607e-05,5.051183240498659e-07,1.2211472174970146e-05,2.5749304371150607e-07,2.216279472300906e-06,1.8268061653554602e-10,0.000629863089846703,3.455965956623186e-08,1.9507541265682835e-10,3.08312826552079e-10,3.9055377511012033e-13,3.24840847516548e-07
2.3146360203274762e-07,0.2746226099554081,3.76,0.0,0.9251703333042897,0.9993316074257887,1.575776388385769e-06,2.7497580679929487e-06,4.0008509239859286e-05,9.261809790114982e-05,6.284351090491762e-06,4.471048170633495e-05,3.386512492385308e-10,4.05146685414056e-12,1.2864032291948e-05,8.900479728729561e-06,1.2472283532415454e-07,1.9742650311556834e-05,5.151935879946032e-07,1.2858782405016295e-05,2.764016498754072e-07,2.3172053569835094e-06,1.9160239223548036e-10,0.0006298621821917008,3.602854254107302e-08,2.1979113920998056e-10,3.290928545369904e-10,4.2635182877852165e-13,3.324589409261316e-07
2.3676051780398579e-07,0.2746227370208661,3.76,0.0,0.925166718871956,0.9993301476696121,1.6956701494865962e-06,2.879971493322256e-06,4.1909698602011046e-05,9.524117626502098e-05,6.43222824170263e-06,4.526861726786284e-05,3.479691388472169e-10,4.107339535134169e-12,1.3160102230381925e-05,9.066785651736459e-06,1.3102337746695768e-07,2.069611928443695e-05,5.250454327350186e-07,1.3521103344894437e-05,2.962216609353152e-07,2.4191770861018694e-06,2.0071847765491273e-10,0.0006298612625100946,3.752663198518769e-08,2.469428790114656e-10,3.5075040963310644e-10,4.644393732010546e-13,3.400782853974795e-07
2.42057433575224e-07,0.2746228649229336,3.76,0.0,0.9251630634435452,0.9993286692196524,1.8211508514460452e-06,3.0120451280501053e-06,4.3850797705159423e-05,9.788193648300682e-05,6.580264549942505e-06,4.581300884527027e-05,3.572082761241492e-10,4.161989634967105e-12,1.3451401437832624e-05,9.229352873337332e-06,1.3746843528594658e-07,2.1667044655292838e-05,5.346768548552335e-07,1.4198195571128746e-05,3.1697260967750364e-07,2.5221086396309973e-06,2.100262295555181e-10,0.0006298603310176994,3.905433227316547e-08,2.7670083854167474e-10,3.7330306494657457e-10,5.048972147287063e-13,3.476989651917938e-07
2.4735434934646215e-07,0.2746229936430007,3.76,0.0,0.9251593675534915,0.9993271724604535,1.952295716377864e-06,3.145881995828266e-06,4.583125353112314e-05,0.00010053998241873701,6.728457052896067e-06,4.634399468248488e-05,3.663649597664958e-10,4.215441488536091e-12,1.3737900858608113e-05,9.388237223660277e-06,1.4405611341860394e-07,2.2655032670385093e-05,5.440910294911986e-07,1.4889817934213692e-05,3.386737631377104e-07,2.625915992276366e-06,2.1952299243153723e-10,0.0006298593879838523,4.061208363466816e-08,3.092419153644637e-10,3.967686384849957e-10,5.478064050886795e-13,3.553210671522692e-07
2.526512651177003e-07,0.274623123162748,3.76,0.0,0.9251556317380631,0.9993256577688558,2.0891778615875464e-06,3.281386258576051e-06,4.785051146646142e-05,0.00010321492385319477,6.876802777051098e-06,4.686190469859603e-05,3.754357905282145e-10,4.267719047086138e-12,1.4019581240635042e-05,9.543496809372572e-06,1.5078450093666803e-07,2.36596956153226e-05,5.532912805222615e-07,1.5595728073718806e-05,3.6134412152166917e-07,2.7305171839554927e-06,2.2920610291817494e-10,0.0006298584336586177,4.220036116679664e-08,3.4474970870346504e-10,4.211652134464688e-10,5.932482188959891e-13,3.629446806368233e-07
2.579481808889385e-07,0.27462325346415706,3.76,0.0,0.9251518565345344,0.9993241255141118,2.231866350825466e-06,3.418463346178728e-06,4.990801613055543e-05,0.00010590637672944309,7.025298743152026e-06,4.736706069274464e-05,3.8441765589514193e-10,4.318845879603376e-12,1.4296432332034586e-05,9.695191590096989e-06,1.5765167517270838e-07,2.4680652034019148e-05,5.622810540720054e-07,1.6315682891363715e-05,3.8500241754922453e-07,2.8358323778762882e-06,2.390728937871821e-10,0.0006298574682337213,4.3819673817489705e-08,3.8341452368111295e-10,4.4651115795176524e-10,6.413041349176095e-13,3.705698974472692e-07
2.6324509666017666e-07,0.274623384529518,3.76,0.0,0.9251480424804306,0.9993225760578516,2.3804262507740478e-06,3.5570200729506106e-06,5.2003212126130826e-05,0.00010861396335201708,7.173941971197643e-06,4.785977654397053e-05,3.9330771543237513e-10,4.368845174466171e-12,1.456845213218436e-05,9.843383002212326e-06,1.6465570519210859e-07,2.5717526905299507e-05,5.710638949574487e-07,1.704943898504372e-05,4.0966711618038753e-07,2.9417839073171936e-06,2.491206975676095e-10,0.0006298564919591561,4.547056334369295e-08,4.2543336950686746e-10,4.728251442028249e-10,6.92055820883673e-13,3.781968117553055e-07
2.6854201243141483e-07,0.2746235163414363,3.76,0.0,0.9251441901128471,0.9993210097542273,2.534918692214325e-06,3.6969647417469177e-06,5.4135544719247535e-05,0.00011133731254618165,7.322729485014731e-06,4.83403584061445e-05,4.021033867757842e-10,4.417739741350316e-12,1.4835646193711376e-05,9.988133625028396e-06,1.7179465494295477e-07,2.6769951782037787e-05,5.796434257752828e-07,1.7796753046513222e-05,4.353564146867919e-07,3.0482963121058354e-06,2.5934684982686615e-10,0.000629855505085713,4.715360324788669e-08,4.710099518930227e-10,5.001261670528645e-10,7.455851216450659e-13,3.8582552002568724e-07
2.73838928202653e-07,0.2746236488828372,3.76,0.0,0.9251402999678315,0.9993194269500835,2.695400935369005e-06,3.838207236533983e-06,5.630446045486629e-05,0.0001140760597814997,7.471658316436376e-06,4.880910489810489e-05,4.1080233224144047e-10,4.465552013372298e-12,1.5098026972191902e-05,1.012950688504062e-05,1.790665861120918e-07,2.7837564897003904e-05,5.880233283582117e-07,1.855738222517915e-05,4.6208824303663344e-07,3.155296365691691e-06,2.697486921416659e-10,0.0006298545077833911,4.8869397696394335e-08,5.20354659966835e-10,5.284335619755035e-10,8.019740504811876e-13,3.9345612093692187e-07
2.7913584397389117e-07,0.2746237821369693,3.76,0.0,0.9251363725798234,0.9993178279849174,2.861926438956381e-06,3.98065910417502e-06,5.850940771348893e-05,0.0001168298472636603,7.620725509111679e-06,4.926630728911382e-05,4.194024460280375e-10,4.5123040494371145e-12,1.5355613220563186e-05,1.0267566794441675e-05,1.864695607126606e-07,2.8920011239125503e-05,5.962073273638207e-07,1.9331084460278793e-05,4.898802645642346e-07,3.2627130936367274e-06,2.803235747834596e-10,0.0006298535002778451,5.0618580422755325e-08,5.736845479421816e-10,5.577670224222276e-10,8.61304783364744e-13,4.0108871529982144e-07
2.8443275974512934e-07,0.27462391608740655,3.76,0.0,0.9251324084811509,0.9993162131910022,3.034544932514089e-06,4.12423362615673e-06,6.0749837213995603e-05,0.00011959832399820641,7.769928121972202e-06,4.9712249679747656e-05,4.279018419879942e-10,4.558017536788843e-12,1.5608429425392052e-05,1.0402377720359061e-05,1.9400164342670094e-07,3.0016942603582138e-05,6.041991757765062e-07,2.011761878360676e-05,5.18749876897298e-07,3.3704777843018784e-06,2.9106885914466624e-10,0.0006298524828237337,5.240181361933395e-08,6.312233118111041e-10,5.88146616559331e-10,9.236596559912574e-13,4.0872340597423087e-07
2.897296755163675e-07,0.2746240507180493,3.76,0.0,0.925128408201573,0.999314582893618,3.2133024915763073e-06,4.26884588094993e-06,6.302520246743136e-05,0.0001223811458294989,7.919263232379265e-06,5.014720917833468e-05,4.36298841943605e-10,4.602713793759977e-12,1.5856505282285832e-05,1.0534004181573917e-05,2.0166090372475047e-07,3.1128017618864197e-05,6.12002642120763e-07,2.0916745594845654e-05,5.487142131168116e-07,3.4785239924615974e-06,3.019819199299006e-10,0.0006298514555737846,5.4219786820215576e-08,6.932012613118528e-10,6.19592803377244e-10,9.891211633830163e-13,4.1636029778424284e-07
2.950265912876057e-07,0.2746241860131242,3.76,0.0,0.9251243722678699,0.99931293741101,3.398241615316545e-06,4.414412797657915e-06,6.533496018606134e-05,0.00012517797545790312,8.068727938974632e-06,5.057145607305078e-05,4.4459196452551594e-10,4.64641377267998e-12,1.6099875207899703e-05,1.0662510669809036e-05,2.0944541778225288e-07,3.225290175359764e-05,6.196214992048505e-07,2.1728226911423942e-05,5.797901431267451e-07,3.5867875365251806e-06,3.1306014712958717e-10,0.0006298504187234749,5.6073215778301214e-08,7.598552874239654e-10,6.521264481669072e-10,1.0577719618811467e-12,4.239994974321935e-07
3.0032350705884385e-07,0.2746243219571842,3.76,0.0,0.9251203012034718,0.9993112770544722,3.589401306298031e-06,4.560853201564111e-06,6.767857065157063e-05,0.00012798848243782902,8.218319364255473e-06,5.098525399978012e-05,4.5277991451185673e-10,4.689138062938138e-12,1.6338577886175133e-05,1.078796149301095e-05,2.1735327021055752e-07,3.339126730560305e-05,6.27059514234754e-07,2.255182659468455e-05,6.119942752129328e-07,3.6952064899879406e-06,3.2430094779608484e-10,0.0006298493725330418,5.79628413393606e-08,8.314288256338276e-10,6.857688373595189e-10,1.1296948733449683e-12,4.3164111341171935e-07
3.05620422830082e-07,0.27462445853510614,3.76,0.0,0.9251161955281253,0.9993096021286353,3.7868171520007656e-06,4.7080878521525534e-06,7.005549804590694e-05,0.0001308123431589574,8.368034656893032e-06,5.138886010584454e-05,4.6086157264732937e-10,4.730906894212741e-12,1.6572655846605136e-05,1.0910420638335187e-05,2.2538255561865722e-07,3.454279337537654e-05,6.343204401559967e-07,2.33873105540233e-05,6.453429577725073e-07,3.8037211676858328e-06,3.357017476426292e-10,0.0006298483171447519,5.988942831565688e-08,9.081718152073212e-10,7.205416927275895e-10,1.2049728913833784e-12,4.3928525592014344e-07
3.109173386013202e-07,0.274624595732089,3.76,0.0,0.9251120557575954,0.9993079129314405,3.9905214078175075e-06,4.8560394741418e-06,7.246521074796311e-05,0.00013364924081275004,8.517870993813237e-06,5.178252520970305e-05,4.688359859223613e-10,4.771740139823606e-12,1.6802155072457536e-05,1.1029951652767925e-05,2.3353138002025913e-07,3.5707165825958185e-05,6.414080080948272e-07,2.4234446930551215e-05,6.798522811967739e-07,3.912274107384973e-06,3.4725999247536503e-10,0.0006298472527177622,6.185376436161206e-08,9.903406546998755e-10,7.564671849467118e-10,1.2836891894484198e-12,4.469320367704396e-07
3.1621425437255836e-07,0.27462473353365185,3.76,0.0,0.9251078824033981,0.9993062097541585,4.200543081232253e-06,5.004632782043191e-06,7.49071815990311e-05,0.00013649886534613476,8.667825582056264e-06,5.216649395672097e-05,4.767023582931576e-10,4.811657320193229e-12,1.702712463700921e-05,1.1146617539511162e-05,2.4179786209953826e-07,3.6884077230961265e-05,6.483259207823582e-07,2.509300626173964e-05,7.155380798917574e-07,4.020810047199683e-06,3.5897314947273716e-10,0.000629846179517322,6.385665885384205e-08,1.0781981539278865e-09,7.935679465188813e-10,1.3659271306265895e-12,4.545815693030174e-07
3.2151117014379653e-07,0.2746248719256296,3.76,0.0,0.9251036759725603,0.9993044928817305,4.4169080169152965e-06,5.153794498725493e-06,7.738088813970907e-05,0.00013936091340406462,8.817895660431139e-06,5.254100497110509e-05,4.844600418242229e-10,4.850677606446841e-12,1.724761636596391e-05,1.1260480668444641e-05,2.5018013434796007e-07,3.8073226812353194e-05,6.550778468567375e-07,2.596276162841543e-05,7.524159344220278e-07,4.129275899296413e-06,3.7083870833198365e-10,0.0006298450976844879,6.589894177774941e-08,1.1720134826187864e-09,8.318670840595332e-10,1.4517702789692485e-12,4.6223396829754983e-07
3.268080859150347e-07,0.2746250108941701,3.76,0.0,0.9250994369674075,0.9993027625927771,4.639638982489257e-06,5.303453368438817e-06,7.988581282069785e-05,0.00014223508826246295,8.968078500980218e-06,5.2906291004099464e-05,4.92108528235685e-10,4.888819824109999e-12,1.7463684524343203e-05,1.1371602699154193e-05,2.586763440832726e-07,3.9274320369404044e-05,6.616674159494371e-07,2.6843488785382405e-05,7.90501173764635e-07,4.237620720305065e-06,3.828541822879995e-10,0.0006298440073364892,6.798146262271937e-08,1.2720621159501136e-09,8.713881899517379e-10,1.5413024122097485e-12,4.6988934988505435e-07
3.3210500168627287e-07,0.2746251504257306,3.76,0.0,0.9250951658853748,0.9993010191595375,4.868755754739504e-06,5.453540164722986e-06,8.242144318970213e-05,0.0001451210997528978,9.118371410267574e-06,5.3262579078534255e-05,4.996474408384707e-10,4.926102456870966e-12,1.7675385526250433e-05,1.1480044515175883e-05,2.672846543606347e-07,4.048707020006076e-05,6.680982144717114e-07,2.7734966276859693e-05,8.298088776610954e-07,4.345795678825575e-06,3.950171090122176e-10,0.000629842908739866,7.010508928782493e-08,1.3786257771810459e-09,9.121553533721774e-10,1.6346075357213262e-12,4.775478314604275e-07
3.3740191745751104e-07,0.2746252905070727,3.76,0.0,0.9250908632188394,0.9992992628482431,5.104275206060132e-06,5.6039876936002924e-06,8.498727205645629e-05,0.0001480186641801859,9.26877173050419e-06,5.361009062981694e-05,5.07076526841068e-10,4.962543650456791e-12,1.7882777666010403e-05,1.1585866168245603e-05,2.760032447852417e-07,4.171119501586878e-05,6.743737820258919e-07,2.863697553784919e-05,8.703538790564923e-07,4.453754020387531e-06,4.0732505141261154e-10,0.000629841802045925,7.227070699981251e-08,1.4919923775731127e-09,9.541931706946322e-10,1.7317698975762973e-12,4.85209531595615e-07
3.479957489999874e-07,0.27462557226764506,3.76,0.0,0.9250821650756625,0.9992957126265654,5.594575631920683e-06,5.905706314885078e-06,9.020752363841937e-05,0.00015384734888306356,9.569884156261747e-06,5.4279642780694576e-05,5.216047845371575e-10,5.032972637140577e-12,1.82848765092492e-05,1.1789884780022316e-05,2.937640712950027e-07,4.419247595823791e-05,6.864731321277735e-07,3.0471730050278558e-05,9.552138874736393e-07,4.668843989245466e-06,4.3236636496008984e-10,0.000629839564876591,7.673153675123176e-08,1.740316596622569e-09,1.0421817451181427e-09,1.9380046412317606e-12,5.005430672053043e-07
3.575301973882161e-07,0.2746258276056864,3.76,0.0,0.9250742335589728,0.9992924759335247,6.057856028900108e-06,6.177854177157946e-06,9.500405326160906e-05,0.00015912995943694774,9.84122678323174e-06,5.485433583557016e-05,5.343043582819326e-10,5.09365626245522e-12,1.8632644069187415e-05,1.1965124493515238e-05,3.101080736839427e-07,4.646183739068315e-05,6.968661115131813e-07,3.215689716926153e-05,1.035963293982092e-06,4.861256257241121e-06,4.55375591447598e-10,0.0006298375252368221,8.089909086208285e-08,1.99008720163833e-09,1.1259745662963204e-09,2.1376583958111944e-12,5.143554673223978e-07
3.670646457764448e-07,0.27462608453258675,3.76,0.0,0.9250662071210823,0.9992892013878212,6.542019875765469e-06,6.450218183561075e-06,9.989079217421654e-05,0.00016444587551958664,1.0112877805800948e-05,5.5403795524513476e-05,5.466490850757789e-10,5.1518808039867316e-12,1.8967419043316312e-05,1.2132766620135639e-05,3.2678189744829173e-07,4.8763962313935434e-05,7.068087796667991e-07,3.387292833568086e-05,1.120941219047134e-06,5.052330364638757e-06,4.788179856723395e-10,0.0006298354617925109,8.521714380636667e-08,2.2666528923551702e-09,1.2142909806267185e-09,2.3511326975181696e-12,5.281801844204779e-07
3.765990941646735e-07,0.2746263429815173,3.76,0.0,0.9250580884351717,0.9992858903354773,7.047071881317071e-06,6.72247895150363e-06,0.00010486498791736942,0.0001697936640622025,1.0384823111130267e-05,5.592912858230919e-05,5.586410795249613e-10,5.2077404007331866e-12,1.9289580634290642e-05,1.2293126771090415e-05,3.4377560215091015e-07,5.1097429357074995e-05,7.163197899638996e-07,3.5618662458321994e-05,1.210225589998493e-06,5.241863449787932e-06,5.026803205715368e-10,0.000629833375234792,8.96913479492257e-08,2.57190776394732e-09,1.3072939238641846e-09,2.5789299351003593e-12,5.42017941496373e-07
3.861335425529022e-07,0.2746266028884926,3.76,0.0,0.925049880113804,0.9992825440667626,7.572993054854634e-06,6.994337430596401e-06,0.00010992395062780922,0.00017517195192383035,1.0657049005844242e-05,5.6431393194119945e-05,5.702832559689569e-10,5.2613259725540724e-12,1.9599512348384143e-05,1.2446509822953098e-05,3.610794598109012e-07,5.3460876385769266e-05,7.254171710368755e-07,3.739297303183291e-05,1.3038919584223022e-06,5.429671096509059e-06,5.269496695940746e-10,0.0006298312664684254,9.432745711626457e-08,2.9078053360392272e-09,1.4051522787618737e-09,2.8215564922115605e-12,5.558694673669988e-07
3.956679909411309e-07,0.2746268641922059,3.76,0.0,0.9250415847082026,0.9992791638184103,8.11974224652066e-06,7.265514438990308e-06,0.00011506505371971642,0.00018057942383096402,1.0929542218428222e-05,5.6911601127303775e-05,5.815792340096828e-10,5.312725300972501e-12,1.9897599514926844e-05,1.2593209840428104e-05,3.7868395931737553e-07,5.585299845003716e-05,7.341183200976519e-07,3.919476841947652e-05,1.4020135540391381e-06,5.615586469551425e-06,5.516134100242904e-10,0.0006298291363927286,9.913130934838395e-08,3.2763571059406113e-09,1.5080409739243585e-09,3.0795231189767567e-12,5.69735495255299e-07
4.052024393293596e-07,0.2746271268339737,3.76,0.0,0.9250332047078371,0.9992757507759442,8.687257648902911e-06,7.5357501386713355e-06,0.00012028573426153331,0.00018601482030749746,1.1202289899213524e-05,5.7370719768442345e-05,5.925332522145878e-10,5.362023110490618e-12,2.0184227166439283e-05,1.2733510097924745e-05,3.965798094770148e-07,5.827254572787039e-05,7.424400024847494e-07,4.102299192589104e-05,1.5046613391101607e-06,5.799459443535846e-06,5.76659224843659e-10,0.0006298269855352328,1.0410881046932525e-07,3.6796310654672997e-09,1.616141064876783e-09,3.353345304851002e-12,5.836167614400695e-07
4.147368877175883e-07,0.2746273907576139,3.76,0.0,0.9250247425402653,0.9992723060749827,9.275458257110115e-06,7.804803461671168e-06,0.0001255834930938103,0.0001914769356101398,1.1475279618328952e-05,5.780967407166367e-05,6.031500892265848e-10,5.40930114991635e-12,2.0459778232145286e-05,1.2867683179957322e-05,4.147579409008644e-07,6.071832147862118e-05,7.503983561877934e-07,4.287662169241578e-05,1.611904063141517e-06,5.9811557324000684e-06,6.020751033049848e-10,0.0006298248146658082,1.0926591847674248e-07,4.119750190062755e-09,1.72963979859133e-09,3.643543648321515e-12,5.97514003971716e-07
4.24271336105817e-07,0.2746276559093596,3.76,0.0,0.9250162005712104,0.9992688308032373,9.884245283583257e-06,8.07245149481811e-06,0.00013095589471485755,0.00019696461568159248,1.1748499361840722e-05,5.8229348419714305e-05,6.134349919503622e-10,5.454638273755169e-12,2.0724632019317354e-05,1.2995991147468596e-05,4.332095068497728e-07,6.318918001760699e-05,7.580089005463571e-07,4.4754670434002286e-05,1.7238083177133874e-06,6.160556024854741e-06,6.278493404100771e-10,0.0006298226246741681,1.1460862878807218e-07,4.598890905303765e-09,1.848730661865327e-09,3.950644220658772e-12,6.114279614572433e-07
