Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48)
4.0570653029932774e-07,0.12791633430671756,3.76,0.0,0.631174326263559,0.9997302206125153,6.366110698617536e-06,3.8283708676503595e-06,0.0003980147358784082,0.0004908960333300808,3.0612388675160576e-05,6.494916261124514e-05,1.5656487408322234e-09,1.3364239646568528e-11,4.228198289180354e-05,2.6441453557686827e-05,2.172515059580538e-06,0.00020044538995881328,1.3869417694579945e-06,0.00017929798209175533,1.0017640875113226e-05
4.124610009504371e-07,0.12791655802578175,3.76,0.0,0.6311593930125217,0.9997243708813845,6.700123783923182e-06,3.945555978159555e-06,0.000407596395470088,0.0005005114873835298,3.116067125504723e-05,6.500300036064581e-05,1.56863178369953e-09,1.3377595490170267e-11,4.2380792967874304e-05,2.6479018296614652e-05,2.2258673065615984e-06,0.00020520841518621334,1.3889436555363049e-06,0.0001838629278413922,1.0461449361455559e-05
4.1921547160154644e-07,0.12791678188743438,3.76,0.0,0.6311444332643075,0.9997185065781,7.044232157241193e-06,4.063360220346761e-06,0.0004171940456871694,0.0005101334599092399,3.1708997508872664e-05,6.505289024830837e-05,1.5714039560687898e-09,1.3389976401801234e-11,4.247302395390653e-05,2.6513850459634687e-05,2.279314224369894e-06,0.00020997796665716975,1.3907989069748211e-06,0.0001884379057748826,1.0915824134612321e-05
4.259699422526558e-07,0.12791700588105867,3.76,0.0,0.6311294481415193,0.9997126279949666,7.398487391514015e-06,4.181748317678397e-06,0.00042680655401053017,0.0005197614652441035,3.2257346601289e-05,6.509911338466996e-05,1.5739796326504232e-09,1.3401450906512911e-11,4.2559104168992365e-05,2.6546143823007346e-05,2.3328490635749034e-06,0.00021475356928890392,1.392517922464906e-06,0.00019302222751608114,1.1380782041786287e-05
4.3272441290376514e-07,0.12791722999679392,3.76,0.0,0.6311144386904846,0.9997067354037351,7.762938102992348e-06,4.3006867551415075e-06,0.00043643286493510466,0.0005293950521565078,3.280569896706608e-05,6.514193086287436e-05,1.5763722427657399e-09,1.3412082756988409e-11,4.263943569324698e-05,2.657607850388627e-05,2.386465532659618e-06,0.0002195347816866825,1.3941103679429693e-06,0.00019761524958174023,1.185633872266305e-05
4.394788835548745e-07,0.1279174542254818,3.76,0.0,0.6310994058862914,0.9997008290570536,8.137630099822376e-06,4.420143713471095e-06,0.0004460719948835827,0.0005390338014198646,3.335403623218755e-05,6.518158518428021e-05,1.5785943281080618e-09,1.3421931263563034e-11,4.271439578752993e-05,2.660382190888189e-05,2.440157767900715e-06,0.00022432119376893662,1.3955852274297868e-06,0.0002022163706190782,1.2342508691597224e-05
4.4623335420598384e-07,0.12791767855861658,3.76,0.0,0.6310843506375085,0.999694909189819,8.52260652497879e-06,4.540089003452488e-06,0.00045572302743713807,0.0005486773235546155,3.390234113932369e-05,6.521830158245455e-05,1.5806575975594707e-09,1.3431051596919386e-11,4.2784338259361306e-05,2.662952961916329e-05,2.4939203051104724e-06,0.00022911242455741273,1.396950850476862e-06,0.00020682502879425656,1.2839305414359662e-05
4.529878248570932e-07,0.1279179029882987,3.76,0.0,0.6310692737906114,0.9996889760204328,8.917907993565314e-06,4.66049400063246e-06,0.0004653851088657615,0.0005583252567274281,3.44505974775031e-05,6.525228925287727e-05,1.5825729791292972e-09,1.3439495070419873e-11,4.284959477389033e-05,2.665334621594406e-05,2.5477480531402334e-06,0.00023390812012127847,1.3982149964240476e-06,0.00021144069932584283,1.3346741379786083e-05
4.5974229550820254e-07,0.1279181275071917,3.76,0.0,0.6310541761341277,0.9996830297519665,9.323572724531038e-06,4.781331580725808e-06,0.0004750574439414266,0.000567977264796999,3.49987900158038e-05,6.528374249506359e-05,1.5843506690925956e-09,1.344730941009164e-11,4.2910476109385214e-05,2.6675406050032364e-05,2.601636269048639e-06,0.0002387079516647944,1.3993848756639902e-06,0.00021606289215724605,1.3864828166648613e-05
4.664967661593119e-07,0.12791835210848188,3.76,0.0,0.631039058402518,0.9996770705732474,9.73963666687344e-06,4.902576055962414e-06,0.00048473929201799993,0.0005776330354965269,3.5546904440884655e-05,6.531284177334038e-05,1.586000178422189e-09,1.3454539000885205e-11,4.296727335720058e-05,2.6695833958945613e-05,2.6555805348415327e-06,0.00024351161374881167,1.4004671880996775e-06,0.00022069114976209955,1.4393576506053319e-05
4.7325123681042123e-07,0.12791857678584165,3.76,0.0,0.6310239212798094,0.9996710986598665,1.0166133620417887e-05,5.024203112582414e-06,0.0004944299633624923,0.0005872922787435583,3.609492729817924e-05,6.533975470207272e-05,1.587530376608844e-09,1.3461225113894814e-11,4.302025906659033e-05,2.6714745934916525e-05,2.709576735694154e-06,0.00024831882263696997,1.4014681589723724e-06,0.00022532504507659373,1.4932996339649802e-05
4.800057074615306e-07,0.1279188015333943,3.76,0.0,0.6310087654029937,0.9996651141751146,1.0603095351279964e-05,5.146189749653252e-06,0.0005041288157229218,0.0005969547250684797,3.664284593657681e-05,6.536463696072576e-05,1.5889495329666175e-09,1.3467406126936936e-11,4.306968833508769e-05,2.6732249746952405e-05,2.763621039569985e-06,0.00025312931475804547,1.4023935722285484e-06,0.00022996417955281967,1.5483096873922123e-05
4.867601781126399e-07,0.12791902634568228,3.76,0.0,0.6309935913652064,0.9996591172708544,1.1050551702130485e-05,5.268514219351689e-06,0.0005138352511187343,0.0006066201241534968,3.719064845641819e-05,6.538763314375913e-05,1.5902653555328493e-09,1.3473117725171592e-11,4.311579984547084e-05,2.6748445519945828e-05,2.8177098781542966e-06,0.00025794284527645223,1.4032488015857646e-06,0.00023460818132727375,1.6043886630814535e-05
4.935146487637493e-07,0.12791925121763714,3.76,0.0,0.6309783997186977,0.9996531080883293,1.1508530697394572e-05,5.391155968826711e-06,0.000523548712840408,0.0006162882434744752,3.7738323660638035e-05,6.540887754999488e-05,1.591485027669158e-09,1.3478393082549991e-11,4.3158816850565394e-05,2.676342627366807e-05,2.871839929024295e-06,0.00026275918676342026,1.4040388394487566e-06,0.00023925670349879535,1.6615373494930424e-05
5.002691194148586e-07,0.1279194761445518,3.76,0.0,0.6309631909776102,0.9996470867589151,1.197705864352476e-05,5.514095583735054e-06,0.0005332686826455364,0.0006259588670385154,3.828586100889015e-05,6.542849491576772e-05,1.5926152424642632e-09,1.3483263041677963e-11,4.319894810731389e-05,2.67772784243116e-05,2.9260080989815426e-06,0.0002675781279618746,1.4047683238182254e-06,0.00024390942251035773,1.7197564757528146e-05
5.07023590065968e-07,0.1279197011220549,3.76,0.0,0.630947965620572,0.9996410534048199,1.245616022449516e-05,5.637314733519896e-06,0.0005429946781393464,0.0006356317942106181,3.883325057449726e-05,6.544660109586314e-05,1.5936622350496366e-09,1.3487756278062819e-11,4.323638876167826e-05,2.6790082251088094e-05,2.980211508476077e-06,0.000272399472638501,1.4054415633263326e-06,0.0002485660366292998,1.77904671575241e-05
5.137780607170773e-07,0.1279199261460867,3.76,0.0,0.630932724093121,0.9996350081397328,1.2945858592668819e-05,5.76079611848437e-06,0.0005527262503282399,0.0006453068386232307,3.9380483004072616e-05,6.546330369596126e-05,1.594631812934474e-09,1.3491899443654686e-11,4.327132118604473e-05,2.6801912330237405e-05,3.0344474770552823e-06,0.00027722303851692234,1.4060625605248723e-06,0.00025322626452075947,1.8394086919700353e-05
5.205325313681867e-07,0.1279201512128769,3.76,0.0,0.6309174668099671,0.9996289510694285,1.34461754551942e-05,5.884523418694967e-06,0.0005624629813355645,0.0006549838271628921,3.9927549479665774e-05,6.547870266004175e-05,1.5955293844546992e-09,1.3495717312902547e-11,4.330391577087685e-05,2.6812837938658476e-05,3.0887135097740907e-06,0.00028204865628631736,1.4066350335444587e-06,0.0002578898439092596,1.9008429790301728e-05
5.27287002019296e-07,0.12792037631892417,3.76,0.0,0.6309021941571041,0.9996228822923281,1.3957131156089003e-05,6.008481244735276e-06,0.0005722044822694112,0.000664662599028578,4.047444168329141e-05,6.549289081595682e-05,1.596359985440635e-09,1.3499232918527195e-11,4.3334331672411536e-05,2.6822923429235115e-05,3.143007284506508e-06,0.0002868761686802018,1.4071624362357023e-06,0.00026255653032358214,1.9633501070195843e-05
5.340414726704054e-07,0.12792060146097659,3.76,0.0,0.630886906493781,0.9996168019000203,1.4478744754170937e-05,6.132655090317883e-06,0.0005819503912328116,0.0006743430048567196,4.102115176370557e-05,6.550595438215192e-05,1.5971283042051287e-09,1.35024676638566e-11,4.336271751821997e-05,2.6832228579796855e-05,3.1973266401017803e-06,0.0002917054296204478,1.4076479768962577e-06,0.0002672260959202693,2.0269305645758715e-05
5.475504139726241e-07,0.12792105184123678,3.76,0.0,0.6308562874496281,0.9996046066047609,1.5554015881372573e-05,6.381596963843471e-06,0.0006014541099316816,0.0006937081734564506,4.211399630397734e-05,6.552902227905568e-05,1.5984952458481478e-09,1.3508172722972242e-11,4.34139447665951e-05,2.6848715963682747e-05,3.3060341904219566e-06,0.0003013686641940159,1.4085051777380344e-06,0.0002765730300557895,2.1573132322607856e-05
5.597084611446209e-07,0.127921457278494,3.76,0.0,0.6308286820928555,0.9995935919103321,1.655837731848597e-05,6.606254422493731e-06,0.0006190193914443798,0.0007111411216090726,4.309686326504971e-05,6.554668282501941e-05,1.5995532004884002e-09,1.3512532059386524e-11,4.345440464130009e-05,2.6861402841699407e-05,3.4039397127516263e-06,0.0003100702920570536,1.4091612374857455e-06,0.00028499313484595297,2.278332571070237e-05
5.718665083166178e-07,0.12792186279144657,3.76,0.0,0.6308010326485939,0.9995825407424566,1.759751542116272e-05,6.831421929001176e-06,0.0006365943770923716,0.000728577483585886,4.407903629384037e-05,6.556178482002612e-05,1.6004687084450454e-09,1.351625127594216e-11,4.349018370782152e-05,2.687231393996193e-05,3.5019007717745615e-06,0.00031877574644643747,1.4097220519366332e-06,0.000293419675404953,2.402835486342483e-05
5.840245554886146e-07,0.12792226836819914,3.76,0.0,0.6307733404604553,0.9995714534446788,1.867150375967564e-05,7.0570412377260215e-06,0.0006541777148217372,0.0007460167071547031,4.5060482814725095e-05,6.55746469013098e-05,1.6012593010912348e-09,1.3519409758549717e-11,4.352184722122171e-05,2.6881670271828263e-05,3.5999092885758683e-06,0.00032748448734273443,1.4101994826147057e-06,0.00030185179418855206,2.5308236652686118e-05
5.961826026606115e-07,0.1279226739981249,3.76,0.0,0.6307456067086431,0.9995603303194058,1.978040736175345e-05,7.283060220724672e-06,0.0006717682175067149,0.0007634583088480594,4.604117314854088e-05,6.558554799560827e-05,1.601940367374413e-09,1.3522077062727262e-11,4.354989355987957e-05,2.6889665318756542e-05,3.6979581684669793e-06,0.0003361960419922839,1.4106039133180081e-06,0.00031028873705291196,2.662298542560969e-05
6.083406498326083e-07,0.1279230796720889,3.76,0.0,0.6307178324299098,0.9995491716330348,2.0924283614346775e-05,7.509432267318466e-06,0.000689364842805641,0.0007809018653713451,4.7021080167662645e-05,6.559473228399068e-05,1.6025254126075569e-09,1.3524314124689924e-11,4.357476193205088e-05,2.6896468467245307e-05,3.796041180896053e-06,0.0003449099965024895,1.410944434596484e-06,0.00031872984095942353,2.7972613313096855e-05
6.204986970046052e-07,0.12792348538199333,3.76,0.0,0.6306900185350999,0.9995379776204395,2.2103183075437617e-05,7.736115735904084e-06,0.0007069666754560966,0.000798347006088344,4.800017899164625e-05,6.560241354312661e-05,1.6030262866057223e-09,1.3526174323905705e-11,4.359683923081898e-05,2.6902228015746757e-05,3.894152853877656e-06,0.00035362598849107804,1.411229005146414e-06,0.0003271745231112785,2.935713050046712e-05
6.32656744176602e-07,0.12792389112080024,3.76,0.0,0.6306621658245883,0.9995267484889007,2.3317150205380784e-05,7.963073453564277e-06,0.0007245729116933569,0.0008157934064393609,4.897844671834771e-05,6.560877894692022e-05,1.6034533850275567e-09,1.3527704431134074e-11,4.3616466136714227e-05,2.690707380919736e-05,3.99228838106181e-06,0.0003623437006476868,1.4114645932196498e-06,0.0003356222713438886,3.077654546516465e-05
6.448147913485989e-07,0.1279242968823265,3.76,0.0,0.6306342750017819,0.9995154844215299,2.4566224022236608e-05,8.19027226173795e-06,0.0007421828456239912,0.0008332407822131418,4.995586218787341e-05,6.56139923743412e-05,1.6038158259432149e-09,1.3528945419289438e-11,4.3633942517297336e-05,2.691111953243465e-05,4.090443540444367e-06,0.0003710628551306606,1.4116572997266805e-06,0.0003440726356768232,3.2230865184215755e-05
6.569728385205957e-07,0.1279247026611658,3.76,0.0,0.6306063466849795,0.9995041855802642,2.5850438689886177e-05,8.417682603891401e-06,0.0007597958572576125,0.0008506888845354787,5.093240577462528e-05,6.561819730308811e-05,1.6041216052167646e-09,1.3529933170635427e-11,4.364953221520251e-05,2.6914464716954886e-05,4.1886146229562705e-06,0.00037978320866492455,1.4118124659519896e-06,0.0003525252208611394,3.372009531614736e-05
6.691308856925926e-07,0.12792510845257968,3.76,0.0,0.6305783814178041,0.9994928521084946,2.7169824045623367e-05,8.645278151959273e-06,0.0007774114019787653,0.0008681374954751198,5.190805920391573e-05,6.562151934670205e-05,1.6043777333718488e-09,1.353069911991035e-11,4.366346729422103e-05,2.691719650059092e-05,4.286798369637407e-06,0.0003885045482436995,1.4119347680050188e-06,0.00036097967979863117,3.5244240360803265e-05
6.812889328645894e-07,0.12792551425242074,3.76,0.0,0.6305503796783862,0.9994814841333732,2.8524406073283343e-05,8.873035468300327e-06,0.0007950290012794207,0.0008855864241872018,5.2882805390182605e-05,6.562406848123406e-05,1.6045903562185969e-09,1.3531270802735326e-11,4.367595180478774e-05,2.6919391172015265e-05,4.38499191632606e-06,0.0003972266873560239,1.4120282997225981e-06,0.00036943570772867904,3.6803303799855396e-05
6.934469800365863e-07,0.1279259200570564,3.76,0.0,0.6305223418874296,0.9994700817678335,2.9914207326678332e-05,9.100933700442618e-06,0.0008126482346199695,0.0009030355035365743,5.385662829458035e-05,6.562594099472375e-05,1.604764860931528e-09,1.3531672325793981e-11,4.368716511616213e-05,2.69211155231659e-05,4.483192745076605e-06,0.00040594946268370625,1.4120966452613372e-06,0.0003778930371045172,3.8397288220051434e-05
7.056050272085831e-07,0.12792632586330552,3.76,0.0,0.6304942684152836,0.9994586451123582,3.133924730797309e-05,9.328954305941966e-06,0.0008302687322918853,0.0009204845871455159,5.482951279982203e-05,6.562722119156406e-05,1.6049059691773073e-09,1.3531924808147873e-11,4.3697264860429824e-05,2.6922428031789057e-05,4.581398641550607e-06,0.00041467273121341907,1.4121429425694235e-06,0.0003863514330839899,4.0026195421162846e-05
7.1776307438058e-07,0.12792673166838106,3.76,0.0,0.6304661595881456,0.9994471742565254,3.279954280547671e-05,9.557080804772328e-06,0.0008478901691593516,0.0009379335468118969,5.580144460022507e-05,6.562798288296829e-05,1.6050178188592575e-09,1.3532046752280086e-11,4.370638953153324e-05,2.6923379895642192e-05,4.679607657651141e-06,0.00042339636771115854,1.4121699388963146e-06,0.00039481068956256633,4.1690026510537725e-05
7.299211215525768e-07,0.1279271374698415,3.76,0.0,0.6304380156935047,0.9994356692803625,3.4295108195099916e-05,9.78529855674235e-06,0.0008655122591664133,0.0009553822702481836,5.6772410105059346e-05,6.562829069222092e-05,1.6051040359192254e-09,1.3532054348455795e-11,4.3714660779863676e-05,2.6924015938177114e-05,4.77781807872469e-06,0.00043212026251054995,1.4121800394047893e-06,0.0004032706256814418,4.338878198601443e-05
7.420791687245737e-07,0.12792754326554798,3.76,0.0,0.6304098369849201,0.9994241302555352,3.5825955709248574e-05,1.0013594561622425e-05,0.0008831347505141369,0.0009728306591001252,5.77423963535758e-05,6.562820119848234e-05,1.6051677974024952e-09,1.3531961779388477e-11,4.372218543774136e-05,2.692437540218601e-05,4.876028394761245e-06,0.00044084431957473286,1.4121753497679578e-06,0.0004117310827533728,4.512246180866527e-05
7.542372158965705e-07,0.12792794905362626,3.76,0.0,0.630381623686217,0.9994125572463859,3.739209567646675e-05,1.0241957279870262e-05,0.0009007574214282092,0.0009902786272112808,5.871139094034954e-05,6.562776393867153e-05,1.6052118868362414e-09,1.3531781476632463e-11,4.372905730615572e-05,2.692449264497687e-05,4.974237275118197e-06,0.000449568454798722,1.4121577134800977e-06,0.0004201919215578254,4.689106546658766e-05
7.663952630685674e-07,0.12792835483243398,3.76,0.0,0.630353375995163,0.9994009503108445,3.8993536734797054e-05,1.0470376472028163e-05,0.000918380076447736,0.0010077260991040607,5.967938194974363e-05,6.562702228434844e-05,1.6052387428276304e-09,1.3531524310434447e-11,4.373535872947518e-05,2.692439774682596e-05,5.0724435463552805e-06,0.0004582925945235663,1.4121287445135123e-06,0.00042865301996309447,4.8694592030799606e-05
7.785533102405642e-07,0.12792876060053163,3.76,0.0,0.6303250940866933,0.9993893095012273,4.0630286021586036e-05,1.0698843055009478e-05,0.0009360025431722462,0.0010251730086505712,6.0646357898410386e-05,6.562601420902995e-05,1.605250501666619e-09,1.3531199801154489e-11,4.374116198237241e-05,2.692411704340335e-05,5.1706461728048705e-06,0.0004670166742361653,1.4120898558943579e-06,0.000437114270836895,5.053304020420283e-05
7.907113574125611e-07,0.12792916635665721,3.76,0.0,0.6302967781157361,0.9993776348649328,4.230234934223932e-05,1.092734897362302e-05,0.0009536246694099173,0.0010426192979091033,6.161230768484815e-05,6.562477295988713e-05,1.6052490346879465e-09,1.3530816303208626e-11,4.37465304909827e-05,2.6923673591836646e-05,5.268844239537632e-06,0.0004757406374311217,1.412042284715562e-06,0.00044557558021052104,5.2406408364483877e-05
8.028694045845579e-07,0.12792957209970415,3.76,0.0,0.6302684282196914,0.9993659264450544,4.4009731320189064e-05,1.115588708581727e-05,0.0009712463206770016,0.0010600649161052157,6.257722054514869e-05,6.562332764598202e-05,1.6052359810589637e-09,1.3530381113829858e-11,4.3751519907915e-05,2.692308757884787e-05,5.367036937425227e-06,0.00048446443461403225,1.4119871140410202e-06,0.0004540368656657437,5.431469460171542e-05
8.150274517565548e-07,0.12792997782870205,3.76,0.0,0.6302400445206031,0.9993541842809155,4.5752435530091794e-05,1.1384451060263425e-05,0.0009888673780053853,0.0010775098187394215,6.354108601418374e-05,6.562170375342245e-05,1.6052127765170488e-09,1.3529900618971147e-11,4.375617905831905e-05,2.692237667817238e-05,5.465223550043098e-06,0.0004931880224286186,1.4119252920879343e-06,0.0004624980549176812,5.625789675131168e-05
8.271854989285516e-07,0.12793038354279956,3.76,0.0,0.6302116271270642,0.9993424084085382,4.753046461605712e-05,1.1613035285026566e-05,0.0010064877360209318,0.0010949539668059505,6.450389389157826e-05,6.561992359639423e-05,1.6051806785593652e-09,1.3529380435739944e-11,4.376055077210607e-05,2.69215563634817e-05,5.563403442190421e-06,0.000501911362892518,1.4118576490201911e-06,0.0004709590845703035,5.8236012422903895e-05
8.393435461005485e-07,0.1279307892412497,3.76,0.0,0.6301831761358854,0.9993305988610538,4.93438203965255e-05,1.1841634786191136e-05,0.0010241073012596255,0.0011123973261088966,6.546563421189169e-05,6.5618006711976e-05,1.6051407885464393e-09,1.352882546343076e-11,4.3764672615704354e-05,2.6920640182296476e-05,5.661576049830255e-06,0.0005106344227283288,1.4117849116478989e-06,0.0004794198990239163,6.024903902563549e-05
8.515015932725453e-07,0.1279311949233967,3.76,0.0,0.6301546916335569,0.9993187556690625,5.119250395725415e-05,1.2070245155410693e-05,0.0010417259906921896,0.0011298398666635795,6.642629721849444e-05,6.561597020576265e-05,1.605094071055192e-09,1.3528239979977007e-11,4.376857753527999e-05,2.6919639995762872e-05,5.759740871274901e-06,0.0005193571727780189,1.4117077162953216e-06,0.00048788044951623576,6.229697379032114e-05
8.636596404445422e-07,0.1279316005886647,3.76,0.0,0.6301261736975309,0.9993068788609479,5.307651573372302e-05,1.2298862485447631e-05,0.0010593437304313158,0.0011472815621724165,6.738587334068453e-05,6.561382905447687e-05,1.6050413708260345e-09,1.3527627765218687e-11,4.3772294422019724e-05,2.6918566188580793e-05,5.857897459462038e-06,0.0005280795874902131,1.4116266200665505e-06,0.0004963406932807744,6.437981378886105e-05
8.75817687616539e-07,0.1279320062365478,3.76,0.0,0.6300976223973419,0.9992949684631525,5.4995855584133026e-05,1.2527483312858509e-05,0.0010769604545989044,0.001164722389565991,6.834435317364713e-05,6.56115963709433e-05,1.604983427648333e-09,1.35269921111276e-11,4.3775848608823545e-05,2.6917427852814972e-05,5.95604541518674e-06,0.0005368016444712608,1.4115421107090738e-06,0.0005048005928082613,6.64975559512514e-05
8.879757347885359e-07,0.12793241186660145,3.76,0.0,0.6300690377955931,0.9992830245004188,5.6950522854041586e-05,1.2756104567064568e-05,0.0010945761043336343,0.0011821623286012318,6.930172746090876e-05,6.56092836360924e-05,1.6049208893881605e-09,1.3526335876444779e-11,4.3779262306624516e-05,2.6916232948829417e-05,6.0541843811717744e-06,0.0005455233240921673,1.411454615249957e-06,0.0005132601151985903,6.865019708048811e-05
9.122918291325295e-07,0.12793322307170638,3.76,0.0,0.6300117689079614,0.9992590359717854,6.096583479168195e-05,1.3213337784116745e-05,0.0011298039753013154,0.0012170394727974607,7.121312302870566e-05,6.560445690762876e-05,1.6047842229406778e-09,1.3524971498684477e-11,4.3785743605983546e-05,2.6913700403620845e-05,6.25043409552087e-06,0.0005629654846448237,1.4112721126310514e-06,0.0005301779168446693,7.306016288921028e-05
9.341763140421237e-07,0.12793395309186625,3.76,0.0,0.6299601135320667,0.999237331724263,6.470042013214537e-05,1.3624824887095159e-05,0.001161504909303709,0.0012484257076580906,7.292950774710591e-05,6.559992749258543e-05,1.6046504988629629e-09,1.3523695430038406e-11,4.379126776902179e-05,2.6911288950796335e-05,6.427025197618756e-06,0.0005786619869883098,1.411100936105525e-06,0.0005454023941991645,7.714845233880682e-05
9.56060798951718e-07,0.1279346830493964,3.76,0.0,0.6299083509964577,0.9992155190532075,6.854943809872284e-05,1.403627929810139e-05,0.0011932016861064807,0.0012798088456996586,7.464217188580577e-05,6.55952616711165e-05,1.6045088282681006e-09,1.3522383568984131e-11,4.379657539813692e-05,2.6908779467020694e-05,6.603583046948801e-06,0.0005943570555938948,1.4109246574803391e-06,0.0005606252953875647,8.134976013834429e-05
9.779452838613125e-07,0.12793541294319338,3.76,0.0,0.6298564815073289,0.9991935980639446,7.251287251778368e-05,1.4447692407121872e-05,0.0012248941235482472,0.0013111888336163847,7.635106519243946e-05,6.559048901390587e-05,1.6043608811987061e-09,1.3521043451615592e-11,4.3801724091158374e-05,2.6906192452967706e-05,6.7801065226251885e-06,0.0006100506393219558,1.4107443763254798e-06,0.000575846534529023,8.566406444208392e-05
9.998297687709068e-07,0.1279361427722182,3.76,0.0,0.6298045052439678,0.9991715688551889,7.659070496014967e-05,1.4859057236341127e-05,0.0012565820668439327,0.0013425656290655594,7.805613815782208e-05,6.558563276233305e-05,1.6042079705388544e-09,1.3519680843563362e-11,4.380675919610442e-05,2.690354402100145e-05,6.956594667351002e-06,0.0006257426977556817,1.4105609567901199e-06,0.0005910660437561824,9.009134276692804e-05
9.999999999999997e-07,0.12793687253575228,3.76,0.0,0.6298041005219582,0.9991713970742815,7.662287323322042e-05,1.486225688476042e-05,0.0012568285375355154,0.0013428096848244477,7.806938618052303e-05,6.558559471035287e-05,1.6042067645098359e-09,1.3519670168633532e-11,4.380679801602076e-05,2.690352321421346e-05,6.957967361943046e-06,0.0006258647543465331,1.4105595196197574e-06,0.0005911844237012665,9.012622365949344e-05
1.0217142536805012e-06,0.12793687253575228,3.76,0.0,0.6297524223645534,0.9991494315204619,8.078291515245811e-05,1.527036810825182e-05,0.0012882653827326752,0.0013739391983048177,7.975734191435115e-05,6.558071119284196e-05,1.604051128867e-09,1.3518300252614818e-11,4.3811716428624506e-05,2.690084684134691e-05,7.133046652448478e-06,0.0006414331988897858,1.4103750783723033e-06,0.0006062837693550815,9.463157208073198e-05
1.0435987385900956e-06,0.12793760223314546,3.76,0.0,0.6297002330107251,0.9991271861492088,8.508948130555123e-05,1.5681620379870835e-05,0.0013199439548682264,0.0014053095143315615,8.145462815650208e-05,6.557573869140912e-05,1.6038911689665865e-09,1.3516905452039715e-11,4.3816623939517527e-05,2.6898110887152822e-05,7.309461750316848e-06,0.0006571221173104089,1.410187275893327e-06,0.0006214996687193318,9.92847288720337e-05
1.06548322349969e-06,0.12793833186390266,3.76,0.0,0.629647937311156,0.9991048328276696,8.951038037549529e-05,1.6092810230652455e-05,0.001351617680212204,0.0014366765554275828,8.314794907920098e-05,6.557072659401438e-05,1.603728731414666e-09,1.3515499240690197e-11,4.38215039379342e-05,2.68953440172675e-05,7.485839312880876e-06,0.0006728094327714146,1.4099979707589024e-06,0.0006367137079619562,0.00010405078920478958
1.0873677084092843e-06,0.12793906142760278,3.76,0.0,0.6295955353842901,0.9990823716395464,9.404558826712625e-05,1.6503934496457712e-05,0.0013832864662717004,0.0014680403040446184,8.483725733122213e-05,6.556568383025598e-05,1.6035643208864448e-09,1.3514083722203074e-11,4.382637393923971e-05,2.6892552422477167e-05,7.662178755083673e-06,0.0006884951291041901,1.4098074949002786e-06,0.0006519258600819863,0.00010892972876049175
1.1092521933188787e-06,0.12793979092390065,3.76,0.0,0.6295430273404888,0.9990598026665275,9.86950799956568e-05,1.6914990537422275e-05,0.0014149502289331965,0.0014994007459302205,8.65225059792327e-05,6.55606174281836e-05,1.6033983345207686e-09,1.3512660857575892e-11,4.383124774566849e-05,2.688974097550716e-05,7.838479541943339e-06,0.0007041791933625438,1.4096161095538383e-06,0.0006671361035246678,0.00011392152287138604
1.131136678228473e-06,0.12794052035250394,3.76,0.0,0.6294904132837418,0.9990371259887012,0.00010345882981658379,1.7325976131690236e-05,0.0014466088907352816,0.0015307578694303428,8.820364847964987e-05,6.555553291709388e-05,1.6032310848564602e-09,1.3511232017850426e-11,4.383613622920107e-05,2.6886913510269968e-05,8.014741178232451e-06,0.0007198616151404495,1.4094240202370787e-06,0.000682344421032303,0.00011902614654714697
1.1530211631380675e-06,0.12794124971316603,3.76,0.0,0.6294376933130341,0.9990143416848906,0.00010833681133039204,1.7736889389753482e-05,0.0014782623794879295,0.001562111664931566,8.98806386566582e-05,6.555043464967402e-05,1.6030628180197069e-09,1.350979808027818e-11,4.3841047958200876e-05,2.6884073045192262e-05,8.190963200227659e-06,0.0007355423860264058,1.4092313887279616e-06,0.0006975507987247269,0.00012424357449638662
1.1749056480476618e-06,0.12794197900567467,3.76,0.0,0.6293848675234203,0.9989914498329117,0.00011332899756583034,1.8147728686297596e-05,0.001509910627188606,0.0015934621244230653,9.155343068548173e-05,6.554532605499162e-05,1.6028937277926153e-09,1.3508360137323622e-11,4.384598969058873e-05,2.6881221958590565e-05,8.367145169232642e-06,0.0007512214991749355,1.4090383424764981e-06,0.0007127552253761755,0.0001295737811437372
1.1967901329572562e-06,0.1279427082298449,3.76,0.0,0.6293319360068564,0.998968450509776,0.00011843536104553775,1.8558492606487835e-05,0.001541553569181778,0.0016248092411567565,9.32219790799591e-05,6.554020983478681e-05,1.6027239669257745e-09,1.3506918909021195e-11,4.385096675747615e-05,2.6878362124734898e-05,8.543286666556005e-06,0.0007668989489741246,1.4088449819003975e-06,0.0007279576918532919,0.0001350167406433067
1.2186746178668506e-06,0.12794343738551248,3.76,0.0,0.6292788988528477,0.9989453437918462,0.00012365587383792546,1.896917990357541e-05,0.001573191143504075,0.001656153009382256,9.48862386833935e-05,6.553508811655975e-05,1.6025536558472785e-09,1.3505474615514997e-11,4.385598336281147e-05,2.687549501995734e-05,8.719387289598474e-06,0.0007825747307863411,1.4086513860737097e-06,0.0007431581906764074,0.0001405724268893711
