Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237),CFO(50)
0.14338488443576647,0.09942923549758827,3.76,0.0,0.006319020611775464,0.08488418160993871,0.906553933491746,1.62730826851464e-06,4.962468222311852e-07,0.018947052587829607,2.2947115297528793e-05,4.993569929997308e-09,3.6699800385221864e-13,9.699719625068919e-17,3.833158307349226e-08,2.9226914527152605e-10,6.545876873938923e-09,0.00729606740221734,1.1270891090864838e-11,0.0002857270522096079,0.9068507214977599,2.159680387000976e-08,1.035048289120044e-13,4.795712323562461e-06,8.242844536030958e-08,5.129542273678973e-07,0.0021776162526144357,1.8441524359134668e-10,7.818188781936757e-08,2.2386813569239245e-14,2.7793579614724167e-12,1.4935906689793648e-15,4.0242903252578895e-07,5.825664710691021e-11,3.8179456792873985e-12
0.14380442559508538,0.09942922625872998,3.76,0.0,0.006272727469794917,0.08483616276098672,0.9066000642569423,1.62463429052534e-06,4.920684992114952e-07,0.018949484220527748,2.2877168145339054e-05,4.958935377731827e-09,3.6424641953151346e-13,9.626995651700277e-17,3.820179435300083e-08,2.900689896397885e-10,6.487090348622758e-09,0.007299804258732121,1.1215813499988892e-11,0.00028472248534975973,0.9068958267561104,2.1524600699109513e-08,1.0289411572789945e-13,4.792999396586823e-06,8.160518842095964e-08,5.054227632321655e-07,0.0021750932258050018,1.8141155763955608e-10,7.723557255726949e-08,2.218574831782737e-14,2.749983140475536e-12,1.477667939504648e-15,3.975956702546918e-07,5.80642917996829e-11,3.782439221121659e-12
0.1442239667544043,0.09942921695165872,3.76,0.0,0.006226848515460224,0.0847885640415523,0.9066457835976471,1.6219719425159648e-06,4.879312037428346e-07,0.018951896315004338,2.280759720964937e-05,4.924584003090895e-09,3.6152029477605583e-13,9.554944569698915e-17,3.8072691806792354e-08,2.878893076518694e-10,6.428938598426892e-09,0.0073035260143181025,1.1161203000709446e-11,0.00028372455235953307,0.9069405271992297,2.145277137447553e-08,1.0228892926100488e-13,4.790310205721626e-06,8.079148625147894e-08,4.980104627587658e-07,0.002172575558764244,1.7846060965241452e-10,7.630228758437176e-08,2.1986854404974956e-14,2.7210178639576377e-12,1.4619677587044032e-15,3.9282806770892024e-07,5.787290883110186e-11,3.747378821543516e-12
0.1446435079137232,0.09942920757754524,3.76,0.0,0.006181379290217805,0.08474138096009946,0.9066910959329612,1.6193211602348634e-06,4.838344644933599e-07,0.01895428906471153,2.2738399980614847e-05,4.89051315343981e-09,3.5881934343667753e-13,9.483558816213336e-17,3.7944271501759206e-08,2.8572986757606095e-10,6.3714133987844025e-09,0.007307232774300872,1.1107054588424357e-11,0.0002827332000701924,0.9069848271951981,2.1381313765821558e-08,1.0168920531209866e-13,4.787644497207997e-06,7.998721166766231e-08,4.907153039749779e-07,0.0021700632424693014,1.7556139679360418e-10,7.538183575856878e-08,2.1790103693715935e-14,2.6924555474827204e-12,1.4464865451885115e-15,3.881252481198236e-07,5.7682493248258615e-11,3.712757799235362e-12
0.14506304907304213,0.09942919813754265,3.76,0.0,0.006136315392191322,0.08469460908201387,0.906736005625944,1.616681851914529e-06,4.797778427376811e-07,0.018956662660799692,2.266957396736241e-05,4.856720203536993e-09,3.561432831853687e-13,9.412830929381819e-17,3.781652959799884e-08,2.8359044080165816e-10,6.31450690846109e-09,0.00731092464298877,1.1053363233174698e-11,0.00028174837577018874,0.9070287310564358,2.1310225842646633e-08,1.010948825623211e-13,4.7850020205029614e-06,7.919223991598055e-08,4.835353014645647e-07,0.0021675562677701487,1.7271295600860776e-10,7.447402320618123e-08,2.1595469358168917e-14,2.6642897287231407e-12,1.4312207839355141e-15,3.834862501427593e-07,5.749304022222623e-11,3.678569760934544e-12
0.14548259023236104,0.09942918863278692,3.76,0.0,0.0060916524753544,0.08464824402874016,0.9067805169844334,1.6140539313875917e-06,4.757608969179414e-07,0.018959017292146566,2.2601116697417767e-05,4.8232025552354036e-09,3.5349183546070554e-13,9.3427535468947e-17,3.768946219968439e-08,2.8147080179393685e-10,6.258211331221548e-09,0.007314601723682256,1.1000123986639989e-11,0.00028077002720003103,0.9070722430405529,2.1239505538159674e-08,1.0050589992168391e-13,4.7823825282307295e-06,7.8406449580732e-08,4.764685056656519e-07,0.0021650546253942707,1.6991433763746969e-10,7.357865936651449e-08,2.1402924726566938e-14,2.6365140630559413e-12,1.4161670240040823e-15,3.789101276899354e-07,5.7304544826186314e-11,3.6448083772032925e-12
0.14590213139167996,0.0994291790643967,3.76,0.0,0.0060473862486004415,0.0846022814768367,0.9068246342619547,1.6114373387980713e-06,4.7178316933307364e-07,0.01896135314539966,2.2533025715968884e-05,4.789957637175411e-09,3.5086472540092555e-13,9.273319404223809e-17,3.75630653820316e-08,2.793707280337753e-10,6.202518763115421e-09,0.0073182641186916204,1.0947332046002142e-11,0.0002797981025519145,0.9071153673512741,2.1169150721751673e-08,9.992219547339723e-14,4.779785776129272e-06,7.76297197355389e-08,4.695130021847278e-07,0.002162558305951451,1.671645953159677e-10,7.269555661736353e-08,2.121244275904071e-14,2.6091223138995753e-12,1.401321873304698e-15,3.7439594967499874e-07,5.7117002073656395e-11,3.61146729742556e-12
0.14632167255099887,0.09942916943347421,3.76,0.0,0.006003512475159553,0.08455671715743,0.9068683616582948,1.6088319971734815e-06,4.6784422729364485e-07,0.018963670404999078,2.2465298586884224e-05,4.75698290460654e-09,3.482616817986003e-13,9.20452133342234e-17,3.743733533692121e-08,2.772899999820722e-10,6.147421609772054e-09,0.0073219119293510704,1.0894982612945751e-11,0.00027883255046673596,0.9071581081389716,2.1099159361987134e-08,9.934370968692328e-14,4.777211523019501e-06,7.686193075189108e-08,4.6266691138767525e-07,0.002160067299930495,1.6446281525029616e-10,7.182453031966679e-08,2.10239974745787e-14,2.5821083560869625e-12,1.38668200029621e-15,3.69942799621245e-07,5.693040713783387e-11,3.5785403667250835e-12
0.14674121371031779,0.09942915974110544,3.76,0.0,0.005960026971609421,0.08451154685521894,0.9069117033204899,1.6062378139419712e-06,4.6394365551830924e-07,0.018965969253206396,2.239793289222385e-05,4.724275838988018e-09,3.4568243703271297e-13,9.136352261330646e-17,3.731226827515783e-08,2.7522840102908547e-10,6.092912508667394e-09,0.007325545256023127,1.0843070899375846e-11,0.0002778733200246323,0.9072004695016471,2.102952946932665e-08,9.877038471547767e-14,4.774659530749023e-06,7.610296616421957e-08,4.559283873281321e-07,0.002157581597708291,1.6180811081446363e-10,7.096539899237992e-08,2.0837563685214758e-14,2.5554661783147502e-12,1.3722441353637304e-15,3.655497755672287e-07,5.6744755207826965e-11,3.546021632960587e-12
0.1471607548696367,0.09942914998835996,3.76,0.0,0.005916925607230442,0.08446676640778929,0.9069546633434544,1.6036547262103133e-06,4.600810165666358e-07,0.01896824987013615,2.233092623147371e-05,4.6918339477760545e-09,3.4312672702555545e-13,9.068805208440018e-17,3.718786030569098e-08,2.7318571745362046e-10,6.038983938958826e-09,0.0073291641981137745,1.079159227192417e-11,0.0002769203607457574,0.9072424554856037,2.0960258944142978e-08,9.820216141210647e-14,4.7721295641533855e-06,7.535271100516474e-08,4.4929561740365997e-07,0.0021551011895511213,1.591995942157336e-10,7.011798406305519e-08,2.0653115661821628e-14,2.5291898722698718e-12,1.3580050650322154e-15,3.612159898373453e-07,5.656004130346688e-11,3.513905081140665e-12
0.14758029602895562,0.09942914017629151,3.76,0.0,0.005874204303440381,0.08442237170507111,0.9069972457705293,1.6010826776498879e-06,4.562558780584288e-07,0.01897051243378364,2.2264276222220348e-05,4.659654764312056e-09,3.405942911971419e-13,9.001873287685245e-17,3.706410762139818e-08,2.7116173838271923e-10,5.985628481923979e-09,0.007332768854089557,1.0740542174875123e-11,0.00027597362259058043,0.9072840700859724,2.089134572247432e-08,9.763898147813736e-14,4.769621391025456e-06,7.461105037063582e-08,4.4276682201511954e-07,0.0021526260656120006,1.5663639420853413e-10,6.928210965611532e-08,2.0470628024692802e-14,2.5032736302132733e-12,1.34396163053094e-15,3.569405686790334e-07,5.637626055507155e-11,3.4821847577547196e-12
0.14799983718827453,0.0994291303059377,3.76,0.0,0.005831859032618287,0.0843783586881954,0.9070394545946587,1.5985215749877433e-06,4.5246784574311724e-07,0.018972757120058244,2.2197980500435378e-05,4.627735847231903e-09,3.3808487238380225e-13,8.935549702290376e-17,3.694100654879124e-08,2.691562557332334e-10,5.932839146042215e-09,0.0073363593214849825,1.068991599060941e-11,0.0002750330559473601,0.907325317247838,2.0822787886427343e-08,9.708078987508978e-14,4.767134782050798e-06,7.387787231658339e-08,4.363402533179588e-07,0.002150156215938395,1.5411767983591284e-10,6.845760287495645e-08,2.0290076855184897e-14,2.4777117540959485e-12,1.3301107326565527e-15,3.5272265204684323e-07,5.6193408284060205e-11,3.4508550373895997e-12
0.14841937834759344,0.09942912037832127,3.76,0.0,0.005789885817407258,0.08433472334874736,0.9070812937590799,1.5959713396440527e-06,4.4871651240469033e-07,0.0189749841028098,2.2132036719118842e-05,4.596074780176151e-09,3.3559821679552275e-13,8.869827744646355e-17,3.6818553267695777e-08,2.671690641746853e-10,5.880608882181331e-09,0.007339935696909767,1.0639709206424179e-11,0.0002740986116288921,0.9073662008669773,2.0754583411671402e-08,9.652753091974981e-14,4.764669510765489e-06,7.315306792842885e-08,4.300141946761745e-07,0.0021476916304780636,1.5164262602005725e-10,6.764429376913128e-08,2.0111438037854117e-14,2.452498646754059e-12,1.3164493271941322e-15,3.485613935204132e-07,5.601147957542813e-11,3.419910294185123e-12
0.14883891950691236,0.0994291103944492,3.76,0.0,0.00574828073004303,0.08429146172808902,0.9071227671579701,1.5934319227533245e-06,4.4500145402515514e-07,0.018977193553864506,2.2066442547381453e-05,4.564669171650545e-09,3.3313407396407164e-13,8.804700794939464e-17,3.669674396353839e-08,2.65199961080069e-10,5.828930512005781e-09,0.007343498076065451,1.0589917459201483e-11,0.00027317024087523235,0.9074067247905186,2.068673021498337e-08,9.597914800024145e-14,4.762225353517866e-06,7.243652764014254e-08,4.237869602487379e-07,0.0021452322990821184,1.4921040700988853e-10,6.684201488436219e-08,1.9934687015640046e-14,2.427628802686331e-12,1.30297441986575e-15,3.444559600538687e-07,5.5830469507868716e-11,3.389344837018349e-12
0.14925846066623127,0.09942910035531395,3.76,0.0,0.005707039891822805,0.08424856991686946,0.9071638786369737,1.5909032525080743e-06,4.413222765963236e-07,0.018979385643044168,2.200119567253265e-05,4.533516654820046e-09,3.3069219670220274e-13,8.740162320069015e-17,3.657557498280527e-08,2.6324874649585495e-10,5.777797212194609e-09,0.007347046553760623,1.0540536365367086e-11,0.0002722478953492565,0.907446892817418,2.061922635765216e-08,9.54355872857319e-14,4.759802089440833e-06,7.172814332524492e-08,4.1765689464283443e-07,0.002142778211498156,1.4682023073179586e-10,6.605060142971392e-08,1.975980044567549e-14,2.4030968151701733e-12,1.2896830700243643e-15,3.404055315135983e-07,5.565037338993116e-11,3.3591531991905986e-12
0.1496780018255502,0.09942909026189312,3.76,0.0,0.005666159472028292,0.08420604405393947,0.9072046319942835,1.5883852361664804e-06,4.376786050386979e-07,0.018981560538194654,2.1936293799269653e-05,4.502614886991859e-09,3.282723410323125e-13,8.676205871763096e-17,3.6455042665590845e-08,2.6131522309018174e-10,5.7272024005230815e-09,0.00735058122391134,1.0491561528892137e-11,0.0002713315271242698,0.9074867086995322,2.0552069939473967e-08,9.489679665909476e-14,4.757399500390551e-06,7.102781066669643e-08,4.116223716903767e-07,0.002140329357382883,1.444713316768061e-10,6.526989151554731e-08,1.9586755809738963e-14,2.3788973793526284e-12,1.2765723924239336e-15,3.3640930070224853e-07,5.5471186509893494e-11,3.3293301368730363e-12
0.1500975429848691,0.09942908011515002,3.76,0.0,0.0056256356874909265,0.08416388032586641,0.9072450309810535,1.5858778193527014e-06,4.3407003367842996e-07,0.018983718405213457,2.18717346482055e-05,4.47196154953785e-09,3.258742661576234e-13,8.612825085821743e-17,3.6335143199479346e-08,2.593991961211113e-10,5.677139242322263e-09,0.0073541021795553345,1.0442988730589672e-11,0.0002704210886880855,0.9075261761420931,2.048525889137177e-08,9.436272195121731e-14,4.75501737091904e-06,7.033542621081951e-08,4.0568179436995494e-07,0.0021378857263030923,1.4216293518617362e-10,6.449972578070787e-08,1.9415529726548515e-14,2.3550252772325985e-12,1.2636395492287173e-15,3.3246647319447996e-07,5.5292903910190216e-11,3.2998702725111936e-12
0.15051708414418802,0.0994290699160337,3.76,0.0,0.00558546480227719,0.08412207496664739,0.9072850793016973,1.5833809596323355e-06,4.3049615987766413e-07,0.018985859408071872,2.1807515957219586e-05,4.4415543479517655e-09,3.2349773443110943e-13,8.550013681291773e-17,3.621587290305484e-08,2.5750047340675624e-10,5.6276009759001725e-09,0.007357609512870818,1.039481383976009e-11,0.0002695165329463671,0.9075652988039792,2.04187912031986e-08,9.383330970401399e-14,4.752655488257959e-06,6.965088538747089e-08,3.998335947469029e-07,0.002135447307728694,1.3989427903105005e-10,6.373994713073855e-08,1.9246099064554266e-14,2.3314753761514704e-12,1.2508817489982737e-15,3.2857626689741796e-07,5.511552081717376e-11,3.270768248903907e-12
0.15093662530350693,0.0994290596654786,3.76,0.0,0.005545643126397964,0.08408062425646466,0.9073247806151877,1.5808945628842062e-06,4.2695663092414403e-07,0.018987983708846558,2.1743635482420197e-05,4.411391011077989e-09,3.2114251126859794e-13,8.487765458165703e-17,3.6097228286346485e-08,2.5561886526652204e-10,5.578581377940967e-09,0.0073611033151811936,1.0347032610694503e-11,0.00026861781320532395,0.9076040802989432,2.0352665083621828e-08,9.330851060683154e-14,4.750313642248291e-06,6.897408719141275e-08,3.9407623252334967e-07,0.0021330140910413757,1.376646473050811e-10,6.299040120847392e-08,1.907844253341007e-14,2.308242643838204e-12,1.238296254732707e-15,3.247379118558355e-07,5.493903273898357e-11,3.2420191152732323e-12
0.15135616646282585,0.09942904936440584,3.76,0.0,0.005506167015061619,0.08403952452087722,0.9073641385357963,1.578418547309039e-06,4.2345107851423e-07,0.01899009146774554,2.168009099567963e-05,4.381469290703472e-09,3.188083651075636e-13,8.426074296300287e-17,3.5979205622630993e-08,2.5375418448559215e-10,5.530074141264822e-09,0.007364583676958749,1.0299640890171544e-11,0.00026772488316696003,0.9076425241964133,2.0286878569291336e-08,9.278827437993352e-14,4.74799162529468e-06,6.830493460226814e-08,3.884081944568908e-07,0.0021305860655437014,1.354733272623104e-10,6.225093639571723e-08,1.891253855616939e-14,2.2853221367919183e-12,1.2258803778850117e-15,3.2095065030298644e-07,5.4763434809928105e-11,3.2136179104096324e-12
0.15173375350621288,0.09942904005099788,3.76,0.0,0.005470930996315776,0.08400283184152141,0.9073992700148097,1.5761989854808274e-06,4.20324796954276e-07,0.018991974438380094,2.162318639709539e-05,4.354744485041528e-09,3.1672546542190647e-13,8.37102354338421e-17,3.5873513883395596e-08,2.5209029189861086e-10,5.48685020223118e-09,0.007367704585003726,1.025731811908111e-11,0.0002669261583892923,0.9076768379729316,2.0227959340711533e-08,9.232391939549121e-14,4.745918594353737e-06,6.770915209870288e-08,3.833821034435947e-07,0.002128405272160592,1.335332925575082e-10,6.159391373986506e-08,1.8764704612588187e-14,2.2649566071640353e-12,1.2148489222296996e-15,3.175851832541386e-07,5.460615367316647e-11,3.188350035523567e-12
0.1521113405495999,0.09942903069805799,3.76,0.0,0.0054359693747700515,0.08396641789628796,0.9074341288097352,1.5739877524011484e-06,4.1722545517117113e-07,0.01899384425258576,2.156655055312313e-05,4.3282119799551825e-09,3.1465928833801054e-13,8.316414765765819e-17,3.576832038396077e-08,2.5043982771724846e-10,5.444031493507809e-09,0.007370814743608914,1.0215304711627798e-11,0.0002661320529121542,0.9077108836914619,2.0169312201915106e-08,9.186318268601715e-14,4.743861311089725e-06,6.711941026396147e-08,3.784260958327191e-07,0.002126228667002541,1.316232031748112e-10,6.094482817874675e-08,1.8618256772684144e-14,2.244836548128061e-12,1.2039508148627333e-15,3.1425996201506123e-07,5.444958633523999e-11,3.1633562902138494e-12
0.15245116888864824,0.09942902224714448,3.76,0.0,0.005404736404422311,0.08393388152515824,0.9074652706832457,1.572004715485214e-06,4.144588707918762e-07,0.018995515930048272,2.151580676430855e-05,4.304495826666441e-09,3.128138922908179e-13,8.267641200085174e-17,3.56740700793762e-08,2.489657825311464e-10,5.405837516317763e-09,0.007373604748690305,1.0177754734646644e-11,0.00026542128026654744,0.9077412977251299,2.0116761293296074e-08,9.145158446354354e-14,4.742023099619707e-06,6.659375060818954e-08,3.74024743793746e-07,0.002124273296707737,1.2992932229467593e-10,6.036735002888783e-08,1.8487626481287005e-14,2.2269355373426293e-12,1.1942549891809331e-15,3.1130123626637293e-07,5.430928322171476e-11,3.1410934600263033e-12
0.15279099722769657,0.0994290137651944,3.76,0.0,0.005373721767351028,0.08390156696764217,0.9074961955785616,1.5700283509616578e-06,4.1171370229151137e-07,0.018997177123931425,2.1465278226269662e-05,4.280932997376574e-09,3.109817924525154e-13,8.219219050779615e-17,3.5580219266782396e-08,2.4750241302164064e-10,5.3679649306172814e-09,0.007376386145233686,1.014045091712246e-11,0.00026471419875441276,0.907771498478764,2.006442860715037e-08,9.104286241158117e-14,4.740197419981454e-06,6.607287866702358e-08,3.696785577003137e-07,0.0021223213065810014,1.2825894066959755e-10,5.979613932604355e-08,1.8358095517113784e-14,2.2092281146607363e-12,1.1846643242169408e-15,3.0837430168813606e-07,5.4169552933342425e-11,3.1190473323777444e-12
0.1531308255667449,0.09942900525266625,3.76,0.0,0.005342923631701185,0.0838694723765755,0.907526905312427,1.5680586377773158e-06,4.089897508540426e-07,0.018998827915051777,2.1414963793498726e-05,4.257522351694881e-09,3.091628727536238e-13,8.171145250160355e-17,3.5486766044338e-08,2.4604962538461906e-10,5.330410445736189e-09,0.00737915897936057,1.0103391238971544e-11,0.00026401078471907343,0.9078014877461599,2.001231310012609e-08,9.06369903485199e-14,4.738384167815477e-06,6.555674404406825e-08,3.653867961511006e-07,0.002120372690747373,1.2661170112284724e-10,5.923112091028096e-08,1.8229652623055445e-14,2.191711846669648e-12,1.1751774966168893e-15,3.0547878319788255e-07,5.403039297553829e-11,3.0972153553605033e-12
0.15347065390579323,0.0994289967100115,3.76,0.0,0.005312340183581491,0.08383759592286334,0.9075574016838138,1.5660955296864922e-06,4.062868435847984e-07,0.01900046838348053,2.136486232734339e-05,4.234262758502909e-09,3.0735701831762356e-13,8.123416762066105e-17,3.539370863152066e-08,2.4460732678880777e-10,5.293171050423893e-09,0.007381923296850191,1.006657361856091e-11,0.0002633110146667885,0.9078312673034671,1.996041385871024e-08,9.023394427802727e-14,4.736583239783174e-06,6.504529730185466e-08,3.6114872816380693e-07,0.0021184274433033706,1.2498726863179295e-10,5.867222064840372e-08,1.8102287497567385e-14,2.1743843384380377e-12,1.1657932038555707e-15,3.0261431043533163e-07,5.3891801033520525e-11,3.0755951506279294e-12
0.15381048224484156,0.09942898813767745,3.76,0.0,0.0052819696268730405,0.0838059357952674,0.9075876864741165,1.5641389728566539e-06,4.03604811972187e-07,0.01900209860854876,2.13149726958914e-05,4.211153095833617e-09,3.055641154513114e-13,8.076030581610657e-17,3.5301045161433797e-08,2.4317542536990335e-10,5.25624380745671e-09,0.007384679143142217,1.0029995971044902e-11,0.00026261486526431174,0.9078608389093977,1.9908729938702128e-08,8.983370060041277e-14,4.7347945335548095e-06,6.453849139144869e-08,3.569636330754112e-07,0.0021164855583161437,1.2338531687273734e-10,5.81193655624573e-08,1.7975990092313685e-14,2.157243232132891e-12,1.156510163619587e-15,2.997805177108823e-07,5.375377465583324e-11,3.0541843997270105e-12
0.1541503105838899,0.09942897953610531,3.76,0.0,0.00525181018332391,0.08377449020044495,0.9076177614470411,1.5621889727704642e-06,4.0094343683610396e-07,0.019003718668854877,2.1265293773360067e-05,4.188192251282045e-09,3.037840516454049e-13,8.028983735202993e-17,3.520877355753471e-08,2.4175383022295197e-10,5.219625289400205e-09,0.007387426563342988,9.993656422322351e-12,0.0002619223133457495,0.9078902043051866,1.985726014351362e-08,8.943623187677895e-14,4.733017947811646e-06,6.403627837095123e-08,3.528308008032956e-07,0.002114547029822625,1.2180548867086374e-10,5.75724834477452e-08,1.785074868271365e-14,2.1402861925773244e-12,1.1473271061438477e-15,2.969770439896164e-07,5.36163110662411e-11,3.032980492763392e-12
0.15442199120038497,0.09942897263871764,3.76,0.0,0.005227849457737173,0.08374950369255928,0.9076416555637935,1.5606347045138236e-06,3.9883050826056986e-07,0.019005006589936462,2.122572806204701e-05,4.16994218096126e-09,3.023701146301039e-13,7.991613570093727e-17,3.513528645641101e-08,2.4062466861316704e-10,5.1905701961476795e-09,0.007389616996788069,9.964774163677945e-12,0.0002613712150666306,0.9079135337200469,1.981626531799132e-08,8.912045028281717e-14,4.7316062819191205e-06,6.363804811799436e-08,3.4956387179970654e-07,0.0021129996558637704,1.205581706893771e-10,5.7139519157414485e-08,1.7751375515359808e-14,2.126860502271241e-12,1.1400566586111112e-15,2.9475733603675117e-07,5.3506817203323065e-11,3.01617599068759e-12
0.15469367181688004,0.09942896572314219,3.76,0.0,0.005204021646208853,0.08372465226718034,0.9076654175782384,1.559084576222756e-06,3.9673058927182357e-07,0.019006288103530465,2.118629574038088e-05,4.1517859617762496e-09,3.00964256048694e-13,7.95445691653824e-17,3.506204778439568e-08,2.395019911290861e-10,5.1617090883683675e-09,0.00739180209610956,9.936041774025016e-12,0.00026082238970769934,0.9079367333124733,1.977540630962115e-08,8.880641562612887e-14,4.730202247800046e-06,6.324269866520252e-08,3.4632954564844713e-07,0.0021114544202792043,1.1932462765358603e-10,5.6710290830973106e-08,1.7652665874999078e-14,2.113549829967785e-12,1.1328486856661566e-15,2.9255659818084944e-07,5.33976803896342e-11,2.999501067408487e-12
0.15496535243337511,0.09942895878959732,3.76,0.0,0.00518032586393565,0.08369993503191657,0.9076890483679971,1.5575385755112386e-06,3.946435840655504e-07,0.019007563248810193,2.1146996242732892e-05,4.1337230378196234e-09,2.9956641999080026e-13,7.917512296837972e-17,3.4989056574163144e-08,2.3838575260706415e-10,5.133040392706003e-09,0.007393981883903365,9.907458272912177e-12,0.0002602758256521901,0.9079598039487933,1.9734682584967573e-08,8.849411530210099e-14,4.728805795036865e-06,6.285020668414734e-08,3.431274732889214e-07,0.002109911319982477,1.181046932576906e-10,5.628476288628694e-08,1.7554614379360096e-14,2.100353029745611e-12,1.1257025641640353e-15,2.903746521135829e-07,5.3288899343791974e-11,2.982954534757926e-12
0.1552370330498702,0.09942895183829936,3.76,0.0,0.005156761233072381,0.08367535110137145,0.9077125488038051,1.5559966862911109e-06,3.925694019970201e-07,0.019008832064661047,2.1107829005958183e-05,4.115752856849486e-09,2.9817655100653444e-13,7.88077824546528e-17,3.491631188491287e-08,2.37275908257154e-10,5.104562597209152e-09,0.007396156382632948,9.87902267545543e-12,0.00025973151134863707,0.9079827464885043,1.9694093642935012e-08,8.818353718507651e-14,4.727416873607215e-06,6.246054867905152e-08,3.3995730967080643e-07,0.0021083703518766516,1.168982062058331e-10,5.586290006217976e-08,1.7457215856173733e-14,2.0872689679685634e-12,1.1186176776153583e-15,2.8821132135781047e-07,5.3180472822569525e-11,2.9665352248806453e-12
0.15550871366636526,0.09942894486946267,3.76,0.0,0.0051333268826606795,0.08365089959706816,0.9077359197495822,1.5544588924004582e-06,3.905079538210397e-07,0.0190100945896832,2.1068793469496225e-05,4.0978748702714675e-09,2.967945941014708e-13,7.844253308929914e-17,3.484381277953078e-08,2.3617241365978153e-10,5.0762742119417095e-09,0.0073983256146306475,9.850734004078032e-12,0.00025918943531037813,0.9080055617843464,1.9653638987439655e-08,8.78746693113007e-14,4.726035433879682e-06,6.207370124900073e-08,3.368187137014484e-07,0.0021068315128541003,1.1570500787926374e-10,5.544466745274285e-08,1.7360465208479043e-14,2.0742965234848634e-12,1.1115934163206758e-15,2.860664312112288e-07,5.307239958638099e-11,2.950241979410373e-12
0.15578039428286033,0.09942893788329937,3.76,0.0,0.005110021948553704,0.08362657964737243,0.9077591620625072,1.5529251784659143e-06,3.884591502676733e-07,0.019011350862194108,2.1029889075506966e-05,4.0800885331066865e-09,2.9542049473164887e-13,7.807936045647436e-17,3.4771558325020114e-08,2.3507522476215896e-10,5.048173752504153e-09,0.007400489602099064,9.822591291233158e-12,0.0002586495861148649,0.9080282506823796,1.961331812060968e-08,8.756749976189624e-14,4.724661426609437e-06,6.168964132256928e-08,3.337113481884094e-07,0.002105294799796315,1.1452494112050081e-10,5.503003052483491e-08,1.7264357358273084e-14,2.0614345878595657e-12,1.104629177502676e-15,2.8393980871255935e-07,5.296467840003921e-11,2.934073653190319e-12
0.1560520748993554,0.09942893088001975,3.76,0.0,0.005086845573347502,0.08360239038742476,0.9077822765930857,1.5513955286768451e-06,3.864229030368946e-07,0.019012600920231163,2.099111526887984e-05,4.0623933039587655e-09,2.9405419879878153e-13,7.771825025812375e-17,3.469954758998575e-08,2.339842978741965e-10,5.020259750560266e-09,0.0074026483671120235,9.794593575464442e-12,0.00025811195240313785,0.9080508140220478,1.9573130546794136e-08,8.726201673452061e-14,4.723294802934398e-06,6.130834612238023e-08,3.3063487978353026e-07,0.0021037602095742305,1.1335785092028635e-10,5.4618955104987083e-08,1.7168887282507495e-14,2.048682065109701e-12,1.0977243651583005e-15,2.818312826356922e-07,5.2857308029110705e-11,2.9180291169448842e-12
0.15659543613234556,0.09942891682294241,3.76,0.0,0.0050408751032510225,0.08355440051072255,0.907828125676339,1.5483483588923805e-06,3.823877276618215e-07,0.019015082543652227,2.091395721032987e-05,4.02727402180187e-09,2.91344803046898e-13,7.700216055306025e-17,3.455625356325687e-08,2.3182105715283146e-10,4.964985311432445e-09,0.007406950317429623,9.73902932786995e-12,0.00025704328631073514,0.9080955673514747,1.949315330107719e-08,8.665606351716939e-14,4.72058351280791e-06,6.055395965170752e-08,3.2457331974286893e-07,0.0021006973850714833,1.1106198990046302e-10,5.380735381510838e-08,1.697984058662962e-14,2.023500933930693e-12,1.0840906683220888e-15,2.7766784341903115e-07,5.26436148029106e-11,2.8863069479809724e-12
0.1571387973653357,0.09942890269987269,3.76,0.0,0.004995408745736154,0.0835069231813112,0.907873473672159,1.5453172590318885e-06,3.784017345555646e-07,0.01901753975873432,2.083731490531366e-05,3.992512763370357e-09,2.886659828160905e-13,7.629415190400796e-17,3.4413923301241615e-08,2.296823490966777e-10,4.910439408252949e-09,0.0074112316396312316,9.684033723603758e-12,0.00025598334742185934,0.9081398283581201,1.9413703312018624e-08,8.605671716508854e-14,4.717901180130473e-06,5.981036343511439e-08,3.186314419191215e-07,0.002097643014115711,1.0881622327494115e-10,5.300959709990106e-08,1.679328582734126e-14,1.9987446008578136e-12,1.0706876877045982e-15,2.7357477789047843e-07,5.243131007788823e-11,2.8550666542075414e-12
