Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68)
9.999999999999999e-10,0.7222135019327315,3.76,0.0,0.94872388679905,0.9971772926545114,6.232493555482098e-14,3.701381712558415e-11,5.146323597106332e-07,1.6371597832032694e-05,5.145237798058567e-07,1.634214848647551e-05,5.151499417609259e-14,3.374700340342585e-13,2.9297569851550144e-08,2.9162132755041112e-08,4.969179230850496e-12,2.6403134444100697e-10,2.547087297938928e-10,1.1700286997637363e-10,1.6678209991205498e-11,5.202723427025471e-11,4.967037523782146e-12,0.0028221633280783444,1.3466254370714975e-11,1.607518185330248e-17,1.8018352921779027e-15,1.49277409258756e-22
1.0255013475317287e-09,0.7222135019327315,3.76,0.0,0.9487234561861638,0.9971664278037476,6.828538909725685e-14,3.960823292062505e-11,5.277517935872149e-07,1.678909089624344e-05,5.276339762051459e-07,1.6758121448738718e-05,5.439080170403837e-14,3.5169829583823455e-13,3.080560952068278e-08,3.0659886722144e-08,5.2187086051150604e-12,2.846884169261132e-10,2.743871003159459e-10,1.2616709703414344e-10,1.7616031312892462e-11,5.532723519783499e-11,5.146508017089641e-12,0.002833013546111712,1.4161073688629923e-11,1.7336100769723076e-17,1.9431351081934036e-15,1.6099014314321739e-22
1.0592519535637658e-09,0.7222135718386167,3.76,0.0,0.9487228862770315,0.9971532690971061,7.681167704484289e-14,4.322179268778268e-11,5.451157066656472e-07,1.734163566523376e-05,5.44984864097093e-07,1.7308595595183284e-05,5.832789797363183e-14,3.7078307989407985e-13,3.2859286708893145e-08,3.269917500509237e-08,5.5578210173888386e-12,3.136422184483322e-10,3.0193027293068475e-10,1.390136635114514e-10,1.8899261296002056e-11,5.989880603380423e-11,5.3852235625334115e-12,0.002846152827929902,1.5107487973501654e-11,1.9103995123405268e-17,2.1412388506718447e-15,1.7741278095270877e-22
1.093002559595803e-09,0.7222136417446847,3.76,0.0,0.9487223163676235,0.9971413776064445,8.610377858945664e-14,4.7045638134528846e-11,5.624803137793582e-07,1.7894180095782415e-05,5.62335502854566e-07,1.7859002423527612e-05,6.241498843960147e-14,3.9014535968585134e-13,3.497878838672102e-08,3.480337892343757e-08,5.906982297038319e-12,3.444898405178744e-10,3.31228081868073e-10,1.527024493022701e-10,2.0230496650445054e-11,6.470815048362315e-11,5.625183344180067e-12,0.0028580248269333267,1.6084467142614246e-11,2.0988180494092555e-17,2.352363326762917e-15,1.9491640283030738e-22
1.1267531656278402e-09,0.7222137116509433,3.76,0.0,0.9487217464578834,0.997130631099185,9.62056042109223e-14,5.108558674210339e-11,5.798456713246562e-07,1.844672419660751e-05,5.796859134724198e-07,1.8409341940977858e-05,6.665284176158336e-14,4.097728456141373e-13,3.716407508175757e-08,3.697243197498257e-08,6.266138600317201e-12,3.772905931754072e-10,3.6233111869105813e-10,1.672600146167671e-10,2.1609850687089066e-11,6.976101985556193e-11,5.8662770714546355e-12,0.0028687517756798174,1.7092007488084843e-11,2.2992365928327632e-17,2.5769223408009964e-15,2.1353555866537026e-22
1.1605037716598774e-09,0.7222137815574002,3.76,0.0,0.9487211765477567,0.9971209191360324,1.0716226223320373e-13,5.5347452762384955e-11,5.972118339075111e-07,1.8999267976674114e-05,5.970361149220729e-07,1.8959614154761053e-05,7.104218787400839e-14,4.2965378714681034e-13,3.9415107309718104e-08,3.920626769691457e-08,6.63523640970111e-12,4.121037256928746e-10,3.952896671541324e-10,1.8271290368063873e-10,2.3037426897506438e-11,7.50631608524693e-11,6.1084044131342616e-12,0.0028784441134471904,1.8130105292454238e-11,2.5120261312281904e-17,2.8153296470252868e-15,2.333048112812027e-22
1.1942543776919146e-09,0.7222138514640627,3.76,0.0,0.9487206066371906,0.9971121419309302,1.1902005815490384e-13,5.983704720037657e-11,6.145788545376531e-07,1.95518114451928e-05,6.143861243471067e-07,1.9509819072130046e-05,7.558371968020199e-14,4.4977694906312525e-13,4.1731845570384065e-08,4.15048196608023e-08,7.0142225300705015e-12,4.489884266075224e-10,4.301537047419041e-10,1.9908764472961687e-10,2.4513319844393247e-11,8.062031555460039e-11,6.35147409845759e-12,0.0028872016262763553,1.9198756826409136e-11,2.737557740655624e-17,3.06799894944655e-15,2.5425873683624233e-22
1.2280049837239518e-09,0.7222139213709385,3.76,0.0,0.9487200367261333,0.9971042093206178,1.318264939763247e-13,6.456017779788388e-11,6.319467848038736e-07,2.0104354611618152e-05,6.31735957240065e-07,2.0059956700367384e-05,8.027809467363924e-14,4.701315887529802e-13,4.411425034461181e-08,4.386802146874348e-08,7.4030440852434e-12,4.880038237518469e-10,4.669729041961304e-10,2.1641075000253938e-10,2.6037615972409444e-11,8.643822140402651e-11,6.595403099176458e-12,0.0028951144774140188,2.0297958347029197e-11,2.976202588059716e-17,3.3353439016866733e-15,2.7643192522380844e-22
1.261755589755989e-09,0.7222139912780349,3.76,0.0,0.9487194668145348,0.9970970398372155,1.4563026752320147e-13,6.952264901831819e-11,6.493156750316523e-07,2.0656897485647225e-05,6.490856276015718e-07,2.0610027046788133e-05,8.512593648736835e-14,4.907074345531062e-13,4.656228209229814e-08,4.629580675054718e-08,7.801648514828936e-12,5.292089842801994e-10,5.05796635031818e-10,2.347087157332869e-10,2.7610394343783342e-11,9.252261119051596e-11,6.840115888091162e-12,0.002902264134727436,2.142770609650632e-11,3.228331934679504e-17,3.61777810679601e-15,2.998589804710844e-22
1.2955061957880261e-09,0.7222140611853592,3.76,0.0,0.9487188969023455,0.9970905598706367,1.6048127176742832e-13,7.473026203268445e-11,6.666855744253786e-07,2.120944007721815e-05,6.664351480840405e-07,2.1160030118741815e-05,9.01278363761778e-14,5.114946650496069e-13,4.907590125111982e-08,4.878810916175907e-08,8.209983571350167e-12,5.72662914693157e-10,5.466739650436791e-10,2.540080221420364e-10,2.92317273077245e-11,9.887921303887628e-11,7.085543764821795e-12,0.0029087242082922603,2.2587996301248946e-11,3.4943171394362085e-17,3.9157151170559874e-15,3.2457452113821155e-22
1.3292568018200633e-09,0.7222141310929194,3.76,0.0,0.9487183269895175,0.9970847029111933,1.7643059414501747e-13,8.01888147066993e-11,6.840565311968187e-07,2.176198239650857e-05,6.837845301216224e-07,2.170996592361373e-05,9.528435463462195e-14,5.324838892979818e-13,5.165506823590112e-08,5.13448623823763e-08,8.627997317596381e-12,6.184245608604789e-10,5.896536618038205e-10,2.7433513342616537e-10,3.090168111024188e-11,1.055137503976462e-10,7.331624242060587e-12,0.0029145612077863103,2.3778825171301396e-11,3.7745296623071143e-17,4.22956843377256e-15,3.506131807182463e-22
1.3630074078521005e-09,0.7222142010007225,3.76,0.0,0.9487177570760038,0.9970794088643012,1.9353051587154261e-13,8.590410158902862e-11,7.014285926812207e-07,2.2314524453934227e-05,7.011337840477846e-07,2.2259834468825614e-05,1.0059602195386405e-13,5.536661279150771e-13,5.429974343849344e-08,5.396600011613004e-08,9.05563812417268e-12,6.665528080432476e-10,6.347841941513287e-10,2.957164977510432e-10,3.262031644998874e-11,1.1243194202908268e-10,7.578300486556157e-12,0.002919835227785527,2.5000188900022903e-11,4.069341067691898e-17,4.55975150706451e-15,3.780096080385673e-22
1.3967580138841377e-09,0.7222142709087761,3.76,0.0,0.9487171871617575,0.9970746234312606,2.1183451125527304e-13,9.188191390058672e-11,7.188018054420878e-07,2.2867066260147498e-05,7.184829192015517e-07,2.2809635761835946e-05,1.0606334071955975e-13,5.750327950087189e-13,5.700988722807961e-08,5.665145609024388e-08,9.4928546672228e-12,7.171064809155829e-10,6.821137336741447e-10,3.1817854724086683e-10,3.438768898434317e-11,1.196395020003507e-10,7.82552081052455e-12,0.0029246005669819656,2.6252083663984324e-11,4.379123027776268e-17,4.906677735649263e-15,4.0679846766419687e-22
1.4305086199161749e-09,0.7222143408170876,3.76,0.0,0.9487166172467327,0.9970702975501597,2.3139724700820706e-13,9.812803952485446e-11,7.361762153656435e-07,2.3419607826035926e-05,7.358319440234318e-07,2.3359369810139743e-05,1.1168678625315594e-13,5.965756809091406e-13,5.97854599518285e-08,5.940116405558936e-08,9.939595926303491e-12,7.701443435862817e-10,7.316901561836104e-10,3.4174769796967373e-10,3.620384978991421e-11,1.2714213967584527e-10,8.07323820921115e-12,0.0029289062872808976,2.753450562304676e-11,4.704247325897088e-17,5.270760466628613e-15,4.370144403034283e-22
1.464259225948212e-09,0.7222144107256646,3.76,0.0,0.9487160473308845,0.9970663868910027,2.522745815552069e-13,1.046482629991594e-10,7.535518677460004e-07,2.3972149162720794e-05,7.531808661420382e-07,2.390903662126808e-05,1.1746680799904768e-13,6.182869356655147e-13,6.262642193582948e-08,6.221505778716356e-08,1.0395811182389627e-11,8.257250996207242e-10,7.835610431820598e-10,3.6645034995266694e-10,3.806884578162999e-11,1.349455597105627e-10,8.321409940363834e-12,0.0029327967186720673,2.8847450920587787e-11,5.0450858599128495e-17,5.6524129952766355e-15,4.686922232161191e-22
1.4980098319802492e-09,0.7222144806345144,3.76,0.0,0.9487154774141681,0.9970628513994878,2.7452356434143497e-13,1.1144836550686987e-10,7.709288073619873e-07,2.4524690281555658e-05,7.705296924523659e-07,2.445863620278737e-05,1.2340383066005356e-13,6.40159053270963e-13,6.553273348624447e-08,6.50930710848224e-08,1.0861450015991016e-11,8.839073920633375e-10,8.377736833237963e-10,3.923128871379643e-10,3.998272009436583e-11,1.4305546204444834e-10,8.569997141584309e-12,0.0029363119154524526,3.019091568384513e-11,5.402010645582921e-17,6.052048564831812e-15,5.018665306249685e-22
1.5317604380122864e-09,0.7222145505436444,3.76,0.0,0.9487149074965391,0.9970596548846125,2.98202435138275e-13,1.185341248704488e-10,7.88307078546468e-07,2.5077231194124958e-05,7.878784291865462e-07,2.5008168562298392e-05,1.2949825528348205e-13,6.62184856582381e-13,6.850435489062467e-08,6.803513777421323e-08,1.1336462305364841e-11,9.447498034608468e-10,8.943750738697117e-10,4.1936167739885444e-10,4.194551243056349e-11,1.514775418976484e-10,8.81896448204208e-12,0.0029394880686201266,3.156489602435211e-11,5.775393819958424e-17,6.4700803662948784e-15,5.365720941300491e-22
1.5655110440443236e-09,0.7222146204530621,3.76,0.0,0.9487143375779534,0.9970567646459697,3.23370623347911e-13,1.2591131554531414e-10,8.056867252488526e-07,2.5629771912242545e-05,8.052270819777924e-07,2.5557633707435217e-05,1.3575046029989035e-13,6.843574829042204e-13,7.154124641935049e-08,7.104119170786189e-08,1.1820798224810403e-11,1.0083108558864576e-09,9.534119221357268e-10,4.4762307252661427e-10,4.395725937683571e-11,1.6021748976659667e-10,9.068279845503992e-12,0.002942357878578153,3.296938803844417e-11,6.16560764478708e-17,6.9069215382334166e-15,5.728436631268058e-22
1.5992616500763608e-09,0.7222146903627746,3.76,0.0,0.9487137676583679,0.9970541511370327,3.500887473067211e-13,1.3358570861444949e-10,8.230677910914453e-07,2.6182312447950306e-05,8.225756559181723e-07,2.6107031645863985e-05,1.4216080251652587e-13,7.06670370207145e-13,7.464336832715856e-08,7.411116676637549e-08,1.2314408243034738e-11,1.0746490109650838e-09,1.014930646935196e-09,4.771234082239246e-10,4.60179946922529e-11,1.6928099142086657e-10,9.317914041936867e-12,0.002944950891850277,3.440438780781912e-11,6.573024509933894e-17,7.362985166593967e-15,6.107160052277077e-22
1.633012256108398e-09,0.7222147602727899,3.76,0.0,0.9487131977377389,0.9970517876609829,3.7841861358763494e-13,1.4156307178370955e-10,8.404503194202145e-07,2.6734852813516744e-05,8.399241556107944e-07,2.665636238528159e-05,1.4872961806739436e-13,7.291172439533344e-13,7.781068085472661e-08,7.724499685972883e-08,1.2817243121578962e-11,1.1438226698997108e-09,1.078977380015383e-09,5.078890040989121e-10,4.812774957083376e-11,1.7867372790072266e-10,9.567840545121038e-12,0.002947293805252838,3.586989140013618e-11,6.998016936819352e-17,7.838684284522232e-15,6.502239066877031e-22
1.6667628621404352e-09,0.7222148301831147,3.76,0.0,0.9487126278160234,0.9970496500958937,4.0842321630159343e-13,1.4984916937776892e-10,8.578343533505347e-07,2.7287393021435544e-05,8.572725852169586e-07,2.720562593341436e-05,1.5545722332184495e-13,7.516921045011245e-13,8.104314423029e-08,8.044261592860614e-08,1.3329253913296397e-11,1.215890173498956e-09,1.1455979674881125e-09,5.399461636598369e-10,5.0286552880585824e-11,1.8840137551531097e-10,9.818035253892888e-12,0.002949410740709849,3.736589486964103e-11,7.440957581876482e-17,8.33443187219189e-15,6.914021728336083e-22
1.7005134681724723e-09,0.7222149000937569,3.76,0.0,0.9487120578931786,0.997047716646399,4.401667363982369e-13,1.584497623366645e-10,8.752199358083892e-07,2.783993308442423e-05,8.74620948498764e-07,2.7754822298016624e-05,1.6234391575348397e-13,7.743892150629216e-13,8.434071867126907e-08,8.370395794577462e-08,1.385039196087465e-11,1.2909098022058783e-09,1.2148379712546723e-09,5.73321174310437e-10,5.249443138122835e-11,1.9846960584143121e-10,1.0068476274853128e-11,0.0029513234935860666,3.889239425780622e-11,7.902219240027854e-17,8.850640856642268e-15,7.342856284975366e-22
1.7342640742045095e-09,0.7222149700047237,3.76,0.0,0.9487114879691618,0.9970459676192857,4.737145409659415e-13,1.673706082128852e-10,8.926071095674798e-07,2.8392473015422728e-05,8.919692488576102e-07,2.830395148686932e-05,1.6938997477113727e-13,7.972030901917622e-13,8.770336438588988e-08,8.702895691747113e-08,1.4380608895395127e-11,1.3689397761280454e-09,1.2867426704250041e-09,6.080403073459291e-10,5.475140992250942e-11,2.088840857228385e-10,1.031914372460252e-11,0.0029530517570929156,4.044938559397794e-11,8.382174848183513e-17,9.387724111625045e-15,7.789091184544502e-22
1.7680146802365467e-09,0.7222150399160223,3.76,0.0,0.9487109180439302,0.9970443852207304,5.091331825313102e-13,1.7661746116896413e-10,9.099959172826265e-07,2.894501282759202e-05,9.093174893689863e-07,2.8853013507778595e-05,1.7659566251349966e-13,8.201284847731617e-13,9.113104157478482e-08,9.04175468847857e-08,1.4919856634924312e-11,1.4500382550688788e-09,1.3613570627312251e-09,6.441298179496601e-10,5.705751162484173e-11,2.1965047727002507e-10,1.0570019549758338e-11,0.002954613325053028,4.203686489602245e-11,8.881197488760427e-17,9.946094457460037e-15,8.2530750786390565e-22
1.8017652862685839e-09,0.7222151098276604,3.76,0.0,0.9487103481174416,0.9970429533731018,5.464903983582184e-13,1.8619607197552855e-10,9.273864015198209e-07,2.949755253431275e-05,9.266656728139018e-07,2.9402008368574413e-05,1.8396122460904127e-13,8.431603834999368e-13,9.462371043256142e-08,9.38696619250297e-08,1.546808738313202e-11,1.5342633385602454e-09,1.4387258659354934e-09,6.816159451903986e-10,5.941275804383162e-11,2.3077443786043412e-10,1.082108736315744e-11,0.0029560242750970357,4.365482817096573e-11,9.399660393224091e-17,1.0526164660899953e-14,8.735156827160461e-22
1.835515892300621e-09,0.7222151797396451,3.76,0.0,0.9487097781896533,0.9970416575494414,5.858551097465008e-13,1.9611218800976813e-10,9.447786047832513e-07,3.0050092149183834e-05,9.440138017072853e-07,2.995093607710919e-05,1.9148689090267967e-13,8.66293990808623e-13,9.818133114933092e-08,9.738523615307766e-08,1.602525362793237e-11,1.6216730658962934e-09,1.5188935192322195e-09,7.205249120202511e-10,6.18171693201462e-11,2.422616201390635e-10,1.1072332294784443e-11,0.0029572991341832097,4.530327141562208e-11,9.937936945652709e-17,1.1128347435004013e-14,9.23568550281881e-22
1.8692664983326585e-09,0.7222152496519837,3.76,0.0,0.9487092082605231,0.9970404846239065,6.272974213303686e-13,2.0637155325428304e-10,9.62172569539598e-07,3.060263168602115e-05,9.61361878323645e-07,3.0499796641256448e-05,1.9917287615066575e-13,8.895247212570457e-13,1.0180386391218935e-07,1.0096420372267512e-07,1.659130814014398e-11,1.7123254161685001e-09,1.6019041846446353e-09,7.608829252731853e-10,6.427076431603764e-11,2.541176720194186e-10,1.1323740856091622e-11,0.002958451028153915,4.698219061720754e-11,1.0496400686324208e-16,1.1753055439020321e-14,9.755010395678852e-22
1.9030171043646957e-09,0.7222153195646837,3.76,0.0,0.9487086383300082,0.9970394227366342,6.708886203766244e-13,2.169799082962779e-10,9.795683382398626e-07,3.1155171158856154e-05,9.787099047202524e-07,3.1048590068909524e-05,2.070193806850678e-13,9.128481903235534e-13,1.0549126890664597e-07,1.0460649882770564e-07,1.716620397216628e-11,1.8062783083018933e-09,1.6878017484157074e-09,8.027161756641423e-10,6.677356073972196e-11,2.6634823668477837e-10,1.1575300816501326e-11,0.0029594918168722576,4.869158175393547e-11,1.1075425315326336e-16,1.2400701278276641e-14,1.0293481017749395e-21
1.936767710396733e-09,0.7222153894777523,3.76,0.0,0.9487080683980665,0.997038461171636,7.167011760827459e-13,2.279429903270678e-10,9.969659533389652e-07,3.170771058193453e-05,9.960578827580947e-07,3.159731636798034e-05,2.1502659104917487e-13,9.362602056093304e-13,1.0924350631799604e-07,1.0831205570341251e-07,1.7749894456669482e-11,1.903589601092412e-09,1.776629822393386e-09,8.460508377887124e-10,6.932557525869742e-11,2.789589525897431e-10,1.1827001090995131e-11,0.002960432216327243,5.0431440795591766e-11,1.1675384696189958e-16,1.3071697504079459e-14,1.0851447107616237e-21
1.97051831642877e-09,0.7222154593911968,3.76,0.0,0.9487074984646554,0.9970375902464703,7.64808738874902e-13,2.392665331418673e-10,1.0143654573133344e-06,3.226024996971484e-05,1.0134058141208011e-06,3.214597554639812e-05,2.2319468060508658e-13,9.597567584260556e-13,1.1306053633263405e-07,1.120808086275714e-07,1.834233320529596e-11,2.0043170932453633e-09,1.86843174541017e-09,8.909130701233545e-10,7.192682360299011e-11,2.9195545346202966e-10,1.2078831637793827e-11,0.002961281908960896,5.2201763704088364e-11,1.2296652859545642e-16,1.3766456613620914e-14,1.1429258635118753e-21
2.004268922460807e-09,0.7222155293050246,3.76,0.0,0.9487069285297327,0.9970368012125586,8.152861397059499e-13,2.5095626713983315e-10,1.0317668926766715e-06,3.281278933686723e-05,1.030753700331748e-06,3.269456761210839e-05,2.315238101146993e-13,9.833340157519644e-13,1.169423191393075e-07,1.1591269192161153e-07,1.894347410737126e-11,2.1085185234149263e-09,1.963250584656978e-09,9.37329015026132e-10,7.457732065922752e-11,3.0534336830448894e-10,1.2330783365220394e-11,0.0029620496433525557,5.400254643399373e-11,1.2939604006803402e-16,1.4485391049893404e-14,1.2027265806070104e-21
2.0380195284928444e-09,0.7222155992192432,3.76,0.0,0.9487063585932555,0.997036086165116,8.682093893534706e-13,2.630179193243355e-10,1.0491703019940777e-06,3.336532869827206e-05,1.04810154276951e-06,3.3243092573071747e-05,2.400141282952494e-13,1.0069883125401017e-12,1.2088881493030902e-07,1.1980763995168437e-07,1.9553271328623255e-11,2.2162515702446534e-09,2.0611291370512916e-09,9.853247987379446e-10,7.727708055636035e-11,3.191283213973191e-10,1.258284804691876e-11,0.0029627433242881544,5.583378493303972e-11,1.3604612513855777e-16,1.5228913201611455e-14,1.2645819067021084e-21
