Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152)
1.0523935535856892e-07,0.09238381950769994,3.76,0.0,0.7629604231122459,0.9991494974483658,6.715340141474904e-06,9.421407356342819e-06,8.892285531422297e-05,0.00017314068598867208,1.1998642077672405e-05,6.744132853473187e-05,1.8925672244726775e-09,1.817251417708563e-11,2.3909001671197622e-05,2.7753423800530527e-05,3.787832661461238e-07,3.9394207953281584e-05,9.307675071431749e-07,3.282292496462368e-05,2.8504548559691364e-06,6.544339911763972e-06,5.504974684503896e-10,0.0007581667732044136,8.379611096023073e-08,2.076363442877491e-09,1.289201645450403e-09,2.412836892032857e-12,3.568577785849863e-07,2.741242577788946e-11,1.9206133652935863e-10,2.0811476368970642e-12
1.072768334143963e-07,0.09238388980803836,3.76,0.0,0.7629540517116623,0.9991465720700505,7.130191998751447e-06,9.774440638712192e-06,9.248589556370228e-05,0.00017737047194881406,1.2252797353297025e-05,6.796492096989189e-05,1.9234350633272782e-09,1.8338398041906903e-11,2.4255933302025525e-05,2.8196803585883646e-05,3.9442518104044096e-07,4.103142781854292e-05,9.459743401943187e-07,3.413443788870581e-05,3.028006652651199e-06,6.749730452294434e-06,5.725766558967151e-10,0.0007581645542206504,8.719778712041573e-08,2.293739120877671e-09,1.3632677826343562e-09,2.596802582974604e-12,3.6386156586550503e-07,2.8544432271791983e-11,1.9764765326752553e-10,2.138025485263977e-12
1.0931431147022368e-07,0.0923839605302375,3.76,0.0,0.7629476141409812,0.9991436171699684,7.560379179422139e-06,1.0130768937322357e-05,9.610754473544557e-05,0.00018162633864645818,1.2507534443037549e-05,6.847262741489248e-05,1.9536376314786373e-09,1.849965892829181e-11,2.459436811183455e-05,2.863034087170135e-05,4.1033640261494383e-07,4.2694328360175504e-05,9.60846308935617e-07,3.546448784011542e-05,3.212742731079426e-06,6.954906340399531e-06,5.950194612191875e-10,0.0007581623128207169,9.070713397309412e-08,2.5286714211857967e-09,1.4403385927567479e-09,2.7907820509612912e-12,3.708751993908175e-07,2.969592866680195e-11,2.0326533595378856e-10,2.1951906633244968e-12
1.1135178952605106e-07,0.09238403166516793,3.76,0.0,0.762941111304636,0.9991406332686245,8.00604055142493e-06,1.0490212678404643e-05,9.978677593280691e-05,0.00018590771448082774,1.2762837605616696e-05,6.896492906221843e-05,1.9831802282344005e-09,1.8656414248096586e-11,2.4924445976444502e-05,2.9054127948645277e-05,4.265123065643629e-07,4.438233633617227e-05,9.753863409323336e-07,3.681261715468731e-05,3.404783234625601e-06,7.159744742697177e-06,6.178195096506898e-10,0.0007581600494000055,9.432828340123113e-08,2.7821424851772978e-09,1.52050925408574e-09,2.995115049163167e-12,3.778991929541819e-07,3.0866580300651824e-11,2.0891345272326239e-10,2.252635505115612e-12
1.1338926758187844e-07,0.09238410320378766,3.76,0.0,0.7629345441054076,0.999137620871429,8.467307320549638e-06,1.0852596517667553e-05,0.00010352256582246103,0.00019021403326259178,1.3018691363827322e-05,6.944229252634083e-05,2.012068805771629e-09,1.88087790947313e-11,2.524631092237482e-05,2.946826604297219e-05,4.429482768870348e-07,4.609488413564102e-05,9.89597686324112e-07,3.817837587601052e-05,3.6042462217220223e-06,7.3641287662539116e-06,6.409704482457642e-10,0.0007581577643424348,9.806547370162366e-08,3.0551625347415055e-09,1.6038785172064587e-09,3.210148052640569e-12,3.84934069960225e-07,3.2056053111916684e-11,2.1459113021438166e-10,2.3103528712874254e-12
1.1542674563770582e-07,0.09238417513715032,3.76,0.0,0.762927913443324,0.9991345804690582,8.944303214488319e-06,1.1217749411101224e-05,0.00010731389572863575,0.00019454473474087857,1.3275080511247201e-05,6.990517028544349e-05,2.040309904805857e-09,1.8956866245587195e-11,2.5560110408140207e-05,2.9872864378008878e-05,4.5963971145468153e-07,4.783141027610305e-05,1.003483884644349e-06,3.956132196109217e-05,3.8112476715528015e-06,7.567947338361998e-06,6.64465952696752e-10,0.0007581554580207449,1.0192304550541145e-07,3.3487696129824985e-09,1.6905487940442356e-09,3.436234532209186e-12,3.9198036306441435e-07,3.3264014043104796e-11,2.2029755148153918e-10,2.3683361302943358e-12
1.174642236935332e-07,0.09238424745641213,3.76,0.0,0.7629212202146526,0.9991315125378116,9.437144669601981e-06,1.1585504670083062e-05,0.00011115975263188364,0.00019889926507489275,1.3531990117707523e-05,7.03540011097614e-05,2.0679105946503094e-09,1.9100786168107184e-11,2.5865994669010603e-05,3.0268039302013455e-05,4.765820271089585e-07,4.959135984776967e-05,1.0170487339746514e-06,4.096102144874971e-05,4.0259014920795895e-06,7.771095079005876e-06,6.88299733555844e-10,0.0007581531307967585,1.0590543768555729e-07,3.6640293044642383e-09,1.780626243458079e-09,3.673735234774761e-12,3.99038613809437e-07,3.449013140950735e-11,2.2603195398121199e-10,2.4265791402313684e-12
1.1950170174936058e-07,0.09238432015283884,3.76,0.0,0.7629144653109811,0.9991284175399677,9.945941019752943e-06,1.1955700002033008e-05,0.00011505913007890213,0.0002032770772540524,1.3789405533626243e-05,7.078921047693767e-05,2.0948784173984306e-09,1.9240647029176604e-11,2.6164116120392272e-05,3.065391347826018e-05,4.937706643168817e-07,5.137418490855477e-05,1.0302962622883079e-06,4.237704859404257e-05,4.2483195302013016e-06,7.973472167219522e-06,7.124655419032442e-10,0.0007581507830216333,1.1001718326217271e-07,4.002034436466984e-09,1.874220853393618e-09,3.923018469062944e-12,4.0610937225962976e-07,3.573407523612176e-11,2.317936276284063e-10,2.4850762312886967e-12
1.2153917980518796e-07,0.09238439321781085,3.76,0.0,0.7629076496183772,0.9991252959241338,1.047079468660344e-05,1.2328177537789111e-05,0.00011901102900950419,0.00020767763147032416,1.404731239330918e-05,7.121121097479283e-05,2.1212213359778517e-09,1.9376554707548463e-11,2.6454628815327354e-05,3.103061513342557e-05,5.112010914152318e-07,5.3179344833352574e-05,1.0432307008450994e-06,4.380898597180831e-05,4.4786115838605905e-06,8.174984202427446e-06,7.369571744998182e-10,0.0007581484150361556,1.1426290531590273e-07,4.3639047626812765e-09,1.9714465195938676e-09,4.184460395704664e-12,4.1319319663453674e-07,3.699551756482113e-11,2.3758191292042836e-10,2.5438221887992386e-12
1.2357665786101534e-07,0.0923844666428287,3.76,0.0,0.7629007740166276,0.9991221481255937,1.1011801370830499e-05,1.2702783846797525e-05,0.00012301445850643853,0.00021210039544619955,1.4305696617313655e-05,7.162040269188843e-05,2.1469476858387345e-09,1.9508612809032867e-11,2.673768795194233e-05,3.1398277360591234e-05,5.28868808472046e-07,5.5006306620884385e-05,1.0558564595081336e-06,4.5256424552128806e-05,4.716885415922846e-06,8.375542061756972e-06,7.617684784596963e-10,0.0007581460271709997,1.1864731291891383e-07,4.75078663072186e-09,2.072421120874702e-09,4.458445320675929e-12,4.2029065294260515e-07,3.827413273382158e-11,2.433961991251483e-10,2.6028122368556206e-12
1.2561413591684272e-07,0.092384540419517,3.76,0.0,0.7628938393785436,0.9991189745666507,1.1569050243753997e-05,1.3079369941138415e-05,0.00012706843647338002,0.0002165448447215332,1.4564544413961943e-05,7.20171735962549e-05,2.172066130053602e-09,1.9636922684184187e-11,2.7013449426987014e-05,3.17570374734051e-05,5.467693507914516e-07,5.6854545161203725e-05,1.068178103861283e-06,4.671896375032778e-05,4.963246769665717e-06,8.57506175421236e-06,7.868933554754932e-10,0.0007581436197469599,1.2317519709237057e-07,5.163852634798271e-09,2.177266590979979e-09,4.745365991132028e-12,4.2740231461596443e-07,3.956959763133705e-11,2.49235922531091e-10,2.6620420224736743e-12
1.276516139726701e-07,0.09238461453962879,3.76,0.0,0.7628868465693368,0.9991157756569634,1.2142624138917617e-05,1.3457791269342395e-05,0.00013117199024606377,0.00022101046290225862,1.4823842280085098e-05,7.240189990264208e-05,2.1965856176187613e-09,1.9761583448253295e-11,2.72820694318886e-05,3.210703640815035e-05,5.648982920863727e-07,5.872354346675281e-05,1.0802003340131298e-06,4.8196211453898415e-05,5.217799385728322e-06,8.773464272513828e-06,8.123257656274619e-10,0.0007581411930752363,1.2785142679864326e-07,5.604301254832538e-09,2.2861089870387082e-09,5.0456238927188334e-12,4.3452876214716474e-07,4.088159192518641e-11,2.5510056475682954e-10,2.721507600281255e-12
1.2968909202849748e-07,0.09238468899504818,3.76,0.0,0.7628797964460518,0.9991125517938797,1.2732599743201939e-05,1.3837907700890415e-05,0.00013532415714121847,0.00022549674187380888,1.5083577001071296e-05,7.277494642864008e-05,2.220515344759505e-09,1.9882692003191007e-11,2.754370408800255e-05,3.244841817066467e-05,5.832512473420853e-07,6.0612792869681126e-05,1.091927964980051e-06,4.968778402857557e-05,5.4806450203796435e-06,8.970675443325901e-06,8.380597308057398e-10,0.0007581387474576922,1.326809449758611e-07,6.073356483267348e-09,2.399078554653554e-09,5.359629547487675e-12,4.416705827286915e-07,4.220979827003856e-11,2.6098965111729605e-10,2.7812054177124873e-12
1.3172657008432486e-07,0.09238476377779356,3.76,0.0,0.7628726898570587,0.9991093033627644,1.3339047787085628e-05,1.4219583502231962e-05,0.0001395239849476553,0.00023000318198188982,1.534373565028734e-05,7.313666694000844e-05,2.243864719052687e-09,2.0000343061483585e-11,2.7798509117981284e-05,3.278132932523315e-05,6.018238753921174e-07,6.252179318796622e-05,1.1033659085474373e-06,5.1193306305595663e-05,5.751883464975129e-06,9.166625776526944e-06,8.640893377722413e-10,0.0007581362831870662,1.3766876462181404e-07,6.572267440760311e-09,2.516309789656336e-09,5.687802811585327e-12,4.4882836989600753e-07,4.355390249384162e-11,2.6690274904475087e-10,2.841132300687976e-12
1.3376404814015224e-07,0.09238483888001961,3.76,0.0,0.7628655276415965,0.999106030737319,1.3962033233705656e-05,1.4602687305101176e-05,0.0001437705323635873,0.0002345292921830864,1.560430558793634e-05,7.348740448553981e-05,2.266643326191098e-09,2.0114629171628428e-11,2.804663955040717e-05,3.310591852275077e-05,6.206118812266038e-07,6.44500528627139e-05,1.1145191565140915e-06,5.271241155202695e-05,6.031612566479746e-06,9.361250314104428e-06,8.90408740887807e-10,0.0007581338005472415,1.4281996493361153e-07,7.102307981911603e-09,2.637941496572097e-09,6.0305731719364385e-12,4.560027231748161e-07,4.491359376487303e-11,2.728394665622744e-10,2.901285439762893e-12
1.37839004251807e-07,0.09238499001222371,3.76,0.0,0.7628510396402977,0.9990994143418102,1.5257848469788763e-05,1.5372675014982252e-05,0.00015240007752618409,0.00024363860239264942,1.6126630192067405e-05,7.415725120323537e-05,2.310527295901167e-09,2.0333466087709725e-11,2.8523491776240398e-05,3.3730733592451167e-05,6.588170885441876e-07,6.836242774048925e-05,1.1359918443600005e-06,5.578994588412664e-05,6.616924537920077e-06,9.746283927473022e-06,9.43893904496163e-10,0.0007581287812527229,1.536331327667946e-07,8.260994454180886e-09,2.8949834078174926e-09,6.761673044762804e-12,4.7040355405110134e-07,4.7678511659423696e-11,2.847823867279967e-10,3.022260992719354e-12
1.4150646475229627e-07,0.0923851270479769,3.76,0.0,0.7628378184155491,0.9990933803624833,1.6481180314366323e-05,1.606931770838603e-05,0.00016031724215341366,0.0002518995072419531,1.659800794473253e-05,7.472578481164654e-05,2.3481696183255264e-09,2.0519796309805763e-11,2.8931363937296147e-05,3.426612541090072e-05,6.938962924638759e-07,7.194468075027034e-05,1.1543947999978935e-06,5.8602672317579016e-05,7.1736859266392604e-06,1.0087715773256553e-05,9.929644743594409e-10,0.0007581242037400213,1.6397592279247388e-07,9.42354675012453e-09,3.142853327960201e-09,7.474101165432119e-12,4.834270828529622e-07,5.021720050192436e-11,2.956086415171724e-10,3.131891603315316e-12
1.4517392525278554e-07,0.09238526500324004,3.76,0.0,0.7628244295573151,0.999087273305078,1.7758859664858554e-05,1.6768738889633556e-05,0.00016837167402864004,0.0002602169104233409,1.7070534588714842e-05,7.526361217592871e-05,2.3841168591289837e-09,2.0696567484417526e-11,2.9319964549202948e-05,3.477691879651644e-05,7.29608828174615e-07,7.558209269254936e-05,1.1719551208201754e-06,6.145408361207145e-05,7.75939224458774e-06,1.04240330948796e-05,1.0428863880047599e-09,0.0007581195707461808,1.7492968940051937e-07,1.0707856960763563e-08,3.4073418950056676e-09,8.240974315219549e-12,4.965138473051394e-07,5.280172404539746e-11,3.065070320133824e-10,3.242226885743703e-12
1.4884138575327481e-07,0.09238540383731339,3.76,0.0,0.7628108775862296,0.9990810949675857,1.9091081081141347e-05,1.747032385367531e-05,0.00017655831899602363,0.00026858827021783915,1.7544146469644525e-05,7.577238702292317e-05,2.4184278137282695e-09,2.0864244923734737e-11,2.9690143763975044e-05,3.5264006241168376e-05,7.65931537703731e-07,7.927211794634423e-05,1.1887030371874637e-06,6.434233728131101e-05,8.374546833303768e-06,1.0755001279157765e-05,1.09362825412815e-09,0.0007581148836371557,1.8652596426901614e-07,1.212219384215743e-08,3.6894209594701036e-09,9.065183636774646e-12,5.096675159883487e-07,5.543040633635221e-11,3.174765562630012e-10,3.3532619713314824e-12
1.5250884625376409e-07,0.09238554351105628,3.76,0.0,0.7627971669054063,0.9990748470491659,2.0477992942885134e-05,1.817349924361427e-05,0.00018487225744501847,0.0002770111391596547,1.801878271412355e-05,7.625367399023765e-05,2.451161246514337e-09,2.102327364875228e-11,3.0042729827719463e-05,3.572827557961094e-05,8.028418576485998e-07,8.301230458256773e-05,1.2046686732168153e-06,6.726567284321745e-05,9.01963451804747e-06,1.1080421592403221e-05,1.1451595160895334e-09,0.0007581101437037497,1.987966910014229e-07,1.3675052022733201e-08,3.990111182961087e-09,9.94974395135438e-12,5.228917943047083e-07,5.8101614450425544e-11,3.285165328262293e-10,3.4649948592278065e-12
1.5617630675425336e-07,0.09238568398674933,3.76,0.0,0.7627833017981082,0.9990685311551969,2.191970060928346e-05,1.8877731669660625e-05,0.00019330870622022604,0.0002854831634497062,1.849438515303867e-05,7.670895343202754e-05,2.482375588863092e-09,2.1174079021392427e-11,3.0378527263917517e-05,3.617060586716405e-05,8.403178310736611e-07,8.680029368466667e-05,1.2198818991780826e-06,7.022240959720046e-05,9.695122095512834e-06,1.140012859637447e-05,1.197450463893605e-09,0.0007581053521655161,2.1177416542116743e-07,1.537514369643896e-08,4.310482635173333e-09,1.0897798668818974e-11,5.361904189469455e-07,6.081375935339485e-11,3.3962657931823563e-10,3.5774262210618354e-12
1.5984376725474263e-07,0.0923858252281681,3.76,0.0,0.7627692864262491,0.9990621488021154,2.3416269466456924e-05,1.9582526252984115e-05,0.00020186301968904566,0.0002940020819447872,1.8970898239823745e-05,7.713962596240129e-05,2.512128683081903e-09,2.1317067386953017e-11,3.069831552807174e-05,3.659186392303068e-05,8.783381151785902e-07,9.063381826567409e-05,1.2343722073946948e-06,7.321094424724189e-05,1.040145882901476e-05,1.1713987662069294e-05,1.250472240926198e-09,0.00075810051017455,2.2549097905048557e-07,1.72313902871109e-08,4.651655300344616e-09,1.1912624478377674e-11,5.495671526551166e-07,6.356529645615775e-11,3.5080659219109935e-10,3.690559216860756e-12
1.635112277552319e-07,0.09238596720050987,3.76,0.0,0.762755124829615,0.999055701422048,2.4967727861017e-05,2.0287425114753815e-05,0.00021053069008972617,0.00030256572479440817,1.9448268965038464e-05,7.754701675572735e-05,2.540477566381657e-09,2.145262672222998e-11,3.100284805919113e-05,3.6992901451098935e-05,9.168819853454119e-07,9.451070185058563e-05,1.2481686085454454e-06,7.622974841178134e-05,1.113907694817902e-05,1.2021892584540063e-05,1.3041968462084677e-09,0.0007580956188188232,2.399799657628438e-07,1.9252914123577282e-08,5.014799500048581e-09,1.2997635805686391e-11,5.630257792626938e-07,6.635472590768216e-11,3.6205672766198057e-10,3.804399321394811e-12
1.6717868825572118e-07,0.09238610987039156,3.76,0.0,0.7627408209257304,0.999049190367238,2.6574069914416887e-05,2.0992005824332002e-05,0.00021930734722965838,0.00031117201176887957,1.992644676819905e-05,7.793237960994385e-05,2.567478291709637e-09,2.1581127285964492e-11,3.1292851684409275e-05,3.737455269035499e-05,9.559293359086851e-07,9.842885676584405e-05,1.2612995466849781e-06,7.927736604834105e-05,1.1908392150946225e-05,1.2323763304840574e-05,1.3585971326063535e-09,0.0007580906791255718,2.5527415168910784e-07,2.1449030153088922e-08,5.401136234781916e-09,1.4156389023724411e-11,5.765700990411722e-07,6.918059265074925e-11,3.7337738375617326e-10,3.918954160683734e-12
1.7084614875621045e-07,0.09238625320580998,3.76,0.0,0.7627263785102579,0.9990426169142711,2.82352582161789e-05,2.1695879826193236e-05,0.00022818875765061308,0.00031981895034731927,2.040538344818019e-05,7.829690079057653e-05,2.5931857798545494e-09,2.1702922267098368e-11,3.1569026305682305e-05,3.773763251148568e-05,9.954606782268614e-07,0.0001023862822016786,1.2737928300483747e-06,8.235241083247953e-05,1.270980410498964e-05,1.261954374264152e-05,1.4136468017201064e-09,0.0007580856920646958,2.7140670834452355e-07,2.382923772682162e-08,5.811937450835747e-09,1.5392586408251606e-11,5.90203924342492e-07,7.204148628238731e-11,3.8476918337794653e-10,4.034233357895399e-12
1.7451360925669972e-07,0.09238639717611243,3.76,0.0,0.7627118012578465,0.9990359822681043,2.9951226394295487e-05,2.2398690860378255e-05,0.00023717082334728763,0.0003285046336168119,2.0885033073152616e-05,7.864170266813132e-05,2.6176536986832868e-09,2.1818348427342208e-11,3.183204481696452e-05,3.808293489798256e-05,1.0354571364821585e-06,0.00010638106209634235,1.2856755754690825e-06,8.545356351995892e-05,1.3543696946321026e-05,1.2909199741753996e-05,1.4693203959894156e-09,0.0007580806585516166,2.884109089602821e-07,2.6403212485908957e-08,6.248526237506689e-09,1.671007983200459e-11,6.039310755395891e-07,7.493604074996665e-11,3.96232958348157e-10,4.1502483880973325e-12
1.78181069757189e-07,0.09238654175195904,3.76,0.0,0.7626970927233596,0.9990292875659086,3.1721881563079646e-05,2.3100113387853068e-05,0.000246249580109351,0.0003372272380236749,2.1365351890753935e-05,7.89678471607743e-05,2.640934366052585e-09,2.1927726735595987e-11,3.2082553211659556e-05,3.841123176066859e-05,1.075900441556762e-06,0.00011041136288143322,1.2969741646113724e-06,8.857956931307842e-05,1.441043977339539e-05,1.3192717128021572e-05,1.5255932884545206e-09,0.0007580755794501596,3.063200879645831e-07,2.918079837146805e-08,6.71227695977384e-09,1.811287419545154e-11,6.177553772613612e-07,7.786293390801129e-11,4.0776973435346487e-10,4.267012441371516e-12
1.8184853025767827e-07,0.0923866869052862,3.76,0.0,0.7626822563434313,0.9990225338807253,3.3547106649252325e-05,2.379985102903977e-05,0.0002554211955389536,0.0003459850210069803,2.184629823896961e-05,7.927633899156087e-05,2.663078673802515e-09,2.2031362992370508e-11,3.232117085172567e-05,3.87232720475542e-05,1.1167729232428852e-06,0.00011447543111714488,1.3077142106759989e-06,9.172923524549206e-05,1.5310387135472e-05,1.3470099878053695e-05,1.582441670495796e-09,0.0007580704555756013,3.251676035529967e-07,3.217199977744602e-08,7.204615330837334e-09,1.960513059483693e-11,6.31680654917443e-07,8.082088695442784e-11,4.1938071676574997e-10,4.384540293922541e-12
