Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237),CFO(50),H2O2(11)
1.7015347656032894e-05,0.1536520108327973,3.76,0.0,0.025403519576495594,0.3582264688225708,0.29483735839161074,0.006821806484200379,0.008657946936221267,0.8666345162981102,0.00024498111022892323,0.0001407005617323342,2.919721773790961e-10,1.0286916776935614e-11,0.011561604928801945,1.995642663263957e-05,1.637460747968949e-06,0.17701904611454766,4.6718613481276354e-05,0.09858875364831136,0.3564873942870673,0.007241938040515368,4.2249791648096725e-08,0.0007660889559011509,0.010249521062129516,0.00036051040233105153,0.25159658891471137,1.3284869062485243e-05,0.04027010358587455,5.295611260775941e-10,1.1083917919283696e-05,3.5823670597057447e-07,0.0011398126712497023,1.4210249222531996e-06,0.00017959917156778544,2.5433096668305463e-06
1.704350048252331e-05,0.15366781398240761,3.76,0.0,0.024752742266273095,0.35702215589197356,0.29555609685490614,0.0070058648789986305,0.008445363340661597,0.8679509111765398,0.00024478216777432495,0.00013766832926742016,2.8515921359577296e-10,1.003558425827023e-11,0.011806704248781611,1.9500370829148553e-05,1.5917813024368582e-06,0.17712240002333698,4.8029661262855904e-05,0.09779151251093593,0.3570857645673613,0.007407915335643313,4.144732238035212e-08,0.00076351359048227,0.01022108874775018,0.00034266706338875486,0.2521628520932445,1.2900389148962984e-05,0.03993718168487739,5.160704077952434e-10,1.0953730885987886e-05,3.54020723545145e-07,0.001133027637675983,1.451315799181634e-06,0.00018320649927233278,2.6067412772388634e-06
1.7071653309013726e-05,0.15368363950660674,3.76,0.0,0.02410405874472145,0.35580298271265376,0.2962824482575553,0.007197563574584186,0.008231594597873914,0.8692719133540658,0.0002445566049766851,0.00013463083536816492,2.783614041649692e-10,9.784933657992262e-12,0.012059623118630004,1.9045477788468076e-05,1.5460929758721557e-06,0.1772278213491569,4.9396053869776254e-05,0.09697665092087618,0.3576900828344628,0.007580012179309605,4.064985648931528e-08,0.0007609064479481822,0.010189024259668038,0.0003252324146258599,0.2527310583867122,1.2513444814157112e-05,0.039596369588247124,5.025575180039221e-10,1.0821599959286347e-05,3.4974176250750545e-07,0.0011260276293069721,1.4825709484193633e-06,0.00018687670453163943,2.67447325979133e-06
1.7096990852855098e-05,0.15369789936527856,3.76,0.0,0.02352220984826267,0.35469277212285844,0.29694270452911486,0.007376897951940537,0.008038285862287395,0.8704645280171374,0.00024433002630798494,0.00013189317717141814,2.7225766067267715e-10,9.559988194404475e-12,0.012294105754161568,1.8637185779017612e-05,1.5049888694909741e-06,0.17732456916450912,5.0674991613752044e-05,0.09622793241268773,0.3582391636230706,0.007740328087796834,3.993701724755236e-08,0.0007585323172183436,0.010156876096612139,0.0003098999830220698,0.2532439826936896,1.2163298530184194e-05,0.0392827078616547,4.903830897641392e-10,1.0700992469811098e-05,3.4583596038836597e-07,0.0011195374363419015,1.5115466099068132e-06,0.00019022998731344626,2.739367243864675e-06
1.712232839669647e-05,0.1537121728814955,3.76,0.0,0.022942395487918012,0.3535700683293441,0.29760917302204426,0.007562935994193028,0.007844205362507113,0.8716604272226955,0.00024408037878928096,0.00012915239807589264,2.661687591039805e-10,9.335705074527022e-12,0.012535234924934135,1.8230060392613202e-05,1.4639219069018027e-06,0.17742318392447687,5.2002254416546486e-05,0.09546443514761117,0.35879326181288035,0.007905971009853872,3.922938282726471e-08,0.0007561314708713898,0.010121437508146935,0.0002949158124177859,0.2537582378574848,1.181157139002567e-05,0.03896231060719562,4.782025659883236e-10,1.057876038205867e-05,3.418775333082268e-07,0.0011128611145450767,1.541343160654358e-06,0.00019362678561257593,2.8082412164519692e-06
1.7147665940537842e-05,0.15372645749939953,3.76,0.0,0.022364791625242006,0.35243466760695663,0.29828185715840566,0.007755930468537524,0.007649454882788463,0.8728593610928057,0.00024380695951991776,0.0001264091153663791,2.6009605374799614e-10,9.1121419860132e-12,0.012783152322391002,1.7824216487633325e-05,1.422915333562299e-06,0.17752376302138712,5.337953247447864e-05,0.09468593675536309,0.3593524668241662,0.008077122035756857,3.852754314675502e-08,0.0007537034731586145,0.010082537397995136,0.0002802878210123045,0.25427368686212953,1.1458494181771997e-05,0.03863501457574449,4.660222223027534e-10,1.0454882218727605e-05,3.378657906738365e-07,0.001105992828536003,1.5719788524591803e-06,0.00019706268772406337,2.8813533610585263e-06
1.7170469729995077e-05,0.15373932078806796,3.76,0.0,0.021846991882217323,0.35140179076667993,0.298892579351205,0.007935786129757646,0.0074736975153377305,0.873940768655849,0.00024353998534347977,0.0001239385729328818,2.546456612509205e-10,8.911601507796384e-12,0.013012194528795066,1.7460151886275694e-05,1.3860814344169066e-06,0.17761604757955168,5.466325701720487e-05,0.09397228968359743,0.35986018822596977,0.008236019683481153,3.7901351754020576e-08,0.0007514947178856712,0.01004442372429753,0.0002674335357539742,0.25473848606141136,1.113977959788541e-05,0.03833441543590763,4.550655988366413e-10,1.0341968122391676e-05,3.3420911243268114e-07,0.0010996423563608383,1.6002830780999804e-06,0.00020018427462543161,2.9510037716746067e-06
1.7193273519452313e-05,0.15375218843909358,3.76,0.0,0.0213312765339707,0.3503583392516848,0.2995083110048429,0.00812167598754403,0.00729757288692662,0.8750241908891343,0.0002432527013744043,0.00012146707112850731,2.4921068149407367e-10,8.711741379632408e-12,0.0132469400450139,1.709731395822039e-05,1.3493354530076128e-06,0.17771008248704848,5.5990124996849925e-05,0.09324618201229518,0.36037217403659194,0.008399664549108355,3.728082290108662e-08,0.0007492633493394673,0.010003236302172506,0.00025487943966329835,0.25520400652257547,1.0820377839737433e-05,0.03802797941608547,4.441197319040644e-10,1.0227691675710045e-05,3.305083175106259e-07,0.0010931272528387425,1.6292937712704866e-06,0.00020332930253884825,3.024519121831491e-06
1.7216077308909548e-05,0.15376505790351755,3.76,0.0,0.020817795764215614,0.34930418872119817,0.3001290242905138,0.008313793177956887,0.007121173000592156,0.8761093887666052,0.00024294462528424217,0.00011899517433651585,2.437923024864133e-10,8.512611633540335e-12,0.013487478123594637,1.673579759020982e-05,1.3126973585087181e-06,0.17780594763689836,5.7361385246045726e-05,0.0925074852585952,0.36088847930779505,0.008568194611656775,3.666644276117332e-08,0.0007470091015297139,0.009958845147842838,0.000242630772243917,0.2556701142509838,1.0500505871081262e-05,0.03771559077808276,4.3319009220911214e-10,1.0112041340376486e-05,3.2676303725613106e-07,0.0010864431389309714,1.6590228099891564e-06,0.00020649314294181084,3.102120795949775e-06
1.7238881098366783e-05,0.15377792639063634,3.76,0.0,0.020306706912232412,0.3482392247666877,0.3007546800487824,0.00851233262427254,0.006944595644112804,0.8771961036506899,0.0002426152889743271,0.00011652348622383243,2.383917797848246e-10,8.314264957763213e-12,0.0137338919036894,1.63757011344008e-05,1.276188063449828e-06,0.1779037258538271,5.8778283638279624e-05,0.09175608472175602,0.3614091548626225,0.008741749147708602,3.6058713985189464e-08,0.0007447317296963052,0.009911119598482331,0.0002306925427752354,0.2561366630755951,1.0180396768123762e-05,0.03739713589564332,4.2228243369038806e-10,9.995007225222723e-06,3.2297295687199614e-07,0.0010795856218231757,1.689481433718885e-06,0.00020967066475866423,3.1840412608399446e-06
1.726168488782402e-05,0.1537907908498419,3.76,0.0,0.019798174542843654,0.3471633441345648,0.30138522689392305,0.00871749042643479,0.006767944415442845,0.8782840565419512,0.0002422642410667368,0.00011405265119462181,2.3301043824508127e-10,8.116756750712828e-12,0.013986257514284551,1.60171263509442e-05,1.2398294061148917e-06,0.17800350294217462,6.024205508111668e-05,0.09099188115868174,0.3619342467435466,0.008920468382378184,3.5458154799145584e-08,0.0007424310129234667,0.00985992888892595,0.00021906949858186564,0.2566034939532314,9.860299824087372e-06,0.037072503854744594,4.114027903894587e-10,9.87658126750678e-06,3.19137821317544e-07,0.0010725503098572488,1.7206801426938662e-06,0.00021285620847732837,3.270524286747484e-06
1.7284488677281254e-05,0.15380364795710166,3.76,0.0,0.019292370486047063,0.3460764560311857,0.30202060028495886,0.008929463162581941,0.00659132870985794,0.8793729473576971,0.0002418910495275037,0.00011158335578937765,2.2764967361620067e-10,7.920145166063505e-12,0.014244643113733465,1.56601783475769e-05,1.2036441258421488e-06,0.17810536772542135,6.17539177277174e-05,0.09021479256781702,0.3624637956197568,0.009104493092598438,3.486529788298092e-08,0.0007401067569298949,0.009805142800441728,0.00020776609222661568,0.2570704342611703,9.540480534782852e-06,0.03674158711103457,4.005574713979023e-10,9.756757426371017e-06,3.152574415984087e-07,0.001065332829217342,1.752628589513892e-06,0.00021604356130870141,3.3618251144909445e-06
1.730729246673849e-05,0.15381649410087236,3.76,0.0,0.018789473843815453,0.3449784835072637,0.3026607215658692,0.009148447103176317,0.0064148636657254164,0.8804624542497523,0.0002414953044148291,0.00010911633001265496,2.2231095397963644e-10,7.724491148418337e-12,0.014509107868346353,1.530496549827917e-05,1.1676558290678654e-06,0.1782094120762931,6.331506749860367e-05,0.08942475607611115,0.3629978361545069,0.009293964161235587,3.4280689030290604e-08,0.0007377587970287233,0.00974663238136153,0.0001967864478492212,0.25753729708294404,9.221220522727952e-06,0.036404282204080284,3.897530532651862e-10,9.635531886710931e-06,3.113317013924452e-07,0.0010579288423587128,1.7853354633977583e-06,0.0002192259342256408,3.458210559489483e-06
1.7330096256195724e-05,0.15382932536769858,3.76,0.0,0.018289670959408474,0.34386936491704184,0.3033054969832898,0.0093746373340223,0.0062386700663024,0.881552232976409,0.00024107662074315396,0.00010665234856882344,2.1699582097242233e-10,7.529858458003935e-12,0.014779700878980102,1.4951599335554746e-05,1.1318889465428321e-06,0.17831573093616077,6.492666935863399e-05,0.08862172991649582,0.3635363963343193,0.009489022080342859,3.370488558717504e-08,0.0007353870012473806,0.009684270739294622,0.00018613432691176905,0.2580038804941846,8.902817319388163e-06,0.03606049052759102,3.7899636997597696e-10,9.512903271478281e-06,3.0736056394834e-07,0.0010503340681940509,1.8188083680361975e-06,0.0002223959415444078,3.5599590410806703e-06
1.735290004565296e-05,0.1538421375278616,3.76,0.0,0.017793155344235333,0.3427490554503367,0.30395481669020213,0.009608226780402303,0.006062874193230356,0.8826419163375689,0.00024063464145685585,0.00010419223198313596,2.1170589073578437e-10,7.336313682715843e-12,0.015056460057472265,1.4600194424279088e-05,1.0963686812969532e-06,0.17842442232212816,6.658984885373583e-05,0.08780569549179913,0.364079496760394,0.009689806400425507,3.313845465679088e-08,0.000732991273603308,0.009617933906781288,0.000175813093606631,0.25846996685526263,8.58558394453956e-06,0.03571011915664477,3.682945003677933e-10,9.388872862062448e-06,3.0334407924402235e-07,0.0010425443041110448,1.853053693168518e-06,0.00022554558351963307,3.667360523373033e-06
1.7375703835110195e-05,0.1538549260213444,3.76,0.0,0.017300127558376226,0.3416175287365221,0.3046085537386118,0.009849405129438748,0.005887607626572424,0.883731113684258,0.00024016904050148163,0.00010173684758464253,2.064428545655643e-10,7.143926235984488e-12,0.015339410952707546,1.4250868221299589e-05,1.0611209463123881e-06,0.17853558732009922,6.83056847759899e-05,0.08697665952344148,0.36462714990200396,0.009896455122269762,3.2581971053403886e-08,0.0007305715575335563,0.009547501781986325,0.00016582568020355492,0.25893532211737585,8.269848304556335e-06,0.035353081733358535,3.5765475268615465e-10,9.26344482684251e-06,2.9928239140544456e-07,0.0010345554498846705,1.888076479531319e-06,0.00022866623258794037,3.780716353318168e-06
1.739850762456743e-05,0.15386768594433375,3.76,0.0,0.016810795040365163,0.34047477851732333,0.3052665630678667,0.010098357647931924,0.0057130069882609935,0.884819410518305,0.00023967952597656124,9.92871103263548e-05,2.0120847923761236e-10,6.952768338780042e-12,0.015628565534048646,1.3903740917507338e-05,1.0261722916208326e-06,0.178649330062147,7.007519920556595e-05,0.086134656273953,0.3651793593126875,0.010109104028608045,3.2036015002674055e-08,0.0007281278394715767,0.009472859143586702,0.00015617455266650674,0.2593996951498083,7.955952423609993e-06,0.03498929941101903,3.470846461844167e-10,9.136626457045091e-06,2.951757463571257e-07,0.0010263635334922753,1.9238802779687933e-06,0.0002317486240990288,3.900338982067573e-06
1.7421311414024665e-05,0.15388041203639266,3.76,0.0,0.016325371881490004,0.3393208203823632,0.3059286805016182,0.010355263890607464,0.005539213626748453,0.8859063681940064,0.00023916584335680898,9.684398341562096e-05,1.9600460695820013e-10,6.762914984062157e-12,0.015923920941003922,1.3558935259584825e-05,9.915498207505174e-07,0.17876575768646005,7.18993464200586e-05,0.08527974982942689,0.3657361188114482,0.010327885953717031,3.150116959036021e-08,0.0007256601525582673,0.009393896737061563,0.00014686167692046014,0.2598628170977095,7.644251474254796e-06,0.034618701855095475,3.3659188973016295e-10,9.008428408200715e-06,2.9102449964923607e-07,0.001017964738801679,1.960467003721358e-06,0.0002347828523831608,4.026551554435671e-06
1.74441152034819e-05,0.15389309866846188,3.76,0.0,0.015844078540934774,0.3381556935597095,0.3065947217628929,0.010620296299503531,0.005366373239653737,0.886991523733173,0.000238627778763282,9.440847872557988e-05,1.908331548898926e-10,6.574443881956791e-12,0.016225458204207076,1.321657635238887e-05,9.572810962599019e-07,0.17888498027804023,7.377900371583474e-05,0.08441203643075477,0.36629741163199764,0.010552929989496437,3.0978017955960574e-08,0.0007231685804707094,0.009310512428439891,0.0001378884861795105,0.2603244007809937,7.335112578572734e-06,0.03424122829863434,3.261843573250935e-10,8.878864945411911e-06,2.868291244026764e-07,0.0010093554350897955,1.9978367860695427e-06,0.00023775837298358528,4.159687349567897e-06
1.7466918992939136e-05,0.1539057398319325,3.76,0.0,0.015367141497757912,0.33697946275277557,0.30726448151642316,0.010893618697451852,0.005194635432311213,0.8880743897715451,0.00023806516225862367,9.198165695770446e-05,1.856961142126658e-10,6.387435383794371e-12,0.016533140948859368,1.287679144415262e-05,9.233940342782246e-07,0.17900711078827122,7.57149607214767e-05,0.08353164683583597,0.366863209543519,0.010784360626736142,3.0467140235554425e-08,0.0007206532613501184,0.00922261242011864,0.00012925584977195982,0.26078414014576234,7.028913382304871e-06,0.033856828648863115,3.1587006049572053e-10,8.747954190748268e-06,2.825902193162909e-07,0.0010005322083319395,2.035987814335887e-06,0.00024066401192550531,4.300089056175655e-06
1.748972278239637e-05,0.1539183291290767,3.76,0.0,0.014894792834735904,0.3357922200133739,0.3079377324556085,0.011175384673066873,0.005024153212023143,0.8891544546526015,0.0002374778711445102,8.956462752411855e-05,1.8059554867566182e-10,6.2019723832018866e-12,0.016846914097129382,1.2539709695877965e-05,8.899167883062766e-07,0.17913226493144666,7.770790588257814e-05,0.08263874868859285,0.3674334719471597,0.01102229683071634,2.996911026976811e-08,0.0007181143918072101,0.009130112521800501,0.00012096404392092366,0.26124170978051336,6.726040407873917e-06,0.033465464640863384,3.0565711760332214e-10,8.615718370825472e-06,2.783085166720937e-07,0.0009914918941682194,2.0749161822586337e-06,0.00024348798291238207,4.448107865708799e-06
1.7512526571853606e-05,0.15393085976511744,3.76,0.0,0.014427269750812207,0.3345940866384167,0.3086142244496806,0.011465735859799653,0.004855082417192226,0.890231182678668,0.00023686583323879497,8.715854811704407e-05,1.7553359259304307e-10,6.0181401927025995e-12,0.017166702579445487,1.2205461934851679e-05,8.568776226072876e-07,0.17926056105632873,7.975841521172217e-05,0.08173354887571586,0.3680081449535561,0.011266851051281628,2.948449208763738e-08,0.0007155522309782573,0.00903293946777318,0.0001130127249621204,0.26169676451045915,6.426887177855816e-06,0.03306711103281559,2.955537201410812e-10,8.482184062124786e-06,2.739848902584558e-07,0.0009822316124127007,2.1146157315174758e-06,0.0002462179133380015,4.604102365634891e-06
1.753533036131084e-05,0.15394332454221196,3.76,0.0,0.013964814000245193,0.3333852150756338,0.3092936837606626,0.011764800121429555,0.004687581081277632,0.8913040145348599,0.00023622903009734805,8.476462393333992e-05,1.7051244824311824e-10,5.8360263942480426e-12,0.017492410066392513,1.1874180392017405e-05,8.243047756365704e-07,0.17939211999087248,8.186694217773609e-05,0.08081629584905395,0.3685871604477823,0.01151812816850018,2.9013836180282345e-08,0.0007129671046005632,0.008931032269042039,0.00010540090550221073,0.2621489390842539,6.131852101287602e-06,0.03266175683576889,2.855680961184603e-10,8.347382431217938e-06,2.69620363118746e-07,0.0009727488029320123,2.155077895144823e-06,0.0002488408799991558,4.768437216301804e-06
1.7558134150768077e-05,0.15395571585564385,3.76,0.0,0.013507671254795408,0.33216579082159975,0.3099758123502404,0.012072689649545838,0.004521808735117579,0.8923723679055294,0.00023556750014639425,8.238410652240597e-05,1.6553438262581516e-10,5.655720661996978e-12,0.017823917746803364,1.1545998425218478e-05,7.92226314391827e-07,0.17952706485834483,8.403380294310561e-05,0.0798872818765407,0.36917043514922615,0.011776224375717697,2.8557675600853977e-08,0.0007103594090716457,0.008824343586534921,9.812693402672965e-05,0.26259784796823793,5.841336131973803e-06,0.032249406569386525,2.7570847075159665e-10,8.21134946685289e-06,2.652161150260897e-07,0.0009630412626842576,2.1962915440033003e-06,0.0002513434553168137,4.941481597095671e-06
1.7580937940225312e-05,0.1539680256925497,3.76,0.0,0.013056090386068281,0.3309360342929035,0.31066028730255646,0.012389498975796434,0.004357925651225617,0.8934356382921159,0.0002348813417000666,8.00182922245379e-05,1.6060172353299743e-10,5.477314556093794e-12,0.018161083173249697,1.1221050231056183e-05,7.606699807929472e-07,0.1796655208630909,8.625916207454557e-05,0.07894684518743487,0.36975786967513674,0.012041226002964618,2.811652192701225e-08,0.0007077296154511616,0.008712841110403179,9.11884784540305e-05,0.263043085263993,5.555740217851938e-06,0.03183008153368534,2.659830247399006e-10,8.074126200630742e-06,2.6077348957716997e-07,0.0009531071836722575,2.238242838863011e-06,0.0002537117647552884,5.123607406481105e-06
1.7603741729682547e-05,0.15398024563350965,3.76,0.0,0.012610322669215732,0.32969620264915456,0.3113467603730446,0.01271530292109387,0.004196092032128772,0.8944932000392473,0.00023417071582381582,7.766852016900489e-05,1.5571685490369925e-10,5.300901286633593e-12,0.018503739183344182,1.0899470545134088e-05,7.296630311337581e-07,0.1798076150443414,8.854302447139237e-05,0.07799537198919947,0.370349347617666,0.01231320828522745,2.769086110692398e-08,0.0007050782733600243,0.00859650892800262,8.458251412066063e-05,0.2634842247653843,5.275462555399975e-06,0.031403821085232375,2.563998503916601e-10,7.93575891266541e-06,2.562940007871676e-07,0.0009429451915221584,2.280915087982448e-06,0.00025593155605294554,5.31518720190748e-06
1.7626545519139783e-05,0.15399236685732687,3.76,0.0,0.01217062090820458,0.3284465915448501,0.3120348576764529,0.013050154505113768,0.004036467149696031,0.8955444075891432,0.00023343584899306147,7.533616980600026e-05,1.5088221143769033e-10,5.126575446783804e-12,0.018851692923607954,1.058139433060314e-05,6.992320700639141e-07,0.17995347599676512,9.088522335253302e-05,0.07703329831425837,0.37094473464522615,0.012592234081125819,2.728114923719375e-08,0.000702406014727592,0.00847534885975062,7.830531666708394e-05,0.26392082017134055,5.000895663961026e-06,0.03097068390457957,2.4696690597758887e-10,7.796299318329185e-06,2.517793390595436e-07,0.0009325543843550601,2.3242886131744854e-06,0.0002579882807420517,5.516591872800632e-06
1.7649349308597018e-05,0.15400438014931633,3.76,0.0,0.011737238480080311,0.32718753678455464,0.3127241795523748,0.01339408281733368,0.0038792084461816033,0.8965885969766556,0.0002326770355191412,7.302265794675056e-05,1.4610027242402252e-10,4.9544327142818035e-12,0.019204725017928654,1.0266956459060229e-05,6.69402881149355e-07,0.18010323355665003,9.328540136298095e-05,0.07606111163824134,0.371543877640413,0.012878352548664658,2.6887808349079176e-08,0.0006997135573323229,0.008349381741359655,7.235246024253092e-05,0.26435240547065164,4.732423313211689e-06,0.030530749240133808,2.37691968852664e-10,7.655804732042493e-06,2.4723137639962785e-07,0.0009219343715840205,2.368340630490237e-06,0.00025986718817746775,5.7281880413171475e-06
1.7672153098054253e-05,0.15401627591341652,3.76,0.0,0.011310428302063127,0.3259194158531897,0.3134143006289464,0.013747090870788821,0.0037244706022887867,0.897625087555689,0.00023189463971458324,7.072943528699898e-05,1.4137355476622272e-10,4.784569521731635e-12,0.019562588889409368,9.956291385366288e-06,6.402002558094157e-07,0.1802570184527289,9.574300264103857e-05,0.07507935224296343,0.3721466038880749,0.013171597787030654,2.651122223905988e-08,0.0006970017080755991,0.008218648630643444,6.67188213865183e-05,0.26477849551477933,4.470417345963446e-06,0.03008411811216397,2.2858258781827162e-10,7.514338203897072e-06,2.4265217073447026e-07,0.000911085312233516,2.4130451456384085e-06,0.00026155343207160623,5.950335182838305e-06
1.769495688751149e-05,0.15402804418841495,3.76,0.0,0.010890441730271384,0.32464264929262104,0.3141047700730798,0.014109153495481324,0.003572404578794517,0.8986531839633589,0.0002310890977287741,6.845798240063123e-05,1.3670460522427042e-10,4.617082696299601e-12,0.019925010237983088,9.649532812380391e-06,6.116478222987319e-07,0.18041496192122167,9.82572725280106e-05,0.07408861430383687,0.37275272032758505,0.013471987455220505,2.615173237116584e-08,0.0006942713659270879,0.00808321191283209,6.139858890081857e-05,0.26519858679353886,4.215234427942437e-06,0.029630914459156357,2.1964603516683732e-10,7.37196862470526e-06,2.3804396919610444e-07,0.0009000079523386277,2.4583728625240276e-06,0.0002630321893361404,6.18338247042587e-06
1.7717760676968724e-05,0.15403967466854504,3.76,0.0,0.01047752738990118,0.3233577018949532,0.31479511206086314,0.01448021528575923,0.003423156650687532,0.89967217834851,0.00023026091900486757,6.62098051977701e-05,1.320959918571849e-10,4.452069068616019e-12,0.02029168673746434,9.346813348308668e-06,5.837678774686973e-07,0.18057719528524843,0.00010082723764613418,0.07308954662030845,0.37336201288417364,0.01377952137858621,2.5809633965511277e-08,0.0006915235244783922,0.007943156276681167,5.6385279946384294e-05,0.26561215842707936,3.9672127653212274e-06,0.02917128620748049,2.1088925914617874e-10,7.228770795128405e-06,2.3340921022939242e-07,0.0008887036609549662,2.5042911147846444e-06,0.0002642887906788146,6.427665361122482e-06
1.7738284087480237e-05,0.15405001551507563,3.76,0.0,0.010112153556865811,0.3221946752165072,0.31541589804694525,0.014821793429922316,0.0032913593485503307,0.9005808979054638,0.00022949668474573146,6.420760748897476e-05,1.2800195955365072e-10,4.3057510948142954e-12,0.020625061242811535,9.077927727550716e-06,5.592681320692655e-07,0.18072698142404817,0.00010318682679857266,0.07218384428919021,0.3739128974395788,0.014062394632161189,2.5516818972162125e-08,0.0006890364044087523,0.00781324565814267,5.2129839509053984e-05,0.2659783550463774,3.7503782505546247e-06,0.02875227011542433,2.0316731481870808e-10,7.0992512062243945e-06,2.2921739086355368e-07,0.0008783374328650484,2.5460927047950872e-06,0.00026521789860773677,6.6573897285418055e-06
1.775880749799175e-05,0.15406022819303702,3.76,0.0,0.009752881236179902,0.3210258382110379,0.31603579535150694,0.015170502844122965,0.0031620566785993134,0.9014811349332204,0.00022871506424926687,6.222662200376392e-05,1.239607717263709e-10,4.161584219618138e-12,0.02096135496548521,8.812514463179514e-06,5.353440016337477e-07,0.1808804433510984,0.00010558951533071386,0.07127251522915469,0.37446597698692974,0.014351010917559658,2.5238432541130078e-08,0.0006865368546713533,0.007679775797318691,4.811160772517693e-05,0.2663384342122512,3.5398146387294156e-06,0.02832833369946069,1.9560083204847386e-10,6.969189023759103e-06,2.2500823868212383e-07,0.0008677909758756896,2.5883147777485438e-06,0.00026594523581799985,6.896690133441463e-06
1.777727856745211e-05,0.15406930331757113,3.76,0.0,0.009434893985042533,0.3199692751825107,0.3165926167470549,0.0154903473922968,0.0030478942454778657,0.902283656369243,0.0002279971750456815,6.046280446625471e-05,1.2037043639425502e-10,4.033730158164309e-12,0.021266285641026256,8.576688291083614e-06,5.143150887769907e-07,0.18102177961101987,0.00010778781021967849,0.07044799242379826,0.37496545887804283,0.01461564090473184,2.5000309026058695e-08,0.0006842773981256921,0.007556701113430046,4.469304738123159e-05,0.26665693603066365,3.355830962909243e-06,0.02794271696338483,1.8892740471027072e-10,6.851724284541775e-06,2.212069770021381e-07,0.0008581470611375065,2.626648647971134e-06,0.00026641922664050405,7.120414415964853e-06
1.7795749636912473e-05,0.154078262037199,3.76,0.0,0.009122108016135161,0.3189086945378087,0.31714810076267147,0.01581578108312141,0.0029358920971410607,0.9030784879386424,0.00022726604734656225,5.8717907712972583e-05,1.1682578610529516e-10,3.907723704939037e-12,0.02157314066111138,8.343816795251463e-06,4.93771368449303e-07,0.18116623714623475,0.00011001907494357418,0.06961983882383543,0.37546639820767364,0.014884846852523576,2.4774008794159033e-08,0.0006820093460188045,0.007430925029532267,4.1457118901403303e-05,0.2669698460098384,3.177214184725947e-06,0.027553374969830242,1.8238616553843262e-10,6.7339254483567694e-06,2.1739510577574814e-07,0.0008483612180630989,2.6652740165678334e-06,0.0002667150447274276,7.3521916966297496e-06
1.7814220706372834e-05,0.15408709825149333,3.76,0.0,0.008814640412251344,0.3178444538472996,0.31770194145190106,0.016146689777124777,0.002826110546129603,0.903865241519288,0.00022652213136818407,5.699275520714128e-05,1.1332816917017827e-10,3.783613363064605e-12,0.021881693727082083,8.113965517712495e-06,4.7372049047437224e-07,0.18131388269068519,0.00011228222481214792,0.06878852902160842,0.3759686279437202,0.015158576915643311,2.4559556266894004e-08,0.0006797334628186442,0.007302550020753119,3.839896150603878e-05,0.26727685555863706,3.004079280175081e-06,0.027160449305394404,1.7597973956783884e-10,6.615846282439325e-06,2.135743735446066e-07,0.0008384358735123279,2.7041653724788913e-06,0.00026682626037676936,7.5921415298879945e-06
1.783084466888716e-05,0.15409494100800233,3.76,0.0,0.008542560112765057,0.3168838194417211,0.3181987339737995,0.01644908078391447,0.002729252298152283,0.9045660934713455,0.00022584207062196842,5.5457677004785316e-05,1.1022162870104825e-10,3.67357443811505e-12,0.022160647548523236,7.909734771075035e-06,4.561016782166386e-07,0.18144954362647966,0.00011434535072846384,0.06803806156128919,0.3764215921193336,0.015408750597786363,2.437667759666671e-08,0.0006776791384544084,0.007184883571134522,3.579443099449916e-05,0.2675478614904367,2.8530279808419646e-06,0.02680387875977162,1.703312017747979e-10,6.5093816968086865e-06,2.101296449782651e-07,0.0008293860634845399,2.739372796931737e-06,0.0002667635549185925,7.815170305903967e-06
1.7847468631401483e-05,0.15410267501473363,3.76,0.0,0.008274958109462114,0.3159208146420007,0.31869370803437447,0.01675569318844235,0.002634276262790128,0.9052598090968199,0.00022515241406971106,5.393984918564062e-05,1.0715522103113058e-10,3.5651434554675635e-12,0.022440604843065072,7.708048280747291e-06,4.3889182215094993e-07,0.18158788676759438,0.00011643241422203722,0.067285816028214,0.3768753229500831,0.01566248496520833,2.4203374000700002e-08,0.0006756197413985987,0.007065292851243209,3.332597119386077e-05,0.2678136062100563,2.7065606463546495e-06,0.026444649713793778,1.647953740586629e-10,6.402777981916414e-06,2.0668059713158137e-07,0.0008202277339113927,2.7747533313431406e-06,0.00026654243022041115,8.044967571818483e-06
1.7864092593915808e-05,0.15411029572482857,3.76,0.0,0.008011909979048484,0.31495574087210665,0.3191866261823364,0.01706640809947639,0.00254121738833346,0.9059461110207163,0.00022445355442243,5.243985934106457e-05,1.0412988633044368e-10,3.4583531371545643e-12,0.022721379219217765,7.508950864785346e-06,4.22094567261523e-07,0.18172895787099178,0.00011854240516301004,0.06653218221348213,0.37732967865707967,0.015919719221676586,2.4039607390631345e-08,0.0006735559161118563,0.006943874015312883,3.0989648978719794e-05,0.26807385944493967,2.5647290495664973e-06,0.02608289008613462,1.5937366213253328e-10,6.296079071507214e-06,2.0322865712384704e-07,0.0008109633547428034,2.8102855623407283e-06,0.00026615921565065453,8.281585423375388e-06
