Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176)
1.0471942097655697e-09,0.19199336093658306,3.76,0.0,0.8173512685528739,0.9992240225519639,2.4629138442190965e-14,7.402132436492646e-12,5.947311265868019e-08,7.70091334483438e-07,5.947406629349939e-08,7.671405875129475e-07,5.740493949018524e-14,7.237537438735851e-14,2.930520242171844e-09,2.923158344257111e-09,1.3526458180148798e-11,2.4851344850901184e-11,2.2243843782570084e-11,1.4291041868048193e-11,4.143941232654776e-12,5.1315256479027695e-12,2.9082275537484033e-13,0.0007759150038070871
1.0646433047813332e-09,0.19199336137832912,3.76,0.0,0.8173512547293068,0.9992240003390996,2.6084461701446003e-14,7.719989031538067e-12,6.046432906069e-08,7.82923265361429e-07,6.046497680553439e-08,7.798734098812551e-07,5.960452090380491e-14,7.389833667955649e-14,3.0285499416766045e-09,3.020829799314967e-09,1.3971038085004842e-11,2.6110809512984512e-11,2.3329441025029473e-11,1.5015735839346052e-11,4.287226121435744e-12,5.372836470924983e-12,2.965854867728019e-13,0.0007759361260267169
1.0820923997970968e-09,0.19199336182007623,3.76,0.0,0.8173512409057075,0.9992239809096592,2.760180268292241e-14,8.046507691936751e-12,6.145556863647523e-08,7.957552043461257e-07,6.145588747978293e-08,7.92604603472855e-07,6.184741484439134e-14,7.542231787954376e-14,3.128177602629199e-09,3.120087953155742e-09,1.4422485323452004e-11,2.7412003249362076e-11,2.4448356116795177e-11,1.5764468382786223e-11,4.4329749956294615e-12,5.621533899087514e-12,3.023494125156415e-13,0.0007759544631777654
1.116990589828624e-09,0.19199336270357448,3.76,0.0,0.8173512132584099,0.9992239489833811,3.0829270823122294e-14,8.725970088338919e-12,6.343811996953199e-08,8.214191076621593e-07,6.343770934823488e-08,8.180621051584011e-07,6.64631797638034e-14,7.847300523366166e-14,3.3322239584838385e-09,3.3233608363558757e-09,1.5345922782903174e-11,3.014226657636047e-11,2.6787801935820268e-11,1.7335603382725603e-11,4.731865529856665e-12,6.141525532711611e-12,3.1388044786581266e-13,0.0007759841999432758
1.151888779860151e-09,0.19199336358707772,3.76,0.0,0.8173511856109756,0.9992239243791521,3.4325220003039355e-14,9.441396845715468e-12,6.542077200479637e-08,8.470830465160634e-07,6.541953196236164e-08,8.435130942344719e-07,7.12522950781435e-14,8.152683164434382e-14,3.542653611117678e-09,3.5329699559391908e-09,1.629665289473008e-11,3.304750836575604e-11,2.9265470206391097e-11,1.90075535281587e-11,5.040614411835463e-12,6.692373832066938e-12,3.2541516100175854e-13,0.0007760066080816474
1.1867869698916782e-09,0.1919933644705863,3.76,0.0,0.8173511579633993,0.999223905289636,3.8103664921115903e-14,1.0193664322161923e-11,6.74035301320597e-08,8.727470230421324e-07,6.74013553815128e-08,8.689575723658178e-07,7.6214795512551e-14,8.45832771074368e-14,3.759460865458731e-09,3.748908280026427e-09,1.7274558590310772e-11,3.613309618881138e-11,3.188459416238986e-11,2.0783422707826382e-11,5.359223106216657e-12,7.2749510563481164e-12,3.369529879172275e-13,0.0007760234949300455
1.2216851599232053e-09,0.1919933653541003,3.76,0.0,0.8173511303156759,0.9992238903520242,4.217895750230043e-14,1.098364801470104e-11,6.938639978411382e-08,8.984110394235876e-07,6.938317966187792e-08,8.943955412169932e-07,8.135069334263335e-14,8.764189457979212e-14,3.982640030073057e-09,3.971168782841248e-09,1.8279523394555013e-11,3.9404391659345824e-11,3.4648352153883456e-11,2.266631204066881e-11,5.687692991342061e-12,7.89012844157638e-12,3.484934757975252e-13,0.0007760362232979911
1.2565833499547324e-09,0.19199336623761995,3.76,0.0,0.8173511026677999,0.9992238785412445,4.656578656668971e-14,1.1812222560115619e-11,7.136938643667183e-08,9.240750978917452e-07,7.136500485723539e-08,9.198270024523091e-07,8.665998152760558e-14,9.070229982934838e-14,4.212185417237762e-09,4.199744444759923e-09,1.9311431424231262e-11,4.286675043893797e-11,3.755986848311787e-11,2.465931987761673e-11,6.02602537997897e-12,8.538776201517993e-12,3.6003626257919715e-13,0.0007760458182585612
1.2914815399862595e-09,0.19199336712114543,3.76,0.0,0.8173510750197658,0.9992238690864733,5.1279177498481036e-14,1.2680261735772283e-11,7.335249560813775e-08,9.497392007251986e-07,7.334683101953825e-08,9.452519577357919e-07,9.21426364297101e-14,9.376416262524969e-14,4.448091343000805e-09,4.434628252351332e-09,2.037016738625595e-11,4.6525522242162326e-11,4.062221422824253e-11,2.6765541803412056e-11,6.374221536520342e-12,9.221763528600678e-12,3.715810600298004e-13,0.0007760530506358013
1.3263797300177866e-09,0.19199336800467695,3.76,0.0,0.8173510473715682,0.9992238614066492,5.6334491915231055e-14,1.3588638460433965e-11,7.533573285925538e-08,9.754033502490113e-07,7.532865819936644e-08,9.706704087311547e-07,9.779862016992119e-14,9.682719910601582e-14,4.690352127229112e-09,4.675813198408271e-09,2.1455616575947396e-11,5.038605084185384e-11,4.383840805491127e-11,2.8988070638452828e-11,6.732282691194196e-12,9.939958594825496e-12,3.8312763980507217e-13,0.000776058501492647
1.3612779200493137e-09,0.19199336888821458,3.76,0.0,0.8173510197232018,0.9992238550629541,6.17474273374265e-14,1.453822479506147e-11,7.731910379265013e-08,1.0010675488339235e-06,7.731048644625995e-08,9.960823571017716e-07,1.0362788264626185e-13,9.989116524050703e-14,4.938962093646103e-09,4.923292281970848e-09,2.2567664875247372e-11,5.445367407439663e-11,4.72114170155679e-11,3.13299964406598e-11,7.1002100515631106e-12,1.0694228552674051e-11,3.9467582220336213e-13,0.0007760626096472737
1.3961761100808408e-09,0.19199336977175865,3.76,0.0,0.817350992074661,0.99922384972438,6.753401685836699e-14,1.552989194360643e-11,7.930261405229167e-08,1.0267317988955707e-06,7.92923158089606e-08,1.0214878045106591e-06,1.096303632558091e-13,1.0295585124870252e-13,5.193915569860749e-09,5.177058508343658e-09,2.370619875091656e-11,5.873372384503166e-11,5.074415733644893e-11,3.3794406507360603e-11,7.47800481176645e-12,1.1485439536012358e-11,4.0622546716668754e-13,0.0007760657061091952
1.431074300112368e-09,0.1919933706553094,3.76,0.0,0.81735096442594,0.9992238451417896,7.371062881435281e-14,1.6564510253796478e-11,8.128626932290922e-08,1.0523961028937133e-06,8.127414633559388e-08,1.0468867526204617e-06,1.1580599237261798e-13,1.0602107681316014e-13,5.455206887390423e-09,5.437104889108459e-09,2.4871105252710196e-11,6.323152613317701e-11,5.4439495192611805e-11,3.63843853771866e-11,7.86566816005585e-12,1.2314456660991282e-11,4.1777646697973983e-13,0.0007760680400162659
1.465972490143895e-09,0.1919933715388669,3.76,0.0,0.8173509367770333,0.9992238411276613,8.029396645517242e-14,1.764294921791294e-11,8.327007532937822e-08,1.0780604633314774e-06,8.325597807381098e-08,1.0722792030934402e-06,1.2215469262373218e-13,1.0908668694458307e-13,5.722830381678977e-09,5.70342444213336e-09,2.606227201153741e-11,6.795240099775652e-11,5.830024747129882e-11,3.91030148319789e-11,8.263201285026096e-12,1.3182144026943197e-11,4.29328740265885e-13,0.0007760697988909034
1.5008706801754222e-09,0.1919933724224312,3.76,0.0,0.8173509091279354,0.9992238375405462,8.73010676148861e-14,1.8766077473562168e-11,8.525403783608591e-08,1.1037248827546123e-06,8.5237811070898e-08,1.0976651575914639e-06,1.2867637998944523e-13,1.1215254841674516e-13,5.996780392110872e-09,5.976010191579152e-09,2.7279587237606845e-11,7.290166258253466e-11,6.232918252380397e-11,4.195337389870197e-11,8.670605380751769e-12,1.4089364717275573e-11,4.4088222707054415e-13,0.0007760711241831147
1.5357688702069493e-09,0.1919933733060028,3.76,0.0,0.8173508814786405,0.9992238342736299,9.474930438290632e-14,1.99347628044413e-11,8.723816264627932e-08,1.1293893637507513e-06,8.721964537385602e-08,1.1230446177759995e-06,1.353709647475301e-13,1.1521854670690902e-13,6.277051262021932e-09,6.254855167903225e-09,2.8522939718560553e-11,7.808461912145576e-11,6.652902090594686e-11,4.493853885136347e-11,9.087881650976822e-12,1.5036980800362104e-11,4.5243688488538175e-13,0.000776072122707533
1.5706670602384764e-09,0.19199337418958168,3.76,0.0,0.8173508538291431,0.9992238312463732,1.0265638277537239e-13,2.1149872141098772e-11,8.922245560140299e-08,1.1550539089486882e-06,8.920148102945997e-08,1.14841758530811e-06,1.422383522824914e-13,1.1828458337354426e-13,6.5636373387074125e-09,6.5399524078615335e-09,2.979221881759779e-11,8.350657294398636e-11,7.090243610729981e-11,4.8061583212938794e-11,9.515031312528483e-12,1.6025853330431292e-11,4.639926854424062e-13,0.0007760728750049813
1.6055652502700035e-09,0.19199337507316797,3.76,0.0,0.8173508261794369,0.9992238283981576,1.1104034240681715e-13,2.24122715616894e-11,9.120692258043368e-08,1.1807185210176673e-06,9.118331808430302e-08,1.173784061848449e-06,1.4927844378104253e-13,1.2135057380265676e-13,6.856532973427907e-09,6.831294954509039e-09,3.1087314471590446e-11,8.917282048045813e-11,7.54520552693609e-11,5.1325577757299184e-11,9.952055598128211e-12,1.7056842348452056e-11,4.755496121057882e-13,0.0007760734416944109
1.6404634403015307e-09,0.19199337595676202,3.76,0.0,0.8173507985295165,0.9992238256833386,1.199195561621233e-13,2.3722826292724633e-11,9.319156949921616e-08,1.206383202666679e-06,9.316515658483145e-08,1.1991440490572555e-06,1.564911368311509e-13,1.2441644526655937e-13,7.155732521413628e-09,7.128875857198978e-09,3.2408117189191425e-11,9.508865226741082e-11,8.018045989286196e-11,5.47335905111419e-11,1.0398955758725913e-11,1.8130806883016906e-11,4.871076577356161e-13,0.0007760738684211455
1.710259820364585e-09,0.19199337772397396,3.76,0.0,0.8173507432290094,0.9992238205269163,1.3923890197010197e-13,2.6491858338425693e-11,9.716142699979938e-08,1.2577127857353848e-06,9.712883810812999e-08,1.2498445621191531e-06,1.714339027808038e-13,1.3054759062704489e-13,7.773020797964404e-09,7.742724959598686e-09,3.5126408697337626e-11,1.0769020130200184e-10,9.018372746481572e-11,6.199392902979038e-11,1.1322388810313115e-11,2.041109355955044e-11,5.102271155060582e-13,0.0007760744289644101
1.7800562004276395e-09,0.19199337949121872,3.76,0.0,0.8173506879275745,0.9992238155903669,1.6076805623820962e-13,2.9463873085695524e-11,1.0113207614224291e-07,1.3090426805956712e-06,1.0109252596883713e-07,1.3005191377673769e-06,1.870657767073619e-13,1.366776175234303e-13,8.415457089683279e-09,8.381444235774043e-09,3.794622877467413e-11,1.2135342666716868e-10,1.009320042082182e-10,6.986708811242589e-11,1.2285340905284148e-11,2.2873565374687844e-11,5.333511329783235e-13,0.0007760747433807434
1.849852580490694e-09,0.1919933812584981,3.76,0.0,0.8173506326251637,0.9992238107648423,1.8466596638355926e-13,3.2645761763116806e-11,1.0510356551366964e-07,1.3603729102811683e-06,1.0505622053521917e-07,1.3511677892687788e-06,2.0338585408855657e-13,1.428062283849979e-13,9.08299638150497e-09,9.044978307041692e-09,4.0866721880464464e-11,1.3612044102330034e-10,1.1244436878120471e-10,7.837751327154127e-11,1.3287822868490781e-11,2.5525058201269524e-11,5.564798530902483e-13,0.0007760749205254889
1.919648960553748e-09,0.19199338302581323,3.76,0.0,0.8173505773217294,0.9992238059889742,2.110968807545198e-13,3.6044402043739457e-11,1.0907594422891604e-07,1.4117034983976398e-06,1.0901992217454164e-07,1.4017905298834659e-06,2.203932075414872e-13,1.4893320330405104e-13,9.775593721960092e-09,9.733271895193623e-09,4.3887041439326785e-11,1.5203326324233284e-10,1.2473923391554166e-10,8.75496062504787e-11,1.4329845938602253e-11,2.8372391798274546e-11,5.796134661695636e-13,0.0007760750217732902
1.9894453406168024e-09,0.19199338479316577,3.76,0.0,0.8173505220172224,0.9992238012303754,2.4023033820200196e-13,3.9666658068239893e-11,1.1304926191076728e-07,1.4630344691029897e-06,1.1298363125319992e-07,1.4523873728647876e-06,2.380868928999823e-13,1.5505838033786904e-13,1.0493204223136e-08,1.0446269822352678e-08,4.70063497798028e-11,1.691338185780766e-10,1.3783436658015737e-10,9.740772508529752e-11,1.541142178777891e-11,3.142236983865757e-11,6.027521956736727e-13,0.0007760750795184264
2.0592417206798567e-09,0.19199338656055712,3.76,0.0,0.8173504667115935,0.9992237964717101,2.722411576680023e-13,4.351938046790783e-11,1.1702356867074671e-07,1.5143658470878565e-06,1.1694734813681786e-07,1.502958331459326e-06,2.5646595391164447e-13,1.6118164028372538e-13,1.1235783060626953e-08,1.1183917010821371e-08,5.022381807283178e-11,1.874639388362885e-10,1.51746907557786e-10,1.0797618416659108e-10,1.653256253740255e-11,3.468177993710178e-11,6.258962876775262e-13,0.0007760751111033602
2.129038100742911e-09,0.1919933883279887,3.76,0.0,0.8173504114047929,0.9992237917022431,3.0730942779132774e-13,4.7609406387458556e-11,1.2099891509043966e-07,1.5656976575567793e-06,1.209110731903079e-07,1.5535034189068946e-06,2.755294258070768e-13,1.6730289510858934e-13,1.2003285473473995e-08,1.1946158482923765e-08,5.3538626270143325e-11,2.0706536254448397e-10,1.6649339044943924e-10,1.1927925430124832e-10,1.769328077045374e-11,3.815739367768331e-11,6.490460035228673e-13,0.0007760751272701327
2.198834480805965e-09,0.191993390095462,3.76,0.0,0.8173503560967704,0.9992237869149496,3.4562049653089284e-13,5.1943559507675655e-11,1.2497535220335228e-07,1.6170299262099342e-06,1.2487480677789258e-07,1.6040226484405357e-06,2.95276337857515e-13,1.7342207965691746e-13,1.2795666764095832e-08,1.2732939360841534e-08,5.6949963042585855e-11,2.279797351214797e-10,1.8208976010414626e-10,1.313411627741565e-10,1.8893589540758614e-11,4.1855966641451774e-11,6.722016154069412e-13,0.0007760751350500688
2.2686308608690194e-09,0.1919933918629784,3.76,0.0,0.8173503007874752,0.9992237821059632,3.873649608066633e-13,5.652865006788867e-11,1.2895293147731902e-07,1.6683626792254427e-06,1.2883854926310893e-07,1.654516033286525e-06,3.157057151727755e-13,1.7953914582031788e-13,1.3612882298214393e-08,1.354420486644687e-08,6.045702571841673e-11,2.5024860904665377e-10,1.985513904840213e-10,1.4418609340983592e-10,2.0133502380169613e-11,4.578423843392811e-11,6.953634038521088e-13,0.0007760751383171834
2.3384272409320736e-09,0.1919933936305395,3.76,0.0,0.8173502454768563,0.9992237772735975,4.3273865615793603e-13,6.13714748882884e-11,1.3293170479745352e-07,1.7196959432422123e-06,1.328023010088167e-07,1.7049835866643709e-06,3.368165800326408e-13,1.8565405821922287e-13,1.4454887504778133e-08,1.4379900321133968e-08,6.405902022157797e-11,2.739134440289189e-10,2.1589310198878776e-10,1.5783818663400048e-10,2.1413033304838444e-11,4.994893271251755e-11,7.185316559073659e-13,0.0007760751387637155
2.4780200010581825e-09,0.19199339716580102,3.76,0.0,0.8173501348514409,0.9992237675352453,5.351832134538958e-13,7.185744762715212e-11,1.4089304310570356e-07,1.8223641130410856e-06,1.407298337298165e-07,1.805841251859857e-06,3.8107885271474616e-13,1.9787732645855795e-13,1.6213088966696682e-08,1.612436285992441e-08,7.154467101386933e-11,3.2559637315910875e-10,2.532733811938015e-10,1.8766020592522396e-10,2.409100792908314e-11,5.901440378079727e-11,7.648887239008903e-13,0.0007760751347064773
2.6176127611842913e-09,0.19199340070125825,3.76,0.0,0.8173500242201072,0.9992237576959608,6.546252332286135e-13,8.345558474137205e-11,1.4885978993940414e-07,1.9250346573143623e-06,1.4865740783049357e-07,1.9065957496478604e-06,4.2805531084058645e-13,2.1009174786319582e-13,1.8069915842983986e-08,1.796589153237304e-08,7.940073238030844e-11,3.8335835117644206e-10,2.943387152832758e-10,2.2099947841172295e-10,2.6927635433695767e-11,6.910585117992302e-11,8.112752007363649e-13,0.0007760751268648271
2.7572055213104002e-09,0.19199340423692252,3.76,0.0,0.8173499135824331,0.9992237477519792,7.928189391362023e-13,9.621977994563082e-11,1.5683237377791748e-07,2.0277078041274264e-06,1.565850261899127e-07,2.0072471855411837e-06,4.777381081640495e-13,2.2229724644214642e-13,2.0025013833315477e-08,1.990405247513533e-08,8.762115486644425e-11,4.4752773318443885e-10,3.3918939061650093e-10,2.5804757140357576e-10,2.992304590418217e-11,8.027649281544819e-11,8.576935151576483e-13,0.0007760751190579693
2.896798281436509e-09,0.19199340777280513,3.76,0.0,0.8173498029379902,0.9992237377021072,9.516013857234708e-13,1.102037143408281e-10,1.6481122830888598e-07,2.130383787440277e-06,1.6451269167661495e-07,2.107795664944678e-06,5.30119404839597e-13,2.34493782033809e-13,2.2078029641303064e-08,2.1938413400910035e-08,9.620002063455378e-11,5.184314060818029e-10,3.879183306624951e-10,2.9899536371322857e-10,3.307737761374389e-11,9.257929402868996e-11,9.041461362116753e-13,0.0007760751125335905
3.036391041562618e-09,0.19199341130891742,3.76,0.0,0.8173496922863462,0.9992237275478432,1.1328921315522023e-12,1.2546085709428445e-10,1.7279679199672465e-07,2.2330628466728258e-06,1.7244040714864657e-07,2.2082412931553506e-06,5.851913717167478e-13,2.466813362744825e-13,2.422861097189069e-08,2.4068543593005644e-08,1.05131541501854e-10,5.963947938996183e-10,4.4061153603843117e-10,3.4403304760650646e-10,3.639077713438823e-11,1.0606696845598934e-10,9.506355683117814e-13,0.0007760751058467728
3.175983801688727e-09,0.19199341484527063,3.76,0.0,0.8173495816270633,0.9992237172902575,1.3386929133324376e-12,1.420444661122451e-10,1.8078950767619983e-07,2.3357452262952637e-06,1.8036817545361027e-07,2.3085841753624705e-06,6.429461936972242e-13,2.588599016045601e-13,2.6476406528749864e-08,2.6294013899919525e-08,1.1441005698643359e-10,6.817418631205751e-10,4.973484994637496e-10,3.9335013074866566e-10,3.9863399440645707e-11,1.2079197888363377e-10,9.97164345586468e-13,0.0007760750979814421
3.3155765618148357e-09,0.19199341838187592,3.76,0.0,0.8173494709597003,0.9992237069287231,1.5710873210586619e-12,1.6000758870505443e-10,1.8878982216976047e-07,2.4384311754421905e-06,1.8829599942870416e-07,2.408824416647681e-06,7.033760718177195e-13,2.7102947440476434e-13,2.882106601167279e-08,2.8614396729929416e-08,1.2403003236218869e-10,7.747951279802449e-10,5.582025969271237e-10,4.471354381454945e-10,4.349540800409404e-11,1.3680653809859147e-10,1.0437350277381178e-12,0.0007760750896189628
3.4551693219409446e-09,0.19199342191874452,3.76,0.0,0.8173493602838118,0.9992236964624515,1.832240474169158e-12,1.7940306224513993e-10,1.9679818592819268e-07,2.541120947550102e-06,1.9622388190074012e-07,2.5089621219851084e-06,7.664732238256978e-13,2.831900530166751e-13,3.126224011396713e-08,3.102926604570257e-08,1.3398605672404057e-10,8.75875655749942e-10,6.232414554858847e-10,5.055771140793299e-10,4.728697487799208e-11,1.5416260973509547e-10,1.0903501982551342e-12,0.0007760750816013616
