Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619)
1.182623631452159e-08,0.2874483789135254,3.76,0.0,0.8684771305175417,0.9990134646437826,1.5452493274283332e-10,5.811385329034685e-09,9.075629607607715e-07,1.3676788945470178e-05,8.700293447127326e-07,1.3228256535698933e-05,5.7073059357291686e-12,1.1468795353845627e-12,4.043997094021014e-07,3.907751764307803e-07,4.129395550252801e-10,3.776339191768914e-08,1.817500505937808e-08,1.1948753223492884e-07,9.500171056410902e-10,5.495187695299859e-09,5.915002743106712e-12,0.0009852299608138532,3.9795871651212504e-10,9.640875878573076e-15,3.208312413898179e-13,1.963643676440973e-16,1.003462305690078e-07,4.1750371101174044e-14
1.2101406315420436e-08,0.2874483953942666,3.76,0.0,0.8684767871944585,0.9990134240455053,1.6877746869299154e-10,6.2037169838638805e-09,9.307191361752224e-07,1.3996172436064692e-05,8.902780963192274e-07,1.3526052891208165e-05,5.972801074088633e-12,1.1736776248056995e-12,4.2265982638394336e-07,4.081095330553662e-07,4.263508999862579e-10,4.038236185914009e-08,1.917902617691862e-08,1.2316156125451257e-07,1.0000221288733566e-09,5.8644146626196885e-09,6.068308068652742e-12,0.0009852299210511414,4.1648054122887975e-10,1.026907614923926e-14,3.4361993770995617e-13,2.1042750618848875e-16,1.0268104699215292e-07,4.310639602799544e-14
1.265174631721813e-08,0.28744842837336293,3.76,0.0,0.8684761000972124,0.9990133414647925,2.0017505763379655e-10,7.0389306821378375e-09,9.774785512463589e-07,1.4635205141530702e-05,9.30776780697369e-07,1.412031289968793e-05,6.5206052201103e-12,1.2271768188498298e-12,4.6028230225304424e-07,4.437627810350578e-07,4.534458014987541e-10,4.5966679505380684e-08,2.1267188758441267e-08,1.306900140231791e-07,1.1043108076960263e-09,6.650194592109375e-09,6.3778357754881095e-12,0.0009852298401571305,4.547580436523343e-10,1.160990020895859e-14,3.923648529300969e-13,2.405678396575748e-16,1.0735067785708945e-07,4.584596945441586e-14
1.3147052318836054e-08,0.28744845807522457,3.76,0.0,0.8684754811760277,0.9990132655660215,2.319526450291768e-10,7.849945008308927e-09,1.0200910568318619e-06,1.5210650073732956e-05,9.672269922804284e-07,1.465363125101163e-05,7.032646819013518e-12,1.275215661422957e-12,4.953872329744842e-07,4.769577639055334e-07,4.78143402919996e-10,5.139912435406418e-08,2.3236988607553927e-08,1.376777494291615e-07,1.2031000190135513e-09,7.412900535774571e-09,6.6598656350435295e-12,0.0009852297657936503,4.906109085887341e-10,1.2917170056632566e-14,4.3997207686642196e-13,2.7008278998598927e-16,1.1155334338616554e-07,4.8343151845845976e-14
1.3642358320453979e-08,0.28744848779732096,3.76,0.0,0.8684748617279897,0.9990131881760761,2.673177183603909e-10,8.719012546599009e-09,1.0632259667161473e-06,1.5786407650550978e-05,1.0036785797823371e-06,1.5185517713664493e-05,7.56254062870274e-12,1.3231500290264075e-12,5.316583532020188e-07,5.111848104644731e-07,5.031403253416225e-10,5.722946706475267e-08,2.529146511728845e-08,1.4487353818804332e-07,1.306617697476701e-09,8.229881728767162e-09,6.9453103658574835e-12,0.0009852296899617386,5.277892028457864e-10,1.4324575968639092e-14,4.91258146725316e-13,3.0196459384149617e-16,1.1575600679477323e-07,5.0870599758569695e-14
1.4137664322071903e-08,0.2874485175402667,3.76,0.0,0.8684742417328016,0.9990131092968979,3.065220223426971e-10,9.647899729913926e-09,1.106903515107634e-06,1.6362490973593497e-05,1.0401315944215387e-06,1.571597613053289e-05,8.110128902179209e-12,1.3709800619100885e-12,5.690832310487673e-07,5.464279935386711e-07,5.284413815077585e-10,6.346979506444156e-08,2.7429603668242702e-08,1.5228414232377186e-07,1.4149217964245239e-09,9.10274529323416e-09,7.234305220479361e-12,0.0009852296126636984,5.662892394275384e-10,1.583702524823241e-14,5.463564508180781e-13,3.3631520815137323e-16,1.1995866809326482e-07,5.34287977095505e-14
1.4632970323689827e-08,0.28744854730466707,3.76,0.0,0.8684736211703867,0.9990130289304403,3.4982480394481237e-10,1.0638353035055561e-08,1.1511437140171296e-06,1.6938912984439646e-05,1.0765860868439215e-06,1.6245010334176495e-05,8.675254943111864e-12,1.4187059007002752e-12,6.076495369765374e-07,5.826715830327059e-07,5.540525099453247e-10,7.01320090005978e-08,2.9650362874091164e-08,1.5991625166938435e-07,1.5280718712554568e-09,1.0033074328121077e-08,7.526983989981212e-12,0.0009852295338962985,6.061073424812507e-10,1.745961221846438e-14,6.054000123203604e-13,3.7323836734713924e-16,1.241613272922561e-07,5.6018347617569976e-14
1.512827632530775e-08,0.2874485770911177,3.76,0.0,0.8684730000208903,0.999012947078659,3.9749272766491716e-10,1.1692099238761925e-08,1.1959663500621957e-06,1.751568646091956e-05,1.113042107127662e-06,1.6772624146856162e-05,9.25776309944235e-12,1.4663276863648836e-12,6.473450430085893e-07,6.199000435880288e-07,5.799805903390532e-10,7.722782505441773e-08,3.19526806145609e-08,1.6777648446146764e-07,1.6461291700563037e-09,1.1022428141878318e-08,7.823478979016365e-12,0.0009852294536614387,6.472398473297396e-10,1.9197626689467657e-14,6.685214907334422e-13,4.1283965777667327e-16,1.283639844026714e-07,5.863994618262307e-14
1.5623582326925674e-08,0.28744860690020524,3.76,0.0,0.8684723782646837,0.9990128637435117,4.4979979187199103e-10,1.2810845655129975e-08,1.2413909821325575e-06,1.8092824014268212e-05,1.1494997047880241e-06,1.7298821380561754e-05,9.857498757000892e-12,1.513845560293564e-12,6.881576219483728e-07,6.580980322700389e-07,6.06233285635877e-10,8.476877722617276e-08,3.433547916710911e-08,1.758713879299732e-07,1.7691567070759467e-09,1.2072342483122522e-08,8.123920987123496e-12,0.000985229371964419,6.896831005056008e-10,2.105656254756691e-14,7.358531833531745e-13,4.552265899867561e-16,1.3256663943578295e-07,6.129436512150641e-14
1.6118888328543597e-08,0.287448636732507,3.76,0.0,0.8684717558823645,0.9990127789269668,5.070272461229044e-10,1.3996280357087142e-08,1.2874369397836078e-06,1.8670338087018477e-05,1.1859589287821147e-06,1.7823605837039876e-05,1.0474308333170137e-11,1.5612596643319316e-12,7.300752466040745e-07,6.972503962822009e-07,6.328189069083096e-10,9.276621959358569e-08,3.6797669572605515e-08,1.842074388835255e-07,1.8972193216202364e-09,1.3184329769324576e-08,8.428439295376239e-12,0.0009852292888068005,7.334334597873118e-10,2.3042126468971896e-14,8.075270267461777e-13,5.005086689578585e-16,1.3676929240324449e-07,6.398244614962761e-14
1.661419433016152e-08,0.287448666588591,3.76,0.0,0.8684711328547583,0.9990126926310016,5.694635094226636e-10,1.5250072383443746e-08,1.3341233222806281e-06,1.924824095155503e-05,1.2224198275135997e-06,1.8346981307821585e-05,1.1108039270605722e-11,1.6085701407353497e-12,7.730859890190688e-07,7.373421707075275e-07,6.597462987067845e-10,1.0123132854292095e-07,3.933815531276182e-08,1.9279104429015306e-07,2.030383723883792e-09,1.4359879313502668e-08,8.737161657798754e-12,0.0009852292041884199,7.784872942372827e-10,2.516024676408964e-14,8.836745982333289e-13,5.487974622705471e-16,1.409719433171211e-07,6.670508569806446e-14
1.7109500331779442e-08,0.2874486964690167,3.76,0.0,0.8684705091629192,0.9990126048575955,6.374040893457965e-10,1.6573871934074654e-08,1.3814689981661989e-06,1.9826544709200383e-05,1.2588824488373755e-06,1.8868951574249915e-05,1.1758540030992262e-11,1.6557771321289672e-12,8.171780197081555e-07,7.783585762766762e-07,6.870247411025261e-10,1.1017510497353018e-07,4.1955835428905845e-08,2.0162854185354606e-07,2.16871853018841e-09,1.5600457548976867e-08,9.050214296578374e-12,0.000985229118111816,8.248409842418617e-10,2.7417082355588832e-14,9.644271173802353e-13,6.002066662697994e-16,1.4517459218991456e-07,6.946321810866626e-14
1.7604806333397365e-08,0.28744872637433455,3.76,0.0,0.8684698847881297,0.9990125156087346,7.111515019653405e-10,1.796931055501963e-08,1.4294926052601524e-06,2.0405261289741514e-05,1.2953468400642047e-06,1.9389520407507476e-05,1.2425660088824355e-11,1.7028807815172298e-12,8.623396068995393e-07,8.202850171623303e-07,7.146638657219741e-10,1.196083764761927e-07,4.4649607173990444e-08,2.107262005848764e-07,2.312294289370246e-09,1.6907508252210195e-08,9.367721900426674e-12,0.0009852290305802688,8.724909215533242e-10,2.9819031894084944e-14,1.049915447494539e-12,6.548521702596225e-16,1.4937723903458594e-07,7.225781838771113e-14
1.8100112335015288e-08,0.28744875630508626,3.76,0.0,0.868469259711901,0.9990124248864124,7.91015192546639e-10,1.943800131491793e-08,1.4782125510234336e-06,2.0984402451327714e-05,1.3318130479653106e-06,1.9908691568643863e-05,1.310924992522173e-11,1.7498812323024394e-12,9.085591157825036e-07,8.631070787994698e-07,7.426735837134647e-10,1.295417994856353e-07,4.741836826756785e-08,2.2009022137022726e-07,2.4611835016914667e-09,1.828245276376289e-08,9.689807625616268e-12,0.0009852289415951598,9.214335093338668e-10,3.2372743015024673e-14,1.1402700971298885e-12,7.128521187676087e-16,1.5357988386457582e-07,7.508989229341843e-14
1.859541833663321e-08,0.28744878626180476,3.76,0.0,0.8684686339159704,0.999012332692629,8.773114569782566e-10,2.098153897372902e-08,1.5276470132383855e-06,2.1563979780691627e-05,1.3682811187769331e-06,2.0426468808603036e-05,1.3809161021787112e-11,1.7967786282763909e-12,9.558250077607535e-07,9.06810525731327e-07,7.710640242169518e-10,1.39985861407444e-07,5.026101880190717e-08,2.2972673753365003e-07,2.6154606312041906e-09,1.9726690207372475e-08,1.0016593099342748e-11,0.0009852288511576644,9.716651622016367e-10,3.508512174048554e-14,1.2356212215964858e-12,7.743269719051453e-16,1.5778252669382203e-07,7.796045895080756e-14
1.9090724338251133e-08,0.28744881624501495,3.76,0.0,0.8684680073823035,0.9990122390293891,9.703633639120554e-10,2.260150014462847e-08,1.5778139409598382e-06,2.2144004693647516e-05,1.4047510982048498e-06,2.094285586825062e-05,1.4525245854503072e-11,1.8435731135999097e-12,1.0041258397113983e-06,9.513812994807508e-07,7.998454819613811e-10,1.509508827196395e-07,5.317646284562433e-08,2.396418153958769e-07,2.7752021124301195e-09,2.124159770717659e-08,1.0348198425063974e-11,0.0009852287592702566,1.0231823062788132e-09,3.7963342029252875e-14,1.336098624478106e-12,8.393995638550147e-16,1.6198516753677563e-07,8.087055970793757e-14
1.9586030339869056e-08,0.28744884625523304,3.76,0.0,0.8684673800930898,0.9990121438987033,1.0705006775845477e-09,2.4299443450020773e-08,1.628731055692426e-06,2.2724488435821575e-05,1.4412230314288533e-06,2.145785647840115e-05,1.5257357887661668e-11,1.890264832795378e-12,1.0534502632495345e-06,9.968055164466795e-07,8.290283726462616e-10,1.6244701904921655e-07,5.616360979015787e-08,2.498414548287224e-07,2.9404863522715096e-09,2.2828530603097194e-08,1.0684742189495719e-11,0.000985228665935375,1.0759813792417684e-09,4.101485547822608e-14,1.4418317591554949e-12,9.081951595198327e-16,1.6618780640841527e-07,8.38212533789977e-14
2.0081336341486978e-08,0.28744887629296684,3.76,0.0,0.8684667520307442,0.9990120473025889,1.178059781293438e-09,2.6076909672488332e-08,1.680415852753959e-06,2.3305442083573838e-05,1.4776969631072009e-06,2.197147435984519e-05,1.6005351567827282e-11,1.9368539307497987e-12,1.103787023998381e-06,1.0430694658253998e-06,8.586231948923527e-10,1.7448426322397162e-07,5.9221375480020574e-08,2.6033158980521164e-07,3.1113937279474214e-09,2.448882266440632e-08,1.1026341470981574e-11,0.0009852285711546085,1.1300588303733154e-09,4.42474011779343e-14,1.5529497303360515e-12,9.808415093673256e-16,1.7039044332426033e-07,8.68135953533668e-14
2.05766423431049e-08,0.28744890635871634,3.76,0.0,0.8684661231779037,0.9990119492430691,1.2933836015081873e-09,2.7935421901279184e-08,1.7328856027929067e-06,2.3886876545079228e-05,1.5141729373810206e-06,2.248371322337644e-05,1.6769082317836063e-11,1.983340552712874e-12,1.1551249608649274e-06,1.0901596075562854e-06,8.886404977897332e-10,1.8707244729992434e-07,6.234868315941905e-08,2.7111808894546755e-07,3.288006581536894e-09,2.622378630149134e-08,1.1373111849003267e-11,0.0009852284749297055,1.1854111206170639e-09,4.76690157247637e-14,1.6695812955897183e-12,1.0574689025066363e-15,1.7459307830038292e-07,8.984865132218401e-14
2.1071948344722824e-08,0.287448936452973,3.76,0.0,0.8684654935174266,0.9990118497221716,1.4168215325975385e-09,2.987648567489661e-08,1.786157353434921e-06,2.4468802561542546e-05,1.5506509978786845e-06,2.2994576769818724e-05,1.754840653083244e-11,2.029724844287622e-12,1.2074530053210583e-06,1.1380625702917276e-06,9.190908532756474e-10,2.0022124456461548e-07,6.554446426087652e-08,2.8220675605839267e-07,3.4704092116749053e-09,2.803471277583584e-08,1.1725167414642817e-11,0.0009852283772629627,1.2420347226338901e-09,5.128804339231926e-14,1.7918548668910223e-12,1.1382102180283392e-15,1.7879571135341912e-07,9.292749861914378e-14
2.2062560347958672e-08,0.28744899672893537,3.76,0.0,0.8684642317060889,0.9990116463043865,1.6894691984156432e-09,3.4012203081052115e-08,1.8951739427478848e-06,2.5634171397596357e-05,1.6236135495211552e-06,2.401219266504366e-05,1.9153265734455198e-11,2.12218702040886e-12,1.3150356014523952e-06,1.2362543049971672e-06,9.813329957456861e-10,2.282385897618448e-07,7.213721691240104e-08,3.0531348859219374e-07,3.8529307075083516e-09,3.188951478082341e-08,1.2445583100945766e-11,0.00098522817761179,1.3590818115757603e-09,5.915331613904855e-14,2.0538399568682862e-12,1.3125793744044615e-15,1.8720097175965764e-07,9.922081939536734e-14
2.305317235119452e-08,0.2874490571246301,3.76,0.0,0.86846296646395,0.9990114370655702,1.9989244695560247e-09,3.849576039589244e-08,2.007597609950314e-06,2.680163123456784e-05,1.6965849569703866e-06,2.5024351453734516e-05,2.081879950562301e-11,2.214241630772549e-12,1.4264480884965582e-06,1.3375409978081502e-06,1.0454338494384012e-09,2.5861058434696636e-07,7.899127067588697e-08,3.2969694196939947e-07,4.259671279621517e-09,3.6063143659086606e-08,1.3188471933782325e-11,0.0009852279722178238,1.4811721151149365e-09,6.791652414094879e-14,2.3399254431464495e-12,1.5050656532551148e-15,1.9560622468773075e-07,1.057020751796126e-13
2.404378435443037e-08,0.2874491176437103,3.76,0.0,0.8684616976616477,0.9990112220221459,2.348207803027915e-09,4.3338583934153705e-08,2.123556895772062e-06,2.7971262136708204e-05,1.7695655512321531e-06,2.60310823863038e-05,2.254389332023439e-11,2.3058898523596263e-12,1.5416051784804455e-06,1.4418215499832092e-06,1.1114768262844146e-09,2.9140909787061587e-07,8.609842519849385e-08,3.554012677549353e-07,4.691374430463883e-09,4.056518915658998e-08,1.395469428003709e-11,0.0009852277610962637,1.608277842612476e-09,7.765657300944424e-14,2.6511263387731244e-12,1.7168301786444022e-15,2.0401147029204282e-07,1.1237969911430382e-13
2.5034396357666218e-08,0.28744917828970945,3.76,0.0,0.8684604251731745,0.999011001190619,2.7404361150192e-09,4.8551831904761796e-08,2.2431769576706076e-06,2.9143141641870876e-05,1.842555655516073e-06,2.703241455621309e-05,2.4327447618417362e-11,2.397132867314804e-12,1.6604229972956085e-06,1.548997375332932e-06,1.1795441768894258e-09,3.267036438989561e-07,9.345065035514859e-08,3.824696311228875e-07,5.148813534511962e-09,4.5404922197918635e-08,1.4745087898615286e-11,0.0009852275442634529,1.7403713970616215e-09,8.845832399452586e-14,2.988452277378446e-12,1.9490798780201068e-15,2.1241670873693046e-07,1.192620077519676e-13
2.6025008360902067e-08,0.28744923906604447,3.76,0.0,0.8684591488758118,0.9990107745875743,3.17882050891125e-09,5.414639838200745e-08,2.3665796367270903e-06,3.031734481557118e-05,1.915555585367285e-06,2.802837690081924e-05,2.6168377621999562e-11,2.4879718627728604e-12,1.782819062978971e-06,1.6589723408320057e-06,1.2497167491847323e-09,3.645614385624223e-07,1.0104009074693227e-07,4.1094422720339853e-07,5.632791221553815e-09,5.059130118913522e-08,1.5560468382417088e-11,0.0009852273217362795,1.8774253774158604e-09,1.0041295983298786e-13,3.3529075639811714e-12,2.2030687373165862e-15,2.2082194019693885e-07,1.2635717575067682e-13
2.7015620364137915e-08,0.2874492999760183,3.76,0.0,0.8684578686500629,0.9990105422296731,3.6666640357591327e-09,6.013291719145002e-08,2.4938835250547385e-06,3.149394430576869e-05,1.988565648796106e-06,2.9018998202216142e-05,2.806561315405684e-11,2.5784080307019213e-12,1.9087122643117433e-06,1.7716527085811793e-06,1.322073813451912e-09,4.05047457758965e-07,1.0885906813124941e-07,4.4086629718529165e-07,6.144138733368092e-09,5.613297821795135e-08,1.6401629604993835e-11,0.0009852270935309922,2.0194125810517106e-09,1.1361836133793454e-13,3.745491226172754e-12,2.480098965767611e-15,2.2922716485710134e-07,1.336732182824648e-13
2.8006232367373764e-08,0.2874493610228228,3.76,0.0,0.8684565843795865,0.9990103041336524,4.2073594867329375e-09,6.652176571927498e-08,2.6252040333437196e-06,3.267301039798978e-05,2.061586146405706e-06,3.000430708807192e-05,3.001809846052276e-11,2.6684425677587302e-12,2.0380228397325532e-06,1.8869470790919629e-06,1.3966929410158695e-09,4.4822449303894686e-07,1.1690008219351782e-07,4.722761441774674e-07,6.683715261784144e-09,6.203830515257332e-08,1.726934416913966e-11,0.0009852268596638467,2.166306006365933e-09,1.2817949478955068e-13,4.167197065683865e-12,2.7815220735681976e-15,2.3763238291322378e-07,1.412179787404488e-13
2.8996844370609613e-08,0.28744942220954195,3.76,0.0,0.8684552959511302,0.9990100603163202,4.804387217995298e-09,7.332306864816354e-08,2.7606534583400003e-06,3.385461107058877e-05,2.134617371517753e-06,3.0984332032461496e-05,3.2024792033901904e-11,2.758076675136768e-12,2.1706723565696643e-06,2.0047663359057474e-06,1.4736499307235323e-09,4.941532061601183e-07,1.2515580985033458e-07,5.052131488253297e-07,7.252407272128415e-09,6.831533963770752e-08,1.81643638559506e-11,0.0009852266201515517,2.3180788555101242e-09,1.4420881042696464e-13,4.619013710349376e-12,3.108739862776432e-15,2.4603759457217606e-07,1.4899912130289012e-13
2.998745637384546e-08,0.2874494835391538,3.76,0.0,0.868454003254463,0.9990098107945532,5.461313007811496e-09,8.054670162773736e-08,2.900341049876011e-06,3.503881204976072e-05,2.2076596102960536e-06,3.195910135669447e-05,3.408466643908662e-11,2.8473115584111105e-12,2.3065836905912887e-06,2.1250235915327034e-06,1.5530187709197409e-09,5.428921823273366e-07,1.3361910348570323e-07,5.397157846829997e-07,7.851127819928986e-09,7.497185098812994e-08,1.9087420071562218e-11,0.0009852263750108206,2.4747045372631725e-09,1.618266521521827e-13,5.1019246664838654e-12,3.4632053337143135e-15,2.5444280005219384e-07,1.570241270883443e-13
