Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46)
6.342673992365582e-08,0.0899684445393503,3.76,0.0,0.9780309525970047,0.9998082928716429,5.004555975961141e-09,1.6657717399462483e-08,4.131109916564169e-07,1.4153984623219862e-06,2.736783360072066e-07,1.0114984985586623e-06,3.5310880612942504e-11,1.659685920139979e-13,2.2148883579466322e-07,2.304740815063391e-07,1.6693080425278178e-08,8.800842818197498e-08,3.4355696854565765e-09,7.283891748765798e-08,1.8985619820631277e-09,1.6092817092233883e-08,9.888909529604457e-13,0.00019107800707407992,8.091187292878253e-10
6.449035079689233e-08,0.08996844493773916,3.76,0.0,0.9780309182699086,0.9998082768487268,5.3075879913778106e-09,1.7349139267608456e-08,4.2448641193261865e-07,1.4415702693552625e-06,2.7845556361035655e-07,1.0239790412798535e-06,3.6329938611813124e-11,1.6832945106195436e-13,2.2699569499433055e-07,2.3634010276054597e-07,1.724960219716616e-08,9.195266358131792e-08,3.5247458382732e-09,7.607009319570732e-08,1.976940671399702e-09,1.67563904441581e-08,1.01617506179333e-12,0.0001910780042827438,8.340457224398325e-10
6.555396167012884e-08,0.08996844533740295,3.76,0.0,0.9780308837459835,0.9998082606671091,5.623073359052558e-09,1.8055141351780066e-08,4.3604575397073823e-07,1.4678410465322086e-06,2.832402191828103e-07,1.0363395435480855e-06,3.735817172147504e-11,1.7067767319197057e-13,2.3251647829996253e-07,2.4222654593877057e-07,1.7816873956310388e-08,9.59962028141592e-08,3.614254684512766e-09,7.938072118271284e-08,2.0574777332582006e-09,1.7433623183721927e-08,1.043901234830724e-12,0.00019107800070168886,8.592772521542555e-10
6.661757254336535e-08,0.08996844573834518,3.76,0.0,0.9780308490243018,0.9998082443256002,5.95127139609348e-09,1.8775662984936056e-08,4.477898181932283e-07,1.4942111496573521e-06,2.8803232049217073e-07,1.0485811599267916e-06,3.8395385655958403e-11,1.730133242789583e-13,2.3804978314673514e-07,2.481319269420828e-07,1.8394986948791997e-08,1.0013937852586173e-07,3.7040730762682608e-09,8.277099198944042e-08,2.1402080815599465e-09,1.812444037587596e-08,1.0720714179911893e-12,0.0001910779984859986,8.848104140436135e-10
6.768118341660186e-08,0.08996844614056902,3.76,0.0,0.9780308141039842,0.9998082278275694,6.292440265466501e-09,1.9510639343246697e-08,4.5971935996491235e-07,1.5206809094407498e-06,2.92831883459831e-07,1.0607050339116436e-06,3.944138858184996e-11,1.7533646863316606e-13,2.435942443348018e-07,2.540547972512798e-07,1.8984030654307858e-08,1.0438249881933347e-07,3.794178418369288e-09,8.624107643348055e-08,2.2251667797278603e-09,1.88287630835407e-08,1.1006874485265114e-12,0.00019107799522750284,9.10642332479658e-10
6.874479428983837e-08,0.08996844654407743,3.76,0.0,0.9780307789841967,0.999808211171809,6.646836970305252e-09,2.026000148803596e-08,4.718350898093122e-07,1.5472506317086355e-06,2.9763892217650183e-07,1.0727122979810661e-06,4.049599110417223e-11,1.7764717141539453e-13,2.4914853375762227e-07,2.599937436699153e-07,1.9584092941636573e-08,1.0872584746162096e-07,3.8845486643327005e-09,8.979112577500508e-08,2.3123890382639915e-09,1.9546508408562267e-08,1.12975105564113e-12,0.00019107799309320942,9.367701604703981e-10
6.980840516307488e-08,0.08996844694887297,3.76,0.0,0.9780307436641519,0.9998081943645609,7.014717306179449e-09,2.1023676471472868e-08,4.841376741538019e-07,1.5739205978106602e-06,3.0245344893562653e-07,1.0846040736688162e-06,4.155900624993101e-11,1.7994549573097355e-13,2.547113598528585e-07,2.659473878520734e-07,2.019526002274751e-08,1.1316968428376577e-07,3.9751623089874295e-09,9.34212720737414e-08,2.4019102091634345e-09,2.0277589599704643e-08,1.1592638621657625e-12,0.00019107798679721466,9.631910794822293e-10
7.08720160363114e-08,0.08996844735495799,3.76,0.0,0.9780307081431051,0.9998081773992921,7.396335715491256e-09,2.1801587619436967e-08,4.966277373961115e-07,1.6006910656439522e-06,3.0727547431976794e-07,1.096381471728186e-06,4.2630249423450274e-11,1.8223150732121894e-13,2.6028146620644726e-07,2.7191438513264597e-07,2.0817616130555546e-08,1.1771424618677738e-07,4.065998370402607e-09,9.713162911150575e-08,2.493765771270184e-09,2.1021916344162557e-08,1.1892273896950612e-12,0.00019107798382522645,9.899022990385851e-10
7.182926582222425e-08,0.08996844772153857,3.76,0.0,0.9780306760017257,0.9998081619973809,7.751747473364817e-09,2.251381335387643e-08,5.08029572038829e-07,1.6248706105238778e-06,3.116217159065872e-07,1.1068842465660378e-06,4.360125256645805e-11,1.8427844283968075e-13,2.652997756393896e-07,2.772950146678043e-07,2.138737122231837e-08,1.2189064975039068e-07,4.1479240613800414e-09,1.0053961046140263e-07,2.5784610989733123e-09,2.1703058006522003e-08,1.21658110935905e-12,0.00019107798283974156,1.0141883196260752e-09
7.27865156081371e-08,0.08996844808916646,3.76,0.0,0.9780306436964836,0.9998081464726603,8.118675448754272e-09,2.323744459242542e-08,5.195841355718974e-07,1.649131908562255e-06,3.1597404402374074e-07,1.1172960614012582e-06,4.4578641513083183e-11,1.8631550200813208e-13,2.703221239104461e-07,2.826844633035177e-07,2.1966314629786308e-08,1.261489561977815e-07,4.229998745617121e-09,1.0401269870581366e-07,2.665102141445817e-09,2.2394782162385834e-08,1.2443020376154814e-12,0.000191077980819724,1.0387052505187288e-09
7.374376539404995e-08,0.0899684484578427,3.76,0.0,0.978030611226924,0.9998081308273168,8.497302101903068e-09,2.3972418234236634e-08,5.312917994920233e-07,1.6734751012006868e-06,3.2033246300530295e-07,1.127617703985334e-06,4.556228653396888e-11,1.8834273064588668e-13,2.753476652284973e-07,2.8808181822522595e-07,2.2554503743345387e-08,1.304892927106166e-07,4.312208175119875e-09,1.0755094067504737e-07,2.7537149975704634e-09,2.3097016118635977e-08,1.2723910817677157e-12,0.00019107797626739562,1.0634511147504404e-09
7.470101517996281e-08,0.08996844882756817,3.76,0.0,0.9780305785926188,0.9998081150581725,8.887808875146424e-09,2.471866904816758e-08,5.431529099013836e-07,1.6979003157485923e-06,3.2469697616435915e-07,1.1378499552327485e-06,4.65520594008195e-11,1.9036017526261021e-13,2.8037557517976333e-07,2.934861872487359e-07,2.315199463883753e-08,1.3491177265837958e-07,4.394538422411827e-09,1.111543722915707e-07,2.8443258326335765e-09,2.3809685165186855e-08,1.3008490879320855e-12,0.0001910779730477504,1.0884239531856945e-09
7.565826496587566e-08,0.08996844919834363,3.76,0.0,0.9780305457931647,0.9998080991677414,9.290376125975195e-09,2.5476129812023333e-08,5.551677885134481e-07,1.7224076659044258e-06,3.290675858363433e-07,1.1479935893098523e-06,4.7547833364982035e-11,1.923678814036567e-13,2.854050500209746e-07,2.988966982196737e-07,2.3758841963759686e-08,1.394164961103014e-07,4.476975871250259e-09,1.1482301903287741e-07,2.9369608710354565e-09,2.453271271785633e-08,1.3296768433066963e-12,0.0001910779693307883,1.1136218243021893e-09
7.661551475178851e-08,0.08996844957016961,3.76,0.0,0.9780305128281849,0.9998080831535444,9.705183098696809e-09,2.6244731389305473e-08,5.67336733170052e-07,1.7469972520742813e-06,3.334442934043995e-07,1.1580493736980342e-06,4.8549483140923215e-11,1.943658946992243e-13,2.9043530625476556e-07,3.043124986377397e-07,2.4375098972459273e-08,1.4400355014810681e-07,4.5595072107771915e-09,1.1855689620225519e-07,3.0316463921341725e-09,2.5266020395930046e-08,1.358875077544809e-12,0.00019107796827928802,1.1390428040364713e-09
7.757276453770137e-08,0.08996844994304642,3.76,0.0,0.9780304796973267,0.9998080670232482,1.0132407928233471e-08,2.7024402745766562e-08,5.796600179299482e-07,1.7716691614767309e-06,3.378270993065623e-07,1.1680180692244602e-06,4.9556884899465224e-11,1.9635425963268802e-13,2.9546558049647184e-07,3.097327555233192e-07,2.5000817627062254e-08,1.486730089687532e-07,4.6421194334206704e-09,1.223560090056432e-07,3.128408729170304e-09,2.6009528037569472e-08,1.3884444627414701e-12,0.00019107796290690265,1.1646849857080545e-09
7.853001432361422e-08,0.08996845031697438,3.76,0.0,0.9780304464002624,0.9998080507710005,1.0572227616504917e-08,2.7815071007436053e-08,5.921378935031795e-07,1.7964234683749329e-06,3.422160030545779e-07,1.1779004301066286e-06,5.056991625512284e-11,1.9833302187225123e-13,3.0049512916134494e-07,3.151566551451593e-07,2.5636048564559504e-08,1.5342493411232238e-07,4.724799830684593e-09,1.262203527525561e-07,3.227274266141318e-09,2.6763153758843965e-08,1.4183856148624457e-12,0.00019107795974465923,1.1905464799090619e-09
7.939153913093579e-08,0.08996845065440828,3.76,0.0,0.9780304162905471,0.9998080360407781,1.0978979273129455e-08,2.8536013182649942e-08,6.035003457818959e-07,1.8187728457542432e-06,3.4617122896693606e-07,1.1867213568794654e-06,5.148635777706171e-11,2.0010573469270683e-13,3.0502050346804853e-07,3.200406218745549e-07,2.6215930113619483e-08,1.577722164779615e-07,4.7992602082760536e-09,1.2975402306016154e-07,3.31807332744591e-09,2.744999890232663e-08,1.4456509778511306e-12,0.0001910779582790271,1.214007789065745e-09
8.025306393825736e-08,0.08996845099269357,3.76,0.0,0.9780303860457528,0.999808021215738,1.1396202510723204e-08,2.9265746937600364e-08,6.149883529933335e-07,1.8411890518819185e-06,3.501313914292195e-07,1.1954734988848714e-06,5.2407174072121e-11,2.018707379776231e-13,3.0954418794670765e-07,3.2492632816841975e-07,2.6803591379532794e-08,1.6218636440144072e-07,4.873756890421852e-09,1.3334050233883136e-07,3.410616681313997e-09,2.814491017892994e-08,1.4732183004166638e-12,0.00019107795568092383,1.2376438713590389e-09
8.111458874557894e-08,0.08996845133183007,3.76,0.0,0.9780303556656893,0.9998080062955665,1.1824023839941532e-08,3.0004215715331474e-08,6.266020522094216e-07,1.8636721155046008e-06,3.540964882856419e-07,1.2041573924950557e-06,5.3332278852304726e-11,2.0362806424861933e-13,3.140656796037421e-07,3.298132190305339e-07,2.7399066336081372e-08,1.6666739794697172e-07,4.94828120645575e-09,1.369797679392773e-07,3.5049236463693536e-09,2.884782471573024e-08,1.50108792122525e-12,0.0001910779527547234,1.2614533846091105e-09
8.197611355290051e-08,0.08996845167181759,3.76,0.0,0.9780303251501813,0.999807991280905,1.2262568949754841e-08,3.0751361949568695e-08,6.383415666001477e-07,1.886222057668895e-06,3.580665168371306e-07,1.2127735699007384e-06,5.426158673858765e-11,2.0537774575651317e-13,3.185844873622481e-07,3.3470075115343417e-07,2.8002388054754244e-08,1.71215329660002e-07,5.022824667351508e-09,1.4067179140757218e-07,3.6010135638839016e-09,2.9558678710672895e-08,1.5292601453598647e-12,0.0001910779493484608,1.2854349975870952e-09
8.283763836022208e-08,0.08996845201265571,3.76,0.0,0.9780302944990674,0.9998079761709663,1.2711962694210931e-08,3.1507127099655805e-08,6.502070056915177e-07,1.908838891864619e-06,3.6204147385282467e-07,1.221322559139648e-06,5.5195013253558165e-11,2.0711981482698114e-13,3.2310013186960677e-07,3.395883927493629e-07,2.8613588695362104e-08,1.7583016470785108e-07,5.0973789631052525e-09,1.4441653860792447e-07,3.6989057958823366e-09,3.0277407467986724e-08,1.557735245004297e-12,0.0001910779467374585,1.3095873899446012e-09
8.369916316754366e-08,0.08996845235434402,3.76,0.0,0.9780302637122009,0.9998079609675531,1.3172329076014447e-08,3.227145169222374e-08,6.621984656702157e-07,1.9315226241935415e-06,3.66021355583676e-07,1.2298048841294703e-06,5.6132474813478615e-11,2.088543033642621e-13,3.276121452705951e-07,3.444756233517559e-07,2.9232699493570934e-08,1.8051190104536294e-07,5.171935959657804e-09,1.4821396986796226e-07,3.798619722893683e-09,3.1003945440495484e-08,1.5865134600659454e-12,0.00019107794360521523,1.3339092521323674e-09
8.456068797486523e-08,0.08996845269688203,3.76,0.0,0.9780302327894489,0.9998079456700055,1.3643791231353164e-08,3.3044275362844946e-08,6.743160296850465e-07,1.954273253542507e-06,3.7000615777626255e-07,1.238221064702862e-06,5.707388871916826e-11,2.1058124341311215e-13,3.321200709754753e-07,3.49361933610382e-07,2.9859750760256986e-08,1.8526052958485073e-07,5.2464876957131475e-09,1.5206404012623784e-07,3.900174741683316e-09,3.173822627175021e-08,1.615594999019555e-12,0.0001910779410970696,1.3583992853138243e-09
8.54222127821868e-08,0.0899684530402691,3.76,0.0,0.9780302017306925,0.9998079302803182,1.4126471417839419e-08,3.382553689260708e-08,6.865597681127225e-07,1.9770907717399817e-06,3.739958756851359e-07,1.2465716166405062e-06,5.8019173148108864e-11,2.12300666616793e-13,3.366234634508627e-07,3.5424682510473807e-07,3.0494771888776954e-08,1.9007603434974168e-07,5.321026379842319e-09,1.5596669906415436e-07,4.003590263236671e-09,3.2480182832866694e-08,1.6449800394289526e-12,0.0001910779377018528,1.3830562012832816e-09
8.628373758950837e-08,0.08996845338450453,3.76,0.0,0.9780301705358254,0.999807914797179,1.4620491003783495e-08,3.46151742413946e-08,6.989297388030442e-07,1.999975163699196e-06,3.7799050408410443e-07,1.2548570517015394e-06,5.896824714647366e-11,2.1401260481246897e-13,3.4112188802849037e-07,3.591298101732115e-07,3.113779135976284e-08,1.9495839261506933e-07,5.395544387832886e-09,1.599218912264332e-07,4.108885710921103e-09,3.3229747256026014e-08,1.6746687286820859e-12,0.0001910779352146755,1.4078787223904355e-09
8.714526239682995e-08,0.08996845372958757,3.76,0.0,0.9780301392047553,0.9998078992230311,1.5125970456866192e-08,3.5413124581656394e-08,7.114259873297171e-07,2.0229264075618208e-06,3.819900372776024e-07,1.2630778776538128e-06,5.99210306220041e-11,2.157170893736096e-13,3.4561492071281315e-07,3.640104117418868e-07,3.1788836740903856e-08,1.9990757504849037e-07,5.470034260034962e-09,1.6392955614258833e-07,4.216080518626721e-09,3.398685096852718e-08,1.7046611844227861e-12,0.0001910779316729456,1.43286558146525e-09
8.800678720415152e-08,0.08996845407551739,3.76,0.0,0.9780301077374028,0.9998078835560905,1.564302933234931e-08,3.621932433343614e-08,7.240485472501379e-07,2.0459444748467665e-06,3.8599446911248083e-07,1.2712345983050817e-06,6.087744433577934e-11,2.1741415190670084e-13,3.501021479817944e-07,3.6888816314739027e-07,3.244793468668502e-08,2.0492354585633991e-07,5.544488698611249e-09,1.6798962845279656e-07,4.325194128841476e-09,3.475142472811817e-08,1.734957495369464e-12,0.0001910779293402033,1.458015521740543e-09
8.886831201147309e-08,0.08996845442229294,3.76,0.0,0.9780300761337003,0.9998078677994645,1.6171786261992064e-08,3.703370919877804e-08,7.367974403607522e-07,2.0690293305982237e-06,3.9000379298967035e-07,1.2793277135346934e-06,6.183740989480546e-11,2.1910382350489826e-13,3.545831665888547e-07,3.7376260796000603e-07,3.311511094160997e-08,2.1000626292891399e-07,5.618900564793164e-09,1.7210203803254692e-07,4.436245990748843e-09,3.552339865763604e-08,1.7655577217030682e-12,0.0001910779255875616,1.48332729677327e-09
8.972983681879467e-08,0.08996845476991333,3.76,0.0,0.9780300443935938,0.9998078519506307,1.6712358944103184e-08,3.7856214194313825e-08,7.496726769400423e-07,2.092180933527625e-06,3.940180018753303e-07,1.2873577193243838e-06,6.280084974382459e-11,2.2078613555812935e-13,3.5905758337323915e-07,3.7863329981363364e-07,3.3790390345695466e-08,2.1515567797980175e-07,5.693262876240843e-09,1.7626671011162908e-07,4.549255558419571e-09,3.630270227775101e-08,1.7964618959190143e-12,0.0001910779234140263,1.5087996703679068e-09
9.059136162611624e-08,0.08996845511837748,3.76,0.0,0.9780300125170405,0.9998078360134983,1.7264864134228536e-08,3.8686773682508594e-08,7.626742559836325e-07,2.115399236150678e-06,3.980370883115723e-07,1.2953251077884636e-06,6.376768715837432e-11,2.224611188817279e-13,3.635250150768289e-07,3.8349980224121527e-07,3.4473796839423093e-08,2.2037173668035722e-07,5.7675688044917245e-09,1.8048356538877928e-07,4.6642422890696394e-09,3.708926453834165e-08,1.8276700230822597e-12,0.0001910779193855884,1.5344314165012313e-09
9.145288643343781e-08,0.08996845546768419,3.76,0.0,0.9780299805040101,0.9998078199845929,1.7829417635986255e-08,3.952532140260719e-08,7.75802165438053e-07,2.138684184923041e-06,4.020610444271007e-07,1.3032303672035666e-06,6.473784623677852e-11,2.2412880465557995e-13,3.6798508816285047e-07,3.8836168851191733e-07,3.5165353467764615e-08,2.2565437879285104e-07,5.84181167243237e-09,1.8475252014519825e-07,4.781225641338939e-09,3.788301384956584e-08,1.859182081753425e-12,0.00019107791745037343,1.5602213192481378e-09
9.231441124075938e-08,0.08996845581783222,3.76,0.0,0.9780299483544838,0.9998078038689147,1.840613429210927e-08,4.037179050135143e-08,7.890563824338093e-07,2.162035720375689e-06,4.0608986194778924e-07,1.311073982038766e-06,6.571125189332486e-11,2.2578922341009588e-13,3.7243743863480777e-07,3.9321854146826414e-07,3.5865082384478714e-08,2.3100353830330565e-07,5.9159849517735216e-09,1.890734863576663e-07,4.900225073574764e-09,3.8683878112688395e-08,1.8909980241238412e-12,0.0001910779130805346,1.5861681727064663e-09
9.317593604808096e-08,0.0899684561688203,3.76,0.0,0.9780299160684552,0.9998077876628836,1.8995127877249385e-08,4.122611351125611e-08,8.024368724859294e-07,2.1854537766872814e-06,4.101235321693034e-07,1.3188564326103037e-06,6.668782993027099e-11,2.2744240604808777e-13,3.768817127712236e-07,3.9806995428631154e-07,3.6573004769585754e-08,2.3641914300564612e-07,5.990082274870651e-09,1.934463714057826e-07,5.021260041687447e-09,3.949178470684788e-08,1.923117774542834e-12,0.00019107791032666865,1.6122707819109688e-09
9.403746085540253e-08,0.0899684565206471,3.76,0.0,0.9780298836459269,0.9998077713691994,1.959651144377004e-08,4.208822257091239e-08,8.159435934510012e-07,2.208938283853761e-06,4.1416204610486237e-07,1.3265781964643937e-06,6.76675067419636e-11,2.2908838303050103e-13,3.8131756363980097e-07,4.029155269812217e-07,3.728914115344641e-08,2.419011166171164e-07,6.064097380404185e-09,1.9787107965100063e-07,5.144349998902252e-09,4.030666067912837e-08,1.9555412386897796e-12,0.00019107790695896046,1.6385279591940446e-09
9.48989856627241e-08,0.08996845687331116,3.76,0.0,0.9780298510869126,0.9998077549866021,2.021039697492327e-08,4.2958049259800416e-08,8.295764920696034e-07,2.232489165806049e-06,4.1820539435910153e-07,1.3342397470897666e-06,6.86502095888312e-11,2.307271848884572e-13,3.8574465417971086e-07,4.077548695251537e-07,3.801351111417296e-08,2.474493769443154e-07,6.1380241618542215e-09,2.0234751108862612e-07,5.269514393315703e-09,4.1128432608619055e-08,1.9882682954614654e-12,0.00019107790470502422,1.6649385275803347e-09
9.576051047004568e-08,0.08996845722681099,3.76,0.0,0.9780298183914392,0.9998077385181342,2.0836895342248694e-08,4.383552461274995e-08,8.433355038604543e-07,2.256106340361982e-06,4.22253567126326e-07,1.3418415538213914e-06,6.963586661705025e-11,2.3235884181070264e-13,3.9016265732234394e-07,4.1258760198914464e-07,3.87461332543205e-08,2.5306383583732876e-07,6.211856669712652e-09,2.068755613291639e-07,5.396772665908095e-09,4.1957026623793316e-08,2.0212987965280382e-12,0.000191077900988401,1.6915013210446194e-09
