Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146)
1.6859875114839195e-07,0.2340377120882335,3.76,0.0,0.6056432106895641,0.999404671131371,3.70363876876572e-05,7.2058382064596e-05,0.0006420774529354296,0.001282366495152824,5.068565232489263e-05,0.0005017194739545648,1.693899629990434e-09,6.474624024524085e-11,0.00016706313877025154,0.00012479547442117297,4.994448729157441e-07,0.00033481916597250287,1.3788543813789848e-05,0.0002151282378382788,6.48419666723106e-06,5.346866353078002e-05,7.114833842203731e-09
1.723184468580328e-07,0.23403927560090457,3.76,0.0,0.6055921622832792,0.999382980926174,3.966364568882558e-05,7.514414814591517e-05,0.0006714743150552233,0.0013179680228440035,5.1822913845768256e-05,0.0005064451692927375,1.7195805458400286e-09,6.537369587279004e-11,0.00016997692457418928,0.0001265923711589523,5.229543035433067e-07,0.00034946247336217485,1.3996249286277552e-05,0.00022510700601092125,6.945979699739472e-06,5.5471938106833125e-05,7.440761891303103e-09
1.7603814256767366e-07,0.23404084825809804,3.76,0.0,0.6055405602495576,0.9993610563176226,4.240147467197932e-05,7.826021484458063e-05,0.0007014056478192674,0.0013537802868787735,5.296030448591025e-05,0.0005110174135704314,1.744494431524466e-09,6.598079599237914e-11,0.00017281789017199728,0.00012833373615572796,5.469076651243411e-07,0.0003643124449147209,1.4197563152055026e-05,0.00023525392337727993,7.42878909952323e-06,5.7478706136153566e-05,7.772609785494686e-09
1.7975783827731452e-07,0.2340424297889908,3.76,0.0,0.605488414433712,0.9993389034860257,4.525090340645767e-05,8.140430210071381e-05,0.0007318612505355661,0.0013897967183354684,5.4097778722655756e-05,0.0005154411210715846,1.7686592415598253e-09,6.656818036278056e-11,0.0001755872438264154,0.00013002101653956558,5.712964821239237e-07,0.0003793626966248138,1.4392647752731494e-05,0.0002455646064662225,7.933011410794601e-06,5.948745357451626e-05,8.110263569027761e-09
1.8347753398695538e-07,0.23404401992994714,3.76,0.0,0.6054357345668245,0.9993165284332816,4.82128799276744e-05,8.457418384137589e-05,0.0007628310430800907,0.0014260109162608798,5.523529182602396e-05,0.0005197210484496043,1.7920930112638804e-09,6.713646942810908e-11,0.0001782862479999939,0.00013165565048158247,5.961123709538006e-07,0.0003946070115460393,1.4581664991866065e-05,0.0002560347467806232,8.459026274433072e-06,6.149673887518858e-05,8.45361063020769e-09
1.8719722969659623e-07,0.23404561842446042,3.76,0.0,0.6053825302591795,0.9992939369867604,5.128827350597622e-05,8.776768953290587e-05,0.0007943050724035517,0.001462416646987705,5.63727998737513e-05,0.0005238617997876464,1.8148137888726868e-09,6.768626481895248e-11,0.0001809162101397681,0.00013323906331781036,6.21347046366777e-07,0.00041003933860159214,1.4764775820990484e-05,0.00026666011377615766,9.007206491099805e-06,6.350519173074816e-05,8.802539774285014e-09
1.909169254062371e-07,0.23404722502308203,3.76,0.0,0.6053288109947117,0.9992711348032156,5.4477876666148956e-05,9.098270545068516e-05,0.0008262735180159236,0.0014990078429518035,5.7510259762586946e-05,0.0005278678314961323,1.8368395763865738e-09,6.821814984921019e-11,0.00018347847435516143,0.0001347726642585656,6.469923268981053e-07,0.00042565379097000375,1.4942139800628385e-05,0.00027743655731039986,9.57791808911533e-06,6.5511511670526e-05,9.15694128493081e-09
1.9463662111587794e-07,0.23404883948333197,3.76,0.0,0.6052745861263586,0.9992481273727084,5.7782407247450853e-05,9.421717569070692e-05,0.0008587266965663348,0.0015357786010873442,5.864762921624853e-05,0.0005317434570530179,1.8581882781568139e-09,6.873269000757467e-11,0.00018597441390960266,0.00013625784361121244,6.730401394628302e-07,0.0004414446441145396,1.5113914726933968e-05,0.00028836000961617,1.0171520396440146e-05,6.751446653734743e-05,9.51670697559027e-09
1.983563168255188e-07,0.23405046156959733,3.76,0.0,0.6052198648722109,0.9992249200225359,6.120251049515356e-05,9.746910294497737e-05,0.0008916550656193704,0.0015727231808655867,5.978486679039289e-05,0.0005354928515919947,1.8788776563607068e-09,6.923043344261302e-11,0.00018840542445514963,0.00013769597045342735,6.994825232027359e-07,0.00045740633351403246,1.5280256315990902e-05,0.0002994264868468918,1.0788366116193808e-05,6.951289086416111e-05,9.881730231828397e-09
2.0207601253515966e-07,0.2340520910530208,3.76,0.0,0.6051646563123816,0.9992015179211504,6.473876117559914e-05,0.00010073654906058224,0.0009250492267140501,0.001609836002032201,6.092193187491186e-05,0.0005391200563434457,1.898925292635109e-09,6.971191144082577e-11,0.00019077291794751818,0.00013908839070400208,7.263116326628729e-07,0.00047353345214330863,1.5441317939068824e-05,0.0003106320902360422,1.142880140523269e-05,7.150568416832558e-05,1.0251906045670114e-08
2.0579570824480051e-07,0.23405372771137978,3.76,0.0,0.6051089693865098,0.9991779260820634,6.839166570752336e-05,0.00010401763540071214,0.000958899927782055,0.0016471116420910042,6.205878469383477e-05,0.0005426289829327995,1.918348555219503e-09,7.017763889718162e-11,0.00019307831718450732,0.00014043642554463221,7.535197403686569e-07,0.0004898207477451607,1.559725040294326e-05,0.00032197300690883177,1.2093165955361318e-05,7.349180917935998e-05,1.0627131042776234e-08
2.0951540395444137e-07,0.23405537132895934,3.76,0.0,0.605052812891837,0.9991541493677223,7.216166430290872e-05,0.00010731054302495497,0.0009931980649958174,0.0016845448335776822,6.319538630309844e-05,0.0005460234175408222,1.9371645710099733e-09,7.062811477745423e-11,0.0001953230509143658,0.00014174137015002613,7.810992388690214e-07,0.0005062631199320098,1.5748201769871927e-05,0.0003334455103817108,1.27817930767852e-05,7.547029001465427e-05,1.1007303503215137e-08
2.1323509966408223e-07,0.2340570216964191,3.76,0.0,0.6049961954817834,0.9991301924933587,7.60491331111354e-05,0.0001106135127051868,0.0010279346841112601,0.0017221304611628513,6.43316985864268e-05,0.0005493070249303194,1.955390201974602e-09,7.106382257194936e-11,0.00019750854946414228,0.0001430044926874882,8.090426423056849e-07,0.0005228556171516601,1.589431721230106e-05,0.00034504596078279755,1.3495009783445208e-05,7.744021031636219e-05,1.1392323376595466e-08
2.1695479537372308e-07,0.23405867861065538,3.76,0.0,0.604939125664975,0.999106060030794,8.005438636076256e-05,0.00011392484479224128,0.0010631009813631134,0.0017598635586189104,6.54676842495403e-05,0.0005524833523435678,1.9730420254380495e-09,7.148523074041428e-11,0.00019963624084214456,0.00014422703355161355,8.373425875622808e-07,0.000539593433547207,1.603573889794111e-05,0.0003567708048234478,1.4233136879912292e-05,7.940071136126551e-05,1.1782092292205947e-08
2.2067449108336394e-07,0.23406034187466085,3.76,0.0,0.6048816118046605,0.9990817564122033,8.417767849384894e-05,0.00011724289894733664,0.0010986883039638753,0.0017977393056802316,6.660330681289327e-05,0.0005555558332746368,1.9901363178008263e-09,7.189279314772852e-11,0.0002017075472728422,0.00014541020480420905,8.659918350407217e-07,0.0005564719057368464,1.617260590141816e-05,0.0003686165755482285,1.4996489049559694e-05,8.135099015395768e-05,1.2176513564689298e-08
2.243941867930048e-07,0.23406201129738127,3.76,0.0,0.6048236621184852,0.9990572859338294,8.841920628823233e-05,0.00012056609375116595,0.0011346881502516924,0.0018357530248222281,6.773853060311824e-05,0.0005585277911205974,2.0066890413074178e-09,7.228694949012195e-11,0.0002037238821262225,0.00014655518979326247,8.949832691068269e-07,0.000573486509535776,1.6305054139174417e-05,0.0003805798918879921,1.57853749437619e-05,8.329029751244873e-05,1.2575492195795313e-08
2.2811388250264565e-07,0.2340636866935707,3.76,0.0,0.6047652846785677,0.9990326527596438,9.27791109636246e-05,0.00012389290620265034,0.0011710921695279129,0.0018739001779817322,6.887332074333969e-05,0.0005614024427154973,2.0227158335159784e-09,7.266812571194474e-11,0.0002056866472066574,0.00014766314292765143,9.243098982430315e-07,0.000590632856639639,1.6433216324653476e-05,0.0003926574580386128,1.6600097271894485e-05,8.52179361542696e-05,1.2978934872684699e-08
2.318335782122865e-07,0.23406536788364696,3.76,0.0,0.6047064874118565,0.9990078609249518,9.725748026777352e-05,0.00012722187111853964,0.001207892161621133,0.001912176363238445,7.00076431425063e-05,0.0005641829017508655,2.038231999155691e-09,7.303673441281083e-11,0.00020759723036902893,0.00014873518958673297,9.539648549423676e-07,0.0006079066912866142,1.6557221941115084e-05,0.0004048460626860626,1.744095289193047e-05,8.71332587902525e-05,1.3386749963139549e-08
2.3555327392192736e-07,0.23406705469354563,3.76,0.0,0.6046472781007208,0.9989829143399337,0.00010185435053931835,0.00013055158044425282,0.001245080076210833,0.0019505773114747262,7.114146448387679e-05,0.0005668721820863934,2.0532525040896423e-09,7.339317524493367e-11,0.00020945700343245787,0.00014977242614628878,9.839413953744582e-07,0.0006253038869130419,1.667719722971935e-05,0.0004171425780966987,1.8308232901449115e-05,8.903566623231098e-05,1.3798847508079815e-08
2.429926653412091e-07,0.23407044450327788,3.76,0.0,0.6045276537572289,0.9989325719546902,0.00011140349440986958,0.00013720788089684505,0.0013205882148881938,0.0020277370643719678,7.340747452220428e-05,0.0005719887818033112,2.0818646815105065e-09,7.407108946670223e-11,0.00021302951632037656,0.00015174671050470186,1.044832866681015e-06,0.000660452480876284,1.6905545624384183e-05,0.00044204724165676035,2.0123202225150417e-05,9.279956813851452e-05,1.463553842473741e-08
2.4968811761856265e-07,0.23407351291349593,3.76,0.0,0.6044186578010381,0.9988867713485933,0.00012040238050735951,0.00014318811261108795,0.001389794506687197,0.0020975673045611908,7.544485111354456e-05,0.0005763101924651966,2.1060635673125796e-09,7.464335586571976e-11,0.0002160843821943711,0.00015341492712712048,1.10066986272411e-06,0.0006924692400361341,1.709847581031794e-05,0.00046480078905197553,2.1849851606337156e-05,9.613781805891385e-05,1.54023376404162e-08
2.563835698959162e-07,0.23407659706185674,3.76,0.0,0.6043084413473826,0.9988405248047317,0.00012978363720723691,0.00014915138109605823,0.001460139205947189,0.0021677411009241553,7.748012017346302e-05,0.000580378820788238,2.1288734909974296e-09,7.518186193985621e-11,0.00021899505764626934,0.00015498610581285609,1.1574494889346164e-06,0.0007248270671775566,1.7280164087405332e-05,0.0004878590263735403,2.3666389526382476e-05,9.94269076035544e-05,1.6181688195520915e-08
2.630790221732698e-07,0.234079696114024,3.76,0.0,0.6041970446987165,0.9987938510463444,0.00013954587862941793,0.0001550914246476205,0.0015315806272529241,0.002238237920772642,7.951311366475284e-05,0.0005842090329850641,2.1503692608532404e-09,7.568851914637966e-11,0.00022176877570669913,0.00015646562547651815,1.2151367809881476e-06,0.0007575061340746925,1.7451231896105365e-05,0.0005112065790252039,2.557431739877439e-05,0.00010266484140224764,1.697312423240572e-08
2.6977447445062337e-07,0.2340828092822762,3.76,0.0,0.6040845067429367,0.9987467677428793,0.00014968733289093223,0.00016100250496126298,0.0016040785485147272,0.002309038364784741,8.15436705828138e-05,0.0005878143769433951,2.170622141254187e-09,7.616513138662466e-11,0.0002244125116191441,0.00015785858803123582,1.2736979927974996e-06,0.000790487711050155,1.7612269077473068e-05,0.0005348288468487871,2.7575083415095075e-05,0.00010584998789010203,1.7776196236312497e-08
2.7646992672797694e-07,0.23408593582336248,3.76,0.0,0.6039708649860858,0.998699291565427,0.00016020587523348816,0.00016687938585822066,0.001677594176741231,0.0023801241091017575,8.357163667632897e-05,0.000591207628956629,2.189699930930374e-09,7.661340091613686e-11,0.00022693297510855114,0.0001591698282619507,1.333100569511872e-06,0.0008237541102419524,1.7763834914059654e-05,0.000558711975650105,2.967008422644052e-05,0.00010898104923172242,1.8590470653810197e-08
2.831653790053305e-07,0.23408907503588566,3.76,0.0,0.6038561555867915,0.9986514382397323,0.00017109905972749289,0.00017271731139321733,0.0017520901120961735,0.002451477849473041,8.55968641670471e-05,0.0005944008377531633,2.20766705788932e-09,7.703493395237984e-11,0.00022933660627188525,0.0001604039242738699,1.3933131187711896e-06,0.0008572886310005275,1.7906459257039625e-05,0.0005828428280961127,3.1860666602007835e-05,0.00011205703275932835,1.9415529491938685e-08
2.898608312826841e-07,0.23409222625822065,3.76,0.0,0.6037404133919441,0.9986032225968642,0.0001823641495627509,0.000178511983581702,0.0018275303107377612,0.002523083247489088,8.761921147071597e-05,0.0005974053660307144,2.224584686765661e-09,7.743124599698277e-11,0.00023162957443536976,0.00016156520829838602,1.4543053806877762e-06,0.0008910755074274185,1.804064371078302e-05,0.00060720895430475,3.4148129062634236e-05,0.00011507722390901161,2.0250969903547112e-08
2.9655628356003766e-07,0.2340953888662699,3.76,0.0,0.6036236719732659,0.9985546586215311,0.00019399814588223218,0.00018425953991918506,0.0019038800467922183,0.0025949248790151378,8.963854292085634e-05,0.0006002319295650439,2.2405108357086165e-09,7.780376687714656e-11,0.00023381777957659145,0.00016265777769580773,1.5160481968840984e-06,0.0009250998581467962,1.8166862853909354e-05,0.0006317985623672534,3.653372348651123e-05,0.00011804116069677925,2.109640376295956e-08
3.0325173583739124e-07,0.2340985622714485,3.76,0.0,0.6035059636642742,0.9985057594981174,0.00020599781516347134,0.00018995653092291858,0.0019811058739599833,0.0026669881848874932,9.165472849738095e-05,0.0006028906340831509,2.2555004986001433e-09,7.815384552165861e-11,0.00023590685568309028,0.0001636855059317217,1.5785134790545236e-06,0.0009593476383429855,1.8285565467694996e-05,0.0006566004891173287,3.901865668464928e-05,0.00012094860972667581,2.1951457237480847e-08
3.099471881147448e-07,0.23410174591869667,3.76,0.0,0.6033873195972992,0.998456537654494,0.00021835971514925438,0.00019559989786878705,0.0020591755870960375,0.0027392594238976227,9.366764356153666e-05,0.0006053910100377935,2.269605769771431e-09,7.848275448184227e-11,0.00023790217559961722,0.00016465205338372975,1.641674177370564e-06,0.0009938055940703226,1.839717575307005e-05,0.0006816041713701924,4.16040919441347e-05,0.0001237995437173894,2.281577035840177e-08
3.166426403920984e-07,0.2341049392846278,3.76,0.0,0.6032677697403358,0.9984070048036805,0.000231080219348915,0.00020118695085041352,0.002138058183983257,0.0028117256280241576,9.567716859806563e-05,0.0006077420454111118,2.2828759694343544e-09,7.879169421140431e-11,0.0002398088570332254,0.0001655608779011157,1.705504248937158e-06,0.0010284612187849724,1.8502094525678348e-05,0.0007067996177760363,4.42911505380124e-05,0.0001265941205045771,2.3688996594177006e-08
3.2333809266945196e-07,0.23410814187575243,3.76,0.0,0.6031473429336024,0.9983571719834234,0.00024415554013378234,0.00020671534724983962,0.0022177238274323154,0.002884374559855512,9.768318896513119e-05,0.0006099522166467959,2.2953577687877015e-09,7.90817971156838e-11,0.00024163176949128004,0.00016641524508039963,1.7699786264280595e-06,0.0010633027120362205,1.860070038369053e-05,0.0007321773813766649,4.708091320094287e-05,0.00012933266347140674,2.457080242726676e-08
3.3003354494680553e-07,0.23411135322680476,3.76,0.0,0.6030260669256741,0.9983070495937647,0.00025758175045680065,0.00021218307069982212,0.002298143807835352,0.002957194672143141,9.968559465245182e-05,0.0006120295178123225,2.3070953138049473e-09,7.935413137912929e-11,0.0002433755419403122,0.00016721823822024888,1.8350731870221216e-06,0.001098318940252168,1.8693350843211693e-05,0.0007577285329432124,4.997442156992119e-05,0.000132015643355179,2.5460866935824188e-08
3.367289972241591e-07,0.2341145728991513,3.76,0.0,0.6029039684090679,0.998256647432672,0.00027135480422956946,0.00021758841061189134,0.002379290506300134,0.0030301750694274794,0.00010168428004805134,0.0006139814880928382,2.318130346710273e-09,7.960970458299608e-11,0.0002450445709808076,0.0001679727679172811,1.900764721761215e-06,0.0011334993995566146,1.8780383435920767e-05,0.0007834446351677041,5.297267958940979e-05,0.0001346436613769598,2.635888138188196e-08
3.434244495015127e-07,0.23411780047928568,3.76,0.0,0.6027810730551744,0.9982059747298125,0.00028547055539531537,0.0002229299423325293,0.0024611373584702235,0.0031033054716692286,0.00010367914371391456,0.0006158152377165025,2.328502324325582e-09,7.984946712497577e-11,0.00024664302935720835,0.00016868158127422041,1.9670309054312386e-06,0.0011688341805457612,1.8862116764808742e-05,0.0008093177177650366,5.6076654880432485e-05,0.00013721743363623513,2.7264548807298474e-08
3.5011990177886625e-07,0.23412103557740382,3.76,0.0,0.6026574055484638,0.9981550401785468,0.00029992477574012353,0.00022820650797257568,0.002543658819100582,0.0031765761798076175,0.00010567008817067586,0.0006175374724026254,2.3382485327795086e-09,8.007431544883098e-11,0.0002481748746647919,0.00016934727070915413,2.0338502670343106e-06,0.0012043139349445426,1.8938851516095198e-05,0.0008353402535175095,5.928728007340319e-05,0.00013973777670854657,2.8177583637908118e-08
3.568153540562198e-07,0.23412427782605852,3.76,0.0,0.6025329896199302,0.998103851966221,0.00031471317148752014,0.00023341719794011008,0.0026268303274302224,0.003249978043161335,0.00010765701969133719,0.0006191545164159956,2.347404198302691e-09,8.028509509463915e-11,0.00024964385815036454,0.00016997228236689194,2.101202160894205e-06,0.0012399298440580876,1.901087142702097e-05,0.0008615051352743797,6.260545410464285e-05,0.00014220559438206325,2.909771129656041e-08
3.635108063335734e-07,0.23412752687888636,3.76,0.0,0.60240784807974,0.9980524178028328,0.0003298313987228133,0.00023856133319763488,0.0027106282733814512,0.0033235024285888587,0.00010963984810394425,0.0006206723343053082,2.356002593932611e-09,8.048260358065181e-11,0.0002510535335235594,0.00017055892413731758,2.169066738425431e-06,0.001275673588935396,1.907844420975656e-05,0.0008878056539086449,6.603204347663925e-05,0.00014462186546973987,3.002466782557613e-08
3.7020625861092697e-07,0.23413078240940668,3.76,0.0,0.6022820028490602,0.9980007449481478,0.00034527507769448233,0.00024363844825836767,0.002795029964610714,0.0033971411913279238,0.00011161848660311551,0.0006220965514003589,2.364075141983695e-09,8.06675931232816e-11,0.00025240726570593096,0.00017110937328584897,2.2374249205921765e-06,0.0013115373221653421,1.914182243170323e-05,0.0009142354772281747,6.956788348217614e-05,0.000146987632635175,3.0958199518481406e-08
3.7690171088828054e-07,0.2341340441098867,3.76,0.0,0.6021554749910502,0.9979488402373382,0.00036103980604060526,0.00024864827493068436,0.002880013594430013,0.003470886647435406,0.00011359285157028169,0.0006234324731394019,2.371651512183464e-09,8.084077320392605e-11,0.0002537082394557194,0.00017162568370261417,2.3062583710777527e-06,0.0013475136412268835,1.9201244352662742e-05,0.0009407886298330535,7.321377939253726e-05,0.0001493039921715383,3.1898062561391976e-08
3.835971631656341e-07,0.23413731169026974,3.76,0.0,0.6020282847410031,0.9978967101052142,0.00037712117098885487,0.0002535907268133604,0.002965558210608639,0.003544731547749219,0.00011556286240245033,0.000624685103294037,2.3787597154478226e-09,8.100281299345566e-11,0.00025495946781950413,0.000172109792780262,2.3755494701765594e-06,0.001383595563316096,1.9256934719800933e-05,0.0009674594739043491,7.697050761008006e-05,0.00015157208467399489,3.2844022684506284e-08
3.902926154429877e-07,0.23414058487716455,3.76,0.0,0.6019004515356391,0.9978443606091214,0.0003935147605786754,0.00025846588453824727,0.003051643685056242,0.0036186690532947576,0.00011752844134927122,0.0006258591611546209,2.385426193337552e-09,8.115434363991971e-11,0.00025616380037486795,0.0001725635279333129,2.4452812894122928e-06,0.0014197765015740136,1.9309105521740364e-05,0.0009942426909034527,8.083881678555639e-05,0.00015379308654754894,3.379585482322908e-08
3.9698806772034126e-07,0.23414386341289087,3.76,0.0,0.601771994041552,0.9977917974505661,0.00041021617395387195,0.0002632739817523634,0.0031382506843829,0.003692692712060916,0.00011948951335815466,0.0006269590977353036,2.3916759032778224e-09,8.129596042596384e-11,0.00025732393123770615,0.00017298861277321488,2.515437566880994e-06,0.0014560502426419146,1.9357956703296057e-05,0.0010211332641571755,8.481942890061935e-05,0.00015596820229435928,3.4753342788923413e-08
4.0368351999769484e-07,0.23414714705458028,3.76,0.0,0.6016429301828178,0.9977390259956403,0.0004272210307731296,0.000268015391828015,0.003225360641329117,0.00376679643707399,0.00012144600592718228,0.000627989111054468,2.3975323996388447e-09,8.142822480632025e-11,0.0002584424068141431,0.00017338667295325547,2.586002683314974e-06,0.0014924109254740112,1.940367684238008e-05,0.0010481264623017081,8.891304031599886e-05,0.00015809865752707743,3.57162789497441e-08
4.103789722750484e-07,0.23415043557332654,3.76,0.0,0.6015132771677714,0.9976860512942987,0.00044452497978510723,0.0002726906152868775,0.0033129557270565463,0.003840974485701,0.00012339784896554275,0.0006289531605433859,2.4030179107878898e-09,8.15516663303327e-11,0.0002595216332820112,0.0001737592416973077,2.6569616388616296e-06,0.0015288530213406631,1.9446443790596634e-05,0.0010752178235571665,9.31203227858729e-05,0.00016018569265725916,3.668446392092504e-08
4.17074424552402e-07,0.23415372875338555,3.76,0.0,0.6013830515149658,0.9976328780985583,0.0004621237066137793,0.0002773002679215306,0.00340101882428787,0.003915221440116621,0.0001253449746612176,0.0006298549806329689,2.408153412237307e-09,8.166678445370911e-11,0.00026056388379168773,0.0001741077650265296,2.7283000305688695e-06,0.0015653713149580062,1.948642527908641e-05,0.0011024031408031617,9.744192443899934e-05,0.00016223055721030743,3.7657706264256695e-08
4.2376987682975556e-07,0.23415702639142008,3.76,0.0,0.6012522690783264,0.997579510879668,0.0004800129407985843,0.000281845069595782,0.003489533501281844,0.003989532188870665,0.00012728731735563642,0.0006306980935656037,2.4129586960265493e-09,8.177405024931764e-11,0.0002615713053806498,0.00017443360669835018,2.8000040305665006e-06,0.0016019608866825927,1.9523779491221362e-05,0.0011296784474246814,0.00010187847072720982,0.00016423450472078703,3.8635822197331015e-08
4.3046532910710913e-07,0.23416032829578812,3.76,0.0,0.6011209450715105,0.9975259538443105,0.0004981884621326931,0.0002863258337033899,0.0035784839866277885,0.004063901909495819,0.0001292248134250194,0.0006314858214762878,2.417452436485957e-09,8.187390802199527e-11,0.00026254592559982914,0.00017473805287199356,2.8720603649312647e-06,0.0016386170957124724,1.9558655603753402e-05,0.0011570400038969759,0.00010643056534189883,0.00016619878816440649,3.961863531187798e-08
4.371607813844627e-07,0.23416363428587153,3.76,0.0,0.6009890940914987,0.9974722109498833,0.0005166461063413279,0.00029074345726355546,0.003667855144842825,0.004138326052098384,0.00013115740116812624,0.0006322212977847515,2.4216522525331837e-09,8.196677682925614e-11,0.00026348965885257915,0.00017502231651438663,2.9444562932222645e-06,0.0016753355642390995,1.9591194297981857e-05,0.0011844842850780627,0.00011109879109916343,0.00016812465588545689,4.060597630061688e-08
4.438562336618163e-07,0.23416694419144354,3.76,0.0,0.6008567301414244,0.9974182859189118,0.0005353817701406188,0.00029509891163069925,0.0037576324527545868,0.004212800323877705,0.00013308502070013558,0.0006329074779378866,2.425574766651382e-09,8.205305191682918e-11,0.00026440431244909425,0.00017528754155976791,3.017179588672903e-06,0.001712112162497342,1.9621528242451094e-05,0.0012120079681777708,0.00011588371079426871,0.0001700133479809446,4.159768269336254e-08
4.5055168593916985e-07,0.23417025785207196,3.76,0.0,0.6007238666526643,0.9973641822526401,0.000554391415716004,0.00029939323379540644,0.003847801976651622,0.00428732067452268,0.0001350076138523821,0.00063354714953959,2.4292356606976593e-09,8.213310607457849e-11,0.0002652915923808196,0.00017553480683582518,3.090218519024928e-06,0.0017489429946635684,1.9649782548639093e-05,0.0012396079213726778,0.00012078586802612944,0.00017186609310500738,4.259359860180252e-08
4.572471382165234e-07,0.23417357511655687,3.76,0.0,0.6005905165062062,0.9973099032438457,0.0005736710746576684,0.00030362751825299905,0.0039383503501832645,0.004361883282436457,0.00013692512407768585,0.000634142941903013,2.432649728690115e-09,8.220729091260285e-11,0.0002661531088208371,0.0001757651297687459,3.1635618279896998e-06,0.0017858243855543648,1.9676075201051498e-05,0.0012672811930368475,0.0001258057879925146,0.0001736841056594597,4.359357447201538e-08
4.63942590493877e-07,0.23417689584240073,3.76,0.0,0.6004566920533114,0.9972554519889216,0.0005932168513889979,0.00030780290941594883,0.004029264752990432,0.004436484541742873,0.00013883749636101373,0.0006346973350581952,2.435830926718287e-09,8.227593806510716e-11,0.0002669903813573933,0.0001759794698790987,3.2371987173214422e-06,0.0018227528680809005,1.970051746308614e-05,0.001295025001558904,0.00013094397825668815,0.00017546858333848794,4.459746684562542e-08
4.7063804277123057e-07,0.2341802198953082,3.76,0.0,0.6003224051354907,0.9972008313992621,0.0006130249261224666,0.0003119205945462967,0.0041205328900487115,0.0045111210500306895,0.00014074467713522015,0.0006352126682461663,2.4387924201184143e-09,8.233936032870253e-11,0.00026780484396858313,0.00017617873207993948,3.311118829487131e-06,0.0018597251714163902,1.9723214259976424e-05,0.0013228367257168145,0.0001362009294862096,0.00017722070499762307,4.5605138129233466e-08
4.773334950485841e-07,0.23418354714871584,3.76,0.0,0.6001876671038128,0.9971460442119984,0.0006330915573758436,0.0003159817971843646,0.004212142971705129,0.0045857895967940975,0.0001426466142016224,0.0006356911479288328,2.441546628051752e-09,8.239785273325764e-11,0.00026859784974678257,0.0001763637697879909,3.3853122309175926e-06,0.0018967382098364271,1.974426454006118e-05,0.0013507138955826282,0.0001415771161646224,0.0001789416288191359,4.6616456370783635e-08
4.840289473259377e-07,0.2341868774833477,3.76,0.0,0.6000524888375582,0.9970910930001149,0.0006534130840800619,0.0003199877710502936,0.004304083694390078,0.004660487152530175,0.00014454325665517475,0.0006361348553422847,2.4441052656180194e-09,8.24516935509651e-11,0.0002693706753818154,0.00017653538785820737,3.4597693958244667e-06,0.0019337890721941465,1.9763761615568864e-05,0.0013786541839304152,0.0001470729972767581,0.00018063249074791771,4.763129504385655e-08
4.907243996032912e-07,0.23419021078679653,3.76,0.0,0.5999168807622438,0.9970359801819799,0.000673985927308595,0.00032393979439528943,0.0043963442219860545,0.0047352108584562055,0.00014643455481401266,0.000636545753619597,2.4464793836307295e-09,8.250114525174192e-11,0.00027012452541210147,0.00017669434535153207,3.534481190567789e-06,0.001970875011994298,1.9781793484046747e-05,0.001406655398121611,0.00015268901696838702,0.00018229440317372775,4.864953283991415e-08
4.974198518806447e-07,0.23419354695313033,3.76,0.0,0.5997808528670284,0.9969807080303311,0.0006948065916566899,0.0003278391647798891,0.004488914167834997,0.004809958016811713,0.00014832046015314756,0.0006369256945076917,2.448679406178015e-09,8.25464554020821e-11,0.00027086053625319294,0.0001768413581451659,3.6094388585589967e-06,0.0020079934380322533,1.9798443131511268e-05,0.0014347154724429888,0.00015842560518094354,0.00018392845383740288,4.9671053466705515e-08
5.041153041579982e-07,0.2341968858825194,3.76,0.0,0.5996444147215235,0.9969252786807382,0.0007158716662973656,0.0003316871942570659,0.004581783577366255,0.004884726081712081,0.0001502009252421021,0.0006372764247014409,2.4507151660864466e-09,8.258785751045144e-11,0.00027157978001314753,0.00017697710139418781,3.6846340056844016e-06,0.0020451419055658856,1.9813788818341363e-05,0.0014628324608734894,0.00016428317826205102,0.00018553570494025598,5.069574545379793e-08
5.108107564353517e-07,0.23420022748088687,3.76,0.0,0.599507575492018,0.9968696941395783,0.0007371778257396493,0.0003354852049385644,0.004674942911327481,0.004959512650522461,0.00015207590368628213,0.0006375995918168454,2.452595938399005e-09,8.262557182890669e-11,0.0002722832681041382,0.00017710221185289747,3.7600585862343276e-06,0.0020823181079900463,1.9827904348883277e-05,0.0014910045302571537,0.00017026213955256467,0.00018711719243742167,5.1723501965819124e-08
5.175062087127053e-07,0.23420357165957784,3.76,0.0,0.5993703439571425,0.9968139562915475,0.0007587218303131597,0.0003392345249234774,0.004768383029601028,0.00503431545572238,0.00015394535007189262,0.0006378967500238951,2.4543304719751977e-09,8.26598061079683e-11,0.00027297195465957914,0.00017721729006380088,3.835704889323357e-06,0.0021195198689850465,1.984085932568376e-05,0.0015192299538604411,0.00017636287995084779,0.00018867392549735623,5.275422062116651e-08
