Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6)
0.019080911158119943,0.45127747892295494,3.76,0.0,0.6602716496509443,0.9979023861275854,0.0020725981229421523,2.1006337785776542e-07,1.0161607343753795e-05,9.56483295414534e-06,1.0485263488326535e-05,3.296345779401062e-10,3.420413437029428e-13,1.656193904042511e-17,5.017681306899784e-10,1.58710956712128e-10,1.0527678583218914e-05,4.782173141439064e-06,2.0163253451802644e-12,3.2274887819266586e-06,0.002070828802714108,2.0726285066371186e-10
0.019711179375281263,0.451277480320757,3.76,0.0,0.6601389043189904,0.9977696695201814,0.0022046901351412966,2.157448445123046e-07,1.0435918655293027e-05,9.880458124512313e-06,1.069720772163507e-05,3.2964683102121303e-10,3.4200867292284075e-13,1.65603556124975e-17,5.024546575897152e-10,1.5869574752889087e-10,1.0810477734097517e-05,4.93998572814825e-06,2.016387967509395e-12,3.3356275210983177e-06,0.0022028592116220343,2.0758592820913386e-10
0.020341447592442583,0.4512774821287365,3.76,0.0,0.6600026994820758,0.9976334985837005,0.002340251288380926,2.2133290834753656e-07,1.0705654122716564e-05,1.019605265108962e-05,1.0899351468833846e-05,3.296594037336083e-10,3.419750254482062e-13,1.6558726535060003e-17,5.031293015688822e-10,1.5868014104350023e-10,1.1088422894883633e-05,5.097782993002761e-06,2.0164522618021274e-12,3.443807369485526e-06,0.002338358570646556,2.0790506943303732e-10
0.020971715809603903,0.4512774843434515,3.76,0.0,0.6598630949273445,0.9974939330559367,0.0024792217244706534,2.2682827526516302e-07,1.0970847402994724e-05,1.0511615749929313e-05,1.1091779002410724e-05,3.296722895117106e-10,3.4194058532340684e-13,1.6557058393019632e-17,5.037920321921621e-10,1.586641434778263e-10,1.136154861112772e-05,5.2555645440286876e-06,2.016518191782967e-12,3.552023175001055e-06,0.002477267024833116,2.0822021798413384e-10
0.021601984026765223,0.45127748696073905,3.76,0.0,0.659720149942359,0.997351032166327,0.002621542067586016,2.3223182109109206e-07,1.123154045844714e-05,1.0827146649415284e-05,1.127459167121847e-05,3.2968548186493577e-10,3.4190540161718265e-13,1.6555353074707834e-17,5.044428548303801e-10,1.5864776100577016e-10,1.1629898168423286e-05,5.41332999541809e-06,2.016585721544843e-12,3.660269849961429e-06,0.00261952520175795,2.0853133391931296e-10
0.022232252243926543,0.4512774899757684,3.76,0.0,0.6595739232121156,0.9972048545336366,0.0027671535284988264,2.3754457934035656e-07,1.1487782958862577e-05,1.1142644590130912e-05,1.1447906634171896e-05,3.2969897436999427e-10,3.418692793618054e-13,1.6553603977408015e-17,5.05081808819408e-10,1.586309997308264e-10,1.1893522960441827e-05,5.571078967462898e-06,2.016654815490386e-12,3.7685423771511775e-06,0.0027650743157401573,2.0883839303520925e-10
0.022862520461087863,0.45127749338309325,3.76,0.0,0.6594244727238753,0.9970554580714471,0.002915998000994802,2.427677289575826e-07,1.1739631683499091e-05,1.1458108824705496e-05,1.1611855597982799e-05,3.297127606061926e-10,3.418323561185288e-13,1.6551816062628527e-17,5.057089654194758e-10,1.586138656559571e-10,1.2152481859315473e-05,5.728811086477885e-06,2.0167254381055405e-12,3.876835815324816e-06,0.0029138562642413756,2.0914138608649112e-10
0.023492788678249183,0.4512774971767054,3.76,0.0,0.65927185567975,0.9969028999014002,0.003068018150520305,2.4790258221090934e-07,1.198714992920513e-05,1.1773538617642331e-05,1.176658356731224e-05,3.2972683426106754e-10,3.417947673012217e-13,1.6549994215065696e-17,5.06324425824955e-10,1.5859636470976015e-10,1.2406840590339823e-05,5.886525984714799e-06,2.0167975544634042e-12,3.985145304157494e-06,0.003065813716495082,2.094403179772273e-10
0.024123056895410503,0.45127750135008715,3.76,0.0,0.6591161284169528,0.9967472362740917,0.0032231574951495636,2.529505727755921e-07,1.223040692752451e-05,1.208893324512956e-05,1.1912247614787475e-05,3.297411891389691e-10,3.417562982008673e-13,1.6548131137461765e-17,5.069283192913e-10,1.5857850272871705e-10,1.265667111556473e-05,6.044223300267989e-06,2.0168711302005818e-12,4.093466068655713e-06,0.0032208901944569277,2.0973520703759538e-10
0.024753325112571823,0.45127750589625976,3.76,0.0,0.6589573463355634,0.9965885224974657,0.003381360479008591,2.579132439911325e-07,1.2469477272080717e-05,1.2404291994834423e-05,1.2049015677674544e-05,3.2975581904883184e-10,3.4171700892757543e-13,1.6546229088241163e-17,5.075208010353586e-10,1.5856028541391606e-10,1.2902051031814318e-05,6.2019026769712705e-06,2.0169461310491565e-12,4.2017934230440336e-06,0.003379030146212304,2.1002608418518978e-10
0.025383593329733143,0.4512775108078346,3.76,0.0,0.6587955638336338,0.9964268128725324,0.003542572538331383,2.627922374769972e-07,1.2704440361928426e-05,1.2719614165683694e-05,1.2177065387052774e-05,3.297707179277711e-10,3.4167711437090883e-13,1.6544295707234743e-17,5.081020502246082e-10,1.5854171837153908e-10,1.3143062983152137e-05,6.3595637642881304e-06,2.0170225234784397e-12,4.310122774146809e-06,0.0035401790120169075,2.10312992053836e-10
0.026013861546894463,0.45127751607706096,3.76,0.0,0.6586308342494127,0.9962621606361844,0.0037067401603585147,2.675892821364954e-07,1.293537986291784e-05,1.3034899067631976e-05,1.2296582934345265e-05,3.2978587988446733e-10,3.416364176878702e-13,1.654232430892606e-17,5.08672268224606e-10,1.5852280710555648e-10,1.3379794090619005e-05,6.5172062171961525e-06,2.0171002748062755e-12,4.418449624282604e-06,0.0037042832831804483,2.105959842869726e-10
0.026644129764055783,0.4512775216958715,3.76,0.0,0.6584632098104476,0.996094617910869,0.0038738109353181603,2.7230618345027277e-07,1.3162383185985097e-05,1.3350146021417928e-05,1.2407761979547786e-05,3.298012990225795e-10,3.415948790344435e-13,1.654031366408085e-17,5.092316765538502e-10,1.5850355695421902e-10,1.3612335404824533e-05,6.674829696064943e-06,2.0171793523803472e-12,4.5267695736929476e-06,0.003871290554033416,2.1087512470679182e-10
0.027274397981217103,0.4512775276559247,3.76,0.0,0.6582927415892973,0.9959242356608446,0.00404373360175335,2.769448132551082e-07,1.3385540987614003e-05,1.3665354358310612e-05,1.2510802604667621e-05,3.298169695756047e-10,3.415527702308434e-13,1.6538273381723016e-17,5.09780514917533e-10,1.5848397314391088e-10,1.3840781379525617e-05,6.832433866529154e-06,2.0172597243367915e-12,4.635078322529531e-06,0.0040411495672409104,2.1115048641147955e-10
0.027904666198378423,0.4512775339486514,3.76,0.0,0.6581194794655686,0.995751063654739,0.0042164580854787415,2.815071000570388e-07,1.3604946694249188e-05,1.3980523419848346e-05,1.2605910314879793e-05,3.298328860138905e-10,3.415099533229323e-13,1.6536198813774687e-17,5.10319039701664e-10,1.584640608010431e-10,1.4065229366937183e-05,6.990018399358204e-06,2.0173413600084346e-12,4.7433716724204425e-06,0.004213810252746856,2.1142215114313266e-10
0.028534934415539743,0.45127754056529024,3.76,0.0,0.6579434720939737,0.995575150434101,0.004391935532466545,2.8599501967561416e-07,1.3820696046891414e-05,1.4295652557569724e-05,1.2693295089629368e-05,3.2984904278470546e-10,3.4146628002651433e-13,1.6534084946963595e-17,5.108475220759617e-10,1.5844382486063204e-10,1.4285779141044136e-05,7.147582970321749e-06,2.01742422863291e-12,4.85164552763974e-06,0.004389223760648006,2.1169020852594972e-10
0.029165202632701063,0.45127754749692695,3.76,0.0,0.6577647668780993,0.9953965432876332,0.004570118335972233,2.904105864237805e-07,1.4032886670778016e-05,1.4610741132738057e-05,1.2773170485287718e-05,3.298654344406463e-10,3.414220421235543e-13,1.6531942072329783e-17,5.113662460771122e-10,1.5842327012936773e-10,1.4502532445487187e-05,7.305127260051608e-06,2.0175083001431287e-12,4.9598958959075015e-06,0.004567342488308597,2.1195475513622436e-10
0.029795470849862383,0.4512775547345318,3.76,0.0,0.6575834099495642,0.9952152882307918,0.004750960158217936,2.947558449347833e-07,1.4241617672523344e-05,1.4925788516062227e-05,1.2845752789923926e-05,3.298820558530582e-10,3.413771981333886e-13,1.6529768885856897e-17,5.118755074484831e-10,1.5840240132890803e-10,1.4715592564173794e-05,7.462650953902433e-06,2.0175935461145967e-12,5.068118888840716e-06,0.004748120102033613,2.1221589398462534e-10
0.030425739067023703,0.4512775622689915,3.76,0.0,0.6573994461522468,0.9950314299904239,0.004934415946957078,2.990328623018555e-07,1.4446989257936768e-05,1.524079408741364e-05,1.2911260230734015e-05,3.298989018506008e-10,3.4133150087362524e-13,1.652755692152429e-17,5.123756119824924e-10,1.5838122296925425e-10,1.4925063922348323e-05,7.620153741810366e-06,2.017679937883238e-12,5.17631072207957e-06,0.004931511553623888,2.1247373389024912e-10
0.031056007284185023,0.45127757009113784,3.76,0.0,0.6572129190312523,0.9948450119941166,0.005120441947244978,3.0324372072777855e-07,1.464910237500553e-05,1.555575723553932e-05,1.2969912234356878e-05,3.299159673045615e-10,3.4128521479083946e-13,1.65253155063657e-17,5.128668735920636e-10,1.5835973941235049e-10,1.5131051713740076e-05,7.777635318149155e-06,2.017767447175901e-12,5.28446771511813e-06,0.005117473092137947,2.127283884991836e-10
0.03168627550134634,0.4512775781917822,3.76,0.0,0.6570238708263026,0.9946560763639458,0.005308995708737413,3.0739051092340107e-07,1.4848058386211778e-05,1.587067735777432e-05,1.3021928739145495e-05,3.299332475091868e-10,3.412384215766254e-13,1.652304760881266e-17,5.133496135628792e-10,1.5833795496263598e-10,1.5333661548526785e-05,7.935095381586479e-06,2.017856047936266e-12,5.392586290857241e-06,0.005305962271182836,2.129799758951831e-10
0.03231654371850766,0.4512775865617397,3.76,0.0,0.6568323424692254,0.994464663914294,0.005500036088837514,3.114753257623808e-07,1.5043958760029254e-05,1.6185553859754014e-05,1.3067529558679084e-05,3.299507377080459e-10,3.4119080418847153e-13,1.6520742320060618e-17,5.138241592537791e-10,1.58315873699769e-10,1.553299913212252e-05,8.092533634940494e-06,2.0179457137785295e-12,5.5006629749016414e-06,0.005496937952053731,2.1322861819698785e-10
0.03294681193566898,0.45127759519185,3.76,0.0,0.6566383735852331,0.9942708141534279,0.005693523252005631,3.155002543376371e-07,1.5236904785241698e-05,1.650038615512448e-05,1.3106933795910652e-05,3.299684330689687e-10,3.411425488172416e-13,1.651840623142796e-17,5.142908420241379e-10,1.5829349952804503e-10,1.5729169970468508e-05,8.249949785034619e-06,2.0180364180988024e-12,5.608694394632805e-06,0.005690360303037186,2.1347444047453425e-10
0.0335770801528303,0.45127760407300666,3.76,0.0,0.6564420024976826,0.99407456528854,0.005889418665536968,3.194673768807569e-07,1.542699731564027e-05,1.6815173665254402e-05,1.314035930596496e-05,3.299863293121934e-10,3.410938693413543e-13,1.651604689735605e-17,5.147499969177542e-10,1.5827083633352915e-10,1.592227909189453e-05,8.407343542553252e-06,2.0181281372262454e-12,5.716677278070903e-06,0.005886190795183209,2.1371757046049819e-10
0.03420734836999162,0.4512776131961766,3.76,0.0,0.6562432662360252,0.9938759542339509,0.006087685092105346,3.2337875987395687e-07,1.5614336531247883e-05,1.7129915818949923e-05,1.3168022205962478e-05,3.3000442213418134e-10,3.4104442559691503e-13,1.651365259238048e-17,5.152019619095194e-10,1.5824788777451e-10,1.6112430798522893e-05,8.564714621899961e-06,2.018220847251351e-12,5.8246084525422e-06,0.006084392194843846,2.1395813849991475e-10
0.03483761658715294,0.45127762255241133,3.76,0.0,0.656042200546655,0.9936750166221789,0.0062882865793621534,3.272364513556022e-07,1.579902171784361e-05,1.7444612052169666e-05,1.319013643094041e-05,3.300227069578253e-10,3.4099427954071734e-13,1.651122557257822e-17,5.156470754856837e-10,1.5822465729441412e-10,1.6299728444578408e-05,8.72206274105457e-06,2.01831452300959e-12,5.9324848431877945e-06,0.00628492855326733,2.1419627629584874e-10
0.03546788480431426,0.4512776321328728,3.76,0.0,0.6558388399063838,0.9934717868176296,0.006491188446864408,3.310424772320661e-07,1.5981151077787692e-05,1.7759261807741892e-05,1.3206913333230921e-05,3.300411799086644e-10,3.409437637662174e-13,1.6508777509986585e-17,5.160856766926541e-10,1.5820114836754646e-10,1.648427422521168e-05,8.87938762143124e-06,2.0184091431010564e-12,6.040303471322363e-06,0.006487765193522519,2.1443211662229375e-10
0.03609815302147558,0.4512776419288493,3.76,0.0,0.6556332175382842,0.9932662979326196,0.0066963572705967525,3.3479883775828456e-07,1.6160821554472582e-05,1.8073864535087777e-05,1.3218561322978248e-05,3.300598371891855e-10,3.408925741104467e-13,1.6506297919751908e-17,5.16518105246223e-10,1.5817736425208416e-10,1.666616899209689e-05,9.03668898774097e-06,2.018504686363555e-12,6.148061452648607e-06,0.006692868695017602,2.1466579382261904e-10
0.0367284212386369,0.4512776519317566,3.76,0.0,0.65542536542964,0.9930585818454855,0.006903760865342526,3.3850750387185607e-07,1.633812866838182e-05,1.838841968994644e-05,1.32252855489913e-05,3.30078674421444e-10,3.4084061646458104e-13,1.6503783615502118e-17,5.169446985057792e-10,1.5815330793504625e-10,1.684551209739748e-05,9.19396656785404e-06,2.0186011287661062e-12,6.255755995371011e-06,0.006900206875867831,2.1489744232543745e-10
0.03735868945579822,0.4512776621331614,3.76,0.0,0.655215314351778,0.9928486692205637,0.007113368265139714,3.4217041470879417e-07,1.6513166385763785e-05,1.8702926734101986e-05,1.3227287617004417e-05,3.300976880811093e-10,3.4078830459882697e-13,1.6501249081406605e-17,5.173657916590529e-10,1.581289824898039e-10,1.7022401240883872e-05,9.35122009266253e-06,2.0186984508816964e-12,6.363384398215158e-06,0.007109748773349516,2.1512719613325179e-10
0.03798895767295954,0.45127767252479595,3.76,0.0,0.6550030938815534,0.9926365895298057,0.007325149702047329,3.45789475377534e-07,1.668602699881567e-05,1.9017385135119096e-05,1.322476534238663e-05,3.301168749572353e-10,3.4073543335189457e-13,1.6498687265735233e-17,5.177817192125245e-10,1.5810439080611668e-10,1.7196932339326273e-05,9.508449295949015e-06,2.018796634700531e-12,6.470944048339664e-06,0.007321464622664746,2.1535519015899075e-10
0.03861922589012086,0.4512776830985485,3.76,0.0,0.6547887324242732,0.9924223710757952,0.007539076583440461,3.4936655406883265e-07,1.685680100835208e-05,1.9331794366082287e-05,1.3217912536988243e-05,3.3013623081107527e-10,3.406817431548033e-13,1.6496089213115476e-17,5.181928110953704e-10,1.5807953542538906e-10,1.7369199427865507e-05,9.66565391425673e-06,2.0188956569995516e-12,6.578432419195939e-06,0.007535325834234264,2.155815585220963e-10
0.03924949410728218,0.45127769384648364,3.76,0.0,0.654572257237863,0.9922060410160177,0.007755121468029684,3.529034805252921e-07,1.7025577041018694e-05,1.9646153905336126e-05,1.3206918827289141e-05,3.3015575235959e-10,3.4062766985240694e-13,1.6493470164284143e-17,5.185993924510747e-10,1.580544190316083e-10,1.7539294556474436e-05,9.822833686758034e-06,2.018995499750635e-12,6.685847068346806e-06,0.0077513049697161785,2.158064333728177e-10
0.0398797623244435,0.45127770476085965,3.76,0.0,0.6543536944581008,0.9919876253881743,0.007973258040788977,3.5640204508807263e-07,1.7192441777956347e-05,1.9960463236235417e-05,1.3191969500119865e-05,3.3017543709858273e-10,3.4057316344183115e-13,1.649082845535935e-17,5.190017873115204e-10,1.580290441864873e-10,1.770730770169094e-05,9.979988355130315e-06,2.019096148694609e-12,6.7931856351998855e-06,0.00796937571693378,2.160299474576228e-10
0.04051003054160482,0.4512777158341076,3.76,0.0,0.6541330691247276,0.9917671491363405,0.008193461086974737,3.598639963329787e-07,1.7357479873882838e-05,2.027472184690203e-05,1.317324537639274e-05,3.301952808854607e-10,3.405178176456868e-13,1.6488150014655915e-17,5.194003136886768e-10,1.5800341300239967e-10,1.787332671715588e-05,1.013711766343571e-05,2.0191975811782665e-12,6.900445838724748e-06,0.008189512863893154,2.1625223240019698e-10
0.04114029875876614,0.4512777270588474,3.76,0.0,0.653910405208288,0.9915446361378631,0.008415706465393085,3.6329104015543937e-07,1.752077391305033e-05,2.0588929229980275e-05,1.315092271056311e-05,3.3021528048517326e-10,3.4046201657796603e-13,1.6485448272349018e-17,5.197952819151106e-10,1.5797752778288453e-10,1.8037437271384354e-05,1.0294221357996642e-05,2.019299779575039e-12,7.00762547518577e-06,0.008411692272050636,2.164734160759549e-10
0.04177056697592746,0.4512777384279129,3.76,0.0,0.6536857256375567,0.9913201092308372,0.008639971081058392,3.66684840157786e-07,1.7682404380313995e-05,2.0903084882402945e-05,1.312517311101309e-05,3.3023543426805933e-10,3.404059033129373e-13,1.648272827295201e-17,5.201870016467433e-10,1.5795139080881663e-10,1.8199722789868135e-05,1.0451299187279112e-05,2.0194027342040225e-12,7.114722415797225e-06,0.008635890848972786,2.1669362685324082e-10
0.04240083519308878,0.4512777499343186,3.76,0.0,0.6534590523274018,0.991093590241974,0.00886623285739359,3.7004701561974746e-07,1.784244960692063e-05,2.1217188305167775e-05,1.309616348263176e-05,3.3025573820166996e-10,3.4034897339490103e-13,1.6479972517177145e-17,5.205757761995566e-10,1.5792500378627383e-10,1.8360264446984263e-05,1.0608350901783376e-05,2.0195064230297783e-12,7.221734604379096e-06,0.008862086520535769,2.1691299249862543e-10
0.0430311034102501,0.4512777615712679,3.76,0.0,0.6532304062069602,0.9908651000147978,0.009094470708095832,3.733791407140865e-07,1.8000985755021694e-05,2.1531239003109642e-05,1.3064055990517026e-05,3.302761887761951e-10,3.40291481450837e-13,1.6477189919882333e-17,5.209618975037767e-10,1.57898368641646e-10,1.851914113900875e-05,1.076537625392755e-05,2.01961082719346e-12,7.328660055097535e-06,0.009090258202791485,2.1713163480385694e-10
0.04366137162741142,0.451277773332193,3.76,0.0,0.6529998072480327,0.9906346584380725,0.00932466450876971,3.7668274640770143e-07,1.8158086826927004e-05,2.184523648468224e-05,1.3029008038449982e-05,3.302967854462881e-10,3.402337731909604e-13,1.647439256819922e-17,5.213456578813853e-10,1.5787148742682802e-10,1.8676429444359666e-05,1.0922374997937536e-05,2.0197159426186016e-12,7.435496850123972e-06,0.009320385773603843,2.1734967582619986e-10
