Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41)
0.00034944139504767895,0.10738207358883305,3.76,0.0,0.2588196010372361,0.5299049145584358,0.4113776483305596,0.00012730334656801793,0.0012419436328020357,0.13983534755390536,0.0002560142998568458,8.462119544638374e-06,3.388322087008455e-10,1.0183613094848752e-12,2.3976767188727188e-05,2.3258372074691836e-06,6.753421573001731e-06,0.030581796794607558,1.1275201450719584e-07,0.020634281863046437,0.42658547587823353,2.5844109686900908e-05,2.4574735912661036e-09,0.00019771237802434008,0.0007778284747262432,0.003027811790362917,0.039206052103318886,6.831366186623693e-06,0.0014372144527890823,2.0442271454870373e-10,4.0298384309773685e-07,1.8318957539925625e-09,0.0005288542612619813
0.0003521403451453223,0.10739221364939822,3.76,0.0,0.2565493792121632,0.5277267654026236,0.4132527538343832,0.0001272842850265742,0.0012362266610330655,0.14062376731938286,0.00025624825388051794,8.422853802953935e-06,3.35842213441017e-10,1.0093744762252889e-12,2.4070677751747602e-05,2.306274654682101e-06,6.694070184464109e-06,0.030746056151076135,1.122169174719007e-07,0.020659602412945014,0.4285102528560436,2.593169853665494e-05,2.4362178162486705e-09,0.00019689969051923484,0.0007740822787681199,0.003007003299344582,0.03943894702141585,6.788841801343826e-06,0.0014347065416066849,2.0263618514679677e-10,4.005913589006892e-07,1.8210191132203708e-09,0.0005309385527610163
0.0003548392952429656,0.10740228044478196,3.76,0.0,0.25429833611546204,0.5255661384300603,0.41511260415321205,0.00012726623057949488,0.001230513218678882,0.1414074580913891,0.00025648167425912295,8.383517750205489e-06,3.3287423266136246e-10,1.0004538178965774e-12,2.416401415942558e-05,2.2868356532697863e-06,6.635230267450533e-06,0.03090936749327572,1.1168288889991417e-07,0.020683466275419744,0.43041856869934036,2.6019010356774696e-05,2.4151459551738102e-09,0.0001960935407020271,0.0007703456293850172,0.002986120142929966,0.039670386387370964,6.7460536901910805e-06,0.0014320893715493394,2.0086493875067055e-10,3.9818825330462763e-07,1.8100942047668942e-09,0.0005329543036786032
0.0003572683503308446,0.10741127820025322,3.76,0.0,0.2522886622040613,0.5236364395277096,0.4167735331968513,0.00012725087232488854,0.0012253744381570874,0.14210875404238257,0.00025669124304989344,8.348058295034255e-06,3.302218105044118e-10,9.9248161915078e-13,2.424753066510461e-05,2.269446253186712e-06,6.582708892700924e-06,0.03105554235457426,1.1120322860804075e-07,0.02070370990748204,0.43212208987015144,2.6097364433931974e-05,2.3963375320572743e-09,0.00019537355227405124,0.0007669910750414859,0.002967266670435248,0.03987744086385612,6.707332412545804e-06,0.0014296422727674725,1.9928380217421876e-10,3.9601702686851887e-07,1.8002234730857592e-09,0.0005347101020535927
0.0003589052844870013,0.10741730857517756,3.76,0.0,0.250942977743596,0.5223439099349165,0.4178859659936541,0.0001272410060904442,0.0012219133503251999,0.1425792127157868,0.0002568321752155098,8.324133217352146e-06,3.2844434487143243e-10,9.87139219024604e-13,2.4303551213014486e-05,2.257784081412961e-06,6.547545795777664e-06,0.03115362131598716,1.1088052121467332e-07,0.0207166981023362,0.43326267869977036,2.6150047946917272e-05,2.3837456113566426e-09,0.00019489129758214416,0.0007647350749085168,0.0029545323830849042,0.04001631294504733,6.681131073615675e-06,0.001427945020853809,1.9822517894315538e-10,3.9454963098659754e-07,1.7935524723553287e-09,0.0005358622473997366
0.000360542218643158,0.10742331231569821,3.76,0.0,0.24960420056036764,0.5210576969000278,0.41899290587949134,0.0001272315322915,0.0012184539166646983,0.14304795153070513,0.0002569728530437919,8.300185713657418e-06,3.266749067086882e-10,9.818209491108904e-13,2.4359360203142197e-05,2.2461674130222266e-06,6.512567814464446e-06,0.03125135736841037,1.1055825781187713e-07,0.020729163372541628,0.43439733579047735,2.6202635125174296e-05,2.371220244266074e-09,0.00019441139965615102,0.00076248287913014,0.0029417763250455665,0.040154653618064626,6.654847362023418e-06,0.0014262095391587228,1.9717208770097904e-10,3.9307903896414746e-07,1.7868669479930155e-09,0.0005369894439006002
0.00036217915279931467,0.107429289499493,3.76,0.0,0.24827229527671543,0.5197777694659738,0.420094381285555,0.0001272224587306781,0.001214996213036424,0.14351497532010912,0.0002571132624448613,8.276216601255322e-06,3.249134781475538e-10,9.765267556853166e-13,2.4414959457422034e-05,2.2345962519691398e-06,6.477774189678141e-06,0.03134875192535671,1.1023645203868452e-07,0.020741108819621115,0.4355260907699878,2.6255128038364055e-05,2.3587611578531413e-09,0.00019393384694570408,0.0007602345538356648,0.0029289998191277694,0.040292463887571274,6.628484677497667e-06,0.0014244362944960036,1.9612450591832684e-10,3.916054156889983e-07,1.7801676495763466e-09,0.0005380917618736469
0.00036365239353985566,0.10743464632340935,3.76,0.0,0.2470794268646597,0.5186311834592685,0.4210810604266969,0.00012721464077826913,0.0012118858211502084,0.14393383439731589,0.0002572393903484033,8.254626596116435e-06,3.2333502565056784e-10,9.717825218519046e-13,2.4464820085465212e-05,2.2242211166036886e-06,6.446616903632832e-06,0.03143611621800769,1.0994722698979067e-07,0.020751417828165537,0.4365369483503155,2.6302293638097697e-05,2.3476044153779665e-09,0.00019350604514953095,0.0007582144240534636,0.0029174845569342723,0.04041604047469036,6.604693602411629e-06,0.0014228084704706557,1.9518637363647422e-10,3.9027669714021435e-07,1.774127113737424e-09,0.0005390626369261979
0.00036512563428039665,0.10743998175679581,3.76,0.0,0.24589207053795334,0.517489641371437,0.42206335684373275,0.00012720715546796264,0.001208776953454969,0.14435131179415725,0.00025736528061506207,8.233020333823496e-06,3.217630327972204e-10,9.670577053282235e-13,2.4514510643317737e-05,2.213882841229456e-06,6.415607771546579e-06,0.031523206079468714,1.0965838976251393e-07,0.02076131053064617,0.4375430705867026,2.634938591140662e-05,2.3365009339436482e-09,0.0001930801252859336,0.0007561975288783302,0.0029059547203664645,0.04053918900630644,6.580843780372442e-06,0.0014211507707623812,1.94252669138828e-10,3.889457711975392e-07,1.7680765477728591e-09,0.0005400134737868134
0.00036659887502093764,0.10744529585708586,3.76,0.0,0.2447102007824472,0.5163531208473846,0.4230412910261188,0.00012720000633537887,0.0012056696687790323,0.14476741108152813,0.00025749092384413057,8.211398398505602e-06,3.201974859650585e-10,9.62352265130712e-13,2.456403129076436e-05,2.203581421787472e-06,6.384746253103143e-06,0.031610022544277847,1.0936994872070098e-07,0.020770789166952783,0.4385444788615812,2.6396405321816477e-05,2.3254505178671577e-09,0.00019265607901402103,0.0007541839141252773,0.0028944112300836383,0.040661910238171464,6.556937550505192e-06,0.0014194635299313756,1.9332337639194759e-10,3.8761275266293075e-07,1.7620164734994995e-09,0.0005409443285272644
0.00036807211576147863,0.10745058868195738,3.76,0.0,0.24353379217585439,0.5152215996001231,0.42401488338543203,0.0001271931978170473,0.0012025640222621747,0.14518213584405593,0.00025761631072361677,8.189761370856272e-06,3.186383713591512e-10,9.576661597674144e-13,2.4613382464753075e-05,2.1933168522079127e-06,6.354031786628401e-06,0.031696566648000024,1.0908191210799067e-07,0.020779855970306026,0.4395411944890334,2.64433531752333e-05,2.314452963989231e-09,0.00019223389801831348,0.0007521736245475449,0.0028828549935762697,0.04078420493314121,6.532977275979152e-06,0.0014177470805017353,1.923984787194948e-10,3.8627775461057517e-07,1.7559474048835814e-09,0.0005418552586811193
0.0003695453565020196,0.10745586028931,3.76,0.0,0.24236281938510593,0.514095055411606,0.4249841542569163,0.0001271867338843068,0.0011994600692325763,0.1455954896798769,0.00025774143212226714,8.168109827904984e-06,3.1708567501367883e-10,9.529993472260225e-13,2.4662564258604185e-05,2.1830891243535395e-06,6.323463811868118e-06,0.03178283942721543,1.087942880225945e-07,0.020788513167431934,0.44053323871361333,2.6490230750224753e-05,2.3035080693776656e-09,0.00019181357400905376,0.0007501667040496085,0.0028712869051325893,0.04090607386095073,6.508965300169341e-06,0.0014160017530970995,1.914779594878822e-10,3.84940888438937e-07,1.7498698482779004e-09,0.0005427463232079404
0.0003710185972425606,0.10746111073729706,3.76,0.0,0.24119725716664886,0.5129734661333699,0.42594912389921474,0.0001271806181728051,0.0011963578653919188,0.14600747620022841,0.00025786627906498503,8.146444342920698e-06,3.1553938278839023e-10,9.483517849716365e-13,2.4711576733965226e-05,2.1728982279710064e-06,6.293041772778575e-06,0.031868841919456714,1.0850708441728765e-07,0.02079676297832883,0.44152063270987885,2.65370389410376e-05,2.292615632561214e-09,0.00019139509872244699,0.000748163195699818,0.0028597078459704516,0.0410275177980522,6.484903908527736e-06,0.0014142278764784672,1.905618021901731e-10,3.836022639084826e-07,1.7437843025871489e-09,0.0005436175824634486
0.0003724918379831016,0.1074663400842816,3.76,0.0,0.24003708038002766,0.5118568096960645,0.42690981248317084,0.00012717485449453418,0.001193257465197495,0.1464180990306526,0.0002579908427382278,8.124765485639211e-06,3.139994803819032e-10,9.437234299954993e-13,2.4760420078412583e-05,2.1627441507796188e-06,6.262765109799188e-06,0.03195457516325545,1.082203091628734e-07,0.020804607615248244,0.44250339757294765,2.658377869531011e-05,2.2817754509458866e-09,0.00019097846392421582,0.0007461631415690429,0.002848118682752763,0.041148537528314495,6.460795350291528e-06,0.001412425777245439,1.8964999021337374e-10,3.8226198907364957e-07,1.7376912589728336e-09,0.0005444690983267992
0.0003739650787236426,0.10747154838870608,3.76,0.0,0.23888226395541695,0.5107450640847582,0.427866240119524,0.00012716944667364778,0.0011901589222952104,0.14682736180601044,0.00025811511443529507,8.10307382207497e-06,3.1246595332464403e-10,9.39114238753123e-13,2.4809094437294386e-05,2.1526268784663224e-06,6.23263326022589e-06,0.03204004019775722,1.0793397001856123e-07,0.0208120492852348,0.4434815543433512,2.6630451096332147e-05,2.2709873207630417e-09,0.00019056366140038716,0.0007441665830627575,0.0028365202723539163,0.04126913384050719,6.43664186258211e-06,0.0014105957804876708,1.8874250685004476e-10,3.809201704439641e-07,1.731591201523832e-09,0.0005453009337167767
0.0003754383194641836,0.10747673570955305,3.76,0.0,0.23773278291801225,0.50963820735821,0.4288184268380685,0.00012716439847360733,0.0011870622897012391,0.1472352681735075,0.00025823908558579,8.081369914486955e-06,3.1093878698686625e-10,9.34524167263472e-13,2.4857599963975656e-05,2.14254639491335e-06,6.202645660470546e-06,0.0321252380629004,1.0764807464360851e-07,0.02081909018825574,0.44445512398776355,2.6677057172184242e-05,2.2602510379555735e-09,0.00019015068296448262,0.0007421735607057304,0.0028249134585200675,0.04138930752991346,6.412445646972777e-06,0.0014087382092893585,1.8783933536567414e-10,3.795769130573715e-07,1.7254846077349634e-09,0.0005461131529340503
0.0003769115602047246,0.10748190210575918,3.76,0.0,0.23658861238969958,0.5085362176502952,0.4297663925862835,0.00012715971361594293,0.00118396761974008,0.14764182179248136,0.0002583627477587176,8.05965432142435e-06,3.094179665761945e-10,9.299531710120963e-13,2.4905936808836115e-05,2.13250268180447e-06,6.172801745233724e-06,0.032210169799367715,1.0736263057380304e-07,0.02082573251708344,0.4454241273976299,2.6723597927866895e-05,2.249566397842992e-09,0.00018973952045805024,0.0007401841141351447,0.0028132990718289833,0.04150905939826757,6.388208873271531e-06,0.0014068533847006993,1.8694045897428486e-10,3.782323201581505e-07,1.7193719468249725e-09,0.0005469058216449181
0.00037838480094526557,0.10748704763644865,3.76,0.0,0.23544972758573673,0.5074390731675944,0.43071015723222006,0.00012715539580235652,0.0011808749640150266,0.1480470263334811,0.0002584860926537172,8.03792759790582e-06,3.07903477155838e-10,9.25401205097281e-13,2.4954105131549054e-05,2.122495719110419e-06,6.143100948065654e-06,0.032294836448489246,1.0707764525118486e-07,0.020831978457539323,0.4463885853916605,2.6770074364657315e-05,2.2389331953630977e-09,0.00018933016574976518,0.0007381982821429417,0.0028016779303642425,0.04162839025332422,6.363933679777199e-06,0.00140494162581902,1.8604586085481939e-10,3.7688649351647666e-07,1.7132536814534441e-09,0.0005476790067894127
0.00038133128242634755,0.10749727633894826,3.76,0.0,0.2331877164588121,0.5052592330536805,0.4325851623096501,0.00012714787601932209,0.0011746958983090475,0.14885340291379612,0.0002587317980124617,7.99444296118903e-06,3.0489343079242046e-10,9.163541822752248e-13,2.5049936865583905e-05,2.1025919551595655e-06,6.084126434618262e-06,0.032463378652601294,1.0650908007745054e-07,0.020843289883341283,0.4483039480579185,2.68628382908358e-05,2.2178202803578306e-09,0.00018851684733274735,0.0007342376131277519,0.002778418597154405,0.04186579218190061,6.315276447506455e-06,0.0014010385722397912,1.8426943192082037e-10,3.741915382982308e-07,1.7010021520924444e-09,0.0005491671999815252
0.00038427776390742953,0.10750742229351022,3.76,0.0,0.23094655310724485,0.5030985141152602,0.43444359944442895,0.00012714186830267907,0.001168525491631382,0.14965442748394508,0.00025897613774528844,7.950920371350388e-06,3.019085254722024e-10,9.073827305974312e-13,2.5145096512308224e-05,2.082834905229765e-06,6.025717561238529e-06,0.03263087301630449,1.0594243655305487e-07,0.020853041814622237,0.4502013770919521,2.6955356919658923e-05,2.196910642800833e-09,0.00018771066320240044,0.0007302918477928944,0.0027551417632896537,0.04210151988995619,6.266490475484677e-06,0.001397031562809664,1.8250991317013362e-10,3.714928305152021e-07,1.688733579203877e-09,0.0005505782920250902
0.0003872242453885115,0.10751748598042295,3.76,0.0,0.2287260425937427,0.5009567446249892,0.4362856247433819,0.0001271374014543555,0.0011623641323297645,0.15045012976615346,0.0002592190498414515,7.907364136644171e-06,2.9894863655001074e-10,8.984864751855338e-13,2.5239585466199782e-05,2.0632243430167826e-06,5.967869751649404e-06,0.03279732788722589,1.0537777048427079e-07,0.020861251489137134,0.45208103642881314,2.7047638139191537e-05,2.176202626481517e-09,0.00018691154928567475,0.0007263612675975396,0.00273185354456163,0.04233558003714776,6.21759182802889e-06,0.001392923080872302,1.8076716868131983e-10,3.6879112946125124e-07,1.6764514140738064e-09,0.0005519128607476677
0.0003901707268695935,0.10752746788082383,3.76,0.0,0.22652599147666774,0.49883375403729835,0.43811139304488445,0.00012713450392613126,0.0011562121982751478,0.15124053962253464,0.00025946047411242487,7.863778508055245e-06,2.960136372997527e-10,8.896650349172798e-13,2.533340517647277e-05,2.0437600148043783e-06,5.910578414873684e-06,0.03296275161768233,1.0481513608943574e-07,0.020867936033156863,0.45394308882728396,2.7139689760422307e-05,2.155694570090811e-09,0.0001861194419504516,0.0007224461417083537,0.002708559873308375,0.04256797936324766,6.168596116862246e-06,0.001388715578939172,1.7904106208566323e-10,3.660871709651984e-07,1.6641590012938921e-09,0.0005531715013237508
0.0003960636898317575,0.10754718826195475,3.76,0.0,0.22218650120240796,0.49464343338380046,0.4417147716272438,0.00012713352896831992,0.001143938066294282,0.15280560211261063,0.00025993862697807284,7.776535779821884e-06,2.9021779085495324e-10,8.722450450848422e-13,2.55190429238898e-05,2.0052689122656164e-06,5.797646738284424e-06,0.03329053907599099,1.0369617136594253e-07,0.020876797672487853,0.4576150178904389,2.7323135083214673e-05,2.1152716721018065e-09,0.00018455599473335665,0.0007146632704003238,0.0026619790187322146,0.04302782287509709,6.070373756735367e-06,0.0013800131704038785,1.7563821533720425e-10,3.606753107134889e-07,1.6395562918933772e-09,0.0005554634595766185
0.00040195665279392154,0.10756658733586927,3.76,0.0,0.21792656493190185,0.4905262118255705,0.4452549483498073,0.00012713916442421252,0.001131705915778453,0.15434985622331426,0.00026041014868400747,7.68922503015958e-06,2.8451993368102715e-10,8.551195960738773e-13,2.5702022336582398e-05,1.9673590488731238e-06,5.686885597579944e-06,0.03361430223980562,1.0258594527751699e-07,0.020879761490893923,0.4612184424958353,2.7505753858349502e-05,2.0756285879822123e-09,0.00018301982146197497,0.0007069451523677146,0.002615443142879144,0.043481105777118015,5.9719395595612715e-06,0.0013709433391741908,1.7230027565296366e-10,3.552626865556704e-07,1.6149501631837543e-09,0.0005574592464095219
0.00040784961575608556,0.10758566902940017,3.76,0.0,0.21374468962352933,0.4864807685401936,0.44873311582683306,0.00012715162633424,0.0011195184109203968,0.1558735447889348,0.000260874616549812,7.6018781810327645e-06,2.789189858082715e-10,8.38285440236316e-13,2.5882356701160387e-05,1.930027491205413e-06,5.578257967865726e-06,0.033934107932171,1.014848370710414e-07,0.020876960430931398,0.4647546215486281,2.7687605796462206e-05,2.0367519270513118e-09,0.0001815104293253223,0.000699293527478209,0.002568993501367053,0.04392788443370157,5.873402964966706e-06,0.0013615245939799779,1.6902614291036894e-10,3.4985439258462947e-07,1.590363769527102e-09,0.0005591641708809408
0.0004137425787182496,0.10760443728174032,3.76,0.0,0.20963940666189626,0.48250580244828584,0.452150446067391,0.0001271711261548491,0.0011073780665501198,0.1573769118730359,0.00026133163077450653,7.514526239364038e-06,2.7341384270587315e-10,8.217392561788657e-13,2.606005994925685e-05,1.8932709481594967e-06,5.471726800437986e-06,0.034250022901152394,1.0039320328104539e-07,0.020868525608995707,0.4682247944620457,2.786874933291016e-05,1.998628292921064e-09,0.0001800273328787181,0.0006917099665251612,0.002522668791647531,0.04436821608611286,5.774866961458348e-06,0.0013517749524641304,1.6581471614341557e-10,3.4445519579446755e-07,1.5658187784530122e-09,0.0005605837462395994
0.0004196355416804136,0.10762289605970282,3.76,0.0,0.2056092719133601,0.4786000323877994,0.4555080904624784,0.0001271978710966361,0.0010952872541792804,0.15886020245861945,0.0002617808125817754,7.427199306793079e-06,2.680033781108739e-10,8.054776572838674e-13,2.623514659410021e-05,1.857085796975425e-06,5.367255085118761e-06,0.03456211377479837,9.931137865654308e-08,0.02085458630943593,0.4716301810316772,2.8049241611694155e-05,1.961244305855836e-09,0.00017857005410882085,0.0006841958802024107,0.0024765052757587686,0.044802158726628225,5.676428350243902e-06,0.0013417119440579657,1.6266489540464367e-10,3.3906955121445306e-07,1.5413354394538663e-09,0.0005617236669701321
0.0004255285046425776,0.10764104933640055,3.76,0.0,0.20165286573317245,0.4747621972350328,0.4588071798104078,0.00012723206444316464,0.0010832482076624601,0.16032366216723082,0.0002622218025750362,7.339926587066358e-06,2.6268644660763326e-10,7.894971994411016e-13,2.6407631670734375e-05,1.8214681075075842e-06,5.264805904126785e-06,0.03487044702078672,9.823967705201949e-08,0.020835269982447887,0.4749719813579057,2.8229138469568565e-05,1.924586622079147e-09,0.00017713812247877763,0.0006767525273577843,0.002430536894368589,0.04522977098385851,5.578177996733593e-06,0.0013313526137139402,1.5957558337459357e-10,3.337016166269838e-07,1.516932650884835e-09,0.0005625897879109255
0.00043142146760474163,0.10765890108975257,3.76,0.0,0.1977687929393801,0.47099105598045904,0.46204882436558886,0.00012727390586557525,0.0010712630284707904,0.16176753702050609,0.0002626542593165895,7.25273639558377e-06,2.574618861062844e-10,7.737943885224275e-13,2.657753067867195e-05,1.7864136656669638e-06,5.164342480033818e-06,0.03517508891251618,9.717839233247564e-08,0.020810702244762596,0.47825137580659793,2.8408494420757055e-05,1.888641950955438e-09,0.00017573107495651733,0.0006693810222721283,0.0023847953660960804,0.045651112024473334,5.4802010568012365e-06,0.0013207135263600682,1.5654568679478842e-10,3.283552666639239e-07,1.4926280240652535e-09,0.0005631881056496763
0.00043731443056690565,0.10767645531348512,3.76,0.0,0.1939556827473744,0.4672853877927275,0.4652341139271375,0.00012732359177555357,0.001059333691925471,0.1631920731478314,0.0002630778576268312,7.165656169532594e-06,2.5232852026125644e-10,7.583656875809198e-13,2.6744859551240033e-05,1.7519179963201869e-06,5.06582823132155e-06,0.03547610548794738,9.612779919508313e-08,0.020781006882879795,0.4814695249893545,2.858736267070284e-05,1.8533970749370622e-09,0.00017434845603862993,0.0006620823437839584,0.002339310311406022,0.04606624143233317,5.382577254450251e-06,0.0013098107728779604,1.535741181278502e-10,3.230341071648519e-07,1.4684379484538897e-09,0.0005635247359671836
0.00044320739352906967,0.10769371598127384,3.76,0.0,0.19021218867962308,0.46364399203490164,0.46836411794144084,0.0001273813156345001,0.001047462052397061,0.1645975165582856,0.000263492287293786,7.078712479863601e-06,2.472851605904829e-10,7.432075232775021e-13,2.6909634599332843e-05,1.7179763839339335e-06,4.969226805765309e-06,0.035773562518091113,9.50881540723214e-08,0.020746305858652562,0.4846275697811258,2.876579510612781e-05,1.818838861481953e-09,0.00017298981775642518,0.0006548573424787941,0.0022941093515012286,0.046475219113803166,5.2853811133396185e-06,0.0012986599753552546,1.5065979655505575e-10,3.1774148773872124e-07,1.4443776488417164e-09,0.000563605896719858
0.0004491003564912337,0.10771068707600685,3.76,0.0,0.1865369884434849,0.46006568824402533,0.47143988562948214,0.0001274472682453117,0.001035649848042146,0.16598411293540546,0.00026389725193423907,6.991931042671803e-06,2.423306085773761e-10,7.283162922286991e-13,2.7071872438079532e-05,1.6845838930962389e-06,4.874502120620245e-06,0.03606752547916116,9.405969601221936e-08,0.020706719317513604,0.48772663137055383,2.894384225934175e-05,1.784954277417935e-09,0.00017165471966830917,0.0006477067472912697,0.0022492181999615294,0.04687810521193592,5.188682172704407e-06,0.0012872762929217454,1.4780164917665322e-10,3.1248051468447463e-07,1.4204612441284142e-09,0.0005634378923786804
0.0004549933194533977,0.10772737256334548,3.76,0.0,0.1829287837840313,0.4565493160855436,0.47446244613365,0.00012752163803302524,0.0010238987057690201,0.16735210744379353,0.0002642924678699581,6.905336730390222e-06,2.3746365773327014e-10,7.136883671019009e-13,2.723158997642051e-05,1.651735388322329e-06,4.7816184020554296e-06,0.036358059526734064,9.304264736272295e-08,0.020662365598763957,0.4907678113334013,2.9121553323174915e-05,1.7517304031022822e-09,0.00017034272884277815,0.000640631172122799,0.002204660752018074,0.047274960024295286,5.0925452034384096e-06,0.0012756744288590608,1.449986121910473e-10,3.072540637392962e-07,1.3967018051224165e-09,0.0005630270980367155
0.0004608862824155617,0.10774377640113753,3.76,0.0,0.17938630031203015,0.45309373528731306,0.4774328086857026,0.00012760461136616255,0.0010122101463705022,0.16870174453417514,0.0002646776630174246,6.818953585799856e-06,2.326830953257566e-10,6.993201018470917e-13,2.7388804422198066e-05,1.619425551627458e-06,4.690540208186637e-06,0.03664522947008159,9.203721460178643e-08,0.020613361247632536,0.49375219172614854,2.929897621308633e-05,1.7191544406664058e-09,0.0001690534198337968,0.0006336311227563766,0.0021604591763565895,0.04766584391957823,4.997030431907301e-06,0.0012638686381017744,1.4224963158403253e-10,3.020647913896485e-07,1.3731114060203579e-09,0.0005623799432061947
0.00046677924537772574,0.10775990253143344,3.76,0.0,0.17590828730908306,0.4496978255501382,0.48035196279294967,0.0001276963729342947,0.001000585589397762,0.17003326775768435,0.00026505257585600686,6.7328048360039365e-06,2.2798770410107203e-10,6.852078369499117e-13,2.754353317893285e-05,1.5876489001213375e-06,4.601232462929508e-06,0.03692909974826534,9.104358929587854e-08,0.020559821029229503,0.4966808352011635,2.9476157529629054e-05,1.6872137260660397e-09,0.00016778637464742006,0.0006267070036208098,0.0021166340044942666,0.04805081725790058,4.902193757646661e-06,0.001251872734375402,1.3955366414019276e-10,2.969151464401354e-07,1.3497011771100316e-09,0.0005615028970880596
0.00047267220833988976,0.10777575487955274,3.76,0.0,0.17249351751215647,0.44636048643390674,0.4832208784401124,0.00012779710597536138,0.0009890263576209119,0.17134691959659626,0.00026541695448065975,6.646912903313002e-06,2.2337626405965885e-10,6.713479046573177e-13,2.7695793769128133e-05,1.5563998032062697e-06,4.513660487930489e-06,0.037209734408957834,9.006194864033315e-08,0.020501857944468092,0.4995547851435559,2.9653142450735895e-05,1.6558957404495153e-09,0.00016654118269930797,0.0006198591239230499,0.0020732042145644885,0.04842994031777623,4.808086957328635e-06,0.0012397000973408856,1.369096783971586e-10,2.9180738123950655e-07,1.3264813556202927e-09,0.0005604024556004162
0.0004785651713020538,0.10779133735019128,3.76,0.0,0.16914078688119868,0.4430806372221362,0.486040506304108,0.00012790699234932446,0.000977533681099258,0.1726429413120576,0.00026577055581008727,6.561299419637096e-06,2.1884755384633372e-10,6.577366331528878e-13,2.784560395933833e-05,1.5256724970986913e-06,4.427790010951926e-06,0.037487197089924575,8.909245602901183e-08,0.020439583247208692,0.5023750658266775,2.9829974849995976e-05,1.6251881132747827e-09,0.0001653174407641871,0.0006130877031133152,0.0020301873093403256,0.048803273229739166,4.714757880088823e-06,0.0012273636803825409,1.3431665489707166e-10,2.867435613113476e-07,1.3034613295200776e-09,0.000559085129349213
0.0004844581342642178,0.10780665382537162,3.76,0.0,0.165848914351721,0.4398572167685969,0.4888117779803293,0.00012802621303301996,0.0009661087011870234,0.17392157280382073,0.0002661131449382184,6.475985244923647e-06,2.1440035208059795e-10,6.443703506761495e-13,2.79929817651694e-05,1.495461099446626e-06,4.3435871889970255e-06,0.037761551002504085,8.813526222317633e-08,0.020373106462339616,0.5051426825830153,3.0006697532302728e-05,1.5950786306503699e-09,0.0001641147529186251,0.0006063928761735608,0.0019875993905486195,0.04917087591425884,4.622250638918959e-06,0.0012148760189893916,1.317735868783494e-10,2.8172557561385183e-07,1.2806496843554622e-09,0.0005575574320055317
0.0004903510972263818,0.10782170816218847,3.76,0.0,0.16261674157186304,0.43668918332832674,0.4915356062197311,0.00012815494889888135,0.0009547524751414732,0.17518305247886767,0.00026644449437148967,6.390990477876204e-06,2.1003343891001952e-10,6.312453900915532e-13,2.8137945116562288e-05,1.465759624704209e-06,4.261018638252812e-06,0.038032858916896714,8.719050600362141e-08,0.020302535405890297,0.5078586219892952,3.0183351950802793e-05,1.5655552455997146e-09,0.00016293273047798004,0.0005997746991184791,0.0019454552307975306,0.04953280802248868,4.530605793473397e-06,0.0012022492391755176,1.2927948117191457e-10,2.767551468698067e-07,1.2580542499962886e-09,0.0005558258692829091
0.0004962440601885457,0.10783650419099748,3.76,0.0,0.15944313262474227,0.4335755143737588,0.4942128851770336,0.0001282933802813438,0.0009434659808823419,0.17642761712872676,0.000266764383181775,6.3063344653565755e-06,2.0574559718685875e-10,6.183580923610412e-13,2.8280511886576573e-05,1.4365619964838927e-06,4.180051437293204e-06,0.038301183148989754,8.625831409753826e-08,0.02022797620689332,0.5105238520656332,3.0359977721772012e-05,1.5366060791848996e-09,0.0001617709919277959,0.000593233154337134,0.001903768343034717,0.04988912888036523,4.439860528421371e-06,0.0011894950657527523,1.2683335829866277e-10,2.7183383987388005e-07,1.235682138343157e-09,0.0005538969288320462
0.0005021370231507097,0.10785104571347118,3.76,0.0,0.15632697374137455,0.4305152063964235,0.4968444906684923,0.00012844168600164844,0.0009322501198159342,0.17765550181597692,0.00026707259659228705,6.222035827190837e-06,2.0153561335579556e-10,6.057048093636334e-13,2.842070047403747e-05,1.4078620586986441e-06,4.100653140188274e-06,0.03856658554814219,8.533880226851474e-08,0.020149533328453276,0.5131393224868103,3.0536613379775696e-05,1.5082194261535224e-09,0.00016062916284981696,0.0005867681551083195,0.0018625510467579999,0.05023989743720462,4.350048832417995e-06,0.0011766248307676877,1.244342528612949e-10,2.669630702069922e-07,1.2135397832432424e-09,0.0005517770710499622
0.0005080299861128737,0.10786533650074351,3.76,0.0,0.1532671730078137,0.42750727469712996,0.499431280433235,0.00012860004578616453,0.0009211057181332432,0.17886693977025114,0.00026736892576013774,6.138112474498674e-06,1.9740227873720866e-10,5.932819077010975e-13,2.8558529495986177e-05,1.3796535887562055e-06,4.022791794749984e-06,0.038829127486805406,8.443207688318247e-08,0.020067309589002665,0.5157059648020851,3.0713297552694834e-05,1.4803837608914164e-09,0.00015950687584370153,0.0005803795497006303,0.001821814530791651,0.05058517221776584,4.2612016531365755e-06,0.0011636494820531276,1.2208121408954597e-10,2.621441134675643e-07,1.1916329822327782e-09,0.000549472720573942
