Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66)
1.7643679664296582e-15,0.48286307024045794,3.76,0.0,0.6347469907990886,0.9999999949354637,3.436748908017024e-33,1.4823218795986096e-24,1.2694413875578217e-12,1.2694413841055427e-12,3.02673327312167e-14,8.333104231889635e-27,1.0719780633561326e-25,3.450272488524309e-21,3.448549759809336e-21,4.152049321960532e-29,8.098846905055922e-19,3.0267332733985236e-14,2.6614601979188328e-24,6.235999436349476e-15,5.964797034622457e-21,1.5151840790363864e-24,3.530433349629768e-24,9.692277402071357e-30,9.335098473916553e-29,4.701187498499917e-25,1.957581375649878e-34,3.554452474025232e-34,6.235999436289533e-15,3.4865566794383976e-30,6.359688973399615e-44,4.442653696411791e-28,7.00856655135435e-27,5.064506222324304e-09,5.874097253828256e-45,6.63848610846645e-38,1.5000979187072656e-37,4.077066809614513e-36,8.098847740935113e-19,3.346203309448655e-48,1.6293026557095753e-47,3.7194988773431004e-50,5.81776423173243e-52,2.2380999580538873e-37,3.8052235118064435e-52,5.138192717422436e-50,5.973661857454128e-34
2.2054599814069687e-15,0.4828630702404864,3.76,0.0,0.6347469907987621,0.9999999936693342,6.256472295388061e-33,2.2646540059155623e-24,1.5868017512611456e-12,1.5868017459868429e-12,3.783416629101715e-14,1.2731108064979345e-26,1.6377399594893061e-25,5.270781318817976e-21,5.268604872183315e-21,7.558647266369141e-29,1.0123558506468908e-18,3.7834166295702354e-14,4.066109836508362e-24,7.794999378033739e-15,7.457117036811719e-21,2.3148590384454396e-24,5.3937045091336e-24,1.4807610329932297e-29,1.4261921353490667e-28,7.18235134906203e-25,3.5637021601529862e-34,5.430654077625918e-34,7.794999377942157e-15,5.3266710872973315e-30,1.1577946756955197e-43,6.787413241881467e-28,1.0707501509911775e-26,6.330627962673799e-09,1.0693573193940517e-44,1.245469913663125e-37,2.8143864058943813e-37,7.64913240300935e-36,1.0123559783381916e-18,7.316391691470717e-48,2.966083801258456e-47,8.132598150875793e-50,1.272040667724967e-51,4.074375522949279e-37,8.320044825842962e-52,1.1542795346453483e-49,9.141922218103295e-34
3.0876440113615896e-15,0.4828630702405435,3.76,0.0,0.6347469907981091,0.9999999911370818,1.6518947624448552e-32,4.354854221078515e-24,2.2215224786671694e-12,2.2215224685248724e-12,5.296783338010228e-14,2.448150324317294e-26,3.149314453963542e-25,1.013445369015494e-20,1.0131340389085174e-20,1.9957058344446386e-28,1.4172981413282666e-18,5.296783339018372e-14,7.818984980608957e-24,1.0912999261399853e-14,1.0443187388608788e-20,4.4513923313325545e-24,1.0371902611181594e-23,2.8474511116700863e-29,2.7425169356558224e-28,1.3811402697697669e-24,9.409224923566394e-34,1.0444066761780167e-33,1.091299926122373e-14,1.0243000667001439e-29,3.0571902237964793e-43,1.3052143148084545e-27,2.0590124951416254e-26,8.862865211924806e-09,2.823420996238893e-44,3.407831272083846e-37,7.700669719570187e-37,2.0929420486338358e-35,1.4172983868198858e-18,2.8142077561610464e-47,7.831339480356864e-47,3.128159806299754e-49,4.892835392549486e-51,1.075755318815208e-36,3.200272886871476e-51,4.476152059465228e-49,1.7647549666268622e-33
3.96982804131621e-15,0.4828630702406006,3.76,0.0,0.6347469907974562,0.9999999886048377,3.4247943552033815e-32,7.141957465667491e-24,2.8562432060723658e-12,2.856243189439025e-12,6.810150042872119e-14,4.014965623270051e-26,5.164865330940116e-25,1.6619461368546585e-20,1.6615372190816838e-20,4.137597932392627e-28,1.8222403927722627e-18,6.810150044627138e-14,1.2823115130078e-23,1.4030999144762773e-14,1.3431154493848964e-20,7.300272721681107e-24,1.7009893704629374e-23,4.6698127240554927e-29,4.497720755477901e-28,2.2650658024732526e-24,1.9507679475078355e-33,1.7129993320166548e-33,1.4030999144473909e-14,1.6798496343384772e-29,6.338824285263114e-43,2.1405781179034736e-27,3.3767718727143377e-26,1.1395094197807922e-08,5.853662867737429e-44,7.1841216651505195e-37,1.6233945008539242e-36,4.412176525801007e-35,1.8222407952914146e-18,7.475255906869546e-47,1.6236333886922164e-46,8.309196538887015e-49,1.2996628285607359e-50,2.2303101512131407e-36,8.500773674680589e-51,1.1910627296217895e-48,2.9048973513568846e-33
5.734196101225452e-15,0.48286307024071484,3.76,0.0,0.6347469907961503,0.9999999835403742,1.0290537119701936e-31,1.480659084941215e-23,4.125684660880278e-12,4.125684626396384e-12,9.836883440457812e-14,8.32376648646678e-26,1.0707680274921072e-24,3.445279903676563e-20,3.444664096754177e-20,1.2432285459418638e-27,2.632124778095194e-18,9.836883444328246e-14,2.6584612600867133e-23,2.0266998911479058e-14,1.941277817657157e-20,1.513477552750928e-23,3.526455508380336e-23,9.681358724490217e-29,9.324580431399347e-28,4.695883819605603e-24,5.8614937008091334e-33,3.552124631635471e-33,2.0266998910880104e-14,3.4826297093312697e-29,1.904985111829651e-42,4.437935353504564e-27,7.000637763302095e-26,1.6459527383093128e-08,1.7588592209804188e-43,2.191379642184508e-36,4.9518562436728194e-36,1.3458507252000687e-34,2.6321256122039863e-18,3.392341809593114e-46,4.878552917206984e-46,3.7707938314850235e-48,5.897995470942008e-50,6.701437136762815e-36,3.857761856755564e-50,5.33863418503428e-48,6.069472469738922e-33
9.262932221043935e-15,0.48286307024094316,3.76,0.0,0.6347469907935384,0.9999999734115466,4.4242527014681136e-31,3.849757442649941e-23,6.664567570486177e-12,6.6645674808274675e-12,1.5890350187077638e-13,2.164206449788309e-25,2.7840093242245283e-24,8.957261104791727e-20,8.956184608160243e-20,5.345039887693127e-27,4.251893079323164e-18,1.5890350197665545e-13,6.912043673094033e-23,3.2738998444873625e-14,3.1398783327334923e-20,3.935068916017144e-23,9.168843869669334e-23,2.5171700882085896e-28,2.424406678277566e-27,1.2209360102585412e-23,2.5200449580067426e-32,9.2397659896923e-33,3.273899844331582e-14,9.054899628822433e-29,8.193461477927995e-42,1.1539439516883313e-26,1.820169471365335e-25,2.6588294609407106e-08,7.561927270671092e-43,9.508582779988736e-36,2.1486530257421702e-35,5.83976128238643e-34,4.251895245907237e-18,2.53958107582511e-45,2.0974505646303848e-45,2.822899792496931e-47,4.415369596169759e-49,2.8811636328374043e-35,2.8880492558624003e-49,3.8749344322635273e-47,1.6036430654624915e-32
1.63204044606809e-14,0.4828630702413999,3.76,0.0,0.6347469907883145,0.9999999531542876,2.4913728401625124e-30,1.1932673555519071e-22,1.1742333389658272e-11,1.1742333111755748e-11,2.799728348611618e-13,6.708171045340773e-25,8.629167052867977e-24,2.7762413494933073e-19,2.776022751800087e-19,3.009856203648407e-26,7.491427810902747e-18,2.7997283520085304e-13,2.1424288839356067e-22,5.76829975115124e-14,5.546182461841117e-20,1.219699205370239e-22,2.8419378940481767e-22,7.802121966917241e-28,7.514593363989692e-27,3.784353084507383e-23,1.4190676671758185e-31,2.8665855420115885e-32,5.768299750668059e-14,2.806622475713391e-28,4.61773607374261e-41,3.577187426498975e-26,5.641671620251942e-25,4.6845432495500846e-08,4.2582406653661624e-42,5.375735372386192e-35,1.2147547645596039e-34,3.3015446698321654e-33,7.49143451282655e-18,2.7010185932584707e-44,1.181103607473755e-44,3.0023490283559554e-46,4.6960496806500187e-48,1.6224178649233395e-34,3.071730885209327e-48,3.974998414791052e-46,5.13352935507572e-32
3.0435348939954835e-14,0.48286307024231334,3.76,0.0,0.634746990777867,0.9999999126413558,1.6543941677667375e-29,4.147785187082123e-22,2.1897865027843657e-11,2.1897864061877072e-11,5.221114930741762e-13,2.331764826953792e-24,2.999402957825684e-23,9.649744608171446e-19,9.649228509830592e-19,1.9986552268304464e-25,1.3970489844633398e-17,5.221114942793291e-13,7.446906442199628e-22,1.0757099564420167e-13,1.0395203560756568e-19,4.239583068186964e-22,9.878345134299667e-22,2.7119562945605878e-27,2.612011668782743e-26,1.315402654170391e-22,9.423132109761495e-31,9.982738256764175e-32,1.0757099562738348e-13,9.755607622288575e-28,3.0715881847447116e-40,1.2437315734201538e-25,1.9609623762157005e-24,8.73581220605696e-08,2.8276662601428327e-41,3.5744772423280294e-34,8.077254230694617e-34,2.1952894260365577e-32,1.397051304471943e-17,3.5019845439548285e-43,7.843014849255878e-44,3.892675536570514e-45,6.088629039042372e-47,1.0773451296536711e-33,3.982866058811706e-47,5.0138894466276824e-45,1.8988329577935892e-31
5.86652378985027e-14,0.48286307024414016,3.76,0.0,0.6347469907569718,0.9999998316218368,1.202727081433615e-28,1.5408940935832658e-21,4.220892830357923e-11,4.220892471517962e-11,1.0063887784314384e-12,8.66254577913213e-24,1.1142076446390606e-22,3.5846632416802104e-18,3.584521598439118e-18,1.4529466333656337e-24,2.6928584626981358e-17,1.006388782958758e-12,2.7663959028587718e-21,2.073469919073322e-13,2.02389008664852e-19,1.5749379281984158e-21,3.6696351875178036e-21,1.0074466589738203e-26,9.70317444707088e-26,4.886436863668766e-22,6.850261290128816e-30,3.7223701482602186e-31,2.0734699184468274e-13,3.6240522504288394e-27,2.2405713561284186e-39,4.622712445600555e-25,7.284363018757482e-24,1.6837715682627594e-07,2.0556611701964107e-40,2.5995284085025736e-33,5.874173460933086e-33,1.5965176067918145e-31,2.6928670100746295e-17,5.036971812267304e-42,5.701650654880129e-43,5.598919585748553e-44,8.7573991926101e-46,7.831890838219594e-33,5.7293139989461945e-46,7.090528290706748e-44,7.907076251141232e-31
1.1512501581559842e-13,0.48286307024779407,3.76,0.0,0.6347469907151816,0.9999996696081725,9.166925122453552e-28,5.934280590545555e-21,8.28310548525095e-11,8.283104103402636e-11,1.9749432248888536e-12,3.336179112811395e-23,4.2905299206436e-22,1.3803990121920048e-17,1.3803543947203255e-17,1.1073211304310432e-23,5.284466051175217e-17,1.9749432424246346e-12,1.0653035706091405e-20,4.0689898442544346e-13,4.050894641498761e-19,6.064935852064502e-21,1.413131130237829e-20,3.87956463780676e-26,3.736573015316518e-25,1.88166200967337e-21,5.22072981043116e-29,1.4441962676418729e-30,4.068989841828552e-13,1.3955869062358972e-26,1.7192440526986025e-38,1.7820488322042728e-24,2.8049063487013366e-23,3.303898525878532e-07,1.5667461900915995e-39,1.981366685096809e-32,4.477329168964486e-32,1.2168688897921859e-30,5.2844984181957276e-17,7.638441456011568e-41,4.3454633106066185e-42,8.490649529741906e-43,1.3280396672896717e-44,5.968848243141331e-32,8.69042505628795e-45,1.0652872050582296e-42,3.702670595431031e-30
1.7158479373269416e-13,0.4828630702514477,3.76,0.0,0.6347469906733914,0.999999507628335,2.8724478457467276e-27,1.3182942254554128e-20,1.2345318139805197e-10,1.23453150702531e-10,2.9434975056935588e-12,7.411407752291628e-23,9.53044791311072e-22,3.066324561702814e-17,3.066232591397961e-17,3.4696050517650775e-23,7.876058934116393e-17,2.9434975447221975e-12,2.3663968839509444e-20,6.064509769337873e-13,6.155589974880973e-19,1.3472354466290454e-20,3.139041802291677e-20,8.617846522298349e-26,8.300192404249161e-25,4.1797253785865894e-21,1.6358285246674772e-28,3.227878393617457e-30,6.064509763924595e-13,3.10008711351849e-26,5.411576010249303e-38,3.96203393500517e-24,6.230254554313633e-23,4.923687214685108e-07,4.9093390382377407e-39,6.208403815729129e-32,1.402928214444339e-31,3.81292921137666e-30,7.876129822229624e-17,3.1956228312604617e-40,1.3616075968589877e-41,3.5521597193497716e-42,5.555999422325973e-44,1.8702384547307266e-31,3.636326408617969e-44,4.627002809130569e-42,9.437381201453139e-30
2.280445716497899e-13,0.48286307025510156,3.76,0.0,0.6347469906316011,0.9999993456823176,6.510220385510838e-27,2.3287439911137658e-20,1.6407530794020665e-10,1.6407525372069673e-10,3.912051620878287e-12,1.309233121014434e-22,1.6833792531669762e-21,5.4162424510838264e-17,5.4160858029680884e-17,7.863258618630099e-23,1.0467637742738047e-16,3.912051689882638e-12,4.179917808260911e-20,8.060029694338998e-13,8.337981658421169e-19,2.3797243809403796e-20,5.544695208209428e-20,1.5222305400108372e-25,1.4661175359138402e-24,7.382782213012177e-21,3.707322743699073e-28,5.7356756070444955e-30,8.06002968473496e-13,5.475916124031595e-26,1.23176638283068e-37,7.00441373531191e-24,1.1004236375597048e-22,6.543137701902177e-07,1.1126622137684437e-38,1.4070381346813498e-31,3.1795277830577425e-31,8.641408044379225e-30,1.0467761222211483e-16,8.978455458542403e-40,3.0859150574301523e-41,9.980203026820921e-42,1.5610207792331053e-43,4.238571290751233e-31,1.0218471806888154e-43,1.3398031603155446e-41,1.875255971600818e-29
2.845043495668856e-13,0.4828630702587554,3.76,0.0,0.6347469905898109,0.9999991837701137,1.2370479463091255e-26,3.624835339126341e-20,2.0469743447897354e-10,2.0469735008852671e-10,4.880605570476872e-12,2.037935340626393e-22,2.6200388996930353e-21,8.430152147418204e-17,8.429913056830373e-17,1.494075046603975e-22,1.305920312961193e-16,4.880605677938193e-12,6.505864568135978e-20,1.0055549619273684e-12,1.0598075453028766e-18,3.703965563839693e-20,8.630091016733765e-20,2.369295481946655e-25,2.281952163686482e-24,1.1490779198864281e-20,7.04417843657606e-28,8.980399483997982e-30,1.0055549604259645e-12,8.523084569084982e-26,2.350549588528619e-37,1.0911449050551178e-23,1.7126599050170569e-22,8.162250057008007e-07,2.1142247699701473e-38,2.6734834254840797e-31,6.041371100591196e-31,1.6419351490640208e-29,1.3059392618177657e-16,2.0353684666905632e-39,5.863587744101566e-41,2.2624633915792265e-41,3.538754819582236e-43,8.053586665556774e-31,2.316911965670267e-43,3.104900549485117e-41,3.243156721615374e-29
3.974239054010771e-13,0.482863070266063,3.76,0.0,0.6347469905062304,0.9999988600471195,3.276309043790344e-26,7.07415778694819e-20,2.8594168754634395e-10,2.8594152287319143e-10,6.817712973041034e-12,3.977319158796422e-22,5.112268949450224e-21,1.6449944994639107e-16,1.6449486094785535e-16,3.95665930497427e-22,1.8242296057816824e-16,6.817713182854154e-12,1.269502901904024e-19,1.4046589469002616e-12,1.5351390737952231e-18,7.227723869529604e-20,1.6840108623278225e-19,4.623287554588204e-25,4.4528303289286126e-24,2.2421395966415386e-20,1.8654636610825832e-27,1.7728132432278333e-29,1.4046589439451985e-12,1.6631479193243978e-25,6.278466748067181e-37,2.132786708377102e-23,3.3415529988562554e-22,1.1399460628431081e-06,5.599429618379068e-38,7.080038282320603e-31,1.5999122115812303e-30,4.348243208246142e-29,1.8242655398197748e-16,7.139279346300732e-39,1.5528846620432938e-40,7.935869204691394e-41,1.2412595574727906e-42,2.132777563601099e-30,8.130196896596755e-43,1.1226267334278345e-40,7.578576043076991e-29
6.2326301706946e-13,0.4828630702806782,3.76,0.0,0.6347469903390693,0.9999982130065788,1.2438418463267636e-25,1.7403092764379177e-19,4.48430193640431e-10,4.484297886386347e-10,1.0691925792646653e-11,9.78520982454841e-22,1.257185047488457e-20,4.045740868527057e-16,4.0456277343275343e-16,1.5018059749610236e-21,2.860835001347235e-16,1.0691926308867161e-11,3.1222388712402334e-19,2.2028669168372716e-12,2.5790704087854635e-18,1.777649876193957e-19,4.1417037994834005e-19,1.1370760924803012e-24,1.0951421603259205e-23,5.513952949924341e-20,7.080638461561724e-27,4.4639218930862043e-29,2.2028669094408564e-12,4.090481685224555e-25,2.4291289150644645e-36,5.2637540522817495e-23,8.216267364717501e-22,1.7869827288723898e-06,2.125739315280584e-37,2.6873409450245628e-30,6.07280081489108e-30,1.6504423269625749e-28,2.8609180911674213e-16,4.210794901548941e-38,5.89478063776462e-40,4.6806733584008054e-40,7.32106589240447e-42,8.095258044275434e-30,4.799702600674979e-42,6.799458573861898e-40,2.4986542540155517e-28
8.49102128737843e-13,0.48286307029529335,3.76,0.0,0.6347469901719083,0.9999975665062637,3.128101227241222e-25,3.2308857955570143e-19,6.109186996803133e-10,6.109179479990674e-10,1.4566135966701328e-11,1.81674300046902e-21,2.3330656950907144e-20,7.508868129663813e-16,7.508654349796597e-16,3.776073082211038e-21,3.897426310172724e-16,1.456613692484867e-11,5.794836104375676e-19,3.001074886847739e-12,3.747390349482155e-18,3.299389562052407e-19,7.686980865751526e-19,2.1104292640788908e-24,2.0325791566657312e-23,1.0233067130598896e-19,1.78032548547639e-26,8.479164098361331e-29,3.0010748728794403e-12,7.592078945794827e-25,6.216116846707215e-36,9.803746035737853e-23,1.5245531753411022e-21,2.4334791694342727e-06,5.345789900053056e-37,6.756948983125752e-30,1.5269410295213807e-29,4.149804403351289e-28,3.897570636501557e-16,1.412172832138631e-37,1.4822939296713504e-39,1.5697679927120485e-39,2.4552726469996813e-41,2.0354349356736278e-29,1.6109348703214637e-41,2.3030373818624595e-39,5.824570556777559e-28
1e-12,0.48286307030990844,3.76,0.0,0.6347469900602171,0.999997134837994,5.101870438427314e-25,4.482094185179706e-19,7.194878907209133e-10,7.194868481307193e-10,1.7154747527571543e-11,2.5204132701232076e-21,3.235742855743513e-20,1.0414878434461658e-15,1.0414577368673805e-15,6.1578560203627114e-21,4.590034976309085e-16,1.715474885647312e-11,8.037480166284955e-19,3.534409802266561e-12,4.597362322284016e-18,4.576364763712972e-19,1.066192737155606e-18,2.9272090946319815e-24,2.8192106392473035e-23,1.4192631503719498e-19,2.9032793990790354e-26,1.1941425595495556e-28,3.534409782668413e-12,1.053045194338834e-24,1.0255076823973661e-35,1.3629773220877565e-22,2.11421678521252e-21,2.865144850150414e-06,8.71868613941688e-37,1.1018958648901889e-29,2.4900940886144345e-29,6.767326691461721e-28,4.590225954012815e-16,2.6878974481567135e-37,2.4174085869541055e-39,2.987876002334277e-39,4.673321663759096e-41,3.319298729585797e-29,3.067834873021869e-41,4.3986739828410386e-39,9.183788926621936e-28
1.074941240406226e-12,0.48286307030990844,3.76,0.0,0.6347469900047472,0.9999969205457211,6.334025857997541e-25,5.179523996492352e-19,7.734072056659906e-10,7.734060009546973e-10,1.8440343497410515e-11,2.9126615433044767e-21,3.738754796109518e-20,1.203437282615284e-15,1.2034022127906909e-15,7.644551420482322e-21,4.934007793475105e-16,1.844034503289992e-11,9.287283026666848e-19,3.7992828570353476e-12,5.0401365193268585e-18,5.288025235750066e-19,1.2319839921899517e-18,3.382397123263692e-24,3.257593873379872e-23,1.6399134198051562e-19,3.6042212429757494e-26,1.390220452071172e-28,3.799282834260957e-12,1.216800914926389e-24,1.2799812336332984e-35,1.5767500794252302e-22,2.4427698463455637e-21,3.0794358373746698e-06,1.0824228819035996e-36,1.3679284474071147e-29,3.0912936787912686e-29,8.401170206314392e-28,4.934223176059582e-16,3.56125828258194e-37,3.001131277466097e-39,3.958715654446663e-39,6.191800042934567e-41,4.1206791910026125e-29,4.0655601623086903e-41,5.83485989857812e-39,1.1247167990839612e-27
1.5266194637429919e-12,0.4828630703391389,3.76,0.0,0.6347469896704252,0.9999956302421491,1.812394415849664e-24,1.0452496445030843e-18,1.0983842174747304e-09,1.0983817876523768e-09,2.6188750637581153e-11,5.878639343970372e-21,7.539103558100083e-20,2.4272500744000426e-15,2.4271755933580544e-15,2.186437231599014e-20,7.007158286421359e-16,2.6188753733584308e-11,1.8731679765068174e-18,5.395698798355728e-12,7.99905767913278e-18,1.0666119337025525e-18,2.4848295480284653e-18,6.822212231554842e-24,6.570355890204726e-23,3.3070739159606647e-19,1.0308544463731742e-25,2.930553449391469e-28,5.395698750852814e-12,2.4543145516679796e-24,3.793378540069972e-35,3.2025031965252907e-22,4.924417254854535e-21,4.369731659834739e-06,3.0969834163393806e-36,3.9124665830562206e-29,8.841762270475953e-29,2.4028451671644934e-27,7.007528238794617e-16,1.4504145754916274e-36,8.585255403326075e-39,1.612318058137854e-38,2.5217926565194663e-40,1.1785655358908225e-28,1.6586774863146775e-40,2.3861169117109636e-38,3.042372260462679e-27
2.4299759104165237e-12,0.4828630703975995,3.76,0.0,0.6347469890017811,0.9999930560924638,7.311343378789836e-24,2.6511789910667527e-18,1.748338240441752e-09,1.7483320841991924e-09,4.168553329427449e-11,1.4914501559492685e-20,1.9092505890366638e-19,6.149713442552046e-15,6.149504018505799e-15,8.812279648939294e-20,1.1153528247313179e-15,4.168554113171434e-11,4.7458162099526094e-18,8.588530687669848e-12,1.5411664958112173e-17,2.7026540520165544e-18,6.2956096890125395e-18,1.7285607002140554e-23,1.6646806347513661e-22,8.376213426970944e-19,4.1548034827945115e-25,8.067538517882107e-28,8.588530559352011e-12,6.218845974838686e-24,1.6406942562640073e-34,8.227014235334677e-22,1.2463985026969111e-20,6.9438658443871e-06,1.249156473253525e-35,1.576908347734405e-28,3.5638410640957126e-28,9.684539344975655e-27,1.1154138305363911e-15,9.490796497127588e-36,3.4616042849287156e-38,1.0550630307897382e-37,1.650168294728072e-39,4.75012278928697e-28,1.089332177881219e-39,1.5657966502996769e-37,1.1637433343987026e-26
