Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19)
1.1713392904738295e-07,0.3110829260594502,3.76,0.0,0.8714745066970736,0.9886763026386614,0.0004217066121110905,0.0007818809345853174,0.02218631967065976,0.010968219719248506,0.008531400135472194,1.3857318853242174e-08,1.331638166757908e-09,0.0022905992417306892,0.0022118969447141035,0.00458180047018155,0.00024250609734536446,0.0001870871802860469,2.256838749562636e-06,0.003877410213372513,0.0005413070252424855,8.118611299270378e-05,2.6912188606659637e-05,1.1775750665388787e-06,4.053534604566208e-05,2.75884891290484e-07,8.437000677305982e-07,1.849123039502714e-08,0.0003581781879812466,7.445283398937509e-07,1.8243692784054414e-12,1.5957582046192003e-07,9.337083110895647e-09,0.0034133883899725376,2.362301950458543e-13,1.544388918245671e-09,3.096164789027557e-08,7.694388673034292e-07,9.465783050620616e-05,8.642246575518805e-13,1.66939597687412e-14,1.4322380956985307e-10,4.8528496496926437e-11,5.420925532626456e-08,8.504253745609354e-13,1.96915241833817e-10
1.191572142657149e-07,0.31110864319225146,3.76,0.0,0.8708374395485362,0.9884405638568612,0.0004449685925947592,0.0008072909521081958,0.022652698589398692,0.011065824565899303,0.008845222871028008,1.403312040066294e-08,1.343276745015935e-09,0.002325289749435445,0.0022408620227470076,0.004750463131018668,0.0002458571259368992,0.00019009806224331536,2.3416567140177765e-06,0.004011985709703117,0.00055706841631943,8.594735127554536e-05,2.9265527368106665e-05,1.291727081437274e-06,4.3340061448513495e-05,2.8596916166451025e-07,9.25108247048401e-07,2.000527898207424e-08,0.00036965998489355565,8.163895302393114e-07,1.9734004257261792e-12,1.652470722946313e-07,9.664087798649743e-09,0.0034125751506820503,2.598055125827013e-13,1.6325978687519734e-09,3.287211930875662e-08,8.220030567611307e-07,0.00010059652472739668,9.175419797259416e-13,1.874912400517466e-14,1.5549024762209187e-10,5.265449813334052e-11,5.951916897095776e-08,9.343746803764022e-13,2.2111473215660066e-10
1.2118049948404686e-07,0.3111344651392681,3.76,0.0,0.8701956424727691,0.9882025561827716,0.00046898579275230894,0.0008328148047643717,0.023121276062096137,0.011161211398323942,0.009163224553050901,1.4205192576176001e-08,1.3546325201330958e-09,0.002359499007977062,0.0022691330770346517,0.004921485935221768,0.00024912789605997527,0.00019309557330397407,2.4276138173129358e-06,0.004148244087383585,0.0005728612750546948,9.088893169553199e-05,3.1776168344624606e-05,1.4142516580648378e-06,4.626524524072852e-05,2.961821174002703e-07,1.0130867300779044e-06,2.1624329856217555e-08,0.0003814961611739583,8.935311753629388e-07,2.13272097670717e-12,1.7107547515391035e-07,1.0000251145363562e-08,0.0034117540655077103,2.8519252986302427e-13,1.7240170001427512e-09,3.485267276655584e-08,8.76959347144231e-07,0.00010678464275355593,9.728010810124546e-13,2.100818022186418e-14,1.68498073156999e-10,5.702798048136778e-11,6.533689249472257e-08,1.0248680869353678e-12,2.4768926217507376e-10
1.2320378470237884e-07,0.3111603892680192,3.76,0.0,0.8695492029425969,0.9879623255249611,0.0004937621284769603,0.0008584360756467137,0.02359200935297181,0.011254414526380707,0.009485298059555933,1.4373577208283785e-08,1.3657098600212774e-09,0.0023932318593174037,0.0022967154146370196,0.005094822477181632,0.00025231891151170256,0.00019607947695779118,2.5146786006444804e-06,0.004286148707603552,0.0005886789461161991,9.601364483731544e-05,3.4450617641742544e-05,1.545554489854711e-06,4.931214330657771e-05,3.0652008074273634e-07,1.1080461635540352e-06,2.3354459493800438e-08,0.0003936962666819117,9.762130117986118e-07,2.302922393352339e-12,1.770662567917011e-07,1.034586967747395e-08,0.0034109252931292288,3.124871217767534e-13,1.8187006512805709e-09,3.69037296356665e-08,9.343559315138946e-07,0.00011322666841816378,1.0300118933644444e-12,2.3486192507021093e-14,1.8227159773753147e-10,6.165699989011571e-11,7.170233923899309e-08,1.1222756002066774e-12,2.7681146737083453e-10
1.252270699207108e-07,0.31118641297061306,3.76,0.0,0.8688982083028487,0.9877199171268831,0.0005193010552533763,0.0008841385832208222,0.024064856161853127,0.011345467764186106,0.009811336515904613,1.4538316825087562e-08,1.3765130773517024e-09,0.0024264933267695203,0.00232361474431298,0.00527042659708448,0.00025543073221982314,0.0001990495425508115,2.6028196774899658e-06,0.004425663359913308,0.0006045150212802144,0.0001013242309448062,3.729541886666776e-05,1.6860490796852849e-06,5.248187393985066e-05,3.169793860146663e-07,1.210413759973192e-06,2.52019941757985e-08,0.0004062697863383242,1.0647002609343553e-06,2.484620129155839e-12,1.8322473953873062e-07,1.0701244435639551e-08,0.0034100889899284464,3.4178767881546046e-13,1.9167037919093508e-09,3.902566315729046e-08,9.942400461622572e-07,0.00011992697602306482,1.089182939759564e-12,2.6198908039255217e-14,1.968350088562048e-10,6.654957299080175e-11,7.865738114093933e-08,1.2269793344370268e-12,3.086617712491499e-10
1.2725035513904278e-07,0.31121253366514023,3.76,0.0,0.8682427457074455,0.9874753755729953,0.000545605573863566,0.0009099063957657979,0.02453977464728546,0.011434404441456639,0.010141233376741358,1.469945453492484e-08,1.3870464304125523e-09,0.002459288586375693,0.0023498371403157347,0.005448252408344008,0.0002584639694871007,0.0002020055453010526,2.6920057594822765e-06,0.0045667522760168555,0.0006203633340671498,0.00010682337948319961,4.031714382361529e-05,1.836156434636961e-06,5.5775427704128645e-05,3.2755638240442933e-07,1.3206334483849264e-06,2.7173511372025425e-08,0.00041922613179102615,1.15926346996922e-06,2.6784537252332337e-12,1.8955633425051317e-07,1.106668063796326e-08,0.0034092453100103464,3.731950740447774e-13,2.0180820963759137e-09,4.121880085686473e-08,1.0566579447174158e-06,0.00012688982775756845,1.1503214044131215e-12,2.9162761485932316e-14,2.122123432665671e-10,7.171366806023725e-11,8.624585464934637e-08,1.3393734993965947e-12,3.4342846522423213e-10
1.2927364035737476e-07,0.31123874879688884,3.76,0.0,0.867582902061134,0.9872287447950505,0.0005726782364823498,0.0009357238448877526,0.02501672344662023,0.011521257414419459,0.01047488250279955,1.485703391908399e-08,1.397314123945823e-09,0.0024916229409191267,0.002375389008704097,0.005628254322688917,0.00026141928155507226,0.00020494726630823341,2.782205680635647e-06,0.004709380141605714,0.0006362179542082655,0.00011251372874868371,4.352238321283858e-05,1.996304752034128e-06,5.91936675767933e-05,3.3824743657607554e-07,1.439166005061063e-06,2.92758405876562e-08,0.00043257463330946403,1.260178347632501e-06,2.8850868522335714e-12,1.960665342062541e-07,1.1442487341730892e-08,0.0034083944052247543,4.0681262785949003e-13,2.1228920160103224e-09,4.348342708496343e-08,1.1216548744204752e-06,0.00013411937134582565,1.2134332065348666e-12,3.239487821546792e-14,2.284274612421976e-10,7.715719667622641e-11,9.451356106628706e-08,1.4598643730456377e-12,3.813077788083388e-10
1.3129692557570673e-07,0.31126505583944963,3.76,0.0,0.86691876396554,0.9869800680785414,0.0006005211531404135,0.0009615755381318471,0.02549566169331315,0.011606059076306985,0.010812178232888025,1.50110989354135e-08,1.407320309964434e-09,0.0025235017963641474,0.0024002770559945377,0.005810387073074629,0.00026429736946585194,0.00020787449255790414,2.8733884200229997e-06,0.004853512106397444,0.0006520731819809326,0.00011839786552406049,4.691773735864174e-05,2.1669290975677234e-06,6.273732936244717e-05,3.4904893511391203e-07,1.5664891638367548e-06,3.151606366773926e-08,0.00044632453191579646,1.3677255951121893e-06,3.105207297745735e-12,2.0276090897065104e-07,1.182897710418551e-08,0.0034075364251885893,4.427460706322597e-13,2.231190849939613e-09,4.581978567115681e-08,1.1892750545164567e-06,0.0001416196379163592,1.2785230772488469e-12,3.5913076327560036e-14,2.455040217704224e-10,8.288800566669062e-11,1.0350826122218673e-07,1.5888702598383125e-12,4.225039401076788e-10
1.333202107940387e-07,0.31129145229568894,3.76,0.0,0.8662504176692193,0.9867293880692681,0.0006291359985327706,0.000987446370718995,0.025976549031658063,0.01168884136745086,0.01115301545135892,1.5161693831710202e-08,1.4170690885490659e-09,0.0025549306405267705,0.002424508259984301,0.005994605734582359,0.0002670989732011222,0.00021078701692032816,2.9655231230006107e-06,0.004999113792536769,0.0006679235424475541,0.00012447832477850416,5.050980699117225e-05,2.348471076301937e-06,6.640702236111137e-05,3.599572868101425e-07,1.7030977059826807e-06,3.3901514557552574e-08,0.00046048497175886055,1.4821907326438977e-06,3.3395268991363635e-12,2.0964509822860816e-07,1.2226465642898717e-08,0.0034066715173084483,4.811035033682473e-13,2.3430368141396244e-09,4.8228082677649366e-08,1.2595616566976932e-06,0.00014939454008722487,1.3455946392883015e-12,3.9735867504444246e-14,2.634654586916503e-10,8.891386936241204e-11,1.1327966441843005e-07,1.7268214349224038e-12,4.672292266598346e-10
1.3534349601237067e-07,0.3113179356986156,3.76,0.0,0.8655779490214152,0.9864767467800092,0.0006585240191515948,0.0010133215364311516,0.026459345629162547,0.01176963578498986,0.011497289651327312,1.5308863067914944e-08,1.4265645086234698e-09,0.0025859150237969794,0.0024480898425927405,0.006180865743452373,0.0002698248680793923,0.00021368463814443195,3.0585791210663267e-06,0.005146151301501321,0.0006837637796286654,0.0001307575894098218,5.430518410560102e-05,2.5413784973435563e-06,7.02032302769878e-05,3.70968924804168e-07,1.8495035295131104e-06,3.6439778518506755e-08,0.0004750649927369001,1.6038639221965224e-06,3.588781421872489e-12,2.167248056026246e-07,1.2635271496247175e-08,0.0034057998268036084,5.219953564727283e-13,2.458489108557895e-09,5.070848923982731e-08,1.3325567875402944e-06,0.0001574478702604164,1.4146504890911065e-12,4.3882456689190675e-14,2.8233495779376193e-10,9.524248215536986e-11,1.2387941159588223e-07,1.8741600745118457e-12,5.157040066676284e-10
1.3736678123070265e-07,0.31134450361214167,3.76,0.0,0.8649014434292684,0.9862221855972785,0.0006886860407234258,0.0010391865376671967,0.026944012186752037,0.011848473392205709,0.011844896993884342,1.5452651246275125e-08,1.4358105687090667e-09,0.0026164605417522357,0.0024710292445835505,0.006369122914383144,0.0002724758613945253,0.00021656716084710135,3.1525259504289343e-06,0.0052945912196391415,0.0006995888506365143,0.00013723809002770204,5.8310442921037164e-05,2.7461050329260907e-06,7.412631235403489e-05,3.820803085836462e-07,2.006235697881542e-06,3.91386908011622e-08,0.0004900735233743273,1.7330397866752094e-06,3.85373038360387e-12,2.2400579246233156e-07,1.30557156844686e-08,0.0034049214967293907,5.655343467331193e-13,2.577607982137124e-09,5.32611444811757e-08,1.4083014728760309e-06,0.00016578329911923908,1.4856922809305356e-12,4.837274060273106e-14,3.021354348663123e-10,1.0188145135937838e-10,1.3536105271238766e-07,2.0313401727270864e-12,5.681567707045232e-10
1.3939006644903462e-07,0.3113711536317495,3.76,0.0,0.8642209858182404,0.985965745288146,0.0007196224759313594,0.0010650271946904366,0.027430509946976017,0.011925384827500024,0.012195734363525959,1.5593103048721123e-08,1.4448112176594864e-09,0.0026465728195144383,0.002493334102041329,0.00655933345621756,0.0002750527892798841,0.00021943439549808062,3.247333369360345e-06,0.005444400622454631,0.0007153939197923989,0.00014392220477651405,6.253213096039866e-05,2.963109872640914e-06,7.817650472489039e-05,3.9328792585432636e-07,2.173840468061138e-06,4.200633477894109e-08,0.0005055193739571935,1.8700172260502984e-06,4.135156824527082e-12,2.3149387173538226e-07,1.3488121371802105e-08,0.003404036668000656,6.118354326126902e-13,2.7004547955658735e-09,5.588615849025344e-08,1.4868356440427703e-06,0.00017440437432241147,1.5587208127210472e-12,5.3227305116257887e-14,3.228895147141355e-10,1.0883829037460405e-10,1.4778001833752514e-07,2.1988274452193977e-12,6.248241539871966e-10
1.414133516673666e-07,0.3113978833850703,3.76,0.0,0.8635366605955231,0.9857074660071126,0.00075133333240302,0.0010908296540886495,0.027918800700381538,0.012000400313025683,0.012549699420007776,1.573026318075889e-08,1.4535703553742248e-09,0.002676257497710668,0.002515012224482534,0.006751453986130914,0.0002775565137832313,0.00022228615840071288,3.3429713743984635e-06,0.005595547077752912,0.0007311743527489563,0.00015081225919623759,6.697676027148864e-05,3.1928573735354546e-06,8.235392195980279e-05,4.045882942844889e-07,2.3528812980551936e-06,4.505103954813185e-08,0.0005214112299314436,2.0150992308134332e-06,4.433867024707435e-12,2.3919490172876343e-07,1.393281353019459e-08,0.003403145479415485,6.610157679508596e-13,2.8270920815971925e-09,5.8583615347520105e-08,1.568198125956171e-06,0.00018331451938857155,1.6337361131443378e-12,5.84674214980249e-14,3.4461951112908534e-10,1.1612041215908577e-10,1.6119358549839253e-07,2.377099219920103e-12,6.859509493325366e-10
1.4343663688569856e-07,0.31142469053237876,3.76,0.0,0.862848551616232,0.9854473873030184,0.000783818220945346,0.0011165803964674704,0.028408846790210822,0.01207354966298553,0.012906690646824736,1.5864176321234528e-08,1.4620918334916881e-09,0.0027055202199061656,0.002536071574487527,0.006945441542428892,0.00027998792013826375,0.00022512227166874923,3.43941021546487e-06,0.005747998647745763,0.0007469257106365582,0.00015791052612013299,7.165079880852916e-05,3.435816706784813e-06,8.665855880240755e-05,4.1597796313211593e-07,2.5439388339293455e-06,4.8281377001663154e-08,0.0005377576455674365,2.1685926931538482e-06,4.750690169211375e-12,2.4711477996946083e-07,1.439011860501055e-08,0.0034022480676790907,7.131946541625347e-13,2.9575836027914955e-09,6.135357618996428e-08,1.6524266269451216e-06,0.00019251703276480667,1.7107375297474052e-12,6.41150415552186e-14,3.6734740781897393e-10,1.237351230055977e-10,1.756608378350743e-07,2.566644315277826e-12,7.517901109360852e-10
1.4545992210403054e-07,0.3114515727670124,3.76,0.0,0.8621567421521774,0.985185548125976,0.0008170763640076089,0.0011422662433974715,0.028900611115569644,0.012144862291611215,0.013266607396500351,1.5994887077388847e-08,1.4703794560627364e-09,0.0027343666213875163,0.002556520248748262,0.00714125359605606,0.00028234791421958904,0.00022794256319943703,3.536620409956942e-06,0.005901723890214556,0.0007626437442507353,0.00016521922560780444,7.656066199230327e-05,3.6924615016250377e-06,9.109029207947954e-05,4.274535147615784e-07,2.7476108765014725e-06,5.170615838584673e-08,0.000554567037893637,2.3308082162370175e-06,5.086477962121589e-12,2.5525943707314875e-07,1.4860364183202682e-08,0.003401344567427737,7.684934910256856e-13,3.0919944065455864e-09,6.419608230173985e-08,1.7395577302938135e-06,0.00020201508707283608,1.7897238176707774e-12,7.019279169409042e-14,3.910948402913742e-10,1.3168961662134114e-10,1.9124262014846085e-07,2.7679629063645384e-12,8.226027491263814e-10
1.474832073223625e-07,0.31147852781572,3.76,0.0,0.8614613148630441,0.9849219868343135,0.0008511066043545969,0.0011678743636347438,0.029394057133202596,0.01221436722083428,0.013629349932855457,1.6122439944683304e-08,1.47843698020459e-09,0.0027628023191839887,0.00257636646043455,0.007338848060907256,0.00028463742016896133,0.00023074686664308075,3.6345727558695275e-06,0.0060566918588174316,0.0007783243882953031,0.00017274052491236886,8.171270446589245e-05,3.963269487214966e-06,9.564888277215635e-05,4.3901156605419965e-07,2.964512327866814e-06,5.53344303509157e-08,0.0005718476809018283,2.5020599219553574e-06,5.442104190655592e-12,2.6363483064930135e-07,1.5343878664395133e-08,0.003400435111252642,8.270357261426413e-13,3.2303908772738197e-09,6.711115821934495e-08,1.8296268874341648e-06,0.00021181172852653425,1.870693228675027e-12,7.672396592470958e-14,4.158830786870311e-10,1.3999096851038798e-10,2.0800148744629187e-07,2.981566379245579e-12,8.986581162651415e-10
1.4950649254069448e-07,0.3115055534389439,3.76,0.0,0.8607623517698079,0.9846567412015197,0.0008859074139323255,0.0011933922786343774,0.029889148858001764,0.012282093087661494,0.013994819470413469,1.6246879270932618e-08,1.4862681167350292e-09,0.002790832903223802,0.0025956185227891298,0.007538183303027234,0.00028685737818150435,0.00023353502136925797,3.733238343997185e-06,0.006212872102620898,0.0007939637556939133,0.00018047653848048717,8.711321206183042e-05,4.248722133072267e-06,0.00010033397823648433,4.506487697185564e-07,3.1952751179756883e-06,5.9175470507758e-08,0.000589607700025641,2.6826652575081683e-06,5.8184642407306725e-12,2.7224693925089034e-07,1.5840990935276935e-08,0.0033995198297240175,8.889468031571555e-13,3.3728407856179054e-09,7.00988148402161e-08,1.922668412733082e-06,0.00022190987651454165,1.953643600145703e-12,8.373251783936635e-14,4.41733011555541e-10,1.4864613065778465e-10,2.26001648615805e-07,3.2079771740220776e-12,9.80233583977688e-10
1.5152977775902645e-07,0.3115326474310432,3.76,0.0,0.8600599342302409,0.9843898484231801,0.0009214769029089924,0.001218807867376076,0.030385850862367,0.01234806815126593,0.014362918211088626,1.6368249224322635e-08,1.4938765307879601e-09,0.00281846392852957,0.002614284833867964,0.007739218148777781,0.00028900874244139324,0.0002363068724298586,3.832588569264628e-06,0.006370234664929815,0.0008095581319811206,0.00018842932798405042,9.27683939953579e-05,4.549304288709021e-06,0.00010514511456147153,4.6236181550663384e-07,3.440548111519779e-06,6.323878250474695e-08,0.0006078550668936703,2.87294480115613e-06,6.216474565494375e-12,2.811017563765602e-07,1.6352030047703138e-08,0.0033985988514150345,9.543541088062074e-13,3.5194133345742237e-09,7.31590525239433e-08,2.0187154798196206e-06,0.00023231232334175635,2.038572443766836e-12,9.124305159549009e-14,4.686651305653282e-10,1.5766192651196637e-10,2.4530890487309537e-07,3.4477286169668075e-12,1.067614611911684e-09
1.5355306297735843e-07,0.3115598076204596,3.76,0.0,0.8593541429163599,0.984121345123895,0.00095781282887422,0.0012441093705210515,0.0308841282745287,0.012412320299805041,0.014733549378294181,1.6486593764929653e-08,1.5012658424108582e-09,0.0028457009083638282,0.002632373862347639,0.007941911892046372,0.0002910924791971251,0.00023906227051910894,3.932595141230035e-06,0.006528750081484443,0.0008251039697826109,0.00019660090238234485,9.868437529733758e-05,4.8655038230718735e-06,0.0001100817190531638,4.7414743133952203e-07,3.700996995420039e-06,6.753409063997292e-08,0.0006265975943579193,3.073222067483944e-06,6.637072108492235e-12,2.902052845328847e-07,1.6877324900912515e-08,0.0033976723029256434,1.023386918882629e-12,3.6701792024364638e-09,7.629186417566382e-08,2.117800119397622e-06,0.0002430217341235423,2.125477033562944e-12,9.928081193546456e-14,4.966995161395732e-10,1.67045046262768e-10,2.659905831600446e-07,3.701364742185841e-12,1.161094708234828e-09
