Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42)
9.999999999999999e-11,0.266905940216233,3.76,0.0,0.921542777112354,0.9999999860237119,3.548876530433775e-17,1.0774026890168467e-13,8.587183049627178e-07,8.584461340867214e-07,1.3703705468520532e-08,1.548629787643297e-15,1.3891723868288104e-14,2.7178156472462186e-10,2.717056113542343e-10,2.397525354874072e-13,2.375678989337734e-13,1.370381661858328e-08,1.5934441283961326e-13,3.75618510496699e-09,2.818820688640352e-13,7.529428254128089e-14,2.0788301400505292e-13,2.246939322094843e-18,1.6021401539433024e-20,3.0414591585051666e-14,2.059221881988705e-18,2.4523974778070434e-21,3.7560436023059145e-09
1.058683568007288e-10,0.266905940216233,3.76,0.0,0.9215427256951024,0.9999999851866083,4.2745472709274814e-17,1.230427101550292e-13,9.091109231395577e-07,9.088058745799889e-07,1.4507889423489538e-08,1.7552687184632442e-15,1.5477426189188302e-14,3.0460052993078814e-10,3.0451114850510743e-10,2.8444006971641563e-13,2.817011713699453e-13,1.45080044314605e-08,1.7854428009327936e-13,3.97662940990692e-09,3.17821978509579e-13,8.454487681928069e-14,2.329945342536364e-13,2.5193672213879345e-18,1.9802762952937994e-20,3.3934987996710436e-14,2.4431328816140838e-18,2.9050560221313624e-21,3.976461531065715e-09
1.2356049342913645e-10,0.26690594738456647,3.76,0.0,0.9215425706804975,0.9999999826515231,7.106354531956107e-17,1.7699459794941229e-13,1.0610364070648678e-06,1.0606208975698225e-06,1.6932381398309926e-08,2.4696887948937187e-15,2.0709718418545906e-14,4.148510482772369e-10,4.147118425193536e-10,4.5203406445248503e-13,4.4696534022160314e-13,1.6932498598897877e-08,2.429972831263111e-13,4.641252287941211e-09,4.4097304233470107e-13,1.1578767168722636e-13,3.173625991927482e-13,3.4357701068090366e-18,3.534786880013772e-20,4.560131452541277e-14,3.883092633228607e-18,4.599548150883412e-21,4.640985486358007e-09
1.412526300575441e-10,0.26690595455290034,3.76,0.0,0.9215424156658957,0.9999999800993861,1.1079373312403116e-16,2.435854513353769e-13,1.21296185564721e-06,1.2124188553702397e-06,1.9356890483501455e-08,3.3277725431124424e-15,2.6590246253442445e-14,5.420765313998322e-10,5.418718125096693e-10,6.751665069883544e-13,6.665350055732811e-13,1.9356991811173556e-08,3.172955246961016e-13,5.305907840562773e-09,5.872419694725873e-13,1.5211992935350732e-13,4.1473689090869567e-13,4.49534766956267e-18,5.855169374551519e-20,5.879644816874473e-14,5.800527139758219e-18,6.850824402413057e-21,5.305509329380555e-09
1.7663690331435937e-10,0.26690596888957113,3.76,0.0,0.921542105636681,0.9999999749439578,2.3506323035892025e-16,4.192971738577882e-13,1.5168126483965706e-06,1.5159635830585659e-06,2.4205980454682917e-08,5.5041476524259805e-15,4.015710991935446e-14,8.474216405659607e-10,8.47030330533098e-10,1.3197550911961647e-12,1.2986845996195051e-12,2.4205975491533134e-08,4.953270464060927e-13,6.635335699162464e-09,9.537204066811684e-13,2.40302543774441e-13,6.484980865243595e-13,7.045996047256213e-18,1.3732617819021068e-19,8.952414393072044e-14,1.1341005495694113e-17,1.3339549501840486e-20,6.6345566786120794e-09
2.084827492454931e-10,0.26690598179258007,3.76,0.0,0.9215418266103474,0.9999999702457617,4.1344262379414963e-16,6.32231338469225e-13,1.7902782452617817e-06,1.789095494231834e-06,2.8570271497487584e-08,8.02573095506115e-15,5.424413269732761e-14,1.180209481279368e-09,1.1795752872846401e-09,2.169338000766896e-12,2.1285894691050356e-12,2.8570057841364218e-08,6.889739973254336e-13,7.831979487862538e-09,1.3741162619066549e-12,3.3768789017555663e-13,9.033492353120853e-13,9.836176424557189e-18,2.5919401710815864e-19,1.2179442296003666e-13,1.8645579815471558e-17,2.1875655780343572e-20,7.830698908947024e-09
2.403285951766269e-10,0.2669059946955962,3.76,0.0,0.9215415475839434,0.9999999654923282,6.744448405699208e-16,9.04043699229481e-13,2.0637437348823155e-06,2.062172143958602e-06,3.2934698533759367e-08,1.1118357541389463e-14,6.992896055011114e-14,1.5678766005470595e-09,1.566915733854359e-09,3.322077124774449e-12,3.2503853289679914e-12,3.293413756781825e-08,9.14129792700518e-13,9.028801933415462e-09,1.8872373520006523e-12,4.524826229659985e-13,1.2003169501973526e-12,1.3097901294195741e-17,4.480079298369961e-19,1.5810158953821656e-13,2.855936387904385e-17,3.344342235708341e-20,9.026840775511062e-09
2.721744411077606e-10,0.2669060075986219,3.76,0.0,0.9215412685574387,0.9999999606836617,1.039225745923128e-15,1.2414483431679934e-12,2.3372091208599967e-06,2.335193543399851e-06,3.7299292620396255e-08,1.481488217533732e-14,8.705470331909374e-14,2.010378121127789e-09,2.0089945112511154e-09,4.82410110035462e-12,4.7065974943962305e-12,3.7298214847386725e-08,1.1706498428374223e-12,1.0225830298570647e-08,2.49975587263365e-12,5.849878076601045e-13,1.5393923672493142e-12,1.6834043859474893e-17,7.245660363417989e-19,1.9814599225298656e-13,4.148061003909504e-17,4.850290270890783e-20,1.0222982278297786e-08
3.0402028703889436e-10,0.26690602050165907,3.76,0.0,0.9215409895308015,0.999999955819767,1.5312662606853117e-15,1.651153513823551e-12,2.610674407293046e-06,2.6081597037143443e-06,4.1664085291361175e-08,1.914481594054351e-14,1.0548012917597246e-13,2.5076691611775903e-09,2.505754498927175e-09,6.721490015170304e-12,6.539206321417239e-12,4.1662289856392286e-08,1.4583904717990516e-12,1.1423091823589782e-08,3.218336642358948e-12,7.354819476608667e-13,1.9205666183157322e-12,2.1047477861266028e-17,1.1125432101839681e-18,2.416506947633473e-13,5.780748823410622e-17,6.751392296019722e-20,1.1419123417300768e-08
3.358661329700281e-10,0.26690603340471014,3.76,0.0,0.921540710504,0.9999999509006481,2.17635973451271e-15,2.1398615511457984e-12,2.8841395987673952e-06,2.8810706360584915e-06,4.60291085487234e-08,2.4134679397052747e-14,1.2507801101793064e-13,3.059704837845607e-09,3.057138616566061e-09,9.060275057704562e-12,8.789655537470982e-12,4.602636277098828e-08,1.7772089145146697e-12,1.262061372599088e-08,4.049637051731099e-12,9.042228240310791e-13,2.343830831763935e-12,2.574107762762486e-17,1.638474276745435e-18,2.8835963773463045e-13,7.793808114742887e-17,9.093608422804226e-20,1.2615264192513553e-08
3.995578248322956e-10,0.2669060592108622,3.76,0.0,0.9215401524497748,0.9999999408967559,4.039626612650107e-15,3.3810681806295045e-12,3.4310697174104334e-06,3.426726861450535e-06,5.475997696656704e-08,3.6188368551656103e-14,1.6733800599921307e-13,4.327830582610532e-09,4.3235511143368e-09,1.5245931353726104e-11,1.4707396346720524e-11,5.47545030207866e-08,2.5075124132996876e-12,1.5016547427404652e-08,6.076991864456613e-12,1.2973901713440447e-12,3.3165936465790122e-12,3.658027516271475e-17,3.223621420227301e-18,3.9045248231276294e-13,1.3120233903686778e-16,1.5285124337192997e-19,1.5007544651542545e-08
4.6324951669456307e-10,0.2669060850170956,3.76,0.0,0.9215395943944993,0.9999999306720205,6.880579355042942e-15,5.018571769645305e-12,3.977999522808063e-06,3.972162308781774e-06,6.34921628392977e-08,5.1139390173486606e-14,2.130450529874017e-13,5.8143963593990694e-09,5.807776181653365e-09,2.3748365701154378e-11,2.2781084162320065e-11,6.348263700274183e-08,3.360436017803677e-12,1.7413848699085938e-08,8.634934466645776e-12,1.7661992266626817e-12,4.457609787543865e-12,4.937464596491007e-17,5.748155823866762e-18,5.027320321786722e-13,2.0445635648091787e-16,2.379210714359095e-19,1.739982365533252e-08
5.269412085568306e-10,0.26690611082342736,3.76,0.0,0.9215390363379021,0.9999999202264777,1.0988910249051816e-14,7.1057788843890006e-12,4.524929068681182e-06,4.517377067220091e-06,7.222593851199372e-08,6.911715243664017e-14,2.615689002399121e-13,7.519043292740433e-09,7.509358710841692e-09,3.49340709598789e-11,3.33234781585891e-11,7.221076612009005e-08,4.334870414962123e-12,1.9812734463504894e-08,1.1776456922018169e-11,2.3121012199195747e-12,5.766808199694053e-12,6.414721491869055e-17,9.527338589538893e-18,6.237666362620794e-13,3.008816960848567e-16,3.4981502000106087e-19,1.9792101203830755e-08
5.90632900419098e-10,0.26690613662987506,3.76,0.0,0.9215384782797056,0.9999999095601628,1.6690818176168875e-14,9.696003350665823e-12,5.0718584158870935e-06,5.062371225897336e-06,8.09615831576955e-08,9.022720841714063e-14,3.123910237946946e-13,9.441412704444902e-09,9.427844309556292e-09,4.9168772620334864e-11,4.6639433480587815e-11,8.0938891773496e-08,5.429720648491217e-12,2.2213421285450147e-08,1.5554434522788313e-11,2.936350613018284e-12,7.244117813967046e-12,8.092102564512526e-17,1.4921495556613386e-17,7.523240915587848e-13,4.2365857838023918e-16,4.921997632728494e-19,2.2184377296984048e-08
6.543245922813655e-10,0.2669061624364556,3.76,0.0,0.9215379202196244,0.9999998986731116,2.4347527205836534e-14,1.2842469931300602e-11,5.6187876319268624e-06,5.607144873910713e-06,8.969938229666941e-08,1.145577797880818e-13,3.650740795439941e-13,1.158114616184775e-08,1.1562779292453529e-08,6.681745975956674e-11,6.302642483702496e-11,8.966701536117873e-08,6.643905527917346e-12,2.4616125386020056e-08,2.0021630452524628e-11,3.6400482538709745e-12,8.889467557806416e-12,9.971914348818563e-17,2.233416374177333e-17,8.873284663545598e-13,5.759659329178893e-16,6.687396062497114e-19,2.457665193473874e-08
7.18016284143633e-10,0.26690618824318624,3.76,0.0,0.9215373621573688,0.9999998875653594,3.435560367672746e-14,1.6598313365027668e-11,6.165716790884891e-06,6.151698100322209e-06,9.843962773250444e-08,1.4218084636895688e-13,4.1925680179559473e-13,1.3937885497609094e-08,1.3913710693343626e-08,8.824437746962128e-11,8.277459935641708e-11,9.839513827889265e-08,7.976357745281969e-12,2.7021062638782404e-08,2.523069462084998e-11,4.424151852403142e-12,1.0702786357615164e-11,1.2056465833750732e-16,3.221247326518946e-17,1.0278496994267575e-12,7.609813775041475e-16,8.8309666561401e-19,2.6968925117040694e-08
7.817079760059005e-10,0.26690621405008413,3.76,0.0,0.9215368040926409,0.9999998762369423,4.714835033506692e-14,2.1016574740037134e-11,6.712645973604852e-06,6.69603099415706e-06,1.0718261771581247e-07,1.7315181849204533e-13,4.746555384976857e-13,1.6511272827011364e-08,1.6480186295278646e-08,1.1381299707844621e-10,1.0616657085122413e-10,1.071232619198316e-07,9.426024413385399e-12,2.9428448555691675e-08,3.1234159122672185e-11,5.289475440937659e-12,1.26840031394193e-11,1.4348068763699375e-16,4.504887047845468e-17,1.1731042829909569e-12,9.818811617566801e-16,1.1389309414436106e-18,2.9361196843835266e-08
8.45399667868168e-10,0.26690623985716627,3.76,0.0,0.9215362460251373,0.9999998646878956,6.319637652622665e-14,2.6150200065776792e-11,7.259575267649772e-06,7.240143644403256e-06,1.1592865689937694e-07,2.0751244033645996e-13,5.310506569605232e-13,1.930095058400653e-08,1.9261754653302872e-08,1.4388600456928708e-10,1.334774481528874e-10,1.1585138767460288e-07,1.0991867275895627e-11,3.183849828145799e-08,3.808443644200867e-11,6.236707293928505e-12,1.483304683447789e-11,1.6849037983494758e-16,6.138182546204944e-17,1.3224374489819128e-12,1.2418401481260334e-15,1.4399005243697352e-18,3.175346711506735e-08
9.090913597304355e-10,0.2669062656644497,3.76,0.0,0.9215356879545482,0.9999998529182552,8.300669572346959e-14,3.205204260035304e-11,7.806504766919192e-06,7.784036140012553e-06,1.2467805596282123e-07,2.452962142988285e-13,5.882611438421386e-13,2.2306561564638464e-08,2.2257965093822672e-08,1.7882532016923503e-10,1.6497523753497794e-10,1.2457951693131208e-07,1.2672862334568367e-11,3.425142660235663e-08,4.583382238369024e-11,7.2664454691635835e-12,1.714984638822088e-11,1.956169180840661e-16,8.179471903851e-17,1.4752876490607919e-12,1.5440318483968743e-15,1.789661995109575e-18,3.414573593068128e-08
9.72783051592703e-10,0.2669062914719514,3.76,0.0,0.9215351298805587,0.9999998409280569,1.0712136722466364e-13,3.8774866259843774e-11,8.353434571163261e-06,8.327708569901763e-06,1.3343113113773767e-07,2.8653242939501843e-13,6.461257413784655e-13,2.5527748955521914e-08,2.546836769955033e-08,2.1899212694378497e-10,2.009213572145632e-10,1.3330765107567294e-07,1.4467999291770343e-11,3.6667447959186635e-08,5.453450038620784e-11,8.379228999013844e-12,1.963433076649268e-11,2.2488352443460073e-16,1.0691417032201034e-16,1.6311553570935617e-12,1.8916284716148174e-15,2.1918709120850838e-18,3.6538003290620945e-08
9.999999999999999e-10,0.26690631727968833,3.76,0.0,0.9215348914013846,0.9999998357371114,1.1887999047764817e-13,4.1911056344868454e-11,8.587150577109713e-06,8.559965414556466e-06,1.371727249948048e-07,3.052126115481909e-13,6.710175512878866e-13,2.696989275771163e-08,2.69054578704047e-08,2.3783950553084145e-10,2.1770167808760818e-10,1.3703738860398827e-07,1.526966608538139e-11,3.770086645264731e-08,5.855546592400837e-11,8.880193318366925e-12,2.0747129367943265e-11,2.380482124197745e-16,1.1924742325545677e-16,1.698571852203857e-12,2.0547939752575557e-15,2.3806406051504846e-18,3.756027459685785e-08
1.0364747434549705e-09,0.26690631727968833,3.76,0.0,0.9215345718028476,0.9999998287173364,1.3611762781269963e-13,4.637134519461022e-11,8.90036478592575e-06,8.871161022952425e-06,1.4218820414912563e-07,3.312449656261654e-13,7.04508546024381e-13,2.8964156329282368e-08,2.889251330876906e-08,2.647468674474087e-10,2.4157069099352673e-10,1.4203579149099374e-07,1.6376281586457514e-11,3.9086776445555165e-08,6.423854101359177e-11,9.575535300211545e-12,2.2286428953715705e-11,2.563134624210091e-16,1.3741021315561669e-16,1.7896057041933065e-12,2.2878009130498566e-15,2.6501819950495202e-18,3.893026919482973e-08
1.1001664353172381e-09,0.2669063430876774,3.76,0.0,0.9215340137210887,0.9999998162861294,1.7060930212882816e-13,5.489406013287294e-11,9.447295522789814e-06,9.414393588009252e-06,1.5094960244893593e-07,3.7944917918019246e-13,7.633135944363898e-13,3.261542763439465e-08,3.252995353563924e-08,3.164492135102524e-10,2.87171312253631e-10,1.5076393955806875e-07,1.8396726933819696e-11,4.1509625793743294e-08,7.499789737118061e-11,1.0855762293577385e-11,2.5106069948593592e-11,2.8993003949124127e-16,1.7399806647922066e-16,1.9502864753088103e-12,2.7357186967674484e-15,3.1682491466933293e-18,4.13225336432505e-08
1.1638581271795057e-09,0.26690636889593533,3.76,0.0,0.9215334556349497,0.9999998036344723,2.11247239548782e-13,6.439549728187157e-11,9.99422689929483e-06,9.957406353879717e-06,1.5971565912903767e-07,4.3115412232686835e-13,8.224744692681427e-13,3.6481207223149444e-08,3.6380240787612364e-08,3.7445805738378464e-10,3.379645582821634e-10,1.5949209665515795e-07,2.0528367470686186e-11,4.3936209370334776e-08,8.686440372834585e-11,1.2220242427212391e-11,2.8093182768429368e-11,3.2575661149854006e-16,2.1743871084891832e-16,2.1129141895895767e-12,3.238549960501041e-15,3.74972575435965e-18,4.3714796635825585e-08
1.2275498190417733e-09,0.2669063947044792,3.76,0.0,0.9215328975440934,0.9999997907624002,2.587177822256259e-13,7.492805226947798e-11,1.054115903834807e-05,1.0500199409335706e-05,1.6848671234570946e-07,4.86369027685849e-13,8.819239357676172e-13,4.056113989904817e-08,4.0442928254616414e-08,4.39131544772987e-10,3.941856516067604e-10,1.6822026415811978e-07,2.277024911684682e-11,4.636674019119101e-08,9.988978048360133e-11,1.3669286651818552e-11,3.1247696459468674e-11,3.6381658841321505e-16,2.6853703018228427e-16,2.277230135021949e-12,3.799461516068294e-15,4.398265319429257e-18,4.610705817249682e-08
1.2912415109040409e-09,0.26690642051332547,3.76,0.0,0.9215323394481778,0.9999997776699495,3.137414271856236e-13,8.654403352127884e-11,1.1088092067795954e-05,1.1042772843114795e-05,1.7726310490191758e-07,5.451047496436257e-13,9.41587191432204e-13,4.485487092058051e-08,4.471756988494167e-08,5.108271029958959e-10,4.560641569059801e-10,1.769484434405094e-07,2.5121431018147928e-11,4.8801430934340325e-08,1.1412563842977801e-10,1.520320029004038e-11,3.4569540098537124e-11,4.0413343817330806e-16,3.281401906935588e-16,2.4429844718212535e-12,4.4216188967386065e-15,5.1175219125584495e-18,4.8499318253205536e-08
1.3549332027663085e-09,0.2669064463224912,3.76,0.0,0.9215317813468564,0.9999997643571564,3.7707392496837596e-13,9.929565936676306e-11,1.1635026120683317e-05,1.1585126743918871e-05,1.860451844969366e-07,6.073675904558738e-13,1.001410775837547e-12,4.936204595878859e-08,4.9203720387919965e-08,5.899014169346869e-10,5.23823697720519e-10,1.8567663587347877e-07,2.7580985959790425e-11,5.124049392884762e-08,1.2962347513422025e-10,1.682224805359881e-11,3.8058642783109994e-11,4.467306882489753e-16,3.971390424603983e-16,2.609971277253339e-12,5.108186308373373e-15,5.911150158903578e-18,5.089157687789254e-08
1.418624894628576e-09,0.2669064721319928,3.76,0.0,0.9215312232397769,0.9999997508240566,4.4950831810971057e-13,1.1323505279880224e-10,1.2181961335654132e-05,1.2127261200411978e-05,1.9483330410967195e-07,6.73155854883636e-13,1.0613787049423073e-12,5.4082311087211826e-08,5.390093526674725e-08,6.767103856820059e-10,5.976815123203874e-10,1.9440484282562155e-07,3.014800114674101e-11,5.36841411346046e-08,1.4643466835902876e-10,1.852662930363338e-11,4.17149336268698e-11,4.916319284515704e-16,4.764707041842655e-16,2.7780534340531035e-12,5.8623265497401096e-15,6.782805213758074e-18,5.328383404649812e-08
1.4823165864908436e-09,0.2669064979418472,3.76,0.0,0.9215306651265822,0.999999737070686,5.318745038702564e-13,1.2841424264043314e-10,1.2728897856595417e-05,1.2669176301220913e-05,2.0362782164614536e-07,7.424666928071484e-13,1.121480430571797e-12,5.9015312841345667e-08,5.88087708329615e-08,7.716091326408524e-10,6.778488199129605e-10,2.031330656630303e-07,3.2821577992199495e-11,5.613258414662171e-08,1.6461047753360124e-10,2.0316518401557126e-11,4.553834177149179e-11,5.388608171971279e-16,5.671180973755239e-16,2.9471223621358053e-12,6.687201033634553e-15,7.7361433055906e-18,5.567608975896199e-08
1.5460082783531112e-09,0.26690652375207086,3.76,0.0,0.921530107006911,0.9999997230970812,6.250364591989717e-13,1.44885170667638e-10,1.3275835831751438e-05,1.3210872134938147e-05,2.1242909907704105e-07,8.153038158565505e-13,1.1816747055970165e-12,6.416069826536455e-08,6.392678417252359e-08,8.749520649357749e-10,7.645317658483334e-10,2.1186130574952044e-07,3.560083097688935e-11,5.8586034222235535e-08,1.8420205272258646e-10,2.2192120016096898e-11,4.9528796398206613e-11,5.884410880357285e-16,6.701065792488181e-16,3.117042653356337e-12,7.585969894425498e-15,8.77482257205373e-18,5.8068344015223423e-08
1.6096999702153788e-09,0.2669065495626804,3.76,0.0,0.9215295488803987,0.9999997089032778,7.298913023726827e-13,1.6269969393727296e-10,1.3822775413500576e-05,1.3752348790122547e-05,2.212375022222497e-07,8.916728984187499e-13,1.2419111178036554e-12,6.951811486485095e-08,6.925453310897136e-08,9.870928926126088e-10,8.579316639740238e-10,2.205895644466776e-07,3.848488724467305e-11,6.104470229006133e-08,2.0526043757216777e-10,2.4153650662073423e-11,5.368622671907257e-11,6.40396552270851e-16,7.865028378938443e-16,3.28767048085282e-12,8.561792016677188e-15,9.902503364248246e-18,6.046059681522111e-08
1.6733916620776464e-09,0.2669065753736926,3.76,0.0,0.9215289907466753,0.9999996944893124,8.473727369946823e-13,1.8190957587241753e-10,1.4369716759267282e-05,1.4293606355295543e-05,2.3005340163341802e-07,9.715695939077813e-13,1.302186205741109e-12,7.508721053070796e-08,7.479157623724616e-08,1.1083845545226043e-09,9.58244010534639e-10,2.2931784311357013e-07,4.147288794245059e-11,6.350879891579987e-08,2.2783655812006765e-10,2.6201260136094227e-11,5.8010561958568465e-11,6.94751099155165e-16,9.174192325309071e-16,3.458932315177857e-12,9.617824895237052e-15,1.1122847842840746e-17,6.285284815889323e-08
