Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300)
2.5103882239486048e-06,0.2652118017426516,3.76,0.0,0.6624419493152909,0.9995096598939114,7.130652273080405e-05,1.1953478578098413e-05,0.00028370674136536883,1.7181489112745728e-05,0.00029502749473565317,7.575992684500688e-10,1.79489075653302e-12,1.128685897147657e-05,4.455415838457981e-06,0.00013065571445599957,2.4739560690564747e-07,9.218657624775816e-06,4.508046225672274e-06,9.158279813332883e-05,7.559837774803644e-06,2.6053262889098392e-05,9.910692300508121e-07,3.633187995652965e-07,1.8438721584503454e-07,2.9844213431536696e-09,2.7588556395634926e-08,1.5916072190653367e-10,3.849680920905287e-07,4.98459758756344e-08,6.345034512260616e-13,1.4377834892690313e-10,4.778490250236631e-13,0.0002825514308419184,1.0475022010694717e-15,1.9401304913387976e-11,1.4970586952487138e-09,1.5415303376660803e-09,8.291940594255851e-08,8.021453985226724e-13,1.1373028735265088e-18,7.676301200093926e-14,2.737099479306911e-14,5.0152775430196095e-09,6.541624201938132e-16,1.1254019536822708e-10,5.782833945518158e-10,1.4612959141350815e-14,6.25554734490995e-15,1.0486045834940035e-15
2.5540490792091154e-06,0.26521205793977726,3.76,0.0,0.6624314294666236,0.9995049148844077,7.363068090274183e-05,1.208803987066692e-05,0.00028904176892683136,1.718083212364058e-05,0.0003015645044187244,7.579183260566004e-10,1.795024927334078e-12,1.1299271520272062e-05,4.454953414641014e-06,0.00013330022135711614,2.473711187122677e-07,9.390188479551685e-06,4.609710746102362e-06,9.357723804071995e-05,7.600540585009022e-06,2.7165007294721005e-05,1.0363404365170978e-06,3.8744931233025617e-07,1.9230245575233022e-07,3.0505593971524184e-09,2.9202553370125846e-08,1.7123805694844564e-10,3.9795536741483865e-07,5.314461747104355e-08,6.827129775824168e-13,1.4948519892184102e-10,4.964828409088725e-13,0.0002825500895270135,1.1180368972874104e-15,2.0121090671578685e-11,1.5633340751661937e-09,1.6121335158564026e-09,8.582233126604181e-08,8.377141302671537e-13,1.2190479120807556e-18,8.051282974436475e-14,2.867409611035997e-14,5.099118793992007e-09,7.010184376551795e-16,1.2035026634859517e-10,5.934096249375651e-10,1.573919807125772e-14,6.536188135772805e-15,1.0999707576044898e-15
2.597709934469626e-06,0.265212314210137,3.76,0.0,0.6624208777542939,0.9995001447569989,7.598085476101133e-05,1.222184738207448e-05,0.0002943779936743343,1.718012472425371e-05,0.0003081048119522786,7.581982341972516e-10,1.7951314661236415e-12,1.1311612983286198e-05,4.454473245118665e-06,0.00013594462644171888,2.473456338849809e-07,9.561706685142832e-06,4.711429667396413e-06,9.557377368060285e-05,7.640614393313175e-06,2.830113672606444e-05,1.0829323807508976e-06,4.12648829465668e-07,2.003869184979875e-07,3.116729854063782e-09,3.088439608046423e-08,1.840011276324237e-10,4.112143066358296e-07,5.658883674584696e-08,7.336632772143209e-13,1.5533229318315968e-10,5.155674245527869e-13,0.00028254874107055955,1.1917500150813999e-15,2.085216268772836e-11,1.6308852861568606e-09,1.684636142635817e-09,8.875603142843859e-08,8.739688924225474e-13,1.3048479028403334e-18,8.43721900848836e-14,3.001450324572028e-14,5.181560166035103e-09,7.502154519722918e-16,1.2852034895912358e-10,6.085872622161595e-10,1.6926789731401508e-14,6.823138607770906e-15,1.152840633156776e-15
2.6413707897301365e-06,0.2652125705525238,3.76,0.0,0.6624102944052589,0.9994953495170364,7.835690641004668e-05,1.235496490609148e-05,0.00029971542798251037,1.717937407443947e-05,0.0003146481106653869,7.5844309484748e-10,1.795213410795974e-12,1.132389441624578e-05,4.453977850829412e-06,0.0001385889199856475,2.473192946132345e-07,9.733210900308454e-06,4.813197885663657e-06,9.757239294504124e-05,7.680120013070534e-06,2.946166301654027e-05,1.1308611117884626e-06,4.389410273742254e-07,2.0864047958301737e-07,3.1829295990564965e-09,3.2635907921384575e-08,1.9747568205819867e-10,4.2474713688826363e-07,6.018184708986293e-08,7.874573853183065e-13,1.6132077992608022e-10,5.351064567987072e-13,0.00028254738552108393,1.2687142479746535e-15,2.1594417397379308e-11,1.6996938521344409e-09,1.7590606769839118e-09,9.17196482307513e-08,9.10899748722051e-13,1.3948212335544774e-18,8.834265346558465e-14,3.139274874345757e-14,5.2626639104813645e-09,8.018254541651679e-16,1.370588122525448e-10,6.23815709905737e-10,1.8177767475847388e-14,7.116390708373379e-15,1.2072356265045166e-15
2.685031644990647e-06,0.26521282696577275,3.76,0.0,0.6623996796253618,0.9994905291689151,8.075870969036514e-05,1.2487450293494236e-05,0.00030505408568347596,1.717858631548118e-05,0.00032119411574378854,7.586565884973602e-10,1.7952734649587787e-12,1.1336125260563794e-05,4.453469394652059e-06,0.0001412330936429857,2.472922229214067e-07,9.904699840691997e-06,4.9150106693214075e-06,9.957308553039504e-05,7.719112588970641e-06,3.064659690174625e-05,1.1801426629143226e-06,4.663495631505417e-07,2.170630097210933e-07,3.2491557391319054e-09,3.4458937051794113e-08,2.1168792072147097e-10,4.385560837137002e-07,6.392685961079292e-08,8.442001488841387e-13,1.6745179348625827e-10,5.55103577154676e-13,0.0002825460229175343,1.3490023190603483e-15,2.2347750674411183e-11,1.7697410738411471e-09,1.8354298566546344e-09,9.471234418645851e-08,9.48496642300154e-13,1.4890877176134512e-18,9.242579973725146e-14,3.280937153216613e-14,5.342492756495558e-09,8.559217399038046e-16,1.4597403088394185e-10,6.3909443668469e-10,1.9494193370223514e-14,7.415937447104056e-15,1.2631774212069118e-15
2.7286925002511577e-06,0.2652130834487542,3.76,0.0,0.6623890336014706,0.9994856837164005,8.318614907954457e-05,1.2619355949748569e-05,0.000310393981865631,1.7177766715278223e-05,0.00032774256205305184,7.588420161764479e-10,1.7953140355869282e-12,1.1348313574155803e-05,4.452949732449897e-06,0.0001438771402499788,2.4726452354332516e-07,1.0076172270463526e-05,5.016863622072697e-06,0.00010157584267332324,7.757642089963874e-06,3.1855948096706e-05,1.230793050206934e-06,4.948980740268193e-07,2.2565437513189796e-07,3.315405581061104e-09,3.635535639050546e-08,2.266644934290355e-10,4.5264337110591237e-07,6.78270830729522e-08,9.039982142963069e-13,1.7372645542845547e-10,5.755623835992794e-13,0.00028254465316747835,1.4326869790876977e-15,2.3112057870845632e-11,1.8410080482687327e-09,1.9137666909388178e-09,9.773330214803341e-08,9.86749406179429e-13,1.5877686122036462e-18,9.66232278836106e-14,3.426491683943985e-14,5.421109672835262e-09,9.125789319252455e-16,1.5527438403145897e-10,6.54422969611226e-10,2.0878157986849107e-14,7.721779758048998e-15,1.3206879641442525e-15
2.7723533555116683e-06,0.26521334000036806,3.76,0.0,0.6623783565034084,0.9994808131625352,8.563911868590068e-05,1.2750729297578037e-05,0.00031573513270038674,1.717691979287928e-05,0.00033429320217561115,7.590023374863925e-10,1.7953372641311488e-12,1.1360466229543106e-05,4.452420456851782e-06,0.00014652105365684203,2.4723628638749413e-07,1.0247626995174042e-05,5.118752649510239e-06,0.00010358065692449708,7.795753764218047e-06,3.308972536537442e-05,1.282828270717934e-06,5.246101768115252e-07,2.344144378074883e-07,3.3816766114288162e-09,3.8327063601523075e-08,2.4243249608711344e-10,4.670112214911718e-07,7.188572383487918e-08,9.669600144133877e-13,1.8014587556883517e-10,5.964864440600243e-13,0.00028254327631671317,1.519841005152984e-15,2.3887233861379616e-11,1.9134756871518434e-09,1.994094453143297e-09,1.0078172492336603e-07,1.0256477732481832e-12,1.6909865869592774e-18,1.009365557490168e-13,3.57599361035168e-14,5.498577659540529e-09,9.718730015707386e-16,1.6496825426307891e-10,6.698008881291336e-10,2.2331780178561177e-14,8.033909122660545e-15,1.3797894617004313e-15
2.816014210772179e-06,0.26521359661953864,3.76,0.0,0.6623676484856943,0.9994759175099017,8.811752132819601e-05,1.2881613205807794e-05,0.00032107755529287284,1.717604942530047e-05,0.00034084580464116885,7.59140204988775e-10,1.7953450560363295e-12,1.137258908385086e-05,4.4518829348038095e-06,0.0001491648285834904,2.472075886515105e-07,1.0419062855648473e-05,5.220673929000403e-06,0.00010558752195466556,7.83348855822762e-06,3.434793658317431e-05,1.3362643003622348e-06,5.555094673150709e-07,2.433430557544974e-07,3.4479664786686975e-09,4.037598106943463e-08,2.590194673650324e-10,4.81661855654512e-07,7.61059857850507e-08,1.0331957551452626e-12,1.8671115288967327e-10,6.178792949685882e-13,0.0002825418924356895,1.6105371998667912e-15,2.4673173091980022e-11,1.98712473462905e-09,2.076436672820622e-09,1.038568348844516e-07,1.0651813857855804e-12,1.798865693430829e-18,1.0536741976381811e-13,3.729498688186556e-14,5.5749595666279506e-09,1.0338812894990196e-15,1.7506402636038233e-10,6.852278187656721e-10,2.3857206833607093e-14,8.352316162161073e-15,1.4405043760875746e-15
2.8596750660326894e-06,0.265213853305211,3.76,0.0,0.6623569096891136,0.9994709967609642,9.062126769498463e-05,1.301204638607618e-05,0.0003264212675533054,1.7175158939098435e-05,0.0003474001523319801,7.592579952721688e-10,1.7953391081847787e-12,1.1384687124602132e-05,4.451338339760377e-06,0.00015180846049585612,2.4717849663485354e-07,1.0590478722771133e-05,5.322623882540535e-06,0.00010759643238855175,7.87088350225873e-06,3.5630588793251625e-05,1.3911170915849967e-06,5.876195197578058e-07,2.5244008321469753e-07,3.514272976928241e-09,4.250405586546301e-08,2.7645338523690287e-10,4.965974926215576e-07,8.049107027510195e-08,1.1028174015580775e-12,1.9342337636442721e-10,6.397444373169504e-13,0.0002825405014030939,1.7048483889623966e-15,2.546976963192902e-11,2.061935784154109e-09,2.1608171277803843e-09,1.0695787357042239e-07,1.105339804590887e-12,1.911531390437618e-18,1.0991747466531332e-13,3.8870632757720226e-14,5.650317937110963e-09,1.0986825256178278e-15,1.8557008610929206e-10,7.007034304407549e-10,2.5456612613932218e-14,8.677003388137632e-15,1.5028554215054767e-15
2.9033359212932e-06,0.26521411005634715,3.76,0.0,0.6623461402421315,0.9994660509178294,9.315027557754231e-05,1.3142063759072792e-05,0.0003317662880861323,1.717425118884521e-05,0.00035395604104624046,7.593578369984694e-10,1.795320930033109e-12,1.13967645946853e-05,4.450787679269774e-06,0.00015445194549989274,2.471490672921537e-07,1.076187349303722e-05,5.424599152298921e-06,0.00010960738366266321,7.907972064276383e-06,3.69376882570692e-05,1.4474025708620793e-06,6.209638861566765e-07,2.6170537086618295e-07,3.580594031449942e-09,4.471325970472996e-08,2.947626634044355e-10,5.11820349504236e-07,8.50441760500883e-08,1.175938663486931e-12,2.0028362571992098e-10,6.620853500250494e-13,0.00028253910325330505,1.8028474196244034e-15,2.6276917228807295e-11,2.137889294730181e-09,2.247259835910702e-09,1.100841012867675e-07,1.146112517736962e-12,2.0291105140970292e-18,1.1458839321320146e-13,4.0487443244299594e-14,5.724714871893578e-09,1.1663568482952843e-15,1.9649481906688332e-10,7.162274303162409e-10,2.7132199679116408e-14,9.007962292380692e-15,1.5668655601358154e-15
2.9469967765537106e-06,0.26521436687192324,3.76,0.0,0.662335340262169,0.9994610799824092,9.570446917068119e-05,1.3271696791980606e-05,0.00033711263609442646,1.7173328624388467e-05,0.00036051327820425984,7.594416362003978e-10,1.7952918641699074e-12,1.1408825099448246e-05,4.450231818616767e-06,0.00015709528025072405,2.4711934956429226e-07,1.093324608475961e-05,5.526596578576938e-06,0.0001116203719035873,7.944784474434236e-06,3.826924049990388e-05,1.5051366360827705e-06,6.555660956878335e-07,2.711387660071436e-07,3.646927685415059e-09,4.700558889527215e-08,3.1397614760446235e-10,5.273326413175935e-07,8.976849917544515e-08,1.2526749806756297e-12,2.07292972106058e-10,6.849054886846053e-13,0.000282537698101936,1.904607159987704e-15,2.7094509365963934e-11,2.2149656065311957e-09,2.3357890468358807e-09,1.1323479670234546e-07,1.187488948986229e-12,2.1517312323453924e-18,1.19381865897914e-13,4.214599368546807e-14,5.798211914289869e-09,1.2369858229008048e-15,2.078466093125252e-10,7.317995601215065e-10,2.888619739792727e-14,9.345180159973692e-15,1.6325579981854468e-15
2.990657631814221e-06,0.26521462375092736,3.76,0.0,0.6623245098567507,0.9994560839568477,9.828377843607384e-05,1.34009738088202e-05,0.00034246033129734085,1.7172393348521717e-05,0.00036707168168349335,7.595110990830393e-10,1.7952531068969528e-12,1.1420871698478994e-05,4.449671501093607e-06,0.00015973846187474283,2.470893855199022e-07,1.1104595434835305e-05,5.628613179967532e-06,0.00011363539382380798,7.981348022151733e-06,3.962525035176047e-05,1.5643351538566075e-06,6.914496540232371e-07,2.8074011272393015e-07,3.713272088195985e-09,4.938306427933875e-08,3.341231118051075e-10,5.431365807739475e-07,9.466723296040576e-08,1.3331435074966241e-12,2.1445247868742714e-10,7.082082767764144e-13,0.0002825362857971412,2.0102004961537297e-15,2.7922439322041143e-11,2.2931449559665275e-09,2.426429233433909e-09,1.1640925644556437e-07,1.2294584659233736e-12,2.279523079052566e-18,1.2429960064006463e-13,4.384686515211554e-14,5.870869952113785e-09,1.3106524597009583e-15,2.1963383819086632e-10,7.474195928984585e-10,3.07208620491595e-14,9.688661279275413e-15,1.6999561818213682e-15
3.0343184870747318e-06,0.2652148806923569,3.76,0.0,0.6623136491245409,0.999451062843156,0.00010088813852302323,1.3529920275404833e-05,0.00034780939385877944,1.7171447166440532e-05,0.0003736310787698602,7.595677525654093e-10,1.795205722283225e-12,1.1432906984259578e-05,4.449107365383327e-06,0.0001623814879028021,2.4705921133421626e-07,1.1275920495990322e-05,5.730646135488329e-06,0.00011565244663252229,8.017687327748612e-06,4.1005721984161405e-05,1.6250139567795546e-06,7.28638042639994e-07,2.905092520449002e-07,3.779625484675694e-09,5.18477311674853e-08,3.552332542948768e-10,5.592343780597032e-07,9.974356787772397e-08,1.417463097225543e-12,2.2176320119637955e-10,7.319971213375924e-13,0.00028253486634783134,2.119700329890049e-15,2.8760600232168208e-11,2.3724074902375277e-09,2.519205083235503e-09,1.1960679470092978e-07,1.27201038780191e-12,2.4126169311644554e-18,1.2934332247968123e-13,4.559064433447125e-14,5.94274913546644e-09,1.3874412311677456e-15,2.3186488305339427e-10,7.630873301164092e-10,3.263847651335759e-14,1.0038397938385981e-14,1.7690837928309102e-15
3.0779793423352423e-06,0.2652151376952177,3.76,0.0,0.6623027581562728,0.9994460166432599,0.00010351748924193577,1.3658559060602429e-05,0.0003531598443257164,1.717049162814872e-05,0.0003801913052140049,7.596129627725537e-10,1.7951506560100965e-12,1.1444933149553633e-05,4.448539960464651e-06,0.00016502435621292688,2.4702885812814443e-07,1.1447220234434114e-05,5.832692768492552e-06,0.00011767152795931767,8.053824590534723e-06,4.241065894322511e-05,1.6871888406887694e-06,7.671547181017273e-07,3.004460220813966e-07,3.845986205610503e-09,5.4401659265960914e-08,3.7733669366902883e-10,5.756282405993391e-07,1.0500069147962284e-07,1.5057542858802485e-12,2.292261884084914e-10,7.562754133227729e-13,0.0002825334399311582,2.2331795787773108e-15,2.960888515050791e-11,2.4527332814278707e-09,2.6141414897248554e-09,1.2282674280701285e-07,1.3151339931244305e-12,2.551144944800069e-18,1.3451477325441829e-13,4.737792343072789e-14,6.013908808519368e-09,1.4674380887465558e-15,2.4454811600448277e-10,7.788025991139381e-10,3.4641349956882297e-14,1.0394372883835884e-14,1.839964744190113e-15
3.121640197595753e-06,0.2652153947585223,3.76,0.0,0.66229183703559,0.9994409453595707,0.00010617177458607982,1.3786910675557157e-05,0.000358511703574824,1.716952806481225e-05,0.00038675220438222086,7.596479516718715e-10,1.7950887515348303e-12,1.145695204512239e-05,4.4479697583893304e-06,0.00016766706498119895,2.469983526877475e-07,1.1618493627864605e-05,5.934750532199249e-06,0.00011969263578887842,8.0897798151595e-06,4.384006417940861e-05,1.7508755619299634e-06,8.070231113117099e-07,3.105502581570862e-07,3.9123526591202234e-09,5.7046942597866826e-08,4.0046396471759807e-10,5.923203728103801e-07,1.1044178830994724e-07,1.5981392757058208e-12,2.3684248254679896e-10,7.810465125789707e-13,0.00028253200636653534,2.3507111726213395e-15,3.046718711388219e-11,2.5341023401640765e-09,2.7112635435609543e-09,1.26068448856751e-07,1.3588185270196693e-12,2.695240597815889e-18,1.3981571126669537e-13,4.920930003198192e-14,6.0844074537501855e-09,1.5507304790868298e-15,2.576919026570667e-10,7.945652508303532e-10,3.673181750955242e-14,1.07565921898037e-14,1.9126231755771174e-15
3.1653010528562635e-06,0.26521565188128865,3.76,0.0,0.6622808858397996,0.9994358489945241,0.00010885094229753166,1.3914993492451993e-05,0.00036386499276624317,1.716855761992399e-05,0.0003933136264927539,7.596738120356927e-10,1.7950207592119651e-12,1.1468965229145635e-05,4.447397165235376e-06,0.00017030961263965033,2.469677180810863e-07,1.1789739663772968e-05,6.03681699667521e-06,0.00012171576840513994,8.125571017920488e-06,4.529394007424957e-05,1.8160898346569918e-06,8.482666267378708e-07,3.2082179292677054e-07,3.9787233229128565e-09,5.978569941854202e-08,4.2464601421958007e-10,6.093129758525718e-07,1.1607003981254595e-07,1.6947419182699804e-12,2.4461311967181355e-10,8.063137659132392e-13,0.0002825305656163726,2.4723680500987282e-15,3.1335399206225043e-11,2.6164946288781186e-09,2.810596523737036e-09,1.2933127730089128e-07,1.4030532083934917e-12,2.8450386811189598e-18,1.4524791094021655e-13,5.10853770034019e-14,6.154302647231454e-09,1.6374073597855192e-15,2.713046009023885e-10,8.10375157793744e-10,3.891223993706839e-14,1.112505017834007e-14,1.987083448630206e-15
3.208961908116774e-06,0.2652159090625392,3.76,0.0,0.6622699046405528,0.9994307275504588,0.0001115549434735103,1.4042823944321884e-05,0.0003692197333034973,1.7167581276023964e-05,0.0003998754279290835,7.59691520889046e-10,1.7949473448301317e-12,1.1480974009535632e-05,4.446822530498045e-06,0.00017295199784015766,2.46936974186864e-07,1.1960957338004429e-05,6.138889837115422e-06,0.00012374092434352715,8.161214414628114e-06,4.6772288464409564e-05,1.882847328179536e-06,8.909086416100976e-07,3.3126045648564245e-07,4.045096737202712e-09,6.262007212560978e-08,4.4991419664777064e-10,6.266082473739498e-07,1.218886242359506e-07,1.7956876971555958e-12,2.525391300087467e-10,8.320805111296317e-13,0.0002825291179380317,2.598223160005929e-15,3.2213414623629466e-11,2.6998900746997904e-09,2.9121658886945253e-09,1.3261460855527367e-07,1.4478272368506104e-12,3.000675212173868e-18,1.508131624659064e-13,5.30067623617197e-14,6.223651023705417e-09,1.7275592146934218e-15,2.853945596976276e-10,8.262322123363055e-10,4.118500330925339e-14,1.1499723617445674e-14,2.063370142024645e-15
