Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401)
3.760757914931199e-09,0.46292312722554235,3.76,0.0,0.7904361890287276,0.9999409132955802,1.7277005481879977e-17,7.915973968912883e-15,1.138434392635998e-09,1.1359155472040807e-09,1.2141566094829653e-10,6.127091111834735e-17,2.7294419084923884e-17,2.5000382718925596e-12,2.490574792899738e-12,1.3606945468495978e-14,1.1840294954511905e-14,1.2148811059053398e-10,6.992725566237925e-14,4.525084922846864e-13,1.3953953991277938e-14,7.100986119037409e-15,1.280144594744413e-14,1.5207157065359554e-22,3.042333603044392e-21,1.9425794436941898e-16,2.5909568502454242e-20,1.1061472883053084e-25,4.4936188056227423e-13,1.5945715916589124e-23,9.073094718653436e-29,3.0248902719785263e-20,3.9231301426753684e-21,5.908658033675564e-05,1.2196735064945295e-33,4.643793115509061e-25,1.7458635378737768e-24,2.5838160276079144e-23,6.982911685555887e-18,1.6855698058275962e-28,4.1983462854162385e-37
3.9023027067190695e-09,0.4629231272291171,3.76,0.0,0.7904361889812901,0.9999409131436386,1.9364818463412445e-17,8.558891163623072e-15,1.1812822017666125e-09,1.1785701960303996e-09,1.2598285105265412e-10,6.658177874209583e-17,2.85085808325469e-17,2.6914511961967254e-12,2.680881884360522e-12,1.5198913937730546e-14,1.3158805355956177e-14,1.2606058709131346e-10,7.527905594499329e-14,4.697896607087799e-13,1.5059031654370167e-14,7.647775250978982e-15,1.3782437581950617e-14,1.6849554246601266e-22,3.277664934411263e-21,2.0686381576066058e-16,2.894534764585816e-20,1.2355760367266175e-25,4.662745916508785e-13,1.7687834556243704e-23,1.0504499002799188e-28,3.270101380462633e-20,4.0809427588709966e-21,5.908672750694085e-05,1.4120351315022704e-33,5.1866465863750475e-25,1.950487103529052e-24,2.8864510041728323e-23,7.246701252373937e-18,1.9510430506295925e-28,4.746788610388788e-37
4.04384749850694e-09,0.4629231272326918,3.76,0.0,0.7904361889338526,0.9999409130447912,2.161913384090545e-17,9.229519350737328e-15,1.2241300407648095e-09,1.2212177358720827e-09,1.305498818135977e-10,7.211956748489205e-17,2.9722968460356845e-17,2.8899000999329795e-12,2.878142241093887e-12,1.691021724708815e-14,1.4566781317376422e-14,1.3063306517071684e-10,8.082735554279638e-14,4.870984965091014e-13,1.620879451166361e-14,8.21496623346841e-15,1.4799584336285557e-14,1.8605341634110534e-22,3.5219939495975986e-21,2.19724498263654e-16,3.2209358503360353e-20,1.3747220155165963e-25,4.831872984682396e-13,1.9551797781867913e-23,1.2098012786672157e-28,3.5249027319615644e-20,4.238803434447671e-21,5.908682157560113e-05,1.6262973469391765e-33,5.770125083448649e-25,2.1705041962253392e-24,3.2118226601930203e-23,7.51060105314955e-18,2.2464699943879006e-28,5.341766926381615e-37
4.18539229029481e-09,0.4629231272362665,3.76,0.0,0.7904361888864148,0.999940912979649,2.4047012656720006e-17,9.928139434286273e-15,1.2669779116164492e-09,1.2638581679139317e-09,1.3511675631192452e-10,7.788429175805984e-17,3.093749798767501e-17,3.0953824740797195e-12,3.082350404161529e-12,1.8745135627550226e-14,1.6066517220410795e-14,1.3520554488645043e-10,8.657206993950036e-14,5.044359981531346e-13,1.7403516499787397e-14,8.802568477601479e-15,1.5852880176560253e-14,2.0478272030642494e-22,3.77535382885431e-21,2.328300939095195e-16,3.570985981447973e-20,1.5239363425067022e-25,5.001000010149783e-13,2.1541698097357242e-23,1.3865271438574936e-28,3.7892939858784517e-20,4.39671216575007e-21,5.9086881931747084e-05,1.864061935251996e-33,6.395678534768834e-25,2.4064729508158138e-24,3.5607521156677705e-23,7.774615249687184e-18,2.57398167363896e-28,5.985221026704251e-37
4.32693708208268e-09,0.4629231272398411,3.76,0.0,0.7904361888389769,0.9999409129360489,2.6655587152558698e-17,1.0655032184941625e-14,1.309825816357091e-09,1.306491493340554e-09,1.3968347767761422e-10,8.387595333936493e-17,3.2152103427006504e-17,3.3078958098996766e-12,3.2935009181743994e-12,2.07079459495068e-14,1.7660254388480427e-14,1.3977802629612491e-10,9.251311478719874e-14,5.218031637522689e-13,1.8643471429722837e-14,9.410591024401764e-15,1.694231906986322e-14,2.247209792644198e-22,4.037778931571492e-21,2.461710887377861e-16,3.945510894043983e-20,1.6835700778272257e-25,5.170126992917161e-13,2.3661627674836588e-23,1.5818291113287222e-28,4.063274801532934e-20,4.554668950120419e-21,5.9086920738397915e-05,2.12698707720623e-33,7.064755249246411e-25,2.6589514931407312e-24,3.9340602508299375e-23,8.038748002133485e-18,2.9357767431300274e-28,6.679091220834309e-37
4.46848187387055e-09,0.4629231272434158,3.76,0.0,0.7904361887915392,0.9999409129063556,2.945206073568793e-17,1.1410478240264536e-14,1.3526737570708414e-09,1.3491177133363595e-09,1.442500490887043e-10,9.009454407430312e-17,3.3366732939100167e-17,3.527437598956637e-12,3.5115883312924706e-12,2.2802921724942074e-14,1.9350182238845047e-14,1.4435050945728323e-10,9.865040590843732e-14,5.392009910618396e-13,1.9928932986842898e-14,1.0039042559908323e-14,1.806789498426766e-14,2.45905715107178e-22,4.309304795087822e-21,2.597383379310522e-16,4.345336186439297e-20,1.8539742246682369e-25,5.339253932990733e-13,2.5915678366973733e-23,1.7969466599149988e-28,4.3468448382117216e-20,4.712673785365904e-21,5.908694563119093e-05,2.416787328201799e-33,7.778801920500165e-25,2.928497940787778e-24,4.3325677074618617e-23,8.303003468978586e-18,3.33412094914479e-28,7.425318245513219e-37
4.6100266656584204e-09,0.4629231272469905,3.76,0.0,0.7904361887441013,0.9999409128856288,3.244370794522083e-17,1.2194758104948917e-14,1.3955217358892284e-09,1.391736829085564e-09,1.4881647377018056e-10,9.654004803888401e-17,3.4581345754496063e-17,3.754005333131107e-12,3.736607195224003e-12,2.5034333109619652e-14,2.113843941035852e-14,1.4892299442741888e-10,1.0498385929822971e-13,5.566304774811714e-13,2.1260174730950013e-14,1.0687931429698765e-14,1.9229601888836807e-14,2.6837444683281823e-22,4.58996813350235e-21,2.7352305150857963e-16,4.771287319164551e-20,2.0354997300471545e-25,5.508380830376706e-13,2.830794171946995e-23,2.0331569177562216e-28,4.640003755197098e-20,4.8707266694597305e-21,5.908696154994495e-05,2.735233593800271e-33,8.539263630721397e-25,3.2156704038643496e-24,4.7570948902289487e-23,8.567385807057457e-18,3.7713466069308276e-28,8.225843186824036e-37
4.751571457446291e-09,0.4629231272505652,3.76,0.0,0.7904361886966634,0.9999409128706125,3.5637874418461465e-17,1.3008152151059842e-14,1.438369754990102e-09,1.4343488417721852e-09,1.5338275499288491e-10,1.0321244321877427e-16,3.5795909783470495e-17,3.987596504634996e-12,3.9685520652243945e-12,2.7406446905267258e-14,2.3027114866675132e-14,1.534954812639867e-10,1.1151339112601727e-13,5.740926200536252e-13,2.2637470096312536e-14,1.1357265652849587e-14,2.0427433753627625e-14,2.921646906635338e-22,4.8798068364888276e-21,2.8751678057699907e-16,5.224189614988458e-20,2.2284974855829323e-25,5.677507685081288e-13,3.084250898372829e-23,2.2917744495188434e-28,4.9427512117733964e-20,5.028827600476595e-21,5.9086971750957225e-05,3.084153104457068e-33,9.347583854566868e-25,3.521026985781775e-24,5.208461968030962e-23,8.83189917155125e-18,4.249852082318884e-28,9.082607412356368e-37
4.893116249234161e-09,0.46292312725413987,3.76,0.0,0.7904361886492254,0.9999409128592157,3.9041976857310026e-17,1.3850940618267254e-14,1.4812178165965565e-09,1.4769537525800432e-09,1.5794889607244142e-10,1.101117027987068e-16,3.7010399780716025e-17,4.22820860602544e-12,4.207417500094712e-12,2.992352656176075e-14,2.501824897513529e-14,1.5806797002440812e-10,1.1823891773757704e-13,5.915884154666455e-13,2.4061092391700293e-14,1.2047052935348196e-14,2.166138454969329e-14,3.173139601652607e-22,5.178859968112633e-21,3.0171140412393636e-16,5.704868258940534e-20,2.4333183282767232e-25,5.846634497110677e-13,3.352347112969645e-23,2.574151044896261e-28,5.25508686722652e-20,5.186976576600764e-21,5.908697832489702e-05,3.465429389475204e-33,1.020520446307941e-24,3.8451257840512826e-24,5.687488875370688e-23,9.096547715988688e-18,4.772101277551992e-28,9.997552511593375e-37
5.034661041022031e-09,0.4629231272577145,3.76,0.0,0.7904361886017872,0.9999409128501474,4.266350299472692e-17,1.4723403614075313e-14,1.5240659229758775e-09,1.5195515626927631e-09,1.6251490036820497e-10,1.1723779617457364e-16,3.822479590474748e-17,4.475839130217949e-12,4.453198062180059e-12,3.258983217930711e-14,2.7113834562128487e-14,1.6264046076607482e-10,1.251603556568804e-13,6.091188600518107e-13,2.5531314800419907e-14,1.2757300682985191e-14,2.2931448249085034e-14,3.438597663689038e-22,5.487167765650361e-21,3.160991163263857e-16,6.214148298333897e-20,2.6503130412987117e-25,6.015761266471077e-13,3.635491885887718e-23,2.8816755083704883e-28,5.577010380847487e-20,5.345173596090157e-21,5.908698256310169e-05,3.8810022502540974e-33,1.1113565727634996e-24,4.188524891091211e-24,6.194995313739245e-23,9.361335592247453e-18,5.340623121252568e-28,1.0972620242296815e-36
5.317750624597771e-09,0.4629231272648639,3.76,0.0,0.7904361885069109,0.9999409128361589,5.0589132251739854e-17,1.6558472962017182e-14,1.6097622793371136e-09,1.604725885566299e-09,1.7164651225832977e-10,1.3217034724915367e-16,4.065324807194113e-17,4.992145420536103e-12,4.965482835085505e-12,3.838714496312935e-14,3.162609988801377e-14,1.7178544842258015e-10,1.3959063241628142e-13,6.442876802858752e-13,2.8612652063975597e-14,1.4239205768546013e-14,2.5579890251049026e-14,4.0129102107205313e-22,6.131714166573898e-21,3.4542408781760004e-16,7.321812064251855e-20,3.122226946630525e-25,6.354014677209706e-13,4.248563261026083e-23,3.577907081977764e-28,6.24961961981223e-20,5.661711758252953e-21,5.908698686962127e-05,4.8230780983313e-33,1.3088263335966926e-24,4.9354563806375986e-24,7.298724432933293e-23,9.891345939492982e-18,6.626922579223435e-28,1.311089118957067e-36
5.600840208173512e-09,0.4629231272720132,3.76,0.0,0.7904361884120341,0.9999409128249591,5.94760834036749e-17,1.851559842005214e-14,1.6954588430573456e-09,1.6898718198578438e-09,1.8077761837416008e-10,1.4800980276204238e-16,4.308117729903165e-17,5.536495326542127e-12,5.505362953512856e-12,4.483239914789484e-14,3.657894129455134e-14,1.8093044469214055e-10,1.5480355722753646e-13,6.796070442931331e-13,3.188366484550208e-14,1.580303461085846e-14,2.837271155593477e-14,4.647584970208665e-22,6.813791357018632e-21,3.754351006367213e-16,8.553778537786695e-20,3.647044420592423e-25,6.692267917346743e-13,4.926737098557127e-23,4.392311992816919e-28,6.96057620322164e-20,5.978442073217859e-21,5.9086988358054805e-05,5.9270234435315755e-33,1.5283167008805453e-24,5.766286123266534e-24,8.526202330959511e-23,1.0421963395342408e-17,8.13026329251382e-28,1.5512955918536505e-36
5.883929791749252e-09,0.46292312727916246,3.76,0.0,0.790436188317157,0.9999409128146127,6.93868120246803e-17,2.0597016112696492e-14,1.7811556337634433e-09,1.7749893750292945e-09,1.8990824706255592e-10,1.6475584577416063e-16,4.550852787946165e-17,6.108868805668624e-12,6.072795043617081e-12,5.1959555169587435e-14,4.198669243986163e-14,1.9007545003303486e-10,1.7079846887647199e-13,7.150849099205211e-13,3.534653409835621e-14,1.744883685497069e-14,3.130986397618323e-14,5.345622039005592e-22,7.533763351039074e-21,4.0607986859762763e-16,9.916643141982658e-20,4.22756987219837e-25,7.030520986931741e-13,5.673285129577189e-23,5.337312049710985e-28,7.709877405828681e-20,6.295364527213298e-21,5.90869889637114e-05,7.210379618005895e-33,1.7709741737326363e-24,6.68547875972391e-24,9.883978376186276e-23,1.095322111552541e-17,9.873166546064098e-28,1.8194350032702202e-36
6.1670193753249925e-09,0.46292312728631174,3.76,0.0,0.7904361882222793,0.9999409128042898,8.038490688578341e-17,2.280496007106432e-14,1.866852671693015e-09,1.8600785605393963e-09,1.9903842727368144e-10,1.8240814516216027e-16,4.7935264469808174e-17,6.709245822183841e-12,6.667735788063036e-12,5.980252008519899e-14,4.786302286603529e-14,1.9922046490319078e-10,1.8757470916777063e-13,7.507292293266688e-13,3.900343877196435e-14,1.9176658451912117e-14,3.4391299340269944e-14,6.110021233477492e-22,8.292012818214727e-21,4.373100576144585e-16,1.1416999098685227e-19,4.86660692905516e-25,7.368773886014224e-13,6.491478789960718e-23,6.425900930565088e-28,8.497520502572067e-20,6.612479106593639e-21,5.9086989516741525e-05,8.691585440106397e-33,2.037942731726644e-24,7.697498932860284e-24,1.137859835137263e-22,1.148515222949849e-17,1.1879145007473157e-27,2.1170607923635815e-36
6.450108958900733e-09,0.462923127293461,3.76,0.0,0.7904361881274011,0.9999409127940573,9.25350891397186e-17,2.5141662237732992e-14,1.952549977672753e-09,1.9451393858437406e-09,2.0816818853931329e-10,2.0096635895551116e-16,5.0361367339774554e-17,7.337606347415384e-12,7.290141925972546e-12,6.83951476262581e-14,5.4220959705520646e-14,2.0836548976018767e-10,2.0513162296201686e-13,7.865479489834438e-13,4.2856555812701085e-14,2.0986541888494153e-14,3.7616969492705423e-14,6.9437821221450935e-22,9.088941055178249e-21,4.690810599496002e-16,1.3061437429105259e-19,5.566958457823276e-25,7.707026614643686e-13,7.38458925539583e-23,7.671639251809677e-28,9.32350276858067e-20,6.929785797791262e-21,5.908698995012419e-05,1.0389976441035954e-32,2.330363845072289e-24,8.806811309513709e-24,1.3016604490741733e-22,1.201778984048225e-17,1.4172690968687803e-27,2.4457262042034294e-36
6.959670209337066e-09,0.4629231273063298,3.76,0.0,0.7904361879566194,0.9999409127760827,1.1752115209354753e-16,2.9679310366235463e-14,2.106805873230903e-09,2.0981774338389008e-09,2.2460080013035772e-10,2.3665293363522155e-16,5.472672602025224e-17,8.53910984239758e-12,8.479547970269887e-12,8.585881117864687e-14,6.691737043360031e-14,2.2482656112845832e-10,2.386992901221831e-13,8.514864685542843e-13,5.0293560048326334e-14,2.445124794331016e-14,4.3786493804877864e-14,8.628916845534803e-22,1.062226000366079e-20,5.275063191152159e-16,1.6405541097562938e-19,6.991046677023805e-25,8.31588109679297e-13,9.191419025722312e-23,1.0356165787188483e-27,1.0906876857198869e-19,7.501421920281508e-21,5.9086990212326845e-05,1.406076445769667e-32,2.9244929077906956e-24,1.1063001492463504e-23,1.6347213382004424e-22,1.2978423442026138e-17,1.9108890445874385e-27,3.1205000768263875e-36
7.978792710209731e-09,0.46292312733206736,3.76,0.0,0.7904361876150506,0.9999409127403124,1.8093610941946685e-16,4.007970386839365e-14,2.415321006278214e-09,2.403978180823052e-09,2.5746297462061136e-10,3.1681998864966063e-16,6.345104763920144e-17,1.1213455356640958e-11,1.1123899260141866e-11,1.2918668778979964e-13,9.73687546806772e-14,2.5774881602773563e-10,3.1340141729803804e-13,9.833207617915282e-13,6.714650940492353e-14,3.217945017003566e-14,5.752591462904538e-14,1.2772498684189538e-21,1.407985148640995e-20,6.484202115778258e-16,2.4711843533234935e-19,1.0527764250853132e-24,9.533588405921663e-13,1.3641362299964387e-22,1.7752222949690244e-27,1.4446191726821824e-19,8.646561042101476e-21,5.90869902734065e-05,2.4235983739054526e-32,4.397641794254903e-24,1.6668619320354544e-23,2.4618032042756464e-22,1.4907649349295466e-17,3.2673549484780776e-27,4.8230496893648535e-36
8.865167996629501e-09,0.4629231273544525,3.76,0.0,0.7904361873179667,0.9999409127090796,2.5277698257573566e-16,5.062852579517135e-14,2.6836543953577967e-09,2.6696481957655864e-09,2.860422948869523e-10,3.960679380237446e-16,7.103195489458352e-17,1.3833018027519648e-11,1.3710398621806065e-11,1.7698447066570854e-13,1.2964476260574865e-13,2.863828722252126e-10,3.865573767007705e-13,1.1003419727336328e-12,8.401461553127998e-14,3.9767887400779526e-14,7.099243547334198e-14,1.730459788502591e-21,1.752577320998342e-20,7.570798993310915e-16,3.3887596010060992e-19,1.4434161334589968e-24,1.0592679768100404e-12,1.8516325620453443e-22,2.687196019648276e-27,1.7928317972782745e-19,9.644562012140965e-21,5.9086990140215386e-05,3.6874039703945183e-32,6.021591598151786e-24,2.2863092504522196e-23,3.375207364717171e-22,1.6595197529815346e-17,4.934952894283104e-27,6.733008904119148e-36
9.751543283049271e-09,0.46292312737683794,3.76,0.0,0.7904361870208756,0.9999409126774856,3.4253239211241477e-16,6.264715111382959e-14,2.951992601750986e-09,2.9350410592947487e-09,3.1462050691470083e-10,4.841641846985342e-16,7.860633251293928e-17,1.6725053671028194e-11,1.6562145135738674e-11,2.352680371454124e-13,1.6758918990049922e-13,3.150170689159146e-10,4.67307208606577e-13,1.2198125727299513e-12,1.0300871597209588e-13,4.816357817163261e-14,8.58684912446529e-14,2.2796941865378696e-21,2.139776070532977e-20,8.682380986864711e-16,4.509062563206268e-19,1.9203234735879136e-24,1.1651769463831394e-12,2.4431373587923593e-22,3.9073253820454354e-27,2.1786053246910925e-19,1.0644445105722693e-20,5.9086990082021397e-05,5.390077192882998e-32,8.000483440339552e-24,3.0428635131955376e-23,4.490143095948362e-22,1.8292751889724266e-17,7.159768484820155e-27,9.092174458127833e-36
9.999999999999999e-09,0.4629231274216098,3.76,0.0,0.7904361869375974,0.9999409126685697,3.71240447166084e-16,6.628901839362628e-14,3.027210508822342e-09,3.009382700449988e-09,3.226311119379186e-10,5.10444377587332e-16,8.072830986090414e-17,1.7584518871656362e-11,1.7408925844566354e-11,2.5362561009465424e-13,1.7927065745753312e-13,3.2304344627343457e-10,4.913019915655484e-13,1.2537734187654916e-12,1.0872337303426725e-13,5.066187063359825e-14,9.029107069510699e-14,2.4521350439581377e-21,2.2562273633085296e-20,8.99779251669953e-16,4.862215048858325e-19,2.0706538285698288e-24,1.194863884627317e-12,2.6289733073404853e-22,4.313244299911103e-27,2.2934788900342886e-19,1.0925056463610412e-20,5.9086990074090966e-05,5.959210060613847e-32,8.623513241046893e-24,3.2814035529113173e-23,4.841550595616963e-22,1.8770519972197947e-17,7.898551768724893e-27,9.840539508049804e-36
1.1524293855888811e-08,0.4629231274216098,3.76,0.0,0.7904361864266669,0.9999409126133628,5.855957838919542e-16,9.136446740372128e-14,3.48868670685183e-09,3.4649964878979585e-09,3.717779025901972e-10,6.868580383960032e-16,9.37355592138231e-17,2.3324098937381676e-11,2.3056160502034912e-11,3.873617751638705e-13,2.6131219449010797e-13,3.7228593940870346e-10,6.515135902518824e-13,1.4670682483058983e-12,1.4763889096059517e-13,6.737886955076479e-14,1.1984332137522417e-13,3.7030820973751475e-21,3.049961437534438e-20,1.0961279614908445e-15,7.43841513554495e-19,3.1672645452796627e-24,1.3769943861990253e-12,3.978355058515193e-22,7.5246643839666e-27,3.0628016637747687e-19,1.264985599294781e-20,5.908699004176892e-05,1.0496581607953773e-31,1.3159264343900744e-23,5.0221538338645834e-23,7.404413741204246e-22,2.1721900878316106e-17,1.3725843452490762e-26,1.5347887444671032e-35
1.329704442872835e-08,0.4629231274663837,3.76,0.0,0.7904361858324164,0.9999409125480171,9.304525023789898e-16,1.2677168934189746e-13,4.025409954133801e-09,3.9938467762093914e-09,4.2894390100030587e-10,9.248146127514314e-16,1.088387786161678e-16,3.1005707514505153e-11,3.059554222716987e-11,5.935732885658673e-13,3.8001062465821746e-13,4.295555385611548e-10,8.658730569056393e-13,1.7270168169619443e-12,2.015637565556247e-13,8.982925623261065e-14,1.5943864278706955e-13,5.621144705032939e-21,4.1556211048487957e-20,1.3288186253700844e-15,1.1420229944635541e-18,4.862231294040276e-24,1.5888111612467128e-12,6.05019779469301e-22,1.3161879570925216e-26,4.09714135412146e-19,1.4662790363212598e-20,5.9086990081626374e-05,1.856797195535916e-31,2.014489268270117e-23,7.714493812001841e-23,1.136406077102729e-21,2.520312370974543e-17,2.3902197929505372e-26,2.3969201622648272e-35
