Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54)
0.0017174598236141675,0.14419011288643974,3.76,0.0,0.5261501063524123,0.9997199998052868,0.00025321741724822433,1.2700637459021097e-07,1.342945671369039e-05,1.6184884007702476e-09,3.816304423298808e-06,6.379664682855693e-12,2.965984977524824e-16,3.7255889744571915e-09,1.4505488977036827e-09,6.582584193288406e-06,1.2383070927783396e-11,5.77192526320516e-06,1.5774328551619638e-05,4.207022869851183e-06,6.958240051291563e-09,0.0002501792987586197,1.6604717849748277e-07,3.81245657665622e-07,1.3851623747444173e-09,1.0213991554646701e-11,4.306153836049234e-08,2.8701246545730642e-11,7.302840410139747e-09,1.044020008102831e-08
0.0017570205778221367,0.1441901097263927,3.76,0.0,0.5261369393193236,0.9997068058615382,0.00026572480768211775,1.3037016652005995e-07,1.3748316727414731e-05,1.6184859706813817e-09,3.917865625264838e-06,6.379571740141409e-12,2.965941694074509e-16,3.770308113172711e-09,1.4505106013649599e-09,6.734247734629418e-06,1.2382933118593826e-11,5.9225597628630505e-06,1.6194215665371552e-05,4.335018120478934e-06,7.113266397199485e-09,0.000262600023307849,1.7502020555081075e-07,4.1078855502010654e-07,1.456046430407181e-09,1.04856746626879e-11,4.597170291781813e-08,3.1694926812826304e-11,7.832435039709141e-09,1.1250699692592387e-08
0.0017965813320301059,0.14419010654739506,3.76,0.0,0.5261234401489522,0.9996932826410924,0.00027855945728436787,1.337450862915212e-07,1.4067905155557543e-05,1.618483512660307e-09,4.0197648019670115e-06,6.379476589039361e-12,2.9658973837224064e-16,3.81517766031126e-09,1.4504717467543714e-09,6.885909047408666e-06,1.2382795424093057e-11,6.073877095812528e-06,1.6615487421377737e-05,4.464531644617943e-06,7.268804668445894e-09,0.0002753473646946041,1.8437212437005832e-07,4.4190635263310913e-07,1.5291091282698818e-09,1.0758251703506998e-11,4.903823089948925e-08,3.492316855414266e-11,8.387518218150911e-09,1.2104631462274683e-08
0.001836142086238075,0.1441901033512056,3.76,0.0,0.5261096078159548,0.9996794292159756,0.0002917223908651524,1.371303570374881e-07,1.438824533758097e-05,1.6184810264352325e-09,4.121978436425101e-06,6.379379222987473e-12,2.9658520433661835e-16,3.860187336552416e-09,1.4504323362288497e-09,7.037568080794363e-06,1.2382657879689677e-11,6.225865441782461e-06,1.7038046089960768e-05,4.595567855222988e-06,7.42481903208255e-09,0.00028842235842736443,1.9411203366396594e-07,4.7464519916471147e-07,1.6043965250956995e-09,1.1031659426685983e-11,5.22676658954396e-08,3.8398116540353624e-11,8.968610022844338e-09,1.300329668190165e-08
0.0018757028404460443,0.14419010013960887,3.76,0.0,0.5260954413730017,0.9996652447364155,0.0003052145565663527,1.405251916648621e-07,1.4709360768127167e-05,1.6184785117374955e-09,4.2244826987561705e-06,6.379279635499314e-12,2.9658056699842806e-16,3.90532672502823e-09,1.4503923723134013e-09,7.18922478390345e-06,1.238252052107671e-11,6.3785126175004604e-06,1.746179264693417e-05,4.728130801523531e-06,7.581273182534471e-09,0.000301825963606919,2.0424887904872883e-07,5.090512474797265e-07,1.68195734604088e-09,1.1305833746079338e-11,5.566670540607075e-08,4.21321634719144e-11,9.57621275722723e-09,1.3947999865693462e-08
0.0019152635946540135,0.14419009691441367,3.76,0.0,0.5260809399517438,0.9996507284317208,0.00031903682490136594,1.439287935336058e-07,1.503127507887211e-05,1.6184759683017699e-09,4.3272534666980174e-06,6.379177819992556e-12,2.965758260574831e-16,3.950585280286972e-09,1.4503518576991091e-09,7.340879105818523e-06,1.2382383384200223e-11,6.53180608224517e-06,1.7886626859007063e-05,4.862224164615606e-06,7.738130372919632e-09,0.0003155590619562615,2.147914414496515e-07,5.451706122781089e-07,1.761843126042737e-09,1.1580709795113887e-11,5.924219812531e-08,4.613793621413015e-11,1.0210809869228205e-08,1.4940047743823215e-08
0.0019548243488619827,0.14419009367745167,3.76,0.0,0.5260661027637094,0.9996358796110919,0.00033318998786259084,1.473403571545972e-07,1.5354012019990447e-05,1.618473395866258e-09,4.430266346709292e-06,6.379073770700493e-12,2.965709812484484e-16,3.995952337509739e-09,1.4503107952409596e-09,7.4925309956049684e-06,1.238224650522757e-11,6.6857329438587686e-06,1.8312447371581946e-05,4.997851253376725e-06,7.895353447240213e-09,0.0003296224569177709,2.257483255239314e-07,5.830493271912584e-07,1.8441083521953748e-09,1.1856221983633689e-11,6.300114102577408e-08,5.042828116338387e-11,1.0872864887085223e-08,1.5980748242283824e-08
0.001994385103069952,0.1441900904305757,3.76,0.0,0.5260509291011305,0.9996206976643611,0.00034767475809836985,1.507590689050393e-07,1.5677595441260865e-05,1.6184707941728901e-09,4.533496695608776e-06,6.3789674827206235e-12,2.965660323426487e-16,4.041417121963469e-09,1.4502691879554588e-09,7.6441804023283e-06,1.2382109920514795e-11,6.8402799652142795e-06,1.873915179878939e-05,5.135015000712023e-06,8.052904873388022e-09,0.00034401687281947316,2.371279481306603e-07,6.227333014230693e-07,1.928810606680763e-09,1.2132304056188645e-11,6.69506762466282e-08,5.501624877240485e-11,1.1562820375551534e-08,1.707140945077252e-08
0.002033945857277921,0.14419008717565854,3.76,0.0,0.5260354183376977,0.9996051820626566,0.00036249176816103104,1.541841077601213e-07,1.60020492728425e-05,1.6184681629675249e-09,4.636919642714513e-06,6.378858951487697e-12,2.9656097912914825e-16,4.086968758673192e-09,1.4502270390180346e-09,7.795827275071652e-06,1.238197366657334e-11,6.9954335711312764e-06,1.916663681559595e-05,5.273717960139412e-06,8.210746776903968e-09,0.0003587429541120509,2.489385268744568e-07,6.642682760168913e-07,2.016010709804666e-09,1.2408889151660824e-11,7.109808778518002e-08,5.991507726615456e-11,1.2281096915483832e-08,1.8213338580347606e-08
0.0020735066114858903,0.144190083914591,3.76,0.0,0.5260195699292384,0.9995893323589935,0.00037764156982755256,1.5761464603957395e-07,1.6327397505754324e-05,1.6184655020001346e-09,4.740510112441761e-06,6.378748172789403e-12,2.965558214153632e-16,4.13259628229567e-09,1.4501843517602658e-09,7.947471562953434e-06,1.2381837780036348e-11,7.15117985573237e-06,1.9594798251814407e-05,5.413962302720792e-06,8.368840975429028e-09,0.0003738012646781424,2.611880687493591e-07,7.0769977983163e-07,2.1057728626706554e-09,1.2685909864117835e-11,7.545079799370227e-08,6.513817558362471e-11,1.302809210978819e-08,1.940784091265158e-08
0.0021130673656938595,0.14419008064928052,3.76,0.0,0.5260033834143228,0.9995731481887895,0.0003931246334942276,1.610498501677076e-07,1.6653664172090404e-05,1.618462811025009e-09,4.844242847317239e-06,6.378635143081029e-12,2.9655055903843556e-16,4.178288647175847e-09,1.4501411296669525e-09,8.099113215145094e-06,1.238170229762471e-11,7.307504590231924e-06,2.0023531187839375e-05,5.555749814345713e-06,8.527149013781721e-09,0.00038919228721533264,2.738843589097428e-07,7.530730853119774e-07,2.198164789010978e-09,1.2963298304778573e-11,8.00163638834315e-08,7.069910558443617e-11,1.3804179618668017e-08,2.0656218742528262e-08
0.0021526281199018287,0.1441900773816494,3.76,0.0,0.5259868584147915,0.9995566292703009,0.0004089413476465751,1.644888814454838e-07,1.6980873325004954e-05,1.6184600898009346e-09,4.948092431365726e-06,6.378519859461796e-12,2.96545191864418e-16,4.224034737566851e-09,1.4500973763729829e-09,8.250752180889032e-06,1.2381567256112545e-11,7.464393231147321e-06,2.045273005192508e-05,5.6990818933732955e-06,8.685632199595022e-09,0.00040491642269410006,2.8703494959505605e-07,8.004331641392834e-07,2.2932578756805667e-09,1.324098616497283e-11,8.48024732381497e-08,7.661156356251262e-11,1.4609708227074789e-08,2.1959770315889978e-08
0.002192188874109798,0.1441900741136332,3.76,0.0,0.5259699946362061,0.9995397754049838,0.00042509201840558924,1.6793089683311992e-07,1.7309049018501955e-05,1.6184573380913948e-09,5.052033313823726e-06,6.378402319498558e-12,2.9653971978195893e-16,4.269823377993813e-09,1.4500530956600504e-09,8.402388409516544e-06,1.2381432692292465e-11,7.621830928922088e-06,2.0882288718817084e-05,5.8439595486374275e-06,8.844251639443645e-09,0.0004209739898918404,3.006471492351184e-07,8.498246428508157e-07,2.3911273113099902e-09,1.3518904779972749e-11,8.98169405402111e-08,8.288936111234595e-11,1.5445000947207445e-08,2.3319788764713906e-08
0.002231749628317767,0.14419007084717908,3.76,0.0,0.5259527918682201,0.9995225864777739,0.00044157686915127515,1.7137504974169892e-07,1.7638215287064993e-05,1.6184545556647429e-09,5.156039833133898e-06,6.378282521256699e-12,2.965341427034417e-16,4.315643343741274e-09,1.4500082914531844e-09,8.55402185046588e-06,1.2381298642940566e-11,7.779802536949161e-06,2.1312100609544898e-05,5.9903833978195654e-06,9.002968275391116e-09,0.00043736522500393817,3.1472801176256745e-07,9.012917585160974e-07,2.491852222605028e-09,1.379698519357128e-11,9.506770271233382e-08,8.954640539643493e-11,1.631035415883869e-08,2.4737561041064162e-08
0.0022713103825257363,0.1441900675842439,3.76,0.0,0.5259352499848708,0.9995050624572888,0.0004583960402242686,1.7482049083221962e-07,1.7968396125163532e-05,1.618451742294386e-09,5.260086241172867e-06,6.378160463405441e-12,2.9652846056879863e-16,4.3614833714434575e-09,1.449962967817152e-09,8.705652453300328e-06,1.238116514478132e-11,7.93829262098166e-06,2.174205879217849e-05,6.1383536661928125e-06,9.161742921884379e-09,0.0004540902813327048,3.292843261587919e-07,9.548783145596686e-07,2.5955158077746657e-09,1.4075158223280085e-11,1.0056281467892719e-07,9.659667886541467e-11,1.7206036790167543e-08,2.621436685204752e-08
0.0023504318909416747,0.14419006107679688,3.76,0.0,0.525899148791139,0.9994690094298109,0.0004930374884871061,1.8171183130073296e-07,1.863189716406618e-05,1.6184460218426383e-09,5.46819544516301e-06,6.3779095663399634e-12,2.9651678102037647e-16,4.453178430282117e-09,1.4498707791923434e-09,9.00890494361146e-06,1.2380899948469798e-11,8.25676510190753e-06,2.2601985152116513e-05,6.4389323956366615e-06,9.479309090088281e-09,0.000488542055275527,3.598490815427357e-07,1.0685825306516878e-06,2.8120129169114787e-09,1.4631504665311203e-11,1.1231886939377744e-07,1.1193309419502813e-10,1.9089324270806588e-08,2.935015532270687e-08
0.002421641248516019,0.14419005525190073,3.76,0.0,0.5258654984119736,0.9994354170870625,0.0005253578691960195,1.8790989497601797e-07,1.923275709160675e-05,1.6184407654450482e-09,5.655370936627301e-06,6.3776760292764075e-12,2.9650591006600533e-16,4.535659188275483e-09,1.4497860764848283e-09,9.28182197575722e-06,1.2380663522985152e-11,8.545003151090305e-06,2.3375342827589534e-05,6.714736208771319e-06,9.764922633496658e-09,0.0005206901547064342,3.8904573527291893e-07,1.1785938228753085e-06,3.01783309108365e-09,1.5131836868428284e-11,1.2381805093800243e-07,1.272217827642916e-10,2.0890119062850045e-08,3.238691188353107e-08
0.0024928506060903632,0.14419004946910458,3.76,0.0,0.5258307512106003,0.9994007423829593,0.0005587598203445665,1.9409888319333762e-07,1.983727337896493e-05,1.6184354055110272e-09,5.842273868657522e-06,6.377435175819813e-12,2.9649469897786257e-16,4.618029145987183e-09,1.4496997600127047e-09,9.554729035645375e-06,1.238042944839053e-11,8.834668954657107e-06,2.4147506130998746e-05,6.995535935834003e-06,1.0050112830737557e-08,0.0005539184143489644,4.1987528020341523e-07,1.296128908465351e-06,3.234667845296188e-09,1.5631389853863962e-11,1.3623908326918574e-07,1.440031923472871e-10,2.279203190727537e-08,3.563439630994624e-08
0.0025640599636647075,0.14419004373994335,3.76,0.0,0.525794909512674,0.9993649881575789,0.0005932411474586982,2.0027384980908774e-07,2.044558180108319e-05,1.6184299409334337e-09,6.028754184384716e-06,6.377187018224311e-12,2.9648314833748473e-16,4.700222632850458e-09,1.4496118580159084e-09,9.827625836029582e-06,1.2380197932437568e-11,9.12566346883502e-06,2.4917852128971723e-05,7.281318673757655e-06,1.0334651462583009e-08,0.0005882247188848245,4.5236645905238913e-07,1.4214218777260274e-06,3.4631656940460938e-09,1.612976067300435e-11,1.4963256253428033e-07,1.6235876531865365e-10,2.4795547602532172e-08,3.90996715126084e-08
0.002635269321239052,0.14419003807591724,3.76,0.0,0.5257579765249338,0.9993281581177139,0.0006287987881407744,2.0642988433003398e-07,2.1057816076935956e-05,1.6184243706581873e-09,6.214662877146686e-06,6.376931574737569e-12,2.9647125900244075e-16,4.782174429169448e-09,1.4495223998562858e-09,1.0100512092407988e-05,1.2379969179461164e-11,9.417885498944113e-06,2.568576232706094e-05,7.572067430943969e-06,1.061831195054544e-08,0.0006236060855517083,4.865445086887523e-07,1.554698895761396e-06,3.704026953187103e-09,1.6626549270291708e-11,1.6404991225371116e-07,1.8236899205144035e-10,2.6900814248802238e-08,4.278964184761023e-08
0.002706478678813396,0.14419003248845316,3.76,0.0,0.5257199563271036,0.9992902568272258,0.0006654288198341921,2.1256212688341016e-07,2.1674107493478555e-05,1.618418693697225e-09,6.399852445652077e-06,6.3766688692729434e-12,2.9645903209443257e-16,4.863819965202218e-09,1.4494314159386358e-09,1.0373387523352973e-05,1.2379743389824435e-11,9.711231929168862e-06,2.6450624561344824e-05,7.867761167108497e-06,1.0900870048682938e-08,0.00066005867165506,5.224310230341364e-07,1.696177468320165e-06,3.958005335569268e-09,1.7121359706537384e-11,1.7954327348693306e-07,2.0411298660545525e-10,2.9107636587338977e-08,4.671103476860688e-08
0.0027776880363877404,0.14419002698887576,3.76,0.0,0.5256808538610932,0.9992512896947697,0.0007031264702444765,2.1866578287037353e-07,2.2294584538561943e-05,1.618412909149535e-09,6.584177339830753e-06,6.376398931309241e-12,2.9644646899574187e-16,4.9450955161850034e-09,1.4493389376367079e-09,1.0646251850833446e-05,1.2379520759447254e-11,1.0005597959545761e-05,2.7211834851013577e-05,8.168374845694966e-06,1.1182104520918472e-08,0.0006975777847384927,5.60043832041449e-07,1.84606574311634e-06,4.225909273094876e-09,1.7613801356826877e-11,1.9616539097145412e-07,2.2766806404915758e-10,3.1415471444959174e-08,5.087038316238873e-08
0.0028488973939620847,0.14419002158837313,3.76,0.0,0.5256406749176388,0.9992112629590291,0.0007418861302860716,2.24736137210107e-07,2.291937254496226e-05,1.6184070161750585e-09,6.76749439440171e-06,6.376121796064091e-12,2.9643357135342234e-16,5.025938392108618e-09,1.4492449971773851e-09,1.0919104800529867e-05,1.2379301479014293e-11,1.0300877348583227e-05,2.796879919968312e-05,8.47387949822589e-06,1.1461797799549543e-08,0.0007361578952838539,5.993968975708322e-07,2.0045618508981532e-06,4.5086029439043274e-09,1.8103490075172e-11,2.1396949584140303e-07,2.531093258609878e-10,3.382342530604561e-08,5.527400846269618e-08
0.002920106751536429,0.1441900162979669,3.76,0.0,0.525599426120398,0.9991701836714907,0.0007817013695383213,2.3076856809378795e-07,2.354859334742318e-05,1.6184010140009465e-09,6.949663247765054e-06,6.375837504304842e-12,2.964203410716138e-16,5.106287121039209e-09,1.4491496275504092e-09,1.1191946102139739e-05,1.2379085733437612e-11,1.0596962660538942e-05,2.8720935335339392e-05,8.784242300501043e-06,1.173973662115153e-08,0.0007757926519257695,6.405002271543362e-07,2.1718532904143915e-06,4.80700698208535e-09,1.8590049319331502e-11,2.330091853248215e-07,2.805092574576718e-10,3.6330254081645754e-08,5.992800463206674e-08
0.0029913161091107733,0.1441900111284814,3.76,0.0,0.5255571149076416,0.9991280596769025,0.0008225649540739894,2.3675856015674369e-07,2.418236495472415e-05,1.6183949019532602e-09,7.130546743513258e-06,6.3755461020657624e-12,2.9640678030135947e-16,5.186081624816874e-09,1.4490528624401255e-09,1.1464775489672638e-05,1.2378873701546462e-11,1.0893745515791011e-05,2.9467674377693148e-05,9.099426659983172e-06,1.201571263570876e-08,0.0008164748990456352,6.833598062562993e-07,2.348116361063075e-06,5.1220988529648225e-09,1.9073111228508283e-11,2.533383000724564e-07,3.099373406217802e-10,3.893436507241245e-08,6.483822309743117e-08
0.0030625254666851176,0.14419000609051502,3.76,0.0,0.5255137495116504,0.9990848995915386,0.0008644688665498275,2.4270171699591783e-07,2.4820801238591753e-05,1.6183886794237026e-09,7.3100113121456565e-06,6.375247640673037e-12,2.9639289143869675e-16,5.265263386254071e-09,1.4489547361034663e-09,1.1737592701733482e-05,1.2378665555348932e-11,1.1191116842934992e-05,3.0208462423060485e-05,9.41939231383545e-06,1.228952298556781e-08,0.0008581966966359848,7.279775495712572e-07,2.533515646629301e-06,5.454912879254435e-09,1.9552317647646556e-11,2.750107997108547e-07,3.414596841880867e-10,4.1633821122184635e-08,7.001025871707293e-08
0.003133734824259462,0.14419000119441244,3.76,0.0,0.5254693389359595,0.9990407127794125,0.0009074043284278938,2.4859377296054516e-07,2.546401164110028e-05,1.618382345867594e-09,7.487927330839342e-06,6.37494217666722e-12,2.9637867712021375e-16,5.3437756066966526e-09,1.4488552832724255e-09,1.2010397481792892e-05,1.2378461459531341e-11,1.1488967131208972e-05,3.0942762037669236e-05,9.744095436976559e-06,1.2560970850801884e-08,0.0009009493423052636,7.743512717141525e-07,2.728203553005829e-06,5.8065399077793186e-09,2.0027321092395017e-11,2.9808063722738273e-07,3.751386770672889e-10,4.4426346931385585e-08,7.544943684712989e-08
0.003204944181833806,0.14418999645023886,3.76,0.0,0.5254238929305699,0.9989955093265697,0.0009513618242016608,2.544306041501749e-07,2.6112100901984308e-05,1.6183759008495495e-09,7.66416945941566e-06,6.374629771484378e-12,2.963641402117156e-16,5.421563353106954e-09,1.4487545390986187e-09,1.228318957844352e-05,1.2378261571355995e-11,1.1787186681963175e-05,3.1670053651649977e-05,1.0073488759545464e-05,1.2829865958027845e-08,0.0009447233952981878,8.224746775091465e-07,2.932319902264696e-06,6.178126610393113e-09,2.0497785649664556e-11,3.2260163276432e-07,4.110326667026465e-10,4.730933748532166e-08,8.11608015653713e-08
0.0032761535394081505,0.14418999186775538,3.76,0.0,0.525377421965281,0.998949300013612,0.0009963311274844855,2.602082385728773e-07,2.6765168807116274e-05,1.6183693440046808e-09,7.838616950813735e-06,6.3743104913085225e-12,2.963492837994877e-16,5.4985736941918685e-09,1.4486525390322563e-09,1.255596874564176e-05,1.237806604002095e-11,1.2085665857884543e-05,3.238983684693365e-05,1.0407521693089922e-05,1.3096025050450106e-08,0.0009895087023903044,8.723373718934586e-07,3.145991584933957e-06,6.5708744168617826e-09,2.0963387809553554e-11,3.486273474160453e-07,4.491956653583459e-10,5.0279868527700204e-08,8.71491051002238e-08
