Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11)
7.992153587502045e-16,0.14092922793162935,3.76,0.0,1.0023374630346518,0.9999999989990389,1.4872668713868803e-34,4.5558458833789174e-26,1.682584609801208e-14,1.6825846059806422e-14,8.96794818679238e-16,3.8278237476404275e-28,5.047355032328885e-27,3.8083665868598513e-23,3.8082178429865717e-23,1.4882093972249876e-31,3.573377834220985e-22,8.96794819432377e-16,7.066994315470304e-25,4.8811636398637905e-18,1.2918550060517422e-24,4.557066745335033e-26,1.1795336112641413e-25,2.0691108162411273e-33,1.3799091870627184e-31,3.605231376551951e-27,8.148041519160045e-37,2.3051970682713467e-38,4.881163639840194e-18,1.092720483277845e-34,3.6910040403467723e-47,1.636306171085379e-31,2.7683411509893562e-30,1.0009601455103565e-09,7.09016520524216e-51,1.361956351507553e-40,4.348999051695264e-40,1.556569500315175e-31,3.573378816013887e-22,8.03006844425478e-50,1.7276524765699427e-54,4.3534002809463086e-47,5.4379458167347164e-49,1.0817262028912174e-34,3.2644361737996168e-49,1.486132070594581e-54,1.1664393118806352e-38,9.497989321229997e-47,1.878724954134924e-32,1.1172441484881567e-55,2.4986987518827246e-39,5.610529482563601e-28
1.0656205536117666e-15,0.14092922793162949,3.76,0.0,1.0023374630346458,0.9999999986653867,3.111860407467605e-34,7.748302253191206e-26,2.243446304884389e-14,2.2434462983866065e-14,1.195726508914014e-15,6.510155054399592e-28,8.584225406192382e-27,6.476985846231812e-23,6.476781800510167e-23,3.1138322478959905e-31,4.764503754106017e-22,1.1957265101953954e-15,1.2019107633666435e-24,6.508218646242311e-18,1.767139299701936e-24,7.750377847918011e-26,2.0060779472979327e-25,3.51901871509206e-33,2.3468643572032208e-31,6.131554384368736e-27,1.7048430573750643e-36,3.9210761174732214e-38,6.508218646202145e-18,1.8584333650694804e-34,7.723543881534047e-47,2.7829763870454084e-31,4.708218743139792e-30,1.334612118351944e-09,1.4835256452690695e-50,2.9784454503118222e-40,9.510771715114989e-40,2.6473173227450327e-31,4.764505423295915e-22,2.0822571571052736e-49,3.615246031347986e-54,9.108770744293667e-47,1.1378003088533251e-48,2.2633325034593353e-34,6.8303044112846385e-49,4.0254675995693927e-54,2.4374599882320196e-38,1.9872973161020606e-46,3.195215301682907e-32,2.7923794782346125e-55,5.228113865751608e-39,9.542042181446847e-28
1.5984309433348908e-15,0.14092922793162974,3.76,0.0,1.002337463034634,0.9999999979980846,9.82629938990456e-34,1.6881977133071054e-25,3.365169695050744e-14,3.365169680893398e-14,1.793589888626825e-15,1.4184452468864439e-27,1.87032559276199e-26,1.4111912663812947e-22,1.4111588616741557e-22,9.832523688830714e-31,7.146755001949702e-22,1.7935898914198984e-15,2.6187187945768427e-24,9.762328658999533e-18,2.7910575789742003e-24,1.6886495393934383e-25,4.370835340417258e-25,7.667239517132156e-33,5.113339535937469e-31,1.3359405419763155e-26,5.3833696531498696e-36,8.546010407772473e-38,9.762328658911834e-18,4.049157290608228e-34,2.439530027389927e-46,6.063789206599523e-31,1.025822382601975e-29,2.001913595388455e-09,4.684728419208477e-50,9.907722532143052e-40,3.163733734442872e-39,5.767965421613163e-31,7.146758635726047e-22,1.0291084010731229e-48,1.1419252872775944e-53,2.876269422530038e-46,3.5928231620765426e-48,7.146899804204225e-34,2.15680896743107e-48,2.018679375758425e-53,7.652797952622466e-38,6.275273144320453e-46,6.961701953796026e-32,1.2934594608907872e-54,1.6508770737069306e-38,2.0790166848245227e-27
2.131241333058015e-15,0.14092922793163,3.76,0.0,1.0023374630346222,0.9999999973307858,2.235028524412765e-33,2.9639080149225196e-25,4.486893085217088e-14,4.486893060361551e-14,2.391453267342098e-15,2.49033785555462e-27,3.283658696427916e-26,2.4775658967974154e-22,2.4775202528881233e-22,2.236443838491443e-30,9.5290054707569e-22,2.3914532722469204e-15,4.597589272251611e-24,1.301643867175707e-17,3.911665656075634e-24,2.964700593775789e-25,7.673716541823473e-25,1.3461117096920964e-32,8.977304143371844e-31,2.3454616913682302e-26,1.2244673337661565e-35,1.5008524832735856e-37,1.301643867160279e-17,7.108973694674949e-34,5.550117450139258e-46,1.0646393092150787e-30,1.8009946632468666e-29,2.6692118182581396e-09,1.0656001501906274e-49,2.3049239509146298e-39,7.360082530924036e-39,1.012660708061574e-30,9.529011845343246e-22,3.067926732420564e-48,2.5980211306882306e-53,6.542181106692661e-46,8.172009099764826e-48,1.625587288930705e-33,4.905759500387951e-48,6.056349314858593e-53,1.7310034399979096e-37,1.4273340566208247e-45,1.2222370726943399e-31,3.751140016955616e-54,3.7549802167035446e-38,3.650053937089786e-27
3.1968621125042635e-15,0.14092922793163057,3.76,0.0,1.0023374630345987,0.9999999959961979,7.462302487079972e-33,6.6073662597944185e-25,6.730339865549744e-14,6.730339810139943e-14,3.587180021766253e-15,5.551767487598542e-27,7.320155688719907e-26,5.52314702283544e-22,5.523071164115816e-22,7.467024487969575e-30,1.4293504070218414e-21,3.587180032703036e-15,1.024928561151592e-23,1.952465869727368e-17,6.444287656291496e-24,6.609129848420321e-25,1.710681585452047e-24,3.0008630360410726e-32,2.001286967964392e-30,5.228674054647383e-26,4.088243902710118e-35,3.34801833267648e-37,1.9524658696928237e-17,1.5847924130097886e-33,1.8541193509269506e-45,2.3735764201945497e-30,4.0148891481438997e-29,4.003798456604415e-09,3.5581335109027685e-49,7.848241815460925e-39,2.506100347527098e-38,2.2574981145046566e-30,1.4293518256100046e-21,1.6042071202755993e-47,8.679339023237113e-53,2.184299308730455e-45,2.7284652751983765e-47,5.427488595758526e-33,1.6379453892936449e-47,3.133316793439748e-52,5.715611153641973e-37,4.7655738568965666e-45,2.7246836535351344e-31,1.9062360368070726e-53,1.253709862777094e-37,8.136969924531612e-27
5.32810367139676e-15,0.14092922793163165,3.76,0.0,1.0023374630345514,0.9999999933270615,3.5089635367623636e-32,1.826355507733131e-24,1.1217233426214924e-13,1.1217233273055748e-13,5.978633518586011e-15,1.5346449353953677e-26,2.0233657845829515e-25,1.5266566876579083e-21,1.526641562536409e-21,3.511180353410544e-29,2.3822491976996906e-21,5.978633548822395e-15,2.8330225821615256e-23,3.254109874831688e-17,1.2675452868360338e-23,1.8268410673926236e-24,4.728524321869226e-24,8.294802551128515e-32,5.5317916654048336e-30,1.4452653482410053e-25,1.9223939615299546e-34,9.267048083259762e-37,3.254109874735324e-17,4.380595027644665e-33,8.729327050675678e-45,6.562031999339616e-30,1.109750025770084e-28,6.672932494261381e-09,1.6734311929654272e-48,3.7327622952568976e-38,1.1919455628097798e-37,6.239989549016234e-30,2.3822531043695135e-21,1.350846206575499e-46,4.08621473870406e-52,1.027111816297228e-44,1.2829921987589632e-46,2.5521275019060955e-32,7.702158324140985e-47,2.5606961505254406e-51,2.6510471824687718e-36,2.2408911478119248e-44,7.531242606431236e-31,1.5775007309913497e-52,5.895249417892686e-37,2.2491538293838673e-26
9.590586789181754e-15,0.14092922793163387,3.76,0.0,1.0023374630344568,0.9999999879889456,2.098371364806742e-31,5.9057792789320266e-24,2.0191020547544778e-13,2.0191020052284038e-13,1.076154046409893e-14,4.9629557348088475e-26,6.542751335545529e-25,4.936636390932108e-21,4.936600189682111e-21,2.099692547511997e-28,4.28804311202057e-21,1.0761540561885008e-14,9.160958296112713e-23,5.857397885047399e-17,2.980272898764711e-23,5.907336628519281e-24,1.5290317706460126e-23,2.6822791000243923e-31,1.78877905468033e-29,4.673449928375133e-25,1.1495954417015993e-33,3.0050600565174693e-36,5.85739788472994e-17,1.4165527380189622e-32,5.23353730356558e-44,2.122713099435291e-29,3.5884431397072715e-28,1.2011043575529842e-08,1.0010861470278593e-47,2.242804911981171e-37,7.1617243896472605e-37,2.0177845110435793e-29,4.288055648317898e-21,1.5471644216010984e-45,2.4495398889468138e-51,6.142148688959847e-44,7.672318633549071e-46,1.526161596719623e-31,4.606064341553437e-46,2.837501982434527e-50,1.5669138784190886e-35,1.3400571425958177e-43,2.4352602098848095e-30,1.7939157644144527e-51,3.5253632655277253e-36,7.27294069697217e-26
1.8115553024751743e-14,0.14092922793163826,3.76,0.0,1.0023374630342676,0.9999999773133419,1.4424698771052472e-30,2.1057631672875168e-23,3.813859479020242e-13,3.8138593024310287e-13,2.0327354162617232e-14,1.7699244500765317e-25,2.3328179460888163e-24,1.7601948123325904e-20,1.7601845691879154e-20,1.4433718562670724e-27,8.099616677555667e-21,2.0327354511307772e-14,3.2664134245800625e-22,1.1063973905531726e-16,8.271766258774281e-23,2.106309251072797e-23,5.451886176918326e-23,9.564194724476058e-31,6.378036174341005e-29,1.6663494794630944e-24,7.902558178592316e-33,1.0775418816139013e-35,1.1063973904357626e-16,5.051038479268538e-32,3.616199476144764e-43,7.574410455311049e-29,1.2794289757038621e-27,2.26866377778843e-08,6.886761185906471e-47,1.5441808170350388e-36,4.930878466291445e-36,7.194574836164307e-29,8.099660681933884e-21,2.088814371715027e-44,1.692054106583947e-50,4.222239986247842e-43,5.27411080837577e-45,1.0490932969433222e-30,3.166521269612972e-45,3.740764918594942e-49,1.0687885957872355e-34,9.211827981413668e-43,8.682626130825668e-30,2.4163081234480317e-50,2.423397322480144e-35,2.5932257549640326e-25
3.516548549589172e-14,0.14092922793164703,3.76,0.0,1.0023374630338895,0.999999955964646,1.0681921635317286e-29,7.933427863556142e-23,7.40337432755095e-13,7.403373662260291e-13,3.945898078964648e-14,6.670686856697765e-25,8.788370676975418e-24,6.631436320804622e-20,6.631403130899295e-20,1.0688508483810252e-26,1.5722709999207517e-20,3.945898210337196e-14,1.2306040957373839e-21,2.147712594690888e-16,2.631907382673456e-22,7.935415657823777e-23,2.0539697101089038e-22,3.603496255766192e-30,2.40289196668014e-28,6.277833376139667e-24,5.852034275549562e-32,4.105376524484557e-35,2.147712594216679e-16,1.9031075325502048e-31,2.7054166455245577e-42,2.8579314619815224e-28,4.8197332144411255e-27,4.4035314574375415e-08,5.107334913112844e-46,1.1440300112809794e-35,3.653117527677288e-35,2.7105195784712313e-28,1.5722870532065763e-20,3.068045848978257e-43,1.2651153652598363e-49,3.126669039006216e-42,3.9056049239403895e-44,7.768462339282577e-30,2.345205689449479e-44,5.417201196573116e-48,7.87902228740157e-34,6.821574769332296e-42,3.2707633490108874e-29,3.5466159660602245e-49,1.7945680541915224e-34,9.769843320296314e-25
5.2215417967031693e-14,0.14092922793165583,3.76,0.0,1.0023374630335113,0.9999999346192985,3.3185652148100077e-29,1.7490882744589278e-22,1.099288917608056e-12,1.0992887709321214e-12,5.85906063900444e-14,1.4711546466070401e-24,1.937489547844034e-23,1.4620253224783242e-19,1.4620184063221607e-19,3.32059207782585e-26,2.334573580989924e-20,5.859060928643768e-14,2.7130996975220906e-21,3.189027798908776e-16,5.431887972865826e-22,1.7495137512741683e-22,4.528365503822972e-22,7.945023205155024e-30,5.297630877749062e-28,1.3840578989280592e-23,1.8180485472150406e-31,9.135150373487181e-35,3.189027797804769e-16,4.1960459872627735e-31,8.462831163603374e-42,6.308767811496815e-28,1.0625191376534121e-26,6.538064291362561e-08,1.5885141209247566e-45,3.554464623530718e-35,1.1350120619237223e-34,5.975855949988593e-28,2.334608009276528e-20,1.273188807048182e-42,3.959821085759839e-49,9.713604566235125e-42,1.2133521456702707e-43,2.4133557602063065e-29,7.286620130917759e-44,2.328093774152926e-47,2.444321672606508e-33,2.119254097737251e-41,7.210336927821986e-29,1.4718061978179204e-48,5.575142072629817e-34,2.153947197563714e-24
8.631528290931164e-14,0.14092922793167337,3.76,0.0,1.002337463032755,0.9999998919386462,1.499224092798124e-28,4.779564274799546e-22,1.8171918873136496e-12,1.817191486513603e-12,9.685385451128884e-14,4.0229327544773595e-24,5.2938458179877625e-23,3.995063094160299e-19,3.995045007838459e-19,1.5001165740866792e-25,3.859161685541479e-20,9.685386242590163e-14,7.41369232862738e-21,5.27165820777904e-16,1.4017649879537181e-21,4.780648401167402e-22,1.2374007451123366e-21,2.171287270821458e-29,1.447606813538553e-27,3.7819561315083954e-23,8.213258055260076e-31,2.547912965931115e-34,5.271658204402463e-16,1.1467676633142844e-30,3.8921418961078807e-41,1.7287712939345945e-27,2.9028854459914384e-26,1.0806125689576845e-07,7.19667281849344e-45,1.6058557264357773e-34,5.127822090043736e-34,1.6329365839715594e-27,3.8592498346127613e-20,9.561415583524645e-42,1.8217911314493432e-48,4.3882375164722995e-41,5.481465499425103e-43,1.0901815881853734e-28,3.292691382504983e-43,1.7711639136873917e-46,1.1027102554544606e-32,9.57397801389468e-41,1.969845746735271e-28,1.1052630775523958e-47,2.518599183758689e-33,5.885779479849271e-24
1.204151478515916e-13,0.14092922793169096,3.76,0.0,1.0023374630319988,0.9999998492713815,3.9543663985260208e-28,9.302067319718264e-22,2.5350948570188042e-12,2.5350940769875023e-12,1.3511709852682776e-13,7.834486107128706e-24,1.0302018149322435e-22,7.775132919202759e-19,7.775098290676516e-19,3.9566725319926766e-25,5.38373036247211e-20,1.35117113930152e-13,1.4428418906295958e-20,7.354288617429887e-16,2.65845252093902e-21,9.304039852566413e-22,2.408211589154981e-21,4.2261936580783345e-29,2.8173117657656196e-27,7.36028715109737e-23,2.1663118052374022e-30,5.049142463978941e-34,7.354288610228846e-16,2.2321290759749864e-30,1.0408192192280854e-40,3.373022106549446e-27,5.648668054319902e-26,1.5072848341605544e-07,1.9026444221805485e-44,4.235629469662978e-34,1.352522492346769e-33,3.1779997351533573e-27,5.383891544237998e-20,3.3084235248390314e-41,4.8774191818684277e-48,1.157431774490279e-40,1.4457794769421995e-42,2.8752717942243714e-28,8.686648983211525e-43,6.253386310893106e-46,2.9068331739770216e-32,2.525209740467136e-40,3.83295360920312e-28,3.8246133475008847e-47,6.642922354731256e-33,1.1454820444136443e-23
1.5451501279387154e-13,0.1409292279317085,3.76,0.0,1.0023374630312425,0.9999998066175001,8.17462899288244e-28,1.5316665422240662e-21,3.2529978267235216e-12,3.2529965423538255e-12,1.7338033843718312e-13,1.2908167788147006e-23,1.6961643426802266e-22,1.2802234370790533e-18,1.2802177725856897e-18,8.179302276746758e-25,6.908284387889704e-20,1.733803637996824e-13,2.3757278030634243e-20,9.436919028151217e-16,4.313258070513189e-21,1.5319692860947657e-21,3.96526906491507e-21,6.959435791923521e-29,4.638877988523643e-27,1.2119004101238214e-22,4.478241356121086e-30,8.458842375884997e-34,9.436919015283918e-16,3.67582985245319e-30,2.1795632246820155e-40,5.567546122855559e-27,9.299459233006611e-26,1.9338232650417891e-07,3.9422238633297297e-44,8.756022174627713e-34,2.7959763393476392e-33,5.232775931152003e-27,6.908533138191435e-20,8.384094767040657e-41,1.0229262977216243e-47,2.3926640180320008e-40,2.988742279097764e-42,5.943486289991532e-28,1.7961089356873094e-42,1.6134364320510643e-45,6.00709037338385e-32,5.220156713801753e-40,6.310020494742978e-28,9.692761234328724e-47,1.3732214994720438e-32,1.8861070378080576e-23
1.8861487773615148e-13,0.14092922793172608,3.76,0.0,1.0023374630304862,0.9999997639769981,1.4650541763159963e-27,2.282342826570697e-21,3.9709007964277996e-12,3.9708988826125954e-12,2.1164357424289173e-13,1.9246395093380638e-23,2.52723483726268e-22,1.9076366838893654e-18,1.9076282598369066e-18,1.4658750307068791e-24,8.432828669507448e-20,2.1164361203500046e-13,3.540026794502774e-20,1.151954944024093e-15,6.3661884402606226e-21,2.2827612107606694e-21,5.908573101210461e-21,1.0371233798520457e-28,6.912305465085877e-27,1.805805867289301e-22,8.025804210922304e-30,1.2819799653949085e-33,1.1519549419567681e-15,5.478014847998366e-30,3.9557848668048905e-40,8.316366466450933e-27,1.38548400631585e-25,2.360227903016149e-07,7.081414726973047e-44,1.5692386361356018e-33,5.010899983972197e-33,7.797266008819715e-27,8.433174616513373e-20,1.776725693994627e-40,1.8596203086522512e-47,4.2880769801052786e-40,5.356355780820752e-42,1.0651196550812432e-27,3.2196442594977527e-42,3.468339514104445e-45,1.076343065772909e-31,9.355438872865857e-40,9.400700425871864e-28,2.0541538272273344e-46,2.461028239419683e-32,2.810452932464392e-23
2.568146076207114e-13,0.1409292279317612,3.76,0.0,1.0023374630289734,0.9999996787361165,3.6183861872345154e-27,4.231370561958453e-21,5.406706735835042e-12,5.4067031878075934e-12,2.881700335423543e-13,3.5725424788217583e-23,4.684561665349203e-22,3.536572231128714e-18,3.53655657537193e-18,3.620331703529112e-24,1.1481906153917454e-19,2.8817010360487586e-13,6.562863316986966e-20,1.5684810269627402e-15,1.1666448724046014e-20,4.232026632307524e-21,1.0953920512537681e-20,1.923131151563969e-28,1.2814744025334025e-26,3.3477001757456046e-22,1.98216919766114e-29,2.455375094848732e-33,1.5684810225821277e-15,1.0158373228794895e-29,1.0013059346118749e-39,1.5491767362133828e-26,2.5677821971411507e-25,3.212635953393678e-07,1.7570022481512102e-43,3.875625698086662e-33,1.2375671492199954e-32,1.4455390799479815e-26,1.1482457226411825e-19,5.732146308434326e-40,4.72378379178509e-47,1.0590447678794827e-39,1.3228827445550593e-41,2.6302865051116754e-27,7.955169352754812e-42,1.143330929571213e-44,2.6575775958985387e-31,2.3105504402328624e-39,1.742162058638497e-27,6.627715556273298e-46,6.077972222703688e-32,5.21030740357806e-23
3.250143375052713e-13,0.14092922793179632,3.76,0.0,1.0023374630274606,0.9999995935487037,7.24795883031502e-27,6.777345628160692e-21,6.842512675240529e-12,6.842506992572741e-12,3.6469647642950945e-13,5.729090701539435e-23,7.501883696693884e-22,5.66431939074888e-18,5.664294148785817e-18,7.25169636345497e-24,1.453100208191983e-19,3.646965886438362e-13,1.0511349950958685e-19,1.9850071107972867e-15,1.855928763486147e-20,6.778203929693962e-21,1.754425308390226e-20,3.0808187806437385e-28,2.0524627116277683e-26,5.361672938414637e-22,3.970385689283072e-29,4.059334716935239e-33,1.985007102898964e-15,1.627436309332779e-29,2.0530920137498384e-39,2.493138361086785e-26,4.111426472873013e-25,4.064509316509827e-07,3.5352183845588292e-43,7.763074233436317e-33,2.4789107028474974e-32,2.315238057877236e-26,1.453173937425583e-19,1.4101974826431503e-39,9.719262766027528e-47,2.1213185402129323e-39,2.6498000696087877e-41,5.268036790879712e-27,1.5941418507657818e-41,2.8534250024342894e-44,5.322392573558614e-31,4.6281409537006863e-39,2.7892948809084944e-27,1.630610773545949e-45,1.2174213269927907e-31,8.345045411336079e-23
3.9321406738983116e-13,0.14092922793183144,3.76,0.0,1.0023374630259478,0.9999995084147247,1.2766947301722019e-26,9.920326631740789e-21,8.278318614644262e-12,8.278310296908301e-12,4.4122290290887485e-13,8.396318036634336e-23,1.0978886768122571e-21,8.290877584745468e-18,8.290840313665971e-18,1.2773248506055521e-23,1.758015778009021e-19,4.412230671561511e-13,1.538548509794914e-19,2.401533195778607e-15,2.7044762263760923e-20,9.921296967793902e-21,2.567957001679659e-20,4.510371611108753e-28,3.0041954368224673e-26,7.847683417563502e-22,6.993509612223313e-29,6.129891775871584e-33,2.401533182907278e-15,2.382720415830891e-29,3.700282467073189e-39,3.66690342361334e-26,6.016064633645871e-25,4.91584834078585e-07,6.254940625230647e-43,1.367400906530751e-32,4.366396858987383e-32,3.3888242130917363e-26,1.7581021060384807e-19,2.947644242732262e-39,1.75730332210372e-46,3.7365255826488135e-39,4.667403714605715e-41,9.27822353670079e-27,2.8091499624065525e-41,6.01874682095623e-44,9.373918294177268e-31,8.152075671563149e-39,4.081177754928761e-27,3.4084825437591134e-45,2.1443395692976516e-31,1.2214666897086983e-22
5.296135271589509e-13,0.14092922793190168,3.76,0.0,1.0023374630229223,0.9999993383069331,3.108112462361134e-26,1.7997534440951868e-20,1.114993049344647e-11,1.1149915404291726e-11,5.942757066617924e-13,1.5270715568162585e-22,1.9910714840740455e-21,1.5040424793398818e-17,1.5040355791373585e-17,3.109493584708056e-23,2.367880926751817e-19,5.942760046174327e-13,2.7910694649880165e-19,3.2345853701576898e-15,4.879384070306816e-20,1.7998245261284428e-20,4.658515375650112e-20,8.185794009856862e-28,5.449893981247396e-26,1.4235659016577369e-21,1.70249208559653e-28,1.1810998197778004e-32,3.234585341998341e-15,4.324818558910524e-29,9.462540948682708e-39,6.716975329599622e-26,1.090695503835392e-24,6.616924726656845e-07,1.537627446931934e-42,3.32877604819899e-32,1.0629488455858117e-31,6.147660681069219e-26,2.367958304881834e-19,9.687399960958762e-39,4.520013044593045e-46,9.096136738982424e-39,1.1362262158300604e-40,2.2581429349540028e-26,6.844962817887935e-41,1.9953951402764992e-43,2.281654610530126e-30,1.9845234164422305e-38,7.398065182509674e-27,1.1202368376253235e-44,5.219893284360015e-31,2.215856002436512e-22
