Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46)
2.730015848624057e-06,0.06343163977064827,3.76,0.0,0.8136392956237525,0.9985479625503307,0.0007202165425256778,2.0810113310618608e-05,0.0012984733222064842,1.6853179343420082e-05,0.0012881728652183225,4.312762554519854e-09,7.129903813538534e-12,8.7862257955106e-06,1.2254445956682796e-05,0.000620550792392013,1.900099762432011e-07,7.532034616249888e-05,0.00010039502056161363,0.0004411511750083314,4.228702051951315e-06,0.0005133198893118925,2.8449802206140408e-05
2.824167595926944e-06,0.06343208814862963,3.76,0.0,0.8135303664447993,0.9984780317993812,0.0007634725679111996,2.133825976471055e-05,0.0013458878657536524,1.6851671087572013e-05,0.0013315513686022286,4.312045866567638e-09,7.12871664334466e-12,8.78738288210793e-06,1.225240705304024e-05,0.0006429046544915909,1.8998427764549868e-07,7.770939159730917e-05,0.00010378969082553281,0.00045691687921432653,4.229264674166283e-06,0.0005504152388683662,3.1160143732920714e-05
2.918319343229831e-06,0.06343253672823174,3.76,0.0,0.8134203983692666,0.9984069312959333,0.0008078033379493855,2.1860675131760126e-05,0.0013934513655573422,1.6850173926933094e-05,0.0013746193860833156,4.311326996321593e-09,7.127525890379406e-12,8.788590298445676e-06,1.2250361916766155e-05,0.0006652547933679601,1.899586196973818e-07,8.007329709373086e-05,0.00010715946235290456,0.00047267715539805414,4.229855412839418e-06,0.0005887321901230662,3.402688314289857e-05
3.012471090532718e-06,0.06343298551428049,3.76,0.0,0.8133094039228516,0.9983346710557495,0.0008531968295572111,2.2377341441233024e-05,0.0014411667351617915,1.684868779185652e-05,0.0014173710482806893,4.310605971005411e-09,7.126331598470739e-12,8.789847361663128e-06,1.224831062217017e-05,0.0006876011978085492,1.8993300203274602e-07,8.241163538139285e-05,0.00011050386697217566,0.0004884319679647001,4.2304738915665615e-06,0.0006282616301755222,3.705295640039649e-05
3.106622837835605e-06,0.06343343451136538,3.76,0.0,0.8131973956437956,0.9982612612157301,0.0008996409840071339,2.288824409563382e-05,0.0014890367551296188,1.6847212610623812e-05,0.0014598007495714837,4.309882815795611e-09,7.12513380997989e-12,8.791153382007874e-06,1.2246253243354166e-05,0.0007099438567352598,1.8990742427666993e-07,8.472400170598426e-05,0.00011382245765103088,0.000504181282144517,4.231119728293965e-06,0.0006689942817983914,4.024116622144861e-05
3.200774585138492e-06,0.06343388372384072,3.76,0.0,0.8130843860758525,0.9981867120263646,0.0009471237139418813,2.3393371780634373e-05,0.0015370640737598306,1.684574830962799e-05,0.0015019031468801456,4.3091575556674665e-09,7.123932567115703e-12,8.792507663640324e-06,1.2244189854476082e-05,0.0007322827592040527,1.8988188605039768e-07,8.701001383760606e-05,0.0001171148084010872,0.000519925063987583,4.231792537260896e-06,0.0007109207110595249,4.359418279218333e-05
3.294926332441379e-06,0.06343433315582694,3.76,0.0,0.8129703877614753,0.9981110338442855,0.0009956329102000095,2.3892716374222107e-05,0.0015852512079571003,1.684429481347578e-05,0.0015436731581591643,4.308430216757256e-09,7.12272791288904e-12,8.793909505318305e-06,1.2242120529806067e-05,0.0007546178944047502,1.8985638697304016e-07,8.926931204500393e-05,0.00012038051415767722,0.0005356632803581403,4.2324919303238985e-06,0.0007540313349036121,4.711454463834682e-05
3.389078079744266e-06,0.06343478281121234,3.76,0.0,0.8128554132352246,0.9980342371249259,0.0010451564484531763,2.438627285345297e-05,0.0016336005442450416,1.6842852044990422e-05,0.0015851059605790168,4.307700825606913e-09,7.121519890551646e-12,8.79535820096058e-06,1.2240045343515771e-05,0.0007769492516611294,1.8983092665909317e-07,9.150155903669257e-05,0.00012361919063622395,0.0005513958989285627,4.233217516627833e-06,0.000798316428684584,5.080465963859058e-05
3.483229827047153e-06,0.06343523269365518,3.76,0.0,0.8127394750174027,0.9979563324152889,0.0010956821956505157,2.4874039200127356e-05,0.0016821143399164242,1.6841419925245e-05,0.0016261969884354749,4.3069694081206904e-09,7.120308542839905e-12,8.796853040241428e-06,1.2237964369543208e-05,0.0007992768204308422,1.8980550471712316e-07,9.37064398699567e-05,0.00012683047416580032,0.0005671228881727619,4.2339689022242195e-06,0.0008437661336406726,5.466680617495226e-05
3.57738157435004e-06,0.06343568280658568,3.76,0.0,0.812622585607917,0.9978773303468368,0.0011471980162662055,2.535601630699211e-05,0.001730794724313494,1.6839998373663058e-05,0.001666941930784057,4.306235989719012e-09,7.119093912078959e-12,8.798393309243043e-06,1.2235877681638954e-05,0.0008216005903050132,1.897801207512629e-07,9.588366182881006e-05,0.0001300140215005973,0.0005828442173590222,4.2347456906715944e-06,0.0008903704643042282,5.870313441383329e-05
3.671533321652927e-06,0.06343613315320865,3.76,0.0,0.81250475748037,0.9977972416285028,0.0011996917783506484,2.583220788439832e-05,0.0017796437002313057,1.6838587308114116e-05,0.0017073367288181207,4.30550059599193e-09,7.1178760406380414e-12,8.799978291076733e-06,1.2233785353404807e-05,0.0008439205510077861,1.897547743625606e-07,9.803295427209885e-05,0.000133169509610644,0.0005985598565423947,4.235547483901075e-06,0.0009381193158385645,6.291566771010555e-05
3.765685068955814e-06,0.06343658373650608,3.76,0.0,0.8123860030763733,0.9977160770398301,0.001253151359387089,2.630262036661481e-05,0.0018286631454366667,1.6837186644966807e-05,0.0017473775730080542,4.304763252767065e-09,7.1166549709635355e-12,8.8016072664402e-06,1.2231687458221856e-05,0.0008662366923959588,1.8972946514857957e-07,0.0001001540684529696,0.00013629663545322977,0.000614269776556742,4.236373882535027e-06,0.000987002471294516,6.730630412680139e-05
3.953988563561588e-06,0.06343748562395626,3.76,0.0,0.8121457650135523,0.9975505636828276,0.0013629195686713487,2.722614683423555e-05,0.001927220339776678,1.6834416184167297e-05,0.0018263833888195768,4.303282819922362e-09,7.11420340531079e-12,8.804994311748872e-06,1.2227475258994604e-05,0.0009108574773162293,1.8967895661498013e-07,0.0001043108751677416,0.00014246468655848145,0.0006456723462563425,4.238098892108935e-06,0.00108813030828772,7.66288622606493e-05
4.123461708706785e-06,0.06343829815754656,3.76,0.0,0.8119265068626582,0.9973980315363277,0.001464892833636401,2.8037673149447546e-05,0.0020165211573178353,1.6831957478035048e-05,0.0018962448736376141,4.301944018534524e-09,7.111986479229164e-12,8.808185864233686e-06,1.222366597037249e-05,0.0009510030226309597,1.8963362195709944e-07,0.0001079535764610878,0.0001479162935932709,0.0006739148224749053,4.23973152295707e-06,0.0011829201404370837,8.564481317346046e-05
4.2929348538519814e-06,0.06343911149446978,3.76,0.0,0.8117044390520383,0.997242183744436,0.0015698078313055826,2.8830689876399933e-05,0.002106397966428645,1.6829531113059247e-05,0.0019649113471698035,4.3005992944977745e-09,7.109759840066902e-12,8.811508716113067e-06,1.2219839770999524e-05,0.00099113604162803,1.8958840132211976e-07,0.00011150208764225718,0.00015327217961261287,0.0007021383496669084,4.24143762472504e-06,0.0012812218466125068,9.526179298079336e-05
4.462407998997178e-06,0.06343992564449732,3.76,0.0,0.8114796323156277,0.9970830848727606,0.0016775949050548368,2.9605320805636303e-05,0.0021968574338286527,1.6827136555747412e-05,0.002032369152692068,4.299248792617843e-09,7.107523726628616e-12,8.814958655072286e-06,1.2215997075836525e-05,0.001031256479874276,1.8954329224677042e-07,0.00011495571649557763,0.00015853126370681794,0.0007303427847123954,4.2432148524145874e-06,0.0013829727093618903,0.00010548657738444706
4.631881144142375e-06,0.06344074061530017,3.76,0.0,0.8112521566739305,0.9969207997296636,0.0017881848972007537,3.0361711007121227e-05,0.0022879050673561977,1.6824773262103505e-05,0.0020986069538211772,4.297892656411846e-09,7.105278375127851e-12,8.818531483815843e-06,1.221213829498174e-05,0.001071364284276985,1.8949829224203802e-07,0.00011831397768731102,0.0001636926510283512,0.0007585279919120043,4.245060868512116e-06,0.001488109378483506,0.00011632478053944901
