Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176)
4.5530034439975564e-08,0.07328700456489713,3.76,0.0,0.6355047510254583,0.9995286147716372,2.228182328118889e-07,9.581824762542435e-07,4.561639962816419e-05,3.040103399317408e-05,7.608679952726912e-06,1.1042433661310428e-09,9.330887885629372e-12,7.891041042250727e-06,8.280831950797314e-06,3.571043138357628e-06,2.2563817001074277e-07,1.556839233223444e-06,1.361002085376635e-07,2.76897531306916e-06,9.045999382485792e-07,3.802981196421685e-08,1.712624172992951e-08,1.3152330952676581e-11,2.8785595769248727e-10,1.175124569461061e-10,6.636609612744851e-11,3.5086990819323524e-14,3.079692138657485e-08,8.852697738608095e-13,2.3561243048730906e-16,1.2254755404557817e-11,8.983194758560258e-14,0.00045676881762268
4.6940133773571515e-08,0.07328702595170769,3.76,0.0,0.6355028544310296,0.9995277924519124,2.485047722428315e-07,1.0332213472068166e-06,4.720792827379713e-05,3.104414586898482e-05,8.179535123945268e-06,1.156564549859713e-09,9.560912972711684e-12,8.235302319840582e-06,8.652830104458212e-06,3.864005621524102e-06,2.3612879652991224e-07,1.6156946737970664e-06,1.4774415085155922e-07,2.991696714169313e-06,9.732734504723427e-07,4.2014177937888634e-08,1.8091616451688324e-08,1.562695439177733e-11,3.3369747408613253e-10,1.2638076570761874e-10,7.238101842705409e-11,3.9946269522580123e-14,3.175067396898009e-08,1.0473585125032048e-12,2.687992945949247e-16,1.2999991179962981e-11,9.455140397574338e-14,0.0004567684422535138
4.8350233107167466e-08,0.07328704749585564,3.76,0.0,0.6355009324218441,0.9995269512050133,2.761652962579724e-07,1.1111739211044773e-06,4.881231186105928e-05,3.167346248061355e-05,8.774903190435168e-06,1.2092153586389172e-09,9.78761862022637e-12,8.579653604115211e-06,9.025700289838482e-06,4.169865254248821e-06,2.466520887470429e-07,1.6752850507647353e-06,1.5999169032992413e-07,3.2238874254202166e-06,1.0443973038708907e-06,4.6294264143294174e-08,1.9078059853696423e-08,1.8480625981675662e-11,3.850860544209219e-10,1.3563268309230387e-10,7.873010145456886e-11,4.5314500733114423e-14,3.270456547306857e-08,1.2338772181316304e-12,3.055238173479946e-16,1.3765670294675205e-11,9.93792314557314e-14,0.0004567680582289908
4.976033244076342e-08,0.07328706919760665,3.76,0.0,0.6354989848514798,0.9995260913076591,3.0587467528641624e-07,1.1920143988423932e-06,5.042958505214822e-05,3.22892796046366e-05,9.394910113166698e-06,1.2621513982637422e-09,1.0011034465478128e-11,8.923803529059427e-06,9.399121602341816e-06,4.488647555982713e-06,2.5719855104594745e-07,1.7356101459920217e-06,1.72850055385098e-07,3.4655457526637325e-06,1.1179332663435497e-06,5.0882631095882784e-08,2.008531112610222e-08,2.1758052877570004e-11,4.424781927549877e-10,1.4527024859648456e-10,8.542059891582711e-11,5.1227929991916486e-14,3.365862042961289e-08,1.4476864371955764e-12,3.4604278484430493e-16,1.4551669670776158e-11,1.0431479801646798e-13,0.0004567676656754341
5.117043177435937e-08,0.07328709105709648,3.76,0.0,0.6354970115939298,0.9995252130343241,3.377070790812869e-07,1.2757142030224416e-06,5.205977121315089e-05,3.289188667496436e-05,1.0039662006979991e-05,1.3153301857055333e-09,1.0231190577252726e-11,9.267478339916931e-06,9.772790258635512e-06,4.820367256487625e-06,2.677591893747204e-07,1.7966691352469942e-06,1.8632580185699894e-07,3.7166622284029794e-06,1.1938408806896436e-06,5.57919027574855e-08,2.1113132008267155e-08,2.5507589517696278e-11,5.063486813233713e-10,1.552951875146995e-10,9.245968376682326e-11,5.77241345585627e-14,3.461286525475286e-08,1.6918797250971072e-12,3.9062263042560865e-16,1.5357867660112617e-11,1.0935748074530888e-13,0.0004567672647182202
5.258053110795532e-08,0.07328711307433888,3.76,0.0,0.6354950125426309,0.9995243166571456,3.7173590771847293e-07,1.3622421791652348e-06,5.370288301392854e-05,3.3481566918867055e-05,1.0709246094244799e-05,1.3687110834741838e-09,1.044811741915016e-11,9.610421071621865e-06,1.0146418882766734e-05,5.165028874006244e-06,2.7832549040485335e-07,1.8584606250999508e-06,2.004248390746572e-07,3.977220084864411e-06,1.272077672322633e-06,6.103475653448959e-08,2.216130699803107e-08,2.978138974546572e-11,5.771902167893206e-10,1.6570892600223592e-10,9.98544558061677e-11,6.484202217260753e-14,3.5567328310390084e-08,1.9697933761842962e-12,4.3953942502849237e-16,1.618414408566845e-11,1.1450666609436416e-13,0.000456766855482036
5.399063044155127e-08,0.07328713524923194,3.76,0.0,0.6354929876095327,0.9995234024458384,4.080337276670932e-07,1.4515647873388338e-06,5.535892300303721e-05,3.405859749008097e-05,1.1403731619512905e-05,1.4222552360237884e-09,1.0661845814412001e-11,9.952390762197826e-06,1.051973581937729e-05,5.5226272692440454e-06,2.8888940148013617e-07,1.9209826880979037e-06,2.1515245569643023e-07,4.2471957049240836e-06,1.3525993455908311e-06,6.662391375394244e-08,2.3229643543919116e-08,3.463555678763552e-11,6.55512969423685e-10,1.765126055237631e-10,1.0761194932774785e-10,7.262183012089862e-14,3.652203996175022e-08,2.2850160169934757e-12,4.930788690958132e-16,1.7030380284241587e-11,1.1976175015341066e-13,0.00045676643809007946
5.5400729775147224e-08,0.07328715758156465,3.76,0.0,0.6354909367242039,0.999522470667617,4.4667221267329685e-07,1.5436462846271596e-06,5.702788415869213e-05,3.462324959906246e-05,1.2123170726899886e-05,1.4759255081375614e-09,1.0872406912186891e-11,1.0293161699600346e-05,1.0892484472968206e-05,5.893148176145356e-06,2.9944331132478613e-07,1.984232896292092e-06,2.3051334517732648e-07,4.526559051903244e-06,1.4353599692661841e-06,7.257213059722727e-08,2.431797221934231e-08,4.0130290797491304e-11,7.418441185426075e-10,1.877070967150189e-10,1.1573914082853769e-10,8.110512476526302e-14,3.747703263198721e-08,2.6413980441504737e-12,5.515362871656846e-16,1.789645915033918e-11,1.2512213892685414e-13,0.00045676601266431474
5.6810829108743175e-08,0.07328718007102286,3.76,0.0,0.6354888598329729,0.9995215215871213,4.877220892083503e-07,1.6384488988501587e-06,5.8709750416767025e-05,3.517578864045936e-05,1.2867599301845638e-05,1.529686425227237e-09,1.1079832155182179e-11,1.0632522700519556e-05,1.1264422672179606e-05,6.27656871042826e-06,3.0998003148066376e-07,2.048208353194454e-06,2.4651163076944376e-07,4.815274079208292e-06,1.5203121517421317e-06,7.889218947135614e-08,2.5426146877982862e-08,4.633003369006401e-11,8.367273575909576e-10,1.9929301268327235e-10,1.2424295676599244e-10,9.033480167699256e-14,3.843234085372398e-08,3.0430608894924223e-12,6.152166262354993e-16,1.8782265181199265e-11,1.3058724861416898e-13,0.0004567655793260241
5.8220928442339127e-08,0.07328720271719538,3.76,0.0,0.6354867568981042,0.9995205554663513,5.312530862859997e-07,1.7359329938529614e-06,6.040449717658375e-05,3.571647431784846e-05,1.3637037778494143e-05,1.583504115499184e-09,1.1284153248662987e-11,1.0970276420006103e-05,1.1635322058301678e-05,6.672857856614432e-06,3.204927784507484e-07,2.1129057242215865e-06,2.6315088999957444e-07,5.113299120566807e-06,1.6074072063612563e-06,8.559689080254171e-08,2.6554044789698238e-08,5.3303611031319536e-11,9.407223717558472e-10,2.11270721765943e-10,1.3313028135966383e-10,1.0035508650860799e-13,3.9388001317440214e-08,3.49440609720264e-12,6.844344588940657e-16,1.9687684522855698e-11,1.3615650589330295e-13,0.0004567651381949815
5.963102777593507e-08,0.07328722551957938,3.76,0.0,0.6354846278970097,0.9995195725646059,5.773338894461866e-07,1.836057226697738e-06,6.211209178529359e-05,3.6245560765793436e-05,1.443149191399913e-05,1.6373462539352195e-09,1.1485402130752497e-11,1.1306238690723475e-05,1.2004967497181952e-05,7.081976934334144e-06,3.3097515652456186e-07,2.178321265687582e-06,2.804341785730835e-07,5.420587261648106e-06,1.696595307311074e-06,9.269904523586338e-08,2.7701566756393837e-08,6.112437075897454e-11,1.0544042910447784e-09,2.2364035976780109e-10,1.4240796443124848e-10,1.1121153672862407e-13,4.0344052916634773e-08,4.0001241987540484e-12,7.595139921625183e-16,2.061260501715802e-11,1.418293482065169e-13,0.0004567646893894407
6.104112710953102e-08,0.07328724847758589,3.76,0.0,0.635482472821487,0.9995185731384273,6.260320986997388e-07,1.9387786970976317e-06,6.383249400166796e-05,3.6763296669281243e-05,1.5250953531086346e-05,1.6911820080343624e-09,1.1683610943989638e-11,1.1640237890609915e-05,1.237315651367519e-05,7.503880044702806e-06,3.414211412606789e-07,2.244450852408087e-06,2.9836405365475887e-07,5.737086693868891e-06,1.7878256365317136e-06,1.0021146622455213e-07,2.8868637207424028e-08,6.987031852999592e-11,1.178363121726962e-09,2.364018416975569e-10,1.5208282927699381e-10,1.2295104434033402e-13,4.130053678970532e-08,4.565203372567851e-12,8.407890829392766e-16,2.1556916249654448e-11,1.4760522404812745e-13,0.0004567642330269598
6.245122644312696e-08,0.07328727159054485,3.76,0.0,0.635480291676994,0.9995175574415519,6.774141902289857e-07,2.044053089433635e-06,6.556565644012451e-05,3.726992538059655e-05,1.609540123020386e-05,1.744981985260467e-09,1.1878812008101448e-11,1.1972114337728108e-05,1.2739698747772541e-05,7.938514497572563e-06,3.518250636011736e-07,2.3112900039780614e-06,3.169425964880231e-07,6.062741051186479e-06,1.8810465220785046e-06,1.0814696299230813e-07,3.005520427418171e-08,7.962424950560085e-11,1.3132031590056803e-09,2.495548730246889e-10,1.621616805661179e-10,1.3562183970028166e-13,4.225749635850201e-08,5.19493787630028e-12,9.286032609154432e-16,2.252050959824343e-11,1.534835932536175e-13,0.00045676376922366784
6.38613257767229e-08,0.07328729485771009,3.76,0.0,0.6354780844819498,0.9995165257248659,7.315454816533396e-07,2.151834807672189e-06,6.731152499575932e-05,3.776568503369102e-05,1.696480107248853e-05,1.798718182144046e-09,1.2071037793945004e-11,1.2301719711164968e-05,1.310441543160321e-05,8.385821220409441e-06,3.621815945945119e-07,2.3788339097814036e-06,3.3617143433069303e-07,6.3974897306264765e-06,1.9762055683512884e-06,1.1651833385316315e-07,3.126123984363907e-08,9.047387640433602e-11,1.4595423836326244e-09,2.6309896047577466e-10,1.7265131225880569e-10,1.4927349654412594e-13,4.3214977363526036e-08,5.894936240932322e-12,1.0233097597771171e-15,2.3503278282500136e-11,1.5946392728959247e-13,0.00045676329809390254
6.527142511031885e-08,0.07328731827826401,3.76,0.0,0.6354758512670652,0.999515478236365,7.884901006822219e-07,2.2620771034795083e-06,6.907003925110588e-05,3.8250808656100444e-05,1.7859107234682827e-05,1.8523639349897083e-09,1.2260320898578452e-11,1.2628916496923609e-05,1.3467138886555004e-05,8.845735149496753e-06,3.724857307049397e-07,2.447077452786516e-06,3.5605176169848295e-07,6.741268197239316e-06,2.073249778572695e-06,1.253383598744376e-07,3.248673959069906e-08,1.0251195367301242e-10,1.6180118450175653e-09,2.7703342238812565e-10,1.8355851553727827e-10,1.639569383194431e-13,4.4173027895756135e-08,6.671129217063303e-12,1.1252715574472786e-15,2.4505117413584962e-11,1.6554570954407693e-13,0.0004567628197512413
6.66815244439148e-08,0.07328734185132209,3.76,0.0,0.6354735920747006,0.9995144152211184,8.483109569867496e-07,2.3747321978142093e-06,7.084113286530704e-05,3.872552427846084e-05,1.877826263707724e-05,1.9058938721425822e-09,1.244669402142618e-11,1.2953577457801961e-05,1.3827712039794578e-05,9.318185604132928e-06,3.8273277968742897e-07,2.5160152321791677e-06,3.765843609134476e-07,7.0940082741451725e-06,2.1721256698777093e-06,1.3461979886902868e-07,3.373172298930879e-08,1.1583639764330165e-10,1.7892550332495212e-09,2.913573986376307e-10,1.9489008674337633e-10,1.7972444591763806e-13,4.513169842509891e-08,7.529777464960745e-12,1.2348614260606594e-15,2.552592404464225e-11,1.7172843561666211e-13,0.00045676233430799995
6.809162377751074e-08,0.07328736557593712,3.76,0.0,0.6354713069582488,0.9995133369212402,9.110697171264261e-07,2.4897513962727723e-06,7.262473394637194e-05,3.919005504167506e-05,1.9722199545526955e-05,1.9592838677676616e-09,1.2630189941498812e-11,1.3275585126278256e-05,1.4185987959483022e-05,9.803096644477075e-06,3.929183470076649e-07,2.5856415848826277e-06,3.9776962195706003e-07,7.455638418309148e-06,2.272779381366268e-06,1.4437537970359903e-07,3.499623330236797e-08,1.3055040255783307e-10,1.9739272423394803e-09,3.060698601573024e-10,2.0665283531603264e-10,1.9662966689058768e-13,4.6091041825470184e-08,8.47747898094269e-12,1.3524619923192013e-15,2.6565597221597266e-11,1.780116136080241e-13,0.0004567618418744754
6.950172311110669e-08,0.07328738945110341,3.76,0.0,0.6354689959815465,0.9995122435758618,9.76826782372097e-07,2.6070851984549137e-06,7.442076540717363e-05,3.9644619301780196e-05,2.0690840148562635e-05,2.01251099709676e-09,1.2810841495628932e-11,1.3594831319450621e-05,1.454182940799859e-05,1.0300387413679948e-05,4.030383227870365e-07,2.655950606013664e-06,4.196075616306541e-07,7.826083982670337e-06,2.3751567754596646e-06,1.5461779690958174e-07,3.6280337550542216e-08,1.467625523648985e-10,2.172694926886814e-09,3.2116961806255425e-10,2.188535917219736e-10,2.1472762623116484e-13,4.705111339652478e-08,9.521176253643644e-12,1.4784658088322018e-15,2.7624038034260065e-11,1.8439476440833943e-13,0.0004567613425600669
7.091182244470263e-08,0.0732874134757606,3.76,0.0,0.6354666592183051,0.999511135421108,1.0456412692730767e-06,2.7266834016056204e-06,7.622914530581938e-05,4.008943073256593e-05,2.1684097110573768e-05,2.0655534930989637e-09,1.2988681557690471e-11,1.3911216675115444e-05,1.4895108412502322e-05,1.0809972464914977e-05,4.1308886925328326e-07,2.7269361683209654e-06,4.420978420302684e-07,8.205267465223103e-06,2.479203532886937e-06,1.65359705584409e-07,3.758412646016177e-08,1.6458692819580214e-10,2.386235054251322e-09,3.3665533239861143e-10,2.3149921537299662e-10,2.3407473879006247e-13,4.801197088206213e-08,1.066816314466886e-11,1.613275436995689e-15,2.8701149667645932e-11,1.908774219841446e-13,0.00045676083647314667
7.232192177829857e-08,0.07328743764879753,3.76,0.0,0.6354642967515712,0.9995100126900813,1.117570992823842e-06,2.8484951987787562e-06,7.804978717099913e-05,4.052469842599198e-05,2.2701874101995776e-05,2.118390704532062e-09,1.3163743018766843e-11,1.4224650208112352e-05,1.5245705852210366e-05,1.1331762073897341e-05,4.230664086782745e-07,2.798591940650402e-06,4.6523978834687664e-07,8.593108745620294e-06,2.584865241611042e-06,1.7661371657093824e-07,3.8907714390452035e-08,1.8414321145352754e-10,2.6152344541843358e-09,3.5252552052473145e-10,2.4459660252320854e-10,2.5472882339447903e-13,4.897367448514406e-08,1.1926091489076322e-11,1.7573035419131736e-15,2.979683745342372e-11,1.9745913366320091e-13,0.00045676032371991926
7.373202111189452e-08,0.07328746196905574,3.76,0.0,0.6354619086732035,0.9995088756128444,1.1926724520925081e-06,2.9724692717562847e-06,7.988260031289117e-05,4.0950626990451744e-05,2.3744066307389885e-05,2.1710030553338676e-09,1.3336058768231208e-11,1.4535048886102618e-05,1.5593511061762464e-05,1.1865662537454817e-05,4.3296761178514095e-07,2.870911405479429e-06,4.890324060054311e-07,8.98952530984203e-06,2.692087479989669e-06,1.8839239190356678e-07,4.0251239240403926e-08,2.055567824553161e-10,2.8603891677471386e-09,3.68778565149235e-10,2.5815269413967327e-10,2.767491187275143e-13,4.993628687996945e-08,1.3302977412014823e-11,1.9109729998107126e-15,3.091100892140522e-11,2.04139460416936e-13,0.0004567598044054664
7.514212044549046e-08,0.0732874864353329,3.76,0.0,0.6354594950833751,0.9995077244164092,1.271000818179128e-06,3.0985538789481365e-06,8.172749012018562e-05,4.1367416646928214e-05,2.4810560912271143e-05,2.2233720053134598e-09,1.3505661675709968e-11,1.4842337223980702e-05,1.593842145009752e-05,1.2411576458693619e-05,4.4278938660760114e-07,2.9438878755612902e-06,5.134743971573283e-07,9.39443246345166e-06,2.800815894452851e-06,2.0070824050996148e-07,4.161486233564675e-08,2.2895881458478102e-10,3.122403797227063e-09,3.8541272202881765e-10,2.721744837399924e-10,3.0019630102066576e-13,5.089987322055788e-08,1.4807207358678757e-11,2.0747170183533385e-15,3.204357385099032e-11,2.1091797714005553e-13,0.0004567592786341128
7.655221977908641e-08,0.0732875110463861,3.76,0.0,0.6354570560900965,0.9995065593247289,1.3526099243771416e-06,3.226696938489451e-06,8.35843583437648e-05,4.177526332308721e-05,2.5901237569508877e-05,2.2754800121034317e-09,1.3672584573899541e-11,1.5146446896148299e-05,1.6280342134266027e-05,1.296940301928422e-05,4.5252886778488165e-07,3.0175145097180852e-06,5.385641765417303e-07,9.807743533940624e-06,2.9109962719680853e-06,2.135737141577252e-07,4.2998768295736814e-08,2.544863639213693e-10,3.401990858648884e-09,4.024261273451617e-10,2.866690251904362e-10,3.2513250360553714e-13,5.186450114630173e-08,1.6447543835518767e-11,2.2489792702243014e-15,3.3194444322484805e-11,2.1779427292693654e-13,0.00045675874650797705
7.796231911268235e-08,0.07328753580093501,3.76,0.0,0.6354545918087563,0.9995053805586916,1.43755225841663e-06,3.3568461067436695e-06,8.545310336756297e-05,4.2174358745352624e-05,2.7015968846093455e-05,2.327310494335285e-09,1.3836860242201691e-11,1.5447316365910153e-05,1.661918558762911e-05,1.3539038239373562e-05,4.621834062761985e-07,3.0917843278202394e-06,5.642998867320774e-07,1.0229370062643911e-05,3.022574607552078e-06,2.270012036357182e-07,4.4403164882319906e-08,2.822824543264928e-10,3.6998701383680154e-09,4.198168047713562e-10,3.0164344045835383e-10,3.516213383647009e-13,5.283024078445187e-08,1.823313086138217e-11,2.4342140402824653e-15,3.436353476820968e-11,2.2476795134441968e-13,0.0004567582081277456
7.93724184462783e-08,0.07328756069766473,3.76,0.0,0.6354521023616845,0.9995041883361185,1.5258789566733749e-06,3.4889488524114826e-06,8.733362046710696e-05,4.256489052900646e-05,2.8154620651031066e-05,2.378847796001207e-09,1.3998521391150245e-11,1.5744890531281136e-05,1.6954871301913388e-05,1.4120375225610877e-05,4.717505594793514e-07,3.166690224988306e-06,5.906794127849898e-07,1.0659221986687534e-05,3.13549716707666e-06,2.4100303516015964e-07,4.582828282866615e-08,3.124961579765521e-10,4.01676805512207e-09,4.375826722401251e-10,3.171049273127243e-10,3.797279191155693e-13,5.3797164749608264e-08,2.0173499127953642e-11,2.6308863865682183e-15,3.5550762023323414e-11,2.318386307006431e-13,0.00045675766359360673
8.078251777987424e-08,0.07328758573522877,3.76,0.0,0.6354495878777308,0.9995029828717632,1.6176398002329558e-06,3.622952526437443e-06,8.922580205622057e-05,4.294704226635667e-05,2.9317052645098178e-05,2.4300771519665957e-09,1.415760064760411e-11,1.6039120386523856e-05,1.7287325462611094e-05,1.4713304407755816e-05,4.812280817385519e-07,3.2422249850515317e-06,6.177003963092819e-07,1.1097207811409588e-05,3.2497105456051005e-06,2.555914669960288e-07,4.727437565111199e-08,3.4528267134334904e-10,4.35341702881011e-09,4.557215484254322e-10,3.330607669668517e-10,4.0951888695519e-13,5.476534814029132e-08,2.227857086952262e-11,2.839472315385041e-15,3.6756045376280385e-11,2.3900594430957965e-13,0.00045675711300364373
