Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637)
0.00199415051513693,0.16167219330212418,3.76,0.0,0.5727787136778703,0.9270233164497915,0.06833306514398532,7.34930273305604e-06,0.013465029758701732,5.691464808194993e-07,0.00032901036153081887,1.8266423736698437e-10,8.461318452748578e-14,1.0106361884904955e-06,2.3506317842949513e-07,0.004220352916187058,5.6027533715019774e-09,6.27104607795713e-05,5.2450959745325904e-05,0.004676968105298574,1.4178306203843828e-06,0.06671027999217896,0.00013044001610078887,0.004477623817329994,0.0003499188141205652,1.8786457561774913e-09,0.0020990121502015282,4.28403076203976e-06,0.00026526199664169477,0.0010449796342896086,1.5081033578215256e-07
0.002009339636950185,0.16167407746707824,3.76,0.0,0.5721752250788157,0.9265048137480243,0.06882047314149514,7.345287984096817e-06,0.013567448650096736,5.690210242285253e-07,0.0003286975587875165,1.82519703912664e-10,8.454623339247276e-14,1.0114051619399577e-06,2.3487931651254607e-07,0.004251035655929383,5.600922663150625e-09,6.239527501896177e-05,5.237117338342242e-05,0.004708092837526914,1.4179260453402361e-06,0.06718355393380006,0.00013024543877870133,0.004503450779887171,0.000353596094868426,1.8758076874941186e-09,0.002114956975988555,4.314487064364355e-06,0.0002679706258558215,0.0010580155603282615,1.5179577287378647e-07
0.00202452875876344,0.16167596141641785,3.76,0.0,0.5715725638312378,0.9259870132019599,0.06930722393920093,7.3412727402276165e-06,0.01366982733799502,5.688951844042775e-07,0.00032838482092867826,1.8237523451990566e-10,8.447931193662827e-14,1.0121716743794928e-06,2.3469553326592213e-07,0.004281696315345154,5.599089633583344e-09,6.208278718444859e-05,5.229149471412455e-05,0.004739148501705836,1.4180203072004733e-06,0.06765614540432635,0.00013005097675670578,0.004529160326632878,0.0003572802305661838,1.8729734543182193e-09,0.002130875603339174,4.344883070062521e-06,0.0002706842816366364,0.0010711145803480942,1.5277798095515742e-07
0.002039717880576695,0.16167784513996397,3.76,0.0,0.5709707289109236,0.9254699141023472,0.06979331820828136,7.337257148870376e-06,0.013772165637533309,5.687689623642812e-07,0.00032807215504788685,1.822308294983706e-10,8.441242030531363e-14,1.012935737664103e-06,2.3451182905241566e-07,0.004312334898992528,5.597254292926148e-09,6.17729828294149e-05,5.2211924682736094e-05,0.004770135208514401,1.4181134291783887e-06,0.06812805514308068,0.00012985663495054564,0.004554752969014828,0.00036097116563821573,1.870143090050165e-09,0.0021467680530532565,4.375218436984263e-06,0.0002734028360691481,0.0010842763982770488,1.5375695984659728e-07
0.0020549070023899497,0.16167972862761196,3.76,0.0,0.5703697192852476,0.9249535157297816,0.07027875663003118,7.3332413576253495e-06,0.013874463364165503,5.686423591257448e-07,0.0003277595682134994,1.8208648915403093e-10,8.434555863766147e-14,1.0136973636972743e-06,2.3432820420853338e-07,0.0043429514115005735,5.595416651266986e-09,6.146584702994019e-05,5.213246425447089e-05,0.004801053068822296,1.418205434651698e-06,0.06859928389973773,0.00012966241831914216,0.004580229216092468,0.00036466884559149376,1.8673166296853353e-09,0.002162634346525572,4.405492838174877e-06,0.0002761261622344312,0.001097500718068053,1.5473269660751466e-07
0.0020700961242032046,0.16168161186932398,3.76,0.0,0.5697695339131561,0.9244378173547229,0.07076353989583452,7.3292255145957954e-06,0.013976720333723394,5.685153757099327e-07,0.00032744706751475043,1.8194221379119828e-10,8.427872707792803e-14,1.0144565645952257e-06,2.341446590960935e-07,0.0043735458575689294,5.5935767186874884e-09,6.116136441510827e-05,5.205311436250516e-05,0.00483190219368692,1.4182963471461553e-06,0.06906983243429966,0.00012946833185829962,0.0046055895745495965,0.00036837321697513005,1.864494105910287e-09,0.002178474505750709,4.435705941311453e-06,0.00027885413421960595,0.0011107872437163737,1.5570519509466744e-07
0.0020852852460164595,0.16168349485513867,3.76,0.0,0.5691701717451588,0.9239228182374829,0.07124766870712529,7.325209767641816e-06,0.01407893636247393,5.683880131381528e-07,0.0003271346599943264,1.8179800371058147e-10,8.421192576104427e-14,1.0152133525646506e-06,2.339611940384763e-07,0.004404118241967618,5.591734505299891e-09,6.08595191975061e-05,5.1973875968737364e-05,0.004862682694349401,1.4183861903003453e-06,0.06953970151705642,0.00012927438059417957,0.004630834548712612,0.00037208422735579214,1.8616755539739913e-09,0.0021942885533272707,4.465857434924615e-06,0.00028158662712443583,0.0011241356792908832,1.5667443825678462e-07
0.002098955455648389,0.1616851893154738,3.76,0.0,0.5686314487587221,0.923459916277237,0.07168282566712549,7.321595799354668e-06,0.014170895632527849,5.682730634962347e-07,0.00032685357872073116,1.816682707025516e-10,8.415183055256301e-14,1.0158924088674279e-06,2.337961442337403e-07,0.0044316145292024565,5.590074571485051e-09,6.0590100105746244e-05,5.190265750268343e-05,0.004890326563350932,1.418466154456274e-06,0.06996200340580841,0.00012909994422427242,0.004653456786663706,0.00037542977055952297,1.8591422793873266e-09,0.0022084988898945523,4.492940835884175e-06,0.0002840496338011003,0.0011362019597835069,1.5754398069825434e-07
0.002112625665280318,0.1616868835532495,3.76,0.0,0.5680933909336177,0.9229975795548804,0.07211745362078532,7.317982137604344e-06,0.0142628214588928,5.681578083085984e-07,0.0003265725837551728,1.8153859102871803e-10,8.409176005247896e-14,1.0165695297447034e-06,2.336311597950224e-07,0.0044590929539821255,5.588412805651305e-09,6.0322792160245436e-05,5.183153078504817e-05,0.004917915018348994,1.4185452890315604e-06,0.07038375614691839,0.00012892562514921763,0.004675986334261951,0.00037878061282190265,1.8566122731088765e-09,0.0022226881121644943,4.519973853270368e-06,0.000286516112487165,0.00114831793209427,1.5841088131320157e-07
0.0021262958749122475,0.1616885775614926,3.76,0.0,0.5675559974874543,0.9225358075104396,0.07255155309992695,7.314368889340889e-06,0.01435471370873778,5.68042248332155e-07,0.0003262916802111302,1.8140896490559495e-10,8.4031714363584e-14,1.0172447244602968e-06,2.334662409788583e-07,0.004486553519927328,5.586749215191475e-09,6.00575830988125e-05,5.1760496484384826e-05,0.004945448140800626,1.418623611536706e-06,0.07080496032289516,0.00012875142707313147,0.004698423554361147,0.00038213671787257425,1.854085558578127e-09,0.0022368562378644982,4.5469562643094444e-06,0.00028898597423892343,0.0011604833807204837,1.5927514230632858e-07
0.002139966084544177,0.16169027133311323,3.76,0.0,0.567019267632161,0.9220745995771409,0.07298512464304517,7.310756161942221e-06,0.014446572249654645,5.679263843148648e-07,0.0003260108731638289,1.8127939254424282e-10,8.39716935809061e-14,1.0179180020563303e-06,2.3330138801483513e-07,0.004513996230705688,5.585083807422543e-09,5.979446045186813e-05,5.168955527694027e-05,0.0049729260122783805,1.4187011393331076e-06,0.07122561652308325,0.00012857735370647898,0.004720768808252407,0.00038549805005580023,1.8515621604421664e-09,0.00225100328513781,4.573887854198641e-06,0.00029145913082402787,0.001172698090265087,1.6013675479979938e-07
0.0021536362941761062,0.16169196486108547,3.76,0.0,0.5664832005741708,0.9216139551816338,0.07341816879508362,7.307144063007363e-06,0.014538396949677174,5.678102170067261e-07,0.000325730167679026,1.811498741555614e-10,8.391169780484505e-14,1.0185893718952488e-06,2.3313660115298785e-07,0.004541421090030255,5.58341658965635e-09,5.9533411555591514e-05,5.1618707820601325e-05,0.0050003487144635985,1.418777889904562e-06,0.07164572534343273,0.0001284034087626802,0.004743022455706721,0.0003888645742880057,1.8490421017357383e-09,0.002265129272532297,4.600768407987541e-06,0.0002939354946991429,0.0011849618454420412,1.60995721372153e-07
0.0021673065038080356,0.16169365813844075,3.76,0.0,0.5659477955144919,0.9211538737440871,0.0738506861073291,7.3035326994413835e-06,0.014630187677305092,5.676937471585915e-07,0.0003254495687903008,1.8102040994719664e-10,8.385172712901488e-14,1.0192588432946718e-06,2.3297188062041115e-07,0.004568828101658895,5.581747569222105e-09,5.9274423567090184e-05,5.154795477906767e-05,0.005027716329141808,1.4188538807638262e-06,0.0720652873863902,0.000128229595955039,0.004765184854999566,0.0003922362560407692,1.8465254066251822e-09,0.0022792342189968035,4.627597721137644e-06,0.0002964149790058499,0.0011972744310949507,1.6185203418596325e-07
0.002180976713439965,0.16169535115825923,3.76,0.0,0.5654130516487309,0.9206943546782158,0.07428267713737355,7.299922177981165e-06,0.014721944301529658,5.675769755223842e-07,0.00032516908151668,1.8089100012597756e-10,8.37917816516583e-14,1.0199264255874536e-06,2.3280722666067186e-07,0.004596217269394048,5.580076753401129e-09,5.901748347696948e-05,5.1477296801299536e-05,0.005055028938201098,1.4189291293865212e-06,0.07248430326086101,0.00012805591899433933,0.0047872563629145,0.0003956130613204263,1.8440120978808623e-09,0.002293318143881398,4.654375586427737e-06,0.0002988974975751305,0.0012096356322046347,1.6270569520158466e-07
0.0021946469230718943,0.16169704391367007,3.76,0.0,0.564878968167111,0.9202353973913063,0.07471414244907817,7.296312604916705e-06,0.01481366669185779,5.67459902850656e-07,0.00032488871084109455,1.807616448962754e-10,8.373186146504961e-14,1.0205921282143076e-06,2.3264263949846728e-07,0.004623588597082683,5.578404149520325e-09,5.876257812273809e-05,5.140673453799927e-05,0.005082286623629221,1.419003653264863e-06,0.07290277358217236,0.00012788238158619486,0.004809237334748229,0.00039899495665913516,1.8415021991737208e-09,0.00230738106693776,4.6811018062825405e-06,0.00030138296493133264,0.0012220452339062723,1.63556697406419e-07
0.0022083171327038236,0.16169873639785112,3.76,0.0,0.5643455442545043,0.9197770012842507,0.07514508261252863,7.292704086169492e-06,0.014905354718334887,5.673425298965692e-07,0.0003246084617235852,1.8063234446100348e-10,8.367196666539587e-14,1.0212559606281543e-06,2.3247811937153793e-07,0.004650942088616105,5.576729764847369e-09,5.8509694200940105e-05,5.1336268626572596e-05,0.005109489467510835,1.419077469894716e-06,0.07332069897202718,0.00012770898742870453,0.004831128124311633,0.0004023819090960699,1.8389957329009226e-09,0.0023214230083187727,4.7077761823312215e-06,0.0003038712962967673,0.0012345030214969798,1.644050424609783e-07
0.002221987342335753,0.16170042860402856,3.76,0.0,0.5638127790904693,0.9193191657515958,0.07557549820397862,7.289096727104703e-06,0.014997008251566203,5.672248574138457e-07,0.0003243283390872433,1.8050309902090123e-10,8.361209734351676e-14,1.0219179323203876e-06,2.3231366650184974e-07,0.004678277747929771,5.575053606689801e-09,5.8258818278663026e-05,5.126589970346551e-05,0.005136637552024586,1.4191505967331869e-06,0.07373808005844616,0.00012753574020998878,0.004852929083938442,0.0004057738861671988,1.8364927221862994e-09,0.0023354439885774486,4.734398524680694e-06,0.000306362407593369,0.001247008780451956,1.6525072421487543e-07
0.0022356575519676823,0.1617021205254785,3.76,0.0,0.5632806718492961,0.9188618901815908,0.07600538980579295,7.285490632645201e-06,0.015088627162737355,5.671068861567196e-07,0.00032404834782724055,1.8037390877500868e-10,8.355225359360884e-14,1.0225780528162318e-06,2.321492811215884e-07,0.004705595579003027,5.57337568230356e-09,5.800993680451455e-05,5.1195628393229243e-05,0.0051637309594401775,1.4192230512187443e-06,0.07415491747570932,0.0001273626436060237,0.004874640564487953,0.0004091708558872772,1.833993189004724e-09,0.002349444028665539,4.760968643121508e-06,0.0003088562154450788,0.0012595622964324245,1.660937440966236e-07
0.0022493277615996117,0.16170381215552534,3.76,0.0,0.5627492217000492,0.9184051739562422,0.07643475800638723,7.281885907102533e-06,0.015180211323633758,5.669886168798901e-07,0.00032376849280008817,1.8024477392035315e-10,8.349243550498434e-14,1.023236331673636e-06,2.3198496344971856e-07,0.004732895585858911,5.571695998976413e-09,5.776303611940266e-05,5.112545531745608e-05,0.005190769772115245,1.41929485075715e-06,0.07457121186429361,0.00012718970127843503,0.0048962629153529065,0.0004125727867397423,1.8314971559154162e-09,0.002363423149931945,4.78748635541576e-06,0.0003113526371792609,0.0012721633553007628,1.669340967245403e-07
0.002262997971231541,0.16170550348754367,3.76,0.0,0.5622184278066168,0.9179490164513636,0.07686360340016826,7.278282654246735e-06,0.01527176060665925,5.66870050338461e-07,0.00032348877883005424,1.8011569465215473e-10,8.343264316986461e-14,1.0238927784701381e-06,2.3182071371314556e-07,0.004760177772563908,5.570014563951607e-09,5.75181024666411e-05,5.105538108676276e-05,0.005217754072492372,1.4193660127145285e-06,0.07498696387081162,0.00012701691687253965,0.004917796484461751,0.00041597964766018115,1.8290046444304116e-09,0.002377381374120938,4.813951479575498e-06,0.00031385159082890465,0.0012848117431285878,1.6777178335207905e-07
0.0022766681808634704,0.1617071945149564,3.76,0.0,0.5616882893277582,0.9174934170366363,0.07729192658747089,7.274680977181946e-06,0.0153632748848537,5.667511872878938e-07,0.00032320921070106394,1.7998667116368502e-10,8.337287667601833e-14,1.0245474028089147e-06,2.316565321276327e-07,0.004787442143227755,5.568331384496138e-09,5.727512200183123e-05,5.098540630724608e-05,0.0052446839430959685,1.4194365544068549e-06,0.07540217414794631,0.00012684429401536946,0.004939241618285807,0.0004193914080266389,1.8265156765235526e-09,0.002391318723370166,4.840363840961952e-06,0.00031635299513384316,0.0012975072462110555,1.6860679930189404e-07
0.0022903383904953997,0.16170888523123692,3.76,0.0,0.561158805417158,0.9170383750756617,0.07771972817449499,7.2710809783913106e-06,0.015454754031909821,5.666320284839505e-07,0.0003229297931610359,1.7985770364635527e-10,8.33131361137149e-14,1.025200214308889e-06,2.3149241891502897e-07,0.004814688702003182,5.566646467839132e-09,5.7034080802191025e-05,5.091553157462248e-05,0.00527155946652919,1.419506493100947e-06,0.07581684335438572,0.00012667183631389319,0.00496059866184137,0.0004228080376443257,1.8240302732069055e-09,0.0024052352202084547,4.866723265672751e-06,0.00031885676954244784,0.001310249651075034,1.6943914570725484e-07
0.002304008600127329,0.16171057562990676,3.76,0.0,0.5606299752234778,0.9165838899260274,0.07814700877323906,7.267482759638981e-06,0.015546197922189049,5.6651257468265e-07,0.0003226505309158381,1.7972879228965754e-10,8.325342156915097e-14,1.0258512226054277e-06,2.3132837428773664e-07,0.004841917453085718,5.5649598212264315e-09,5.6794964875612024e-05,5.084575747889315e-05,0.0052983807254707495,1.419575846002211e-06,0.07623097215475458,0.00012649954735324354,0.004981867958696325,0.0004262295067362364,1.8215484558499291e-09,0.002419130887553395,4.893029586658591e-06,0.0003213628342125383,0.0013230387444926248,1.702688185383048e-07
0.0023176788097592584,0.16171226570453828,3.76,0.0,0.5601017978904143,0.9161299609393637,0.07857376900143383,7.263886421998138e-06,0.015637606430736656,5.663928266402106e-07,0.00032237142863221426,1.7959993728120128e-10,8.319373313066488e-14,1.0265004373441383e-06,2.3116439846273675e-07,0.004869128400713425,5.5632714518713626e-09,5.6557760169226435e-05,5.077608460006935e-05,0.0053251478026717924,1.419644630253031e-06,0.07664456121954528,0.00012632743069511184,0.005003049850972199,0.00042965578592896793,1.8190702449333488e-09,0.00243300574870876,4.919282638002244e-06,0.00032387111001260514,0.0013358743134893585,1.7109581885426043e-07
0.002331349019391188,0.16171395544875178,3.76,0.0,0.5595742725567557,0.9156765874614133,0.0790000094824734,7.26029206577462e-06,0.015728979433295993,5.662727851130116e-07,0.0003220924909332247,1.7947113880669218e-10,8.313407088286074e-14,1.0271478681801282e-06,2.3100049164894953e-07,0.004896321549166696,5.5615813669982276e-09,5.632245257770869e-05,5.070651351153165e-05,0.0053518607809526705,1.4197128629242417e-06,0.07705761122504669,0.0001261554898761654,0.0050241446793502925,0.000433086846243689,1.8165956612059535e-09,0.0024468598273617295,4.945482260195469e-06,0.00032638151852240166,0.0013487561453570031,1.7192014322150071e-07
0.002345019229023117,0.16171564485621853,3.76,0.0,0.5590473983564436,0.9152237688320907,0.07942573084534602,7.256699790522763e-06,0.015820316806322097,5.661524508575365e-07,0.0003218137224001658,1.7934239704994582e-10,8.307443491216643e-14,1.0277935247733573e-06,2.3083665405865066e-07,0.0049234969027680065,5.55988957380303e-09,5.608902795114066e-05,5.063704477691297e-05,0.0053785197431997596,1.419780561013092e-06,0.07747012285327232,0.000125983728406606,0.0050451527830737,0.0004365226590829728,1.814124724590522e-09,0.0024606931475799573,4.971628295199575e-06,0.0003288939820337383,0.001361684027661729,1.72741792664779e-07
0.0023586894386550465,0.16171733392065785,3.76,0.0,0.5585211744186319,0.9147715043855554,0.07985093372456294,7.2531096949852084e-06,0.015911618426994355,5.660318246303353e-07,0.00032153512756913073,1.7921371219288347e-10,8.301482530157822e-14,1.0284374167867602e-06,2.3067288589718693e-07,0.004950654465881676,5.558196079488037e-09,5.585747210261093e-05,5.056767895251294e-05,0.005405124772362224,1.4198477414353229e-06,0.07788209679188672,0.00012581214976876238,0.00506607449995299,0.00043996319622212956,1.8116574552011172e-09,0.0024745057338084763,4.9977205909957295e-06,0.00033140842355076157,0.001374657748256251,1.7356076430142358e-07
0.002372359648286976,0.16171902263583948,3.76,0.0,0.5579955998677529,0.914319793450275,0.08027561876008692,7.249521877100562e-06,0.016002884173228652,5.659109071879721e-07,0.00032125671093222673,1.7908508441553752e-10,8.295524213563414e-14,1.0290795538830016e-06,2.305091873722697e-07,0.004977794242913636,5.556500891230499e-09,5.562777081542388e-05,5.049841658502751e-05,0.0054316759514487995,1.419914421023139e-06,0.07829353373413103,0.00012564075741580347,0.005086910166368221,0.00044340842979697043,1.8091938723801499e-09,0.0024882976108664585,5.023758997314714e-06,0.00033392476679034377,0.0013876770952879257,1.7437705915567852e-07
0.002386029857918905,0.1617207109955816,3.76,0.0,0.5574706738235782,0.9138686353490996,0.08069978659725917,7.245936433955773e-06,0.016094113923688667,5.657896992869869e-07,0.00032097847693497207,1.789565138960542e-10,8.289568549571196e-14,1.0297199457218983e-06,2.303455586856067e-07,0.005004916238311198,5.554804016210118e-09,5.539990985004905e-05,5.04292582132814e-05,0.00545817336352454,1.4199806165186081e-06,0.07870443437874737,0.00012546955477049204,0.0051076601172742545,0.00044685833229550715,1.8067339955951558e-09,0.002502068803943827,5.0497433695634076e-06,0.0003364429361820463,0.0014007418572102748,1.7519067485547358e-07
0.0023997000675508346,0.1617223989937527,3.76,0.0,0.5569463954012878,0.9134180293993293,0.08112343788672587,7.242353461788383e-06,0.016185307557796617,5.656682016838455e-07,0.0003207004299770337,1.7882800081069604e-10,8.283615546448049e-14,1.0303586019580815e-06,2.301820000404674e-07,0.005032020456562793,5.553105461584071e-09,5.5173874950718575e-05,5.0360204366576083e-05,0.005484617091707578,1.4200463445714005e-06,0.07911479942990236,0.00012529854522404287,0.0051283246862027666,0.0004503128765465691,1.8042778435895054e-09,0.002515819338597747,5.0756735651313885e-06,0.00033896285686813043,0.001413851822790969,1.760016124534965e-07
0.002413370277182764,0.16172408662426946,3.76,0.0,0.5564227637115351,0.9129679749127899,0.08154657328436352,7.238773055948605e-06,0.016276464955743274,5.655464151349052e-07,0.0003204225744102538,1.7869954533384953e-10,8.277665212169252e-14,1.0309955322380485e-06,2.3001851163487614e-07,0.005059106902197754,5.551405234508868e-09,5.494965185177366e-05,5.029125556593257e-05,0.0055110072191658765,1.4201116217330817e-06,0.07952462959710978,0.00012512773213502556,0.005148904205267243,0.00045377203571187125,1.8018254351745998e-09,0.0025295492407489844,5.1015494467791214e-06,0.000341484454703209,0.0014270067811227834,1.7680987005228672e-07
0.0024270404868146933,0.16172577388109863,3.76,0.0,0.5558997778605158,0.9125184711959033,0.08196919345120392,7.235195310898229e-06,0.016367585998497386,5.654243403963637e-07,0.00032014491453906824,1.7857114763802558e-10,8.271717554816896e-14,1.0316307461984701e-06,2.298550936677695e-07,0.005086175579786059,5.5497033421204055e-09,5.472722628369238e-05,5.022241232289074e-05,0.005537343829113984,1.4201764644549424e-06,0.07993392559515233,0.00012495711882835823,0.005169399005165019,0.00045723578327541595,1.7993767884794797e-09,0.0025432585366781534,5.127370879441668e-06,0.00034400765625389933,0.0014402065216314345,1.7761544875756038e-07
0.0024407106964466226,0.1617274607582553,3.76,0.0,0.5553774369500368,0.9120695175497643,0.0823912990533581,7.231620320180292e-06,0.01645867056781453,5.653019782242285e-07,0.00031986745461900926,1.7844280789387012e-10,8.265772582203435e-14,1.0322642534630868e-06,2.2969174633346075e-07,0.005113226493938088,5.547999791551346e-09,5.450658397887721e-05,5.0153675140401626e-05,0.005563627004809773,1.420240889083069e-06,0.08034268814400287,0.0001247867085943478,0.005189809415182002,0.0004607040930359263,1.7969319216518782e-09,0.002556947253021854,5.153137733152907e-06,0.00034653238879816996,0.0014534508340859971,1.784183471142748e-07
0.002454380906078552,0.16172914724980436,3.76,0.0,0.5548557400775865,0.9116211132702127,0.0828128907619401,7.22804817641606e-06,0.01654971854624532,5.651793293742669e-07,0.0003195901988569181,1.7831452627016426e-10,8.259830302228331e-14,1.0328960636414465e-06,2.2952846982665105e-07,0.005140259649304382,5.546294589915165e-09,5.4287710677152574e-05,5.0085044511956694e-05,0.005589856829551217,1.4203049118562297e-06,0.08075091796874499,0.00012461650468781048,0.005210135763194751,0.00046417693909697104,1.7944908521942586e-09,0.0025706154167687055,5.178849880277888e-06,0.0003490585803246565,0.0014667395086065767,1.7921856630194048e-07
0.0024680511157104813,0.1617308333498588,3.76,0.0,0.5543346863364054,0.9111732576479131,0.08323396925298988,7.224478971280767e-06,0.01664072981714312,5.650563946019754e-07,0.0003193131514098114,1.7818630293383633e-10,8.253890722541205e-14,1.0335261863257986e-06,2.293652643379291e-07,0.0051672750505754,5.544587744319985e-09,5.407059213103407e-05,5.0016520922230614e-05,0.005616033386673134,1.4203685489016325e-06,0.08115861579949282,0.00012444651032723903,0.005230378375674961,0.0004676542958597565,1.7920535975851255e-09,0.0025842630552552945,5.204507198036609e-06,0.00035158615953171236,0.0014800723356742157,1.8001610527906297e-07
0.0024817213253424107,0.16173251905258107,3.76,0.0,0.5538142748155578,0.9107259499684278,0.08365453520739606,7.220912795499609e-06,0.01673170426467115,5.649331746625358e-07,0.0003190363163849692,1.780581380499639e-10,8.247953850861137e-14,1.0341546310901275e-06,2.2920213005784982e-07,0.005194272702481263,5.542879261855808e-09,5.385521411073266e-05,4.994810484645171e-05,0.005642156759543971,1.4204318162329487e-06,0.08156578237131076,0.00012427672869404067,0.005250537577691611,0.0004711361380139212,1.7896201746908552e-09,0.0025978901961620235,5.230109566106317e-06,0.000354115055826406,0.001493449106138382,1.8081096531637077e-07
0.00249539153497434,0.16173420435218158,3.76,0.0,0.5532945046000044,0.9102791895122978,0.08407458931081813,7.217349738828366e-06,0.016822641773809134,5.648096703107805e-07,0.000318759697839082,1.7793003178178502e-10,8.242019694675195e-14,1.0347814074871323e-06,2.2903906717327551e-07,0.005221252609791519,5.541169149605505e-09,5.364156240894335e-05,4.987979675086819e-05,0.005668227031562576,1.4204947297466424e-06,0.08197241842413246,0.000124107162931822,0.005270613692915238,0.0004746224405306769,1.7871906003170245e-09,0.002611496867508889,5.2556568687994985e-06,0.00035664519932328514,0.0015068696112263927,1.8160314575995284e-07
0.0025090617446062694,0.16173588924292026,3.76,0.0,0.5527753747706757,0.9098329755551164,0.08449413225360836,7.213789890049164e-06,0.016913542230359437,5.646858823011549e-07,0.0003184832997782697,1.7780198429070172e-10,8.236088261524312e-14,1.035406525047459e-06,2.2887607587069587e-07,0.005248214777314887,5.539457414634599e-09,5.3429622845390883e-05,4.981159709229516e-05,0.005694244286154995,1.4205573052201557e-06,0.08237852470267962,0.00012393781614573624,0.005290607043620165,0.0004781131786542219,1.7847648906868788e-09,0.002625083097651178,5.281148992985601e-06,0.0003591765208430743,0.0015203336425506993,1.823926479862545e-07
0.0025227319542381987,0.16173757371910452,3.76,0.0,0.5522568844045439,0.9093873073676121,0.08491316473073357,7.210233336955055e-06,0.017004405520952667,5.645618113876822e-07,0.0003182071261574487,1.7767399573629185e-10,8.230159558733523e-14,1.0360299932768362e-06,2.2871315633325498e-07,0.005275159209899008,5.5377440640000095e-09,5.321938127117261e-05,4.974350631845689e-05,0.005720208606771274,1.4206195583087497e-06,0.08278410195638047,0.00012376869140187584,0.005310517950688619,0.00048160832789522406,1.7823430619310964e-09,0.0026386489152751005,5.306585829970344e-06,0.00036170895191116434,0.0015338409921178526,1.831794717055245e-07
0.002536402163870128,0.1617392577750907,3.76,0.0,0.5517390325746989,0.9089421842157231,0.08533168744169643,7.206680166345982e-06,0.01709523153305287,5.644374583239272e-07,0.00031793118088031987,1.775460662763144e-10,8.224233593667942e-14,1.036651821655434e-06,2.285503087434534e-07,0.005302085912430202,5.536029104741829e-09,5.301082357287847e-05,4.967552486766375e-05,0.0057461200768822865,1.4206815045438636e-06,0.08318915093928808,0.0001235997917267217,0.005330346733613021,0.0004851078640228061,1.779925129624995e-09,0.0026521943493933546,5.3319672736933635e-06,0.0003642424247560258,0.0015473914523355787,1.8396361841187153e-07
0.0025500723735020574,0.16174094140528275,3.76,0.0,0.5512218183504212,0.9084976053606806,0.08574970109045706,7.203130464016642e-06,0.017186020154962258,5.643128238629631e-07,0.00031765546779890987,1.7741819606672027e-10,8.21831037349134e-14,1.0372720196351837e-06,2.283875332807325e-07,0.005328994889833217,5.534312543890297e-09,5.280393567652049e-05,4.9607653169067574e-05,0.005771978779976557,1.4207431593303983e-06,0.08359367240999842,0.000123431120106635,0.005350093710499982,0.0004886117630583584,1.777511109223987e-09,0.0026657194293406377,5.357293222349333e-06,0.00036677687230743654,0.001560984816021301,1.8474508815850348e-07
0.0025637425831339868,0.16174262460413333,3.76,0.0,0.5507052407972571,0.9080535700590837,0.08616720638535402,7.199584314752988e-06,0.017276771275825484,5.641879087573378e-07,0.00031737999071355564,1.772903852616592e-10,8.212389905395328e-14,1.0378905966392338e-06,2.2822483012367495e-07,0.005355886147070977,5.5325943884592e-09,5.259870355125754e-05,4.9539891642434794e-05,0.0057977847995571334,1.4208045379452706e-06,0.0839976671315683,0.00012326267948740022,0.00536975919807269,0.0004921200012680568,1.7751010156526787e-09,0.0026792241847690998,5.382563576824116e-06,0.00036931222819462753,0.0015746208764089956,1.8552388256690429e-07
0.002577412792765916,0.1617443073661419,3.76,0.0,0.5501892989770935,0.9076100775629835,0.0865842040390257,7.196041802322839e-06,0.017367484785633526,5.640627137590403e-07,0.00031710475337258466,1.7716263401349126e-10,8.206472196383366e-14,1.0385075620594643e-06,2.2806219944804237e-07,0.0053827596891443275,5.530874645451391e-09,5.2395113212941845e-05,4.947224069834183e-05,0.005823538219138447,1.4208656555350886e-06,0.08440113587143337,0.00012309447277380876,0.005389343511674782,0.0004956325551569932,1.772694863692342e-09,0.0026927086456437566,5.407778242092692e-06,0.0003718484267442616,0.0015882994271572946,1.863000020139903e-07
0.0025910830023978455,0.16174598968585674,3.76,0.0,0.5496739919482333,0.9071671271199591,0.08700069476833126,7.192503009473076e-06,0.017458160575227193,5.639372396194695e-07,0.00031682975947231335,1.7703494247279406e-10,8.200557253475958e-14,1.0391229252560093e-06,2.2789964142856669e-07,0.005409615521091799,5.529153321853488e-09,5.219315072747696e-05,4.94047007380194e-05,0.005849239122243216,1.420926527114889e-06,0.08480407940132606,0.00012292650282928877,0.005408846965272841,0.0004991494014621869,1.7702926676159197e-09,0.0027061728422378578,5.432937125861462e-06,0.00037438540297832646,0.00160202026235611,1.8707344825638465e-07
