Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6)
4.130969474015462e-09,0.25409235547444914,3.76,0.0,0.7635597847050657,0.9999999425299129,2.6048276537153376e-13,3.946049304684689e-11,1.5054266521633483e-06,1.4915869599201142e-06,4.3815191395350415e-08,3.448280609561808e-13,1.2785079266109771e-13,1.3587771230366352e-08,1.3429096386922541e-08,3.2866289610076094e-10,2.472026147442421e-10,4.363985075204858e-08,3.244653501903713e-11,1.2816674552184724e-10,3.939516378993325e-11
4.427409400336405e-09,0.2540923604469394,3.76,0.0,0.7635596734957826,0.9999999373456695,3.433692007275135e-13,4.852274679354814e-11,1.6134748926439124e-06,1.597572425033583e-06,4.69958435645434e-08,3.99091114076007e-13,1.377515625294772e-13,1.5587123490080705e-08,1.539224520241611e-08,4.039602674323902e-10,2.9823496962875237e-10,4.6771835282214855e-08,3.7101986292721346e-11,1.5762873269521387e-10,4.8436220157903905e-11
4.7238493266573475e-09,0.2540923654198993,3.76,0.0,0.7635595622775095,0.9999999320199835,4.445682685385061e-13,5.886733089110907e-11,1.7215279170160294e-06,1.7034180838656233e-06,5.0185217065713685e-08,4.572864965482316e-13,1.4764187611907314e-13,1.7720711381432767e-08,1.7484571066375143e-08,4.898611197610075e-10,3.550650838640219e-10,4.990389810968899e-08,4.2047996128864994e-11,1.9126762676589515e-10,5.875491040038082e-11
5.02028925297829e-09,0.25409237039335975,3.76,0.0,0.763559451049448,0.9999999265529541,5.665798465619354e-13,7.057688322163235e-11,1.8295862488164454e-06,1.8091241208091752e-06,5.338411363408814e-08,5.194026315163262e-13,1.5752225370486813e-13,1.998799091324216e-08,1.970521636380558e-08,5.870386809694288e-10,4.178426433600876e-10,5.303604449479619e-08,4.728120602663229e-11,2.29354198163667e-10,7.043323557050464e-11
5.316729179299233e-09,0.2540923753673513,3.76,0.0,0.7635593398107879,0.9999999209446802,7.120595135048304e-13,8.373364445176561e-11,1.937650424191791e-06,1.914690720013815e-06,5.6593346627249113e-08,5.854276938519371e-13,1.673939404874951e-13,2.238841979505871e-08,2.205332819496675e-08,6.961617064268039e-10,4.867002514786284e-10,5.616827967639783e-08,5.27983997680089e-11,2.721581192635974e-10,8.35527606594002e-11
5.613169105620176e-09,0.25409238034190446,3.76,0.0,0.7635592285607087,0.9999999151952605,8.838177830321538e-13,9.841945938439851e-11,2.045720990406887e-06,2.0201180653861447e-06,5.981373953668274e-08,6.553505172361115e-13,1.7725649674200976e-13,2.4921457433458343e-08,2.452805835105154e-08,8.178945044157322e-10,5.617549461556484e-10,5.930060887196199e-08,5.859650248332579e-11,3.1994796800123124e-10,9.819461624079282e-11
5.9096090319411185e-09,0.2540923853170495,3.76,0.0,0.7635591172983811,0.9999999093047939,1.0848193527952392e-12,1.1471577828281761e-10,2.153798504472237e-06,2.125406340590183e-06,6.304612461856323e-08,7.291603045128183e-13,1.871085671432638e-13,2.7586564926466024e-08,2.7128563288424897e-08,9.528969610290323e-10,6.43109597301178e-10,6.24330372776327e-08,6.467257962474445e-11,3.7299123141346195e-10,1.1443950008230875e-10
6.206048958262061e-09,0.2540923902928164,3.76,0.0,0.7635590060229683,0.9999999032733791,1.3181823764731827e-12,1.3270365810418588e-10,2.261883531959788e-06,2.2305557290476203e-06,6.629134171271244e-08,8.06845669218913e-13,1.9695042687987387e-13,3.0383205057349984e-08,2.985400410312807e-08,1.1018245638106607e-09,7.308541146785563e-10,6.556557006829388e-08,7.102383579720028e-11,4.3155430890763525e-10,1.3236767865673128e-10
6.502488884583004e-09,0.25409239526923505,3.76,0.0,0.7635588947336267,0.9999998971011151,1.5871777331348163e-12,1.524637637201462e-10,2.3699766459566823e-06,2.3355664139380595e-06,6.955023719966694e-08,8.883948117414131e-13,2.0678351357351952e-13,3.331084229039254e-08,3.2703546507451245e-08,1.2653284252438995e-09,8.25066517641568e-10,6.869821239763235e-08,7.76476134213784e-11,4.959025154849117e-10,1.5205898864058896e-10
6.798928810903947e-09,0.25409240024633506,3.76,0.0,0.7635587834295062,0.9999998907881008,1.895228275494055e-12,1.7407636922149767e-10,2.478078426049834e-06,2.440438578199343e-06,7.282366298889377e-08,9.73796525583198e-13,2.1660775394904404e-13,3.636894276759474e-08,3.567636080673087e-08,1.4440553072817237e-09,9.258139750829548e-10,7.183096939820588e-08,8.45413912942742e-11,5.663000852143908e-10,1.73592838504539e-10
7.0953687372248895e-09,0.254092405224146,3.76,0.0,0.7635586721097536,0.9999998843344345,2.245908076673126e-12,1.9762135926362406e-10,2.586189457339868e-06,2.54517240452798e-06,7.611247553652096e-08,1.0630401513669293e-12,2.2642168588276633e-13,3.9556974303384835e-08,3.87716218739663e-08,1.6386476462354431e-09,1.0331538163867572e-09,7.496384618151367e-08,9.170278311731942e-11,6.430101748379306e-10,1.9704821014516952e-10
7.391808663545832e-09,0.25409241020269685,3.76,0.0,0.7635585607735105,0.9999998777402155,2.6429417023930164e-12,2.2317823033397223e-10,2.69431032958277e-06,2.6497680753794766e-06,7.941753499065561e-08,1.1561145426190256e-12,2.3622520572801784e-13,4.2874406378074864e-08,4.198850912404189e-08,1.8497435765029876e-09,1.147134413503646e-09,7.809684783806238e-08,9.91295359697227e-11,7.262948671474221e-10,2.2250366042891667e-10
7.688248589866775e-09,0.2540924151820168,3.76,0.0,0.7635584494199161,0.9999998710055419,3.0902034986381355e-12,2.5082609194033055e-10,2.8024416364844617e-06,2.7542257729685586e-06,8.273970448952502e-08,1.2530079758476442e-12,2.4601980709218264e-13,4.632071013331964e-08,4.5326206490669045e-08,2.077976953257552e-09,1.267795909063532e-09,8.122997943742773e-08,1.0681952866653207e-10,8.164151741195855e-10,2.5003732265007286e-10
7.984688516187718e-09,0.25409242016213457,3.76,0.0,0.7635583380481066,0.999999864130513,3.5917168627790856e-12,2.8064366784385663e-10,2.9105839750426033e-06,2.858545679269427e-06,8.607984950703745e-08,1.3537091948793057e-12,2.5580580638440125e-13,4.989535836924591e-08,4.878390240456916e-08,2.323977375734434e-09,1.3951708978633231e-09,8.436324602831814e-08,1.1477077001975216e-10,9.13631040178103e-10,2.797269080391711e-10
8.28112844250866e-09,0.25409242514307895,3.76,0.0,0.7635582266572172,0.9999998571152271,4.151653496007797e-12,3.1270929738674736e-10,3.0187379448593945e-06,2.9627279760161596e-06,8.943883716962378e-08,1.4582076403015401e-12,2.6558173314957924e-13,5.359782553971341e-08,5.23607897690566e-08,2.588370211632206e-09,1.5292851384583135e-09,8.749665263864443e-08,1.229813970852557e-10,1.018201345743649e-09,3.11649707373105e-10
8.577568368829603e-09,0.2540924301248781,3.76,0.0,0.763558115246381,0.999999849959783,4.7743326696697994e-12,3.4710093680419667e-10,3.1269041474985305e-06,3.0667728447031104e-06,9.281753561719249e-08,1.566492412738514e-12,2.753470840446732e-13,5.742758774551644e-08,5.6056065933909874e-08,2.8717766211171583e-09,1.6701582202211735e-09,9.063020427558859e-08,1.3144967341917523e-10,1.1303839107470492e-09,3.458825925643298e-10
8.874008295150546e-09,0.25409243510756047,3.76,0.0,0.7635580038147316,0.9999998426642793,5.4642205204752605e-12,3.8389616042526864e-10,3.2350831859844107e-06,3.1706804665851893e-06,9.621681350612974e-08,1.6785519016355205e-12,2.851033088798385e-13,6.138412272926726e-08,5.986893267200941e-08,3.174813579301419e-09,1.8178040866006478e-09,9.376390592566587e-08,1.4017398728065406e-10,1.2504354978105213e-09,3.825020181274411e-10
9.170448221471489e-09,0.254092440091154,3.76,0.0,0.7635578923614009,0.9999998352288144,6.225929346411126e-12,4.2317216184106985e-10,3.3432756643948877e-06,3.2744510226780517e-06,9.963753960580551e-08,1.794374795364467e-12,2.948511271149034e-13,6.546690987277603e-08,6.379859615871557e-08,3.4980938983355934e-09,1.972231464471939e-09,9.689776255478544e-08,1.4915284974674938e-10,1.3786118153221746e-09,4.215840226118853e-10
9.466888147792432e-09,0.25409244507568657,3.76,0.0,0.7635577808855226,0.9999998276534875,7.064216876669993e-12,4.6500575517062843e-10,3.4514821874189567e-06,3.37808469375843e-06,1.0308058236029751e-07,1.9139505936403982e-12,3.0458916647166847e-13,6.967543019310396e-08,6.784426694906259e-08,3.842226250743679e-09,2.133444329782803e-09,1.0003177910831603e-07,1.5838489280200222e-10,1.5151675208004573e-09,4.6320423014188333e-10
9.763328074113374e-09,0.2540924500611858,3.76,0.0,0.7635576693862302,0.9999998199383965,7.98398553456911e-12,5.094733763932278e-10,3.5597033598762924e-06,3.481581660364562e-06,1.0654680941212653e-07,2.0372686430923753e-12,3.143165248484732e-13,7.400916633577848e-08,7.200515995170696e-08,4.207815193442994e-09,2.3014424120299244e-09,1.0316596051115597e-07,1.6786886746786608e-10,1.660356224467218e-09,5.074378520256785e-10
9.999999999999999e-09,0.2540924550476791,3.76,0.0,0.7635575803499546,0.9999998136785467,8.780180588511061e-12,5.469173728233429e-10,3.6461159805841127e-06,3.5641136256180288e-06,1.093314024996951e-07,2.1384023175132808e-12,3.220757424206095e-13,7.75586843344115e-08,7.540933137403447e-08,4.515500205551116e-09,2.4404372971114694e-09,1.056683521889164e-07,1.7562078906326571e-10,1.7826388512880124e-09,5.446793875212763e-10
1.0059768000434317e-08,0.2540924550476791,3.76,0.0,0.7635575578626579,0.9999998120836404,8.99028172874084e-12,5.566510845986505e-10,3.6679397863263514e-06,3.5849421027965483e-06,1.1003708721534825e-07,2.1643174864528867e-12,3.2403449910579515e-13,7.8467602568922e-08,7.62804944047054e-08,4.595461190531264e-09,2.476221607949524e-09,1.0630031166779852e-07,1.7760364193928991e-10,1.8144304925828907e-09,5.543596882718172e-10
1.035620792675526e-08,0.25409246003519376,3.76,0.0,0.7635574463139422,0.9999998040893178,1.0088295166576335e-11,6.066145631303006e-10,3.7761920708117153e-06,3.68816620111656e-06,1.135522807826654e-07,2.295085761889084e-12,3.337441958417577e-13,8.305022478053305e-08,8.066949385540822e-08,5.0057606346776605e-09,2.6577742595657914e-09,1.0943483746239099e-07,1.8758819965915867e-10,1.9776418504555077e-09,6.040441289890088e-10
1.0652647853076203e-08,0.2540924650237569,3.76,0.0,0.7635573347392203,0.9999997959555271,1.1283358150711238e-11,6.594391207667453e-10,3.884460816612788e-06,3.7912541351490657e-06,1.1709325344402272e-07,2.4295629864325377e-12,3.4344445006064237e-13,8.775652047541306e-08,8.517138613959338e-08,5.439305869059056e-09,2.846089421425306e-09,1.1256954275879573e-07,1.9782163734735067e-10,2.1502407855559116e-09,6.565651558300652e-10
1.1084725945095584e-08,0.2540924722968051,3.76,0.0,0.7635571720643499,0.9999997838504774,1.3210380740124257e-11,7.417127522127259e-10,4.0422994108943275e-06,3.941267174225139e-06,1.2230237102774486e-07,2.632191707644844e-12,3.5756566166323505e-13,9.483666159566796e-08,9.193375942845599e-08,6.114069762604957e-09,3.1326520418462017e-09,1.1713888591493617e-07,2.1318159507812e-10,2.419141534414e-09,7.383496898516971e-10
1.1516804037114966e-08,0.2540924795722203,3.76,0.0,0.7635570093297462,0.9999997714496462,1.5372727725810842e-11,8.304544181156326e-10,4.200176115085712e-06,4.0909918727046506e-06,1.275707431720354e-07,2.842643786330352e-12,3.7166521882699034e-13,1.02176882707376e-07,9.89319781652086e-08,6.841274296196481e-09,3.4334986855429217e-09,1.217086356258306e-07,2.2906659337735892e-10,2.7092842046952063e-09,8.265429858705726e-10
1.1948882129134347e-08,0.25409248685008406,3.76,0.0,0.763556846532765,0.9999997587533387,1.7788519070982274e-11,9.258930739509157e-10,4.358092780722649e-06,4.240428784717899e-06,1.3290101626907625e-07,3.0608849597723572e-12,3.857450180027533e-13,1.0977561515245236e-07,1.0616369961453829e-07,7.62270807992541e-09,3.748566399615383e-09,1.2627880672287356e-07,2.454750761571416e-10,3.021432685984109e-09,9.213695102486044e-10
1.2380960221153729e-08,0.25409249413047724,3.76,0.0,0.7635566836707738,0.9999997457618596,2.047650276895257e-11,1.0282560117567208e-09,4.516051250704904e-06,4.389578463329415e-06,1.3829582400831472e-07,3.2868815231915892e-12,3.9980575579781474e-13,1.1763129746149495e-07,1.1362659989243275e-07,8.46014193828657e-09,4.07778308079631e-09,1.3084941394731887e-07,2.624059561330143e-10,3.356346255784187e-09,1.0230519187386544e-09
1.281303831317311e-08,0.25409250141347983,3.76,0.0,0.7635565207411529,0.9999997324755143,2.345605011213178e-11,1.1377688686770479e-09,4.674053357906072e-06,4.538441460540699e-06,1.4375778601371624e-07,3.5206004176180952e-12,4.1384669461386626e-13,1.2574237532078384e-07,1.2131837381271824e-07,9.355329061048812e-09,4.4210690165538974e-09,1.3542047195072708e-07,2.7985860219291027e-10,3.7147796023845017e-09,1.1318110667811061e-09
1.3245116405192492e-08,0.254092508699171,3.76,0.0,0.7635563577412982,0.9999997188946079,2.6747151337071177e-11,1.254655634171802e-09,4.8321009246254375e-06,4.687018327291392e-06,1.492895073194074e-07,3.762008689918777e-12,4.278670964880263e-13,1.341073015450469e-07,1.292367347523184e-07,1.0310005135925858e-08,4.778337565909894e-09,1.3999199529533713e-07,2.978328271567551e-10,4.097482843781242e-09,1.247866018322908e-09
1.3677194497211873e-08,0.2540925159876291,3.76,0.0,0.76355619466862,0.9999997050194455,3.037041086910124e-11,1.379138658760844e-09,4.990195761341285e-06,4.8353096134623505e-06,1.5489357715087971e-07,4.011073130235634e-12,4.4186718527404633e-13,1.4272453604257107e-07,1.3737941449545032e-07,1.132588850071804e-08,5.149496558267504e-09,1.44563998454526e-07,3.1632887531989063e-10,4.505201551160654e-09,1.3714340563180813e-09
1.4109272589231255e-08,0.2540925232789318,3.76,0.0,0.7635560315205444,0.9999996908503318,3.4347043066204986e-11,1.5114386609757112e-09,5.148339666421127e-06,4.983315867876603e-06,1.605725686579881e-07,4.267760518223382e-12,4.55847491919733e-13,1.5159254579049304e-07,1.4574416310512523e-07,1.2404680271270575e-08,5.534448711151296e-09,1.4913649581316567e-07,3.3534741064885306e-10,4.938676767073294e-09,1.5027306912452693e-09
1.4541350681250636e-08,0.25409253057315573,3.76,0.0,0.7635558682945147,0.9999996763875723,3.869886745811299e-11,1.6517747362304674e-09,5.306534425083962e-06,5.131037638302644e-06,1.6632903790532155e-07,4.5320379094367734e-12,4.698080926377254e-13,1.607098048002303e-07,1.5432874876790413e-07,1.3548064493896921e-08,5.933092820382005e-09,1.5370950166809057e-07,3.548895044832249e-10,5.39864502931164e-09,1.6419696717307117e-09
1.4973428773270018e-08,0.25409253787037694,3.76,0.0,0.7635557049879899,0.9999996616314719,4.344830461030848e-11,1.800364363413501e-09,5.464781809385193e-06,5.278475471455018e-06,1.7216552387857005e-07,4.803872589728236e-12,4.83748729545482e-13,1.7007479409406877e-07,1.6313095767126727e-07,1.4757708267359966e-08,6.345323897131862e-09,1.582830302284336e-07,3.7495662422436197e-10,5.885838388028524e-09,1.7893629926541815e-09
1.54055068652894e-08,0.25409254517067054,3.76,0.0,0.7635555415984474,0.9999996465823359,4.8618371328140784e-11,1.9574234139844886e-09,5.6230835773121355e-06,5.425629912997958e-06,1.7808454760861606e-07,5.083231889825951e-12,4.976693021609056e-13,1.7968600166856069e-07,1.7214859384563237e-07,1.6035261896910083e-08,6.771034226468649e-09,1.6285709561610748e-07,3.955506211942652e-10,6.400984430301187e-09,1.9451209060046e-09
1.583758495730878e-08,0.25409255247411106,3.76,0.0,0.7635553781233819,0.9999996312404695,5.423267664599876e-11,2.1231661581842447e-09,5.781441472947476e-06,5.572501507545567e-06,1.8408861235491832e-07,5.370083150923041e-12,5.115699583901696e-13,1.8954192247302835e-07,1.8137947904834559e-07,1.7382359010066687e-08,7.210113319680698e-09,1.674317118661185e-07,4.1667371993465314e-10,6.944806296128041e-09,2.1094519285507023e-09
1.6269663049328163e-08,0.2540925597807719,3.76,0.0,0.7635552145603062,0.9999996156061778,6.031541697140869e-11,2.297805274461879e-09,5.939857225624809e-06,5.719090798665935e-06,1.9018020279039404e-07,5.66439382183969e-12,5.254508352350839e-13,1.9964105837162425e-07,1.9082145260272462e-07,1.8800616713619392e-08,7.662448915748576e-09,1.7200689292706718e-07,4.3832850621244064e-10,7.518022703991741e-09,2.282562853043135e-09
1.6701741141347544e-08,0.2540925670907261,3.76,0.0,0.7635550509067508,0.9999995996797663,6.689137222794546e-11,2.4815518551968753e-09,6.098332550250112e-06,5.865398328880788e-06,1.9636178534095076e-07,5.966131511389628e-12,5.393119193554041e-13,2.0998191812441866e-07,2.0047237129026013e-07,2.029163570187377e-08,8.127926768114692e-09,1.765826526614346e-07,4.605179170217897e-10,8.121347965420675e-09,2.46465875533357e-09
1.7133819233366926e-08,0.25409257440404576,3.76,0.0,0.763554887160265,0.9999995834615399,7.398590091778196e-11,2.6746154165419143e-09,6.25686914650779e-06,6.011424639670195e-06,2.026358074219123e-07,6.275263947642613e-12,5.53153154005825e-13,2.2056301734697905e-07,2.1033010918478826e-07,2.1857000417706898e-08,8.606431599708913e-09,1.8115900484610698e-07,4.832452286668092e-10,8.755492011806366e-09,2.6559430060168906e-09
1.7565897325386307e-08,0.2540925817208021,3.76,0.0,0.7635547233184163,0.9999995669518047,8.162493645035082e-11,2.877203903527121e-09,6.415468699332196e-06,6.157170271471517e-06,2.0900469792530038e-07,6.591758933533844e-12,5.669745567733001e-13,2.3138287849442262e-07,2.2039255755438443e-07,2.349827915165836e-08,9.097846730513492e-09,1.857359631726265e-07,5.065140475599391e-10,9.421160407140667e-09,2.856617276856724e-09
1.799797541740569e-08,0.2540925890410658,3.76,0.0,0.7635545593787916,0.9999995501508654,8.98349820866694e-11,3.089523700459314e-09,6.574132878132882e-06,6.302635763684887e-06,2.1547086647695184e-07,6.9155843553945084e-12,5.807761954893528e-13,2.4244003081809353e-07,2.3065762468899006e-07,2.5217024208852114e-08,9.602055019250978e-09,1.9031354124774853e-07,5.303282982950212e-10,1.011905437650656e-08,3.066881553022242e-09
1.843005350942507e-08,0.2540925963649068,3.76,0.0,0.7635543953389953,0.999999533059028,9.864310748976563e-11,3.3117796352635886e-09,6.7328633373899755e-06,6.447821654671257e-06,2.220367040448643e-07,7.2467082121027385e-12,5.94558110769335e-13,2.537330103536216e-07,2.4112323581425644e-07,2.7014771997141314e-08,1.0118938356145595e-08,1.9489175259364857e-07,5.5469221536373e-10,1.0849870816558407e-08,3.2869341386619268e-09
1.8862131601444452e-08,0.254092603692394,3.76,0.0,0.7635542311966514,0.9999995156765981,1.0807694350564546e-10,3.5441749906189845e-09,6.891661715870055e-06,6.59272848175888e-06,2.2870458218900897e-07,7.58509861878956e-12,6.08320304557251e-13,2.652603598736632e-07,2.5178733291001653e-07,2.889304320218622e-08,1.0648378622137286e-08,1.9947061064852243e-07,5.796103311012123e-10,1.1614302326224032e-08,3.516971669932052e-09
1.9294209693463833e-08,0.254092611023596,3.76,0.0,0.7635540669494024,0.9999994980038813,1.1816467898534337e-10,3.786911507339021e-09,7.050529637336296e-06,6.737356781240225e-06,2.3547685378099006e-07,7.930723791137398e-12,6.220627820344858e-13,2.7702062888080974e-07,2.626478746386065e-07,3.085334286218142e-08,1.1190257053472466e-08,2.040501287667372e-07,6.050874684591641e-10,1.2413037214335801e-08,3.75718911950174e-09
