Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125)
3.026786708466098e-07,0.083922002307357,3.76,0.0,0.48737407267661154,0.9905304871233631,0.0023060765598030245,0.0006462155651144517,0.011657371945476233,0.0009439917736705194,0.010012987142035966,1.8187720864795884e-08,3.5793602344854163e-10,0.0005099099613225968,0.0005147930658262285,0.004955536414057279,2.9158661088802635e-05,0.00019348353792469726,3.61054090929852e-05,0.003491033344635344,0.0004559889777505448,0.0007222077017737215,0.0004104590283098943,8.620976957458373e-05,0.0001774262668613139,2.6836297319025137e-07,3.544339205735435e-05,5.796223507454696e-07,0.00017550531512847896,1.2455986273364421e-05,6.74921069954089e-10,4.338078848649896e-07,9.390744835203727e-09,0.0014808022354055126,2.463351594482657e-12,9.308613217001187e-09,2.695503836161357e-07
3.073796735386333e-07,0.08392506652664875,3.76,0.0,0.48701986959614474,0.9903697008136015,0.0023709403768040183,0.0006490480838032232,0.01187148498675227,0.0009434922646766589,0.010195053090865687,1.8175742427353457e-08,3.576786425180331e-10,0.0005113047230555422,0.000513545832078089,0.005054325608854633,2.908702346553956e-05,0.00019626307509793727,3.6762949479582995e-05,0.003561223342995265,0.00045941102166413724,0.0007503653730010169,0.0004288482338676234,9.123906811709805e-05,0.00018311610360995236,2.7318742015073543e-07,3.7819172001321794e-05,6.200948004678459e-07,0.0001836431678842408,1.320194677434715e-05,7.219675784425129e-10,4.579547164839549e-07,9.907908605681701e-09,0.001480561877283844,2.620531412931883e-12,9.74439330720621e-09,2.819942842224824e-07
3.120806762306568e-07,0.08392812925753225,3.76,0.0,0.4866654518739787,0.99020845705114,0.002436121027887305,0.0006517534820982261,0.01208601489583724,0.0009429807428834619,0.010375785870604327,1.8163405671423508e-08,3.5741632479257367e-10,0.0005126848861388354,0.0005122941848301082,0.005153048078279895,2.9015103358764824e-05,0.00019902090389625635,3.741538883391429e-05,0.0036314745553190993,0.000462774389206695,0.0007790414400399,0.0004475935581255672,9.644583503569119e-05,0.0001888340366369506,2.7797392838435687e-07,4.0299828019561765e-05,6.623879976377437e-07,0.0001919927885362993,1.397619003627558e-05,7.711204744081477e-10,4.829714470444604e-07,1.0443425439669099e-08,0.0014803208351600646,2.784460175175336e-12,1.0194497975316242e-08,2.9482925419434604e-07
3.167816789226803e-07,0.08393119048613903,3.76,0.0,0.48631083956078475,0.9900467616602641,0.0025016060128767105,0.0006543396081843083,0.012300960056516815,0.0009424584345645075,0.010555171420677426,1.815074643520811e-08,3.5714957004906143e-10,0.0005140513087431446,0.000511039786030229,0.005251700983469735,2.8942998461804933e-05,0.00020175694631988968,3.806267519155343e-05,0.0037017847987845455,0.0004660818602264134,0.0008082324026287557,0.0004666893142481863,0.0001018315446394212,0.0001945774967674339,2.82722141558478e-07,4.288735066261625e-05,7.065317998902652e-07,0.00020055412388713867,1.4779114474647215e-05,8.224133778026931e-10,5.088662443076789e-07,1.0997460506114753e-08,0.001480079117748795,2.95528097601904e-12,1.065922696167679e-08,3.0806408553335914e-07
3.214826816147038e-07,0.08393425020269193,3.76,0.0,0.4859560513375398,0.9898846203102497,0.0025673835675660184,0.000656813846544988,0.012516319028984667,0.0009419264473929656,0.010733197280411319,1.8137797084535408e-08,3.568788297890346e-10,0.0005154047665294188,0.0005097841197581517,0.005350281785270059,2.8870796052444533e-05,0.00020447113180445764,3.870476269401119e-05,0.0037721520115679124,0.0004693360388726478,0.0008379347195291704,0.0004861298325711279,0.00010739757608207138,0.0002003439970278406,2.874317467704961e-07,4.558369843247282e-05,7.525550355142127e-07,0.00020932706333594566,1.56111105095139e-05,8.758786739216852e-10,5.356467749075451e-07,1.1570168608624922e-08,0.0014798367335278355,3.1331362365240985e-12,1.1138882401656049e-08,3.217077366726466e-07
3.261836843067273e-07,0.08393730840108284,3.76,0.0,0.48560110461623507,0.9897220385290763,0.002633442620730447,0.0006591831366324379,0.012732090528507758,0.0009413857819447205,0.010909852472239273,1.8124586851076973e-08,3.5660451181612836e-10,0.0005167459607369362,0.0005085285097138416,0.005448788214984324,2.8798574016719862e-05,0.0002071633968369825,3.934161114190778e-05,0.003842574240989572,0.0004725393637273381,0.0008681448129524754,0.0005059094679401794,0.00011314521484812565,0.00020613113116393485,2.9210247135332263e-07,4.839079790112577e-05,8.004855040062498e-07,0.00021831144200041097,1.6472560711252894e-05,9.315475151982083e-10,5.63320216560161e-07,1.2161694443990799e-08,0.001479593690760345,3.3181676789037327e-12,1.163376874179766e-08,3.3576932924718644e-07
3.308846869987508e-07,0.08394036507849315,3.76,0.0,0.4852460156336802,0.9895590217157032,0.002699772752828644,0.0006614539920792623,0.012948273406062026,0.0009408373420807309,0.011085127393392563,1.811114213741602e-08,3.5632698463750935e-10,0.0005180755254612534,0.0005072741350382988,0.005547218247930704,2.8726401775101374e-05,0.00020983368460914212,3.997318558051978e-05,0.003913049632858481,0.0004756941175377165,0.0008988590726510241,0.0005260226059486042,0.000119075654271856,0.0002119365720896286,2.9673407991543494e-07,5.131054386728757e-05,8.503499774913549e-07,0.0002275070436066889,1.736383994605342e-05,9.894498239202508e-10,5.918932704283728e-07,1.2772172862970301e-08,0.0014793499975248635,3.5105163021541154e-12,1.2144192656555557e-08,3.502581447887334e-07
3.355856896907743e-07,0.08394342023505251,3.76,0.0,0.48489079953880876,0.9893955751510899,0.002766364156450943,0.0006636325202151968,0.013164866630748664,0.0009402819443185315,0.011259013715520013,1.809748679234517e-08,3.560465812677541e-10,0.000519394034205583,0.0005060220446190211,0.005645570079544255,2.865434111997021e-05,0.00021248194470364763,4.059945591559369e-05,0.003983576421893231,0.0004788024365384952,0.0009300738596996013,0.0005464636681857049,0.00012518999708359516,0.00021775807028235995,3.0132637160337003e-07,5.434479954536235e-05,9.021742029248365e-07,0.00023691360316622663,1.828531552048356e-05,1.0496142958958236e-09,6.213721735729816e-07,1.3401729132184654e-08,0.001479105661719055,3.710322358235706e-12,1.2670462965581973e-08,3.651836213571675e-07
3.402866923827978e-07,0.08394647387353196,3.76,0.0,0.4845354704738714,0.9892317040080609,0.002833207598546039,0.0006657244416862616,0.013381869273824067,0.0009397203262910696,0.011431504291707664,1.808364235929234e-08,3.557636024998688e-10,0.0005207020057797102,0.0005047731700191026,0.005743842103785495,2.85824469725149e-05,0.00021510813281008133,4.122039655742149e-05,0.004054152923110799,0.0004818663193579687,0.0009617855099905789,0.0005672271166021429,0.00013148925697796,0.00022359345213853585,3.0587917756024497e-07,5.749539678143181e-05,9.559829050078109e-07,0.00024653080945725726,1.9237347324596264e-05,1.1120684050517775e-09,6.517627114312284e-07,1.4050479195967735e-08,0.0014788606910726295,3.917725328655709e-12,1.3212890551502601e-08,3.8055535011892124e-07
3.449876950748213e-07,0.08394952599906827,3.76,0.0,0.48418004164989215,0.9890674133601208,0.002900294384439668,0.0006677351100030578,0.013599280494194113,0.000939153154381704,0.011602593070396714,1.806962830036058e-08,3.554783202002318e-10,0.0005219999096129573,0.0005035283371570757,0.005842032893638167,2.851076806649238e-05,0.00021771221046690191,4.183598609126556e-05,0.004124777524085109,0.0004848876355067546,0.0009939903374648052,0.0005883074570902855,0.00013797436019938355,0.0002294406183007042,3.1039235857325696e-07,6.07641362915753e-05,1.0117997897609007e-06,0.0002563583073277613,2.0220287973114616e-05,1.176838408712135e-09,6.830702302711539e-07,1.4718529936973891e-08,0.0014786150931772925,4.132863901435588e-12,1.377178827823564e-08,3.9638307188198944e-07
3.496886977668448e-07,0.0839525766189162,3.76,0.0,0.48382452541673937,0.9889027081893773,0.0029676163236433484,0.0006696695308705536,0.013817099525238644,0.00093858103061614,0.011772275015723142,1.805546219850578e-08,3.55190980157342e-10,0.000523288170541232,0.0005022882768540312,0.005940141183497675,2.8439347565673995e-05,0.00022029414482664208,4.244620697232357e-05,0.004195448677986824,0.00048786813345122693,0.001026684637098755,0.0006096992423707489,0.00014464614714082815,0.00023529754196654356,3.1486580290456234e-07,6.415278791836367e-05,1.0696475487118874e-06,0.00026639569983567704,2.1234482944306874e-05,1.243949353578073e-09,7.152996495769847e-07,1.5405979434902194e-08,0.001478368875485212,4.355875948324564e-12,1.4347470909907235e-08,4.126766735960565e-07
3.543897004588683e-07,0.08395562574222616,3.76,0.0,0.48346893332815283,0.9887375933936311,0.003035165697437541,0.0006715323811755052,0.014035325662845736,0.0009380044988843412,0.01194054603382769,1.8041159940052164e-08,3.5490180436767523e-10,0.0005245671731221232,0.000501053634354624,0.006038165853269334,2.8368223621211504e-05,0.00022285390844162947,4.305104524352042e-05,0.004266164897324735,0.0004908094482767401,0.00105986468766707,0.0006313970742692171,0.00015150537395202063,0.00024116226718833304,3.192994242789207e-07,6.766309090185246e-05,1.1295478636632736e-06,0.00027664255024109977,2.2280270716226824e-05,1.3134250825075326e-09,7.48455474327243e-07,1.611291722265388e-08,0.0014781220453123616,4.586898502113295e-12,1.4940255030327223e-08,4.2944618482541174e-07
3.590907031508918e-07,0.08395867337984442,3.76,0.0,0.4831132762020493,0.9885720737926958,0.00310293522820142,0.0006733280275297969,0.014253958254548107,0.0009374240505580714,0.012107402904710666,1.80267358792916e-08,3.5461099350460993e-10,0.0005258372655262305,0.0004998249779191169,0.006136105914012667,2.8297429874610087e-05,0.00022539147906785055,4.365049027450024e-05,0.004336924748317451,0.0004937131089485198,0.001093526754298188,0.0006533956054605954,0.00015855271415398002,0.00024703290717027065,3.236931600203223e-07,7.129675416185707e-05,1.1915214120143978e-06,0.0002870983838641561,2.3357982900053777e-05,1.3852882418722171e-09,7.82541807133542e-07,1.6839424539021356e-08,0.001477874609870529,4.8260677341169805e-12,1.555045896300037e-08,4.4670177420146057e-07
3.637917058429153e-07,0.0839617195441339,3.76,0.0,0.482757564176412,0.9884061541340865,0.003170918050451304,0.0006750605442879005,0.014472996689665476,0.0009368401295630142,0.012272843219231165,1.8012202987040837e-08,3.5431872910922523e-10,0.0005270987630476678,0.0004986028065747563,0.00623396049498341,2.822699591148095e-05,0.00022790683948484177,4.424453452029522e-05,0.004407726845831771,0.0004965805451803039,0.0011276670908394407,0.0006756895407507027,0.0001657887602569967,0.0002529076425698694,3.280469693392343e-07,7.505545658871225e-05,1.2555878726184073e-06,0.00029776268982118897,2.446794437031949e-05,1.4595602894701672e-09,8.175623602128961e-07,1.758557457762636e-08,0.0014776265762634342,5.073518931735831e-12,1.617840269170745e-08,4.6445374586083375e-07
3.684927085349388e-07,0.08396476424881308,3.76,0.0,0.4824018067610559,0.9882398390981152,0.0032391076835418206,0.0006767337309739825,0.014692440390366449,0.0009362531369585942,0.012436865320874856,1.799757298483367e-08,3.540251751306865e-10,0.0005283519512722019,0.0004973875571066934,0.006331728831939097,2.8156947670770205e-05,0.00023039997732972358,4.4833173298244464e-05,0.0044785698488307435,0.0004994130939223906,0.0011622819420467846,0.0006982736379591712,0.0001732140253795625,0.0002587847198086852,3.323608317446823e-07,7.894084734009751e-05,1.3217659321582053e-06,0.00030863492265086745,2.5610473391855884e-05,1.536261503175341e-09,8.535204671712036e-07,1.8351432731832905e-08,0.001477377951479339,5.329386475917521e-12,1.6824407781679213e-08,4.827125358744572e-07
3.731937112269623e-07,0.08396780750881154,3.76,0.0,0.4820460128855424,0.9880731333024095,0.003307498005977702,0.0006783511290691521,0.014912288803571821,0.0009356634350735097,0.012599468251937541,1.798285646591586e-08,3.5373047975983183e-10,0.000529597088937516,0.0004961796103613755,0.006429410256586325,2.80873078137318e-05,0.00023287088494369714,4.541640458180982e-05,0.004549452456280051,0.0005022120054818242,0.0011973675456131662,0.0007211427084610543,0.00018082894486604878,0.0002646624493967912,3.3663474557069535e-07,8.295454614184836e-05,1.3900732920286644e-06,0.00031971450384084255,2.678588174333808e-05,1.6154109901458627e-09,8.904190945801997e-07,1.9137056834911108e-08,0.0014771287424263804,5.59380381868256e-12,1.7488797301347502e-08,5.014887086723839e-07
3.825957166110093e-07,0.08397388975982066,3.76,0.0,0.4813343488252671,0.9877385676118529,0.0034448578890641573,0.000681431529542156,0.015353197637310972,0.0009344771802709734,0.0129204159805433,1.7953201227835825e-08,3.531381881868814e-10,0.0005320641279120586,0.0004937869009018738,0.006624510121609801,2.7949329389926375e-05,0.0002377460015438471,4.656664874743286e-05,0.004691331459624796,0.0005077135184723671,0.0012689359360774182,0.0007677152831569668,0.00019662910912331263,0.000276413418196349,3.450628072003253e-07,9.137320146007866e-05,1.5331418373302745e-06,0.00034249324031147366,2.923655182982441e-05,1.7811254184517426e-09,9.670480091771108e-07,2.0767797814988572e-08,0.0014766285987082989,6.14881692643521e-12,1.8874028945445096e-08,5.406360806741427e-07
3.9105752145665157e-07,0.08397935901517053,3.76,0.0,0.48069380567301356,0.9874361672676205,0.003569113263436166,0.0006840438919031636,0.0157513944185427,0.0009334032514412014,0.013204418396563883,1.7926302432838126e-08,3.5260243831121536e-10,0.0005342590620258293,0.0004916613020561938,0.006799797703343225,2.7826716772955328e-05,0.00024205759374059014,4.758340249365251e-05,0.004819145654670688,0.0005125608065065655,0.0013349196360063565,0.0008105542568573557,0.00021150070687689582,0.0002869758261503067,3.525117616543836e-07,9.940446198111142e-05,1.6693434129248304e-06,0.00036369680320534815,3.155760134887893e-05,1.9388095666427293e-09,1.039253254268341e-06,2.2303497847195287e-08,0.0014761765387141625,6.678888006595051e-12,2.0186881228535778e-08,5.777466486719611e-07
3.9951932630229384e-07,0.08398482386443512,3.76,0.0,0.4800532610858908,0.9871325701979091,0.003693937689021629,0.0006865204098007893,0.01615089429453035,0.0009323247679075541,0.013483834872292209,1.7899246986879363e-08,3.5206472293310765e-10,0.0005364309572802207,0.0004895632749085275,0.006974796767796607,2.7705661818674628e-05,0.00024629724176385674,4.858270716871106e-05,0.004947069410662258,0.0005173151689165498,0.0014023699242605848,0.0008542383013454018,0.00022699017066228248,0.0002975168289531239,3.598319846241123e-07,0.00010787531737404772,1.8126750107786562e-06,0.00038556181084898385,3.398974454079964e-05,2.1046708535367763e-09,1.1145363211751025e-06,2.3903817782190843e-08,0.0014757226893610208,7.238691036420703e-12,2.1564383979036686e-08,6.167033241782166e-07
4.079811311479361e-07,0.08399028442535886,3.76,0.0,0.4794127512793891,0.9868278015130284,0.0038193056026195335,0.000688874363892797,0.016551694119955447,0.0009312428586816803,0.013758679345751864,1.7872068042215624e-08,3.5152550763005784e-10,0.0005385806402307583,0.0004874936490868056,0.0071495058273185275,2.7586215116419615e-05,0.00025046505421895746,4.956462498448672e-05,0.005075096178716366,0.0005219814489371419,0.001471264822303731,0.0008987390794517919,0.00024309743850061918,0.0003080286776846508,3.670239906980784e-07,0.00011679418948125997,1.9632053229960986e-06,0.0004080838667022752,3.653458015789342e-05,2.2787797937532637e-09,1.1929026801870863e-06,2.5568851378432908e-08,0.0014752670882054943,7.828967743641836e-12,2.3008465579561703e-08,6.575718906818323e-07
4.164429359935784e-07,0.08399574081859414,3.76,0.0,0.47877230912687374,0.9865218858944877,0.003945193653415645,0.0006911174204636483,0.01695379058794957,0.000930158463037651,0.014028970001187548,1.784479324084705e-08,3.509851801081906e-10,0.0005407088060452688,0.0004854529945217662,0.007323923850725797,2.7468412017249205e-05,0.0002545611797851625,5.052923419657494e-05,0.005203219618918689,0.0005265639564760431,0.001541582395906818,0.000944028789344095,0.000259821758788427,0.0003185041704362652,3.7408840795038386e-07,0.00012616921503698478,2.120993413359375e-06,0.00043125832378577094,3.9193647484575554e-05,2.4611955358535927e-09,1.2743547894625717e-06,2.729863043246109e-08,0.0014748097721388584,8.450448298715574e-12,2.4521064169543053e-08,7.004191964030841e-07
4.2490474083922065e-07,0.08400119317092049,3.76,0.0,0.47813196460451374,0.9862148476266541,0.004071580436892896,0.0006932598301151529,0.017357180171556758,0.0009290723622902316,0.01429472876284667,1.7817445640419237e-08,3.5044406393897713e-10,0.000542816040720913,0.00048344166876828444,0.007498050183183414,2.7352275403419425e-05,0.0002585858054709817,5.1476627164083755e-05,0.005331433570214479,0.0005310665336907405,0.00161330077516544,0.0009900801501111654,0.00027716171944424615,0.00032893662492744003,3.8102596414285045e-07,0.00013600825103178113,2.2860889232923426e-06,0.0004550803031250794,4.196842807909536e-05,2.6519661231438058e-09,1.3588922724310518e-06,2.909312844322255e-08,0.0014743507774654357,9.103850884030166e-12,2.6104126241048087e-08,7.453130886582704e-07
4.333665456848629e-07,0.08400664161139426,3.76,0.0,0.47749174517443493,0.9859067106224598,0.0041984462617524285,0.0006953106046753423,0.017761859077215513,0.0009279852062507667,0.014555980854722532,1.779004448404635e-08,3.49902430441851e-10,0.0005449028396988806,0.00048145985609037556,0.007671884479789119,2.7237817976456084e-05,0.0002625391549790856,5.240690866402892e-05,0.005459732025617705,0.0005354926129454479,0.001686398172175828,0.0010368663865351797,0.0002951152766001219,0.0003393198521948187,3.878374747532154e-07,0.00014631887991963286,2.458532292634909e-06,0.0004795447109601078,4.486034740183687e-05,2.851128771133639e-09,1.4465120867421527e-06,3.0952264100377894e-08,0.0014738901399574914,9.78988127268689e-12,2.7759605288736837e-08,7.923223490472383e-07
4.418283505305052e-07,0.0840120862723065,3.76,0.0,0.47685167611494866,0.9855974984442649,0.0043257729456424926,0.0006972776743025879,0.018167823208703523,0.0009268975352413213,0.014812754416181675,1.776260584110876e-08,3.49360505532674e-10,0.0005469696234538616,0.00047950759972829925,0.00784542665053791,2.7125044145530312e-05,0.0002664214871590217,5.3320194419224566e-05,0.005588109111861763,0.0005398452680574572,0.00176085289671029,0.0010843612138545537,0.00031367978281545425,0.00034964813130777394,3.9452383251657675e-07,0.00015710841467593808,2.638354992291498e-06,0.0005046462549376062,4.787077633950846e-05,3.058710158989517e-09,1.5372086852809036e-06,3.287590460941462e-08,0.0014734278948320184,1.0509232409536454e-11,2.9489460483885178e-08,8.415166293902126e-07
4.5029015537614745e-07,0.08401752728777917,3.76,0.0,0.47621178080272564,0.985287234320366,0.0044535436375199074,0.0006991680259163208,0.018575068140349232,0.0009258097982048694,0.015065080168152417,1.7735143133187284e-08,3.488184776351364e-10,0.0005490167504088323,0.00047758482819841325,0.008018676815268612,2.701395156623629e-05,0.0002702330945350126,5.4216609819335834e-05,0.005716559072947685,0.0005441272592913902,0.0018366433700748406,0.0011325388227901468,0.0003328520147860933,0.00035991618512174064,4.0108599832075247e-07,0.00016838390370519296,2.8255797684514635e-06,0.0005303794593540712,5.100103262805856e-05,3.2747267338249543e-09,1.63097416933355e-06,3.486386885300469e-08,0.0014729640768071754,1.1262583997090672e-11,3.1295655358276895e-08,8.929663885589128e-07
4.587519602217897e-07,0.08402296479357871,3.76,0.0,0.4755720809551335,0.9849759411582576,0.004581742662838168,0.0007009878249236345,0.0189835890977121,0.0009247223677748413,0.015312991120795925,1.7707667570929924e-08,3.482765057251005e-10,0.000551044527739907,0.00047569137700439226,0.008191635266329518,2.6904532411418706e-05,0.0002739743018886619,5.5096288801598456e-05,0.005845076256725833,0.0005483410729299079,0.0019137481374617174,0.001181373865335992,0.0003526282005381727,0.00037011915701985374,4.075249932600318e-07,0.00018015213560191933,3.020220896085252e-06,0.0005567386796028226,5.425238218390978e-05,3.499185024785335e-09,1.7277984343189757e-06,3.691593039809773e-08,0.0014724987201574023,1.2050602091666527e-11,3.3180156505581724e-08,9.467428301797906e-07
4.67213765067432e-07,0.08402839892657787,3.76,0.0,0.4749325968387417,0.9846636415554695,0.004710355388647926,0.0007027425218942509,0.01939338094445085,0.0009236355528978072,0.015556522316132297,1.768018852079741e-08,3.4773472195361106e-10,0.0005530532204815652,0.0004738270066719158,0.008364302437443134,2.6796774426939577e-05,0.00027764546488334523,5.595937286610121e-05,0.005973655103898945,0.0005524889560577113,0.001992145879019696,0.0012308414415931892,0.0003730040460864287,0.0003802525886322966,4.1384189164069e-07,0.00019241964377032325,3.2222844410014885e-06,0.0005837181159201393,5.762604034949673e-05,3.7320819672267026e-09,1.8276693084033572e-06,3.903182035799857e-08,0.001472031858658333,1.2873938711556051e-11,3.514493232042406e-08,1.0029178412649318e-06
4.7567556991307426e-07,0.08403382982447587,3.76,0.0,0.47429334744884327,0.9843503578082543,0.0048393681060205,0.0007044369458343726,0.019804438174455506,0.0009225496094257235,0.015795710600466573,1.765271381198887e-08,3.4719323599599613e-10,0.0005550430592166119,0.0004719914177482456,0.008536678877700241,2.6690661809492144e-05,0.00028124696872276154,5.6806010204917e-05,0.0061022901390241175,0.0005565729471254352,0.0020718154198114853,0.001280917087780587,0.00039397476154352394,0.0003903123985038772,4.200378147631732e-07,0.00020519271091500534,3.4317685290489953e-06,0.0006113118264996761,6.112317306000523e-05,3.973405234624584e-09,1.930572684382723e-06,4.121123011444893e-08,0.001471563525625689,1.3733231456255521e-11,3.719195175397655e-08,1.061563931790973e-06
4.841373747587165e-07,0.08403925762547268,3.76,0.0,0.4736543506635132,0.9840361119184934,0.004968767927789314,0.0007060753854752173,0.0202167549085765,0.0009214647489476862,0.016030594422992307,1.762524999133099e-08,3.4665214154213557e-10,0.0005570142465348291,0.00047018426317582186,0.008708765229996382,2.658617593099573e-05,0.00028477922684018496,5.7636354931612145e-05,0.00623097596323977,0.0005605949027339753,0.0021527357387732485,0.0013315767654215442,0.0004155350866657876,0.00040029486168884716,4.2611392544904027e-07,0.00021847737341612158,3.648663621426455e-06,0.0006395137400116571,6.474489793671824e-05,4.223133576276759e-09,2.036492645160881e-06,4.3453813906401423e-08,0.00147109375398637,1.4629103140281238e-11,3.9323183083877077e-08,1.1227541752557622e-06
4.925991796043588e-07,0.08404468246802209,3.76,0.0,0.4730156233755304,0.983720925599305,0.0050985426997322445,0.0007076616599317727,0.020630324895262685,0.000920381146124468,0.016261213657198393,1.75978025361672e-08,3.461115164459796e-10,0.000558966962431764,0.00046840515845008793,0.008880562213229757,2.6483295933602764e-05,0.00028824267961541583,5.8450566398718486e-05,0.006359707248456433,0.0005645565210551479,0.002234885976784021,0.0013827968516659378,0.00043767931582668204,0.0004101965902393184,4.3207142319955445e-07,0.00023227942560169823,3.872952794675498e-06,0.0006683176675572415,6.849228531307203e-05,4.481237160483889e-09,2.145411583141629e-06,4.575919129578399e-08,0.001470622576197863,1.5562161443512983e-11,4.154059271702604e-08,1.1865621502077773e-06
5.010609844500011e-07,0.08405010449060632,3.76,0.0,0.4723771816053366,0.9834048202794028,0.005228680923442381,0.0007091991799892293,0.02104514151441557,0.0009192989447882957,0.01648760944186253,1.7570376030832226e-08,3.4557142438495463e-10,0.0005609013688214381,0.00046665368996801656,0.00905207060758465,2.638199921859034e-05,0.00029163779311624344,5.924880859037917e-05,0.006488478732748127,0.0005684593622828246,0.0023182454439497516,0.0014345541307009492,0.0004604013224105357,0.0004200145145546694,4.379115398400412e-07,0.0002466044239278577,4.104612024148363e-06,0.0006977173140871556,7.236635919931683e-05,4.747677921383469e-09,2.2573103138401855e-06,4.812694951308245e-08,0.0014701500242668263,1.6532998578319857e-11,4.3846144021134465e-08,1.2530618827697955e-06
5.095227892956433e-07,0.084055523831552,3.76,0.0,0.4717390405979176,0.9830878171064903,0.005359171689277086,0.0007106910011898341,0.02146119778383761,0.0009182182630397898,0.01670982403873441,1.7542974312695916e-08,3.450319210377935e-10,0.000562817613319449,0.00046492942192323327,0.009223291242305932,2.6282261850181834e-05,0.0002949650578619084,6.003124957874376e-05,0.006617285216710371,0.0005723048664821329,0.0024027936261963668,0.0014868257861901594,0.00048369458262110035,0.000429745865557709,4.43635535649628e-07,0.00026145769107700334,4.343610469741242e-06,0.0007277062893105519,7.63680981916837e-05,5.022409906791544e-09,2.372168184009271e-06,5.055664568767442e-08,0.0014696761298493126,1.7542190975963724e-11,4.6241796171532165e-08,1.3223277901763506e-06
5.179845941412856e-07,0.08406094062886688,3.76,0.0,0.4711012149059654,0.9827699369501652,0.005490004618006367,0.0007121398697660865,0.021878486367786484,0.0009171391975160852,0.01692790070456748,1.751560059609468e-08,3.4449305288772883e-10,0.0005647158324174847,0.00046323190200864723,0.009394224985524509,2.6184058889897894e-05,0.0002982249876073685,6.0798061035566944e-05,0.006746121560607415,0.0005760943691569414,0.002488510191247232,0.001539589394658423,0.000507552198699564,0.0004393881576670262,4.4924469590894105e-07,0.00027684431998377314,4.589910762844795e-06,0.0007582781181135717,8.049843633140318e-05,5.305379627338133e-09,2.4899631745529447e-06,5.304780897380159e-08,0.0014692009241499475,1.8590298991933175e-11,4.872950302222726e-08,1.3944346253246297e-06
5.264463989869279e-07,0.08406635502009564,3.76,0.0,0.47046371846124335,0.9824512004041818,0.0056211698099971905,0.0007135482623436437,0.022296999587248595,0.0009160618269585343,0.017141883575646392,1.748825757577009e-08,3.4395485652398386e-10,0.0005665961541390241,0.0004615606661162688,0.009564872735811351,2.6087364672212013e-05,0.0003014181181482232,6.154941779201998e-05,0.006874982682178039,0.000579829114810345,0.0025753749940439566,0.001592822919720119,0.0005319669215475438,0.0004489391725362041,4.5474032772764855e-07,0.0002927691777981196,4.8434692934954895e-06,0.0007894262505011871,8.475826391851351e-05,5.596526405756269e-09,2.610671998491128e-06,5.559994257390146e-08,0.001468724437911618,1.967786663045624e-11,5.131121200913191e-08,1.4694574223378075e-06
5.349082038325701e-07,0.08407176714218942,3.76,0.0,0.4698265646357771,0.9821316277881259,0.005752657800934391,0.0007149184202251241,0.022716729431595018,0.0009149862151865452,0.017351817563256135,1.7460947511041827e-08,3.4341736533980894e-10,0.0005684587002499518,0.00045991524219152864,0.009735235415192797,2.59921530305744e-05,0.00030454500614651627,6.228549744038784e-05,0.00700386355499196,0.0005835102687381688,0.0026633680816599,0.001646504707044364,0.0005569311727515455,0.0004583969435315811,4.601237571950667e-07,0.0003092369097937943,5.104236496798833e-06,0.0008211440710734826,8.914842828502923e-05,5.895782723462224e-09,2.734270194215874e-06,5.821252566139919e-08,0.001468246701557069,2.0805421292687065e-11,5.398886307654674e-08,1.5474714431561241e-06
5.433700086782124e-07,0.08407717713138843,3.76,0.0,0.4691897662943329,0.9818112391490118,0.0058844595231941675,0.0007162523789745515,0.02313766757130729,0.0009139124135752697,0.017557748258708775,1.743367229783416e-08,3.428806078931488e-10,0.0005703035880917231,0.0004582951533875098,0.009905313963380864,2.5898397482611734e-05,0.00030760622797762943,6.300647997238081e-05,0.007132759207257859,0.0005871389272714332,0.002752469697751146,0.0017006134799560388,0.0005824370660067551,0.000467759740920024,4.6539632684022877e-07,0.0003262519432292029,5.372157137751867e-06,0.0008534249080473693,9.366973453181309e-05,6.203074564899593e-09,2.8607322142536865e-06,6.088501521447778e-08,0.001467767745075062,2.197347354600702e-11,5.676438762544807e-08,1.628552125165396e-06
5.518318135238547e-07,0.08408258512311656,3.76,0.0,0.46855333583947134,0.9814900542625816,0.006016566272088068,0.0007175519939397897,0.02355980537149555,0.0009128404631238674,0.017759721846702613,1.740643352926957e-08,3.4234460469262906e-10,0.0005721309320982356,0.0004566999206477443,0.010075109333000426,2.5806071381999968e-05,0.0003106023785985188,6.371254744961124e-05,0.0072616647209945585,0.0005907161266623915,0.002842660286585389,0.0017551283355795447,0.0006084764279391592,0.00047702605773860613,4.7055939324645283e-07,0.0003438184911664537,5.647170593681847e-06,0.0008862620418350337,9.83229462332386e-05,6.51832175944577e-09,2.990031509743674e-06,6.361684776170537e-08,0.0014672875979665114,2.3182516911874142e-11,5.963970749181578e-08,1.7127750298632876e-06
