Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908)
0.00045132374383762095,0.2084021290959519,3.76,0.0,0.5434070347703234,0.9692782959234885,0.02732931774547535,1.7418734171780605e-05,0.008612389168523613,1.646009445305594e-06,0.0007278961438403648,2.4324491486180123e-10,2.017939929322849e-13,2.7224367304954347e-06,5.787812462290293e-07,0.002593932199354007,2.330747504797254e-08,9.572560148679151e-05,4.688849689183493e-05,0.0028408324858531825,4.629992091669511e-06,0.026627117107674896,0.0003403752788849577,0.0025523758311471346,0.00012986884713048395,5.1735005720156305e-09,0.0013933831481158622,2.9900366671171373e-06,0.0001228999098942682,0.0004034314596774544,4.49632326017801e-08,7.395806454571322e-08,1.0139708167499434e-10,0.00012833588021368442,4.837447865349889e-12,3.105019738260184e-09,1.6108857759397018e-07,1.0712919300505354e-05,2.855965198438794e-08,2.588009763939759e-10
0.0004610916621596888,0.2084071123250528,3.76,0.0,0.5425581856611374,0.9685852717962616,0.02795286886540075,1.7424492323922916e-05,0.008817674686445913,1.6452333201617326e-06,0.0007276349627348064,2.4295059171108246e-10,2.0154981803826678e-13,2.7275173927966084e-06,5.788170175749124e-07,0.002650307127800173,2.335003366173702e-08,9.548056687129643e-05,4.683703778269867e-05,0.0029006871830700312,4.6427977797327025e-06,0.027236363213904425,0.0003405810109359702,0.0026058204657643386,0.00013424191743353816,5.16786686178001e-09,0.0014344311375581828,3.0560447805950663e-06,0.0001257996124854745,0.0004168079082471306,4.592190212517307e-08,7.565099117334292e-08,1.0371770617453524e-10,0.00012824412136411197,4.9899240003073785e-12,3.213553004856987e-09,1.6678733193703566e-07,1.1325675612446155e-05,2.8585665099961943e-08,2.6775856448238137e-10
0.00047085958048175664,0.20841210362931603,3.76,0.0,0.541710082810081,0.967892711132574,0.028575973547936805,1.743038499696089e-05,0.0090231584018194,1.6444549365997467e-06,0.0007273778336864875,2.426562201829173e-10,2.0130560299729282e-13,2.732605377297536e-06,5.788546245949191e-07,0.0027066924446543248,2.3392795390268174e-08,9.522451520437238e-05,4.678588656806248e-05,0.0029603833489288273,4.655676474550291e-06,0.027845137543257986,0.0003407620285062829,0.0026589262580747493,0.0001386443512506841,5.162267153337252e-09,0.0014754954347771401,3.1218647610075294e-06,0.00012871156796854613,0.0004303410137325853,4.687630211516674e-08,7.734877336920881e-08,1.0604498427180057e-10,0.00012815242387876428,5.143893380991479e-12,3.32363203735643e-09,1.7256943052724179e-07,1.1959502544138524e-05,2.8612213763914034e-08,2.768364577535831e-10
0.0004806274988038245,0.20841710286864984,3.76,0.0,0.5408627198862999,0.9672006087327317,0.029198634927964148,1.7436405814313913e-05,0.00922883919540571,1.6436742893424711e-06,0.0007271244655903331,2.423617989491414e-10,2.010613467081838e-13,2.7377000132287946e-06,5.788939877036158e-07,0.002763088335604747,2.3435754589291313e-08,9.495867142151865e-05,4.6735023710644754e-05,0.0030199210375386194,4.668625794868614e-06,0.028453444061731215,0.00034092165706972924,0.002711695499592365,0.00014307505143025805,5.1566992932941506e-09,0.0015165732412893479,3.18749714481173e-06,0.00013163547754078302,0.0004440298672196501,4.782644807730516e-08,7.905121835516115e-08,1.0837865158626481e-10,0.00012806078706918269,5.299344385620745e-12,3.43525648384094e-09,1.7843490730264027e-07,1.2614696444715478e-05,2.863928609191793e-08,2.860344258915607e-10
0.0004903954171258923,0.20842210991765836,3.76,0.0,0.5400160909484337,0.9665089597649795,0.029820855919991545,1.744254867508093e-05,0.009434716230256325,1.6428913733512677e-06,0.0007268745815954434,2.420673267943764e-10,2.0081704816340306e-13,2.7428006602337096e-06,5.78935023392049e-07,0.002819494977754774,2.3478905294917424e-08,9.468415344757949e-05,4.6684430659758176e-05,0.00307930028770675,4.68164339729913e-06,0.029061286479172423,0.0003410628133152599,0.00276413041570979,0.000147532966329478,5.1511612369707715e-09,0.0015576621368780554,3.252942298594477e-06,0.00013457102527517374,0.0004578735573031844,4.877235293493717e-08,8.075812333582115e-08,1.107184300330552e-10,0.0001279692102956249,5.456265101831282e-12,3.5484259440752166e-09,1.8438379615686105e-07,1.3291553520394481e-05,2.8666870712966448e-08,2.953522386416137e-10
0.0005001633354479602,0.20842712466377877,3.76,0.0,0.5391701904261754,0.9658177597454933,0.030442639227477496,1.7448807744745645e-05,0.00964078890807127,1.6421061838151881e-06,0.0007266279184608963,2.4177280261140583e-10,2.0057270644519493e-13,2.7479067067312126e-06,5.789776451009166e-07,0.0028759125393579095,2.3522241289771908e-08,9.4401981521767e-05,4.6634089805888936e-05,0.003138521123823605,4.69472698100313e-06,0.029668668260569107,0.000341188053079275,0.0028162331688470024,0.00015201708740119905,5.145651043395357e-09,0.0015987600330400079,3.318200439607199e-06,0.0001375178815984862,0.0004718711697614078,4.97140273473666e-08,8.246927766004674e-08,1.1306403078242696e-10,0.00012787769296441608,5.614643351052949e-12,3.663139961377628e-09,1.9041613043548997e-07,1.3990369821750753e-05,2.869495674512346e-08,3.047896650130609e-10
0.000509931253770028,0.20843214700567422,3.76,0.0,0.5383250131026114,0.9651270045194734,0.031063987351884238,1.7455177445922673e-05,0.009847056830931521,1.6413187161413516e-06,0.0007263842259376187,2.4147822539671466e-10,2.0032832072187873e-13,2.7530175683741484e-06,5.790217639844716e-07,0.0029323411796230736,2.3565756160967808e-08,9.411308670206023e-05,4.658398443717817e-05,0.0031975835567030317,4.707874291509653e-06,0.03027559263695746,0.0003412996138325727,0.00286800586146078,0.00015652644693791226,5.140166870508716e-09,0.001639865131824715,3.3832716541573725e-06,0.0001404757063418348,0.00048602178728440716,5.0651479994447734e-08,8.41844647129363e-08,1.1541515685024734e-10,0.00012778623452544533,5.774466711278151e-12,3.779398015342994e-09,1.9653194247626156e-07,1.4711441229576498e-05,2.872353377232065e-08,3.1434647255253626e-10
0.0005196991720920959,0.20843717685182542,3.76,0.0,0.5374805540973088,0.9644366902432635,0.031684902601465656,1.7461652449087827e-05,0.010053519767793968,1.6405289659460267e-06,0.0007261432661702985,2.4118359424619214e-10,2.0008389024427174e-13,2.758132686594372e-06,5.790672895770494e-07,0.0029887810485811277,2.3609443350809666e-08,9.381831862159002e-05,4.6534098697374755e-05,0.003256487584380991,4.721083123747285e-06,0.03088206261596293,0.0003413994523259476,0.0029194505389213187,0.0001610601159608647,5.134706970530806e-09,0.0016809758894640802,3.448155914086558e-06,0.00014344415141010532,0.0005003244892509684,5.1584717831326376e-08,8.590346356778151e-08,1.1777150535976314e-10,0.0001276948344697983,5.935722538399227e-12,3.89719951548457e-09,2.027312632013251e-07,1.5455063439481594e-05,2.875259182199182e-08,3.2402242670163194e-10
0.0005294670904141637,0.208442214119272,3.76,0.0,0.5366368088501319,0.9637468133674472,0.03230538709978647,1.7468227663278653e-05,0.010260177625270284,1.6397369290462283e-06,0.0007259048131168412,2.408889083509593e-10,1.9983941434221536e-13,2.7632515272261725e-06,5.791141303716723e-07,0.0030452322870056264,2.3653296200931844e-08,9.351845255552896e-05,4.648441754507583e-05,0.00331523319287429,4.7343513243655955e-06,0.0314880809919743,0.00034148927786647586,0.0029705691922602916,0.00016561720224475565,5.12926968546934e-09,0.0017220909843214702,3.512853091509841e-06,0.00014642286310721195,0.0005147783515490551,5.251374631598791e-08,8.762605042139265e-08,1.2013276950672122e-10,0.0001276034923275191,6.0983979863594294e-12,4.016543795772117e-09,2.0901412176083076e-07,1.6221531945381525e-05,2.878212134343605e-08,3.3381729024100457e-10
0.0005392350087362316,0.2084472587324922,3.76,0.0,0.5357937731057726,0.9630573706208794,0.032925442793962055,1.7474898226862632e-05,0.010467030422204529,1.6389426014519015e-06,0.0007256686519882838,2.4059416699332726e-10,1.9959489242121498e-13,2.768373579204393e-06,5.791621943202487e-07,0.003101695026380796,2.3697307990573922e-08,9.321419585761931e-05,4.643492671445335e-05,0.0033738203569008635,4.747676793447503e-06,0.03209365035594554,0.00034157058170085174,0.0030213637607927816,0.0001701968484683095,5.123853442792178e-09,0.0017632092886839114,3.577362971975678e-06,0.00014941148415393142,0.0005293824464351402,5.343856961213344e-08,8.935199983613177e-08,1.2249864025980286e-10,0.000127512207665496,6.262480026123365e-12,4.137430109876249e-09,2.1538054521422663e-07,1.7011142022036066e-05,2.8812113186992135e-08,3.437308227985671e-10
0.0005490029270582994,0.2084523106224191,3.76,0.0,0.534951442898977,0.9623683589956004,0.033545071462611306,1.748165949847024e-05,0.010674078267563118,1.6381459793586738e-06,0.0007254345787118435,2.4029936954291387e-10,1.9935032395921185e-13,2.7734983533382987e-06,5.792113892649135e-07,0.0031581693889097704,2.37414719696979e-08,9.29061938264722e-05,4.6385612677651055e-05,0.003432249040563274,4.7610574857082854e-06,0.032698773104822366,0.00034164466298467004,0.0030718361346162557,0.00017479823048061147,5.118456751283772e-09,0.0018043298439189173,3.64168526621103e-06,0.00015240965543512655,0.0005441358424275438,5.435919076999141e-08,9.108108581211275e-08,1.248688078285017e-10,0.00012742098008546393,6.427955463351003e-12,4.259857627065951e-09,2.21830558245734e-07,1.782418870678581e-05,2.8842558584125524e-08,3.5376278041318975e-10
0.0005587708453803673,0.20845736972558213,3.76,0.0,0.5341098145404448,0.9616797757325831,0.03416427472352258,1.748850704810911e-05,0.010881321341215458,1.6373470591411433e-06,0.0007252023994164576,2.400045154529188e-10,1.991057085034862e-13,2.7786253811549965e-06,5.792616233089699e-07,0.0032146554875570497,2.3785781387572245e-08,9.25950350559662e-05,4.633646260880044e-05,0.003490519197997361,4.774491411253965e-06,0.03330345145059925,0.0003417126517551704,0.0031219881569914416,0.00017942055567390792,5.113078197079996e-09,0.0018454518385797466,3.705819620601407e-06,0.00015541701750908468,0.0005590376042295117,5.5275611887414664e-08,9.281308271037945e-08,1.272429629269412e-10,0.00012732980922211738,6.594810954773941e-12,4.383825428687806e-09,2.2836418291607306e-07,1.866096678060415e-05,2.8873449128405302e-08,3.63912915156841e-10
0.0005685387637024351,0.20846243598335124,3.76,0.0,0.533268884603373,0.9609916183082641,0.03478305404103708,1.749543664845339e-05,0.011088759877265712,1.6365458373466383e-06,0.000724971929938915,2.397096042565429e-10,1.98861045667682e-13,2.7837542138057724e-06,5.793128051343832e-07,0.0032711534261202404,2.3830229517340595e-08,9.228125631571791e-05,4.6287464349513484e-05,0.0035486307739878804,4.787976635956526e-06,0.033907687429015766,0.00034177552924496946,0.003171821626610198,0.00018406306145497917,5.107716439865739e-09,0.0018865745891232168,3.7697656265377905e-06,0.0001584332119060754,0.0005740867926785338,5.6187834253351307e-08,9.45477660441822e-08,1.2962079785707777e-10,0.0001272386947413272,6.763033023404996e-12,4.509332505133486e-09,2.3498143844383137e-07,1.9521770748565192e-05,2.890477675728179e-08,3.741809748070093e-10
0.000578306682024503,0.2084675093412707,3.76,0.0,0.5324286499106211,0.9603038844218175,0.03540141073315253,1.7502444266328173e-05,0.011296394149644957,1.635742310689341e-06,0.0007247429953499315,2.394146355635437e-10,1.9861633512894536e-13,2.788884421033892e-06,5.793648442717955e-07,0.0033276632993268704,2.387480967702102e-08,9.196534700213836e-05,4.623860637580195e-05,0.003606583704552734,4.801511281498078e-06,0.034511482907899335,0.000341834145825935,0.003221338299754722,0.00018872501380816237,5.10237020922969e-09,0.001927697522952282,3.833522828751813e-06,0.00016145788223949565,0.0005892824647188913,5.709585847555711e-08,9.628491315308381e-08,1.320020074314608e-10,0.00012714763633845538,6.9326080727037494e-12,4.6363777532895846e-09,2.416823410109681e-07,2.040689481981984e-05,2.8936533734632605e-08,3.845667025595139e-10
0.0005880746003465708,0.2084725897484694,3.76,0.0,0.5315891075224785,0.9596165719831318,0.03601934597834941,1.750952605441994e-05,0.011504224459693244,1.6349364760447775e-06,0.0007245154295006655,2.3911960905693285e-10,1.9837157662518132e-13,2.7940155901999704e-06,5.794176513286192e-07,0.0033841851929523607,2.3919515247347325e-08,9.164775319810767e-05,4.618987776645585e-05,0.0036643779174972487,4.8150935251345e-06,0.03511483959516084,0.0003418892368521213,0.0032705398923519543,0.00019340570594348144,5.097038301179993e-09,0.0019688201635156303,3.897090732736215e-06,0.00016449067515117826,0.0006046236733946212,5.799968459408468e-08,9.802430377354672e-08,1.3438628975424684e-10,0.0001270566337367634,7.1035223997407445e-12,4.764959974404681e-09,2.4846690359287456e-07,2.1316632887165022e-05,2.8968712634098053e-08,3.9506983678016035e-10
0.0005978425186686387,0.20847767715714555,3.76,0.0,0.5307502547250079,0.9589296791014509,0.036636860822143597,1.7516678343236037e-05,0.01171225112548235,1.6341283304446677e-06,0.0007242890745897606,2.388245244898094e-10,1.9812676995242399e-13,2.7991473253613502e-06,5.794711381803352e-07,0.0034407191839556156,2.3964339686833845e-08,9.132888137700196e-05,4.614126817288359e-05,0.003722013332939984,4.828721599225723e-06,0.03571775904645061,0.000341941436650371,0.0033194280819273535,0.00019810445702362885,5.0917195748208796e-09,0.0020099421172170336,3.960468811337621e-06,0.00016753124111083652,0.000620109467860276,5.889931218194243e-08,9.976572051865046e-08,1.3677334687778736e-10,0.000126965686685908,7.275762207375181e-12,4.8950778722998035e-09,2.553351358108991e-07,2.2251278506282446e-05,2.900130632320414e-08,4.056901107935667e-10
0.0006076104369907065,0.20848277152211486,3.76,0.0,0.5299120890189417,0.9582432040746416,0.03725395618337177,1.7523897633320665e-05,0.01192047447266176,1.6333178710720692e-06,0.0007240637807501366,2.3852938168232875e-10,1.9788191496231966e-13,2.8042792464041104e-06,5.795252181295429e-07,0.0034972653406291085,2.4009276544402622e-08,9.100910178343274e-05,4.6092767790354825e-05,0.0037794898638115796,4.842393790571492e-06,0.03632024267248519,0.000341991290876451,0.003368004509462494,0.00020282061096404925,5.086412949183947e-09,0.002051063061918139,4.023656510615987e-06,0.00017057923508737502,0.0006357388934071447,5.97947404343576e-08,1.0150894927813288e-07,1.3916288535012055e-10,0.00012687479496052036,7.449313615496575e-12,5.0267300519159746e-09,2.6228704380374694e-07,2.321112487471315e-05,2.9034307948236555e-08,4.164272527037521e-10
0.0006173783553127743,0.20848787280041492,3.76,0.0,0.5290746081091094,0.9575571453790512,0.03787063286021642,1.7531180587725253e-05,0.01212889482664247,1.6325050952568183e-06,0.0007238394056546013,2.382341805187995e-10,1.976370115597167e-13,2.809410988223569e-06,5.795798060366981e-07,0.00355382372276085,2.4054319469865935e-08,9.06887515194705e-05,4.604436733057599e-05,0.003836807416328043,4.856108439583365e-06,0.03692229174605506,0.0003420392674233154,0.003416270781160849,0.00020755353530098013,5.081117400206233e-09,0.0020921827368497055,4.08665325505061e-06,0.00017363431710744388,0.0006515109915029323,6.06859682479007e-08,1.032537795484275e-07,1.4155461666661107e-10,0.0001267839583588631,7.624162671412763e-12,5.159915018143754e-09,2.6932263011568854e-07,2.4196464810624465e-05,2.906771091982926e-08,4.2728098524142356e-10
0.0006271462736348422,0.20849298095095778,3.76,0.0,0.5282378098943714,0.9568715016599243,0.03848689153597769,1.7538524024737554e-05,0.012337512505956178,1.6316900004712202e-06,0.0007236158141397345,2.3793892094490465e-10,1.9739205970035883e-13,2.8145421999498485e-06,5.796348184259769e-07,0.0036103943818059214,2.4099462222522148e-08,9.036813736228916e-05,4.599605799555741e-05,0.003893965890439816,4.86986393932163e-06,0.037523907408724154,0.00034208576604533047,0.0034642284701258447,0.00021230262012279216,5.075831957850661e-09,0.0021333009337689167,4.149458452154164e-06,0.00017669615271475981,0.0006674247998431436,6.157299429047115e-08,1.0500000470119949e-07,1.439482576373808e-10,0.00012669317670156144,7.800295359456086e-12,5.294631174887075e-09,2.7644189359958846e-07,2.5207590731418874e-05,2.9101508899242973e-08,4.3825102563541784e-10
0.00063691419195691,0.20849809593422602,3.76,0.0,0.527401692458037,0.9561862717223436,0.03910273278459864,1.754592491087839e-05,0.012546327816643678,1.6308725843259664e-06,0.0007233928778476778,2.376436029650425e-10,1.9714705938867828e-13,2.8196725442177372e-06,5.796901735693704e-07,0.00366697736106556,2.4144698678096787e-08,9.004753833705478e-05,4.5947831452744307e-05,0.003950965180257835,4.8836587344243524e-06,0.03812509067723056,0.0003421311268463022,0.003511879117955011,0.00021706727706030248,5.070555703365748e-09,0.0021744174892164127,4.21207149655784e-06,0.00017976441334235268,0.000683479352412579,6.245581706308811e-08,1.0674742219802768e-07,1.4634353068100303e-10,0.00012660244983040382,7.97769760985603e-12,5.430876824371511e-09,2.836448293339577e-07,2.6244794632229935e-05,2.9135695785318546e-08,4.49337085507336e-10
0.0006466821102789779,0.2085032177120068,3.76,0.0,0.5265662540587472,0.9555014545226693,0.03971815707595179,1.7553380354166822e-05,0.012755341047541634,1.630052844566273e-06,0.000723170474885299,2.3734822663978337e-10,1.9690201067568494e-13,2.8248016964777315e-06,5.797457915518074e-07,0.0037235726958719673,2.4190022834237526e-08,8.972720806693464e-05,4.589967981137313e-05,0.004007805174457791,4.897491319950826e-06,0.0387258424495995,0.00034217563776409204,0.0035592242362541475,0.0002218469383320277,5.06528776668032e-09,0.002215532277741686,4.274491773625165e-06,0.00018283877660868768,0.0006996736795555085,6.33344349543786e-08,1.0849583375811569e-07,1.4874016405388592e-10,0.00012651177760720827,8.156355306918633e-12,5.568650166650359e-09,2.909314285529323e-07,2.7308368064346535e-05,2.9170265702084706e-08,4.6053887078674986e-10
0.0006564500286010457,0.2085083462471605,3.76,0.0,0.5257314931217997,0.9548170491604464,0.04033316478089477,1.7560887597649396e-05,0.012964552466353222,1.629230779068226e-06,0.0007229484895000184,2.3705279208343924e-10,1.9665691365694982e-13,2.82992934434521e-06,5.798015943197718e-07,0.003780180413777303,2.4235428814748252e-08,8.940737692009292e-05,4.5851595599999305e-05,0.004064485756663777,4.911360240157942e-06,0.03932616351097931,0.00034221954116875645,0.0036062653080752875,0.00022664105584066496,5.060027323927328e-09,0.002256645205981428,4.336718662640897e-06,0.00018591892654736878,0.0007160068080532392,6.42088462885286e-08,1.1024504548512266e-07,1.5113789202368444e-10,0.00012642115991275113,8.33625429656137e-12,5.707949299261938e-09,2.9830167858637896e-07,2.8398602113600395e-05,2.9205212986988364e-08,4.718560816430566e-10
0.0006662179469231136,0.20851348150341917,3.76,0.0,0.5248974082308946,0.9541330548707532,0.040947756176103633,1.756844401319073e-05,0.013173962316402913,1.6284063858352932e-06,0.0007227268117715644,2.3675729946173976e-10,1.964117684706767e-13,2.835055186986867e-06,5.798575057155839e-07,0.0038368005347455005,2.428091087272479e-08,8.908825397162113e-05,4.58035717451437e-05,0.004121006805812393,4.925264087226753e-06,0.03992605453921106,0.0003422630396765007,0.0036530037892821866,0.00023144910031740767,5.054773595090921e-09,0.00229775620748998,4.398751539621944e-06,0.00018900455377895406,0.000732477761207976,6.507904936740254e-08,1.1199486795845391e-07,1.5353645499405422e-10,0.00012633059664575374,8.517380393256901e-12,5.848772217055503e-09,3.057555628094165e-07,2.951578737874594e-05,2.9240532179719282e-08,4.832884124326367e-10
0.0006759858652451814,0.20851862344521133,3.76,0.0,0.5240639981202831,0.9534494710169651,0.04156193144869132,1.7576047095521363e-05,0.013383570813987633,1.6275796629950225e-06,0.0007225053373190458,2.364617489896105e-10,1.9616657529585884e-13,2.8401789345418457e-06,5.799134514992501e-07,0.003893433071345775,2.4326463392735655e-08,8.877002879669575e-05,4.575560155101317e-05,0.004177368196498382,4.939201499953654e-06,0.04052551611014298,0.0003423063012698398,0.0036994411098467835,0.0002362705605109908,5.049525841771882e-09,0.0023388652382329077,4.460589779792509e-06,0.00019209535563241619,0.0007490855589319874,6.594504250747064e-08,1.1374511629372034e-07,1.5593559958719502e-10,0.00012624008772192446,8.699719386433599e-12,5.99111681215535e-09,3.132930606013779e-07,3.066021394985905e-05,2.9276218011607693e-08,4.948355516606257e-10
0.0006955217018893171,0.20852892724576835,3.76,0.0,0.5223991978862165,0.9520835326723797,0.0427890339523806,1.7591383819979866e-05,0.013803384470626163,1.6259192216050563e-06,0.0007220626067887756,2.358704755873957e-10,1.956760458902684e-13,2.8504190366592524e-06,5.800251588960468e-07,0.004006735405910067,2.441775802032042e-08,8.813694191561003e-05,4.56597971375226e-05,0.004289611481060905,4.967171802649675e-06,0.041723152703085374,0.00034239263758891516,0.003791417866635639,0.00024595176865816,5.039045503757606e-09,0.0024210773016307774,4.5836798588843e-06,0.00019829130640740988,0.0007827077513632847,6.76643924922154e-08,1.1724617382212822e-07,1.607346513981044e-10,0.00012605923264628107,9.067979125330622e-12,6.280362088234119e-09,3.286187941673056e-07,3.303194869758578e-05,2.934866941751316e-08,5.182729799447135e-10
0.0007131039548690393,0.2085382231832135,3.76,0.0,0.5209031755525975,0.95085558785945,0.04389200326126767,1.760532365864112e-05,0.014181897686771406,1.624416840745035e-06,0.0007216639012412887,2.353381347674342e-10,1.9523440787475217e-13,2.8596252614858803e-06,5.801251078553297e-07,0.004108749950024505,2.450011055660322e-08,8.757179164948677e-05,4.557369658584305e-05,0.0043900830694990935,4.992447121206561e-06,0.04279956075542169,0.0003424706540346893,0.0038731808358459805,0.0002547059514316885,5.029627007554234e-09,0.0024950613079067173,4.69378905946629e-06,0.00020388246225779862,0.0008134258347191178,6.919739395420557e-08,1.2039682089463606e-07,1.650533736084947e-10,0.0001258966484030682,9.403418120285359e-12,6.5458637272029e-09,3.42697622968503e-07,3.5262574244466874e-05,2.9415080312459785e-08,5.397560647148358e-10
0.0007306862078487615,0.20854754024558222,3.76,0.0,0.5194093259515007,0.9496289681368046,0.04499362359496164,1.7619380774700038e-05,0.014561056468000584,1.6229068881905445e-06,0.0007212644561990991,2.3480561188878703e-10,1.947926188465679e-13,2.868820637207045e-06,5.802241015928955e-07,0.004210804598737517,2.4582610142371985e-08,8.701176639137724e-05,4.548768109104692e-05,0.004490035248742649,5.01781201213627e-06,0.04387458217138805,0.0003425493554850075,0.003953989223735876,0.0002634963963677688,5.020218077534141e-09,0.002569038904169502,4.80325808705542e-06,0.0002094859879639752,0.0008445719074602725,7.071673270321204e-08,1.2354618114531764e-07,1.693703258293362e-10,0.00012573423960650048,9.742565330292e-12,6.8162581417780745e-09,3.570468535072423e-07,3.7585947581913834e-05,2.948260492983117e-08,5.616060153230973e-10
0.0007482684608284836,0.20855687823660596,3.76,0.0,0.5179176462409506,0.9484036736099356,0.04609389334347321,1.763354430482585e-05,0.014940860908230009,1.62138935712075e-06,0.0007208638296872988,2.342729097246737e-10,1.9435068110957568e-13,2.878003804828916e-06,5.803217761124227e-07,0.004312899183345585,2.4665228817972785e-08,8.645745297232903e-05,4.540172294280095e-05,0.004589467170035988,5.043260046009877e-06,0.04494821723725533,0.0003426289521671833,0.004033850582132765,0.00027232068050579293,5.010815656838072e-09,0.002643010231933821,4.912083499261119e-06,0.0002151003636265553,0.0008761401441664943,7.222240283913896e-08,1.2669334024192087e-07,1.7368425503600802e-10,0.0001255720062705453,1.0085337647628657e-11,7.091529353682996e-09,3.716662179952833e-07,4.000373929994214e-05,2.9551218263143684e-08,5.838208023470832e-10
0.0007658507138082058,0.20856623695578563,3.76,0.0,0.516428134652691,0.9471797052744502,0.04719281025935575,1.764780428411672e-05,0.015321310741915626,1.619864241801844e-06,0.000720461619158679,2.3374003141899555e-10,1.9390859727496927e-13,2.887173484377581e-06,5.804177865404854e-07,0.004415033472646096,2.4747939964284722e-08,8.590933226872915e-05,4.5315797102585315e-05,0.00468837796120422,5.068785176819079e-06,0.04602046551499008,0.0003427095329786956,0.004112772274022008,0.0002811765180358469,5.0014169830127685e-09,0.0027169754654895266,5.020261959364041e-06,0.00022072413817041288,0.000908124691979558,7.371440027957396e-08,1.2983742945003932e-07,1.779939706982701e-10,0.00012540994852702284,1.04316520729719e-11,7.371660337295646e-09,3.8655540551948234e-07,4.2517612953582266e-05,2.962089664421728e-08,6.063983352517643e-10
0.000783432966787928,0.20857561620427234,3.76,0.0,0.5149407903971466,0.9459570649322759,0.04829037151529641,1.766215157019286e-05,0.01570240534586575,1.6183315375434182e-06,0.0007200574580247493,2.332069804581666e-10,1.9346637023788114e-13,2.8963284684100534e-06,5.805118065232634e-07,0.004517207176283149,2.4830718264104084e-08,8.536779465166132e-05,4.5229880964258334e-05,0.004786766730792248,5.0943817185512734e-06,0.047091325907787134,0.0003427910963511361,0.00419076148894697,0.0002900617505192592,4.99201956162322e-09,0.0027909347885167212,5.127790249613087e-06,0.00022635592741063255,0.0009405196726333705,7.519272294657752e-08,1.329776242351566e-07,1.8229834286336195e-10,0.00012524806661451336,1.078142575914378e-11,7.656633024675507e-09,4.0171406197819105e-07,4.512922467199908e-05,2.969161761883418e-08,6.293364627869739e-10
0.0008010152197676501,0.20858501577959207,3.76,0.0,0.5134556135765851,0.9447357551156816,0.049386573756970815,1.767657777510676e-05,0.016084143745342994,1.616791240654847e-06,0.0007196510125286934,2.3267376064500272e-10,1.9302400315567907e-13,2.905467616045389e-06,5.806035275465476e-07,0.004619419947967119,2.491353965735159e-08,8.48331531553782e-05,4.514395413898754e-05,0.004884632571843656,5.120044322675672e-06,0.04816079672010225,0.0003428735744909962,0.004267825257016887,0.00029897433791942066,4.982621142556347e-09,0.002864888376683338,5.234665280256612e-06,0.00023199441179235484,0.0009733191844827063,7.665737088749312e-08,1.3611314267780197e-07,1.8659629998268795e-10,0.00012508636086829868,1.1134576061006478e-11,7.946428318473709e-09,4.1714179027333745e-07,4.784022277324417e-05,2.976335983483288e-08,6.526329738352826e-10
0.0008185974727473723,0.2085944354778312,3.76,0.0,0.5119726051056078,0.9435157790182117,0.05048141315163487,1.7691075204875795e-05,0.016466524623424142,1.6152433484127987e-06,0.0007192419789048308,2.321403760753491e-10,1.925814994287193e-13,2.914589847689259e-06,5.806926582017438e-07,0.004721671388566285,2.4996381292143013e-08,8.43056547227431e-05,4.5057998260118765e-05,0.004981974565359482,5.145767956698075e-06,0.04922887571274786,0.00034295685224179385,0.004343970461675193,0.0003079123503517857,4.973219698524735e-09,0.002938836385049194,5.340884096737539e-06,0.0002376383339091505,0.0010065173045200528,7.810834636502865e-08,1.3924324375494313e-07,1.90886826554335e-10,0.00012492483171121409,1.1491020598467399e-11,8.241026111761214e-09,4.328381505498783e-07,5.065224738430847e-05,2.9836102941621225e-08,6.76285598243096e-10
0.0008361797257270945,0.20860387509210773,3.76,0.0,0.5104917666385542,0.9422971404320896,0.051574885432674585,1.7705636801416307e-05,0.016849546332890333,1.6136878590267438e-06,0.0007188300808071768,2.31606831116161e-10,1.9213886268209578e-13,2.923694140376509e-06,5.807789234285444e-07,0.0048239610490631996,2.5079221473092852e-08,8.378548972603692e-05,4.4971996805816085e-05,0.005078791783455455,5.1715478839620224e-06,0.05029556015331204,0.00034304078137912375,0.004419203851298994,0.00031687396051194614,4.9638134055165336e-09,0.0030127789394969393,5.446443884325293e-06,0.00024328649586527224,0.0010401080903724037,7.9545653911556e-08,1.4236722554446435e-07,1.9516896066272444e-10,0.00012476347964536177,1.1850677278648177e-11,8.540405296563798e-09,4.4880266045982916e-07,5.356693006729032e-05,2.990982749926021e-08,7.002920077316797e-10
