Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67)
2.3844374373510624e-13,0.6205081961300893,3.76,0.0,0.7652008342181824,0.9999998201182246,1.9387138468279762e-28,1.0174122053305885e-21,6.869725327442248e-12,6.8697241063636066e-12,2.7138723036652717e-13,2.520624594113443e-24,3.323317281675445e-23,1.2186081728346143e-18,1.2185956561364746e-18,1.0165124940083936e-24,3.4707049120633365e-24,2.7138723468347984e-13,3.1763864675014562e-21,1.388479225073462e-14,5.424705207857942e-21,1.0214765412868985e-21,2.4486686057253806e-21,4.699039996110567e-28,7.533373349091492e-34,1.3768071564741462e-22,2.88076591677536e-30,1.2636260470417225e-32,1.3884792243594595e-14,1.0946379929359291e-28,3.104794468102915e-40,1.900457701641326e-26,3.1598143721126555e-25,1.7988150394528696e-07,1.914104143618439e-42,2.1853953931879076e-34
3.3177952122028806e-13,0.6205081961303921,3.76,0.0,0.7652008342153817,0.999999749738069,5.080492467836152e-28,1.9698454485905193e-21,9.558792125743351e-12,9.558789761626007e-12,3.776183019690669e-13,4.881046399372122e-24,6.4340182366116e-23,2.359332823961785e-18,2.3593093667272624e-18,2.6637735612250257e-24,7.415278017301547e-24,3.776183103282141e-13,6.149765414983436e-21,1.931981797082804e-14,8.959149274875591e-21,1.977673929470642e-21,4.7408411875513256e-21,9.097844477007837e-28,1.487657887394347e-33,2.665581384313487e-22,7.54905604933021e-30,2.4604439058718604e-32,1.9319817956860483e-14,2.119342501827333e-28,8.171244187823048e-40,3.6845371294274593e-26,6.117109007717754e-25,2.502615532693125e-07,5.0162683381218026e-42,5.7268998623797014e-34
4.251152987054699e-13,0.6205081961306945,3.76,0.0,0.7652008342125809,0.9999996793760701,1.0463631487858093e-27,3.2341132278047132e-21,1.2247858924030824e-11,1.2247855042683271e-11,4.838493647685247e-13,8.015004182602835e-24,1.0562853659122038e-22,3.873490971366668e-18,3.8734528287752546e-18,5.486138797750895e-24,1.3286981654336903e-23,4.838493784933118e-13,1.0096523888295406e-20,2.4754843691144422e-14,1.3287516221813727e-20,3.2469011478542173e-21,7.783392136944556e-21,1.4936742126977336e-27,2.49009555501265e-33,4.37621910373112e-22,1.554755953334752e-29,4.0618090333683793e-32,2.4754843667982784e-14,3.4795233313311338e-28,1.6897663153584566e-39,6.057305640855902e-26,1.0041995655116e-24,3.206234458177526e-07,1.0331898576757805e-41,1.1794818240454383e-33
5.184510761906517e-13,0.6205081961309972,3.76,0.0,0.7652008342097801,0.9999996090322236,1.8706951880310272e-27,4.810236211482606e-21,1.4936925722304662e-11,1.4936919949535505e-11,5.900804187668722e-13,1.1922913525137395e-23,1.5709720264888902e-22,5.761082420202488e-18,5.7610256097998225e-18,9.807996914058076e-24,2.14101811845008e-23,5.900804391806766e-13,1.5016660406568928e-20,3.018986941175082e-14,1.840982645120559e-20,4.829160010095194e-21,1.1576321235367953e-20,2.2215771331762222e-27,3.7758275293273426e-33,6.508701414371998e-22,2.7795586918586534e-29,6.074226091303408e-32,3.0189869376961494e-14,5.175192297232461e-28,3.0330791806106695e-39,9.021130722878753e-26,1.4934206608662052e-24,3.9096718621294384e-07,1.8472411338012444e-41,2.1086570940879656e-33
7.051226311610153e-13,0.6205081961316024,3.76,0.0,0.7652008342041786,0.9999994683989696,4.6063312350693015e-27,8.898124257707686e-21,2.031505931881145e-11,2.031504864062527e-11,8.025425003675279e-13,2.2062123897848884e-23,2.9057165090378646e-22,1.0656564519050828e-17,1.0656457546679642e-17,2.415007267231615e-23,4.5610843578581724e-23,8.025425381292479e-13,2.777706214639947e-20,4.1059920854081753e-14,3.103635226170177e-20,8.932779389033937e-21,2.1413313106330405e-20,4.109436645837267e-27,7.256952798649333e-33,1.203912992307938e-21,6.844065392083137e-29,1.1356276131057578e-31,4.1059920788488165e-14,9.573038359385644e-28,7.527669502146364e-39,1.6730704276212046e-25,2.761961165282798e-24,5.316002276341183e-07,4.54906156795782e-41,5.1921269700483244e-33
8.91794186131379e-13,0.6205081961322075,3.76,0.0,0.7652008341985771,0.9999993278382703,9.210163377602621e-27,1.423367499352196e-20,2.5693192915263714e-11,2.569317583489613e-11,1.0150045467868024e-12,3.530200208104206e-23,4.647552658148438e-22,1.7045777599146886e-17,1.704560175463291e-17,4.828552683142755e-23,8.261254439027033e-23,1.0150046071891538e-12,4.443095888411643e-20,5.1929972298357435e-14,4.683889003299138e-20,1.4288546608158578e-20,3.425181512754923e-20,6.573393713652157e-27,1.2063893388777115e-32,1.92567157397509e-21,1.368399346007811e-28,1.8358639805540269e-31,5.192997219144048e-14,1.5312975263433918e-27,1.516629771294157e-38,2.6832189841652136e-25,4.417118348491503e-24,6.721607144960605e-07,9.096602667690353e-41,1.0381126441474216e-32
1e-12,0.6205081961328127,3.76,0.0,0.7652008341953301,0.9999992463942232,1.293935172346433e-26,1.789776198221766e-20,2.881067550647062e-11,2.8810654029756434e-11,1.1381600304763938e-12,4.43975752595956e-23,5.843568549721684e-22,2.1433217931479e-17,2.1432992810664448e-17,6.783504781135436e-23,1.1099697654847675e-22,1.1381601064255335e-12,5.586709719872202e-20,5.823089352717601e-14,5.745311675675232e-20,1.7966343191161643e-20,4.3067951566833807e-20,8.265416558970829e-27,1.5516162175548764e-32,2.42128243168864e-21,1.922428172461863e-28,2.3226801179522286e-31,5.82308933912673e-14,1.9254671103997456e-27,2.1402199015830288e-38,3.3790538624828245e-25,5.553461486743469e-24,7.536046384308204e-07,1.278059040925407e-40,1.4584176337198504e-32
1.0784657411017426e-12,0.6205081961328127,3.76,0.0,0.7652008341929756,0.9999991873500867,1.6203466828396652e-26,2.0817062515520333e-20,3.107132651166146e-11,3.1071301532348967e-11,1.227466558041286e-12,5.164604659237384e-23,6.796393539515278e-22,2.492872006407133e-17,2.492845463602013e-17,8.494618622041413e-23,1.3514679554084802e-22,1.2274666463764114e-12,6.497833826519168e-20,6.28000237451426e-14,6.581761167897745e-20,2.0896476975857746e-20,5.00918255480013e-20,9.613480680034037e-27,1.8346219167067855e-32,2.8161299773344725e-21,2.4073539304087744e-28,2.713609611202106e-31,6.280002358581846e-14,2.2395102555266573e-27,2.6885410434122e-38,3.9345503629498905e-25,6.45866701826529e-24,8.126486856848718e-07,1.6005345536404866e-40,1.8262987333194712e-32
1.45180885104247e-12,0.6205081961340232,3.76,0.0,0.7652008341817726,0.9999989065911153,3.9387310370041424e-26,3.7728025328969514e-20,4.1827593704293374e-11,4.182754843680392e-11,1.6523904751203569e-12,9.366024084670264e-23,1.2314751406558343e-21,4.517578696297464e-17,4.5175272447196895e-17,2.0647230467684956e-22,2.9744038408744793e-22,1.652390635195234e-12,1.1775349695813712e-19,8.454012664843884e-14,1.1330427554609046e-19,3.7868886730529077e-20,9.077636482595111e-20,1.7422170161994286e-26,3.6011397080047737e-32,5.103084363886305e-21,5.851379378357172e-28,5.022942549717368e-31,8.45401263488514e-14,4.0586315644905195e-27,6.645168351125596e-38,7.168501204949207e-25,1.1700063706442692e-23,1.0934072321722026e-06,3.891457705238399e-40,4.439053397297102e-32
1.8251519609831972e-12,0.6205081961352337,3.76,0.0,0.7652008341705697,0.9999986261217546,7.819667739198459e-26,5.96323611264832e-20,5.258386089670721e-11,5.258378935399687e-11,2.077314251733058e-12,1.4813178827354488e-22,1.946011717099608e-21,7.139775288415923e-17,7.139688314899551e-17,4.098867137323302e-22,5.536461788542632e-22,2.077314504709601e-12,1.8610244263037912e-19,1.0628022956834463e-13,1.7349767542652947e-19,5.985012721826706e-20,1.4346691744440887e-19,2.753575560610613e-26,6.163773584050733e-32,8.064652967449106e-21,1.1616108966455342e-27,8.106053553549964e-31,1.06280229077587e-13,6.414744864890122e-27,1.3407213567885355e-37,1.1390325046264092e-24,1.8484409724392527e-23,1.3738761678559161e-06,7.727526691536734e-40,8.812373455631977e-32
2.571838180864652e-12,0.6205081961376545,3.76,0.0,0.7652008341481639,0.9999980660506743,2.187276115708629e-25,1.1842650304104511e-19,7.409639528088064e-11,7.409625322662338e-11,2.9271613840677423e-12,2.945543439320216e-22,3.862920362915399e-21,1.4176633289403287e-16,1.4176437281429622e-16,1.1463482141561257e-21,1.4317411092304514e-21,2.9271618863157654e-12,3.6952131567488057e-19,1.4976043547534407e-13,3.320099677053672e-19,1.1883957082248644e-19,2.848660092236496e-19,5.467860856883348e-26,1.4340979225553648e-31,1.6011144111817442e-20,3.24873434469522e-27,1.6761985174745142e-30,1.4976043443216627e-13,1.2738253426099113e-26,3.8755456176575956e-37,2.285860064183674e-24,3.667505150552118e-23,1.933946398332135e-06,2.1624964227856346e-39,2.4646002794602223e-31
3.3185244007461064e-12,0.6205081961400752,3.76,0.0,0.765200834125758,0.9999975071344595,4.6994270305914275e-25,1.972102137878434e-19,9.560892966418182e-11,9.560869315028188e-11,3.777007956063488e-12,4.911289031626864e-22,6.429830577002307e-21,2.3603436210630715e-16,2.3603070236154543e-16,2.4626233755209097e-21,2.937676000073186e-21,3.777008792177787e-12,6.152341973917221e-19,1.93240641500933e-13,5.413650799957216e-19,1.978657505354179e-19,4.742889937390804e-19,9.104403217271294e-26,2.780438294520506e-31,2.665462404533218e-20,6.9790515819873e-27,2.9018872315365937e-30,1.9324063964955636e-13,2.1210649213176336e-26,8.584241947747542e-37,3.8461545558012976e-24,6.101677884034982e-23,2.4928617632705205e-06,4.6482203384741914e-39,5.294545957359151e-31
4.811896840509016e-12,0.6205081961449169,3.76,0.0,0.7652008340809463,0.9999963927571164,1.4330961853623963e-24,4.1478923420744336e-19,1.3863399842816762e-10,1.3863350115090795e-10,5.476699423096483e-12,1.0355934175441374e-21,1.3511520270026416e-20,4.962683768405316e-16,4.962589967969404e-16,7.507620521631532e-21,8.505778155446964e-21,5.476701180586565e-12,1.2935389495305346e-18,2.802010540470153e-13,1.1126461215277856e-18,4.160320866678838e-19,9.972062136228226e-19,1.914505598718228e-25,7.814477422206133e-31,5.602863615370349e-20,2.1276605705473093e-26,6.568507056657083e-30,2.8020104967276985e-13,4.46045549918573e-26,2.7831717748107004e-36,8.255818312240104e-24,1.2809845469004552e-22,3.607237406323668e-06,1.4187824315153262e-38,1.6141156587145128e-30
6.305269280271925e-12,0.6205081961497588,3.76,0.0,0.7652008340361346,0.9999952829707323,3.2251866623820893e-24,7.12455232754071e-19,1.816590671886653e-10,1.8165821335630057e-10,7.176388660938118e-12,1.7832434657725715e-21,2.3186811501023545e-20,8.520990147746993e-16,8.520799978475568e-16,1.6891277914866323e-20,1.860366776306276e-20,7.176391677759555e-12,2.221010624504367e-18,3.6716146748494445e-13,1.8874255395510618e-18,7.143566728811716e-19,1.712217723168172e-18,3.287712805225923e-25,1.740579970782976e-30,9.617886109331663e-20,4.7870071386227545e-26,1.2080455765343747e-29,3.6716145914722863e-13,7.66013686972988e-26,6.61557884653281e-36,1.446522366566558e-23,2.196195336608637e-22,4.717022090516098e-06,3.195737765942913e-38,3.6315861756820426e-30
7.798641720034834e-12,0.6205081961546005,3.76,0.0,0.7652008339913229,0.9999941777563897,6.104019716385374e-24,1.0902940218773854e-18,2.246841359456758e-10,2.2468282976688423e-10,8.87607567766325e-12,2.7357944439970865e-21,3.5451441790495976e-20,1.3035254948658032e-15,1.3034919381818159e-15,3.19599979300724e-20,3.457682557354232e-20,8.876080291488914e-12,3.3976431522991528e-18,4.541218820930765e-13,2.865788076917849e-18,1.0928470424441717e-18,2.619322671019726e-18,5.030221362044654e-25,3.366796519669271e-30,1.4709747625179633e-19,9.057530676585953e-26,1.9707728770267395e-29,4.541218680729339e-13,1.1720599690750125e-25,1.3172892690270186e-35,2.2571144266420074e-23,3.3547059394565673e-22,5.822234732959695e-06,6.053394468278137e-38,6.871349851814744e-30
9.292014159797743e-12,0.6205081961594422,3.76,0.0,0.7652008339465112,0.9999930770952511,1.0327688506983118e-23,1.548391415983228e-18,2.677092046992003e-10,2.677073503830818e-10,1.0575760481314254e-11,3.894958889653758e-21,5.030115577426479e-20,1.8505470373874854e-15,1.8504930517944054e-15,5.406018239695285e-20,5.777048441880247e-20,1.0575767029534078e-11,4.823430467612247e-18,5.410822981497708e-13,4.047818479725235e-18,1.5515107244288089e-18,3.718520208488847e-18,7.1421906922862e-25,5.9159541648971885e-30,2.0877666486360305e-19,1.53208223378075e-25,2.9720325502143085e-29,5.410822764498867e-13,1.6642334627346455e-25,2.338716264019156e-35,3.266991033392474e-23,4.755427149718345e-22,6.922894171266418e-06,1.0250628574220013e-37,1.1622894336695643e-29
1e-11,0.6205081961642839,3.76,0.0,0.7652008339252666,0.9999925568736243,1.287443675368017e-23,1.7936374054236987e-18,2.8810675499431724e-10,2.8810460734314517e-10,1.1381555198279206e-11,4.517189413612173e-21,5.824324449192497e-20,2.143284580998243e-15,2.1432185683609186e-15,6.738247818193007e-20,7.167682587042402e-20,1.138156278137629e-11,5.586433374270729e-18,5.823089489587828e-13,4.6793919113498144e-18,1.796972818894867e-18,4.306754490548536e-18,8.272587496978878e-25,7.533451964998497e-30,2.417755780239542e-19,1.9096433524208968e-25,3.537843712173566e-29,5.823089228399297e-13,1.927674453052481e-25,2.980889850898352e-35,3.8181560713504684e-23,5.503809451236703e-22,7.443114991951471e-06,1.278348418670926e-37,1.4487200199067772e-29
1.0785386599560652e-11,0.6205081961642839,3.76,0.0,0.7652008339016995,0.9999919809685579,1.615456961995471e-23,2.086833230535531e-18,3.107342734492402e-10,3.10731775205315e-10,1.2275443079901243e-11,5.262446483590251e-21,6.77317051979174e-20,2.4931628639230545e-15,2.4930815740093836e-15,8.453821876561146e-20,8.952961672686753e-20,1.2275451899621967e-11,6.498366509864071e-18,6.280427159333863e-13,5.433601496412382e-18,2.0903552436506835e-18,5.0098094895321325e-18,9.623780219727363e-25,9.688174356168538e-30,2.812086160544857e-19,2.395847466528847e-25,4.2388246612722534e-29,6.280426842780885e-13,2.2425832346832828e-25,3.8304605146764516e-35,4.485741202438042e-23,6.3972747359445285e-22,8.019019164105848e-06,1.6047472077294984e-37,1.817570822724651e-29
1.377213147908647e-11,0.6205081961739674,3.76,0.0,0.765200833812076,0.9999898022438409,3.3652792237820685e-23,3.4050933842763757e-18,3.9678441093887305e-10,3.967803374695688e-10,1.5674801693773193e-11,8.629216426602498e-21,1.10318350729529e-19,4.065174261479141e-15,4.065013791784988e-15,1.760132751360614e-19,1.8412291763207806e-19,1.5674816066682132e-11,1.0595660555051034e-17,8.019635577948054e-13,8.816764372620917e-18,3.40861687280304e-18,8.168659910479637e-18,1.5696457557987477e-24,2.2309599820092238e-29,4.582995905470675e-19,4.988322254759378e-25,7.677005935462192e-29,8.019634982882432e-13,3.658007879425368e-25,8.696837712398706e-35,7.58801330631644e-23,1.0400035280898312e-21,1.0197740480055515e-05,3.3485481610022217e-37,3.78430913183664e-29
1.675887635861229e-11,0.6205081961836507,3.76,0.0,0.7652008337224526,0.9999876414337179,6.067125773666517e-23,5.045761015390778e-18,4.828345484145906e-10,4.828285165629931e-10,1.9074151582727226e-11,1.2849725278047164e-20,1.6317753282088704e-19,6.019553485886861e-15,6.019274500315368e-15,3.1715579286551037e-19,3.2911118018722486e-19,1.907417285384738e-11,1.5689476896404718e-17,9.75884409904166e-13,1.30159547268366e-17,5.047692043240443e-18,1.2095867217295717e-17,2.3249528757728823e-24,4.4505608768509455e-29,6.783080299150231e-19,8.988448825164012e-25,1.2501315817033352e-28,9.758843101034075e-13,5.418726434608514e-25,1.6978608129675835e-34,1.163978053272009e-22,1.5354411196601313e-21,1.2358547201907549e-05,6.047027481003276e-37,6.818938570333045e-29
1.9745621238138108e-11,0.620508196193334,3.76,0.0,0.7652008336328292,0.9999854983908972,9.928698173627101e-23,7.009522660970471e-18,5.688846858764128e-10,5.688763124889149e-10,2.2473492809708804e-11,1.7937548950414886e-20,2.262755181274321e-19,8.356294355862614e-15,8.355849629215556e-15,5.187359884085907e-19,5.3524456092389545e-19,2.2473522321789277e-11,2.1779767216491737e-17,1.1498052744882624e-12,1.8031850605118508e-17,7.007640799810466e-18,1.6791424734449682e-17,3.228426918889396e-24,8.02503728373653e-29,9.411716582035265e-19,1.470149560711156e-24,1.8927751695455522e-28,1.1498051197235903e-12,7.52513142841788e-25,2.991825356029577e-34,1.6716208159439588e-22,2.125190347986049e-21,1.450158662078059e-05,9.912264533486918e-37,1.11530453709005e-28
2.2732366117663926e-11,0.6205081962030176,3.76,0.0,0.7652008335432058,0.9999833729692944,1.515813773360012e-22,9.297064862610148e-18,6.549348233243638e-10,6.549237252506409e-10,2.587282543717055e-11,2.390621890259211e-20,2.9957868392905826e-19,1.1075390710031785e-14,1.1074725128450299e-14,7.915236720775294e-19,8.132689675419921e-19,2.587286453068282e-11,2.886648327033677e-17,1.3237261537738494e-12,2.3865130077526145e-17,9.288523119496912e-18,2.2255325826530986e-17,4.2801954210474005e-24,1.3421015713161764e-28,1.2468282921435664e-18,2.2432728065031558e-24,2.7172309223556747e-28,1.3237259271488007e-12,9.977615385911171e-25,4.893652555336977e-34,2.2891790807151566e-22,2.808408893527377e-21,1.6627004821750616e-05,1.5158098115377904e-36,1.7018213337705057e-28
2.8705855876715563e-11,0.6205081962223843,3.76,0.0,0.7652008333639589,0.9999791744113493,3.055538407738369e-22,1.4846237126338998e-17,8.270350981787667e-10,8.270174012946353e-10,3.267146514091429e-11,3.85400024609986e-20,4.766666161149229e-19,1.766062532315957e-14,1.7659321137639643e-14,1.5937987875535649e-18,1.6279533271283193e-18,3.2671527409575564e-11,4.602899995550724e-17,1.6715679653563418e-12,3.798655220634241e-17,1.481332801641949e-17,3.5488132390779473e-17,6.829125941499142e-24,3.189006757547838e-28,1.9862723056605684e-18,4.517079912270755e-24,4.99797646029061e-28,1.671567535414341e-12,1.5922390279243372e-24,1.1178277824295039e-33,3.8835095521767227e-22,4.4519220062233385e-21,2.0825555961309567e-05,3.06555926816446e-36,3.4268057392175957e-28
3.46793456357672e-11,0.620508196241751,3.76,0.0,0.7652008331847123,0.9999750446149858,5.393281048445672e-22,2.1698770239485567e-17,9.991353729780677e-10,9.991095447210385e-10,3.94700711838619e-11,5.685844284293139e-20,6.9417454923937e-19,2.5775208424626322e-14,2.577295052659773e-14,2.8101317362205495e-18,2.8590467020944057e-18,3.94701619621336e-11,6.71766424153214e-17,2.0194098624649754e-12,5.53856461553279e-17,2.162258518807781e-17,5.1794234613560796e-17,9.972764705452945e-24,6.497724882091849e-28,2.8961444536919553e-18,7.964473343341343e-24,8.265161729984316e-28,2.019409134900098e-12,2.3256191261677824e-24,2.2045190210414607e-33,6.005244484725172e-22,6.4593911841121856e-21,2.4955345518195917e-05,5.428493443488272e-36,6.042109777366831e-28
4.2722959340307175e-11,0.6205081962678294,3.76,0.0,0.7652008329433473,0.9999695902829489,1.009830954214747e-21,3.2994890966677076e-17,1.230877316842058e-09,1.230838118054504e-09,4.862469441835516e-11,8.753434983763758e-20,1.0504520707902362e-18,3.9118012047185084e-14,3.9113860898964017e-14,5.2539655832943275e-18,5.325880188744318e-18,4.8624831981730204e-11,1.0194837204127862e-16,2.487797180116856e-12,8.40023079636818e-17,3.28217206151885e-17,7.860658452462287e-17,1.5147201181401595e-23,1.4377713947168449e-27,4.389719311755578e-18,1.4891067250354444e-23,1.4527572858182852e-27,2.4877958714029373e-12,3.533155881290598e-24,4.70969091696442e-33,9.79622163989756e-22,9.726169953786472e-21,3.040966838704166e-05,1.0207880092916386e-35,1.1296844452412134e-27
