Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50)
9.146334615846099e-10,0.4399004840683508,3.76,0.0,0.8993300706111137,0.9994147112637876,7.989032616679712e-16,6.264594554617542e-13,5.49395178010566e-07,5.486779035539787e-07,1.2676071069910533e-08,4.793425494955341e-15,1.6563214598725557e-14,7.14697897171681e-10,7.126068085473862e-10,3.598077615653432e-12,3.6134507865344914e-12,1.2675804551206906e-08,7.460264096656455e-13,1.6985692016698477e-09,1.268469564708732e-12,3.344933424734001e-13,8.685589943681457e-13,1.5358389075043284e-18,1.6509543964002678e-17,5.96952989851041e-14,1.6878121286081477e-17,5.316106621853815e-21,1.6973480884577467e-09,4.517722932265326e-19,4.105806468951492e-25,4.970695595384788e-16,3.363628997587987e-16,0.0005852753418556079,2.813873560527067e-28,6.851362060556261e-21,1.6929073029878205e-20,3.7623583845350742e-19,1.9500947898289716e-13,2.0094700860145572e-25,4.205509540059371e-31,1.1290123207845697e-27,1.8128499172040433e-29,6.741585359407702e-21
9.266921460140984e-10,0.43990048463312387,3.76,0.0,0.8993300631782644,0.9994140296217354,8.356572638355873e-16,6.473554816368804e-13,5.56638501795703e-07,5.559021945779347e-07,1.2843195122432659e-08,4.9461865140444495e-15,1.6912630078281745e-14,7.336374064921115e-10,7.314629092358777e-10,3.742049298962506e-12,3.750854109398048e-12,1.2842900722784049e-08,7.656864252646659e-13,1.7209960189910216e-09,1.3063598201225412e-12,3.4358769723077095e-13,8.916005883302545e-13,1.577834451736337e-18,1.6952236921935807e-17,6.106317066228646e-14,1.7554343559546055e-17,5.528476182264009e-21,1.7197261099703922e-09,4.644748127395623e-19,4.321557859808987e-25,5.129512722967408e-16,3.423046070483612e-16,0.0005859567977451666,2.9354062384153767e-28,7.124056586889561e-21,1.7608833515102173e-20,3.913084522976629e-19,1.97585203925084e-13,2.1157015494636303e-25,4.375756230406904e-31,1.1896918741283127e-27,1.9134027833368107e-29,7.011337852444278e-21
9.387508304435868e-10,0.43990048519789726,3.76,0.0,0.8993300557454134,0.9994133808263868,8.736298924282448e-16,6.686926444494696e-13,5.638818258433684e-07,5.631262366940239e-07,1.3010320304187704e-08,5.101720610167937e-15,1.7263886291727715e-14,7.528238319584761e-10,7.505637429227763e-10,3.889805342282874e-12,3.89169495491494e-12,1.3009996786519816e-08,7.855985176555481e-13,1.743424115436419e-09,1.3449122852242814e-12,3.528084430259047e-13,9.149435522652739e-13,1.6204284228415788e-18,1.7400965481648155e-17,6.244170511752794e-14,1.8248386473107994e-17,5.746425880264629e-21,1.7421041287153755e-09,4.773716631956289e-19,4.545586967701247e-25,5.291028452409743e-16,3.4825524560822515e-16,0.000586605406681869,3.06057166607176e-28,7.403843239794606e-21,1.830658645874369e-20,4.0677821821722794e-19,2.001611135679523e-13,2.226042138468389e-25,4.550538093400872e-31,1.252784348743153e-27,2.0182065714259988e-29,7.288181045885105e-21
9.508095148730753e-10,0.4399004857626707,3.76,0.0,0.899330048312561,0.9994127633130105,9.128467302057588e-16,6.904752592171951e-13,5.711251501622055e-07,5.703500299105294e-07,1.3177446645866964e-08,5.260038418159875e-15,1.7616945132752788e-14,7.722571444422623e-10,7.699092525672633e-10,4.041394540346148e-12,4.0360134766993746e-12,1.3177092747838961e-08,8.057625509159349e-13,1.7658535075754987e-09,1.3841312380010469e-12,3.621557132501167e-13,9.385878759314029e-13,1.663622072390583e-18,1.7855738895636966e-17,6.383077062069249e-14,1.8960481591460702e-17,5.970028002730198e-21,1.7644821446931537e-09,4.904635675188893e-19,4.778095657301828e-25,5.455245643458379e-16,3.5421448615484846e-16,0.0005872227333966092,3.1894328251272024e-28,7.690810560158088e-21,1.9022568710957713e-20,4.226502952109647e-19,2.027372103239776e-13,2.3405934490675784e-25,4.729914867227612e-31,1.3183528493228711e-27,2.1273892216606642e-29,7.572206386311264e-21
9.628681993025638e-10,0.43990048632744455,3.76,0.0,0.8993300408797072,0.9994121755644682,9.533336090386117e-16,7.127076407092958e-13,5.783684747609581e-07,5.775735742356978e-07,1.334457417810009e-08,5.421150333106851e-15,1.7971769334321172e-14,7.919373148513427e-10,7.894993811754675e-10,4.196865676576234e-12,4.183849715910984e-12,1.334418861200517e-08,8.261783892804704e-13,1.7882842119757894e-09,1.4240209558245993e-12,3.716296396252296e-13,9.625335491303159e-13,1.7074166519916736e-18,1.8316566534705765e-17,6.523023715269048e-14,1.9690860471766507e-17,6.199354833967607e-21,1.7868601579041823e-09,5.037512486391272e-19,5.019287919121776e-25,5.622167058942969e-16,3.6018201016104285e-16,0.0005878102950278829,3.322053091212816e-28,7.985046995718592e-21,1.9757017191629166e-20,4.389298420878783e-19,2.0531349660538416e-13,2.459458188479998e-25,4.913946297975768e-31,1.3864612953251479e-27,2.2410811346308614e-29,7.863505300339778e-21
9.749268837320522e-10,0.4399004868922188,3.76,0.0,0.899330033446852,0.99941161612314,9.951166097512425e-16,7.353941031162058e-13,5.856117996484699e-07,5.847968696778021e-07,1.3511702931413147e-08,5.585066542615665e-15,1.832832235304276e-14,8.118643140678336e-10,8.093340717382102e-10,4.356267523040482e-12,4.3352436028678785e-12,1.351128438408068e-08,8.468458970769601e-13,1.8107162452028682e-09,1.464585715364397e-12,3.812303523131475e-13,9.86780561631572e-13,1.7518134133014534e-18,1.8783457887806224e-17,6.663997626257642e-14,2.0439754663370612e-17,6.434478656028368e-21,1.8092381683489187e-09,5.172354294946144e-19,5.269369798589997e-25,5.79179535099779e-16,3.6615751130160913e-16,0.0005883695491957694,3.4584962382960083e-28,8.286640902045097e-21,2.0510168890847995e-20,4.556220174889958e-19,2.0788997482414672e-13,2.5827401446192914e-25,5.102692164390631e-31,1.457174420849223e-27,2.3594152983486647e-29,8.162169194702719e-21
9.869855681615407e-10,0.43990048745699317,3.76,0.0,0.899330026013995,0.9994110836263619,1.0382220620056254e-15,7.585389600263111e-13,5.928551248336829e-07,5.920199162451815e-07,1.3678832936107571e-08,5.75179704348228e-15,1.868656830907275e-14,8.320381129081096e-10,8.294132671909815e-10,4.519648840368195e-12,4.490234958123387e-12,1.3678380068806338e-08,8.677649386884691e-13,1.8331496238203283e-09,1.5058297925265402e-12,3.909579799831779e-13,1.0113289031239595e-12,1.7968136080319197e-18,1.9256422561985206e-17,6.805986097986843e-14,2.1207395707378887e-17,6.675471748920321e-21,1.831616176027821e-09,5.309168330340466e-19,5.528549348128685e-25,5.964133005238652e-16,3.721407015732648e-16,0.0005889018585641053,3.5988264426801954e-28,8.595680543215003e-21,2.1282260869218963e-20,4.727319799021407e-19,2.1046664739198921e-13,2.7105441653698913e-25,5.296212297101695e-31,1.5305577746558953e-27,2.482527387173769e-29,8.468289456217254e-21
9.990442525910291e-10,0.439900488021768,3.76,0.0,0.8993300185811366,0.9994105768045369,1.0826765443776624e-15,7.821465244507363e-13,6.000984503256392e-07,5.992427139461837e-07,1.3845964222267436e-08,5.921351617767959e-15,1.9046472072335827e-14,8.524586821795105e-10,8.497369104707317e-10,4.687058377764761e-12,4.648863491497603e-12,1.3845475670608032e-08,8.889353786127595e-13,1.8555843643897895e-09,1.547757462529685e-12,4.008126497448142e-13,1.0361785632844117e-12,1.8424184879425374e-18,1.973547028248948e-17,6.948976591264722e-14,2.1994015136756177e-17,6.922406390372596e-21,1.8539941809413474e-09,5.4479618221437e-19,5.797036671015611e-25,6.139182338766439e-16,3.781313115856323e-16,0.0005894084927298918,3.7431082797642693e-28,8.912254091174612e-21,2.2073530257415588e-20,4.902648876454731e-19,2.1304351672038252e-13,2.8429761773032997e-25,5.494566558459367e-31,1.6066777205133175e-27,2.610555714591076e-29,8.781957451718566e-21
9.999999999999999e-10,0.4399004885865429,3.76,0.0,0.899330017992023,0.9994105376965177,1.0862584099473612e-15,7.840375309851985e-13,6.00672541950079e-07,5.998151679214906e-07,1.385921077219468e-08,5.93491124701624e-15,1.9075067212470472e-14,8.540877294835691e-10,8.513581754494161e-10,4.700500657129995e-12,4.66159281081666e-12,1.385871933314615e-08,8.906240539629489e-13,1.8573625561685487e-09,1.5511099304209776e-12,4.015991486344515e-13,1.0381609851306454e-12,1.8460589397118093e-18,1.977369911702537e-17,6.960352222652803e-14,2.205717959976228e-17,6.94223420232153e-21,1.8557678171048127e-09,5.459047194512185e-19,5.818720812543749e-25,6.153172446328905e-16,3.786064250756145e-16,0.0005894475858648251,3.7547147062547386e-28,8.937669918857724e-21,2.213707194689212e-20,4.916727533808504e-19,2.132477627589337e-13,2.8536735798421883e-25,5.510496253745852e-31,1.6128298661126549e-27,2.620917411691333e-29,8.807143678837265e-21
1.0111029370205176e-09,0.4399004885865429,3.76,0.0,0.8993300111482765,0.9994100944311192,1.1285068844839172e-15,8.062211088636619e-13,6.073417761334803e-07,6.064652627890889e-07,1.4013096819930127e-08,6.0937398075279296e-15,1.9407999354459334e-14,8.73125992758514e-10,8.703049445940987e-10,4.85854487312285e-12,4.811168800727694e-12,1.401257119376592e-08,9.10357081538798e-13,1.8780204834709385e-09,1.5903730000182066e-12,4.107944870637181e-13,1.0613295318730383e-12,1.888629304828837e-18,2.022061089282315e-17,7.092956737230398e-14,2.279984447689572e-17,7.175354855497892e-21,1.8763721830899543e-09,5.588741999976519e-19,6.075043983935713e-25,6.316945577765351e-16,3.841290820820313e-16,0.0005898906782388655,3.891406719087722e-28,9.236449624797183e-21,2.2884214255557915e-20,5.082258988438062e-19,2.156205852205452e-13,2.9801432125773437e-25,5.697814811323242e-31,1.685601437539996e-27,2.743641146206154e-29,9.103264528121979e-21
1.023161621450006e-09,0.4399004891513182,3.76,0.0,0.8993300037154147,0.9994096352947609,1.1757401588935818e-15,8.307670251906048e-13,6.145851022664479e-07,6.136875627821402e-07,1.418023075917969e-08,6.268970939850736e-15,1.9771116619793765e-14,8.940400155585354e-10,8.911173126250885e-10,5.034157053069662e-12,4.977190372488782e-12,1.4179666642508722e-08,9.32029912309806e-13,1.900457997621542e-09,1.6336806790228234e-12,4.209036158377591e-13,1.0867817986939605e-12,1.935447310528106e-18,2.071185435458362e-17,7.237914327895735e-14,2.3625115245806762e-17,7.434389416962304e-21,1.898750182474097e-09,5.731516093526286e-19,6.3627855741625235e-25,6.497424908463836e-16,3.901337582672559e-16,0.000590349626439024,4.043787128203796e-28,9.568355130436468e-21,2.3714550133449795e-20,5.266201714403998e-19,2.1819785530344632e-13,3.122153390640111e-25,5.9060169324255266e-31,1.7673969201437457e-27,2.8819271758542014e-29,9.432302012608821e-21
1.0352203058794945e-09,0.43990048971609375,3.76,0.0,0.8993299962825513,0.999409198257412,1.2244036928280991e-15,8.557885847419018e-13,6.218284287338804e-07,6.209096139336766e-07,1.4347366069947127e-08,6.447054185010333e-15,2.0135790876087042e-14,9.152007213977429e-10,9.121739575427101e-10,5.2139436328186186e-12,5.146967585468463e-12,1.4346762020817082e-08,9.53953735791075e-13,1.922896923397389e-09,1.6776847727721012e-12,4.311401585983426e-13,1.112535353434547e-12,1.982873756940876e-18,2.120921074722579e-17,7.383837289041778e-14,2.4470058953309397e-17,7.699582345624154e-21,1.9211281790942345e-09,5.876291332605743e-19,6.660477662639959e-25,6.680622391959237e-16,3.961450990570994e-16,0.0005907864753803842,4.200315281310455e-28,9.908058503869416e-21,2.4564775231606594e-20,5.454528632415962e-19,2.2077532937980726e-13,3.2691158593083123e-25,6.119232865311872e-31,1.8521329777224313e-27,3.025560165076047e-29,9.769161212679875e-21
1.047278990308983e-09,0.43990049028086975,3.76,0.0,0.8993299888496862,0.9994087822700279,1.2745250602188414e-15,8.812900982329595e-13,6.290717555452139e-07,6.281314162520808e-07,1.4514502781957975e-08,6.627998531359506e-15,2.0501989764611377e-14,9.366080810508538e-10,9.334748222928814e-10,5.397953316134066e-12,5.320539709494141e-12,1.4513857332370389e-08,9.761284169262967e-13,1.9453372773522773e-09,1.722389553758528e-12,4.4150423644556995e-13,1.138590185728346e-12,2.030909896023932e-18,2.1712690268186147e-17,7.530713689591171e-14,2.533490710089612e-17,7.971005910326692e-21,1.9435061729508243e-09,6.023074947133811e-19,6.968338442714279e-25,6.866539932539377e-16,4.021628806437067e-16,0.000591202274107397,4.361057353827397e-28,1.0255647549745125e-20,2.5435126960850795e-20,5.647291319023112e-19,2.2335300986009728e-13,3.4211408111931367e-25,6.337522599485376e-31,1.939879235045382e-27,3.1746893112421223e-29,1.0113933416014204e-20
1.0593376747384714e-09,0.4399004908456458,3.76,0.0,0.8993299814168194,0.9994083863408538,1.3261320838084867e-15,9.072758758153299e-13,6.363150827099835e-07,6.353529697457169e-07,1.468164092484077e-08,6.811812762690164e-15,2.0869681642191188e-14,9.582620653120522e-10,9.550198498514109e-10,5.586234795400753e-12,5.497945904410319e-12,1.4680952580654139e-08,9.985538208001199e-13,1.9677790760380448e-09,1.7677992938278034e-12,4.5199596897560593e-13,1.1649462852315736e-12,2.079556979781136e-18,2.2222303232949035e-17,7.678531752181807e-14,2.6219891182096796e-17,8.248732377626051e-21,1.9658841640443256e-09,6.171874167110434e-19,7.286588131698478e-25,7.05517932546445e-16,4.081868912927595e-16,0.0005915980143751516,4.526079918454178e-28,1.0611209980822094e-20,2.6325842801815052e-20,5.844541349069698e-19,2.2593089915453338e-13,3.578339505831154e-25,6.560946145710779e-31,2.0307061325571287e-27,3.3294665787418246e-29,1.0466709890481301e-20
1.0713963591679599e-09,0.4399004914104224,3.76,0.0,0.8993299739839506,0.9994080095029453,1.379252835176533e-15,9.337502270931331e-13,6.435584102378219e-07,6.425742744228992e-07,1.4848780528237303e-08,6.9985054536119655e-15,2.123883559875988e-14,9.80162645025271e-10,9.768089832542618e-10,5.778836751694467e-12,5.6792252197938265e-12,1.484804776906986e-08,1.0212298126663315e-12,1.9902223360045955e-09,1.8139182642240948e-12,4.626154742658463e-13,1.1916036416599046e-12,2.1288162602596587e-18,2.2738060075020338e-17,7.82727985618255e-14,2.7125242682820228e-17,8.532834011680074e-21,1.9882621523751943e-09,6.322696222606144e-19,7.6154489862787635e-25,7.246542309586618e-16,4.14216925565475e-16,0.0005919746631277393,4.695449945257973e-28,1.097483341770214e-20,2.723716030469611e-20,6.046330295616571e-19,2.285089996730814e-13,3.740824276306479e-25,6.789563526227848e-31,2.124684926616789e-27,3.490046694023394e-29,1.0827581884239895e-20
1.0834550435974483e-09,0.4399004919751993,3.76,0.0,0.8993299665510802,0.9994076508152682,1.433915634627493e-15,9.607174611055521e-13,6.508017381384606e-07,6.497953302919318e-07,1.5015921621797783e-08,7.188084992703169e-15,2.160942137470272e-14,1.0023097910460906e-09,9.988421655593576e-10,5.975807854779379e-12,5.864416596117412e-12,1.501514290093136e-08,1.0441562579080122e-12,2.012667073799889e-09,1.860750735538122e-12,4.733628689541321e-13,1.2185622447421305e-12,2.178688989556879e-18,2.3259971345802775e-17,7.97694652770919e-14,2.805119308130087e-17,8.823383074454203e-21,2.010640137943888e-09,6.475548343780866e-19,7.955145252919693e-25,7.440630569900571e-16,4.2025278398939455e-16,0.0005923331613996224,4.869234806418333e-28,1.1346605389501005e-20,2.816931708954445e-20,6.252709730084507e-19,2.3108731382545787e-13,3.908708507921418e-25,7.023434792587359e-31,2.2218876895254136e-27,3.6565872464722924e-29,1.1196640625854117e-20
1.0968962948147121e-09,0.43990049260472985,3.76,0.0,0.8993299582660054,0.9994072713200266,1.4966980490707222e-15,9.913627347885303e-13,6.588755372310558e-07,6.578440101185541e-07,1.5202227769376615e-08,7.40281280726815e-15,2.2024147113018213e-14,1.0272867338813345e-09,1.0236890774793652e-09,6.200571132114805e-12,6.07549883829861e-12,1.5201395961923016e-08,1.0700063013221625e-12,2.0376869346069146e-09,1.9137988224644102e-12,4.854933522872279e-13,1.2489667603327737e-12,2.2350043007510966e-18,2.3848987791281428e-17,8.144841667813966e-14,2.9107866765534883e-17,9.154931567897338e-21,2.0355838279687174e-09,6.64832683603796e-19,8.34683567384933e-25,7.660185479040939e-16,4.2698730768220617e-16,0.000592712445225838,5.0682307187969235e-28,1.1770712670932719e-20,2.9233199661610393e-20,6.488224459322292e-19,2.339614946793357e-13,4.1023447700477744e-25,7.29038567870801e-31,2.334123891169391e-27,3.8494435241308543e-29,1.1617773248228468e-20
1.1103375460319759e-09,0.4399004932342609,3.76,0.0,0.8993299499809281,0.9994069121395734,1.5614718146597507e-15,1.022631710427718e-12,6.669493368128007e-07,6.658923808350438e-07,1.5388535845903198e-08,7.621148767924095e-15,2.244057462423885e-14,1.0525699467151223e-09,1.048839058651036e-09,6.4308906894057755e-12,6.291543494825134e-12,1.5387648960555124e-08,1.096167167603892e-12,2.0627086750141078e-09,1.967744617210297e-12,4.977830329389163e-13,1.279745533159511e-12,2.2920850824605768e-18,2.444567902474016e-17,8.313848491668275e-14,3.0190741728599156e-17,9.494680530460242e-21,2.0605275145628804e-09,6.823646583643127e-19,8.752585671515776e-25,7.883130420716906e-16,4.3372858958168797e-16,0.0005930714139538221,5.272890522082988e-28,1.220517371106616e-20,3.032359863767612e-20,6.729578138836245e-19,2.3683594729309316e-13,4.30299172223885e-25,7.564022241772116e-31,2.450558437251307e-27,4.050131735865753e-29,1.2049317119076317e-20
1.1237787972492397e-09,0.4399004938637924,3.76,0.0,0.8993299416958483,0.9994065721914577,1.6282772443165994e-15,1.054530353063177e-12,6.750231368975966e-07,6.739404424529944e-07,1.55748458921099e-08,7.843103750482178e-15,2.2858664588155314e-14,1.0781593890946722e-09,1.0742920301696125e-09,6.666833879554249e-12,6.512604020248455e-12,1.5573901900669706e-08,1.122638670753724e-12,2.087732317930147e-09,2.022594031046317e-12,5.102320664353795e-13,1.310898548882689e-12,2.3499330689683704e-18,2.5050060176377025e-17,8.483951714647945e-14,3.130013851003843e-17,9.842730029186038e-21,2.085471197727011e-09,7.001517600137404e-19,9.172714327622979e-25,8.109467326062993e-16,4.404763977985879e-16,0.0005934111500345504,5.483309286087627e-28,1.2650109330343727e-20,3.1440843406365824e-20,6.976842183436407e-19,2.397106750028553e-13,4.510810919607397e-25,7.8444278240068245e-31,2.5712947260746046e-27,4.258883236974877e-29,1.249139849504499e-20
1.1372200484665035e-09,0.4399004944933243,3.76,0.0,0.8993299334107664,0.9994062504473005,1.6971550346658376e-15,1.0870646268505279e-12,6.830969374994934e-07,6.819881949839985e-07,1.5761157948692344e-08,8.06868836952201e-15,2.327837859723774e-14,1.104055020568532e-09,1.1000479131474774e-09,6.908468037934529e-12,6.7387337027386714e-12,1.5760154785925763e-08,1.1494206249563684e-12,2.1127578862606833e-09,2.0783529742059753e-12,5.228406062086438e-13,1.3424257931624669e-12,2.4085499946432236e-18,2.5662146558182255e-17,8.655136265040749e-14,3.243637763716166e-17,1.0199180127979879e-20,2.1104148774617435e-09,7.181949899221682e-19,9.607543712490748e-25,8.339198022384925e-16,4.472305119195398e-16,0.0005937326818468013,5.699582700160895e-28,1.3105640209046907e-20,3.258526346424366e-20,7.2300880055708e-19,2.425856811443613e-13,4.72596550539456e-25,8.131685818773234e-31,2.696437416463038e-27,4.4759340763556187e-29,1.29441436026576e-20
