Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68)
3.209547607201134e-06,0.573423280083729,3.76,0.0,0.5481002648733879,0.9980701106007046,0.0006507913672660658,0.0001521262030166204,0.0028036492037323366,0.00019166047645400875,0.0028403738712340946,9.39900126931889e-10,1.0512983185995345e-11,0.00011418722226182846,2.807942848374298e-05,0.0012716386751817303,4.62306692308619e-06,4.2424496413189376e-05,4.277289146983754e-06,0.0008646940365738258,9.682634494812461e-05,0.00021801964580845187,4.677715591405492e-05,6.873448969635149e-06,6.227864986461586e-06,4.401535294352757e-08,2.3523870067531578e-06,2.3046233824383728e-08
3.281394627958772e-06,0.5734306371740163,3.76,0.0,0.5479689752556377,0.99801319602915,0.0006778871690350472,0.0001538842229214155,0.0028733632686664718,0.00019163415356388385,0.0029212547095138833,9.398171728057205e-10,1.0510905491393469e-11,0.00011450631243642369,2.806558344921312e-05,0.001304864113230195,4.6208391042833895e-06,4.33350159539279e-05,4.39991196076179e-06,0.0008896791879760197,9.775711119547943e-05,0.00023015072067150973,4.9971532446873924e-05,7.4684109459490036e-06,6.577878212391936e-06,4.526571833171744e-08,2.580769867353146e-06,2.5978642575369313e-08
3.35324164871641e-06,0.5734379979584652,3.76,0.0,0.5478372441216944,0.9979559301452798,0.0007052863233123711,0.00015560385460364312,0.002943201660448918,0.00019160565642534617,0.0030020324599956813,9.397059482186002e-10,1.0508689237130311e-11,0.00011482327660801521,2.8051375432025515e-05,0.0013380828166839973,4.618550358293151e-06,4.424155057871754e-05,4.522365534335442e-06,0.0009147170040553285,9.867162134137609e-05,0.00024262361685086298,5.328516864327744e-05,8.09706968748695e-06,6.937560334472616e-06,4.651427245681018e-08,2.8244935292007446e-06,2.9192395779263434e-08
3.4250886694740483e-06,0.5734453623462284,3.76,0.0,0.5477050811767139,0.9978983140648419,0.0007329821784791168,0.00015728800307241103,0.003013165685429894,0.00019157532457728335,0.0030826949679758674,9.395708326264592e-10,1.0506355558056047e-11,0.00011513846152454807,2.8036864278741918e-05,0.0013712943680350143,4.616210749297927e-06,4.514405128428708e-05,4.644630838137396e-06,0.0009398069273814012,9.957150655268833e-05,0.00025543790680700683,5.67186645306344e-05,8.760295522603309e-06,7.3068853979877325e-06,4.776082592256292e-08,3.0841210216515163e-06,3.2705826373288174e-08
3.4969356902316864e-06,0.5734527302551237,3.76,0.0,0.547572495298731,0.9978403488658493,0.0007609685755485618,0.0001589392911427672,0.0030832566985215843,0.00019154344379030964,0.0031632309932753443,9.394155178399543e-10,1.0503922248335713e-11,0.00011545215548073661,2.8022100439620197e-05,0.0014044984134209217,4.613828758468317e-06,4.604247021051313e-05,4.766690287645887e-06,0.0009649484713070362,0.00010045821913707057,0.000268593114132077,6.027259644190802e-05,9.458948893583313e-06,7.685826431954167e-06,4.90052036035372e-08,3.360218139442747e-06,3.653788843374819e-08
3.5687827109893245e-06,0.5734601016077768,3.76,0.0,0.547439494631156,0.9977820355988792,0.0007892397999641889,0.0001605600826888761,0.0031534760934370945,0.00019151025465845932,0.003243630113698943,9.392431160415712e-10,1.0501404293535683e-11,0.00011576459776317206,2.8007126467773223e-05,0.0014376946524955352,4.611411536759224e-06,4.693676057788917e-05,4.8885275909509505e-06,0.0009901412079170587,0.00010133305014031178,0.00028208871715743625,6.394751796132047e-05,1.019388022271483e-05,8.07435551503308e-06,5.024724314088757e-08,3.653353332871126e-06,4.070815483223252e-08
3.6406297317469627e-06,0.5734674763324343,3.76,0.0,0.5473060866654971,0.9977233752955271,0.0008177905374060831,0.00016215250488009044,0.0032238252942902524,0.0001914759598185905,0.003323882638939639,9.390562510692882e-10,1.049881431897687e-11,0.0001160759865778444,2.799197827890931e-05,0.0014708828299147849,4.608965117307243e-06,4.782687663838832e-05,5.01012761276291e-06,0.0010153847579303177,0.00010219714553827957,0.0002959241521696183,6.774396055634631e-05,1.0965929788027455e-05,8.472443834410249e-06,5.148679360057048e-08,3.964097601743838e-06,4.523681426437025e-08
3.712476752504601e-06,0.5734748543615001,3.76,0.0,0.5471722783149157,0.9976643689752339,0.0008466158335164306,0.00016371846927124505,0.0032943057484028666,0.00019144072995355672,0.0034039795342539346,9.3885713476431e-10,1.0496162962083001e-11,0.00011638648563196011,2.7976686198998933e-05,0.0015040627282548458,4.606494592024368e-06,4.871277363796799e-05,5.131476253805552e-06,0.0010406787823310979,0.00010305152104252157,0.00031009881626400834,7.166243393372664e-05,1.177592760767453e-05,8.880061738436312e-06,5.272371428382263e-08,4.29302439202727e-06,5.0144667647923413e-08
3.784323773262239e-06,0.5734822356312709,3.76,0.0,0.5470380759797776,0.9976050176508557,0.0008757110572771508,0.00016525969161240218,0.003364918920076598,0.00019140470883341866,0.0034839123526354035,9.386476313375815e-10,1.0493459185117553e-11,0.00011669622965031219,2.7961275844296436e-05,0.0015372341620632016,4.604004259921883e-06,4.9594407787946754e-05,5.252560343610061e-06,0.001066022975366133,0.00010389707559483668,0.0003246120698890345,7.57034261876222e-05,1.2624693331457406e-05,9.297178783810545e-06,5.39578736707903e-08,4.640709493749487e-06,5.5453123907388316e-08
3.856170794019877e-06,0.57348962008134,3.76,0.0,0.5469034856060662,0.9975453223332233,0.0009050718678108038,0.00016677771031034072,0.0034356662851600236,0.0001913680175715544,0.003563673174535923,9.384293118530972e-10,1.0490710540492081e-11,0.00011700532902281153,2.7945768864278204e-05,0.0015703969728349055,4.6014977523305514e-06,5.047173624329972e-05,5.373367545218164e-06,0.001091417058653285,0.00010473460362299275,0.0003394632391199891,7.986740378666369e-05,1.3513036138256735e-05,9.723763778215712e-06,5.518914848138082e-08,5.0077309391198704e-06,6.11841951584673e-08
3.928017814777514e-06,0.5734970076542701,3.76,0.0,0.5467685127374183,0.9974852840348698,0.0009346941843452489,0.00016827390354444082,0.0035065493262949822,0.00019133075822375532,0.0036432545543022736,9.382035004092728e-10,1.0487923394299057e-11,0.00011731387372694014,2.793018356985317e-05,0.0016035510247632318,4.59897813875161e-06,5.1344717086472336e-05,5.493886270476517e-06,0.0011168607762178644,0.00010556480614883658,0.00035465161769547695,8.415481144083551e-05,1.4441754638522383e-05,1.0159784818982794e-05,5.641742284047281e-08,5.394668900192684e-06,6.736049130681202e-08
3.999864835535152e-06,0.5735043982952347,3.76,0.0,0.5466331625613752,0.9974249037730416,0.0009645741591107312,0.00016974950507527828,0.0035775695287665536,0.0001912930168153759,0.0037226494726887833,9.379713130955378e-10,1.0485103113881494e-11,0.00011762193662085157,2.791453546177303e-05,0.0016366962011644841,4.596448015871626e-06,5.2213309315788115e-05,5.6141056049187256e-06,0.0011423538903346199,0.00010638830083338705,0.00037017646884121824,8.856607187683537e-05,1.5411636781232357e-05,1.0605209328305103e-05,5.7642587538693743e-08,5.8021055856806e-06,7.400521407424951e-08
4.07171185629279e-06,0.5735117919517483,3.76,0.0,0.5464974399504156,0.9973641825721017,0.0009947081529417324,0.00017120561878919606,0.003648728376882197,0.0001912548658788594,0.003801851294826787,9.37733690746881e-10,1.0482254226713903e-11,0.00011792957619859387,2.789883767367114e-05,0.001669832401479962,4.593909582203975e-06,5.3077472837588745e-05,5.7340152412659e-06,0.0011678961780581137,0.00010720563104025724,0.00038603702690487497,9.310158554816508e-05,1.6423459764924532e-05,1.106000408538259e-05,5.886453937784322e-08,6.230625136609723e-06,8.114215046746327e-08
4.1435588770504275e-06,0.5735191885734275,3.76,0.0,0.5463613494983249,0.9973031214654395,0.0010250927133652848,0.00017264323202133527,0.0037200273508042657,0.00019121636658291799,0.003880853733053292,9.374914264917273e-10,1.0479380552916133e-11,0.00011823683889725496,2.7883101343867425e-05,0.0017029595387594504,4.591364700716216e-06,5.3937168461266836e-05,5.853605420602419e-06,0.0011934874283259112,0.00010801727399387657,0.00040223249882469654,9.776173030328004e-05,1.7477989952450552e-05,1.1524135255883701e-05,6.00831805914067e-08,6.6808135205462375e-06,8.879566570623736e-08
4.215405897808065e-06,0.5735265881118036,3.76,0.0,0.5462248955524256,0.9972417214969791,0.0010557245549605778,0.00017406322770885247,0.0037914679237681884,0.00019117757052577758,0.003959650814037528,9.372451889863542e-10,1.0476485315815618e-11,0.00011854376103617087,2.7867335928537736e-05,0.0017360775375410103,4.588814951557452e-06,5.479235789645646e-05,5.9728668803394605e-06,0.0012191274395316344,0.00010882364810846372,0.00041876206545311384,0.00010254686103237978,1.8575982789193696e-05,1.199756841905227e-05,6.129841833308596e-08,7.153258424204298e-06,9.69906956297121e-08
4.287252918565703e-06,0.5735339905201622,3.76,0.0,0.5460880822421176,0.9971799837223649,0.0010866005417846756,0.00017546639543973666,0.003863051559634646,0.000191138521248103,0.004038236849716729,9.369955420375007e-10,1.0473571237260488e-11,0.00011885037045003947,2.7851549465959292e-05,0.0017691863320615417,4.586261676552478e-06,5.564300375182836e-05,6.0917908081989735e-06,0.001244816017488869,0.00010962511956179553,0.000435624882753291,0.00010745730930897988,1.9718182724571862e-05,1.2480268592753078e-05,6.251016422443641e-08,7.648549144356563e-06,1.0575273859950836e-07
4.359099939323341e-06,0.5735413957534115,3.76,0.0,0.5459509135041295,0.9971179092098719,0.0011177176716723456,0.00017685344147114584,0.003934779710736729,0.00019109925550766233,0.004116606411619818,9.367429611555698e-10,1.047064061730158e-11,0.00011915668786268841,2.7835748799190327e-05,0.0018022858647485393,4.583706016698574e-06,5.6489069535087284e-05,6.210368801555533e-06,0.001270552973726411,0.0001104220081838691,0.00045282008288379644,0.00011249338303846605,2.0905323136735906e-05,1.2972200256700215e-05,6.371833395425756e-08,8.167276477065144e-06,1.1510784691843214e-07
4.430946960080978e-06,0.573548803767968,3.76,0.0,0.5458133931048283,0.9970554990410897,0.0011490730622331913,0.00017822499779143042,0.004006653815988766,0.0001910598043508422,0.004194754308205677,9.364878474899358e-10,1.0467695399385251e-11,0.0001194627280402504,2.7819939763305588e-05,0.0018353760849516522,4.5811489436756446e-06,5.733051965384853e-05,6.328592831544985e-06,0.0012963381240654152,0.00011121459272477188,0.00047034677518462077,0.00011765536612292462,2.213812626042637e-05,1.3473327374085338e-05,6.492284692615226e-08,8.710032605304456e-06,1.2508261778355659e-07
4.502793980838616e-06,0.5735562145216643,3.76,0.0,0.5456755246599113,0.9969927543114188,0.001180663938382757,0.00017958163029652534,0.004078675299225493,0.00019102019401299512,0.0042726755648746055,9.36230539551351e-10,1.046473722759056e-11,0.00011976850075882218,2.7804127342753306e-05,0.001868456947876378,4.578591286324713e-06,5.8167319417107436e-05,6.446455211400267e-06,0.0013221712874335449,0.0001120031155606296,0.0004882040470765413,0.00012294351814968405,2.341730311798943e-05,1.3983613411794308e-05,6.612362594777475e-08,9.27741098507369e-06,1.357041837927681e-07
4.574641001596254e-06,0.5735636279736697,3.76,0.0,0.5455373116517739,0.9969296761304124,0.0012124876212561784,0.000180923846148651,0.0041508455677430394,0.00019098044667604125,0.004350365406341801,9.359713230824452e-10,1.0461767494627694e-11,0.00012007401161774357,2.778831580379179e-05,0.0019015284136863746,4.576033752940131e-06,5.8999435037055745e-05,6.563948568524718e-06,0.0013480522848762673,0.00011278778689207051,0.0005063909648846747,0.00012835807410944787,2.4743553453578685e-05,1.4503021359375948e-05,6.732059695536276e-08,9.870006230118039e-06,1.4700020302417347e-07
4.6464880223538915e-06,0.5735710440844266,3.76,0.0,0.5453987574448197,0.9968662656219962,0.001244541518364227,0.00018225210038400728,0.004223166011017664,0.0001909405811068592,0.00442781924109507,9.357104393784877e-10,1.0458787379524729e-11,0.00012037926272429007,2.7772508806120267e-05,0.0019345904467466413,4.5734769500493125e-06,5.9826833631050637e-05,6.681065819864614e-06,0.0013739809387323407,0.00011356878848580122,0.0005249065745957472,0.00013389924414832353,2.6117565670592172e-05,1.5031513746903252e-05,6.851368877201678e-08,1.0488413995402545e-05,1.5899884870779694e-07
4.718335043111529e-06,0.5735784628155957,3.76,0.0,0.545259865298943,0.9968025239245852,0.0012768231148632058,0.00018356680183455443,0.004295637999582407,0.000190900613195222,0.004505032647692539,9.354480923005552e-10,1.0455797882183697e-11,0.00012068425327031036,2.7756709496978926e-05,0.0019676430149854333,4.570921398234806e-06,6.064948322359177e-05,6.797800150193945e-06,0.00139995707194733,0.00011434627700590192,0.0005437499025573196,0.00013956721335652597,2.7540016772410094e-05,1.5569052661850385e-05,6.970283289515544e-08,1.1133230859505146e-05,1.71728798508789e-07
4.790182063869167e-06,0.57358588413001,3.76,0.0,0.5451206383813922,0.9967384521911168,0.0013093299658218452,0.00018486831842584042,0.004368262884044796,0.00019086055640664816,0.004582001362685019,9.351844541818538e-10,1.0452799853113116e-11,0.00012098898001755267,2.7740920590393642e-05,0.0020006860893567774,4.568367545465956e-06,6.146735274819742e-05,6.914144992971124e-06,0.001425980507503817,0.00011512038697721246,0.000562919956126115,0.0001453621415952886,2.90115723065078e-05,1.611559976509554e-05,7.088796330722335e-08,1.180505420610846e-05,1.852192234410751e-07
4.862029084626805e-06,0.5735933079916374,3.76,0.0,0.5449810797771993,0.9966740515890151,0.0013420596893793325,0.00018615698190855727,0.004441041994230416,0.00019082042216339711,0.004658721269971253,9.349196707995688e-10,1.0449794014511156e-11,0.00012129343770601278,2.7725144433869568e-05,0.0020337196433879872,4.565815778316752e-06,6.228041204909151e-05,7.030094013465205e-06,0.0014520510679499918,0.00011589123341907444,0.0005824157242717339,0.00015128416336262663,3.053288631202203e-05,1.667111630614758e-05,7.206901630993892e-08,1.2504482104773758e-05,1.994997764301334e-07
4.933876105384442e-06,0.5736007343655475,3.76,0.0,0.5448411924983386,0.9966093233000995,0.0013750099606986024,0.00018743309207717933,0.004513976638438659,0.00019078022016513982,0.004735188391414605,9.34653865559286e-10,1.0446780980950815e-11,0.00012159761939775772,2.7709383064547546e-05,0.0020667436527985446,4.563266431400964e-06,6.308863188263057e-05,7.1456410938802965e-06,0.0014781685750106996,0.00011665891418403459,0.0006022361781413334,0.00015733338769795784,3.2104601270849654e-05,1.7235563137681557e-05,7.324593037938716e-08,1.3232113191179606e-05,2.1460058054338044e-07
5.00572312614208e-06,0.5736081632178844,3.76,0.0,0.544700979491767,0.9965442685204481,0.0014081785066279917,0.00018869692052518648,0.00458706810279847,0.0001907399586590723,0.004811398878568502,9.343871430188215e-10,1.0443761278703994e-11,0.00012190151676677531,2.769363825653189e-05,0.0020997580951788363,4.5607197953272e-06,6.389198391841582e-05,7.26078032023633e-06,0.001504332849267467,0.00011742351203289674,0.0006223802715901594,0.0001635098981250609,3.3727348062356454e-05,1.780890072945581e-05,7.44186460357621e-08,1.3988546547005579e-05,2.3055221690641827e-07
5.077570146899718e-06,0.5736155945158443,3.76,0.0,0.544560443646473,0.9964788884602241,0.0014415631009927913,0.00018994871398283434,0.004660317650713642,0.00019069964466752787,0.004887349005375873,9.341195918581666e-10,1.0440735356730464e-11,0.000122205120343527,2.7677911560795183e-05,0.002132762949719205,4.558176123409883e-06,6.469044074005172e-05,7.3755059707930475e-06,0.001530543709896434,0.00011818509647454395,0.0006428469416822031,0.00016981375263238672,3.5401745921770466e-05,1.839108918167392e-05,7.558710572922383e-08,1.4774381579638822e-05,2.473857123230824e-07
5.1494171676573555e-06,0.5736230282276548,3.76,0.0,0.544419587799653,0.9964131843434738,0.0014751615604460784,0.00019118869727987114,0.004733726522388457,0.00019065928417972544,0.004963035161723805,9.338512873804226e-10,1.0437703598659889e-11,0.0001225084197213285,2.7662204338816247e-05,0.0021657581969814874,4.5556356373182596e-06,6.548397584552523e-05,7.489812505829586e-06,0.0015568009744550855,0.00011894372539613527,0.0006636351091646708,0.00017624498368936162,3.7128402402327694e-05,1.8982088237848227e-05,7.675125374119375e-08,1.5590217901876452e-05,2.651325266168754e-07
5.221264188414993e-06,0.5736304643225588,3.76,0.0,0.5442784147421189,0.9963471574079008,0.0015089717408155662,0.00019241707597196156,0.004807295934425568,0.00019061888231325066,0.0050384538477486335,9.335822936166874e-10,1.0434666336603521e-11,0.0001228114037305434,2.7646517790926756e-05,0.0021987438187064234,4.553098531835165e-06,6.627256364718802e-05,7.603694558613586e-06,0.0015831044587101544,0.00011969944650663584,0.000684743678919503,0.00018280359829705512,3.890791334123129e-05,1.9581857297215264e-05,7.791103609419354e-08,1.6436655211790026e-05,2.8382453971101307e-07
5.293111209172631e-06,0.5736379027707987,3.76,0.0,0.5441369272230232,0.996280808904621,0.001542991533889822,0.00019363403866604393,0.004881027079488704,0.0001905784434500519,0.005113601668798712,9.333126650996986e-10,1.0431623856036328e-11,0.00012311406058568836,2.7630852980202903e-05,0.0022317197976512693,4.550564978873428e-06,6.705617947133107e-05,7.71714692741285e-06,0.001609453976500154,0.00012045229861423913,0.0007061715403947526,0.00018948957807142362,4.0740862829476534e-05,2.01903554267471e-05,7.906640047228566e-08,1.7314293172909727e-05,3.0349403846399216e-07
5.436805250687907e-06,0.573652786613188,3.76,0.0,0.5438530196114233,0.9961471522648637,0.0016116516893559954,0.00019603439726388318,0.005028979218142922,0.00019049746920815513,0.00526307163842834,9.32771682587307e-10,1.0425524187332743e-11,0.00012371834329077643,2.759959224632745e-05,0.0022976427625643865,4.545509122281295e-06,6.860840105554139e-05,7.94274259146656e-06,0.0016622903578329944,0.00012194951287313111,0.000749980621556369,0.00020324343342376875,4.456935494419929e-05,2.143337357147187e-05,8.136367396750613e-08,1.9165568816222965e-05,3.4589659390610267e-07
5.566129888051655e-06,0.57366618984127,3.76,0.0,0.5435964541640068,0.9960257743439036,0.0016741421987788272,0.0001981572900368935,0.005162700735755782,0.0001904244984404581,0.005396636204741437,9.322830280119323e-10,1.0420018791985188e-11,0.00012426095201711624,2.7571540429191633e-05,0.0023569402961077773,4.540972366062668e-06,6.998816746518894e-05,8.144260131013403e-06,0.0017099986253433736,0.00012328743797829114,0.0007904893295274841,0.00021605679254730614,4.8203375953620346e-05,2.2581526283054618e-05,8.341561755782247e-08,2.0944434034671107e-05,3.877336500072027e-07
5.695454525415404e-06,0.5736796002758091,3.76,0.0,0.5433389110969522,0.995903374585406,0.0017372804452524628,0.00020024554717022484,0.005296963698224008,0.00019035145271946612,0.0055292747613638945,9.31792866115711e-10,1.0414499485025295e-11,0.00012480230064040377,2.7543571128848977e-05,0.0024162063529074864,4.53644905525019e-06,7.135148258144529e-05,8.344311468783214e-06,0.0017578530490777724,0.0001246163707111272,0.0008320146081609005,0.00022928138359528858,5.2019082433424186e-05,2.3757310602725478e-05,8.54525026967283e-08,2.2833701208021694e-05,4.332570463245565e-07
5.824779162779152e-06,0.5736930177781298,3.76,0.0,0.543080405374,0.9957799607344868,0.00180105513205613,0.0002022998771216397,0.005431774169782017,0.00019027834255927099,0.0056609708292608306,9.313013219511739e-10,1.040896699411965e-11,0.0001253423107815449,2.7515687617861813e-05,0.0024754408553109316,4.531939707104049e-06,7.269823534754157e-05,8.54287146413478e-06,0.0018058524641525698,0.00012593633741065066,0.0008745494739907423,0.0002429162026993811,5.601945354534989e-05,2.496047725935142e-05,8.747407680781256e-08,2.483685076990444e-05,4.826679835003654e-07
5.9541038001429e-06,0.5737064422190289,3.76,0.0,0.5428209517382144,0.9956555406542964,0.001865455188739985,0.00020432092189733982,0.005567137952839666,0.0001902051762566358,0.005791708785035422,9.308084924651823e-10,1.0403421919622033e-11,0.00012588090364707474,2.748789269928835e-05,0.0025346437297245395,4.527444761776154e-06,7.402832412560516e-05,8.739916313954683e-06,0.0018539956817394958,0.00012724733250961737,0.0009180868111717556,0.0002569599953437236,6.020734411511387e-05,2.619077434677047e-05,8.94801008675162e-08,2.6957353493786454e-05,5.361708167985142e-07
6.083428437506648e-06,0.5737198734791084,3.76,0.0,0.542560564738161,0.9955301223203704,0.0019304697519511504,0.00020630927139670834,0.005703060588273941,0.0001901319604753049,0.005921473825420812,9.303144540722533e-10,1.0397864760839303e-11,0.000126418000688991,2.7460188810852994e-05,0.0025938149059029072,4.522964599736138e-06,7.534165662235841e-05,8.935423496356105e-06,0.0019022814891697447,0.00012854932656323323,0.0009626193777246051,0.00027141126179549077,6.458548473704336e-05,2.7447947506056867e-05,9.147034884924852e-08,2.9198668389976765e-05,5.939727792779597e-07
6.2127530748703965e-06,0.573733311448329,3.76,0.0,0.5422992587479853,0.9954037138149843,0.0019960881503228193,0.00020826547468366725,0.005839547356520231,0.00019005870067763793,0.006050251937246492,9.298192682380941e-10,1.0392295932754859e-11,0.00012695352410289117,2.743257810214923e-05,0.002652954316419848,4.518499554690574e-06,7.663814980290608e-05,9.129371723101082e-06,0.0019507086502448224,0.00012984227262755833,0.0010081398115773924,0.00028626826304219876,6.91564820128978e-05,2.8731740102049084e-05,9.344460725601324e-08,3.15642406518636e-05,6.562837021279988e-07
6.342077712234145e-06,0.5737467560260481,3.76,0.0,0.5420370479826098,0.9952763233215267,0.002062299892617067,0.0002101900488062708,0.005976603279304686,0.00018998540143555346,0.006178029871777056,9.29322985485004e-10,1.0386715807336065e-11,0.0001274873971937532,2.7405062490808016e-05,0.0027120618962829957,4.5140499229936196e-06,7.791772979386471e-05,9.321740898969206e-06,0.0019992759057126806,0.00013112611129938265,0.0010546406364305388,0.00030152902711289963,7.392281892037899e-05,3.0041893394402073e-05,9.540267470286321e-08,3.4057499653564484e-05,7.233157327390009e-07
6.471402349597893e-06,0.5737602071208019,3.76,0.0,0.541773946508829,0.9951479591189154,0.0021290946585950515,0.00021208348552587152,0.006114233121951534,0.00018991206664577015,0.006304795122648796,9.288256481594842e-10,1.038112471814043e-11,0.0001280195446357109,2.7377643701943235e-05,0.0027711375826623206,4.509615970212975e-06,7.918033177611724e-05,9.512512086828667e-06,0.0020479819738747815,0.00013240077461380503,0.0011021142674623979,0.00031719135574056795,7.888685531109913e-05,3.137814670354857e-05,9.734436156775629e-08,3.668185700280028e-05,7.952830513094057e-07
6.600726986961641e-06,0.5737736646501996,3.76,0.0,0.5415099682535391,0.9950186295760814,0.0021964622918122663,0.00021394625654741752,0.006252441396116209,0.00018983869968775357,0.006430535906268314,9.28327292459216e-10,1.0375522951950666e-11,0.00012854989266501463,2.7350323297527022e-05,0.0028301813146870054,4.505197936009516e-06,8.042589986821608e-05,9.701667476615386e-06,0.002096825551271692,0.00013366618910885353,0.0011505530169043478,0.0003332528312596435,8.405082853376205e-05,3.274023757198979e-05,9.926948969004992e-08,3.944070465123001e-05,8.724015867377419e-07
6.730051624325389e-06,0.5737871285407724,3.76,0.0,0.541245127009879,0.9948883431465393,0.0022643927938141486,0.00021577881761969457,0.006391232362870057,0.0001897653035455162,0.006555241143923077,9.278279499825025e-10,1.0369910784078889e-11,0.0001290783692301517,2.7323102699360225e-05,0.0028891930332855557,4.500796037979754e-06,8.1654387001065e-05,9.88919035705224e-06,0.002145805313416937,0.00013492227826042606,0.0011999490995030359,0.0003497108236867564,8.94168541784467e-05,3.4127901921333714e-05,1.0117789207150687e-07,4.2337413064384236e-05,9.548887326364474e-07
6.859376261689138e-06,0.5738005987278328,3.76,0.0,0.5409794364417592,0.9947571083630408,0.002332876319413616,0.0002175816117496533,0.0065306100360753285,0.00018969188090148345,0.006678900445185922,9.273276489245348e-10,1.0364288479159581e-11,0.00012960490410820412,2.729598320715131e-05,0.002948172681059248,4.496410474647711e-06,8.286575478459313e-05,1.0075065089422351e-05,0.0021949199155669344,0.00013616896441688082,0.001250294637877996,0.00036656249793157175,9.49869269374645e-05,3.5540874205260755e-05,1.0306941260883436e-07,4.5375329452300346e-05,1.0429630641191414e-06
6.988700899052886e-06,0.5738140751553195,3.76,0.0,0.5407129100870403,0.9946249338323178,0.0024019031728703213,0.00021935507166824904,0.006670578186018574,0.00018961843420492233,0.006801504092386081,9.268264149503867e-10,1.0358656266604816e-11,0.00013012942899037451,2.7268966012149305e-05,0.003007120202185869,4.492041427697308e-06,8.405997336695684e-05,1.0259277083032887e-05,0.002244167993522818,0.00013740617030801145,0.001301581667777504,0.0003838048211073307,0.00010076292157844775,3.6978887558545035e-05,1.0494390586046181e-07,4.85577760618031e-05,1.1368440560146706e-06
7.118025536416634e-06,0.5738275577756402,3.76,0.0,0.5404455613596276,0.9944918282299128,0.002471463804791321,0.000221099621689607,0.006811140343260717,0.00018954496572005851,0.0069230430259180345,9.263242717917723e-10,1.0353014377130308e-11,0.00013065187754191917,2.7242052207194684e-05,0.0030660355423476632,4.487689063646316e-06,8.523702128684301e-05,1.0441812772024602e-05,0.0022935481644564566,0.00013863382020325193,0.0013538021432360694,0.0004014345699046374,0.00010674659402515874,3.84416739422179e-05,1.0680123679570504e-07,5.1888048531040076e-05,1.236751803112354e-06
7.247350173780382e-06,0.5738410465495061,3.76,0.0,0.5401774035507718,0.9943578002951056,0.0025415488095643203,0.00022281567910592773,0.006952299802663892,0.00018947147756083357,0.007043508830138119,9.258212416789446e-10,1.034736304717905e-11,0.0001311721854439353,2.721524279440188e-05,0.0031249186486752116,4.483353535107185e-06,8.639688531942295e-05,1.0622659593123636e-05,0.0023430590277503374,0.00013985184079638293,0.0014069479416378107,0.00041944833799622975,0.00011293958254126297,3.9928964284984016e-05,1.0864128056103739e-07,5.536941430674559e-05,1.3429067430576165e-06
7.3766748111441305e-06,0.5738545414457652,3.76,0.0,0.5399084498298119,0.9942228588259352,0.0026121489231648387,0.00022450365524062204,0.007094059627557649,0.00018939797171764944,0.00716289371964476,9.253173456804097e-10,1.0341702477820589e-11,0.00013169029042291866,2.7188538691438365e-05,0.0031837694697008493,4.4790349817812705e-06,8.753956031651549e-05,1.0801805963997551e-05,0.0023926991658430384,0.0001410601618833271,0.0014610108686889923,0.0004378425434418042,0.00011934340901209478,4.144048862098395e-05,1.1046392228127067e-07,5.900511112438743e-05,1.455529382471429e-06
7.505999448507879e-06,0.573868042441228,3.76,0.0,0.5396387132445186,0.9940870126743261,0.002683255021234535,0.00022616395624101759,0.007236422654018204,0.0001893244500783335,0.0072811905258189915,9.248126039509284e-10,1.0336032874223394e-11,0.00013220613227092143,2.71619407367967e-05,0.0032425879553189354,4.474733531323758e-06,8.866504904147514e-05,1.0979241262031518e-05,0.00244246714507626,0.00014225871687831504,0.0015159826633009685,0.00045661343606965394,0.00012595948031933482,4.2975976223964325e-05,1.1226905682772471e-07,6.279834555109993e-05,1.57484002683287e-06
7.635324085871628e-06,0.5738815495204899,3.76,0.0,0.5393682067211317,0.9939502707413093,0.0027548581173687707,0.0002277969836624687,0.007379391495240922,0.00018925091444392474,0.007398392683560446,9.243070359186792e-10,1.0330354461280366e-11,0.0001327196528572094,2.713544969414642e-05,0.0033013740567522554,4.470449300058789e-06,8.977336199928738e-05,1.1154955803427597e-05,0.0024923615165417246,0.0001434474431977978,0.0015718550023833364,0.0004757571048167176,0.0001327890898034785,4.453515573789055e-05,1.1405658859023548e-07,6.675229159109022e-05,1.7010585146256407e-06
7.764648723235377e-06,0.5738950626757463,3.76,0.0,0.5390969430641621,0.9938126419723463,0.0028269493615651698,0.00022940313488422286,0.007522968545989276,0.00018917736654003973,0.007514494218169901,9.238006604328342e-10,1.0324667424096182e-11,0.00013323079613236977,2.710906625589276e-05,0.0033601277265236634,4.466182393519308e-06,9.08645172623245e-05,1.132894082253728e-05,0.002542380816926147,0.0001446262825354564,0.0016286195055468455,0.0004952694850120854,0.00013983341880896753,4.611775530404791e-05,1.1582643129503485e-07,7.087008935308502e-05,1.8344039562280339e-06
