Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144)
0.001146909525150214,0.14542326946032655,3.76,0.0,0.4462909310732266,0.8896298966655926,0.0987284055219058,1.7944549494145914e-05,0.03492030618880663,1.6152233833059983e-06,0.0006772215746558563,3.175327484332296e-10,2.5927355645979807e-13,3.2986833162594635e-06,7.44358340500746e-07,0.010026929486728328,2.872468567926341e-08,9.276868314397931e-05,5.577675999090248e-05,0.009038387744071761,6.199539932759802e-06,0.09534103815217257,0.00031322365346899355,0.007641569367960314,0.000704328290233949,4.737152309917213e-09,0.005979626002261664,1.097706339895635e-05,0.00045677264417706226,0.0032959686727614622,2.1154784110672423e-07,4.5047569937638154e-07,6.266774346527668e-10
0.001158549090748715,0.1454297282897082,3.76,0.0,0.4449952981249049,0.8885539571437845,0.09969107197700616,1.7961662075090315e-05,0.03529979502419225,1.613227344409468e-06,0.0006767568864640849,3.1674282335252496e-10,2.5862852258225556e-13,3.3073627398309397e-06,7.438299052391374e-07,0.010127706277708837,2.87741957765565e-08,9.25349846110482e-05,5.566860497236079e-05,0.009108209382450681,6.223531695578773e-06,0.0962641789364876,0.0003132936916148059,0.007683821572338594,0.000711938868958064,4.728097472729678e-09,0.006044707985668538,1.1059935857428308e-05,0.00046099557150515674,0.0033512830747254537,2.128777144315418e-07,4.5407629388943685e-07,6.316859616119436e-10
0.001170188656347216,0.14543619191404003,3.76,0.0,0.44370171966021377,0.8874793664728983,0.10065249005322809,1.7978818834184844e-05,0.035679503292665234,1.6112247268171588e-06,0.0006762897057947172,3.159530967689899e-10,2.5798365086896567e-13,3.3160401399922535e-06,7.432930810528156e-07,0.01022843238580823,2.882326749208003e-08,9.2305886033346e-05,5.556042992771662e-05,0.009177582346911751,6.24751586964281e-06,0.09718596986006235,0.0003133629227388886,0.007725459188959425,0.0007195293745233558,4.719041554262981e-09,0.006109783595179968,1.1142167180264211e-05,0.0004651962716849126,0.0034069117717218547,2.1419160378843527e-07,4.576453089055983e-07,6.366505582576813e-10
0.0011818282219457168,0.14544266020067473,3.76,0.0,0.44241019983121316,0.8864061292785379,0.10161265621633492,1.7996019912953267e-05,0.03605942505739404,1.6092155493736419e-06,0.0006758200421949473,3.151635772968964e-10,2.5733894847850975e-13,3.3247153790308063e-06,7.427478851110348e-07,0.010329106729833375,2.8871899868576128e-08,9.208130757505406e-05,5.545223660036309e-05,0.00924650702440956,6.271492195883486e-06,0.09810640773419084,0.00031343134687388685,0.007766486115078487,0.0007270995844513578,4.7099842410121115e-09,0.006174852621002868,1.1223758435767029e-05,0.0004693746414878016,0.0034628511863435026,2.1548958104232102e-07,4.611827474135842e-07,6.415712286866216e-10
0.0011934677875442177,0.14544913301873535,3.76,0.0,0.4411207427534833,0.8853342501495782,0.1025715669624925,1.8013265463246774e-05,0.03643955439127344,1.6071998311969925e-06,0.0006753479055057737,3.1437427353180853e-10,2.566944224920991e-13,3.333388321545826e-06,7.42194335981278e-07,0.010429728231091881,2.8920092008734587e-08,9.186117106473876e-05,5.5344026732523405e-05,0.009314983809113933,6.295460429690479e-06,0.09902548940447051,0.0003134989645122522,0.007806906234233938,0.000734649280539537,4.700925449540908e-09,0.006239914853266752,1.13047107228168e-05,0.00047353058238387393,0.0035190977498773452,2.1677172040784961e-07,4.646886174584068e-07,6.464479840837593e-10
0.0012051073531427186,0.14545561023718387,3.76,0.0,0.4398333525027962,0.8842637336353977,0.10352921882061457,1.8030555631649372e-05,0.03681988537845087,1.6051775920181626e-06,0.0006748733059695009,3.135851940571663e-10,2.5605007981079994e-13,3.3420588290405714e-06,7.416324535922518e-07,0.010530295813716645,2.8967842989687776e-08,9.164539996524205e-05,5.5235802033449225e-05,0.009383013102799593,6.319420335732521e-06,0.09994321175336733,0.00031356577660437014,0.007846723415735637,0.0007421782488669051,4.691865720393114e-09,0.006304970082136048,1.1385025160883063e-05,0.00047766400050379664,0.003575647902964165,2.1803810169381165e-07,4.6816293209618014e-07,6.512808427260223e-10
0.0012167469187412195,0.14546209172619462,3.76,0.0,0.43854803312436186,0.8831945842551191,0.10448560834452474,1.8047890566641067e-05,0.03720041211219464,1.6031488518148163e-06,0.0006743962539819014,3.127963474635624e-10,2.554059274272786e-13,3.3507267614998354e-06,7.410622588577664e-07,0.01063080840410263,2.9015151985257713e-08,9.143391903369876e-05,5.512756423619683e-05,0.009450595312996418,6.343371685884186e-06,0.10085957169138104,0.0003136317844122731,0.007885941518123283,0.000749686278658765,4.68280528191068e-09,0.006370018097860028,1.146470289389703e-05,0.0004817748054945249,0.00363249809350539,2.192888022614139e-07,4.716057079979061e-07,6.560698278463663e-10
0.0012283864843397204,0.14546857735478896,3.76,0.0,0.43726478861126206,0.8821268064767602,0.10544073213009125,1.8065270447132954e-05,0.03758112870211508,1.6011136302706456e-06,0.00067391676025876,3.12007742299537e-10,2.547619724107394e-13,3.3593919849711835e-06,7.404837742490339e-07,0.010731264932642964,2.906201835384742e-08,9.122665501433118e-05,5.501931513231966e-05,0.009517730856745768,6.367314272464818e-06,0.10177456617627746,0.00031369698969037975,0.007924564382235141,0.0007571731641123118,4.673743953809028e-09,0.006435058690946285,1.1543745101990221e-05,0.0004858629124813635,0.0036896447817098563,2.205238964757053e-07,4.750169677399682e-07,6.60814970814019e-10
0.0012400260499382213,0.1454750669950992,3.76,0.0,0.43598362292132886,0.88106040473389,0.10639458680144405,1.808269546475188e-05,0.03796202926940272,1.5990719473071372e-06,0.000673434835633514,3.112193871034667e-10,2.5411822174205335e-13,3.368054370320462e-06,7.398970232778969e-07,0.010831664332538187,2.910844149358489e-08,9.102353603685276e-05,5.4911056492564306e-05,0.009584420157406754,6.391247901906779e-06,0.10268819219753587,0.0003137613944936055,0.007962595837017254,0.0007646387026830469,4.664681847053006e-09,0.0065000916521384304,1.1622152997053945e-05,0.0004899282402361366,0.0037470844362363486,2.2174346157973268e-07,4.783967376044637e-07,6.655163082208759e-10
0.0012516656155367222,0.14548156051687294,3.76,0.0,0.4347045399619447,0.8799953834116797,0.10734716902263741,1.8100165793678533e-05,0.03834310795238411,1.597023823774826e-06,0.0006729504914062033,3.1043129039742476e-10,2.534746822503817e-13,3.376713780583985e-06,7.393020306613111e-07,0.010932005541082463,2.9154420746235367e-08,9.082449182796834e-05,5.480279005915145e-05,0.00965066364703845,6.415172386087694e-06,0.10360044678931182,0.0003138250012899976,0.0080000396954758,0.0007720826959834058,4.655619591709078e-09,0.006565116772629226,1.1699927808004161e-05,0.000493970711998894,0.003804813537535709,2.2294757928906574e-07,4.817450484492659e-07,6.701738831119282e-10
0.001263305181135223,0.14548805779326557,3.76,0.0,0.43342754360478103,0.8789317468609834,0.10829847548572658,1.8117681603059184e-05,0.038724358902188914,1.594969280508044e-06,0.0006724637389463323,3.0964346069852444e-10,2.528313609768678e-13,3.385370072239257e-06,7.386988220084339e-07,0.011032287498610592,2.9199955613606736e-08,9.062945337305595e-05,5.4694517629613884e-05,0.009716461763813654,6.439087537385036e-06,0.10451132701708192,0.00031388781277756845,0.008036899759277835,0.0007795049484933113,4.6465570246768735e-09,0.006630133843993212,1.1777070774104104e-05,0.0004979902542319823,0.0038628285746538705,2.2413632459664283e-07,4.850619345171132e-07,6.747877430723728e-10
0.001274944746733724,0.14549455869588557,3.76,0.0,0.4321526376810938,0.877869499394088,0.1092485029141163,1.8135243105655806e-05,0.039105776285186356,1.5929083378329145e-06,0.0006719745896079653,3.088559064971296e-10,2.5218826494179084e-13,3.394023117945297e-06,7.380874239259933e-07,0.011132509149041353,2.9245045749596093e-08,9.043835300568934e-05,5.4586241012042655e-05,0.00978181495262169,6.462993190108489e-06,0.10542082998141071,0.0003139498318827844,0.008073179817630253,0.0007869052676348529,4.637493965545353e-09,0.006695142658313897,1.185358317477041e-05,0.0005019867967681815,0.003921126046403844,2.2530977292127678e-07,4.883474336137785e-07,6.793579406648966e-10
0.0012865843123322249,0.14550106309794117,3.76,0.0,0.4308798259748456,0.8768086452781386,0.11019724806807621,1.8152850532043434e-05,0.039487354285392275,1.5908410166736555e-06,0.000671483054893883,3.080686362474825e-10,2.5154540084513836e-13,3.402672802192027e-06,7.374678640944004e-07,0.011232669440451766,2.9289690710163497e-08,9.025112462940627e-05,5.447796193253725e-05,0.00984672366620371,6.486889202714257e-06,0.10632895282405122,0.00031401106182254106,0.008108883645011037,0.0007942834643593741,4.6284313018672894e-09,0.0067601430082485725,1.1929466335857424e-05,0.0005059602734259368,0.003979702463018205,2.264680092945631e-07,4.916015875622119e-07,6.838845342583942e-10
0.0012982238779307258,0.14550757087190686,3.76,0.0,0.42960911222516374,0.8757491887381051,0.1111447077422625,1.817050406118697e-05,0.039869087104308025,1.5887673384916743e-06,0.0006709891465981119,3.0728165839145005e-10,2.509027756866204e-13,3.4113189801201623e-06,7.368401710494844e-07,0.011332767324998475,2.9333890173508202e-08,9.00677034628805e-05,5.436968219430022e-05,0.0099111883645134,6.510775415403021e-06,0.10723569272499224,0.00031407150604851795,0.008144015002604255,0.0008016393525881803,4.619368801861247e-09,0.006825134687086914,1.2004721566037005e-05,0.0005099106213856383,0.004038554345524999,2.276111088284116e-07,4.948244417120614e-07,6.883675868687057e-10
0.0013098634435292267,0.14551408189323542,3.76,0.0,0.42834050013709096,0.874691133966811,0.11209087875737016,1.8188203873907895e-05,0.04025096895696378,1.5866873249123754e-06,0.0006704928765469073,3.0649498137733906e-10,2.502603964677577e-13,3.4199615053234534e-06,7.362043740475995e-07,0.011432801758001833,2.9377643906193618e-08,8.988802583371951e-05,5.426140359468639e-05,0.009975209513101024,6.534651669692398e-06,0.10814104689330756,0.00031413116814706034,0.008178577641291603,0.0008089727485476032,4.610306241025836e-09,0.00689011748860944,1.2079350183736637e-05,0.0005138377805099583,0.004097678223341499,2.287391466623349e-07,4.980160439028371e-07,6.928071649835941e-10
0.0013215030091277276,0.1455205960353397,3.76,0.0,0.4270739933680278,0.8736344851121923,0.1130357579704529,1.8205950207304715e-05,0.04063299407774383,1.5846009973295288e-06,0.0006699942565714435,3.057086136094638e-10,2.49618269937292e-13,3.428600259522428e-06,7.355605033563721e-07,0.011532771699285288,2.9420951690526968e-08,8.971202951024609e-05,5.4153127882088255e-05,0.010038787585074493,6.558517840573322e-06,0.1090450125786474,0.0003141900519151597,0.008212575297771505,0.0008162834714753854,4.601244174382884e-09,0.006955091207321703,1.215335356243544e-05,0.0005177416941619694,0.004157070637582872,2.2985220526117156e-07,5.011764456683163e-07,6.972033404120799e-10
0.0013331425747262285,0.14552711317377964,3.76,0.0,0.42580959553202397,0.8725792462814095,0.11397934227151348,1.822374330071826e-05,0.041015156719087315,1.5825083774104155e-06,0.0006694932985070463,3.049225634634638e-10,2.4897640287650115e-13,3.4372351263640273e-06,7.349085900606944e-07,0.01163267611287259,2.9463813338432886e-08,8.953965360125385e-05,5.40448568033459e-05,0.010101923060356949,6.58237381774144e-06,0.10994758706730952,0.00031424816131773493,0.008246011695749999,0.0008235713433280008,4.592182957353561e-09,0.007020055638414584,1.2226733112947057e-05,0.0005216223088751248,0.004216728140197576,2.3095036583101986e-07,5.043057017712522e-07,7.015561894041602e-10
0.0013447821403247294,0.1455336331838815,3.76,0.0,0.4245473101966388,0.8715254215383845,0.11492162858556043,1.8241583351267072e-05,0.04139745115303208,1.5804094873304586e-06,0.0006689900144053866,3.041368392974727e-10,2.4833480220869e-13,3.4458659634615485e-06,7.342486660086595e-07,0.011732513967328656,2.950622875774522e-08,8.937083851164459e-05,5.393659213998439e-05,0.010164616426109071,6.606219476106215e-06,0.11084876768444853,0.00031430550048094284,0.008278890545450222,0.0008308361887739887,4.583122384524229e-09,0.007085010577848463,1.2299490232270208e-05,0.000525479574326756,0.004276647294661149,2.3203370445080982e-07,5.07403870045412e-07,7.058657923482539e-10
0.0013564217059232303,0.14554015594240602,3.76,0.0,0.42328714089420083,0.8704730149143403,0.11586261386398562,1.8259470554733066e-05,0.041779871666792576,1.578304349451922e-06,0.0006684844164049679,3.0335144946512055e-10,2.476934747767646e-13,3.4544926249134353e-06,7.335807636677759e-07,0.0118322842347325,2.954819791633108e-08,8.920552563901414e-05,5.382833565398531e-05,0.010226868174970523,6.630054684623411e-06,0.11174855178455681,0.00031436207362804246,0.008311215546870842,0.0008380778344911188,4.574062524944489e-09,0.007149955822187541,1.2371626312195443e-05,0.000529313442544125,0.004336824673301233,2.331022992869412e-07,5.104710104936492e-07,7.101322327155045e-10
0.0013680612715217312,0.14554668132477513,3.76,0.0,0.4220290910982024,0.8694220303858922,0.11680229510211282,1.8277405160597673e-05,0.04216241257350091,1.5761929858662332e-06,0.0006679765166421221,3.025664022664173e-10,2.470524272749711e-13,3.463114993898543e-06,7.329049165560425e-07,0.011931985893155337,2.95897208019626e-08,8.904365795806323e-05,5.37200890820386e-05,0.010288678808553183,6.653879347436014e-06,0.1126469367710106,0.0003144178851468851,0.008342990383033067,0.0008452961103320818,4.565003819682609e-09,0.0072148911690332294,1.2443142799757963e-05,0.0005331238692591969,0.004397256863313902,2.341562323640875e-07,5.135071871160914e-07,7.143555996293762e-10
0.001379700837120232,0.1455532092099968,3.76,0.0,0.4207731642428847,0.8683724718930598,0.11774066932463319,1.829538743915486e-05,0.04254506820399838,1.5740754188802e-06,0.0006674663270875026,3.0178170598328393e-10,2.4641166645421843e-13,3.4717329688021727e-06,7.322211587745215e-07,0.012031617924763217,2.9630797411423166e-08,8.888517954809044e-05,5.361185415235156e-05,0.010350048834343066,6.677693400593632e-06,0.1135439200797554,0.00031447293953281217,0.008374218725401738,0.0008524908482996827,4.555946452774922e-09,0.007279816416699541,1.2514041207573113e-05,0.0005369108127050265,0.00445794046203138,2.3519558424333497e-07,5.165124662231737e-07,7.18535985364185e-10
0.001391340402718733,0.1455597394743166,3.76,0.0,0.4195193637070545,0.8673243433251842,0.11867773359716084,1.831341758789923e-05,0.042927832914184526,1.5719516716220295e-06,0.0006669538600853646,3.0099736887363815e-10,2.4577119917996196e-13,3.4803463995339702e-06,7.315295250580451e-07,0.012131179317491646,2.9671427868883554e-08,8.873003575386658e-05,5.3503632628416123e-05,0.010410978768054,6.70149674690849e-06,0.11443949919195973,0.00031452724143264297,0.008404904230004364,0.0008596618831017037,4.546890136478107e-09,0.007344731364527787,1.2584323009107732e-05,0.0005406742341886106,0.004518872080802777,2.3622043068942646e-07,5.194869168647744e-07,7.22673485879166e-10
0.0014029799683172338,0.14556627199813693,3.76,0.0,0.41826769283463316,0.8662776485398831,0.11961348501077271,1.8331495768701534e-05,0.04331070107627945,1.5698217673601208e-06,0.0006664391281883397,3.0021339918237367e-10,2.4513103216242694e-13,3.4889551079304257e-06,7.308300507086959e-07,0.01223066906304187,2.971161237700458e-08,8.857817277125237e-05,5.339542624454449e-05,0.010471469130666891,6.725289243225402e-06,0.115333671616967,0.00031458079552022523,0.008435050542955534,0.0008668090511867394,4.537835097046859e-09,0.007409635812535296,1.2653989605556647e-05,0.0005444140969985802,0.0045800483401274225,2.3723085089926272e-07,5.22430609991397e-07,7.267681999072263e-10
0.0014146195339157347,0.14557280665885433,3.76,0.0,0.4170181549158185,0.8652323913454061,0.12054792069603042,1.834962228472025e-05,0.043693667087766376,1.567685728379676e-06,0.0006659221436242425,2.994298051078069e-10,2.444911719005123e-13,3.4975590056703423e-06,7.301227719316476e-07,0.012330086158915904,2.9751351046319552e-08,8.842953798262906e-05,5.32872366853892e-05,0.010531520450944867,6.749070824218221e-06,0.11622643490807755,0.00031463360659922775,0.008464661295445531,0.0008739321913889975,4.528782166088091e-09,0.007474529561788424,1.2723042513400003e-05,0.0005481303671624483,0.004641465874323952,2.3822693070971627e-07,5.253436196884738e-07,7.30820230710786e-10
0.0014262590995142356,0.14557934333781267,3.76,0.0,0.41577075320272205,0.8641885755143627,0.12148103781168762,1.8367797485502e-05,0.04407672536487382,1.5655435777233213e-06,0.0006654029180055846,2.986465948325932e-10,2.43851625248464e-13,3.506158050633942e-06,7.294077251834631e-07,0.012429429606940127,2.979064398049682e-08,8.828407987508427e-05,5.317906565808811e-05,0.010591133263087783,6.772841536750745e-06,0.11711778664981365,0.0003146856795355242,0.008493740107210202,0.0008810311443965505,4.519730868292739e-09,0.007539412414111497,1.2791483444859588e-05,0.0005518230129581763,0.00470312132808224,2.3920874653930115e-07,5.282260217427953e-07,7.348296835759564e-10
0.0014378986651127365,0.14558588191467195,3.76,0.0,0.41452549089669644,0.8631462047739833,0.12241283355318261,1.8386021454776005e-05,0.04445987034819805,1.563395339705442e-06,0.0006648814640341412,2.9786377650030846e-10,2.4321239887401993e-13,3.5147520033343966e-06,7.286849475404923e-07,0.012528698414546681,2.982949159153769e-08,8.814174808691443e-05,5.307091486987885e-05,0.010650308108670048,6.796601217491798e-06,0.11800772446666245,0.0003147370192522479,0.008522290583853042,0.0008881057532303137,4.5106812850347815e-09,0.0076042841723319154,1.2859313813975184e-05,0.0005554920053742751,0.004765011359516285,2.4017637651732575e-07,5.310778943355534e-07,7.387966672497922e-10
0.0014495382307112374,0.14559242226963875,3.76,0.0,0.41328237115112904,0.8621052828081346,0.12334330515043276,1.84042944214001e-05,0.04484309650185373,1.5612410376477277e-06,0.000664357794234579,2.9708135823003546e-10,2.4257349934250586e-13,3.52334072615023e-06,7.279544767827162e-07,0.01262789159456602,2.9867894157706675e-08,8.800249311497904e-05,5.2962786013551235e-05,0.010709045536287523,6.820349768222401e-06,0.11889624602164829,0.00031478763069679825,0.008550316317970525,0.000895155862751542,4.501633785790344e-09,0.007669144640257905,1.2926535103177834e-05,0.0005591373174923151,0.004827132639316421,2.411299013823496e-07,5.338993180366876e-07,7.427212938913762e-10
0.0014611777963097383,0.14559896428596444,3.76,0.0,0.4120413970844354,0.861065813268001,0.12427244985907449,1.842261673312636e-05,0.04522639830788371,1.5590806947803347e-06,0.0006638319204217241,2.962993481421723e-10,2.4193493326933344e-13,3.531924172383756e-06,7.272163510888131e-07,0.01272700816396391,2.9905851899641646e-08,8.78662664447531e-05,5.285468073766597e-05,0.01076734609934461,6.844087195720875e-06,0.11978334900628297,0.0003148375188694457,0.008577820891600495,0.0009021813194372514,4.492588562303918e-09,0.007733993622415086,1.2993148973540171e-05,0.0005627589242975689,0.004889481847958275,2.420694023088119e-07,5.366903748864183e-07,7.466036776601858e-10
0.0014728173619082392,0.1456055078446035,3.76,0.0,0.410802571764924,0.8600277997593588,0.12520026497100073,1.8440988642687366e-05,0.04560977027350326,1.5569143352877645e-06,0.0006633038545823502,2.955177542952903e-10,2.4129670728019904e-13,3.5405022227846333e-06,7.264706090635025e-07,0.012826047145487714,2.9943365207415445e-08,8.77330206814486e-05,5.274660069581736e-05,0.010825210358267938,6.867813489718705e-06,0.12066903115184306,0.00031488668884088977,0.00860480787262836,0.0009091819718117361,4.483545587765346e-09,0.007798830924350458,1.3059157087392307e-05,0.0005663568032382763,0.0049520556794595836,2.4299495874247697e-07,5.394511491371366e-07,7.50443935725892e-10
0.0014844569275067401,0.14561205282891682,3.76,0.0,0.40956589821535333,0.8589912458475323,0.12612674781044475,1.845941029026014e-05,0.04599320692889734,1.55474198366408e-06,0.0006627736092601965,2.947365847102286e-10,2.4065882792393865e-13,3.549074670479472e-06,7.257172898189895e-07,0.012925007567167579,2.998043456153407e-08,8.760270927220524e-05,5.263854754944175e-05,0.010882638880135041,6.891528543238325e-06,0.12155329022518212,0.000314935145669956,0.008631280816417316,0.0009161576702077411,4.4745049992724605e-09,0.007863656352550754,1.3124560952535146e-05,0.0005699309338150845,0.00501485084018231,2.439066495500804e-07,5.421817270231457e-07,7.542421880605749e-10
0.001496096493105241,0.14561859912245925,3.76,0.0,0.40833137942131265,0.857956155064254,0.1270518957281669,1.847788190799848e-05,0.046376702823489935,1.5525636638331244e-06,0.0006622411967918665,2.939558474206366e-10,2.4002130172114577e-13,3.5576413821441917e-06,7.249564329505528e-07,0.013023888461459557,3.001706033097794e-08,8.747528642883991e-05,5.253052293196782e-05,0.010939632237293667,6.915232257863287e-06,0.12243612402260239,0.0003149828944120212,0.008657243267876974,0.0009231082663915115,4.465467079015558e-09,0.007928469714281178,1.3189362094833652e-05,0.0005734812971823245,0.005077864046755647,2.4480455482903246e-07,5.448821962303532e-07,7.579985566992399e-10
0.001507736058703742,0.1456251466079336,3.76,0.0,0.40709901830850403,0.8569225308866093,0.12797570611792947,1.8496403846221198e-05,0.04676025253837587,1.5503793997347184e-06,0.0006617066288982147,2.9317555040624013e-10,2.393841351959462e-13,3.5662023152828432e-06,7.241880786437284e-07,0.013122688868109694,3.005324290677288e-08,8.735070769437243e-05,5.242252844988673e-05,0.010996191010328863,6.938924660659608e-06,0.12331753038797094,0.0003150299401600128,0.008682698754624426,0.0009300336143919652,4.456431931145621e-09,0.007993270818057029,1.3253562237546425e-05,0.0005770078771750427,0.005141092032623999,2.456887551551574e-07,5.475526470646908e-07,7.617131672736985e-10
0.0015193756243022428,0.14563169517173846,3.76,0.0,0.40586881776305156,0.855890376755643,0.12889817640203452,1.8514976382727577e-05,0.047143850675793214,1.5481892164147244e-06,0.0006611699172025002,2.9239570158747485e-10,2.387473348685335e-13,3.5747573656847104e-06,7.234122672703659e-07,0.013221407831737312,3.008898287629039e-08,8.722892950576135e-05,5.231456570048387e-05,0.011052315785185847,6.9626058322516146e-06,0.12419750719633663,0.00031507628804310425,0.008707650792557515,0.0009369335698302809,4.447399484523779e-09,0.008058059473220613,1.3317163176153407e-05,0.0005805106595009261,0.005204531542529299,2.465593300759236e-07,5.501931711702219e-07,7.653861472224636e-10
0.0015310151899007437,0.14563824469753325,3.76,0.0,0.40464078061757724,0.8548596960659061,0.12981930404010172,1.853359956451235e-05,0.047527491865815466,1.5459931389125507e-06,0.0006606310746548315,2.916163088750905e-10,2.3811090714293036e-13,3.583306240864344e-06,7.226290397890487e-07,0.013320044403361823,3.012428083042097e-08,8.710990908504723e-05,5.2206636296357646e-05,0.011108007155440832,6.9862755801014714e-06,0.12507605236342326,0.0003151219431784889,0.008732102883233629,0.0009438079902294043,4.438370081387808e-09,0.008122835490218482,1.3380166320880675e-05,0.0005839896319277108,0.005268179335953485,2.474163589972607e-07,5.528038620222123e-07,7.690176266425276e-10
0.0015426547554992446,0.14564479507227487,3.76,0.0,0.40341490966117766,0.8538304921723715,0.13073908652253016,1.8552273744823882e-05,0.04791117076261675,1.5437911912460276e-06,0.0006600901132234969,2.9083738018640144e-10,2.374748584831083e-13,3.5918489096315147e-06,7.218384376047429e-07,0.01341859763955767,3.015913716206766e-08,8.699360438962164e-05,5.2098741825473616e-05,0.01116326572060695,7.0099338519691155e-06,0.1259531638394342,0.0003151669106637127,0.008756058515714028,0.0009506567345421402,4.429343867719035e-09,0.008187598680431295,1.344257331362532e-05,0.0005874447837597704,0.005332032184950716,2.4825992123910915e-07,5.553848146212235e-07,7.726077377115548e-10
0.0015531303645378953,0.14565069104153452,3.76,0.0,0.40231348016461227,0.8529054740718154,0.13156573859784662,1.8569124452401582e-05,0.0482565096090644,1.5418044400575572e-06,0.0006596014454317426,2.9013674758484307e-10,2.3690274410962333e-13,3.599532013161828e-06,7.211206245612891e-07,0.013507223524830608,3.019013077302264e-08,8.689121810935654e-05,5.2001667942779665e-05,0.011212628880715308,7.031216627654418e-06,0.12674133669361792,0.00031520679770588486,0.008777196987125103,0.000956798535939896,4.421222985813142e-09,0.0082458744295167,1.3498231497413219e-05,0.0005905340462989486,0.005389672413296306,2.490076799764768e-07,5.576823252445806e-07,7.75803578287441e-10
0.001563605973576546,0.1456565875241023,3.76,0.0,0.4012138094811077,0.8519816572558909,0.1323912973006083,1.858601683186733e-05,0.048601870822215995,1.5398129731968822e-06,0.00065911107932461,2.894365028729342e-10,2.3633094661121103e-13,3.6072098685654493e-06,7.203969021629063e-07,0.013595780468325405,3.0220767708881653e-08,8.679096888658036e-05,5.190462473085495e-05,0.011261642403661525,7.052490189555136e-06,0.12752834517518466,0.0003152461356692372,0.008797938669804212,0.0009629193259794741,4.413104837856574e-09,0.008304139500559382,1.3553409516320828e-05,0.0005936040015844687,0.0054474737959762,2.49744654503749e-07,5.599558970592986e-07,7.78966118016876e-10
0.0015740815826151967,0.14566248443809746,3.76,0.0,0.40011589955321536,0.8510590440895316,0.13321576086514206,1.86029510010542e-05,0.04894725055520773,1.5378168087160585e-06,0.0006586190240558614,2.887366517573504e-10,2.3575947064120377e-13,3.6148823387245007e-06,7.19667301329577e-07,0.013684267793865825,3.025104834001539e-08,8.669282778148784e-05,5.1807613332918796e-05,0.011310306738745522,7.073754380747051e-06,0.1283141878594949,0.0003152849282568988,0.008818286081062414,0.000969019005054587,4.404989560085748e-09,0.008362393757966196,1.3608108429429212e-05,0.0005966546454711907,0.005505434006307278,2.5047090134702927e-07,5.622056023776823e-07,7.820954575153698e-10
0.0015845571916538474,0.14566838170208568,3.76,0.0,0.39901975229381276,0.8501376369103706,0.134039127546724,1.8619927320016947e-05,0.049292644978294345,1.53581596482751e-06,0.0006581252876059992,2.8803719990465167e-10,2.3518832084659056e-13,3.6225494952771993e-06,7.189318530414229e-07,0.013772684829224769,3.028097309508302e-08,8.659676638712035e-05,5.171063485289742e-05,0.011358622339294605,7.095009301152877e-06,0.1290988633455543,0.0003153231791544058,0.008838241729449884,0.0009750974744293579,4.396877160592717e-09,0.008420637066779615,1.3662329630261203e-05,0.0005996859747928998,0.0055635507264433755,2.5118647850560926e-07,5.644315142319116e-07,7.851916983620869e-10
0.0015950328006924981,0.14567427923506102,3.76,0.0,0.3979253695859791,0.8492174380296119,0.1348613956215448,1.8636945956625486e-05,0.04963805027853709,1.5338104606189283e-06,0.0006576298782357922,2.8733815292408733e-10,2.3461750179708773e-13,3.6302112202398167e-06,7.181905884243193e-07,0.013861030906048436,3.031054258505741e-08,8.650275690406807e-05,5.1613690368789474e-05,0.011406589662621985,7.116255067219303e-06,0.12988237025493607,0.0003153608920737881,0.008857808114842717,0.0009811546363884707,4.388767751257319e-09,0.008478869292651845,1.3716074487726827e-05,0.0006026979875550148,0.0056218216473720075,2.5189144558649955e-07,5.666337065417074e-07,7.882549433974813e-10
0.0016055084097311488,0.14568017695641353,3.76,0.0,0.3968327532830124,0.8482984497328849,0.13568256338626608,1.865400691017383e-05,0.04998346265969953,1.5318003147635258e-06,0.0006571328052607012,2.866395164428027e-10,2.34047018078629e-13,3.637867257918183e-06,7.174435389846028e-07,0.01394930535983943,3.0339757289240646e-08,8.641077196002209e-05,5.151678099315037e-05,0.011454209170053364,7.137491502815731e-06,0.1306647072311287,0.00031539807070098396,0.008876987728695636,0.0009871903942660985,4.380661478317489e-09,0.00853709030185267,1.3769344045501552e-05,0.0006056906828800301,0.005680244468910453,2.5258585941115607e-07,5.68812254256354e-07,7.91285296907282e-10
0.0016159840187697995,0.1456860747859429,3.76,0.0,0.3957419052098136,0.8473806742800376,0.1365026291573062,1.867111046057237e-05,0.05032887834239247,1.529785545587967e-06,0.0006566340770989172,2.8594129607857716e-10,2.334768742935937e-13,3.6455176261323064e-06,7.166907363450001e-07,0.014037507529997242,3.036861763000336e-08,8.632078459302251e-05,5.1419907825138404e-05,0.011501481326714084,7.158718544156726e-06,0.13144587293988363,0.0003154347186710201,0.008895783054022114,0.0009932046522196473,4.3725583795563804e-09,0.008595299961264282,1.3822139535922714e-05,0.0006086640607537477,0.00573881689957898,2.5326977619433395e-07,5.709672329917378e-07,7.942828640711671e-10
