Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245)
2.664106653549985e-07,0.18614823918716475,3.76,0.0,0.8325738143916663,0.9940148632232093,0.0006890151659111244,0.00040230586684804245,0.008534917041947802,0.0019219049353994021,0.006169811743856606,1.3840926935401285e-08,3.3693198821288954e-10,0.0006247822474424633,0.000570215521188707,0.0030338707476820445,3.6989292183903084e-05,9.773983272419897e-05,9.80061436915094e-06,0.002382515036130229,0.00026560222285331505,0.00014668385903005896,5.014715849769676e-05,7.42572706284387e-06,4.309423930762987e-05,1.4266600835638429e-07,1.578637803214187e-06,2.5669634447675038e-08,4.136763625499922e-05,1.8200092820370125e-06,1.3330973411307215e-11,3.351242875136415e-08,7.486888407292885e-10,0.001495723819921865,2.4205075157594546e-13
2.701380480408274e-07,0.18615304835116256,3.76,0.0,0.832338220856547,0.9939210233560749,0.0007127066204893263,0.0004077856992336196,0.008682340834696748,0.0019267495560741528,0.006315289030134485,1.3895334930382354e-08,3.377819711336015e-10,0.0006279345838310899,0.0005719197657756454,0.0031037297161295367,3.710186201040408e-05,9.915176341920689e-05,1.0035621873091296e-05,0.0024374911080501144,0.0002689660619940526,0.00015275234835891366,5.296511781588354e-05,7.917831782232264e-06,4.499279398119973e-05,1.4601582992307302e-07,1.6931086480013703e-06,2.7591867526895677e-08,4.2706643453303234e-05,1.9411680922018645e-06,1.4329286579844294e-11,3.4635076119065135e-08,7.736719458467437e-10,0.0014955826342189769,2.5848860232402415e-13
2.7386543072665627e-07,0.1861578645069719,3.76,0.0,0.8321017650041534,0.9938268099910341,0.0007367235326572847,0.000413158119885436,0.00883007900049409,0.001931397468287578,0.006461265208087563,1.3947550046664062e-08,3.385956484083949e-10,0.0006310022461974381,0.0005735311623602152,0.003173849347429594,3.720823897154119e-05,0.000100560902459776,1.0271440467699385e-05,0.0024926951716219745,0.0002722770031057749,0.00015896514472164036,5.588371005725948e-05,8.433039922032845e-06,4.6933887531840284e-05,1.4937630442459254e-07,1.8138669766714546e-06,2.962894133892294e-08,4.408542380902335e-05,2.068071058462039e-06,1.53872178039521e-11,3.5792223412076263e-08,7.994198894184052e-10,0.0014954408860798922,2.757267982002235e-13
2.7759281341248517e-07,0.18616268730781912,3.76,0.0,0.8318644746295059,0.9937322320820493,0.0007610598614055592,0.00041842351936880574,0.008978122392537409,0.001935855851840554,0.006607708950261342,1.3997650367413468e-08,3.3937434361548795e-10,0.0006339882694587434,0.0005750532054468433,0.0032442188971928106,3.730865594371652e-05,0.00010196716247003407,1.0508016972207943e-05,0.0025481194459696568,0.0002755357804370592,0.00016532278497636941,5.890393984154172e-05,8.971953121058458e-06,4.89172170053051e-05,1.5274669723693086e-07,1.94113210290588e-06,3.178556038360052e-08,4.550465363798074e-05,2.2008724475560565e-06,1.6507204202764058e-11,3.698482683468406e-08,8.25953060227207e-10,0.0014952985889949717,2.937879572408905e-13
2.8132019609831406e-07,0.18616751641987989,3.76,0.0,0.8316263767633881,0.9936372982711702,0.0007857095846985674,0.0004235824172361131,0.009126462225167142,0.001940131624328229,0.006754589809175146,1.4045711341035012e-08,3.4011933236171596e-10,0.0006368955790006457,0.0005764892688341293,0.003314828006964333,3.740333778782553e-05,0.00010337045901172287,1.0745299701276776e-05,0.0026037564325657576,0.0002787431539649251,0.00017182577380791877,6.202675360913098e-05,9.535172465643786e-06,5.094246147401193e-05,1.5612629461562806e-07,2.0751254313475104e-06,3.406649921926886e-08,4.6964995787134316e-05,2.339726722758538e-06,1.7691718522311064e-11,3.8213843657619724e-08,8.532918424129452e-10,0.0014951557559824732,3.126947812989083e-13
2.8504757878414295e-07,0.18617235152182746,3.76,0.0,0.8313874976885167,0.9935420169001178,0.0008106667067430885,0.0004286354532360084,0.009275090059810498,0.0019442314507442317,0.0069018781995774,1.409180585442491e-08,3.408318439936542e-10,0.0006397269942822027,0.0005778426090760414,0.00338566669106366,3.7492501575374516e-05,0.00010477071048484812,1.0983238435349132e-05,0.0026595989050064604,0.0002818999058768327,0.000178474584600227,6.52530403699969e-05,1.012329818991737e-05,5.300928304544718e-05,1.5951440327253456e-07,2.2160703332278698e-06,3.647659903682729e-08,4.846709957075386e-05,2.484788477100694e-06,1.8943267314973375e-11,3.948023138860665e-08,8.8145659875517e-10,0.0014950123996053087,3.324700471504089e-13
2.8877496146997184e-07,0.1861771923043943,3.76,0.0,0.8311478629556428,0.9934463960214344,0.0008359252647709607,0.00043358337882005044,0.00942399779143169,0.001948161752732177,0.007049545380662337,1.4136004305983713e-08,3.4151306325351825e-10,0.0006424852323781627,0.0005791163689188747,0.0034567253238038907,3.757635681353552e-05,0.00010616783803141294,1.1221784390889957e-05,0.002715639899119946,0.00028500683730080684,0.00018526966029487466,6.858363254282586e-05,1.0736929386197027e-05,5.511732784329034e-05,1.6291034995142474e-07,2.3641920236939823e-06,3.902076422258796e-08,5.001160073392552e-05,2.6362123689571356e-06,2.0264389113648438e-11,4.078494697179884e-08,9.104676545885844e-10,0.0014948685319957854,3.5313659788837037e-13
2.9622972684162963e-07,0.1861868897321187,3.76,0.0,0.8306664251547636,0.9932541665685515,0.0008873230391219735,0.00044316741493746265,0.009722622116552523,0.001955538305572631,0.007345905267209897,1.4218982607327289e-08,3.427861499957182e-10,0.0006477925539622222,0.0005814371696209504,0.003599465659305783,3.772894317965769e-05,0.0001089524190739605,1.1700509833384758e-05,0.002828290850583439,0.00029107452046158057,0.00019930023096070696,7.556078564966535e-05,1.2043097213125816e-05,5.9455597316268596e-05,1.6972316196339526e-07,2.682875133167501e-06,4.4531203622583204e-08,5.323027035493283e-05,2.958765161303205e-06,2.3125654826034593e-11,4.351318213054075e-08,9.71109688391795e-10,0.001494579309515993,3.972352090965937e-13
3.029390156761216e-07,0.18619563397436395,3.76,0.0,0.8302307886857773,0.9930800741784369,0.0009345530179858319,0.00045144311246858603,0.009992266325374744,0.0019616571769544076,0.007613652962741118,1.4287836379617692e-08,3.4383593550203784e-10,0.0006523441598826845,0.0005832830424566943,0.003728594561081261,3.785007040538536e-05,0.00011144711999108698,1.213297838028747e-05,0.002930290824492022,0.0002963733714630724,0.00021243182034730537,8.220417431417667e-05,1.331185402899784e-05,6.349717900885363e-05,1.7587513985131444e-07,2.99652743762392e-06,4.999947604640433e-08,5.627817216591256e-05,3.272371913414325e-06,2.5964790605442758e-11,4.610923695383587e-08,1.0287844682739324e-09,0.0014943173741966335,4.4020238535364897e-13
3.096483045106136e-07,0.18620439231919822,3.76,0.0,0.829793069475427,0.9929049948941526,0.0009826690458040832,0.00045939421043088643,0.01026270526672245,0.0019673164440676704,0.007882217682524574,1.4351535587580096e-08,3.4480088328189484e-10,0.000656696606809061,0.0005849151038209035,0.003858301579640553,3.795693376376404e-05,0.00011393058877271728,1.2566718127730151e-05,0.00303283671021952,0.00030152383088228587,0.0002260428929224974,8.919597662605057e-05,1.4672484988691725e-05,6.766618769253382e-05,1.8204291324401816e-07,3.3370068236931227e-06,5.5980919687402654e-08,5.947270970087665e-05,3.608993912740636e-06,2.9070091752982263e-11,4.884425232240709e-08,1.0895140819558815e-09,0.0014940539528675864,4.864147617474512e-13
3.163575933451056e-07,0.18621316334713445,3.76,0.0,0.8293533921502305,0.9927289665488375,0.0010316382722409096,0.0004670281208744165,0.010533902121979712,0.001972545859970547,0.008151460011480899,1.4410410166636614e-08,3.456864880999596e-10,0.0006608624776825381,0.0005863480040410902,0.00398854204537138,3.805051033412855e-05,0.00011640245306345927,1.3001492575481314e-05,0.003135896187399698,0.0003065309042943147,0.00024013503894816519,9.65391377312794e-05,1.6128408183268072e-05,7.196010068811131e-05,1.8822322438042168e-07,3.7056780177501605e-06,6.250597296689642e-08,6.281710366590033e-05,3.969527848110695e-06,3.245728111287791e-11,5.172369406515748e-08,1.1534138254141013e-09,0.001493789102515242,5.360069249005842e-13
3.2306688217959757e-07,0.1862219457323867,3.76,0.0,0.8289118748939512,0.9925520246973589,0.0010814285840073422,0.0004743528553417574,0.010805822656275233,0.001977373252204293,0.008421247998533075,1.4464769451260857e-08,3.4649789005149753e-10,0.0006648535357456424,0.0005875954559307704,0.00411927417492483,3.81317147443075e-05,0.00011886236262884846,1.3437077940684468e-05,0.0032394390080314342,0.0003113996073539305,0.0002547095924155359,0.00010423609829746982,1.7683010043550688e-05,7.637629604243957e-05,1.9441299237344976e-07,4.103916084864903e-06,6.960546967988304e-08,6.631443699803981e-05,4.354866753598642e-06,3.614227511534876e-11,5.475296854322635e-08,1.2205975390946336e-09,0.0014935228766986106,5.891135672321465e-13
3.2977617101408956e-07,0.18623073824089534,3.76,0.0,0.8284686297266195,0.9923742027665403,0.0011320086646740047,0.00048137691466791123,0.011078435038027683,0.0019818246479509282,0.008691456836181706,1.4514903369157708e-08,3.4723989735289724e-10,0.0006686807773443602,0.0005886702900048463,0.004250458889486122,3.8201402828632866e-05,0.00012130998801263742,1.3873262616233246e-05,0.0033434368601664875,0.00031613493563298513,0.0002697676446828579,0.00011228881925803837,1.9339641498562043e-05,8.091206632951131e-05,2.006093055688055e-07,4.5331045204494485e-06,7.731057931811522e-08,6.996765738727243e-05,4.765899169731086e-06,4.0141152183565766e-11,5.793741253349996e-08,1.2911774103349589e-09,0.0014932553257713732,6.458693700840399e-13
3.3648545984858154e-07,0.18623953972143,3.76,0.0,0.8280237627765661,0.9921955321952806,0.0011833480434961937,0.00048810918838158754,0.011351709671429636,0.0019859243909424577,0.008961968546543025,1.4561083583045304e-08,3.479170076822463e-10,0.0006723544816921429,0.0005895845071796832,0.004382059643881694,3.826037512423278e-05,0.00012374501927936535,1.430984663938278e-05,0.0034478632404563556,0.00032074183903372296,0.0002853100575664206,0.00012069880722911668,2.1101614438650865e-05,8.55646315244185e-05,2.068094140598523e-07,4.994633440941401e-06,8.565274945023215e-08,7.377958019100175e-05,5.20350837475245e-06,4.447012225948328e-11,6.128228409434637e-08,1.3652637961938941e-09,0.0014929864970860194,7.064088952320502e-13
3.4319474868307353e-07,0.18624834910191443,3.76,0.0,0.8275773745453191,0.9920160425654013,0.001235417134401688,0.0004945588631564167,0.011625619040720871,0.0019896952508103695,0.009232671674416687,1.460356458067685e-08,3.4853342817477186e-10,0.0006758842577436467,0.0005903493290082907,0.004514042265776289,3.830938020717238e-05,0.00012616716483610752,1.4746641171672637e-05,0.0035526933348724306,0.0003252252002011561,0.0003013374758991318,0.0001294671402574452,2.2972198463816e-05,9.03311509957381e-05,2.130107223730066e-07,5.489897872505714e-06,9.466365039939515e-08,7.77528916550746e-05,5.668571681208804e-06,4.914549756567599e-11,6.479275435786334e-08,1.442965065406036e-09,0.0014927164352021357,7.708664843380835e-13
3.499040375175655e-07,0.1862571653834288,3.76,0.0,0.8271295601649736,0.991835761723574,0.0012881872657023734,0.0005007353401358564,0.011900137565837068,0.001993158525140753,0.009503460988024454,1.464258471158602e-08,3.4909309413021433e-10,0.0006792790881971612,0.0005909752453973705,0.004646374804748669,3.834911786417543e-05,0.00012857615033155272,1.518346799133321e-05,0.0036579039073634067,0.00032958981662980434,0.00031785033954956257,0.00013859449369871144,2.4954617912813864e-05,9.520873462768823e-05,2.1921078233610566e-07,6.020296140462534e-06,1.0437512233194782e-07,8.189015239544906e-05,6.161959796647809e-06,5.418366465908649e-11,6.847390023747764e-08,1.5243874591440823e-09,0.001492445182068306,8.393761663020124e-13
3.566133263520575e-07,0.18626598763575486,3.76,0.0,0.8266804096478435,0.9916547158951177,0.0013416307016227255,0.0005066481605635919,0.012175241468424865,0.0019963341348756105,0.009774237187950102,1.4678367170677953e-08,3.4959968653311124e-10,0.0006825473707547816,0.0005914720598360022,0.004779027390571017,3.838024210141983e-05,0.00013097171762680782,1.562015899917312e-05,0.0037634731958253137,0.00033384038592362294,0.00033484889491517436,0.00014808116594978204,2.7052049155382128e-05,0.00010019445311732534,2.254072861437686e-07,6.587228358553305e-06,1.1481912489934052e-07,8.619380106821283e-05,6.684536244138135e-06,5.960105786196156e-11,7.233069799832445e-08,1.6096349694092849e-09,0.0014921727771823635,9.120715719858868e-13
3.633226151865495e-07,0.1862748149927048,3.76,0.0,0.8262300081282097,0.9914729297902112,0.0013957206565028664,0.0005123069392634255,0.012450908647455128,0.001999240713528156,0.010044906624724594,1.4711120929154982e-08,3.5005664844691665e-10,0.0006856969567540673,0.0005918489321736808,0.004911972100184253,3.84033639921324e-05,0.0001333536238337735,1.6056555738764266e-05,0.0038693808149140173,0.00033798149380162454,0.0003523332058978264,0.0001579271038189746,2.9267618134499728e-05,0.00010528534748306499,2.3159805963231442e-07,7.19209501747493e-06,1.2602768948143477e-07,9.066615817194072e-05,7.237156839390756e-06,6.541413409089176e-11,7.636801764872505e-08,1.6988092341085246e-09,0.001491899257763828,9.890858558921784e-13
3.7003190402104147e-07,0.18628364664798142,3.76,0.0,0.8257784360961012,0.991290426703092,0.001450431302479898,0.0005177213054814552,0.01272711856368535,0.0020018956906399593,0.010315381025340868,1.4741041614405279e-08,3.50467200373799e-10,0.0006887351873133717,0.0005921144190310336,0.005045182832854806,3.841905436778173e-05,0.00013572164041693592,1.6492508931462783e-05,0.003975607665241711,0.000342017604499846,0.0003703031643734009,0.00016813192735398285,3.160439814474754e-05,0.00011047843782322983,2.3778105576775113e-07,7.83629567066364e-06,1.3803287405281165e-07,9.530942993337008e-05,7.820669221075816e-06,7.163934908596046e-11,8.059061810517284e-08,1.7920094477614722e-09,0.0014916246589049386,1.0705516244246351e-12
3.7674119285553346e-07,0.18629248185118527,3.76,0.0,0.8253257696230679,0.9911072286046628,0.0015057377713105177,0.0005229008506578426,0.013003852132366028,0.0020043153698130383,0.010585577228901745,1.4768312340630692e-08,3.5083435463962277e-10,0.0006916689271210436,0.0005922765119283111,0.005178635193092484,3.842784635837267e-05,0.0001380755523551868,1.6927878026660566e-05,0.004082135848587004,0.00034595305330280425,0.00038875850016577144,0.00017869495399271262,3.406540783494377e-05,0.00011577073135946795,2.439543483522108e-07,8.521227715054209e-06,1.5086672064192155e-07,0.00010012571223857856,8.435912431433834e-06,7.829313503356136e-11,8.500314308765625e-08,1.8893322869135796e-09,0.0014913490136941093,1.156600870421601e-12
3.8345048169002544e-07,0.1863013199041297,3.76,0.0,0.8248720805799313,0.9909233562288889,0.0015616161509890004,0.0005278550826727097,0.013281091623598282,0.0020065150016529854,0.010855416931544081,1.4793104492049233e-08,3.511609288396699e-10,0.0006945045959987755,0.0005923426732194454,0.00531230638090303,3.843023778759099e-05,0.00014041515736020062,1.73625307675533e-05,0.004188948588747262,0.0003497920409483517,0.00040769879053773885,0.00018961522192434716,3.665360942262334e-05,0.00012115922980174886,2.5011612595524537e-07,9.248285263923225e-06,1.6456121533923354e-07,0.00010511699457578901,9.08371654415003e-06,8.539187955972195e-11,8.961011769950974e-08,1.990871849275917e-09,0.0014910723533590076,1.2473649136295814e-12
3.9015977052451743e-07,0.1863101601573682,3.76,0.0,0.8244174368465255,0.9907388291534297,0.0016180434777978104,0.0005325933861044999,0.013558820569769928,0.0020085088519573285,0.011124826440742063,1.481557846045173e-08,3.5144955842107896e-10,0.000697248198365438,0.0005923198699176513,0.005446175088952892,3.842669342813912e-05,0.0001427402651479124,1.7796342772636183e-05,0.004296030157667688,0.00035353862965943817,0.0004271234692127223,0.00020089151256520745,3.937190710784187e-05,0.00012664093607259115,2.5626468606912064e-07,1.0018858108622279e-05,1.791482507881545e-07,0.00011028516395927052,9.76490233644963e-06,9.295190604648847e-11,9.441594564534824e-08,2.096719605588991e-09,0.0014907947073949344,1.342974346764158e-12
3.968690593590094e-07,0.18631900200696136,3.76,0.0,0.8239619025134689,0.9905536658749395,0.001674997724401862,0.0005371249880350258,0.013837023679516131,0.002010310265474323,0.011393736439034182,1.4835884339048785e-08,3.5170270846916063e-10,0.000699905350728943,0.0005922146055049408,0.0055802214062261185,3.841764712310102e-05,0.00014505069675966272,1.822919713304148e-05,0.004403365806488846,0.0003571967405731017,0.0004470318349423531,0.00021252237207207506,4.222314567370416e-05,0.0001322128604285536,2.6239842948846456e-07,1.083433076562003e-05,1.9465959107879947e-07,0.00011563200880740783,1.0480281002362712e-05,1.0098945523579567e-10,9.942490703981198e-08,2.2069643632249613e-09,0.0014905161036567719,1.4435589867719726e-12
4.035783481935014e-07,0.18632784489144924,3.76,0.0,0.8235055380760467,0.9903678838793385,0.001732457784540402,0.000541458928953248,0.014115686757697872,0.0020119317255269244,0.01166208175715999,1.4854162574697156e-08,3.519226847205499e-10,0.0007024813073311384,0.0005920329498227901,0.005714426727779159,3.840350377976138e-05,0.00014734628392979723,1.866098402572718e-05,0.004510941701181679,0.000360770152368958,0.00046742305963541603,0.00022450613183664975,4.521010926158671e-05,0.00013787202601583173,2.6851585491789733e-07,1.1696081605013563e-05,2.1112683894734325e-07,0.00012115922275282039,1.1230653904249901e-05,1.0952066807458743e-10,1.0464115676098275e-07,2.3216922405701857e-09,0.0014902365684765632,1.549247830974518e-12
