Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56)
4.977091706802368e-08,0.15453092667336413,3.76,0.0,0.9249645692344882,0.9901021563115037,0.0002818426147645192,0.000597864207817637,0.019021072872685507,0.01091087517127863,0.005867193051895116,3.1002830063259996e-08,2.616030244276938e-09,0.0020661100866360316,0.002954806058444046,0.0026722432939333433,0.0001732877010546011,0.000174761979772823,3.075931175978956e-06,0.0030419314420095304,0.0004210703929689973,4.546720763833541e-05,1.233521336116498e-05,6.898238192063806e-07,3.0001538319005186e-05,1.9998903409334602e-07,3.4252373472574965e-07,1.0617469012648433e-08,0.00016723597278365396,2.635120101005334e-07,2.110543043273441e-12,1.556756195690581e-07,9.040453093348497e-09,0.0034131970134192295,9.319619584783021e-14,2.5699958664456095e-09,4.1685963904731824e-08,4.1632335788436774e-07
5.072256048595139e-08,0.1545425778597934,3.76,0.0,0.9243845615382429,0.9898832577730349,0.00029956706752967303,0.0006208550185430832,0.019450275591397854,0.011034400695176498,0.006125835722304285,3.150252347857676e-08,2.6456040200088287e-09,0.0021036886801868533,0.003017033253578163,0.0027965076569100725,0.00017712272446516287,0.00017807303462960577,3.215613823604149e-06,0.003164485023547026,0.0004354652181839877,4.852818153250449e-05,1.3527218673947112e-05,7.683731114027608e-07,3.2608085548425416e-05,2.0877214803240562e-07,3.7814308311721817e-07,1.1515152027966718e-08,0.00017124346706368524,2.9284167446871183e-07,2.288767912622607e-12,1.610509673195772e-07,9.342141054492707e-09,0.0034124433145988876,1.0383202166511262e-13,2.7403642144991046e-09,4.485222170740376e-08,4.495257523714596e-07
5.1674203903879094e-08,0.15455429005078003,3.76,0.0,0.9237993150358415,0.9896617498856218,0.00031796854875433425,0.000644061052646955,0.01988198986033196,0.011155625655726469,0.006389493449703408,3.1993528189228004e-08,2.674595852861329e-09,0.0021407852960406413,0.0030784924677147623,0.002923563266051863,0.00018091176622929466,0.00018137684976307302,3.358081626550239e-06,0.0032889884823895685,0.000449932326142637,5.1726621133577974e-05,1.481279236749602e-05,8.538719260852963e-07,3.536934448114235e-05,2.1772154134001197e-07,4.169479211576846e-07,1.2475971551846774e-08,0.00017533688713472663,3.2472967303435306e-07,2.47946967811204e-12,1.6651895581214375e-07,9.649101748492375e-09,0.003411680605248261,1.1542391132237889e-13,2.917948288416807e-09,4.817557866613482e-08,4.845679240905498e-07
5.26258473218068e-08,0.1545660624934425,3.76,0.0,0.9232088913383955,0.9894376775750815,0.00033705366470923614,0.0006674667119188435,0.020316194554932047,0.011274588438784849,0.006658088082782021,3.247592324922576e-08,2.7030150470316617e-09,0.0021774036994344783,0.003139164850709675,0.0030533884002939358,0.0001846534884876594,0.00018467309213970317,3.503288530340026e-06,0.003415404931720331,0.00046446430036939726,5.506543291353993e-05,1.6196944572134697e-05,9.467524195106109e-07,3.828960767912991e-05,2.2683431441020496e-07,4.5916657850201533e-07,1.3503960478405519e-08,0.00017952126382810715,3.5933452806787613e-07,2.683439664076914e-12,1.7208191344715957e-07,9.96148377231823e-09,0.0034109090404729173,1.280334975503952e-13,3.102865487472205e-09,5.1658943596573336e-08,5.215039419100059e-07
5.357749073973451e-08,0.1545778944188764,3.76,0.0,0.9226133532550126,0.9892110850814421,0.0003568285908687575,0.0006910565088504826,0.02075286787216852,0.011391326792284696,0.006931540105813479,3.294979160964369e-08,2.7308707774124176e-09,0.002213548111255464,0.0031990330761387177,0.0031859604879051788,0.00018834665606216,0.0001879614337600458,3.651187621639838e-06,0.003543697762958793,0.00047905398642992766,5.8547492272851165e-05,1.768478481334992e-05,1.0474609753234503e-06,4.1373054481102096e-05,2.3610752203225565e-07,5.05038581361411e-07,1.4603399925027716e-08,0.00018380175477117388,3.968201164421163e-07,2.9015176748050756e-12,1.7774236776381142e-07,1.0279446745416238e-08,0.003410128773012672,1.41724657489746e-13,3.2952303404936215e-09,5.5305082143938894e-08,5.603876344540945e-07
5.4529134157662214e-08,0.1545897850433055,3.76,0.0,0.9220127646845407,0.9889820159641673,0.00037729907455731745,0.0007148150842802418,0.021191987388269575,0.01150587783719612,0.007209768765694523,3.341521959594259e-08,2.758172090394683e-09,0.0022492231555269644,0.003258081279227972,0.0033212561580118188,0.00019199013238197022,0.0001912415517840309,3.8017312082316145e-06,0.0036738306778228147,0.000493694488796009,6.21756424558929e-05,1.9281515934864896e-05,1.1564580621470218e-06,4.462374349065021e-05,2.455381779729699e-07,5.548148515573684e-07,1.577882977405005e-08,0.00018818363998920093,4.3735563700275164e-07,3.1345940320551052e-12,1.8350304733401607e-07,1.0603161380541578e-08,0.0034093399532594327,1.5656351120308407e-13,3.49515452313608e-09,5.911661286375424e-08,6.012725519239084e-07
5.548077757558992e-08,0.15460173356969412,3.76,0.0,0.9214071905129061,0.9887505131078476,0.0003984704380552765,0.0007387272240241159,0.021633530113514123,0.011618278078273425,0.007492692193449169,3.387229643810933e-08,2.784927904763006e-09,0.002284433811037653,0.0033162949970190125,0.0034592512900444403,0.00019558287554392021,0.0001945131286413444,3.954870895475009e-06,0.003805767717031787,0.0005083791671957558,6.595269352682594e-05,2.099242782086648e-05,1.274218069282507e-06,4.804560550623373e-05,2.551232593590628e-07,6.087578923112525e-07,1.703505903864913e-08,0.00019267231727725995,4.811155707473093e-07,3.3836115735717475e-12,1.8936688336965521e-07,1.0932809538397788e-08,0.0034085427292766795,1.7261841779960317e-13,3.7027468813056934e-09,6.30960037224349e-08,6.442119295818134e-07
5.643242099351763e-08,0.15461373918904833,3.76,0.0,0.9207966965156406,0.9885166187283025,0.0004203475821301725,0.0007627778745505842,0.022077472544244983,0.011728563414598096,0.0077802275205423824,3.432111384710803e-08,2.8111470126605717e-09,0.0023191853667456426,0.003373661110640926,0.0035999210612317196,0.00019912393450094312,0.00019777585212828012,4.110557659477801e-06,0.00393947328596655,0.000523101632530471,6.988142140346839e-05,2.2822890943712004e-05,1.4012291215736811e-06,5.164243689436779e-05,2.6485971087032774e-07,6.67141960485584e-07,1.8377176008392157e-08,0.00019727329736323566,5.28279634163696e-07,3.649567602940176e-12,1.953370110409687e-07,1.1268584266094487e-08,0.0034077372468203568,1.8995996932319907e-13,3.91811346045957e-09,6.724556901199875e-08,6.892586528523519e-07
5.7384064411445334e-08,0.15462580108175725,3.76,0.0,0.9201813492653202,0.9882803743790456,0.00044293498996855345,0.0007869521577373495,0.022523790712210442,0.011836769149922719,0.008072290990240864,3.476176563285055e-08,2.8368380806191613e-09,0.0023534833806870296,0.0034301677896027877,0.0037432399922247544,0.00020261244537424553,0.0002010294154921056,4.268741917122719e-06,0.004074912177520019,0.0005378557424208797,7.396456694774762e-05,2.4778349758854134e-05,1.5379928741876673e-06,5.54178934095534e-05,2.7474444875330227e-07,7.302532248879471e-07,1.9810558133714235e-08,0.00020199219887889316,5.790327259788006e-07,3.933515783120267e-12,2.014167705015636e-07,1.1610689819289381e-08,0.003406923649361034,2.0866098251859413e-13,4.141357540663208e-09,7.156746667750021e-08,7.3646522401381e-07
5.833570782937304e-08,0.15463791841882363,3.76,0.0,0.9195612160436472,0.9880418209580699,0.00046623673148486625,0.0008112353847454729,0.02297246023134383,0.011942930002821272,0.008368798064243295,3.519434735955604e-08,2.862009650648649e-09,0.0023873336421413897,0.003485804438022266,0.00388918199093372,0.00020604762788463236,0.00020427351750388871,4.4293735930897556e-06,0.004212049592352419,0.0005526355964375042,7.820483511127555e-05,2.6864315968968284e-05,1.6850242881343796e-06,5.937548446221865e-05,2.847743646638217e-07,7.983899103523196e-07,2.134088160995657e-08,0.00020683474315625244,6.335648675911494e-07,4.236567966050018e-12,2.0760970761758084e-07,1.1959341667997844e-08,0.0034061020781072076,2.2879648860140067e-13,4.3725796772266496e-09,7.606369605413777e-08,7.858837304489522e-07
5.928735124730075e-08,0.1546500903630594,3.76,0.0,0.9189363647579695,0.9878009987149207,0.0004902564679886758,0.0008356130690366506,0.023423456342066697,0.012047080116649523,0.008669663524746286,3.561895603536457e-08,2.886670141372787e-09,0.0024207421368597935,0.003540561642726646,0.004037720394638978,0.0002094287818997897,0.000207507862520525,4.592402183978638e-06,0.004350851156719827,0.0005674355310586006,8.260489413502433e-05,2.9086361676923005e-05,1.8428513872256484e-06,6.351856783583235e-05,2.949463293428286e-07,8.718624273059514e-07,2.297413062436363e-08,0.0002118067488644749,6.92071137421372e-07,4.559895950433993e-12,2.139195743982676e-07,1.2314766486017913e-08,0.003405272672029574,2.504437211376574e-13,4.611877746777768e-09,8.07360960122391e-08,8.375658144314209e-07
6.023899466522845e-08,0.15466231607021397,3.76,0.0,0.9183068638620301,0.987557947258024,0.0005149974571907269,0.0008600709385609055,0.023876753953207253,0.012149253069319556,0.008974801572119192,3.603568983313454e-08,2.9108278492054543e-09,0.0024537150151585766,0.0035944311231589036,0.004188828010442144,0.00021275528409426078,0.0002107321605366976,4.75777681964141e-06,0.004491282938045768,0.0005822501143978275,8.716737480191664e-05,3.145011244764127e-05,2.0120149972471173e-06,6.785034485220319e-05,3.052571961319592e-07,9.509934865941687e-07,2.4716606230116676e-08,0.0002169141265030857,7.547515994375615e-07,4.904733160564362e-12,2.2035032912657516e-07,1.2677202123992388e-08,0.003404435567886205,2.736821021423943e-13,4.85934699861458e-09,8.558634350654645e-08,8.91562644418787e-07
6.119063808315615e-08,0.15467459469005268,3.76,0.0,0.9176727822807297,0.9873127055622344,0.0005404625585280332,0.0008845949471425808,0.02433232768162862,0.012249481882892745,0.009284125918363128,3.644464783942215e-08,2.9344909495665807e-09,0.002486258562682529,0.003647405683020326,0.004342477154123523,0.00021602658471870856,0.0002139461272274922,4.925446321836291e-06,0.0046333114584045775,0.0005970741407426553,9.189486974105611e-05,3.3961240298989205e-05,2.193068468158574e-06,7.237385598231401e-05,3.1570380433627836e-07,1.036118199375514e-06,2.6574934812657538e-08,0.00022216287276763838,8.218112261262837e-07,5.272376239718187e-12,2.2690613618927907e-07,1.30468975661844e-08,0.0034035909002485174,2.985932265088414e-13,5.115080111184775e-09,9.061595252501809e-08,9.479248878204018e-07
6.214228150108386e-08,0.15468692536737919,3.76,0.0,0.9170341893386986,0.9870653119765768,0.0005666542387881528,0.0009091712850925471,0.02479015188966365,0.012347799032995469,0.009597549876528255,3.68459298288082e-08,2.9576674981287014e-09,0.0025183791736461065,0.0036994791635808883,0.004498639687472517,0.00021924220447483105,0.00021714948398236444,5.095359260312896e-06,0.004776903706080479,0.0006119026249421762,9.678993278225696e-05,3.662545664182396e-05,2.3865773801785764e-06,7.709197689850237e-05,3.262829824393859e-07,1.1275841619512676e-06,2.855607611500149e-08,0.00022755906480410987,8.934598161928311e-07,5.664186551329658e-12,2.3359136560719477e-07,1.3424112871096008e-08,0.0034027388015278734,3.2526084488351805e-13,5.379167253527643e-09,9.582627343114775e-08,1.006702685205378e-06
6.309392491901157e-08,0.15469930724300848,3.76,0.0,0.9163911546924818,0.9868158042321461,0.000593574578014024,0.0009337863890721011,0.025250200720448257,0.01244423645806175,0.009914986446248159,3.723963606109951e-08,2.9803654320859822e-09,0.0025500833263785907,0.003750646398593668,0.0046572870541526715,0.00022240173149245995,0.00022034195793108876,5.2674640064293585e-06,0.004922027145351278,0.000626730796678432,0.00010185507835959515,3.944850518866342e-05,2.5931192346051986e-06,8.2007414962787e-05,3.3699155117607826e-07,1.2257515254324709e-06,3.0667330790892734e-08,0.0002331088543678555,9.699119072726041e-07,6.0815915815150105e-12,2.4041059226681437e-07,1.380911909609048e-08,0.0034018794020027714,3.5377084509953835e-13,5.651696151509346e-09,1.0121849269326204e-07,1.0679456259163162e-06
6.404556833693928e-08,0.1547117394546905,3.76,0.0,0.915743748266165,0.98656421945015,0.0006212252756718545,0.0009584269512318407,0.025712448131240104,0.012538825568406544,0.010236348395536084,3.762586709926018e-08,3.0025925714458763e-09,0.0025813775610152856,0.0038009031707543456,0.004818390314158436,0.0002255048184056429,0.00022352328196225408,5.441708784393347e-06,0.005068649724631634,0.0006415540946511255,0.00010709278096275465,4.2436154849713454e-05,2.813283130218926e-06,8.712270614518207e-05,3.4782632646885177e-07,1.330993050187862e-06,3.291634745684401e-08,0.00023881846190245602,1.0513866839331322e-06,6.526086237547932e-12,2.473685948554298e-07,1.4202198206220885e-08,0.003401012829846526,3.8421123227589636e-13,5.9327521586800864e-09,1.0679363299367309e-07,1.1317027250546518e-06
6.499721175486698e-08,0.15472422113798676,3.76,0.0,0.9150920401902736,0.9863105941500598,0.0006496076570652331,0.000983079927647511,0.026176867924807164,0.012631597255133365,0.010561548338978596,3.800472364614991e-08,3.0243566203400377e-09,0.0026122684591878935,0.003850246169649967,0.004981920176917548,0.00022855117952470694,0.00022669319473482544,5.618041720213435e-06,0.005216739883100938,0.0006563681607025497,0.00011250547463496021,4.5594192634365264e-05,3.04766942611442e-06,9.244021236485972e-05,3.587841222328998e-07,1.443694145054665e-06,3.5311129216229455e-08,0.000244694170553406,1.1381078812459742e-06,6.999234037154098e-12,2.5447035450253246e-07,1.46036429675035e-08,0.003400139211155332,4.1667210768623847e-13,6.2224183315811416e-09,1.1255255370987288e-07,1.1980224018033473e-06
6.594885517279469e-08,0.15473675142710264,3.76,0.0,0.9144361007437913,0.9860549642578578,0.0006787226799789525,0.0010077325460743603,0.02664343377896898,0.012722581898879788,0.01089049881245758,3.8376306398286615e-08,3.045665168347057e-09,0.002642762625574067,0.003898672951142779,0.005147847033091473,0.00023154058810135055,0.00022985144068326204,5.79641088844448e-06,0.005366266555934743,0.0006711688339074463,0.00011809555251626816,4.892841657577846e-05,3.2968893918169102e-06,9.796211924602146e-05,3.698617530534272e-07,1.5642528913339647e-06,3.786003963065374e-08,0.00025074232013133407,1.2303036842101604e-06,7.502668183551026e-12,2.6172105313104293e-07,1.5013756824905773e-08,0.0033992586699766536,4.512456464979736e-13,6.520775509323309e-09,1.1849595175912411e-07,1.2669524590519133e-06
6.69004985907224e-08,0.15474932945567443,3.76,0.0,0.9137760002991435,0.9857973651143559,0.0007085709415363203,0.0010323723130410561,0.027112119274372348,0.012811809378404381,0.011223112344526918,3.874071591498486e-08,3.0665256918256283e-09,0.0026728666711729873,0.003946181898136571,0.005316140985124531,0.00023447287368382974,0.00023299777001665304,5.976764356807621e-06,0.005517199178252411,0.0006859521446504332,0.00012386536643096884,5.2444628695628484e-05,3.5615648455448656e-06,0.00010369043427944196,3.8105603674048474e-07,1.6930800516310087e-06,4.0571808115989164e-08,0.00025696930103915244,1.328206623310196e-06,8.038092521914709e-12,2.691260715226407e-07,1.543285376535765e-08,0.0033983713283378897,4.880260744799564e-13,6.827902397249392e-09,1.2462436279702863e-07,1.3385400642882161e-06
6.78521420086501e-08,0.15476195435751716,3.76,0.0,0.9131118092700032,0.9855378314835666,0.0007391526852542209,0.0010569870203034726,0.02758289792058109,0.012899309079018501,0.011559301524563848,3.909805250137956e-08,3.086945555257782e-09,0.0027025871981822634,0.00399277218267525,0.005486771876590184,0.00023734791955937472,0.00023613193871229926,6.1590502287616125e-06,0.005669507687886233,0.0007007143087113358,0.00012981722651785933,5.614862802545373e-05,3.842327781479461e-06,0.00010962698537988833,3.9236379676604575e-07,1.8305990636377588e-06,4.345553474278487e-08,0.00026338154817712964,1.432053466490706e-06,8.60728237360748e-12,2.766909871021406e-07,1.5861258166131204e-08,0.003397477306275213,5.271096437733441e-13,7.1438756544857874e-09,1.309381627599833e-07,1.4128317317214782e-06
6.880378542657781e-08,0.15477462526732924,3.76,0.0,0.9124435980617851,0.9852763975611109,0.0007704678082807222,0.0010815647506777755,0.028055743180556602,0.012985109900866258,0.01189897906780784,3.944841610400425e-08,3.1069320125969685e-09,0.0027319307863603146,0.00403844372932595,0.005659709320380345,0.00024016566028109646,0.00023925370850413628,6.343216684097867e-06,0.005823162527069506,0.0007154517213764236,0.0001359534009021561,6.0046203700321816e-05,4.139819986895116e-06,0.00011577341982896451,4.037818645865907e-07,1.9772460189900127e-06,4.652069442315801e-08,0.00026998553483941536,1.542085107827105e-06,9.212085244686048e-12,2.84421571446477e-07,1.6299304628957132e-08,0.0033965767218625356,5.685946078155907e-13,7.468769985183112e-09,1.3743756974084036e-07,1.4898733056011443e-06
6.975542884450552e-08,0.1547873413213608,3.76,0.0,0.9117714370247008,0.9850130969826468,0.000802515868800507,0.0011060938832715363,0.028530628493603293,0.01306924026705584,0.01224205787739391,3.9791906217729905e-08,3.126492208618064e-09,0.002760903980766386,0.004083197179801438,0.0058349227257812955,0.000242926079276765,0.000242362846866363,6.529212017627761e-06,0.005978134643134,0.0007301609515914998,0.00014227611540782958,6.414312813980322e-05,4.454692649997786e-06,0.00012213120359233647,4.1530708185515544e-07,2.133469627364854e-06,4.9777140468689966e-08,0.0002767877666150674,1.6585464531685805e-06,9.854421405706788e-12,2.9232378752444435e-07,1.674733780027365e-08,0.003395669691240562,6.125811955026634e-13,7.802658233240601e-09,1.441226461865157e-07,1.569709944696604e-06
