Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239)
0.009815604827654738,0.09849519654578003,3.76,0.0,0.1358540744039965,0.3591133960955573,0.5150824529221277,6.910492724672552e-06,0.31685622739732855,8.824428490871897e-07,0.00018320116916316757,1.1603952027741098e-10,8.425566364297366e-14,1.443129056130015e-06,2.2610306759600515e-07,0.09764038191877934,8.995279837231707e-09,0.00020652942901399688,9.81918495772769e-06,0.014890150044769013,1.4524683263476875e-06,0.5211827565129026,5.622714649476736e-05,0.0048162581381721425,0.0020905986054859534,5.39641105124733e-10,0.04911705885733709,5.2191174894403605e-06,0.0003601861109114155,0.00204290648013637,6.499980078659915e-08,2.7492368959425626e-07,3.576792988063348e-10,4.5811449907114106e-05,1.3812217460463249e-11,3.233341680620858e-08,3.867819660991808e-06,0.011142921193637993,2.7459113205272963e-08,5.089238188817972e-09,1.2715873518792156e-14,5.219662110245896e-07,1.9705642842393208e-07,2.5284634981586305e-08,7.59324096207519e-07,0.0005192383879938835,3.5747976384051496e-07,3.462296552222227e-08,8.675813064277857e-14,2.528743550376974e-08,1.3516256778311696e-08
0.009923834453398488,0.09850558607290374,3.76,0.0,0.13392765647593813,0.3569342956394602,0.5167558149127411,6.887040457547488e-06,0.3179528830264517,8.72087509875696e-07,0.00018108692253325298,1.139698923168375e-10,8.275293022486017e-14,1.4356866978260481e-06,2.216033689089006e-07,0.09803195817793665,8.853486539458258e-09,0.0002075654123971671,9.645952824523862e-06,0.014751837124313752,1.4391075988174344e-06,0.5229097250565391,5.499764137121837e-05,0.004720782404763939,0.002050144942084851,5.305821754588104e-10,0.04929410866874808,5.098428639928198e-06,0.0003523140819089273,0.0019944622782674137,6.310476544729478e-08,2.6726210774201817e-07,3.4771139866470923e-10,4.5533465979500475e-05,1.3385762013850423e-11,3.1699315896840095e-08,3.813874731171265e-06,0.011129477743354571,2.7095326459467603e-08,4.987281006839249e-09,1.229887201731561e-14,5.234008728339804e-07,1.9645936897326562e-07,2.4966373197046866e-08,7.51222325785766e-07,0.0005170403785823065,3.491988287453685e-07,3.437750795018519e-08,8.433297880657384e-14,2.520240217138565e-08,1.3543031628448254e-08
0.009999999999999998,0.09851473365704135,3.76,0.0,0.13259448925574854,0.35542418943279036,0.5179157203403306,6.870641596348028e-06,0.3187107576962116,8.648920574442979e-07,0.00017961702917992377,1.1254312943298711e-10,8.171697370231176e-14,1.430523175360805e-06,2.1850618411292783e-07,0.09830389377825727,8.755470049866169e-09,0.00020829247626075225,9.526483947601384e-06,0.014655527062467649,1.4298492871350027e-06,0.5241059556777151,5.415256851406149e-05,0.004654849527027452,0.0020220554181197103,5.243337412946091e-10,0.04941594924149335,5.015240919097748e-06,0.0003468761505191621,0.001961021413258979,6.180800268097591e-08,2.620094786171656e-07,3.4087760384311253e-10,4.534082444558603e-05,1.3094021531617252e-11,3.12612168063454e-08,3.776325119692001e-06,0.011119338655076614,2.6841670487262814e-08,4.916928510473753e-09,1.201400617302319e-14,5.243736808660144e-07,1.9603081830461268e-07,2.4747263210466072e-08,7.455639544266565e-07,0.0005154714031764778,3.434869118198322e-07,3.4204037335673534e-08,8.267061488122022e-14,2.5141978066812643e-08,1.3561475355751747e-08
0.010021241116567863,0.09851473365704135,3.76,0.0,0.13222595939183637,0.3550064478757751,0.5182366254124177,6.866084015718202e-06,0.3189201023149251,8.628987877212641e-07,0.0001792097259080029,1.1214952764470264e-10,8.143118383726062e-14,1.4290939540480718e-06,2.176524792535523e-07,0.09837920478027753,8.728392712310577e-09,0.00020849491873113456,9.49351937427824e-06,0.01462881858861834,1.4272884235398458e-06,0.5244367877794436,5.3919812324047204e-05,0.004636644735949357,0.002014278106045583,5.226094941009193e-10,0.04944952836690855,4.99229539195189e-06,0.00034537452857154695,0.001951790308039032,6.145167462130916e-08,2.6056475624478606e-07,3.389979859192141e-10,4.528753390617563e-05,1.3013868477659593e-11,3.11402230118057e-08,3.7659140055743435e-06,0.011116413768206287,2.6771278898822412e-08,4.8975114236386464e-09,1.1935802104812573e-14,5.246396210826454e-07,1.9591012039859636e-07,2.4686859425462025e-08,7.439924963827625e-07,0.0005150307776639012,3.419107856531598e-07,3.4155567513989237e-08,8.221342377056136e-14,2.512504470189356e-08,1.3566561566171662e-08
0.01009735922442484,0.09852175122431228,3.76,0.0,0.13091685691259944,0.35352147958920843,0.5193775039295437,6.84980806936446e-06,0.31966318674846417,8.558034121174152e-07,0.0001777594591009049,1.1075418452545825e-10,8.041804069374488e-14,1.4240105189023026e-06,2.1462861121266806e-07,0.098647222571347,8.632273673335767e-09,0.00020921913766414592,9.376634862717487e-06,0.014533645313340305,1.418186583300093e-06,0.5256125202158597,5.309601670661887e-05,0.004572053774246322,0.001986610793306102,5.16495226455432e-10,0.04956844622741664,4.910969516952763e-06,0.00034004651992444653,0.0019190472335381629,6.01934610566553e-08,2.554585972667162e-07,3.3235475278048564e-10,4.509809917154893e-05,1.2730887799593251e-11,3.071083482606274e-08,3.7288233549737842e-06,0.011105591703749952,2.6520282161320303e-08,4.828647480011218e-09,1.1659917476962264e-14,5.255735929903955e-07,1.954734922748096e-07,2.4472872239553642e-08,7.383851515271914e-07,0.0005134413645483335,3.363222776312646e-07,3.398158756791433e-08,8.059767705357384e-14,2.506407843227534e-08,1.3584585346214082e-08
0.010173477332281817,0.09852865638892283,3.76,0.0,0.12962554337671375,0.3520550720253694,0.5205043378757304,6.833621459021056e-06,0.3203953104599712,8.48781701981054e-07,0.00017632363411330336,1.0938213883328716e-10,7.94218134306139e-14,1.4189863670745225e-06,2.116592487134122e-07,0.09891236873572165,8.537568512219884e-09,0.00020994128476021348,9.26166699714827e-06,0.014439308780816871,1.4092014990627423e-06,0.5267730958141086,5.2288067642363375e-05,0.004508461543195556,0.0019592623665172187,5.104804569010229e-10,0.04968518182656825,4.831035599225128e-06,0.0003348010142849048,0.001886825973392799,5.896396417524973e-08,2.504618590533764e-07,3.25853879056584e-10,4.491103219496209e-05,1.2454435414047105e-11,3.028793360294042e-08,3.692072345032179e-06,0.011094248918931574,2.6271249357166183e-08,4.760891110355277e-09,1.1390731779014836e-14,5.264781066872701e-07,1.950306759805997e-07,2.4262682874959244e-08,7.328161652681063e-07,0.0005118365235051886,3.3082587035281623e-07,3.3807229298614216e-08,7.901674369975455e-14,2.5002681843702046e-08,1.3602298480517272e-08
0.010241983629353097,0.09853477666115422,3.76,0.0,0.12847830718447747,0.35075092382854134,0.5215066671437645,6.819131221984614e-06,0.32104501439380323,8.42524390323868e-07,0.00017504360588150387,1.081668163144314e-10,7.853938103390643e-14,1.4145147879219593e-06,2.0903250704175555e-07,0.09914858640520484,8.453527254100031e-09,0.00021058929918319662,9.159802630312451e-06,0.014355117526534494,1.4012140338361812e-06,0.5278048560087009,5.157419759773314e-05,0.004452069499329889,0.0019349230070122658,5.051505868492558e-10,0.0497884086206068,4.7602685134521525e-06,0.00033015002317871505,0.001858267676547416,5.788141361061059e-08,2.460565590624079e-07,3.2012248069304067e-10,4.474466435412076e-05,1.2211084707693512e-11,2.9912788400708493e-08,3.6592856609155485e-06,0.011083607914880042,2.60488029150493e-08,4.700841460876282e-09,1.1154062294874772e-14,5.272672946325259e-07,1.9462709024383672e-07,2.4076688713435917e-08,7.278377017670452e-07,0.0005103798907662688,3.259567008435149e-07,3.3650057200187894e-08,7.762308811461175e-14,2.4947072960682403e-08,1.3617981344002373e-08
0.010310489926424377,0.09854080907599934,3.76,0.0,0.12734499414967212,0.3494613468249224,0.5224979651583374,6.804714992363628e-06,0.3216861427971712,8.363253461631533e-07,0.00017377502906434285,1.0696962679217576e-10,7.767011471140532e-14,1.4100901553961559e-06,2.064482223683281e-07,0.09938255435422705,8.370602328548916e-09,0.00021123536385812632,9.059431816473118e-06,0.014271596810152812,1.3933197588664422e-06,0.5288247107834158,5.0872674190982044e-05,0.004396462436255768,0.0019108446699711644,4.998982742368225e-10,0.04988992430768845,4.690598110592991e-06,0.0003255647727753602,0.0018301221561152817,5.682110002542681e-08,2.41736578765269e-07,3.1450208556681433e-10,4.458015533420873e-05,1.1972791103332004e-11,2.954275054713603e-08,3.6267721641364943e-06,0.011072568511489914,2.5827955371147074e-08,4.641659740003661e-09,1.092257939714259e-14,5.280331653017047e-07,1.9421891815651702e-07,2.3893641044464608e-08,7.228918021025344e-07,0.0005089124371802344,3.211600166772221e-07,3.3492710740625586e-08,7.625655747492538e-14,2.4891143766373997e-08,1.3633423639266197e-08
0.01036470570970692,0.09854552181168891,3.76,0.0,0.12645781394800026,0.348450965314353,0.5232747624079305,6.793359182158946e-06,0.32218754415142625,8.31460303562397e-07,0.0001727791236327195,1.0603480324383018e-10,7.699134940837535e-14,1.4066214738137933e-06,2.044326051057381e-07,0.09956614470745985,8.305758030232309e-09,0.00021174519092720772,8.981039476177277e-06,0.014205971549410045,1.3871378561349136e-06,0.529623496428882,5.032609248772207e-05,0.004353004144051826,0.0018919747986676043,4.957956651981755e-10,0.049969068014729334,4.636228854274475e-06,0.0003219822608690301,0.0018081373432130203,5.599742192949884e-08,2.3837721870374254e-07,3.1013147999499056e-10,4.445126278140471e-05,1.1787720712858106e-11,2.92534790689518e-08,3.6012342287214336e-06,0.011063556574941106,2.5654312620956396e-08,4.5954299526173605e-09,1.0742988065665594e-14,5.28622910125734e-07,1.9389276934184043e-07,2.3750826611170607e-08,7.190011276458724e-07,0.0005077439244949095,3.1741465909066757e-07,3.336810309452853e-08,7.519398664605437e-14,2.4846662686388314e-08,1.3645477635358799e-08
0.010418921492989463,0.09855018115773025,3.76,0.0,0.12557910525483584,0.3474494717347928,0.5240448280042846,6.782050908896417e-06,0.3226837300198147,8.266310239239977e-07,0.0001717902666843417,1.0511096041165089e-10,7.632055702609444e-14,1.4031816659609267e-06,2.024427116977113e-07,0.09974836516944308,8.241597697084016e-09,0.00021225365080869494,8.903552716445276e-06,0.014140762103403719,1.3810135809692508e-06,0.5304150169526656,4.978699237609685e-05,0.0043100249942784365,0.001873269448708707,4.917400939425803e-10,0.05004716922206087,4.582530172679063e-06,0.000318440318815125,0.0017864058071790873,5.518714789778085e-08,2.35069581831232e-07,3.058281676849956e-10,4.432350404598543e-05,1.1605699668151727e-11,2.8967330137680573e-08,3.575866379111251e-06,0.011054306964508551,2.5481674405923647e-08,4.549728831632337e-09,1.0566522411791393e-14,5.291983270919867e-07,1.935639643581932e-07,2.3609791342694582e-08,7.151315410553037e-07,0.0005065694704719729,3.1371359424401186e-07,3.324345266661978e-08,7.414784990735953e-14,2.4801994694554127e-08,1.3657386844099715e-08
0.010473137276272006,0.09855478782089261,3.76,0.0,0.1247087609187728,0.3464567631422038,0.524808238588941,6.770790529173766e-06,0.3231747675257207,8.218371887200234e-07,0.0001708084038537618,1.0419793669224759e-10,7.565762022745323e-14,1.399770481542585e-06,2.0047816819267472e-07,0.09992923262024775,8.17811462426481e-09,0.00021276067883778686,8.826958698788994e-06,0.014075966553877332,1.3749465988990459e-06,0.53119935513534,4.925526565483431e-05,0.004267519540877372,0.0018547289649209885,4.877308986544727e-10,0.05012424057384205,4.529494933832776e-06,0.00031493867264279445,0.0017649252334017073,5.439005297548151e-08,2.3181292481483445e-07,3.015911815365851e-10,4.419686599556494e-05,1.1426677195528574e-11,2.8684270326485462e-08,3.550668079429152e-06,0.011044824748327233,2.5310041732789904e-08,4.504549819935929e-09,1.0393129475407167e-14,5.297595270128583e-07,1.9323259198602575e-07,2.3470506967840932e-08,7.112833205145437e-07,0.0005053894286335608,3.1005633966095746e-07,3.3118786808346555e-08,7.311790698025773e-14,2.4757145246943997e-08,1.3669153538524424e-08
0.010527353059554549,0.09855934249705942,3.76,0.0,0.12384667539883551,0.34547273794132827,0.5255650697931128,6.759578484401933e-06,0.32366072286802283,8.170784819651672e-07,0.00016983348176262622,1.0329557318464211e-10,7.50024236375044e-14,1.3963876802473464e-06,1.9853860614489393e-07,0.10010876369803182,8.115302144891301e-09,0.00021326621041362144,8.751244813741864e-06,0.014011582935160964,1.3689365725841228e-06,0.5319765927100354,4.873080542527492e-05,0.004225482384650024,0.0018363536254362817,4.837674294742693e-10,0.050200294565219475,4.477116013836204e-06,0.0003114770442742299,0.0017436933110321939,5.360591566996794e-08,2.2860651262045326e-07,2.9741956524651985e-10,4.4071335669818755e-05,1.125060333224437e-11,2.8404266827716274e-08,3.5256388617656687e-06,0.01103511489658867,2.5139415504364287e-08,4.459886542386142e-09,1.0222757105408571e-14,5.30306619796083e-07,1.9289873981002123e-07,2.3332945580875826e-08,7.074567279041138e-07,0.0005042041432162078,3.0644241689566006e-07,3.2994132334385427e-08,7.210392043277598e-14,2.4712119630576753e-08,1.368078003700224e-08
0.010581568842837091,0.09856384587282077,3.76,0.0,0.12299274473417549,0.3444972958644223,0.5263153962546928,6.748415254249153e-06,0.3241416613345481,8.123545902099701e-07,0.00016886544803820664,1.0240371363946011e-10,7.435485380658614e-14,1.3930330287160226e-06,1.9662366249485414e-07,0.10028697480300519,8.053153621542712e-09,0.00021377018091297582,8.676398702661304e-06,0.013947609236738465,1.362983172541333e-06,0.5327468103787388,4.8213506234495195e-05,0.004183908173781401,0.0018181436436891577,4.798490495359471e-10,0.05027534354349082,4.425386310652191e-06,0.00030805515170976726,0.0017227077336822354,5.283451801907947e-08,2.2544961834343175e-07,2.9331237308719956e-10,4.394690027777099e-05,1.1077428896082012e-11,2.812728681433843e-08,3.500778176628368e-06,0.011025182283631921,2.496979625259339e-08,4.415732642263364e-09,1.0055353871051151e-14,5.308397139787308e-07,1.925624937854177e-07,2.319707975218394e-08,7.036520091964746e-07,0.0005030139493337141,3.0287134996258003e-07,3.2869515392872784e-08,7.110565566602358e-14,2.466692294586461e-08,1.3692268656977187e-08
0.010635784626119634,0.09856829862491272,3.76,0.0,0.12214686651553577,0.3435303379509309,0.527059291634597,6.737301258530505e-06,0.32461764731477283,8.07665202555739e-07,0.0001679042509512983,1.015222044102414e-10,7.371479917495114e-14,1.3897062880662311e-06,1.9473297952454376e-07,0.10046388210103202,7.991662434936826e-09,0.00021427252566330994,8.602408219883098e-06,0.013884043405603928,1.3570860641196146e-06,0.5335100878280462,4.770326421200236e-05,0.004142791604222952,0.0018000991702881782,4.75975132708141e-10,0.05034939970938245,4.374298767445088e-06,0.00030467270935128753,0.0017019662000472197,5.207564566754899e-08,2.2234152327819075e-07,2.892686699993833e-10,4.382354719520146e-05,1.0907105492110736e-11,2.7853297637814115e-08,3.4760854281641327e-06,0.011015031689779083,2.480118430300109e-08,4.372081797437416e-09,9.890869120510963e-15,5.313589127241498e-07,1.9222393660143632e-07,2.306288258535587e-08,6.998693949933807e-07,0.0005018191731549453,2.9934266689209506e-07,3.274496115226927e-08,7.012288089258495e-14,2.46215600025447e-08,1.3703621572173116e-08
0.010690000409402177,0.09857270142055953,3.76,0.0,0.12130893985879428,0.34257176652864496,0.5277968286315932,6.726236938231337e-06,0.3250887443118656,8.030100106351836e-07,0.00016694983929063683,1.006508944071588e-10,7.30821500391693e-14,1.3864072223675038e-06,1.9286620479104428e-07,0.1006395015270396,7.930821998437857e-09,0.00021477317997186496,8.529261421445691e-06,0.013820883348478929,1.3512449082921757e-06,0.5342665037436201,4.719997701900916e-05,0.0041021274200106215,0.0017822202948352863,4.721450632329662e-10,0.050422475118425084,4.323846350008572e-06,0.0003013294281938119,0.001681466414441845,5.1329087640789054e-08,2.1928151694382897e-07,2.8528753162439057e-10,4.370126396224197e-05,1.0739585504706304e-11,2.7582267092046807e-08,3.451560045739215e-06,0.011004667803050488,2.4633579852009678e-08,4.3289277992989714e-09,9.729252978482682e-15,5.318643165098487e-07,1.918831489198736e-07,2.293032762288517e-08,6.961091006631862e-07,0.0005006201320521047,2.9585589956284704e-07,3.2620494064867334e-08,6.915536712483459e-14,2.457603539675806e-08,1.3714840921425615e-08
0.01074421619268472,0.09857705491755946,3.76,0.0,0.12047886537934738,0.34162148519542285,0.528528078996521,6.715222767289132e-06,0.32555501495456224,7.983887086102612e-07,0.00016600216242081405,9.978963505161305e-11,7.245679851916356e-14,1.3831356011457778e-06,1.910229910340276e-07,0.10081384878847638,7.870625759227041e-09,0.00021527207926876386,8.456946570447648e-06,0.01375812693389718,1.3454593695196504e-06,0.5350161358239583,4.670354373518581e-05,0.0040619104135931694,0.0017645070477081215,4.683582360611558e-10,0.05049458168225843,4.274022044631593e-06,0.00029802501593056204,0.0016612060873408454,5.059463627471886e-08,2.1626889696838686e-07,2.8136804415311296e-10,4.358003828104454e-05,1.0574822071289178e-11,2.731416319798712e-08,3.4272014371181776e-06,0.010994095220894735,2.4466982849316847e-08,4.286264515133086e-09,9.57045628008027e-15,5.323560242539933e-07,1.915402097344435e-07,2.2799388832912874e-08,6.923713269506164e-07,0.0004994171347453058,2.92410582945599e-07,3.24961379183181e-08,6.820288814090519e-14,2.4530353546041442e-08,1.3725928837769843e-08
0.010798431975967263,0.09858135976441022,3.76,0.0,0.11965654516646707,0.3406793988009907,0.5292531135466588,6.704259184150745e-06,0.32601652100902845,7.938009931753003e-07,0.0001650611703841461,9.893828023081067e-11,7.183863852522307e-14,1.3798911915440391e-06,1.892029961069656e-07,0.10098693936869443,7.811067188815212e-09,0.00021576915914518505,8.385452135338589e-06,0.013695771994290304,1.3397291100509713e-06,0.5357590607942428,4.621386482871176e-05,0.004022135426062963,0.001746959401793931,4.6461405656974223e-10,0.05056573116991488,4.22481888101111e-06,0.00029475917715465034,0.001641182935892169,4.987208732680737e-08,2.1330296906031656e-07,2.7750930428985134e-10,4.345985801345973e-05,1.0412769081414253e-11,2.704895415975899e-08,3.4030089678514882e-06,0.010983318451919178,2.430139302434728e-08,4.244085861436704e-09,9.414430603700758e-15,5.328341309274762e-07,1.9119519538979326e-07,2.2670040649384754e-08,6.886562605573713e-07,0.0004982104814751479,2.890062559526171e-07,3.237191565664612e-08,6.726522047338401e-14,2.4484518637850765e-08,1.3736887351136044e-08
0.010852647759249805,0.09858561660045326,3.76,0.0,0.11884188275788019,0.33974541342880193,0.5299720021800205,6.693346623709081e-06,0.32647332339063323,7.892465635463147e-07,0.0001641268138518927,9.809668625380246e-11,7.122756572609138e-14,1.3766737612863974e-06,1.8740588291065825e-07,0.10115878853026876,7.752139789872977e-09,0.00021626435531059304,8.314766783814386e-06,0.013633816328052346,1.3340537876959314e-06,0.5364953544202703,4.5730842192192095e-05,0.003982797347343623,0.0017295772742179337,4.60911940326279e-10,0.0506359352091181,4.176229925770587e-06,0.00029153161357301166,0.0016213946843846318,4.9161239880683534e-08,2.1038304700730656e-07,2.737104192503395e-10,4.334071117872245e-05,1.0253381173805995e-11,2.6786608529147922e-08,3.378982003137951e-06,0.01097234191759577,2.413680997024775e-08,4.202385834757434e-09,9.26112828961059e-15,5.332987284338007e-07,1.908481800360939e-07,2.2542257941663604e-08,6.84964074249859e-07,0.0004970004641555807,2.8564246158472674e-07,3.224784948617726e-08,6.634214339860224e-14,2.443853465624625e-08,1.3747718427354338e-08
0.010906863542532348,0.09858982605598457,3.76,0.0,0.1180347831150091,0.33881943637814554,0.5306848138892555,6.682485554221657e-06,0.3269254821756022,7.847251214524979e-07,0.0001631990439683697,9.726471180790107e-11,7.062347751731728e-14,1.3734830832345172e-06,1.8563131931716865e-07,0.10132941131836729,7.693837102598158e-09,0.00021675760367669298,8.244879373412903e-06,0.013572257701469028,1.3284330619638632e-06,0.5372250915220151,4.525437913337792e-05,0.003943891116424039,0.001712360528050649,4.572513127173352e-10,0.05070520528755005,4.128248270128132e-06,0.00028834202414498107,0.0016018390647375125,4.846189619815452e-08,2.0750845261809694e-07,2.6997050668580735e-10,4.3222585951169584e-05,1.0096613713380001e-11,2.6527095154327845e-08,3.3551199039726113e-06,0.010961169953927803,2.3973233094412093e-08,4.161158513909127e-09,9.11050238045467e-15,5.337499072346823e-07,1.9049923626017033e-07,2.2416015981393997e-08,6.812949273179534e-07,0.0004957873665098163,2.823187462214831e-07,3.212396098677286e-08,6.543343890580101e-14,2.4392405425203652e-08,1.3758424028406457e-08
0.010961079325814891,0.09859398875237277,3.76,0.0,0.1172351525987849,0.3379013761467761,0.5313916167752039,6.671676424755252e-06,0.3273730566125058,7.802363711319477e-07,0.00016227781237242753,9.64422179157493e-11,7.002627299008201e-14,1.370318929745336e-06,1.8387897810002482e-07,0.10149882256403606,7.636152697168386e-09,0.00021724884043290585,8.175778948052462e-06,0.013511093850599124,1.322866591825322e-06,0.5379483459867613,4.478438032349279e-05,0.003905411721511027,0.001695308973976099,4.536316086302564e-10,0.050773552754136385,4.080867044856552e-06,0.0002851901052491326,0.0015825138169682767,4.777386176278037e-08,2.0467851568006226e-07,2.662886946281905e-10,4.310547065802413e-05,9.942422783540298e-12,2.627038310093985e-08,3.331422001892158e-06,0.010949806813101587,2.381066159326862e-08,4.1203980410290486e-09,8.962506624210926e-15,5.341877547961105e-07,1.9014843441320197e-07,2.2291290468197095e-08,6.776489661844325e-07,0.0004945714642324908,2.790346600458019e-07,3.200027098450793e-08,6.453889167920473e-14,2.4346134577481333e-08,1.3769006042095348e-08
0.011015295109097434,0.09859810530220371,3.76,0.0,0.1164428989459171,0.3369911424139585,0.5320924780601977,6.66091965957164e-06,0.32781610513353604,7.757800193245911e-07,0.00016136307129923023,9.56290678939469e-11,6.943585290116546e-14,1.3671810716670866e-06,1.821485368679567e-07,0.10166703688734052,7.579080174137823e-09,0.00021773800200238503,8.10745473877465e-06,0.013450322483155568,1.3173540314959891e-06,0.5386651907820621,4.4320751782189834e-05,0.003867354200074409,0.00167842237194543,4.5005227246990836e-10,0.05084098882037081,4.034079426106833e-06,0.0002820755508842214,0.0015634166895797238,4.709694527284697e-08,2.0189257393462958e-07,2.6266412145801915e-10,4.298935377723218e-05,9.790765186487958e-12,2.601644174114036e-08,3.307887617329272e-06,0.010938256665131646,2.3649094521533722e-08,4.0800986287658195e-09,8.817095508708489e-15,5.34612355246659e-07,1.8979584253617312e-07,2.2168057526202372e-08,6.740263245048005e-07,0.00049335302514877,2.7578975749128623e-07,3.187679955469019e-08,6.365828908554044e-14,2.42997255516642e-08,1.377946626873164e-08
0.011069510892379977,0.09860217630939545,3.76,0.0,0.11565793124574528,0.33608864602364025,0.5327874641010608,6.650215712034527e-06,0.32825468536563507,7.713557752629052e-07,0.00016045477347551146,9.482512731202671e-11,6.885211964315337e-14,1.3640692843559941e-06,1.8043967799413826e-07,0.10183406870054279,7.522613173765164e-09,0.00021822502509007255,8.03989615677319e-06,0.01338994128026051,1.311895035395139e-06,0.5393756979685029,4.386340087696278e-05,0.0038297136389438134,0.0016617004327953316,4.465127579504508e-10,0.05090752456158624,3.987878621161554e-06,0.00027899805281085587,0.001544545439954641,4.6430958495399144e-08,1.9914997302626913e-07,2.590959358379097e-10,4.287422393531636e-05,9.64159842411397e-12,2.576524076331487e-08,3.284516071171537e-06,0.010926523599448927,2.3488530788065847e-08,4.040254568200551e-09,8.674224218054537e-15,5.350237912997529e-07,1.894415271666797e-07,2.20462936586687e-08,6.704271234736117e-07,0.0004921323093457547,2.725835966127738e-07,3.1753566177139314e-08,6.279142114928056e-14,2.425318164320947e-08,1.3789806500149888e-08
0.01112372667566252,0.09860620236929904,3.76,0.0,0.11488015991760565,0.33519379896792784,0.5334766404018302,6.639565039379693e-06,0.3286888541415091,7.66963350664229e-07,0.00015955287200946272,9.403026395206582e-11,6.827497721511263e-14,1.3609833451964765e-06,1.7875208854756896e-07,0.1019999322112807,7.46674537260562e-09,0.00021870984680913134,7.973092785818142e-06,0.013329947898107118,1.3064892592777906e-06,0.5400799387121097,4.341223629013944e-05,0.0037924851744081485,0.0016451428198178428,4.430125276430904e-10,0.05097317091819096,3.942257873388834e-06,0.000275957300688111,0.0015258978347793546,4.5775716243094745e-08,1.9645006645115605e-07,2.555832966459175e-10,4.2760069905267844e-05,9.494880683653792e-12,2.5516750095851723e-08,3.2613066651384534e-06,0.010914611626446382,2.3328969108757525e-08,4.000860218689795e-09,8.533848606674225e-15,5.354221437594423e-07,1.8908555308030245e-07,2.1925975754940133e-08,6.668514725486512e-07,0.0004909095693180627,2.694157391051548e-07,3.163058968238336e-08,6.193808053028596e-14,2.4206505998434208e-08,1.3800028490683506e-08
0.011177942458945062,0.09861018406883405,3.76,0.0,0.11410949668853908,0.3343065143710608,0.5341600716262701,6.628968057388263e-06,0.3291186675104647,7.626024597246652e-07,0.00015865732050095635,9.324434776962642e-11,6.770433119423648e-14,1.3579230284964653e-06,1.7708546022984218e-07,0.10216464142557591,7.4114704773249e-09,0.00021919240465278263,7.90703438257921e-06,0.013270339969659746,1.3011363542788946e-06,0.5407779832965413,4.296716799721127e-05,0.0037556639921721134,0.0016287491503304571,4.3955105286791627e-10,0.05103793869697045,3.8972104769611385e-06,0.0002729529822653875,0.0015074716503894162,4.513103642035717e-08,1.9379221552581246e-07,2.5212537293474695e-10,4.264688060450198e-05,9.350570840010646e-12,2.5270939956988705e-08,3.238258685956869e-06,0.010902524679048559,2.3170408054752133e-08,3.961910008184721e-09,8.395925240277995e-15,5.358074900288685e-07,1.8872798269699568e-07,2.1807081116093807e-08,6.63299469630691e-07,0.0004896850501289876,2.662857510265043e-07,3.150788814848361e-08,6.109806250824103e-14,2.4159701582371627e-08,1.3810133891331742e-08
0.011232158242227605,0.09861412198661648,3.76,0.0,0.113345854571483,0.33342670647358025,0.5348378216101197,6.61842519032223e-06,0.3295441807490814,7.582728191096389e-07,0.0001577680730602773,9.246725085508748e-11,6.714008870776257e-14,1.3548881107691635e-06,1.75439489309288e-07,0.10232821015080751,7.356782233545462e-09,0.00021967263645641797,7.841710874020903e-06,0.01321111510628921,1.2958359692833635e-06,0.541469901135154,4.252810726890534e-05,0.0037192453273042626,0.0016125189972303413,4.3612781369390576e-10,0.05110183857238579,3.852729766277151e-06,0.0002699847835372864,0.0014892646730736295,4.449673990594932e-08,1.9117578934196493e-07,2.487213438729231e-10,4.253464509283873e-05,9.20862844318165e-12,2.5027780898399133e-08,3.2153714230803474e-06,0.01089026661425493,2.3012846085189296e-08,3.923398441040602e-09,8.26041137828286e-15,5.361799056431541e-07,1.8836887677903183e-07,2.168958741492954e-08,6.597712010751377e-07,0.0004884589895447452,2.6319320239366135e-07,3.138547904482336e-08,6.02711649616018e-14,2.4112771219802567e-08,1.382012431822876e-08
