Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72),C2HF2O(1089),C2HF2O3(622)
8.585716617428135e-17,0.19025959169198947,3.76,0.0,0.8456483693391926,0.9999999986258893,3.503176192225883e-34,4.307766418017464e-25,3.2202451097538627e-12,3.220245107762462e-12,4.442899944424784e-14,1.2202670717923592e-26,1.4959175887798856e-25,1.9989542076772447e-21,1.9898868832407564e-21,3.257132068703738e-30,8.00689000739867e-18,4.4428999436374935e-14,8.87357983384758e-25,1.843396536059474e-14,6.72535287212026e-20,4.473010485880377e-25,1.1415540005819305e-24,3.736205707742189e-29,2.1443692514512563e-28,2.7203353093550107e-25,4.2628026071411107e-35,1.1000125128785495e-33,1.843396536054477e-14,1.1487817717090563e-29,5.335413457097103e-44,1.3790423722984034e-27,2.0016588683312677e-26,1.374066208417685e-09,2.390275268437597e-44,1.3340638172449975e-37,2.3367532494988955e-37,8.720059291363285e-28,8.006890216638779e-18,1.9843272210042036e-48,2.174964429362673e-46,2.5289102648379987e-41,4.393969841626385e-43,7.29358169224344e-34,1.870978284677983e-43,2.707173337469855e-50,9.13441299355243e-33,5.442209625576099e-41,2.4931554797881124e-28,1.7791436236743783e-51,8.336910688458841e-37,8.172177375628581e-26,3.68571618345456e-38,2.393624536287061e-47,1.485330862118328e-57
1.2878575835917666e-16,0.19025959169204448,3.76,0.0,0.845648369337551,0.9999999979388342,1.0016899760698935e-33,9.154009655963447e-25,4.830368005853114e-12,4.8303680016213865e-12,6.664350384791425e-14,2.59306823182966e-26,3.178824904842929e-25,4.242183930780737e-21,4.228510017113851e-21,9.313362887373194e-30,1.2010335728671211e-17,6.664350383677849e-14,1.8856358800939615e-24,2.7650949994195906e-14,1.008811959554156e-19,9.505148577809643e-25,2.4258024764374554e-24,7.939437894211229e-29,4.5567850857625805e-28,5.780712659601197e-25,1.2188952397796602e-34,2.3375955181418937e-33,2.7650949994089725e-14,2.4411615501428983e-29,1.525628935919332e-43,2.9304708370092737e-27,4.2535248970037193e-26,2.0610990312918397e-09,6.834694513183207e-44,3.960494794056702e-37,6.937061164931841e-37,1.853012774823201e-27,1.2010336173304094e-17,7.506973633742533e-48,6.219039811325096e-46,7.231103461562959e-41,1.2564008600949537e-42,2.085508577487139e-33,5.349830655308153e-43,1.0314759450392211e-49,1.941825762597974e-32,1.5561319614939888e-40,5.297954869748052e-28,6.549630806527215e-51,2.3838354757204655e-36,1.7365878541362802e-25,1.0941971354082662e-37,9.055569759205665e-47,6.929037053213841e-57
1.7171435054407196e-16,0.1902595916920994,3.76,0.0,0.8456483693359095,0.9999999972517793,2.1128552162102047e-33,1.5615672403325239e-24,6.440490901948043e-12,6.440490894729213e-12,8.885800823578586e-14,4.4234702787070933e-26,5.4227011520865e-25,7.231665221160064e-21,7.213340962683616e-21,1.9644580660766932e-29,1.601378137142482e-17,8.885800822179135e-14,3.2166731123550563e-24,3.686793462777915e-14,1.3450940063836878e-19,1.6214666653824255e-24,4.138133836438968e-24,1.3543747697915176e-28,7.773339645669354e-28,9.861215547324796e-25,2.571003215669761e-34,3.9877775046926634e-33,3.686793462759802e-14,4.1643347080494737e-29,3.218062201043571e-43,4.9990474048110434e-27,7.256012479014286e-26,2.748131598004486e-09,1.441635211045764e-43,8.62969631485287e-37,1.511517180539184e-36,3.16102195087461e-27,1.601378212991249e-17,1.9540274967669843e-47,1.3117757505369998e-45,1.5252492229187115e-40,2.6501134081514685e-42,4.3989415607171745e-33,1.1284346600463894e-42,2.772529562168342e-49,3.3137961683409787e-32,3.282333159828882e-40,9.037686559288073e-28,1.6616640413986212e-50,5.0281993941653e-36,2.9624147190137594e-25,2.384198132994132e-37,2.3571607747144743e-46,2.1098979929755028e-56
2.575715349138626e-16,0.19025959169220932,3.76,0.0,0.8456483693326263,0.9999999958776705,5.770867002564971e-33,3.233029573501307e-24,9.660736694127758e-12,9.66073667918209e-12,1.3328701697445964e-13,9.15823627680997e-26,1.1227013009874917e-24,1.4962034532937957e-20,1.4934306893297968e-20,5.365544518157914e-29,2.4020672472656237e-17,1.3328701695569627e-13,6.65971334871853e-24,5.530190389490357e-14,2.0176707136427402e-19,3.35704114924652e-24,8.567480873418242e-24,2.8040610739340384e-28,1.6093713123283615e-27,2.041639292803332e-24,7.0222075606246925e-34,8.256625626771852e-33,5.530190389452855e-14,8.621726826225135e-29,8.789866668928879e-43,1.03499231287805e-26,1.502264964509382e-25,4.122196130234702e-09,3.937553777976213e-43,2.5049275263839157e-36,4.387302088366098e-36,6.544494756394086e-27,2.402067404299569e-17,7.170785102399316e-47,3.582867034649978e-45,4.165928881578607e-40,7.238281921560139e-42,1.2014873153799405e-32,3.0821074743816534e-42,1.1189381500504324e-48,6.86566200997765e-32,8.965070313828261e-40,1.871137738918798e-27,5.816034314308091e-50,1.373357141707358e-35,6.133303673629299e-25,6.920592133582894e-37,8.650458951947453e-46,9.612770564595707e-56
3.434287192836532e-16,0.19025959169231926,3.76,0.0,0.8456483693293432,0.9999999945035625,1.2074591553498195e-32,5.4985411906238345e-24,1.2880982486291582e-11,1.288098246087291e-11,1.7771602565505038e-13,1.557576565476078e-25,1.90942067022553e-24,2.543663699118981e-20,2.5399345065839937e-20,1.1226514218435094e-28,3.202756328515442e-17,1.7771602563300423e-13,1.1326428301104382e-23,7.37358731619621e-14,2.690267184827853e-19,5.7094482284613244e-24,1.4571041346543504e-23,4.768973600163897e-28,2.7371191500852725e-27,3.4722934207122606e-24,1.4692807623373004e-33,1.4043101347637426e-32,7.373587316132428e-14,1.4663300139924502e-28,1.8392008104310233e-42,1.7602557365753235e-26,2.5549587762557635e-25,5.49625972046849e-09,8.23868118189601e-43,5.477983227286975e-36,9.594284631103272e-36,1.1130471769919106e-26,3.202756595586958e-17,1.8593962092302768e-46,7.496557353179504e-45,8.716516954556059e-40,1.5144907252552685e-41,2.513913214096941e-32,6.448804313960718e-42,3.02759897082773e-48,1.168494590337663e-31,1.8757926432078188e-39,3.182314394471982e-27,1.4540618976543631e-49,2.8735223673800437e-35,1.0431143389670524e-24,1.5134554959830054e-36,2.2431302093513865e-45,2.8873567492234063e-55
5.151430880232344e-16,0.19025959169253912,3.76,0.0,0.845648369322777,0.9999999917553495,3.812790247996379e-32,1.1980224173890744e-23,1.9321474070567042e-11,1.9321474015184938e-11,2.665740428255076e-13,3.3936439691637552e-25,4.160237199705126e-24,5.539694423363279e-20,5.533999538419025e-20,3.5449871414905123e-28,4.804134396209613e-17,2.665740428017761e-13,2.467797804334653e-23,1.1060381169586278e-13,4.035525025117837e-19,1.2439725771837657e-23,3.174732893031355e-23,1.039062152227214e-27,5.963624712843079e-27,7.56541768968918e-24,4.639535816372693e-33,3.060089308375497e-32,1.1060381169447303e-13,3.1948345305271138e-28,5.808245022973575e-42,3.835263817709415e-26,5.56673164535194e-25,8.24438380775301e-09,2.6015226808697143e-42,1.8222327167859102e-35,3.191420233784558e-35,2.4251029337969345e-26,4.8041349780930113e-17,9.189295529440772e-46,2.3671824331452104e-44,2.7524073646648894e-39,4.782294741471182e-41,7.938161070009367e-32,2.0363371614321194e-41,1.51678589254142e-47,2.5501721865542073e-31,5.923174967229334e-39,6.933609711154501e-27,6.7375144020444345e-49,9.073695713376144e-35,2.2727335195594507e-24,5.034470107727709e-36,1.1086163446446052e-44,2.1551175260271937e-54
6.868574567628156e-16,0.19025959169275894,3.76,0.0,0.8456483693162108,0.9999999890071406,8.672344338037347e-32,2.1033282266738448e-23,2.576196565477371e-11,2.5761965557541372e-11,3.554320597445518e-13,5.958100476225384e-25,7.303974631286075e-24,9.723571308184391e-20,9.715841083388897e-20,8.063203690759572e-28,6.405512338935421e-17,3.55432059725568e-13,4.332622502009584e-23,1.474717502294783e-13,5.380868414133482e-19,2.1839975893601046e-23,5.573762721449867e-23,1.8242435399935947e-27,1.047011837919306e-26,1.3282324691894235e-23,1.0552795050260365e-32,5.373122017749363e-32,1.4747175022703823e-13,5.609054974075048e-28,1.3212272048283587e-41,6.733475246538609e-26,9.773303106598567e-25,1.099250381759849e-08,5.917261243722943e-42,4.23922208317496e-35,7.424401241311395e-35,4.2576647808351395e-26,6.405513360508475e-17,2.7394247991325256e-45,5.384244908204505e-44,6.260451806393675e-39,1.087750508058421e-40,1.8055635574535235e-31,4.631730733950685e-41,4.548794843059006e-47,4.484292339749045e-31,1.3472479402978286e-38,1.2173077803890349e-26,1.9542167546977606e-48,2.063845047837617e-34,3.9901553335757405e-24,1.1712146548368128e-35,3.3049520119425776e-44,8.075254523957638e-54
1.030286194241978e-15,0.19025959169319867,3.76,0.0,0.8456483693030783,0.9999999835107352,2.895526810940951e-31,4.6889137550528433e-23,3.8642948822979715e-11,3.864294860622221e-11,5.331480928249288e-13,1.3282254394078636e-24,1.6282549031814188e-23,2.1671280314075426e-19,2.1659269505955983e-19,2.692137127324496e-27,9.608267847789912e-17,5.331480928348277e-13,9.658601298939063e-23,2.2120762729585023e-13,8.071813021434787e-19,4.8687300643104275e-23,1.2425442984865955e-22,4.066738381160231e-27,2.3340760332489306e-26,2.96099226070407e-23,3.5233603483096717e-32,1.1981202431401522e-31,2.212076272904099e-13,1.2504121670628782e-27,4.41226560641343e-41,1.5010966286028155e-25,2.178734599168483e-24,1.6488731548650696e-08,1.975652949272251e-41,1.4434494275395913e-34,2.527974561986822e-34,9.491500528642202e-26,9.608270125066412e-17,1.4324125000152924e-44,1.797689174845704e-43,2.0902355019951032e-38,3.631773996477473e-40,6.028400568346208e-31,1.546444462124588e-40,2.3528954463872118e-46,1.0030492632574418e-30,4.4981825304064383e-38,2.7137084914870665e-26,9.931617046075098e-48,6.890748761019093e-34,8.895148615477344e-24,3.9879732578480876e-35,1.72814644179716e-43,6.607692694091481e-53
1.7171436692003028e-15,0.190259591694078,3.76,0.0,0.8456483692768134,0.9999999725179735,1.3615591628150162e-30,1.2960819080615684e-22,6.440491515856222e-11,6.44049145594191e-11,8.885801559540787e-13,3.6713806649504395e-24,4.500681291453781e-23,5.989016693235066e-19,5.986875513746124e-19,1.2659096533394678e-26,1.601377735895352e-16,8.885801560993109e-13,2.66975022070056e-22,3.686793814251584e-13,1.3454733820720893e-18,1.34577486800379e-22,3.434537852920859e-22,1.1240941520573818e-26,6.451659396552626e-26,8.184520195030901e-23,1.6567715346058225e-31,3.3134998463080424e-31,3.686793814101163e-13,3.456287058501303e-27,2.075745187329066e-40,4.149327244701762e-25,6.022264466963916e-24,2.748113784387973e-08,9.290026693205634e-41,6.865297001291179e-34,1.202342406924041e-33,2.6235619091656704e-25,1.6013783653090284e-16,1.2061729063959573e-43,8.45319059187857e-43,9.828805625948137e-38,1.7077499839528e-39,2.834700222808663e-30,7.271816936198118e-40,1.923185616538493e-45,2.7920324009508905e-30,2.1151569970222617e-37,7.500985672722e-26,8.218430668626358e-47,3.240197375346045e-33,2.4587231912085287e-23,1.8967503318600432e-34,1.4552106599339665e-42,1.0173396292903112e-51
3.0908586191169524e-15,0.1902595916958368,3.76,0.0,0.8456483692242835,0.9999999505326467,8.14228219477615e-30,4.1911296638838524e-22,1.1592884782640827e-10,1.159288458889987e-10,1.5994442700828147e-12,1.1871968790718069e-23,1.4553517410333703e-22,1.9363721380699922e-18,1.935936399217967e-18,7.570163506405475e-26,2.882479035531397e-16,1.5994442708090524e-12,8.632993733734194e-22,6.636228896700437e-13,2.422470290669375e-18,4.351749396917292e-22,1.1106038441860124e-21,3.634909564600818e-26,2.086230589796055e-25,2.646568342418615e-22,9.907526209922213e-31,1.072627459546089e-30,6.636228896213744e-13,1.1176377324865347e-26,1.2425246744583185e-39,1.3418208605492108e-24,1.9473713051660657e-23,4.946575371559944e-08,5.55547332418622e-40,4.124966697987056e-33,7.224179126572576e-33,8.48363961337873e-25,2.882481070477063e-16,1.381460629885182e-42,5.055036122077006e-42,5.877644013551137e-37,1.0212374076345279e-38,1.695151994702883e-29,4.3486220557755115e-39,2.1317482504668654e-44,9.157511695987677e-30,1.2648678546793212e-36,2.42552946850211e-25,9.344859319104533e-46,1.9376396072116494e-32,7.950611062013694e-23,1.1396495305717751e-33,1.6666958887754496e-41,2.265467734084076e-50
5.838288518950252e-15,0.19025959169935436,3.76,0.0,0.8456483691192238,0.9999999065627801,5.597356848114706e-29,1.4944351618196951e-21,2.189767131488241e-10,2.1897670624083428e-10,3.0211724498215224e-12,4.23309465751429e-23,5.189145986449503e-22,6.903750341213209e-18,6.9027369573096465e-18,5.203885938673984e-25,5.44467922581056e-16,3.0211724529510427e-12,3.0781624571822232e-21,1.2535099061050107e-12,4.578115182186767e-18,1.5516556311026891e-21,3.959947482854756e-21,1.2960566305473734e-25,7.43862367172957e-25,9.436509774686568e-22,6.810638911178925e-30,3.8328981798795494e-30,1.2535099059312684e-12,3.9850345029326325e-26,8.558358957851961e-39,4.784948782930824e-24,6.943447178259272e-23,9.34341985742661e-08,3.818973857443136e-39,2.840057741674838e-32,4.973880293876937e-32,3.0249104642763963e-24,5.44468647906756e-16,1.8650966997493722e-41,3.4749525244360356e-41,4.0404129642098236e-36,7.020191726154921e-38,1.1652766591314303e-28,2.9894169490815585e-38,2.8111468718846746e-43,3.357979917868674e-29,8.694961487580005e-36,8.648314282438169e-25,1.258587302882569e-44,1.3319670053766673e-31,2.8348545054206424e-22,7.846535837614934e-33,2.250193656253131e-40,6.054562233265537e-49
1.1333148318616851e-14,0.19025959170638945,3.76,0.0,0.8456483689091043,0.9999998186261944,4.145248800403659e-28,5.6306153026840446e-21,4.2507244374055015e-10,4.250724177150596e-10,5.86462861522787e-12,1.594832955279125e-22,1.9549625229065074e-21,2.600840483778917e-17,2.6005698584581024e-17,3.853599904050548e-24,1.05690699819497e-15,5.864628628128149e-12,1.1596808409707065e-20,2.433283938756699e-12,8.896009622653924e-18,5.8458141055231076e-21,1.4918895010212868e-20,4.882828134468148e-25,2.8024628807447905e-24,3.555123295434798e-21,5.043440971611816e-29,1.450337043032529e-29,2.43328393810056e-12,1.5013462854618137e-25,6.362873344337776e-38,1.8031415748168677e-23,2.6158604699745186e-22,1.8136794080492515e-07,2.828080401116759e-38,2.1041012436925026e-31,3.684983538766904e-31,1.1396195056993284e-23,1.0569097289277628e-15,2.7394486667525697e-40,2.5733089427138744e-40,2.992020363394391e-35,5.198611035092597e-37,8.629063715656615e-28,2.213858925693145e-37,4.0718756459261905e-42,1.3351839614157909e-28,6.438823381889398e-35,3.2581267150742272e-24,1.8472255012947314e-43,9.863435702220873e-31,1.0680166646830166e-21,5.813226252715818e-32,3.3050833477003575e-39,1.7708463658835815e-47
2.2322867917950048e-14,0.19025959172045964,3.76,0.0,0.8456483684888654,0.999999642765612,3.1898684623621922e-27,2.184715725004399e-20,8.372639047115783e-10,8.372638037456454e-10,1.1551540169811952e-11,6.1874419034358435e-22,7.584116553162896e-21,1.0089737752525149e-16,1.008891355525781e-16,2.965044768004965e-23,2.0817813090146984e-15,1.1551540222102816e-11,4.4989777723911553e-20,4.7928320031948714e-12,1.7558219207106924e-17,2.2679099055596703e-20,5.787787740567884e-20,1.8942959634683975e-24,1.0872161789504044e-23,1.3791854978584418e-20,3.880538902896122e-28,5.675594713499006e-29,4.7928320006371514e-12,5.824517126519495e-25,4.934539077503019e-37,6.998685136805593e-23,1.0147870483032926e-21,3.5722283612355626e-07,2.1760496762662305e-37,1.6191487838109697e-30,2.835680933916818e-30,4.4211581330712283e-23,2.0817918881905853e-15,4.1987757337989035e-39,1.979998938596967e-39,2.3021257798233165e-34,3.999916739583262e-36,6.639262685325311e-27,1.703584718734234e-36,6.194613780893965e-41,5.723946943237562e-28,4.954172648676702e-34,1.2639283160004922e-23,2.830595795965984e-42,7.589001515686888e-30,4.143372833735405e-21,4.473391804265831e-31,5.065743648341371e-38,5.417461567603871e-46
4.430230711661644e-14,0.1902595917486,3.76,0.0,0.8456483676483875,0.9999992910947971,2.5031007611303643e-26,8.607314978937969e-20,1.6616468258039395e-09,1.6616464281352979e-09,2.2925360174523288e-11,2.4372361369217917e-21,2.986982823280599e-20,3.97393960126992e-16,3.973660495141207e-16,2.3260644112443804e-22,4.1315146439597e-15,2.2925360384929524e-11,1.7719814985889734e-19,9.511928128672645e-12,3.498833735675429e-17,8.932684574417216e-20,2.27960224858503e-19,7.46096891207472e-24,4.2821570098754253e-23,5.431919357393756e-20,3.0442720285324485e-27,2.2740257245140185e-28,9.511928118502379e-12,2.294101550768531e-24,3.932009954224266e-36,2.7592055770296503e-22,3.996595519936479e-21,7.088822768232082e-07,1.7071989037638863e-36,1.2702605367408136e-29,2.2246763065021934e-29,1.7413377040145793e-22,4.131556195672958e-15,6.574880796257909e-38,1.5533603875564648e-38,1.80600634309457e-33,3.1379023338621243e-35,5.208269145407284e-26,1.3367570847998215e-35,9.664619605415962e-40,2.683124472311341e-27,3.8865262349725717e-33,4.977668697791781e-23,4.4320809493172807e-41,5.953312737371402e-29,1.6319264807542524e-20,3.5094750178971846e-30,7.93251625681447e-37,1.6950016618695003e-44
6.628174631528284e-14,0.19025959177674034,3.76,0.0,0.8456483668079096,0.9999989394911067,7.911751252161704e-26,1.9271077413382613e-19,2.486029745763373e-09,2.4860288556296957e-09,3.429917604056013e-11,5.455876947666283e-21,6.685764866453813e-20,8.895151870764602e-16,8.894561484530664e-16,7.350872366686127e-22,6.1812276944994055e-15,3.429917651477956e-11,3.966359915158052e-19,1.4231024249700262e-11,5.2559408455801073e-17,1.9995115718389193e-19,5.102616880490369e-19,1.670051532386779e-23,9.585099751734664e-23,1.2158334573222327e-19,9.620579418168718e-27,5.161616738767803e-28,1.4231024226757007e-11,5.13513276484139e-24,1.2555026229250234e-35,6.181101924759542e-22,8.945369371247571e-21,1.0604745929941081e-06,5.395356868598678e-36,4.014331729214393e-29,7.030554423293161e-29,3.897779616888882e-22,6.1813204885269166e-15,2.773039480678912e-37,4.909104538184271e-38,5.707372834871547e-33,9.916427158349783e-35,1.6458839973361574e-25,4.2251924172688676e-35,4.241266323017268e-39,6.799435722661225e-27,1.22822727919758e-32,1.1141004794881907e-22,1.8698289490783112e-40,1.881329347169277e-28,3.652872823921281e-20,1.1090779108010096e-29,3.345652137671885e-36,9.10681921124985e-44
8.826118551394923e-14,0.19025959180488072,3.76,0.0,0.8456483659674316,0.9999985879545283,1.8016112548098057e-25,3.417894911246416e-19,3.310412664589878e-09,3.3104110862289903e-09,4.567298776876254e-11,9.674930156693693e-21,1.1854604621124892e-19,1.5772607668806787e-15,1.5771591458572862e-15,1.6736072837082355e-21,8.23092059735123e-15,4.567298861237963e-11,7.03302683323214e-19,1.8950120366391272e-11,7.027146180642973e-17,3.545543547815471e-19,9.047821788678798e-19,2.961295084983251e-23,1.6996045070989536e-22,2.1558195430116294e-19,2.19036506061995e-26,9.275840563077251e-28,1.8950120325401067e-11,9.105583260260296e-24,2.886559227465521e-35,1.0968707491549879e-21,1.5860768741920946e-20,1.4119997968215789e-06,1.2284389500637924e-35,9.139649775378857e-29,1.600693067472243e-28,6.911443117390887e-22,8.231084766886529e-15,7.827676360850186e-37,1.1177116408400676e-37,1.2994236102930376e-32,2.257712409376944e-34,3.7471669961755093e-25,9.621389320539026e-35,1.2351970848185426e-38,1.3426558209294617e-26,2.796362080285519e-32,1.9753354851771604e-22,5.279371930446209e-40,4.2832060826337975e-28,6.477176099448589e-20,2.525095602711323e-29,9.444068368849942e-36,3.0955460978334895e-43
1.32220063911282e-13,0.19025959186116148,3.76,0.0,0.8456483642864759,0.9999978850826408,6.046638276183577e-25,7.674332868378557e-19,4.959178498844104e-09,4.959174956743208e-09,6.8420598816316e-11,2.1715731915282423e-20,2.660160867753698e-19,3.539623269924384e-15,3.5394021485159104e-15,5.614558903325134e-21,1.2330246716906726e-14,6.842060071485427e-11,1.5783191432310755e-18,2.8388312587392116e-11,1.061186774166945e-16,7.957102359521715e-19,2.030479697465694e-18,6.645657398679579e-23,3.814194605497414e-22,4.837694786530716e-19,7.348185951941181e-26,2.143613528960322e-27,2.8388312493857567e-11,2.0434951372028856e-23,9.927559628551106e-35,2.4658479643755734e-21,3.558956197969365e-20,2.114848934923201e-06,4.121558781281427e-35,3.0661544546088386e-28,5.370048597169749e-28,1.551044310313738e-21,1.2330613280864946e-14,3.94002604394381e-36,3.7499295171553073e-37,4.359256365780148e-32,7.574036358066929e-34,1.2570051832507353e-24,3.2291285567979444e-34,6.336722105335371e-38,3.701036667333794e-26,9.381136694717463e-32,4.432187603109884e-22,2.657712119156862e-39,1.4368247646569974e-27,1.4535851849278811e-19,8.471121913160025e-29,4.7536755101690026e-35,2.35786143488167e-42
