Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41)
5.136444523548293e-07,0.054807027576758774,3.76,0.0,0.6096863540484412,0.9999996108844877,2.352454468175659e-08,1.0605834339093971e-08,3.1387669457700496e-07,4.5883957043180613e-08,1.0327561108491104e-07,4.2778238002817704e-11,1.0990499428398031e-14,3.5325354388398727e-08,5.014285582241194e-08,1.0855924827610798e-07,3.6631652736149106e-10,8.063447389344363e-08,1.2356554425362067e-07,5.665471778942215e-08,1.2369149770883168e-08,4.7860920362136986e-09,1.0555805488758584e-09,1.6981046033957514e-13,6.680908202970876e-13
5.21760642043134e-07,0.05480702759027428,3.76,0.0,0.6096863446701943,0.9999996015563435,2.4405701979242036e-08,1.0768770704518648e-08,3.2007195587181494e-07,4.592138280375032e-08,1.0550048569657071e-07,4.350195770786917e-11,1.1077524912138398e-14,3.542571462750768e-08,5.0386516999896584e-08,1.1150627095178885e-07,3.6810840019588897e-10,8.23375261782093e-08,1.272756456625631e-07,5.807379787432017e-08,1.2557837976202472e-08,4.979246259957581e-09,1.0768100013251213e-09,1.804973373524815e-13,7.004717719038146e-13
5.298768317314386e-07,0.054807027603607325,3.76,0.0,0.6096863352555598,0.9999995921881696,2.530018843535087e-08,1.0929176026013882e-08,3.262812495047478e-07,4.595627872479249e-08,1.0772884280990542e-07,4.4221332155221505e-11,1.1163719163205536e-14,3.552008929214608e-08,5.0618746697609854e-08,1.1446724247043929e-07,3.6981625621778e-10,8.404377396697949e-08,1.3101437615244486e-07,5.94967826714917e-08,1.2742821482981677e-08,5.176674446424474e-09,1.0980566017379983e-09,1.916449709655062e-13,7.336999278821499e-13
5.379930214197432e-07,0.05480702761676379,3.76,0.0,0.6096863258057391,0.9999995827814375,2.6207796681853453e-08,1.1087082418278198e-08,3.3250391602921746e-07,4.5988815809306596e-08,1.0996050728421783e-07,4.493633753777378e-11,1.124910238612731e-14,3.5608816523936265e-08,5.0840030948770273e-08,1.1744150694884225e-07,3.7144366349431705e-10,8.575302623924002e-08,1.3478069960176134e-07,6.092343891602845e-08,1.2924116815744488e-08,5.378386400301995e-09,1.119319225685289e-09,2.032638100383895e-13,7.677753751945854e-13
5.461092111080478e-07,0.0548070276297493,3.76,0.0,0.6096863163218891,0.9999995733375601,2.712832208617762e-08,1.1242524082198773e-08,3.387393241295491e-07,4.601915350144182e-08,1.1219531573203897e-07,4.5646953919492e-11,1.1333693676033868e-14,3.569221716467604e-08,5.1050839255370775e-08,1.2042843651365903e-07,3.729940691033323e-10,8.746510279614158e-08,1.385736131630085e-07,6.235354655791437e-08,1.3101744804210737e-08,5.584391493500809e-09,1.1405968249358341e-09,2.1536431110850053e-13,8.026980274701195e-13
5.542254007963525e-07,0.0548070276425694,3.76,0.0,0.6096863068051233,0.999999563857891,2.806156291222273e-08,1.1395537036932064e-08,3.4498686965575125e-07,4.6047440467811827e-08,1.1443311565651577e-07,4.6353164957634257e-11,1.1417511091812717e-14,3.577059546088958e-08,5.125162477618321e-08,1.2342743033754714e-07,3.744708004675275e-10,8.917983370379864e-08,1.423921467302879e-07,6.378689808221588e-08,1.3275730221184445e-08,5.794698688942367e-09,1.1618884223016863e-09,2.2795693800471085e-13,8.384676411932096e-13
5.704577801729617e-07,0.05480702766773449,3.76,0.0,0.6096862876770908,0.9999995447963177,2.9965399136451617e-08,1.1694428567100423e-08,3.575160865449974e-07,4.609840720124645e-08,1.1891712979412541e-07,4.775232210682894e-11,1.1582891748738417e-14,3.591342316343739e-08,5.162485986790596e-08,1.2945933702467616e-07,3.7721596256645835e-10,9.261662703803711e-08,1.50102353520265e-07,6.666256158058632e-08,1.3612890162901567e-08,6.2282533223535735e-09,1.204510030141547e-09,2.5466045922800364e-13,9.125460811752988e-13
5.8506692161191e-07,0.05480702768986921,3.76,0.0,0.6096862703596242,0.9999995275309671,3.172037847919124e-08,1.195551498803287e-08,3.688283537457533e-07,4.613855923017583e-08,1.2296163941562824e-07,4.899639811431956e-11,1.1729249953827818e-14,3.602752841870725e-08,5.193071377594443e-08,1.349238057587891e-07,3.794656364511616e-10,9.571730594578312e-08,1.5712007681514714e-07,6.925990523934712e-08,1.3904194102666967e-08,6.633247983262469e-09,1.2429088392833268e-09,2.8048181019440546e-13,9.821081418370217e-13
5.996760630508583e-07,0.05480702771154628,3.76,0.0,0.6096862529509965,0.9999995101682804,3.351356353577823e-08,1.2209351442521237e-08,3.801716929719238e-07,4.6173958358575953e-08,1.2701388873268143e-07,5.0226085311803973e-11,1.1873341039982841e-14,3.612940659198704e-08,5.221042184508408e-08,1.4041915585977925e-07,3.8152308236568295e-10,9.882435728649818e-08,1.6420715258877115e-07,7.18650387647301e-08,1.4184227464763118e-08,7.0523043709792304e-09,1.2813405773148817e-09,3.0806068433699967e-13,1.0544048968212358e-12
6.142852044898066e-07,0.05480702773279224,3.76,0.0,0.6096862354563147,0.9999994927143245,3.534389670825656e-08,1.2456185263936898e-08,3.9154344120537554e-07,4.6205167258592455e-08,1.3107328904604682e-07,5.144138801132162e-11,1.2015240854405368e-14,3.622032052239479e-08,5.246607281543667e-08,1.459427396266482e-07,3.834036452560037e-10,1.0193709600851854e-07,1.7135902192021195e-07,7.44771256062469e-08,1.4453236554578917e-08,7.485462609081891e-09,1.3198015510902201e-09,3.374583345560768e-13,1.1294310364418584e-12
6.28894345928755e-07,0.05480702775363204,3.76,0.0,0.6096862178803362,0.9999994751747114,3.721035739722576e-08,1.2696267689430623e-08,4.0294114914517887e-07,4.623268193738127e-08,1.3513931569239322e-07,5.2642331757473256e-11,1.2155018721953325e-14,3.63014103968753e-08,5.269960898724849e-08,1.5149212200181954e-07,3.851215959987465e-10,1.0505490807560944e-07,1.7857141475871752e-07,7.709541593439484e-08,1.4711486607766157e-08,7.932759978747907e-09,1.3582885067116699e-09,3.6873607223065637e-13,1.2071805791463721e-12
6.435034873677033e-07,0.05480702777408924,3.76,0.0,0.6096862002274909,0.9999994575546295,3.911196241387587e-08,1.2929851499607405e-08,4.1436256607295193e-07,4.625693965864844e-08,1.3921149974994582e-07,5.382896052553234e-11,1.2292738188580165e-14,3.637370436252959e-08,5.2912833436415675e-08,1.5706506548919446e-07,3.8669018402495794e-10,1.0817724351828538e-07,1.8584033559535548e-07,7.971923815530094e-08,1.4959257852335418e-08,8.3942311742162e-09,1.3967985772960926e-09,4.0195526477968854e-13,1.2876470360885073e-12
6.581126288066516e-07,0.05480702779418602,3.76,0.0,0.6096861825019013,0.999999439858876,4.104776606807894e-08,1.3157189039732341e-08,4.258056255028462e-07,4.627832591786411e-08,1.4328942084351627e-07,5.500133425785822e-11,1.2428457676393663e-14,3.643812844118988e-08,5.310741738391897e-08,1.626595158580263e-07,3.881216911381843e-10,1.1130361010090014e-07,1.9316204909049148e-07,8.234799117730369e-08,1.5196842031637603e-08,8.869908530874501e-09,1.4353292369863947e-09,4.371773335234472e-13,1.3708235533406935e-12
6.727217702455999e-07,0.05480702781394327,3.76,0.0,0.6096861647074056,0.9999994220918828,4.3016859988215696e-08,1.3378530570484824e-08,4.372684316004288e-07,4.6297180593864056e-08,1.4737270089789278e-07,5.615952669470177e-11,1.2562231061644304e-14,3.649551577136414e-08,5.328490761384665e-08,1.682735886160864e-07,3.894274857441289e-10,1.144335675492327e-07,2.0053306580154213e-07,8.498113736197515e-08,1.542453933875093e-08,9.359822229432518e-09,1.4738782603979642e-09,4.744637517590017e-13,1.4567030345760559e-12
6.873309116845482e-07,0.054807027833380616,3.76,0.0,0.6096861468475734,0.999999404257745,4.501837270607168e-08,1.359412292010479e-08,4.487492463857223e-07,4.631380334255186e-08,1.5146099875775104e-07,5.730362347587602e-11,1.2694108181995133e-14,3.654661517220748e-08,5.3446733860078895e-08,1.7390555626679227e-07,3.9061807689783424e-10,1.17566722316038e-07,2.0795012812534867e-07,8.761819613207167e-08,1.5642655738730298e-08,9.864000477991889e-09,1.5124436870659452e-09,5.138760429735426e-13,1.545278245400276e-12
7.019400531234965e-07,0.05480702785251652,3.76,0.0,0.6096861289257267,0.9999993863602453,4.7051469059172904e-08,1.3804208389734471e-08,4.6024647770905847e-07,4.632845834884966e-08,1.555540055334089e-07,5.843372047172885e-11,1.282413528389066e-14,3.6592099047692345e-08,5.3594216058405826e-08,1.7955383633818599e-07,3.9170316740082714e-10,1.2070272283435457e-07,2.1541019659524287e-07,9.025873817510322e-08,1.585150063302712e-08,1.0382469675256625e-08,1.5510237901264087e-09,5.55475779140135e-13,1.63654190180386e-12
7.165491945624448e-07,0.05480702787136832,3.76,0.0,0.6096861109449562,0.9999993684028783,4.911534944951079e-08,1.4009023875404662e-08,4.717586679867613e-07,4.634137852134633e-08,1.596514405683488e-07,5.954992231319506e-11,1.2952355417673868e-14,3.663257065281575e-08,5.3728571393721147e-08,1.8521698017026084e-07,3.926917054259271e-10,1.2384125521882075e-07,2.2291043662937367e-07,9.290238019398425e-08,1.6051384830666126e-08,1.0915254557257287e-08,1.5896170486737605e-09,5.993245790257364e-13,1.7304867445085571e-12
7.311583360013931e-07,0.05480702788995232,3.76,0.0,0.6096860929081368,0.9999993503888713,5.120924898959442e-08,1.4208800175559477e-08,4.832844836700268e-07,4.6352769198276266e-08,1.63753047942981e-07,6.065234109636642e-11,1.3078808787123186e-14,3.666857075752164e-08,5.3850921101077356e-08,1.9089366243369414e-07,3.9359193436081306e-10,1.2698203937595293e-07,2.3044820578546594e-07,9.55487801570845e-08,1.6242618793635596e-08,1.1462378329545944e-08,1.6282221233412484e-09,6.454841064840985e-13,1.82710560091132e-12
7.457674774403414e-07,0.054807027908283824,3.76,0.0,0.6096860748179431,0.9999993323212049,5.3332436558181594e-08,1.4403761460606173e-08,4.948227054190683e-07,4.6362811414920286e-08,1.678585934520748e-07,6.174109524365356e-11,1.3203533058117262e-14,3.670058374423804e-08,5.3962296998952156e-08,1.965826713518941e-07,3.9441144070715395e-10,1.301248254911796e-07,2.380210415497571e-07,9.819763300835375e-08,1.642551113053555e-08,1.2023862786296952e-08,1.6668378347739183e-09,6.940160687115984e-13,1.9263914359529346e-12
7.603766188792897e-07,0.054807027926377254,3.76,0.0,0.6096860566768638,0.9999993142026333,5.5484213786404097e-08,1.4594124882389757e-08,5.06372218952723e-07,4.637166478084595e-08,1.7196786199677468e-07,6.281630850421276e-11,1.3326563630599366e-14,3.672904317435532e-08,5.4063647736584507e-08,2.0228289959642167e-07,3.9515719990002333e-10,1.332693908612672e-07,2.4562664968139966e-07,1.008486667992187e-07,1.660036731344307e-08,1.259972841769176e-08,1.7054631446744317e-09,7.44982214462762e-13,2.0283373932161003e-12
7.74985760318238e-07,0.05480702794424607,3.76,0.0,0.6096860384872151,0.9999992960356999,5.766391399386625e-08,1.4780100302626634e-08,5.17932006543612e-07,4.6379470014106955e-08,1.7608065533465776e-07,6.38781090767767e-11,1.3447933878543988e-14,3.67543368572096e-08,5.415584473862238e-08,2.0799333582575455e-07,3.958356199206468e-10,1.3641553704191986e-07,2.5326289313083127e-07,1.035016392053539e-07,1.676748859392566e-08,1.3189994506922436e-08,1.7440971391107656e-09,7.98444332221246e-13,2.132936827481769e-12
7.895949017571863e-07,0.05480702796190301,3.76,0.0,0.6096860202511521,0.9999992778227556,5.987090109222227e-08,1.496189012100139e-08,5.295011391269318e-07,4.638635117593562e-08,1.8019679013594592e-07,6.492662883931094e-11,1.356767536212069e-14,3.6776811455997026e-08,5.4239687835858555e-08,2.13713056835385e-07,3.9645258261594295e-10,1.3956308728135088e-07,2.6092778154244926e-07,1.0615633439266593e-07,1.6927171095351215e-08,1.3794679218049724e-08,1.7827390137984873e-09,8.544642483289468e-13,2.2401833299030975e-12
8.042040431961346e-07,0.05480702797936,3.76,0.0,0.6096860019706812,0.9999992595659722,6.21045684702813e-08,1.5139689186578196e-08,5.410787689895121e-07,4.639241764241532e-08,1.8431609630262213e-07,6.59620026724411e-11,1.3685818014968612e-14,3.679677666564139e-08,5.4315910579208117e-08,2.1944122028586538e-07,3.970134827028924e-10,1.4271188421303036e-07,2.686194613401627e-07,1.0881256019977084e-07,1.7079705061114628e-08,1.4413799675757328e-08,1.8213880611168422e-09,9.131038250779178e-13,2.3500707468134837e-12
8.188131846350829e-07,0.0548070279966282,3.76,0.0,0.6096859836476709,0.9999992412673576,6.436433787162332e-08,1.5313684778918048e-08,5.526641230053429e-07,4.639776584346468e-08,1.8843841551498423e-07,6.698436786579836e-11,1.3802390309736734e-14,3.681450899696984e-08,5.4385185240579045e-08,2.2517705797503003e-07,3.9752326448278894e-10,1.458617877833646e-07,2.763362063851228e-07,1.1147014560735782e-07,1.722537424082884e-08,1.5047372037871146e-08,1.8600436586585447e-09,9.74424958773508e-13,2.4625931930538265e-12
8.334223260740312e-07,0.054807028013718194,3.76,0.0,0.6096859652838608,0.9999992229287684,6.66496582736971e-08,1.548405664725706e-08,5.642564963845874e-07,4.640248079560604e-08,1.925635999753397e-07,6.799386359781115e-11,1.3917419404647986e-14,3.6830255199457616e-08,5.444812750728241e-08,2.3091986962145723e-07,3.979864563111345e-10,1.490126733922892e-07,2.8407640919049356e-07,1.1412893846755316e-07,1.7364455398441882e-08,1.5695411561400452e-08,1.898705259138636e-09,1.0384895777778287e-12,2.5777450605983893e-12
8.480314675129795e-07,0.054807028030639846,3.76,0.0,0.609685946880872,0.9999992045519214,6.896000477612818e-08,1.5650977097403913e-08,5.758552469042087e-07,4.6406637452730944e-08,1.9669151132168503e-07,6.899063048028173e-11,1.4030931272678428e-14,3.684423535254192e-08,5.4505300877755786e-08,2.3666901712735508e-07,3.984072028798504e-10,1.5216443022645387e-07,2.918385726763613e-07,1.1678880346846804e-07,1.7497217927615967e-08,1.6357932662791404e-08,1.937372381502698e-09,1.1053596405435818e-12,2.6955210231837707e-12
8.626406089519278e-07,0.054807028047402444,3.76,0.0,0.6096859284402144,0.9999991861384053,7.129487750481154e-08,1.5814611117191655e-08,5.874597895893059e-07,4.6410301896834994e-08,2.0082201968711332e-07,6.997481015988693e-11,1.4142950815707963e-14,3.6856645653692045e-08,5.4557220767616e-08,2.4242391929003467e-07,3.987892953775686e-10,1.5531695976619424e-07,2.996213024461461e-07,1.1944962031096692e-07,1.7623923560961117e-08,1.7034948973019695e-08,1.976044603089501e-09,1.1750971336486193e-12,2.8159160375764917e-12
8.772497503908762e-07,0.0548070280640148,3.76,0.0,0.6096859099632969,0.9999991676896901,7.36538005370804e-08,1.5975116532583182e-08,5.990695918151282e-07,4.641353238802885e-08,2.049550028839832e-07,7.094654496969619e-11,1.4253501965963116e-14,3.686766092993381e-08,5.4604358336826025e-08,2.481840469320137e-07,3.9913619960456947e-10,1.5847017444904177e-07,3.074232995635192e-07,1.2211128207659332e-07,1.7744826161042598e-08,1.7726473388074697e-08,2.014721552720758e-09,1.2477640698418484e-12,2.9389253420424874e-12
8.918588918298245e-07,0.054807028080485064,3.76,0.0,0.6096858914514323,0.9999991492071374,7.603632085199501e-08,1.613264418777829e-08,6.10684168800795e-07,4.64163802904717e-08,2.0909034569515558e-07,7.1905977624754e-11,1.43626077754337e-14,3.6877436897913905e-08,5.464714405032444e-08,2.539489184208714e-07,3.994510821326227e-10,1.616239964741226e-07,3.152433538067737e-07,1.2477369376754259e-07,1.7860171582423753e-08,1.8432518115313208e-08,2.053402904608221e-09,1.3234224861105295e-12,3.064544452508499e-12
9.064680332687728e-07,0.05480702809682105,3.76,0.0,0.6096858729058452,0.999999130692008,7.844200730880016e-08,1.6287338143729078e-08,6.223030794670955e-07,4.6418890888718004e-08,2.1322793925728922e-07,7.285325095654358e-11,1.4470290494837314e-14,3.688611219572724e-08,5.468597098525643e-08,2.597180955513274e-07,3.9973683460691423e-10,1.6477835673330113e-07,3.2308033737663014e-07,1.2743677100141073e-07,1.79701975952163e-08,1.915309471609959e-08,2.0920883729825746e-09,1.4021344417780446e-12,3.1927691568399854e-12
9.210771747077211e-07,0.05480702811302998,3.76,0.0,0.6096858543276795,0.99999911214547,8.087044965586522e-08,1.6439335890305346e-08,6.339259226322316e-07,4.642110410733678e-08,2.1736768052321627e-07,7.378850768173283e-11,1.457657164417859e-14,3.6893810207809454e-08,5.472119789808131e-08,2.654911797634967e-07,3.999960962855574e-10,1.6793319385625694e-07,3.309331990334103e-07,1.3010043884507281e-07,1.8075133861639555e-08,1.9888214145102903e-08,2.1307777073593556e-09,1.483962016640171e-12,3.323595507605662e-12
9.356863161466694e-07,0.05480702812911877,3.76,0.0,0.6096858357180018,0.9999990935686072,8.332125757183626e-08,1.658876856804182e-08,6.455523335208059e-07,4.642305514528786e-08,2.2150947179206902e-07,7.471189020109663e-11,1.4681472074885367e-14,3.690064070243622e-08,5.475315206474779e-08,2.7126780867272845e-07,4.002312749127491e-10,1.710884533578568e-07,3.3880095863982965e-07,1.3276463077348152e-07,1.817520195798621e-08,2.0637886786582773e-08,2.1694706883661912e-09,1.5689673091471076e-12,3.4570198136524092e-12
9.502954575856177e-07,0.05480702814509384,3.76,0.0,0.6096858170778096,0.9999990749624245,8.579405974019526e-08,1.6735761196024866e-08,6.571819805627396e-07,4.642477503522475e-08,2.2565322029735816e-07,7.562354042497984e-11,1.4785012024505457e-14,3.690670129980366e-08,5.478213190706089e-08,2.770476528878032e-07,4.0044456602329183e-10,1.742440868772674e-07,3.4668270208598235e-07,1.3542928774049393e-07,1.82706154352185e-08,2.140212248795939e-08,2.2081671240643236e-09,1.6572124346377333e-12,3.5930386307720496e-12
9.64904599024566e-07,0.0548070281609613,3.76,0.0,0.6096857984080339,0.9999990563278538,8.828850295793371e-08,1.6880432903054322e-08,6.688145624601388e-07,4.6426291136638754e-08,2.2979883784464127e-07,7.652359962211309e-11,1.4887211166088325e-14,3.6912078787204924e-08,5.480840941827006e-08,2.8283041309560764e-07,4.0063797077289945e-10,1.7740005149926746e-07,3.545775765734607e-07,1.3809435735007868e-07,1.8361579912194104e-08,2.218093059092795e-08,2.2468668467056733e-09,1.748759523631724e-12,3.731648751701792e-12
9.795137404635144e-07,0.05480702817672688,3.76,0.0,0.6096857797095461,0.9999990376657616,9.080425127863658e-08,1.7022897159724427e-08,6.804498055014882e-07,4.642762757065118e-08,2.3394624049168406e-07,7.741220828899185e-11,1.498808865168418e-14,3.691685029639709e-08,5.483223240066056e-08,2.8861581739175355e-07,4.008133123868429e-10,1.8055630914916997e-07,3.6248478623613034e-07,1.4075979311741196e-07,1.8448293196231903e-08,2.2974319960347487e-08,2.2855697098739887e-09,1.843670720184111e-12,3.872847195663966e-12
9.941228819024628e-07,0.054807028192395954,3.76,0.0,0.6096857609831601,0.9999990189769519,9.334098518994977e-08,1.716326200949331e-08,6.920874611038794e-07,4.6428805603330245e-08,2.3809534826504853e-07,7.828950603736236e-11,1.5087663150295755e-14,3.692108435688397e-08,5.4853826527511434e-08,2.9440361883794453e-07,4.0097225131931607e-10,1.8371282605362394e-07,3.7040358807589905e-07,1.4342555381042429e-07,1.8530945426358595e-08,2.378229901110759e-08,2.3242755859647824e-09,1.942008180305878e-12,4.016631197619221e-12
9.999999999999997e-07,0.054807028207973646,3.76,0.0,0.6096857534420186,0.9999990114512568,9.436733915604384e-08,1.7219160680450086e-08,6.967698076217442e-07,4.642923914726334e-08,2.3976495831354016e-07,7.86392754882456e-11,1.5127357624284354e-14,3.69226500692145e-08,5.486193200035963e-08,2.9673262088500227e-07,4.010319104586831e-10,1.849827289057923e-07,3.7359235787588874e-07,1.4449804712858523e-07,1.8563091652283067e-08,2.4111458310529095e-08,2.3398474145657013e-09,1.9825488681972933e-12,4.0752028365858805e-12
1.0087320233414112e-06,0.054807028207973646,3.76,0.0,0.6096857422296381,0.9999990002621725,9.589840082515803e-08,1.73016302971635e-08,7.03727303565297e-07,4.642984398362095e-08,2.4224608490790356e-07,7.915563149763684e-11,1.5185952882725545e-14,3.6924841837569055e-08,5.487339724127311e-08,3.001935932281978e-07,4.0111629921018217e-10,1.8686957226034102e-07,3.7833328819276187e-07,1.4609160286330267e-07,1.8609719235133705e-08,2.460487573315528e-08,2.362984363963929e-09,2.04383407045332e-12,4.1629981973803575e-12
1.0233411647803596e-06,0.05480702822346476,3.76,0.0,0.6096857234496935,0.999998981522119,9.847620920839493e-08,1.7438099893497345e-08,7.153691280102022e-07,4.6430759241272365e-08,2.4639837765458825e-07,8.001072223631645e-11,1.528297565237216e-14,3.6928176788081136e-08,5.489113149928911e-08,3.0598553704724396e-07,4.012468317204803e-10,1.9002652121048374e-07,3.8627323828938216e-07,1.4875790785430305e-07,1.8684789925446457e-08,2.5442057714844293e-08,2.40169594748947e-09,2.1492105660881934e-12,4.311945828710537e-12
1.037950306219308e-06,0.05480702823887385,3.76,0.0,0.6096857046439943,0.9999989627574387,1.0107413553283936e-07,1.7572763914954367e-08,7.270127485128254e-07,4.6431565949507336e-08,2.5055215702811516e-07,8.085491468572798e-11,1.537874887155348e-14,3.6931137190025915e-08,5.490719937786248e-08,3.117792656055956e-07,4.0136510032740803e-10,1.9318364935809047e-07,3.942228324314246e-07,1.5142444004100095e-07,1.875632565912629e-08,2.6293852164752037e-08,2.4404102530653547e-09,2.258199850309988e-12,4.463471908508668e-12
1.0525594476582565e-06,0.05480702825420517,3.76,0.0,0.6096856858131664,0.9999989439687337,1.0369191847111282e-07,1.7705710937765803e-08,7.386579963836837e-07,4.643227695660741e-08,2.5470735665737335e-07,8.168834408458241e-11,1.5473289586349094e-14,3.693376562744723e-08,5.492175554492994e-08,3.1757461133687655e-07,4.0147224315469e-10,1.9634093583148605e-07,4.021815040458319e-07,1.5409117394681464e-07,1.8824487654613273e-08,2.716026593209334e-08,2.479127208599644e-09,2.3708641125610335e-12,4.617574426166141e-12
1.0671685890972049e-06,0.05480702826946278,3.76,0.0,0.6096856669577969,0.999998925156566,1.0632930951698962e-07,1.783702520575416e-08,7.503047186058989e-07,4.643290359008664e-08,2.588639131112865e-07,8.251114442804539e-11,1.5566614498825652e-14,3.693609988488257e-08,5.4934940611048525e-08,3.233714222440592e-07,4.0156929490757544e-10,1.9949836213215484e-07,4.101487231402252e-07,1.5675808699327575e-07,1.888943039129589e-08,2.8041305525846617e-08,2.5178467520429927e-09,2.4872655474045197e-12,4.774251533162823e-12
1.0817777305361533e-06,0.05480702828465054,3.76,0.0,0.6096856480784355,0.9999989063214586,1.0898607235745476e-07,1.7966786831465388e-08,7.619527764088974e-07,4.64334558366956e-08,2.6302176574758607e-07,8.332344842616491e-11,1.5658739985227036e-14,3.693817348057092e-08,5.49468823678305e-08,3.291695604822561e-07,4.0165719598039473e-10,2.0265591186702296e-07,4.181239937276029e-07,1.59425159173098e-07,1.895130181844282e-08,2.8936977132696025e-08,2.556568830206039e-09,2.607466353375e-12,4.9335015329562105e-12
1.0963868719751017e-06,0.05480702829977198,3.76,0.0,0.6096856291755991,0.9999988874638995,1.1166198227409528e-07,1.8095071990314225e-08,7.73602043968008e-07,4.6433942501117674e-08,2.6718085657420816e-07,8.412538746963226e-11,1.5749682113868203e-14,3.6940016141621504e-08,5.4957696922403e-08,3.3496890106664537e-07,4.017368008010449e-10,2.0581357051052089e-07,4.2610685144148957e-07,1.6209237275961334e-07,1.9010243566938515e-08,2.984728663388289e-08,2.5952933977169003e-09,2.7315287319004762e-12,5.09532287120576e-12
1.1256051548529983e-06,0.05480702832982951,3.76,0.0,0.6096855913014096,0.999998849683219,1.1707039910849921e-07,1.834749901971055e-08,7.969037630421048e-07,4.643474917378994e-08,2.7550253334816736e-07,8.569868951134434e-11,1.5928079122620255e-14,3.694311099096087e-08,5.497635635411632e-08,3.4657074693524716e-07,4.0187415313089605e-10,2.121291645723038e-07,4.420936162056335e-07,1.6742716320039827e-07,1.911987423698844e-08,3.171184140883905e-08,2.6727498532452097e-09,2.991487021019395e-12,5.4266740008988976e-12
1.1519016094431053e-06,0.054807028356686965,3.76,0.0,0.6096855571389169,0.9999988156080882,1.220014207107984e-07,1.8570323857888572e-08,8.178784107217475e-07,4.6435319613113785e-08,2.8299574522537837e-07,8.708050343767801e-11,1.608474476367964e-14,3.694534114279104e-08,5.499025518146895e-08,3.57015490311568e-07,4.0197646463721157e-10,2.1781345723586944e-07,4.5650356680175137e-07,1.7222881855052512e-07,1.920982133116914e-08,3.344005559190266e-08,2.7424688514714885e-09,3.239280089302636e-12,5.733670987970916e-12
1.1781980640332123e-06,0.05480702838337748,3.76,0.0,0.60968552290707,0.9999987814664558,1.2699145650143958e-07,1.8789388659572448e-08,8.388554982432386e-07,4.643577363070093e-08,2.9049217550830527e-07,8.843071561106135e-11,1.6237813647957292e-14,3.694715224676552e-08,5.5001874355969015e-08,3.6746265940002856e-07,4.020619968442241e-10,2.2349794220854013e-07,4.7093210626878924e-07,1.770307361760815e-07,1.9292212552804346e-08,3.5215775637480265e-08,2.8121954804142425e-09,3.5005520423568273e-12,6.04898048358716e-12
1.2044945186233194e-06,0.054807028409915935,3.76,0.0,0.609685488607921,0.9999987472601992,1.3203954606919058e-07,1.9005018269844255e-08,8.598346261121772e-07,4.643613487929383e-08,2.979915669226643e-07,8.97500420813104e-11,1.6387370089370453e-14,3.694862674884698e-08,5.5011586500298346e-08,3.779118573667026e-07,4.0213349216269537e-10,2.2918257932776398e-07,4.853774138702809e-07,1.818328671014984e-07,1.936767322787431e-08,3.703902668816833e-08,2.881929659309355e-09,3.775665626275134e-12,6.372597418738077e-12
1.2307909732134264e-06,0.054807028436315894,3.76,0.0,0.6096854542433106,0.9999987129909867,1.3714481196939816e-07,1.9217509194425097e-08,8.808154603290825e-07,4.6436422188085865e-08,3.054936818645358e-07,9.103918403581977e-11,1.65334960678425e-14,3.694983084607972e-08,5.501970399161471e-08,3.88362752429732e-07,4.021932496746464e-10,2.3486733634761558e-07,4.998378628066187e-07,1.8663517201941187e-07,1.9436778864254354e-08,3.890983172551762e-08,2.9516713396363914e-09,4.064983554498425e-12,6.704517576126761e-12
1.2570874278035334e-06,0.05480702846258963,3.76,0.0,0.6096854198148923,0.9999986786603058,1.4230645247307232e-07,1.9427132080810637e-08,9.017977217400341e-07,4.643665055272715e-08,3.129983009314803e-07,9.229882782519347e-11,1.667627136873e-14,3.695081768059526e-08,5.502648855696802e-08,3.9881506728041446e-07,4.022431957286306e-10,2.4055218736801116e-07,5.143119974043948e-07,1.9143761937243363e-07,1.9500058728192694e-08,4.082821175995785e-08,3.0214204986144822e-09,4.368868497973544e-12,7.0447374727614185e-12
1.2833838823936404e-06,0.054807028488748306,3.76,0.0,0.6096853853241527,0.9999986442694832,1.4752373495830428e-07,1.9634133988131227e-08,9.227811770871741e-07,4.643683192447592e-08,3.205052215784975e-07,9.352964505194491e-11,1.68157737030183e-14,3.695162991780929e-08,5.503215937925367e-08,4.0926857019322003e-07,4.0228494358127377e-10,2.462371115704795e-07,5.287985132299824e-07,1.9624018380928195e-07,1.9557999241812864e-08,4.2794186002805584e-08,3.0911771340159287e-09,4.687683076976899e-12,7.393254256235416e-12
1.3096803369837474e-06,0.05480702851480205,3.76,0.0,0.6096853507724311,0.9999986098197055,1.5279598987754564e-07,1.983874046549307e-08,9.437656314883871e-07,4.6436975836240917e-08,3.280142568830066e-07,9.473229270916088e-11,1.695207879764331e-14,3.6952301821123e-08,5.503689994520351e-08,4.197230675557505e-07,4.023198437836392e-10,2.519220922041646e-07,5.432962397110394e-07,2.0104284494648938e-07,1.961104720082889e-08,4.480777202244146e-08,3.160941260049826e-09,5.021789854411521e-12,7.750065612910813e-12
