Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14)
5.291533106878013e-07,0.15566668052933888,3.76,0.0,0.7181620376981335,0.8760236351030843,0.027863447780204376,0.001756152837560994,0.2212573996218525,0.008953432739302913,0.088066706437535,3.127687267037029e-08,1.8561357251674406e-09,0.003708928301979102,0.002140614596277899,0.08387082331198104,0.00011563750320418946,0.0005324170235525103,5.2562950535068756e-05,0.07022011852667634,0.0018144899667799914,0.01621002263390498,0.013531241634766837,0.0038111878503249512,0.0025598020364477675,2.412986189226029e-06,0.007396852138857489,9.747797705102937e-05,0.03693355208199783,0.0025552727138846874,2.0564319708503406e-08,6.65901762785606e-05,3.136519430792725e-06,0.002654545319285864,1.5211708927013817e-09,2.4137652524602347e-06,3.5102512447738266e-05,0.000519457917797866,0.01178314644674035,2.015304860056241e-09,2.8416233971128694e-10,4.004288117421545e-07,1.341901857816692e-07,0.00013409971770433343,1.9450598903091097e-08,0.0005874782402452422,1.710796105075217e-05,1.5019381736900135e-05
5.348945162902196e-07,0.1557164015030864,3.76,0.0,0.7155994556420224,0.8747684344346303,0.028203254878437403,0.0017543755230110592,0.22355590217761384,0.008919825830283355,0.08824934337145843,3.110171734251231e-08,1.845916628080479e-09,0.0037134624274749862,0.0021265468516279214,0.0846327799361296,0.00011491192435573646,0.0005311175399384815,5.258128419476027e-05,0.0708843385525007,0.0018173834693251789,0.01650275849681093,0.013702812791972668,0.003874283224572511,0.002560989672365413,2.413736522569676e-06,0.007600832990248691,9.91854984179497e-05,0.03750569722641922,0.0026164806009388655,2.0888182844190913e-08,6.765325060291296e-05,3.18620023899031e-06,0.0026507417070685655,1.559171860898781e-09,2.466655195830359e-06,3.580572629077911e-05,0.0005348049351365925,0.011907935861317788,2.05209885938108e-09,2.9133376148659273e-10,4.126407631349256e-07,1.3828327994230803e-07,0.00013534915505058093,2.0219793539880337e-08,0.0005992691536777253,1.7360033460327147e-05,1.5333549949980216e-05
5.406357218926379e-07,0.15576597764413486,3.76,0.0,0.7130499852177841,0.8735167195539638,0.028542520212275574,0.0017526535985328327,0.225849475415287,0.008886729354177456,0.0884229539800522,3.09290687429515e-08,1.8358393292497352e-09,0.003718044477972389,0.0021127579054830968,0.0853904140284662,0.00011420205377641816,0.0005297996711399925,5.2594134472611335e-05,0.07154514270144507,0.0018202363295869634,0.01679621506524685,0.0138728169253319,0.003936865756691583,0.00256210500538829,2.414238943628723e-06,0.007807346110237389,0.00010088280063152161,0.038076911616845205,0.0026781317440201626,2.1208764142619433e-08,6.871149761465781e-05,3.2356537819295002e-06,0.002646948658717465,1.5974268104098612e-09,2.5199678188972094e-06,3.651444120303569e-05,0.0005504416651828751,0.012031071651004623,2.089079305930797e-09,2.9856480059164117e-10,4.2510465601636517e-07,1.4246034042367729e-07,0.00013659130757523276,2.1010031807706677e-08,0.0006110605763007356,1.7613723100568913e-05,1.5648397163453743e-05
5.521181330974745e-07,0.15586470289931556,3.76,0.0,0.7079897936079622,0.871023633847879,0.029219441536586063,0.0017493685343023591,0.230421981278011,0.008822011125526151,0.08874406276798985,3.0591024244240025e-08,1.8160952450222021e-09,0.003727346638685877,0.002085981029559759,0.08689297136838296,0.00011282738853146213,0.0005271159380957126,5.260407239098014e-05,0.07285663719356908,0.0018258244433630182,0.01738517585082543,0.014208089603824884,0.004060433260124549,0.0025641400991534198,2.414531228076255e-06,0.008227886629550539,0.00010424532304027505,0.03921642949425497,0.0028027121925814306,2.1839848192253537e-08,7.081323862261134e-05,3.3338668170171573e-06,0.0026393939100602965,1.6746590826237699e-09,2.627820156243027e-06,3.794785857115654e-05,0.0005825906360898532,0.012272389860208597,2.16356595358724e-09,3.13199586200331e-10,4.5079710812164905e-07,1.5106920295987069e-07,0.0001390530912069074,2.2654899169614156e-08,0.0006346338944630907,1.8125771706517455e-05,1.6279877208347547e-05
5.616800925919355e-07,0.1559464901759543,3.76,0.0,0.70381468059882,0.8689579170839892,0.029781526716172898,0.0017467861376827677,0.2342149977038196,0.008769553511887516,0.08898599864262804,3.031659492062236e-08,1.800054226825111e-09,0.003735226859273983,0.0020644579526484176,0.08813158323529943,0.00011172620523589378,0.000524840167201486,5.259709133333417e-05,0.07393864479492744,0.0018303630889654422,0.017877584859854988,0.014482433490454596,0.004161643759331238,0.0025656579960304455,2.4140850581197956e-06,0.008585637473693578,0.00010701125078057438,0.040162267410589675,0.0029076958531999123,2.235488019913846e-08,7.254816519987041e-05,3.4149345547957382e-06,0.0026331342116382573,1.739662611735999e-09,2.718834087810828e-06,3.9157194991509895e-05,0.0006102604853952253,0.012468320072669821,2.2260903625240247e-09,3.255551106240162e-10,4.729806083067851e-07,1.5850065986059715e-07,0.00014107948316214453,2.409166159626311e-08,0.0006542421619461837,1.8556711175595295e-05,1.6807267161519578e-05
5.712420520863964e-07,0.15602789865961528,3.76,0.0,0.6996741097920425,0.8669015210271878,0.030342156393520153,0.0017443348414482272,0.23799479041754237,0.008718337998819714,0.08920588576837354,3.0048298367768445e-08,1.7843608685926367e-09,0.003743222080845472,0.0020436007272120913,0.08935899891853767,0.00011066237488114946,0.0005225348551087594,5.2577018793451795e-05,0.07501159314104784,0.0018348020475502749,0.018371638792348873,0.014752335482464978,0.004261257233455261,0.0025670349671193748,2.4130473216742167e-06,0.0089501416882728,0.00010974460793355651,0.041105166251203064,0.0030137428751990814,2.286014333081666e-08,7.426893737782597e-05,3.4953373801004084e-06,0.002626902759714669,1.8052440396182817e-09,2.8108884505993058e-06,4.038013942338721e-05,0.0006387529342649873,0.012659699428732693,2.289025435825684e-09,3.380561258400191e-10,4.958904108294528e-07,1.66173830745094e-07,0.0001430836703312796,2.5590840848290413e-08,0.0006738174259438396,1.899153896669546e-05,1.733575037705135e-05
5.808040115808573e-07,0.15610893573742482,3.76,0.0,0.6955674725892257,0.8648543330612292,0.030901344665930773,0.0017420074965517124,0.24176150192343276,0.008668308667899688,0.08940470048937703,2.9785871205729736e-08,1.7690005318668735e-09,0.0037513263261004614,0.002023375476876568,0.09057547785089044,0.00010963394120785146,0.0005202065387494072,5.254454183770884e-05,0.07607561955198541,0.0018391454164476317,0.0188672218655672,0.01501777235778871,0.004359222342626973,0.0025682865953451867,2.411449145736925e-06,0.009321300220890366,0.00011244414050020513,0.04204501525451857,0.003120794610841677,2.335545790632192e-08,7.597535241261728e-05,3.5750661627760424e-06,0.0026206992128069294,1.871359232487865e-09,2.9039365362486578e-06,4.161611485417978e-05,0.0006680736228078898,0.012846548374835003,2.352334657370032e-09,3.506955574780563e-10,5.195355091742459e-07,1.740915835589797e-07,0.00014506504685976067,2.7153855083517663e-08,0.000693348317014085,1.9430037861388614e-05,1.7865060635128018e-05
5.903659710753183e-07,0.15618960839283025,3.76,0.0,0.6914941817462961,0.8628162461735989,0.031459104324352796,0.0017397973971706436,0.24551526583340585,0.008619412590984515,0.08958337483675254,2.9529064472170248e-08,1.7539593574573647e-09,0.003759533867876419,0.0020037504536912533,0.09178126785030746,0.00010863907271257366,0.0005178612094440371,5.2500313840897256e-05,0.07713085590641527,0.0018433970531517218,0.019364223559555162,0.015278726052956278,0.004455493122199939,0.002569426043875091,2.4093201547985327e-06,0.00969901299506306,0.00011510871850404022,0.042981711337395576,0.0032287928748578896,2.3840672023187755e-08,7.766723839801774e-05,3.6541131746856575e-06,0.002614523246499496,1.9379646929762407e-09,2.9979319526036363e-06,4.286455137710543e-05,0.0006982275987843985,0.013028890876105915,2.4159823225763402e-09,3.634663623069699e-10,5.439244702492598e-07,1.8225664138033106e-07,0.00014702306043877357,2.8782106060244868e-08,0.0007128239363437171,1.9871989737360404e-05,1.8394940010955458e-05
5.999279305697792e-07,0.15626992322842617,3.76,0.0,0.6874536702055464,0.8607871585698563,0.03201544695676191,0.001737698258360866,0.24925620729582065,0.008571599669779937,0.08974279883053828,2.9277642828803853e-08,1.739224215619892e-09,0.003767839237127685,0.001984695886285704,0.09297660579274927,0.00010767605366347592,0.0005155043440557891,5.244495631722472e-05,0.07817742894020172,0.0018475606056705348,0.01986253837464802,0.01553518334034649,0.004550028712653565,0.0025704643899393882,2.4066885671833054e-06,0.010083179049687538,0.00011773732937379694,0.04391515841171098,0.0033376800050026025,2.4315659781503743e-08,7.934445074986005e-05,3.73247192896706e-06,0.0026083745523005526,2.0050175989346623e-09,3.0928286746681475e-06,4.4124886445665555e-05,0.0007292193247475572,0.013206754127814427,2.479933541986013e-09,3.763615389602988e-10,5.69065435685374e-07,1.9067158294600633e-07,0.00014895721005270493,3.0476977460396756e-08,0.0007322338453580023,2.031717619921241e-05,1.8925138782738122e-05
6.094898900642402e-07,0.1563498864803313,3.76,0.0,0.6834453900168247,0.8587669733150088,0.03257038304567131,0.001735704192730236,0.25298444342430104,0.008524822478724015,0.08988382261073234,2.9031383772693375e-08,1.7247827402507022e-09,0.003776237225221821,0.00196618383938224,0.09416171823743853,0.00010674327582741065,0.0005131409350115414,5.2379060602038004e-05,0.07921546052780035,0.0018516395368500884,0.020362065604049573,0.015787135532495066,0.004642793096152461,0.002571410910990084,2.403581142793568e-06,0.01047369666988332,0.00012032907158977136,0.044845266797351915,0.0034473989173885652,2.478031978995605e-08,8.100686915852447e-05,3.8101370479512794e-06,0.0026022528362444875,2.0724758368320347e-09,3.1885810897907707e-06,4.5396565091198156e-05,0.0007610526863363955,0.013380168293575618,2.5441542462062237e-09,3.893741380313455e-10,5.949661241237549e-07,1.9933884348744734e-07,0.0001508670437000269,3.2239833307254325e-08,0.0007515680553857347,2.0765379132356215e-05,1.9455415339565772e-05
6.190518495587011e-07,0.1564295040374147,3.76,0.0,0.6794688113155735,0.8567555979930592,0.033123922061071426,0.001733809687764846,0.2567000837206342,0.0084790361136164,0.09000725846327072,2.879007689714729e-08,1.7106232283886329e-09,0.0037847228826898187,0.0019481880836279516,0.09533682201775434,0.00010583923077843297,0.0005107755193486374,5.230318945821544e-05,0.08024506795205105,0.001855637145397553,0.020862709115917817,0.0160345782018697,0.004733754840311301,0.00257227334019188,2.400023343228849e-06,0.010870463511958217,0.0001228831485292007,0.045771952688641,0.0035578931583453233,2.5234573468892055e-08,8.265439483909375e-05,3.887104133524975e-06,0.0025961578180784626,2.1402980334827044e-09,3.2851440403538973e-06,4.667904010622979e-05,0.0007937310011652232,0.013549166258903768,2.608611183540865e-09,4.0249727182344805e-10,6.216338338637153e-07,2.0826071607640853e-07,0.00015275215610335038,3.4072016452174656e-08,0.0007708170173103752,2.1216381208334086e-05,1.998553608369454e-05
6.28613809053162e-07,0.15650878145718103,3.76,0.0,0.6755234213774026,0.8547529443905221,0.03367607254750297,0.0017320095830398296,0.2604032304912048,0.008434198045577958,0.09011388270410876,2.855352318196893e-08,1.6967345246904295e-09,0.0037932915143761626,0.0019306839751915424,0.09650212479097917,0.00010496250277604159,0.0005084122066321792,5.2217878577223294e-05,0.08126636415774932,0.001859556582681663,0.02136437714791891,0.016277510921918006,0.004822886849347184,0.0025730580852870943,2.3960395324509725e-06,0.011273376720920051,0.00012539886254907625,0.04669513769341172,0.0036691069516268373,2.5678363336628128e-08,8.428694815396433e-05,3.963369652229061e-06,0.002590089230614701,2.2084435851651644e-09,3.3824728628509694e-06,4.7971772195380886e-05,0.0008272570285897144,0.013713783405945697,2.673271914627762e-09,4.1572412312003685e-10,6.490754462358971e-07,2.1743935296397516e-07,0.0001546121864410211,3.597484715237149e-08,0.0007899716112718861,2.1669966342851267e-05,2.0515275327081706e-05
6.38175768547623e-07,0.15658772398250503,3.76,0.0,0.6716087237279276,0.8527589281997597,0.03422684220615819,0.0017302990483045624,0.264093979253143,0.00839026798193143,0.09020443746411141,2.8321534287293704e-08,1.6831061375415278e-09,0.003801938673239931,0.0019136483440837856,0.09765782555589728,0.00010411176221073629,0.0005060547058320729,5.212363798027291e-05,0.08227945799247886,0.0018634008670883597,0.021866982111324304,0.016515937021896715,0.004910166123136975,0.0025737704221275638,2.3916527942340525e-06,0.011682333042263342,0.00012787560927410678,0.04761474841653037,0.0037809852421271154,2.611165185374086e-08,8.590446646369723e-05,4.038930850390245e-06,0.0025840468182185524,2.2768726816820037e-09,3.4805234216184337e-06,4.927423011655307e-05,0.0008616329799749331,0.01387405740201282,2.738104815604291e-09,4.2904795257684225e-10,6.772974291720099e-07,2.268767666145351e-07,0.00015644681611171426,3.794962172148518e-08,0.0008090231363701361,2.2125920105413585e-05,2.1044415180890593e-05
6.477377280420839e-07,0.15666633655766274,3.76,0.0,0.6677242373175962,0.8507734687432308,0.03477623797111203,0.0017286735622744802,0.26777241912791183,0.008347207734137517,0.09027963235869914,2.809393190604934e-08,1.6697281911480105e-09,0.00381066015241538,0.001897059390846418,0.09880411513519592,0.00010328575953449186,0.0005037063510831252,5.202095332768595e-05,0.08328445443217325,0.0018671728958618039,0.022370440405137377,0.016749863357632448,0.004995573524224761,0.002574414661866873,2.3868849928761554e-06,0.012097228927397235,0.00013031287212754617,0.04853071609423726,0.0038934737354969755,2.6534420076649467e-08,8.750690226194816e-05,4.113785669077064e-06,0.0025780303360012466,2.345546327295977e-09,3.5792521404310354e-06,5.058589080142367e-05,0.0008968605295864399,0.014030028004218908,2.8030790744325416e-09,4.424621062471585e-10,7.063058415417381e-07,2.3657483165130937e-07,0.00015825576656167104,3.999761126702513e-08,0.0008279633004176321,2.2584030081777983e-05,2.1572745442280412e-05
6.572996875365448e-07,0.15674462384326088,3.76,0.0,0.6638694957468448,0.8487964887145357,0.03532426608058469,0.00172712889258066,0.2714386332214005,0.008304981093093711,0.09034014606879132,2.787054718484773e-08,1.6565911596540807e-09,0.003819451975938173,0.001880896591068853,0.09994117662850226,0.00010248331961285884,0.0005013701263765492,5.1910287174953654e-05,0.08428145479437228,0.001870875455318189,0.022874672238137415,0.016979300094069835,0.0050790935531343385,0.0025749942980838134,2.3817572174666808e-06,0.012517960633709576,0.00013271021707155254,0.04944297626328184,0.004006518934407172,2.6946665832885474e-08,8.90942215284804e-05,4.187932649026273e-06,0.0025720395499858077,2.4144263613883034e-09,3.6786160327765365e-06,5.19062394608616e-05,0.0009329408258760369,0.014181736875983402,2.868164677425273e-09,4.559600225585545e-10,7.361063375780407e-07,2.4653528684119454e-07,0.00016003879716574562,4.2120060502252694e-08,0.0008467842097133104,2.304408620119339e-05,2.210006347594002e-05
6.668616470310058e-07,0.15682259023098874,3.76,0.0,0.6600440465413081,0.846827913938568,0.035870932143368006,0.0017256610766459041,0.2750926989908251,0.008263553710919457,0.09038662783364576,2.7651220109123964e-08,1.643686088609525e-09,0.0038283103894390224,0.0018651406068517624,0.10106918583748362,0.00010170333653049414,0.0004990486892469863,5.17920801454464e-05,0.08527055693928662,0.0018745112294848954,0.023379601459786514,0.01720426049964829,0.005160714131191082,0.0025755121352363138,2.3762894443983632e-06,0.012944424319467702,0.00013506728755592327,0.05035146846487536,0.00412006817148559,2.7348402891687896e-08,9.066640223552072e-05,4.261370883809649e-06,0.002566074235356835,2.483475475021252e-09,3.7785727263608408e-06,5.323476967319655e-05,0.0009698745031813815,0.014329227415462695,2.9333324120311945e-09,4.695352375555557e-10,7.667041716259671e-07,2.5675973618526095e-07,0.00016179570317110409,4.431818663343387e-08,0.0008654783588670759,2.350588103102166e-05,2.2626174092327227e-05
6.754674105760206e-07,0.15689248903823472,3.76,0.0,0.656625823951375,0.8450633241740918,0.036361771226504795,0.0017244026803869647,0.27837103110916456,0.008226925457539025,0.09041697808129402,2.745716947266832e-08,1.6322628889977137e-09,0.003836336963642157,0.0018512929579747165,0.1020767941524112,0.00010101969037173541,0.0004969739903116036,5.167959372573609e-05,0.08615407413703866,0.0018777284663178942,0.02383457389545144,0.01740291091699019,0.005232541230622967,0.0025759271989023546,2.3710933675635867e-06,0.013333056644178422,0.00013715398029064019,0.051165842886424055,0.0042226505996772285,2.7701004726155485e-08,9.206841185634928e-05,4.326858969820504e-06,0.002560727051249462,2.545734100338602e-09,3.869006087949838e-06,5.443703032829742e-05,0.001003844573072888,0.014458399368235824,2.9920300931903676e-09,4.818137621585641e-10,7.949279712302233e-07,2.6618867474385325e-07,0.00016335444016586805,4.636218694506956e-08,0.0008821888149049869,2.3922813864874988e-05,2.3098485881705155e-05
6.840731741210354e-07,0.15696213412317744,3.76,0.0,0.6532306608360652,0.8433054348352818,0.03685151445780566,0.0017232009851359136,0.2816396307485191,0.008190895561821308,0.0904369002369645,2.7266177380394543e-08,1.6210148491850015e-09,0.0038444121603705282,0.0018377474749238678,0.1030773255897744,0.00010035267257322262,0.0004949146982991192,5.156163171528369e-05,0.0870313372404092,0.0018808955302182793,0.024290001645332435,0.017597962269607696,0.0053028181882413825,0.00257629529174904,2.3656504434157576e-06,0.01372617209010889,0.00013920766031045087,0.05197708037031651,0.0043255621656752554,2.8045147757754134e-08,9.345814844486493e-05,4.391772635556483e-06,0.002555400171930211,2.60807418583361e-09,3.959855834665438e-06,5.5645157407464674e-05,0.0010385057520644924,0.014584224665474042,3.0507510995461475e-09,4.941451829334912e-10,8.238048299290081e-07,2.7583362521974065e-07,0.00016489177513778007,4.8469294930540314e-08,0.0008987858770800448,2.4340842393465805e-05,2.3569535423615764e-05
6.926789376660503e-07,0.15703152818319674,3.76,0.0,0.6498582537092608,0.8415541975081046,0.03734016485037482,0.0017220535935663268,0.28489854399779774,0.008155442427692155,0.09044681180005555,2.707814351088247e-08,1.6099362708358617e-09,0.003852533662464705,0.0018244922178993466,0.10407089465601843,9.970160266460119e-05,0.0004928721591418004,5.1438473966437466e-05,0.08790241112424971,0.001884014191179563,0.024745836138738556,0.017789429935064834,0.005371542499069275,0.0025766174266200945,2.359973481262676e-06,0.014123695092942357,0.00014122821001266432,0.05278514418550098,0.004428766307741415,2.838087018490744e-08,9.48356161535398e-05,4.456112134974645e-06,0.002550093450964449,2.6704703508346843e-09,4.051092440269248e-06,5.685879938040106e-05,0.0010738574832562938,0.01470673794113717,3.109475766004345e-09,5.065250105770659e-10,8.533377693423041e-07,2.8569548589226515e-07,0.0001664076256891956,5.064033689139097e-08,0.0009152648406258936,2.4759821843007688e-05,2.403919538668458e-05
7.012847012110651e-07,0.1571006737763052,3.76,0.0,0.6465083066874094,0.8398095653301418,0.03782772514212886,0.0017209582439523625,0.2881478140640926,0.008120545426349305,0.0904471141903221,2.689297208305475e-08,1.5990219034896838e-09,0.003860699273154198,0.001811515842973423,0.10505761197352946,9.906583489990667e-05,0.000490847557143706,5.131038846739074e-05,0.08876735882569763,0.0018870861667675907,0.025202030817638672,0.017977330878555936,0.005438713411645981,0.0025768943922451493,2.354074405824699e-06,0.014525550229354355,0.00014321555132476525,0.053589999657653396,0.0045322270713147456,2.8708218319366588e-08,9.620082426597677e-05,4.519877974046988e-06,0.0025448067457941527,2.732897798941979e-09,4.142686830449814e-06,5.8077610353831285e-05,0.0011098989034157478,0.014825974603581434,3.1681849416806298e-09,5.189488315238451e-10,8.835295630504002e-07,2.957750721635182e-07,0.000167901928291398,5.287611877558919e-08,0.0009316212305648272,2.5179609722841678e-05,2.450734300093708e-05
7.080704100361115e-07,0.15715502198345557,3.76,0.0,0.6438824962536799,0.8384385374792614,0.03821140305447015,0.0017201298456268643,0.29070311475300636,0.008093408073700034,0.09044083045849634,2.6748921340747284e-08,1.590528222306244e-09,0.003867167651282673,0.001801473435602826,0.1058308848020611,9.857491430248016e-05,0.0004892644736344091,5.1206085996071454e-05,0.0894450970447591,0.0018894766179195647,0.02556196839240904,0.018122989238446498,0.005490583371074965,0.002577081330591114,2.349274008029964e-06,0.014845421383112697,0.00014475914066515853,0.0542223504134912,0.004613964424330147,2.8960464388691215e-08,9.726866552345213e-05,4.5697537667680455e-06,0.0025406521627580805,2.78212847914556e-09,4.21514320464397e-06,5.9042073503480695e-05,0.001138803398452411,0.014917706823194158,3.21445439839605e-09,5.287732834727876e-10,9.07802259075239e-07,3.0387690910385487e-07,0.00016906497252715616,5.468521461578802e-08,0.0009444291426063041,2.5511093729147375e-05,2.4875336812731122e-05
7.148561188611579e-07,0.15720921834524848,3.76,0.0,0.641270332305304,0.8370715664205237,0.03859440587554717,0.0017193314811755553,0.2932524638092308,0.008066594940096275,0.09042899528124969,2.6606550354754915e-08,1.582130978203664e-09,0.0038736611831607756,0.0017915926541281109,0.10660001499906638,9.809283893677618e-05,0.0004876936324085437,5.109900053935907e-05,0.09011909379153829,0.0018918398765697877,0.02592208107018059,0.01826645113253481,0.005541489167422415,0.00257724078465371,2.3443482987615193e-06,0.01516790243897006,0.00014628205211887057,0.054852670802829594,0.004695822297515251,2.9207565520353968e-08,9.832890183094016e-05,4.619273758088807e-06,0.0025365098733065128,2.8313519368574016e-09,4.287790407737915e-06,6.000937446610584e-05,0.00116813528926274,0.015007442252065633,3.260693687461493e-09,5.386202994525169e-10,9.32487305266867e-07,3.121148981900811e-07,0.00017021457583171697,5.653542636316687e-08,0.0009571562098494727,2.5842925592470498e-05,2.5242260639399376e-05
7.216418276862044e-07,0.15726326394382412,3.76,0.0,0.6386716790782099,0.8357086309928388,0.03897673464651177,0.0017185622009816485,0.2957958790286068,0.00804009706677292,0.09041178584962967,2.646581761048611e-08,1.5738278567818537e-09,0.003880178935803591,0.0017818686400476913,0.1073650521073379,9.761933310646573e-05,0.0004861354269384133,5.098924908754868e-05,0.09078937775341465,0.0018941767209688734,0.026282348487696564,0.0184077267500789,0.005591432494609356,0.002577372926526223,2.339302540599357e-06,0.015492956703534065,0.0001477842938225339,0.05548094629727622,0.004777783885965896,2.944955304486832e-08,9.93815434816646e-05,4.668438454203663e-06,0.0025323798132382658,2.880556791606861e-09,4.360614800435606e-06,6.097935111740623e-05,0.0011978937681859612,0.015095199099270297,3.30689407326648e-09,5.484878191933059e-10,9.575857439742812e-07,3.2048933338565293e-07,0.0001713507295570561,5.8427121371381285e-08,0.000969800526832272,2.6175038669967513e-05,2.560806009839607e-05
7.284275365112508e-07,0.1573171598161392,3.76,0.0,0.6360864033507451,0.8343497105080827,0.03935839033601062,0.0017178210971387957,0.2983333773203166,0.008013905802913585,0.09038937400875799,2.6326683041862426e-08,1.5656166020329655e-09,0.0038867200148521674,0.0017722967199392723,0.10812604440336109,9.715413188107484e-05,0.0004845902025307759,5.08769447214377e-05,0.09145597701982554,0.0018964879119902898,0.02664275095511589,0.018546826772157816,0.005640415586669214,0.0025774778855724954,2.3341418537769506e-06,0.01582054759263761,0.0001492658860527916,0.05610716303281617,0.004859832631993968,2.9686460451274292e-08,0.00010042660219052969,4.71724842463228e-06,0.0025282619198590053,2.929731891576494e-09,4.433602928611749e-06,6.195184353309663e-05,0.001228077919786457,0.015180995778684606,3.353047008328121e-09,5.583738140085031e-10,9.830985269636655e-07,3.2900047859288885e-07,0.00017247343104297022,6.036065857929766e-08,0.0009823602689967969,2.6507367314344148e-05,2.5972682458653606e-05
7.352132453362972e-07,0.15737090695475778,3.76,0.0,0.6335143743680954,0.8329947847276664,0.03973937384636242,0.0017171073014524696,0.3008649747515192,0.007988012793125507,0.09036192642788828,2.618910796771383e-08,1.5574950366644683e-09,0.0038932835629750208,0.0017628723971572573,0.1088830389421739,9.669698059798715e-05,0.0004830582591161421,5.0762196746435244e-05,0.09211891910381377,0.001898774193607606,0.027003269435246904,0.018683762347682643,0.005688441190326042,0.0025775557550600484,2.3288711853168808e-06,0.016150638641867485,0.00015072686061268168,0.05673130778659311,0.004941952226937134,2.9918323282118416e-08,0.00010146409099898613,4.7657042997194965e-06,0.0025241561318263077,2.9788663138842213e-09,4.506741524834845e-06,6.29266939861607e-05,0.001258686723235475,0.01526485089093185,3.3991441319842507e-09,5.682762869773283e-10,1.009026516573777e-06,3.376485679896593e-07,0.00017358268335546272,6.233638841692558e-08,0.00099483369098313,2.683984689076604e-05,2.633607661488679e-05
7.419989541613436e-07,0.15742450631034177,3.76,0.0,0.6309554637706735,0.8316438338405046,0.04011968601930184,0.0017164199835615962,0.3033906865900347,0.007962409965634035,0.09032960476303627,2.6053055034670444e-08,1.5494610599415755e-09,0.0038998687583148327,0.0017535913440670568,0.10963608159988246,9.624763440596154e-05,0.0004815398539051629,5.064511082046024e-05,0.09277823096242814,0.0019010362933191065,0.02736388552352618,0.01881854507039961,0.005735512538665611,0.0025776065978360945,2.323495311470909e-06,0.016483193516547177,0.00015216726023377695,0.0573533679554214,0.005024126612649009,3.014517901662567e-08,0.0001024940241915726,4.813806766786142e-06,0.0025200623890890535,3.0279493645447608e-09,4.580017509539709e-06,6.390374694655742e-05,0.0012897190546942371,0.015346783206261108,3.4451772691578854e-09,5.78193273158293e-10,1.0353704869647802e-06,3.464338064950305e-07,0.00017467849503630968,6.435465272074514e-08,0.0010072191249405756,2.717241379167498e-05,2.6698193062238065e-05
7.487846629863901e-07,0.15747795879335244,3.76,0.0,0.6284095455242288,0.8302968384416403,0.04049932764152913,0.0017157583491044575,0.30591052734591156,0.007937089520796088,0.09029256581616109,2.591848816226358e-08,1.5415126396141504e-09,0.0039064748130342684,0.0017444493944205823,0.11038521711521682,9.580585782301035e-05,0.0004800352039716555,5.0525789076009064e-05,0.0934339390165452,0.001903274922575976,0.027724581428376197,0.01895118695637218,0.00578163332542697,0.002577630451844124,2.3180188518079605e-06,0.016818176021435996,0.0001535871379899454,0.05797333153473174,0.005106339982825589,3.036706691666477e-08,0.00010351641721494608,4.861556566185592e-06,0.0025159806328323136,3.0769705779192653e-09,4.653417992243938e-06,6.488284908257422e-05,0.0013211736896875696,0.015426811647851396,3.4911384283204907e-09,5.881228399181869e-10,1.0621311254133609e-06,3.553563702466979e-07,0.00017576087986106856,6.641578465440322e-08,0.0010195149788546011,2.75050054509553e-05,2.705898387133876e-05
7.555703718114365e-07,0.15753126527561992,3.76,0.0,0.625876495852028,0.8289537795116675,0.04087829945002539,0.0017151216379496911,0.3084245108117224,0.00791204391998138,0.09025096169024883,2.578537248887563e-08,1.5336478112951381e-09,0.003913100971932946,0.0017354425359727965,0.11113048912986762,9.537142430343313e-05,0.00047854448875273156,5.040433023925617e-05,0.09408606917006475,0.00190549077720881,0.02808533995203105,0.01908170042203271,0.005826807679982956,0.0025776273353452337,2.3124462711418847e-06,0.017155550110103005,0.00015498655673336955,0.05859118709818234,0.005188576784139438,3.05840279012884e-08,0.00010453128660014808,4.9089544879104525e-06,0.002511910805408968,3.1259197160974254e-09,4.726930272689054e-06,6.586384926040473e-05,0.0013530493054721012,0.015504955275637678,3.5370197998204586e-09,5.980630871426557e-10,1.0893090336062163e-06,3.6441640704904005e-07,0.0001768298566043171,6.852010863558003e-08,0.0010317197348897035,2.7837560356568134e-05,2.7418402663353684e-05
