Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321)
2.7986307215544504e-05,0.1584299740146724,3.76,0.0,0.4565813727085558,0.9205692881251363,0.046026400906990284,0.00019874635402946796,0.08503474001715491,0.00010147280953778089,0.00799035754558018,2.6336370762676534e-09,1.7285835014139223e-11,0.00011497022276577927,3.207652702614401e-05,0.024694963886254934,2.230150514087853e-06,0.00015324463728581372,5.483128045297453e-05,0.021521315320555217,0.00014306260247662318,0.04342403840900736,0.00377412394114558,0.00905937482778838,0.0009873648556745856,1.1833123085397386e-07,0.014244870145459,4.9722444278592386e-05,0.006746492698583804,0.0034474218030685812,9.758323072849661e-08,8.589952396742961e-06,6.785027155349331e-08,0.0005767320209774027,3.4605722228204895e-10,3.2396453232144617e-07,6.622243147543979e-06,0.00037222222691787074,2.8939241378519476e-05,2.209230461622129e-09,5.105976165235918e-12,1.1960916365885654e-07,3.521191072169098e-08,8.763901474043026e-06,8.16106520588419e-08
2.8479181843886004e-05,0.15846407415848787,3.76,0.0,0.4544997777143349,0.9191698654890081,0.04685123029900852,0.00019887527162481305,0.08663919234612757,0.00010118462634510803,0.007970361209397933,2.6216047484375956e-09,1.7206849273793647e-11,0.00011540920444395957,3.198556107531316e-05,0.025093077774552976,2.2288589818237625e-06,0.00015192246554999176,5.459916340342029e-05,0.021835286301988974,0.00014358295551394302,0.0442461828817016,0.0037786332655962776,0.00914550102244613,0.0010028835061997134,1.1783325301528407e-07,0.014600021932754862,5.043582740348224e-05,0.006894844155326067,0.003522473638606257,9.881163197979891e-08,8.765510894288844e-06,6.923608344394911e-08,0.0005758552897782675,3.5363091142868006e-10,3.3244302771757476e-07,6.808659579876776e-06,0.00038927266845835054,2.885740816966029e-05,2.2674824045589775e-09,5.234900474965643e-12,1.2558194434195755e-07,3.6958225506800745e-08,8.779558398767175e-06,8.722673912475374e-08
2.8972056472227505e-05,0.15849815896284283,3.76,0.0,0.4524258147178846,0.9177727620400403,0.04767426160911309,0.00019900671278566401,0.08824233821373058,0.00010089694832053164,0.007950429979365832,2.6096202632292207e-09,1.712817739388853e-11,0.00011584860736009452,3.1894854541436226e-05,0.025490056096936487,2.2275840793155427e-06,0.00015063273651405828,5.4368151210897616e-05,0.022146691702524396,0.00014410403549960433,0.0450675084238911,0.0037829454715159064,0.009228911144148278,0.0010183495007670882,1.1733766202102174e-07,0.014955548985884986,5.113864860879372e-05,0.00704290623395178,0.0035970402920455116,1.0001485448780622e-07,8.940084884624195e-06,7.061411710483191e-08,0.0005749800115388784,3.611618975239698e-10,3.409394431064097e-07,6.9961065237450805e-06,0.00040674345766195737,2.8776244476740925e-05,2.3258690326949987e-09,5.363877910774505e-12,1.3173467905768502e-07,3.8756363741590117e-08,8.794825706595182e-06,9.31169038471388e-08
2.9464931100569006e-05,0.15853222666364453,3.76,0.0,0.4503594377801854,0.9163779706660323,0.04849549220906334,0.0001991406690624735,0.08984414742113965,0.00010060976585721564,0.007930563190983609,2.59768322998963e-09,1.7049816816852305e-11,0.00011628843479090353,3.1804396410401265e-05,0.025885902787728295,2.2263251568669263e-06,0.00014937497255290873,5.413823564877699e-05,0.022455541002774377,0.0001446258642043825,0.045888018560152996,0.0037870844205190454,0.009309660714623087,0.0010337637089284167,1.1684444011741447e-07,0.01531143388842131,5.183100663112511e-05,0.007190652241711135,0.0036710953708953362,1.011932127712973e-07,9.113643503685562e-06,7.19841291535161e-08,0.0005741061818034059,3.6864835275596925e-10,3.494508870956101e-07,7.1845271342731435e-06,0.0004246346859871778,2.869573543539153e-05,2.384370325690504e-09,5.492863773465561e-12,1.3806908140349248e-07,4.060678008533348e-08,8.809760645386954e-06,9.928909983598942e-08
2.9957805728910506e-05,0.15856627559110298,3.76,0.0,0.4483006018395631,0.9149854846499547,0.049314919733742926,0.0001992771349335663,0.09144459192643999,0.00010032306957264693,0.007910760256002547,2.585793265393864e-09,1.6971765032138017e-11,0.00011672869125766872,3.171417604612242e-05,0.02628062164161431,2.2250815529692383e-06,0.00014814865598155577,5.390940900907988e-05,0.022761843662424085,0.0001451484667169692,0.046707716509653045,0.003791071439872428,0.009387804067360507,0.0010491268891094523,1.1635357073730998e-07,0.015667661364105027,5.25129999161691e-05,0.00733805639653639,0.0037446133643552443,1.023470188588372e-07,9.286157298927797e-06,7.334588733869755e-08,0.0005732337963635983,3.7608851280801495e-10,3.579745131716618e-07,7.373864970753961e-06,0.0004429462958157297,2.8615866548829545e-05,2.442966536642345e-09,5.621814322954014e-12,1.4458682378769854e-07,4.2509916730223876e-08,8.82441453670658e-06,1.057513467102468e-07
3.0450680357252007e-05,0.15860030416200405,3.76,0.0,0.44624926266993653,0.9135952976430821,0.050132542077046115,0.00019941610756053812,0.09304364562285128,0.00010003685029956741,0.00789102065622854,2.5739499929628947e-09,1.689401957201787e-11,0.00011716938241745231,3.162418316948888e-05,0.02667421631892443,2.2238525957429102e-06,0.00014695323752247436,5.3681664193218745e-05,0.02306560912345536,0.00014567187118083997,0.04752660520268397,0.0037949255648107244,0.009463394378084267,0.001064439698550229,1.1586503888794164e-07,0.0160242180483024,5.3184726613078595e-05,0.007485093789735459,0.003817569629660684,1.0347658248227682e-07,9.45759816921301e-06,7.469917006282598e-08,0.0005723628512419665,3.834806661209052e-10,3.6650751671318587e-07,7.564064037727344e-06,0.000461678083191247,2.853662367421445e-05,2.501638195560927e-09,5.750686693533e-12,1.5128953699846186e-07,4.446620291052767e-08,8.838833341869033e-06,1.1251172835880877e-07
3.0943554985593504e-05,0.15863431087285784,3.76,0.0,0.4442053768418065,0.9122074036405561,0.05094835738779953,0.00019955758654161172,0.0946412841386725,9.975109908076069e-05,0.007871343937796144,2.562153042867529e-09,1.6816578015424587e-11,0.00011761051484532625,3.1534407851609676e-05,0.027066690350669192,2.222637607885038e-06,0.00014578814364931298,5.3454994499142346e-05,0.023366846813156074,0.00014619610856078186,0.048344687296196544,0.00379866375838669,0.009536483694123264,0.0010797027023152538,1.153788300689981e-07,0.016381092281370902,5.384628448001298e-05,0.007631740351033043,0.003889940378410937,1.0458221099860434e-07,9.627939308295874e-06,7.604376594400453e-08,0.0005714933426764364,3.908231630891658e-10,3.7504713498834244e-07,7.755068771110874e-06,0.00048082970057622903,2.8457993006345735e-05,2.560366111173991e-09,5.879439097214747e-12,1.5817880791199915e-07,4.6476054678848576e-08,8.85305817456369e-06,1.1957839123774942e-07
3.1436429613935005e-05,0.1586682942935489,3.76,0.0,0.44216890168614453,0.9108217969587894,0.051762364065638417,0.00019970157369934494,0.09623748465684828,9.946580716163867e-05,0.007851729705198571,2.5504020520144487e-09,1.6739437985381044e-11,0.0001180520960732737,3.144484050509917e-05,0.027458047143369444,2.221435909945544e-06,0.00014465278293510628,5.322939357542464e-05,0.023665566146585548,0.00014672121237455237,0.04916196518837375,0.0038023011109223274,0.00960712296270081,0.0010949163814140015,1.1489493055838888e-07,0.016738273921855243,5.4497770841879893e-05,0.0077779728156598315,0.003961702662818672,1.0566420902173681e-07,9.797155151665053e-06,7.737947339430763e-08,0.0005706252671062096,3.9811441461652745e-10,3.8359065132482373e-07,7.946824024375368e-06,0.0005004006596081351,2.837996106034699e-05,2.6191313703189744e-09,6.008030724371831e-12,1.6525618227261444e-07,4.8539875927000196e-08,8.867125765680495e-06,1.2695954269896407e-07
3.1929304242276506e-05,0.15870225306145896,3.76,0.0,0.4401397952607629,0.9094384722144361,0.05257456075688197,0.0001998480728922604,0.09783222575229554,9.918096598146842e-05,0.007832177615354086,2.5386966637794047e-09,1.6662597143433212e-11,0.0001184941346176436,3.1355471864076614e-05,0.027848289983700786,2.22024681972501e-06,0.00014354655152594968,5.30048555811331e-05,0.023961776528707783,0.0001472472184575399,0.04997844103233741,0.0038058510209186057,0.00967536205817658,0.0011100811400667884,1.1441332816462128e-07,0.01709575417766681,5.513928262409925e-05,0.007923768693335371,0.0040328343618249605,1.0672287864007023e-07,9.965221326399992e-06,7.870610021805062e-08,0.000569758621158616,4.053528776560945e-10,3.921353934640921e-07,8.139275132144684e-06,0.0005203903338386415,2.8302514655622255e-05,2.677915338778728e-09,6.1364215813810796e-12,1.725231669596498e-07,5.065805838010978e-08,8.881068885958744e-06,1.3466344934812285e-07
3.2422178870618006e-05,0.158736185876355,3.76,0.0,0.43811801631859826,0.9080574243053111,0.053384946350450754,0.00019999708983491974,0.09942548724531967,9.889656716862982e-05,0.007812687372640103,2.527036527643068e-09,1.6586053194530582e-11,0.00011893663970256849,3.126629297546487e-05,0.02823742204293709,2.2190696562551997e-06,0.00014246883782337278,5.278137496817691e-05,0.024255487356544033,0.00014777416480814514,0.050794116749041995,0.003809325359168888,0.009741249808351204,0.0011251973122895832,1.1393401085815023e-07,0.01745352545359635,5.5770916294001845e-05,0.008069106239062783,0.004103314167227622,1.0775851954067124e-07,1.0132114603733925e-05,8.002346324735568e-08,0.0005688934016371119,4.125370655589011e-10,4.0067873003256785e-07,8.33236792161314e-06,0.0005407979614862367,2.8225640899449195e-05,2.7366996695155255e-09,6.264572765481925e-12,1.7998122492815686e-07,5.283098045096213e-08,8.894916728913922e-06,1.4269843544144902e-07
3.291505349895951e-05,0.15877009149564902,3.76,0.0,0.43610352427819615,0.9066786483927312,0.054193519973744615,0.00020014863193742544,0.1010172500696206,9.861260253698505e-05,0.007793258723893438,2.5154212992186477e-09,1.6509803885452154e-11,0.00011937962121435338,3.117729519617382e-05,0.028625446381212304,2.217903743697008e-06,0.00014141902646172788,5.2558946374677125e-05,0.024546708020913594,0.00014830209139065836,0.05160899403939908,0.0038127346176003744,0.009804834019880818,0.0011402651678927927,1.1345696692651123e-07,0.01781158121365565,5.6392767770960264e-05,0.008213964425514893,0.004173121569844243,1.0877142852009277e-07,1.0297812854194924e-05,8.133138798699065e-08,0.000568029605510229,4.1966555134984294e-10,4.092180746904347e-07,8.526048647848144e-06,0.0005616226482037847,2.8149327169251032e-05,2.7954663021805367e-09,6.392446384734441e-12,1.876317761046113e-07,5.505900822334171e-08,8.908695257340357e-06,1.5107288132029332e-07
3.340792812730101e-05,0.15880396872987496,3.76,0.0,0.43409627919635824,0.9053021398849209,0.05500028098850163,0.000200302708139204,0.10260749615349636,9.832906407865506e-05,0.007773891453196638,2.503850640233641e-09,1.6433846997532966e-11,0.00011982308990248831,3.108847017640508e-05,0.02901236595163322,2.2167484087901464e-06,0.0001403965016867561,5.2337564865523344e-05,0.0248354479076662,0.00014883103989583022,0.05242307439568928,0.003816088044168885,0.009866161502781325,0.0011552849178201455,1.1298218625016979e-07,0.018169915856863977,5.700493246179159e-05,0.008358322916831884,0.004242236845552486,1.0976189959893752e-07,1.0462295005129018e-05,8.262970826928116e-08,0.0005671672299012256,4.267369487538047e-10,4.1775088890011823e-07,8.720264050223677e-06,0.000582863369806458,2.8073561097341834e-05,2.8541974515075867e-09,6.520005274852682e-12,1.9547620524047758e-07,5.734249684570435e-08,8.922427518253607e-06,1.5979522187076982e-07
3.390080275564251e-05,0.1588378164388519,3.76,0.0,0.4320962417421701,0.9039278944220152,0.05580522898668966,0.00020045932877472115,0.1041962083129555,9.804594395786531e-05,0.007754585377926813,2.4923242181767307e-09,1.635818035284178e-11,0.00012026705714772323,3.09998098474207e-05,0.02939818360423063,2.2156029835233574e-06,0.0001394006502022186,5.211722573372536e-05,0.02512171639905459,0.00014936105363079017,0.05323635911229604,0.0038193937651525268,0.009925278094101042,0.0011702567189277382,1.1250965862969222e-07,0.01852852460521385,5.760750526933932e-05,0.008502162043824492,0.004310641041322263,1.1073022437140164e-07,1.062554100032545e-05,8.391826594761715e-08,0.0005663062720786268,4.3374992210371337e-10,4.2627467537558244e-07,8.914961434913736e-06,0.0006045189749833846,2.7998330558075106e-05,2.9128756205491655e-09,6.6472133534833575e-12,2.035158558847019e-07,5.968178853720264e-08,8.93613392853962e-06,1.6887394501863305e-07
3.439367738398401e-05,0.1588716335281937,3.76,0.0,0.43010337317256947,0.9025559078621646,0.05660836378634252,0.00020061850549621467,0.10578337015560915,9.776323450891521e-05,0.007735340345114042,2.480841706126822e-09,1.6282801813696146e-11,0.00012071153472070602,3.091130642147784e-05,0.029782902089749333,2.2144668106144744e-06,0.00013843086353012988,5.1897924305211344e-05,0.025405522875000957,0.00014989217743727526,0.05404884929581263,0.0038226588960849107,0.00998222868085464,0.0011851806784193752,1.1203937364905842e-07,0.018887403402671393,5.820058048002903e-05,0.008645462780479252,0.0043783159613927205,1.116766915139904e-07,1.0787531761638478e-05,8.519691059467331e-08,0.0005654467294475259,4.4070319625683673e-10,4.347869778512842e-07,9.110088572850783e-06,0.0006265881880569639,2.792362365328287e-05,2.9714836162210884e-09,6.774035611588151e-12,2.1175202400810156e-07,6.207721220393538e-08,8.94983253342256e-06,1.7831759027407505e-07
3.488655201232551e-05,0.158905418945801,3.76,0.0,0.42811763530980085,0.9011861762682757,0.05740968542739922,0.0002007802511166213,0.10736896599434112,9.74809282318239e-05,0.0077161562271415825,2.4694027828351245e-09,1.6207709272723526e-11,0.00012115653508134007,3.082295238017829e-05,0.03016652406331078,2.213339239142861e-06,0.00013748653996783317,5.167965626296994e-05,0.025686876713693994,0.00015042445744914418,0.05486054587458901,0.0038258896422696453,0.0100370572222033,0.0012000568578383701,1.1157132266569533e-07,0.019246548824184518,5.8784251750790595e-05,0.008788206721546534,0.004445244153394276,1.1260158671124226e-07,1.0948249152525874e-05,8.64654991996284e-08,0.0005645885995413474,4.4759553285004457e-10,4.4328539041119426e-07,9.305593677110557e-06,0.0006490696117101112,2.784942869872088e-05,3.0300045182968905e-09,6.900437658272452e-12,2.2018597249847237e-07,6.452908701055312e-08,8.963539241033113e-06,1.8813474730218916e-07
3.537942664066701e-05,0.15893917167893717,3.76,0.0,0.42613899051997367,0.8998186958961002,0.0582091941676244,0.000200944579448887,0.10895298076980811,9.719901778502649e-05,0.007697032918636932,2.458007132552016e-09,1.613290066081834e-11,0.00012160207135860702,3.073474045939773e-05,0.03054905208794468,2.2122196250492343e-06,0.00013656708620760178,5.146241750040186e-05,0.025965787292202103,0.00015095794093966149,0.055671449607725826,0.0038290913898145437,0.010089806770913028,0.0012148852765248176,1.1110549685133515e-07,0.019605957993767097,5.9358612180978155e-05,0.008930376061186523,0.004511408894412075,1.1350519314211033e-07,1.1107675943284749e-05,8.772389590806163e-08,0.0005637318800143085,4.5442573723813844e-10,4.5176755223186573e-07,9.501425578101804e-06,0.0006719617296285558,2.7775734214819734e-05,3.0884216768273947e-09,7.026386131878713e-12,2.2881893099694594e-07,6.703772081895224e-08,8.977268034617617e-06,1.9833405451133914e-07
3.587230126900851e-05,0.15897289075170684,3.76,0.0,0.4241674016926474,0.8984534631831759,0.05900689047841048,0.00020111150534260234,0.11053539998089838,9.691749598258091e-05,0.007677970334043761,2.4466544447177485e-09,1.605837394862308e-11,0.00012204815691518628,3.0646663648961046e-05,0.030930488637979894,2.2111073394962134e-06,0.0001356719186350671,5.124620380297722e-05,0.026242263987357822,0.00015149267637810175,0.05648156109356342,0.003832268788209479,0.010140519494180114,0.0012296659148564645,1.106418865104113e-07,0.019965628510802295,5.992375423590288e-05,0.009071953572717974,0.004576794177254644,1.1438779111305457e-07,1.126579577785306e-05,8.897197176506901e-08,0.0005628765686344792,4.611926772623032e-10,4.602311375714483e-07,9.69753367086487e-06,0.0006952629092034089,2.7702528916603976e-05,3.14671876660745e-09,7.151848845278013e-12,2.3765207622300413e-07,6.960340655128591e-08,8.991031165363548e-06,2.089241977027156e-07
3.636517589735001e-05,0.1590065752223242,3.76,0.0,0.42220283222198396,0.8970904747379798,0.059802775040569675,0.00020128104459955434,0.11211620962242135,9.663635579297072e-05,0.007658968404167061,2.4353444139475623e-09,1.5984127132376706e-11,0.00012249480553626883,3.055871518639936e-05,0.03131083610232291,2.210001763159524e-06,0.0001348004643510855,5.103101124513507e-05,0.026516316176048323,0.00015202871326941463,0.05729088077775281,0.003835425825171293,0.01018923669382855,0.0012443987173284855,1.1018048400114148e-07,0.020325558383794202,6.0479769660992635e-05,0.009212922589281414,0.00464138469678097,1.1524965783812036e-07,1.1422593142158767e-05,9.020960444371354e-08,0.0005620226632770918,4.67895255608098e-10,4.686738697560645e-07,9.893867738256078e-06,0.0007189714042803831,2.7629801701842085e-05,3.2048797555982328e-09,7.276794126818737e-12,2.466865477388559e-07,7.222642749136667e-08,9.004839328184834e-06,2.1991390876674797e-07
3.685805052569151e-05,0.15904022418082484,3.76,0.0,0.4202452459887737,0.8957297273303532,0.06059684874037453,0.00020145321367345053,0.1136953961293708,9.635559033233513e-05,0.007640027073724786,2.4240767400503556e-09,1.5910158243724997e-11,0.00012294203169694156,3.047088854098944e-05,0.03169009678762591,2.2089022827013244e-06,0.0001339521619849885,5.081683614264977e-05,0.026787953235198118,0.00015256610185554868,0.05809940896084796,0.0038385658943296246,0.010235998825903075,0.0012590835951165568,1.097212815800892e-07,0.02068574597087729,6.1026749557907355e-05,0.009353266985262532,0.004705165836147533,1.1609106790008206e-07,1.1578053333906332e-05,9.143667802238565e-08,0.0005611701619184514,4.745324101000834e-10,4.770935249234318e-07,1.0090378139669621e-05,0.0007430853577504407,2.7557541643351434e-05,3.2628888406456127e-09,7.401191215657753e-12,2.5592346522675316e-07,7.490705884372126e-08,9.018701818147858e-06,2.3131196436839597e-07
3.735092515403301e-05,0.15907383674728384,3.76,0.0,0.41829460734328067,0.8943712178827039,0.06138911266539808,0.00020162802976730047,0.11527294632704255,9.607519285914657e-05,0.007621146299908705,2.41285112776171e-09,1.583646535506883e-11,0.00012338985014501033,3.0383177411182787e-05,0.03206827292133159,2.2078083036034928e-06,0.00013312646232145302,5.0603674577440385e-05,0.027057184542156117,0.00015310489322404862,0.05890714580544779,0.0038416918565645237,0.010280845519704734,0.0012737204283450074,1.0926426981504082e-07,0.021046189926435938,6.156478439536769e-05,0.00949297115859733,0.004768123653253159,1.1691229301027893e-07,1.1732162433628868e-05,9.26530827680203e-08,0.0005603190626303862,4.811031431226088e-10,4.854879096669697e-07,1.028701594642008e-05,0.0007676028041154983,2.748573798330089e-05,3.320730538809379e-09,7.525010646704748e-12,2.653638950763386e-07,7.764555967609654e-08,9.032626672535847e-06,2.431271846793347e-07
3.7794512319540365e-05,0.15910405623733798,3.76,0.0,0.41654494365115136,0.893150470407605,0.06210060389810027,0.00020178764240938918,0.11669133185035309,9.582314430631356e-05,0.007604205351723216,2.4027837991392725e-09,1.577037615725402e-11,0.0001237934054807582,3.0304331135380587e-05,0.032407705929541675,2.2068279449013696e-06,0.00013240221417376154,5.041269270090538e-05,0.027297443551159047,0.00015359104781373153,0.059633432399867,0.003844495140881108,0.010319601946436746,0.0012868523779994423,1.0885482667557991e-07,0.021370807769710794,6.204144189363701e-05,0.00961814503766817,0.0048240707580803795,1.1763435959685155e-07,1.1869694544022051e-05,9.373863927860727e-08,0.0005595542705203621,4.869592148944664e-10,4.930194720053832e-07,1.0464058795879845e-05,0.000790011782643446,2.7421496148792197e-05,3.3726324568427454e-09,7.635930196702387e-12,2.7403512556967564e-07,8.0159893933297e-08,9.045218099377877e-06,2.541248827866979e-07
3.823809948504772e-05,0.15913424495600567,3.76,0.0,0.41480085363692026,0.8919315312567602,0.06281063132146011,0.00020194942732672144,0.11810837242858009,9.55713837633706e-05,0.007587313408624247,2.3927500965416613e-09,1.5704507605887024e-11,0.00012419746390259623,3.0225569223783166e-05,0.032746263711635804,2.205851149701771e-06,0.00013169545710975064,5.0222526297072154e-05,0.027535768333744163,0.00015407841907251948,0.060359077973758175,0.00384729037549642,0.010356866075910912,0.001299945164859166,1.084471473318496e-07,0.02169563172395616,6.251099147386038e-05,0.009742777438646693,0.004879330973572756,1.1834048800369041e-07,1.2006112506038768e-05,9.481539820872886e-08,0.0005587906113163245,4.927600219382483e-10,5.005272962469973e-07,1.0641130470220716e-05,0.0008127443328384694,2.7357607792815337e-05,3.4243756406246464e-09,7.746337699713863e-12,2.8287275897699606e-07,8.272148048821719e-08,9.05786999349175e-06,2.654741517199582e-07
3.868168665055507e-05,0.15916440231743162,3.76,0.0,0.4130623122255664,0.8907143984701581,0.06351919613023614,0.00020211339820543436,0.1195240591023972,9.531990660263231e-05,0.007570470456695781,2.382749814629753e-09,1.5638858365538548e-11,0.00012460203698792208,3.0146887530406162e-05,0.03308394773835389,2.204877508252575e-06,0.00013100581743679757,5.003317264313911e-05,0.027772165726668116,0.00015456704551479382,0.061084082385445146,0.003850078748044394,0.010392665152566309,0.0013129986456079143,1.0804122419174107e-07,0.022020661245161235,6.297349759688553e-05,0.009866858009858781,0.004933895484420916,1.190308703280135e-07,1.214140769132885e-05,9.588329155144945e-08,0.0005580280837902426,4.985049237347556e-10,5.080098791000463e-07,1.0818196420898437e-05,0.0008357988071937569,2.729406539372745e-05,3.4759493121465935e-09,7.856213572766456e-12,2.91877511138036e-07,8.53304877960524e-08,9.07058609244486e-06,2.7718150706497114e-07
3.912527381606242e-05,0.15919452774977974,3.76,0.0,0.41132929461320134,0.8894990701679486,0.06422629964085526,0.00020227956934249392,0.12093838307326037,9.506870828266191e-05,0.007553676485333838,2.3727827509167273e-09,1.5573427104174934e-11,0.00012500713635741435,3.006828204813244e-05,0.033420759435468995,2.203906626226707e-06,0.00013033293011087546,4.984462907761176e-05,0.028006642566765275,0.00015505696620638062,0.06180844541858319,0.003852861217837042,0.010427025922759982,0.0013260126614238101,1.0763705279624337e-07,0.02234589588090309,6.342902425279666e-05,0.009990376703372045,0.0049877558847821945,1.1970569659284292e-07,1.227557192000738e-05,9.694225481421293e-08,0.0005572666867644331,5.041933067033377e-10,5.154657341513731e-07,1.0995222526138121e-05,0.0008591734935864624,2.723086152619407e-05,3.5273430891533486e-09,7.965538309760304e-12,3.0105004101972533e-07,8.798707246242054e-08,9.08336959160034e-06,2.892534900513134e-07
3.9568860981569776e-05,0.15922462069691953,3.76,0.0,0.40960177625926975,0.8882855445461183,0.06493194328900419,0.0002024479554681121,0.12235133568583616,9.481778434991321e-05,0.007536931485846765,2.362848705744895e-09,1.5508212504514133e-11,0.00012541277375010263,2.9989748900101035e-05,0.03375670018533882,2.2029381054037206e-06,0.00012967643877019437,4.965689333717114e-05,0.028239205690811883,0.0001555482206484563,0.06253216678555805,0.003855638539059943,0.010459974644656816,0.001338987039170347,1.0723462983043331e-07,0.02267133525125065,6.387763491102627e-05,0.010113323766462018,0.005040904170506787,1.203651551938753e-07,1.2408597446449398e-05,9.79922269222512e-08,0.0005565064191087472,5.09824560694193e-10,5.228934223438546e-07,1.1172174830308292e-05,0.0008828666169390984,2.7167988858996964e-05,3.578546727092564e-09,8.074292683000618e-12,3.103910022185465e-07,9.069139120499867e-08,9.09622320320232e-06,3.0169666693121684e-07
3.9968089430526394e-05,0.1592516761252381,3.76,0.0,0.4080516915296313,0.8871949113460167,0.06556577567107283,0.00020260140894130037,0.1236218134757016,9.459218379608604e-05,0.007521902852242223,2.353936133386505e-09,1.544970355774208e-11,0.0001257783173904575,2.991912780754662e-05,0.03405830330907463,2.2020681399079624e-06,0.00012909932754822542,4.948861959104394e-05,0.02844688192547409,0.00015599152270182704,0.06318296709866218,0.003858134200711513,0.010488442509897306,0.0013506299344508677,1.0687393711658121e-07,0.022964405463860908,6.427552339545537e-05,0.010223479549790153,0.005088122471643408,1.209456826000279e-07,1.252734076730466e-05,9.892946661098528e-08,0.0005558231429327296,5.148433839882739e-10,5.295530818713429e-07,1.1331341075234013e-05,0.0009044611747883307,2.7111680645223125e-05,3.6244589176317334e-09,8.171669220512447e-12,3.1894241150518975e-07,9.316621236086386e-08,9.107853289112146e-06,3.132183435519387e-07
4.036731787948301e-05,0.1592787044146357,3.76,0.0,0.40650602399303193,0.8861057356995694,0.06619842803251219,0.00020275667939015826,0.12489116742044763,9.436679882089157e-05,0.00750691387734673,2.3450500053452964e-09,1.539136814795942e-11,0.00012614431557753607,2.984855961367363e-05,0.03435920300102676,2.201199506684486e-06,0.00012853496773200212,4.9320996063204365e-05,0.028653018570720553,0.0001564359661582827,0.06383324707048094,0.00386062645609156,0.010515805972529262,0.001362240426520138,1.065146499897688e-07,0.023257641041025623,6.46679065401027e-05,0.010333157933891099,0.005134752510086092,1.2151404764360477e-07,1.2645150743464627e-05,9.985933680483483e-08,0.0005551407799065871,5.19815089567559e-10,5.361877540744557e-07,1.1490396275169693e-05,0.0009263107990148101,2.7055629612023603e-05,3.670201528163236e-09,8.268556327022916e-12,3.276312170366244e-07,9.567991874367117e-08,9.119543395839832e-06,3.250508463212623e-07
4.076654632843963e-05,0.15930570518555795,3.76,0.0,0.4049647562778437,0.8850180164357373,0.06682990165894555,0.00020291377807182478,0.12615939145356936,9.41416263443474e-05,0.007491964557773381,2.3361901818999383e-09,1.5333205348357566e-11,0.00012651077728424734,2.9778041749586405e-05,0.03465940018442333,2.200331935812163e-06,0.0001279831173548898,4.915402110891956e-05,0.02885762060924559,0.00015688158030886752,0.06448300635514219,0.0038631155040554947,0.010542083197544998,0.0013738183620193778,1.0615676692040706e-07,0.02355104179647983,6.505482961238087e-05,0.010442352390906162,0.005180789255582805,1.2207038371907114e-07,1.2762022579768913e-05,1.0078179968989807e-07,0.0005544593292967464,5.247392885950713e-10,5.427964446292583e-07,1.1649316578015003e-05,0.0009484140701965984,2.6999830594776978e-05,3.715767560873809e-09,8.364940961966056e-12,3.364578379756273e-07,9.823260889726061e-08,9.131294663288149e-06,3.3719901158798114e-07
4.116577477739625e-05,0.1593326780688668,3.76,0.0,0.4034278711675073,0.8839317524248442,0.06746019790848508,0.00020307271633669154,0.1274264795698412,9.391666333906417e-05,0.007477054890485089,2.327356525123399e-09,1.5275214263154323e-11,0.00012687771152901473,2.9707571721791368e-05,0.034958895757584915,2.1994651644770546e-06,0.00012744353996884254,4.898769285214082e-05,0.029060693023072053,0.00015732839458578344,0.06513224456744439,0.003865601454546238,0.010567292053009297,0.0013853635800613517,1.0580028251790323e-07,0.023844607555481716,6.543633753958111e-05,0.010551056567023157,0.005226227922464414,1.2261482291460104e-07,1.287795173344579e-05,1.0169681947176754e-07,0.0005537787903954054,5.296156206084905e-10,5.493781731869835e-07,1.1808078304074404e-05,0.0009707695312489233,2.6944278484344548e-05,3.761149926458877e-09,8.460811062042711e-12,3.454226946478221e-07,1.008243770207916e-07,9.143108020195875e-06,3.496676906107057e-07
