Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171)
0.0029168230034985736,0.11843009575174553,3.76,0.0,0.8114447049709613,0.9665405986305047,0.032318936286434244,1.7547068976869035e-06,0.002454453776484936,7.963655176352838e-08,9.788014240422203e-05,1.0210980559230007e-10,1.6885796345593444e-14,1.266670752503661e-07,5.3084732759950386e-08,0.000916312226717081,5.08774523497265e-10,0.00010484302870149235,8.283942408699389e-05,0.0010752655637486098,1.8318964099759264e-07,0.03201007919738104,3.395465067882751e-05,0.0012390859798528733,3.225597055919876e-05,4.1363604028084025e-10,0.00027185264421820314,3.508851072389762e-07,3.2710897514617843e-06,7.186067650463155e-05,5.915265557443176e-08,4.779379655379798e-09,1.5965319452544735e-12,3.6899945220618674e-05,3.6940352751236647e-13,2.302184618504775e-10,2.0188297732129425e-08,2.1905012820072987e-06,7.01952491412992e-11,2.4980900984357055e-10,2.0869722907879275e-17,7.712167458850266e-12,2.3990021776050973e-12,7.069018888170812e-09,9.903821193558869e-11,1.0491485622732465e-08,2.3513662766789615e-09,1.2217542716142342e-13,8.505880718009655e-15
0.0029620908107182422,0.11843053225583798,3.76,0.0,0.8108850179868001,0.9660224209932884,0.03282302097460091,1.7537144569936209e-06,0.0024934309297631164,7.964726261244861e-08,9.781652887031553e-05,1.0206841395227804e-10,1.6878951389672876e-14,1.267187155504692e-07,5.3076342658611204e-08,0.0009304701559125852,5.089984696904797e-10,0.00010495304832501745,8.274089459874412e-05,0.0010913865968572051,1.8318538313695577e-07,0.03250920722989723,3.392196076185743e-05,0.0012578184384329713,3.30832572108467e-05,4.131480934315216e-10,0.0002767271939039548,3.56201398479621e-07,3.320286438391053e-06,7.345600007838791e-05,6.001647445737135e-08,4.847040643156873e-09,1.6191338430100389e-12,3.688016257881099e-05,3.7735634960070853e-13,2.355802678682305e-10,2.0671472657645633e-08,2.2780830972579294e-06,7.032030632650496e-11,2.556497404237363e-10,2.133245537105116e-17,8.032298729002601e-12,2.497849957975277e-12,7.0565970733473205e-09,1.0379931759121994e-10,1.1059098639589918e-08,2.406505297950864e-09,1.2754722874372962e-13,8.495181244930191e-15
0.003007358617937911,0.1184309689054779,3.76,0.0,0.8103259728709108,0.9655048290176343,0.03332653143527872,1.7527354425757819e-06,0.002532404226147796,7.965793147877615e-08,9.775365585701022e-05,1.0202701589028968e-10,1.6872105371363975e-14,1.267706182647577e-07,5.3068016580379605e-08,0.0009446263956788245,5.092236848940198e-10,0.00010505611445383937,8.264309981540242e-05,0.001107480360858987,1.831825713075632e-07,0.03300775840982974,3.38900317175595e-05,0.0012765037900083827,3.391691869644398e-05,4.1266380808890276e-10,0.0002815964794786424,3.6150849279096635e-07,3.3697904950048754e-06,7.506293249601104e-05,6.087781409403715e-08,4.915070409524254e-09,1.6418589165235513e-12,3.686040229600189e-05,3.853608140209606e-13,2.409799809019837e-10,2.1158399246719513e-08,2.3676694993602183e-06,7.044666019618218e-11,2.61530548679184e-10,2.1798705950143058e-17,8.359970998694113e-12,2.5990607212090422e-12,7.044400398599763e-09,1.0869933345405073e-10,1.1647391365336522e-08,2.462040893253137e-09,1.330902310308329e-13,8.484652564636512e-15
0.0030526264251575794,0.1184314057000838,3.76,0.0,0.80976756463238,0.9649878179505404,0.033829471954176356,1.7517692311509122e-06,0.0025713739698173485,7.966855852141426e-08,9.76914884418301e-05,1.01985611217716e-10,1.686525825959527e-14,1.268227608303573e-07,5.305975280602163e-08,0.0009587809623428775,5.094501379566134e-10,0.00010515261486996997,8.254600870159864e-05,0.0011235469432658552,1.831811376512446e-07,0.03350573712421828,3.3858841160667046e-05,0.0012951424203493512,3.4756848619599394e-05,4.121830294631177e-10,0.00028646061110129353,3.668064534696573e-07,3.419596000995582e-06,7.668141332221781e-05,6.173668897154057e-08,4.9834597910678655e-09,1.6647041051814978e-12,3.684066419073449e-05,3.934165364136948e-13,2.4641743664334593e-10,2.164906640432858e-08,2.4592739263268403e-06,7.057428727816781e-11,2.674512322660921e-10,2.2268459694544176e-17,8.6952368104017e-12,2.7026532198505186e-12,7.0324213207733515e-09,1.1373965641225262e-10,1.225675050116382e-08,2.5179715712668113e-09,1.388076727623386e-13,8.47428775141235e-15
0.003097894232377248,0.11843184263917542,3.76,0.0,0.8092097884916267,0.964471383243941,0.03433184663817648,1.7508152361091318e-06,0.0026103404553563378,7.967914389540823e-08,9.762999376413901e-05,1.0194419976084294e-10,1.685841002570175e-14,1.2687512203079716e-07,5.305154966422656e-08,0.00097293387176757,5.096777985429843e-10,0.00010524291336329534,8.244959204918973e-05,0.001139586428469449,1.8318101809556434e-07,0.0340031475776915,3.382836655327761e-05,0.001313734700018801,3.5602942291160995e-05,4.117056118763319e-10,0.00029131969565267723,3.720953402209781e-07,3.4696971969931046e-06,7.831138201007456e-05,6.259311294852958e-08,5.0521998795576675e-09,1.6876664335950497e-12,3.68209480893758e-05,4.0152313260345573e-13,2.5189247345873433e-10,2.214346329993285e-08,2.5529097471714344e-06,7.070316536253761e-11,2.7341159225374125e-10,2.274170153717072e-17,9.038148771576411e-12,2.8086461964933192e-12,7.020652428920996e-09,1.1892166944756296e-10,1.2887562884112086e-08,2.574295880867891e-09,1.4470279528486952e-13,8.464080272777597e-15
0.0031431620395969166,0.1184322797223632,3.76,0.0,0.8086526398680659,0.9639555205426805,0.03483365942573581,1.749872905190916e-06,0.002649303968027909,7.968968774309141e-08,9.756914089593111e-05,1.0190278135534256e-10,1.6851560642369484e-14,1.2692768192712136e-07,5.3043405526181467e-08,0.0009870851393649815,5.099066370645233e-10,0.00010532735125968982,8.235382235714821e-05,0.001155598897925197,1.831821521266779e-07,0.034499993803077084,3.3798585407875594e-05,0.0013322809852577015,3.645509669553516e-05,4.1123141816419475e-10,0.0002961738367312373,3.773752096350949e-07,3.5200884781846586e-06,7.995277791636835e-05,6.3447099325638e-08,5.12128201135916e-09,1.7107430080638453e-12,3.680125382565744e-05,4.0968021867730065e-13,2.5740492921385096e-10,2.2641579319435596e-08,2.6485902626907935e-06,7.083327337814965e-11,2.794114328414977e-10,2.3218416358970373e-17,9.388759251239479e-12,2.917058347349374e-12,7.009086479760838e-09,1.2424674217671592e-10,1.3540215471589105e-08,2.631012357449181e-09,1.5077884265481383e-13,8.454023962594678e-15
0.003188429846816585,0.11843271694933832,3.76,0.0,0.808096114368419,0.963440225673117,0.035334914096738605,1.7489417182374547e-06,0.002688264784053817,7.970019020433531e-08,9.750890071338959e-05,1.018613558472433e-10,1.6844710084264896e-14,1.269804217549723e-07,5.3035318808919377e-08,0.0010012347801095242,5.101366247145103e-10,0.00010540624886740256,8.225867372461311e-05,0.001171584430326568,1.8318448255691356e-07,0.03499627967145417,3.376947545904601e-05,0.0013507816188232803,3.731321045809908e-05,4.107603191442598e-10,0.0003010231346697517,3.8264611549392385e-07,3.570764388352326e-06,8.160554031656284e-05,6.429866089235717e-08,5.1906977577974664e-09,1.7339310133658853e-12,3.678158124024089e-05,4.17887411169397e-13,2.6295464464845064e-10,2.3143403960530568e-08,2.746328706128488e-06,7.096459134280508e-11,2.854505602557958e-10,2.369858893062658e-17,9.747120719792916e-12,3.0279083653906085e-12,6.997716423713743e-09,1.297162313692274e-10,1.4215095326157728e-08,2.6881195664682378e-09,1.5703906115275206e-13,8.444113000052706e-15
0.0032336976540362538,0.11843315431986318,3.76,0.0,0.8075402077757916,0.9629254946324736,0.03583561428170526,1.748021185142127e-06,0.002727223170902493,7.97106514186521e-08,9.744924578173299e-05,1.018199230957385e-10,1.6837858328212413e-14,1.270333238514416e-07,5.302728797342087e-08,0.0010153828085505286,5.103677334552779e-10,0.0001054799068271126,8.216412174748024e-05,0.0011875431017678462,1.8318795531592614e-07,0.03549200890154742,3.374101479904462e-05,0.001369236930771923,3.8177183813840075e-05,4.102921930977898e-10,0.00030586768657565557,3.8790810875241566e-07,3.6217196142189646e-06,8.326960841925038e-05,6.514780994827712e-08,5.26043891664053e-09,1.757227709907643e-12,3.676193018031094e-05,4.2614432710767343e-13,2.6854146231735334e-10,2.3648926823374816e-08,2.846138243620976e-06,7.109710031635133e-11,2.9152878207183423e-10,2.4182203922496097e-17,1.011328575415485e-11,3.141214936593834e-12,6.9865354221304066e-09,1.3533148143487755e-10,1.4912589600597864e-08,2.7456161102635035e-09,1.6348669905262678e-13,8.434341886816384e-15
0.0032789654612559224,0.11843359183376417,3.76,0.0,0.806984916039532,0.962411323578958,0.03633576347034294,1.747110843974735e-06,0.002766179387582381,7.972107151177534e-08,9.739015025196452e-05,1.0177848296846492e-10,1.6831005352122007e-14,1.2708637161000893e-07,5.301931151832177e-08,0.0010295292388243274,5.105999359267895e-10,0.00010554860736391421,8.207014341915554e-05,0.0012034749858949956,1.8319251927006755e-07,0.03598718506845018,3.371318197945511e-05,0.001387647239185111,3.9046918577269626e-05,4.098269252751071e-10,0.00031070758639257373,3.931612378764599e-07,3.6729489800282962e-06,8.49449213800412e-05,6.599455834700845e-08,5.330497503325476e-09,1.780630430788852e-12,3.674230049919793e-05,4.3445058407005603e-13,2.741652225960984e-10,2.415813760763647e-08,2.9480319744890172e-06,7.123078227491228e-11,2.9764590743070053e-10,2.466924599333555e-17,1.0487306575587541e-11,3.2569966869081483e-12,6.9755368618236646e-09,1.4109382488314826e-10,1.5633085523459816e-08,2.803500555902901e-09,1.7012500697663904e-13,8.424705424286467e-15
0.003324233268475591,0.1184340294909225,3.76,0.0,0.8064302352657758,0.9618977088225388,0.03683536501952035,1.7462102591700372e-06,0.0028051336849355094,7.97314506069938e-08,9.733158975659891e-05,1.01737035340588e-10,1.68241511354699e-14,1.271395493891687e-07,5.3011387983642955e-08,0.0010436740846658165,5.108332054850513e-10,0.00010561261545274765,8.197671704657503e-05,0.0012193801540462568,1.8319812603361652e-07,0.03648181161175944,3.368595608743016e-05,0.001406012850845816,3.992231811347249e-05,4.093644074798178e-10,0.00031554292497615284,3.9840554919915987e-07,3.724447442435216e-06,8.663141831472312e-05,6.683891754051566e-08,5.4008657425138096e-09,1.8041365789930903e-12,3.67226920560264e-05,4.428058003567403e-13,2.798257678265479e-10,2.467102604003607e-08,3.0520229314642613e-06,7.136562007245478e-11,3.038017465745545e-10,2.5159699717422286e-17,1.086923545676658e-11,3.37527223335889e-12,6.9647143636556515e-09,1.4700458275487622e-10,1.6376970384906907e-08,2.86177148207431e-09,1.769572373549115e-13,8.41519869792037e-15
0.0033695010756952595,0.11843446729126782,3.76,0.0,0.8058761617085671,0.9613846468162932,0.037334422160754284,1.7453190198767703e-06,0.002844086305927494,7.974178883186476e-08,9.72735413162053e-05,1.0169558009862065e-10,1.6817295659665348e-14,1.2719284244798212e-07,5.300351594988261e-08,0.001057817359419602,5.110675162096383e-10,0.00010567217991048426,8.188382216772725e-05,0.0012352586753841671,1.8320472979634917e-07,0.03697589184321294,3.365931680422368e-05,0.001424334061873398,4.080328731010138e-05,4.089045376538721e-10,0.00032037379017819744,4.0364108683674637e-07,3.7762100857282696e-06,8.83290383119494e-05,6.768089860155975e-08,5.4715360608257464e-09,1.8277436249583895e-12,3.670310471538439e-05,4.512095950013705e-13,2.855229419233652e-10,2.5187581851076093e-08,3.158124080805248e-06,7.150159743763313e-11,3.0999610988107025e-10,2.565354957206926e-17,1.1259124866637729e-11,3.4960601921006704e-12,6.954061785325389e-09,1.5306506502631684e-10,1.7144631522576967e-08,2.920427511002873e-09,1.8398664400404814e-13,8.405817059001502e-15
0.0034600366901345963,0.11843534332145948,3.76,0.0,0.8047698219512215,0.9603601675351292,0.03833091555943467,1.7435630491146923e-06,0.002921987452996886,7.976234311732143e-08,9.715889513832915e-05,1.0161264635585514e-10,1.6803580861115437e-14,1.272997197595576e-07,5.298792087843149e-08,0.0010860992471545708,5.115391605624366e-10,0.00010577889834108906,8.169955072511615e-05,0.0012669360441073948,1.83220757110566e-07,0.03796242601976049,3.3607719980879615e-05,0.001460844416636493,4.258156168842274e-05,4.0799236201336844e-10,0.0003300224373802028,4.1408600790325316e-07,3.880508864418713e-06,9.175740378633603e-05,6.93577688772422e-08,5.613753609604286e-09,1.8752506153053435e-12,3.666399282556154e-05,4.681613995507319e-13,2.970265391801317e-10,2.623165447334968e-08,3.376708488756271e-06,7.177690944325892e-11,3.224996514795829e-10,2.665137562204706e-17,1.2062993169582574e-11,3.745247490597836e-12,6.933243013462544e-09,1.656403895849617e-10,1.87528321323784e-08,3.038889147403212e-09,1.986500112625381e-13,8.387411669492283e-15
0.0035394271187269488,0.11843611198134603,3.76,0.0,0.8038016411002721,0.9594635924465694,0.039202974647208316,1.7420504918770136e-06,0.0029902954236524634,7.978023364849136e-08,9.705985134986268e-05,1.0153989598023417e-10,1.6791550091170894e-14,1.2739369417650532e-07,5.2974402178865536e-08,0.0011108945052565866,5.119559346875433e-10,0.00010585996008027655,8.153953803703594e-05,0.00129462675342092,1.832376985822759e-07,0.03882574635240277,3.356422345447767e-05,0.001492716747417543,4.415837441585869e-05,4.072003207495732e-10,0.000338469372607235,4.2321663769101263e-07,3.972792903898415e-06,9.479975646047005e-05,7.082048350058578e-08,5.739389097708718e-09,1.917218428652449e-12,3.6629763977086405e-05,4.831826523982163e-13,3.072330565488151e-10,2.7159171629411552e-08,3.5754538925969684e-06,7.202193866040828e-11,3.3358896269989493e-10,2.7537396080180576e-17,1.2794605988952226e-11,3.972207125314964e-12,6.9154920833265766e-09,1.771728821147041e-10,2.0245043768545062e-08,3.1440217712718484e-09,2.121886070076357e-13,8.371643755307976e-15
0.0036188175473193013,0.11843688108221502,3.76,0.0,0.80283527868454,0.9585686709911239,0.04007340180508375,1.7405615828556215e-06,0.00305860148247304,7.979800007240277e-08,9.696209774700951e-05,1.0146712083987635e-10,1.677951522603813e-14,1.2748784147725488e-07,5.29610226175627e-08,0.0011356851105284056,5.123755588963254e-10,0.0001059303980266296,8.138090613357168e-05,0.0013222364325661557,1.83257132409263e-07,0.03968742997823965,3.352226254383319e-05,0.0015244564412216282,4.57509898536821e-05,4.064151573079932e-10,0.0003469037144123539,4.323208515562219e-07,4.0658226488087395e-06,9.787543076916046e-05,7.22760317568583e-08,5.8658509120929966e-09,1.9594622443406317e-12,3.6595598259919446e-05,4.983477900900497e-13,3.175499113280793e-10,2.8097817212301935e-08,3.7808765644447433e-06,7.227026489996423e-11,3.447939919304376e-10,2.8433634293723864e-17,1.3551463117236533e-11,4.207164870268124e-12,6.898184110575265e-09,1.8918461429589437e-10,2.181605056975436e-08,3.2503180339629914e-09,2.2638132009302925e-13,8.356202365237856e-15
0.003698207975911654,0.11843765062481247,3.76,0.0,0.8018707184950157,0.9576753878975048,0.040942211073217154,1.7390947576830386e-06,0.003126906712268858,7.981564289053063e-08,9.686554702485048e-05,1.0139432055191624e-10,1.6767476201310308e-14,1.2758210638497565e-07,5.2947775643506464e-08,0.0011604711232571128,5.127979132795661e-10,0.00010599112952404376,8.122357698676234e-05,0.001349765395924933,1.832788800923444e-07,0.04054749130236074,3.348175014791791e-05,0.0015560648065408716,4.735894220978503e-05,4.056364824967144e-10,0.0003553258488431766,4.4139883461864203e-07,4.159575303795069e-06,0.00010098409860620565,7.372446378018523e-08,5.993104081440568e-09,2.001970381587369e-12,3.6561495091042434e-05,5.136547895588841e-13,3.279762221833967e-10,2.9047533906982018e-08,3.993044235116502e-06,7.252182175246424e-11,3.561137049696421e-10,2.93400058795964e-17,1.4333841197372155e-11,4.450219708632768e-12,6.881293662551957e-09,2.0168232783635717e-10,2.3467941897849855e-08,3.3577699324251297e-09,2.4124574973896906e-13,8.341069408470478e-15
0.0037775984045040063,0.11843842060995494,3.76,0.0,0.8009079452393877,0.9567837287780572,0.041809415713036695,1.737648596585939e-06,0.0031952121399250254,7.983316262382496e-08,9.677011999324749e-05,1.0132149479131569e-10,1.67554329638988e-14,1.2767643888528761e-07,5.293465500549391e-08,0.0011852526007183927,5.13222883275138e-10,0.00010604297802482932,8.106747976478517e-05,0.001377213944444686,1.8330277846301732e-07,0.0414059439355603,3.344260552119759e-05,0.0015875430854086318,4.898177834166907e-05,4.0486394302493763e-10,0.0003637361405360675,4.504507608201301e-07,4.254029004414619e-06,0.00010412543236753693,7.516582760537144e-08,6.121115104534487e-09,2.0447316506400828e-12,3.652745392117373e-05,5.291016389502716e-13,3.3851111239547544e-10,3.000826331003715e-08,4.2120239914539995e-06,7.277654768377574e-11,3.675470590971447e-10,3.025642601303436e-17,1.514201702355359e-11,4.701470410351853e-12,6.864797295089554e-09,2.1467268199163473e-10,2.5202806603194474e-08,3.4663695351569823e-09,2.567995018224432e-13,8.326228363507782e-15
0.003856988833096359,0.11843919103867903,3.76,0.0,0.799946944458029,0.9558936800469499,0.04267502827816094,1.736221809155959e-06,0.003263518740101976,7.985055979234845e-08,9.66757447258466e-05,1.0124864328219537e-10,1.6743385469432576e-14,1.277707937222946e-07,5.292165472594426e-08,0.001210029597311714,5.136503592731931e-10,0.00010608668324986935,8.091255005866078e-05,0.001404582366880209,1.8332867813719513e-07,0.04226280076666934,3.340475402771085e-05,0.0016188924593822588,5.061905739186964e-05,4.0409721763472166e-10,0.0003721349343073972,4.594767946091677e-07,4.349162765381776e-06,0.00010729910509423846,7.660016952168902e-08,6.249851867174179e-09,2.087735325020209e-12,3.649347423164342e-05,5.446863380898041e-13,3.4915369790681085e-10,3.0979945789825145e-08,4.437882269719341e-06,7.303438547701435e-11,3.7909300007423285e-10,3.1182809678844385e-17,1.5976266347967327e-11,4.9610153638270004e-12,6.848673433035444e-09,2.281622573549378e-10,2.702273280286137e-08,3.5761088604953148e-09,2.7306018814116065e-13,8.311664108006793e-15
0.003936379261688711,0.11843996191208257,3.76,0.0,0.7989877024492504,0.9550052288474309,0.04353906067750879,1.7348132210156018e-06,0.003331827438663549,7.98678348061091e-08,9.658235583182099e-05,1.0117576579071289e-10,1.6731333677365932e-14,1.2786513011060412e-07,5.290876905294638e-08,0.0012348021646878145,5.14080235821878e-10,0.00010612291018639045,8.075872917483755e-05,0.0014318709408961642,1.8335644219907737e-07,0.04311807402692191,3.336812682506774e-05,0.0016501140548630588,5.227035043947674e-05,4.033360135595034e-10,0.0003805225566658379,4.684770917701289e-07,4.444956431849477e-06,0.00011050479060455732,7.802753424872385e-08,6.37928356592347e-09,2.130971115995559e-12,3.645955553161303e-05,5.604068987600479e-13,3.599030572230008e-10,3.196252047300125e-08,4.670684848234649e-06,7.329528140688564e-11,3.907504606831443e-10,3.211907239476002e-17,1.6836859737574628e-11,5.228952115797358e-12,6.832902241231005e-09,2.421575591817568e-10,2.8929807659263798e-08,3.6869794020605183e-09,2.9004543001116627e-13,8.297362755235913e-15
