Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48)
2.0786400383227007e-08,0.07949836017059317,3.76,0.0,0.9261061471763746,0.9997310523847521,3.820946006171025e-06,1.6742321240164843e-05,0.0011702837662615213,0.0008899766651692564,0.00014063201872170026,9.810689037781795e-09,3.344585075226875e-10,0.0001430564120475487,0.00018147435299004485,5.1965515290269575e-05,5.108427625863465e-06,1.744850383880854e-05,4.316636485765473e-07,7.17023359298983e-05,1.4347932410992637e-05,3.236690062378095e-07
2.13147213985024e-08,0.07949880800593673,3.76,0.0,0.9260684367532175,0.9997182752532383,4.181504109038875e-06,1.7822295221765792e-05,0.001202239295407398,0.000907415615490283,0.0001497603085359192,1.0166116741005451e-08,3.4143606248090624e-10,0.00014816607738004197,0.00018890477635297948,5.561817210224852e-05,5.327948193163733e-06,1.7940302108415864e-05,4.622792193232361e-07,7.643460856374034e-05,1.5220825642347019e-05,3.5279387719816633e-07
2.184304241377779e-08,0.07949925780591921,3.76,0.0,0.9260303790957425,0.9997052386080517,4.564953049828674e-06,1.8937455187590828e-05,0.0012343387681759928,0.0009246392795330302,0.00015923442158378558,1.0522020193970462e-08,3.483390855863131e-10,0.00015327914233314894,0.00019640085665752864,5.941869852802184e-05,5.5496354298882435e-06,1.8434817901820263e-05,4.941964296047087e-07,8.133268180367922e-05,1.6117708390935977e-05,3.837875143842824e-07
2.2371363429053183e-08,0.07949970958758336,3.76,0.0,0.9259919716520458,0.9996919450038075,4.972023373796369e-06,2.008758826385528e-05,0.0012665835995111507,0.0009416502907642873,0.00016905684330833956,1.0878205355134333e-08,3.551680262757068e-10,0.00015839284664389343,0.00020395863701790684,6.336840179903444e-05,5.7733652424929405e-06,1.893204784565613e-05,5.274282681576105e-07,8.639659193927752e-05,1.7038164366033586e-05,4.1671977132777915e-07
2.2899684444328575e-08,0.07950016336693297,3.76,0.0,0.9259532120509287,0.9996783969858342,5.403440861177995e-06,2.127245795399846e-05,0.001298975124221019,0.0009584512503128872,0.00017922987885044507,1.1234487831458094e-08,3.6192334614975033e-10,0.00016350457317161268,0.00021157426951294488,6.7468512445612e-05,5.999016907213329e-06,1.9431987030185863e-05,5.619869035971246e-07,9.162628713109618e-05,1.7981763924647965e-05,4.516609830724564e-07
2.3428005459603966e-08,0.07950061915896116,3.76,0.0,0.9259140980958429,0.9996645970893946,5.859926048083098e-06,2.2491805449516696e-05,0.001331514599098191,0.0009750447273692011,0.00018975565910535688,1.1590692478441781e-08,3.6860551839610675e-10,0.00016861184183722462,0.00021924401275502902,7.172018633611854e-05,6.226472996272045e-06,1.9934629089988557e-05,5.978837114558288e-07,9.702163197777299e-05,1.8948065400246717e-05,4.886819301640799e-07
2.3956326474879358e-08,0.07950107697767803,3.76,0.0,0.9258746277590284,0.9996505478389535,6.342193774244284e-06,2.3745350892300178e-05,0.0013642032049940513,0.000991433259579632,0.00020063614658798984,1.1946653016102165e-08,3.752150267017334e-10,0.00017371230380618555,0.00022696422950759676,7.612450667229003e-05,6.4556193057994895e-06,2.0439966281251237e-05,6.351293004341043e-07,0.00010258241189064488,1.9936616361463716e-05,5.27853803847471e-07
2.448464749015475e-08,0.07950153683613749,3.76,0.0,0.925834799175831,0.9996362517474879,6.850952756526396e-06,2.503279459024002e-05,0.0013970420488491739,0.001007619353436206,0.00021187314111483608,1.2302211659988845e-08,3.817523644473718e-10,0.00017880373590431625,0.00023473138434996666,8.068248594188189e-05,6.6863447847862055e-06,2.094798955581306e-05,6.737335378694772e-07,0.00010830833728444627,2.0946954804186082e-05,5.692481724280788e-07
2.501296850543014e-08,0.0795019987464637,3.76,0.0,0.925794610639201,0.999621711315836,7.38690518733077e-06,2.635381818741762e-05,0.001430032165680332,0.0010236054846612772,0.0002234682853077366,1.26572187667323e-08,3.8821803413617675e-10,0.00018388403525817888,0.00024254204138882764,8.539506782928889e-05,6.918541465150846e-06,2.145868863207844e-05,7.137055744378673e-07,0.00011419904759067541,2.1978610279721583e-05,6.129369487670964e-07
2.5541289520705533e-08,0.07950246271987692,3.76,0.0,0.925754060594364,0.9996069290320886,7.950746357050363e-06,2.7708085790174318e-05,0.0014631745205244376,0.0010393940985873864,0.0002354230699243304,1.3011532493724714e-08,3.946125466760714e-10,0.00018895121415192796,0.0002503928620156754,9.026312908482342e-05,7.152104393310875e-06,2.1972052062911795e-05,7.550538681056235e-07,0.00012025411510003335,2.303110496165183e-05,6.589923588795027e-07
2.6069610535980925e-08,0.0795029287667188,3.76,0.0,0.9257131476336584,0.9995919073710153,8.543164299656328e-06,2.909524505053162e-05,0.0014964700103402783,0.0010549876105323418,0.0002477388390210643,1.3365018472338262e-08,4.009364206454592e-10,0.00019400339509180177,0.00025828060270922004,9.528748135356237e-05,7.3869315633013385e-06,2.248806730063711e-05,7.977862073522902e-07,0.00012647304864092727,2.4103954654157256e-05,7.074869115997912e-07
2.6597931551256317e-08,0.07950339689647702,3.76,0.0,0.9256718704915347,0.9995766487935284,9.164839460487797e-06,3.0514928208460383e-05,0.0015299194658692599,0.0010703884061696101,0.0002604167949550312,1.3717549494076328e-08,4.071901816909445e-10,0.00019903880606938308,0.000266202112881731,0.00010046887296472048,7.622923851197016e-06,2.300672075926576e-05,8.419097336827922e-07,0.00013285529710105795,2.519666974459491e-05,7.58493369279338e-07
2.712625256653171e-08,0.07950386711780946,3.76,0.0,0.9256302280397107,0.99956115574618,9.816444385383091e-06,3.196675309437215e-05,0.0015635236534561506,0.001085598841894077,0.0002734580032302439,1.4069005209172967e-08,4.133743619484358e-10,0.00020405577601551402,0.0002741543327684255,0.00010580799068238712,7.859984950696177e-06,2.3527997874066005e-05,8.874309634477874e-07,0.00013940025279853013,2.6308756102891793e-05,8.120847194825941e-07
2.76545735818071e-08,0.07950433943856793,3.76,0.0,0.9255882192824764,0.9995454306606919,1.049864343035367e-05,3.345032409309228e-05,0.001597283276830487,0.0011006212451832376,0.00028686339719324194,1.441927183718119e-08,4.1948949944294655e-10,0.00020905273043744758,0.0002821342913591188,0.00011130546141836164,8.098021309928251e-06,2.405188315857788e-05,9.343558089920853e-07,0.00014610725470838028,2.7439715930109507e-05,8.683341476522213e-07
2.8182894597082492e-08,0.0795048138658211,3.76,0.0,0.9255458433521446,0.9995294759535178,1.121209249102458e-05,3.4965233070544514e-05,0.0016311989788493201,0.0011154579149538638,0.00030063378258278,1.4768241889074826e-08,4.2553613753141525e-10,0.0002140281872320787,0.0002901391043713588,0.00011696185390781453,8.336942069557378e-06,2.4578360259173683e-05,9.82689599151544e-07,0.00015297559155021492,2.8589048558447062e-05,9.27315010714028e-07
2.8711215612357884e-08,0.07950529040587741,3.76,0.0,0.9255030995046436,0.9995132940254352,1.1957438751071333e-05,3.651106026437671e-05,0.0016652713432021,0.0011301111219142203,0.0003147698419384513,1.5115813900411138e-08,4.315148243903448e-10,0.00021898075266818648,0.00029816597226423877,0.00012277768034852848,8.576659002139387e-06,2.510741200726315e-05,1.032437099118277e-06,0.00016000450474258187,2.9756251204907798e-05,9.891008115924367e-07
2.9239536627633276e-08,0.07950576906430679,3.76,0.0,0.9254599871152445,0.9994968872611631,1.2735320448902332e-05,3.8087375139731524e-05,0.001699500896078527,0.0011445831089118752,0.0003292721388730167,1.546189217512496e-08,4.374261125140675e-10,0.0002239091175308459,0.00030621217829208725,0.0001287533980044624,8.817086452646862e-06,2.5639020469239005e-05,1.0836025296933565e-06,0.00016719319122951947,3.0940819680780226e-05,1.0537651746078843e-06
2.9767857642908667e-08,0.0795062498459626,3.76,0.0,0.925416505674422,0.9994802580290131,1.3546366661868111e-05,3.969373721131138e-05,0.0017338881078001209,0.001158876091277184,0.0003441411222129183,1.5806386539535536e-08,4.4327055823063665e-10,0.00022881205342152304,0.0003142750865972776,0.0001348894107743462,9.058141280130045e-06,2.6173166994254056e-05,1.1361895859458896e-06,0.00017454080618445252,3.214224905897136e-05,1.1213818217288829e-06
3.029617865818406e-08,0.07950673275500253,3.76,0.0,0.9253726547838418,0.9994634086805602,1.4391197107308196e-05,4.1329696832839556e-05,0.0017684333944161788,0.0011729922571624824,0.0003593771300112001,1.6149212106165673e-08,4.4904872124848045e-10,0.0002336884092076971,0.0003223521403414309,0.00014118607072598175,9.299742800524647e-06,2.670983225991623e-05,1.1902014552971958e-06,0.0001820464655963444,3.336003430112747e-05,1.192024549652693e-06
3.0824499673459454e-08,0.07950721779490934,3.76,0.0,0.9253284341524705,0.9994463415503422,1.5270421959768356e-05,4.299479595498674e-05,0.001803137119264788,0.0011869337678770539,0.00037498039343692986,1.649028904699361e-08,4.5476116422493943e-10,0.00023853710761608855,0.00033044085987430076,0.00014764367959691255,9.541812730602282e-06,2.724899631598479e-05,1.2456408350483186e-06,0.00018970924874283157,3.459367084639855e-05,1.265767207689316e-06
3.135282068873485e-08,0.07950770496851105,3.76,0.0,0.9252838435928071,0.9994290589555825,1.6184641683739218e-05,4.468856885280667e-05,0.0018379995944995966,0.0012007027582179282,0.00039095104054513464,1.6829542375769463e-08,4.6040845235111147e-10,0.00024335714196377597,0.00033853884093963736,0.00015426249026211647,9.784275133029335e-06,2.7790638626148132e-05,1.3025099493684915e-06,0.00019752820055490448,3.584265516363445e-05,1.3426836764241417e-06
3.240946271928563e-08,0.07950868572495372,3.76,0.0,0.9251935524347369,0.9993938565533074,1.8120418191043822e-05,4.816023878277051e-05,0.0019082017976608681,0.001227731586350808,0.00042399450398189915,1.7502301237252536e-08,4.71509835189837e-10,0.00025290752633497064,0.0003547533371938183,0.0001679844926604469,1.0270085015723689e-05,2.888127316642075e-05,1.4205440097138015e-06,0.00021363063137129867,3.83846611226754e-05,1.506333603845932e-06
3.336044054678134e-08,0.07950957571864131,3.76,0.0,0.9251110253497357,0.9993614603858704,1.9988119489052715e-05,5.1378000771837674e-05,0.001971928842442858,0.0012514883969133774,0.0004549893734435439,1.8100887125778816e-08,4.812839585241309e-10,0.0002613960793441714,0.0003693554210530618,0.00018088719140876868,1.0707940512202345e-05,2.9871103234942007e-05,1.5316775530273027e-06,0.00022864670918638677,4.0719943084337025e-05,1.6652140699972933e-06
3.431141837427704e-08,0.07951047264161021,3.76,0.0,0.925027301138451,0.9993284013347109,2.197808417518077e-05,5.4681142818476724e-05,0.002036172908053576,0.0012747182641764806,0.00048717221925252826,1.8692598401943264e-08,4.908558461492925e-10,0.00026977901291923355,0.00038395338513831087,0.00019431403178218545,1.1145988279834062e-05,3.086862071694651e-05,1.647458089664075e-06,0.0002441525789817016,4.309721921577389e-05,1.8355260040421354e-06
3.5262396201772746e-08,0.07951137648913376,3.76,0.0,0.9249423819945148,0.9992946922590275,2.4093446163524076e-05,5.806675685229978e-05,0.002100934153499778,0.0012974327217559198,0.0005205405161976213,1.9277147144238936e-08,5.002288382041711e-10,0.00027805262354018535,0.0003985357104203062,0.00020826490368354718,1.1583863419524612e-05,3.187368952235404e-05,1.7678835396390177e-06,0.000260141704528442,4.551365098251273e-05,2.017698860840157e-06
3.621337402926845e-08,0.07951228725115195,3.76,0.0,0.9248562709351249,0.9992603458212662,2.6337228826943493e-05,6.153190272808014e-05,0.002166212311082213,0.0013196430499508,0.0005550909198791838,1.9854281671567062e-08,5.094062747092461e-10,0.0002862137301505584,0.00041309153831311043,0.00022273929038355955,1.2021221636761248e-05,3.288617015535528e-05,1.8929480422045634e-06,0.00027660734455853205,4.7966443779071306e-05,2.2121609668423843e-06
3.7164351856764155e-08,0.07951320491243216,3.76,0.0,0.9247689717470344,0.9992253744850781,2.87123439729357e-05,6.507361760438696e-05,0.002232006709982369,0.001341360281332138,0.0005908193207139155,2.0423783690261682e-08,5.183914905871542e-10,0.00029425963151546395,0.00042761064247838655,0.00023773629118534895,1.2457738374033497e-05,3.390592023853355e-05,2.0226421990586174e-06,0.0002935425824605532,5.045285248144256e-05,2.4193392299840454e-06
3.811532968425986e-08,0.0795141294529739,3.76,0.0,0.9246804889354886,0.9991897905137789,3.122159116263863e-05,6.868892458307909e-05,0.0022983162988825545,0.0013625952062054894,0.0006277208949874013,2.0985465647626914e-08,5.271878111338935e-10,0.0003021880667066257,0.0004420834016822949,0.00025325464315804707,1.2893107974782168e-05,3.493279499381623e-05,2.15695330423325e-06,0.0003109403535390303,5.297018624132935e-05,2.6396588690735594e-06
3.9066307511755564e-08,0.07951506084822958,3.76,0.0,0.9245908276758945,0.9991536059692623,3.3867657340109644e-05,7.237484066790598e-05,0.0023651396676717075,0.0013833583779532363,0.0006657901531720354,2.153916827401273e-08,5.357985479056247e-10,0.00030999717844177726,0.00045650077364952117,0.00026929274198970695,1.3327042877285257e-05,3.596664768410367e-05,2.2958655616531723e-06,0.0003287934700545058,5.551581260049603e-05,2.8735431612613917e-06
4.001728533925127e-08,0.07951599906940726,3.76,0.0,0.9244999937681563,0.9991168327113368,3.665311675730053e-05,7.612838406273863e-05,0.0024324750682433475,0.0014036601182561025,0.0007050209855787304,2.2084758306308407e-08,5.442269950089018e-10,0.00031768547916941704,0.0004708542699084782,0.00028584866196594837,1.3759272838430805e-05,3.700733001714376e-05,2.4393602906763673e-06,0.0003470946441333613,5.8087160961976205e-05,3.1214132071534998e-06
4.096826316674697e-08,0.07951694408371823,3.76,0.0,0.9244079935934685,0.9990794823974459,3.958043116292557e-05,7.99465808650299e-05,0.0025003204344343838,0.001423510522198813,0.00074540670554845,2.262212637567266e-08,5.524764257441259e-10,0.0003252518196374433,0.00048513593157624527,0.00030292017512119286,1.4189544185861421e-05,3.8054692515336077e-05,2.587416120551157e-06,0.00036583650875595254,6.068172549384369e-05,3.383687712228704e-06
4.191924099424268e-08,0.07951789585463166,3.76,0.0,0.9243148340734206,0.9990415664827265,4.265195023137145e-05,8.382647119471319e-05,0.002568673401136768,0.0014429194632627287,0.0007869400903289666,2.3151185047021746e-08,5.605500895747081e-10,0.0003326953597558979,0.0004993383060497776,0.00032050476959330016,1.4617619097474475e-05,3.910858485415531e-05,2.7400091744498453e-06,0.0003850116369751908,6.329706752181919e-05,3.660782783611081e-06
4.287021882173838e-08,0.07951885434211008,3.76,0.0,0.9242205226312842,0.9990030962203795,4.5869912210030424e-05,8.77651147956559e-05,0.0026375313226132922,0.0014618965982083915,0.0008296134197705162,2.36718669990609e-08,5.684512094046977e-10,0.0003400155415838405,0.0005134544245705718,0.00033859966721171614,1.5043274907311001e-05,4.016885617160513e-05,2.8971132436865105e-06,0.0004046125595017781,6.593081746022535e-05,3.953111741316379e-06
4.382119664923409e-08,0.0795198195028385,3.76,0.0,0.9241250671553742,0.9989640826623246,4.923644476790234e-05,9.175959613856271e-05,0.0027068912900407283,0.001480451371849941,0.0008734185129420191,2.4184123336241967e-08,5.761829791365773e-10,0.0003472120643098557,0.000527477780638563,0.00035720184034153526,1.5466303437160737e-05,4.123535535056278e-05,3.0586999525810153e-06,0.0004246317807610655,6.858067631966317e-05,4.261084943296568e-06
4.477217447672979e-08,0.07952079129044164,3.76,0.0,0.9240284759643869,0.998924536660113,5.275356602818952e-05,9.580702905498677e-05,0.002776750148305602,0.0014985930217236633,0.0009183467627728994,2.4687922023926044e-08,5.837485614857e-10,0.00035428486109406445,0.0005414023092487789,0.0003763080280078549,1.5886510353134973e-05,4.2307931275892305e-05,3.2247389144454632e-06,0.00044506179352755076,7.124441682960626e-05,4.585109623582422e-06
4.5723152304225496e-08,0.07952176965569266,3.76,0.0,0.9239307577746004,0.9988844688660767,5.642318576766437e-05,9.990456093231954e-05,0.0028471045120788897,0.001516330582653055,0.0009643891688266397,2.5183246438040197e-08,5.911510860414389e-10,0.00036123407763961326,0.0005552223669231765,0.00039591475132576715,1.6303714546399595e-05,4.338643306819994e-05,3.3951978791736563e-06,0.00046589509224277963,7.391988421369447e-05,4.925589742815512e-06
4.66741301317212e-08,0.07952275454671182,3.76,0.0,0.9238319216688426,0.9988438897346862,6.0247106766079214e-05,0.00010404937649915266,0.002917950781196513,0.001533672891212902,0.001011536368310693,2.5670094020774503e-08,5.983936475513695e-10,0.00036806005236547976,0.0005689327125094427,0.0004160183282618673,1.6717747537233706e-05,4.4470710296048195e-05,3.570042872907217e-06,0.00048712418511918747,7.660499665392454e-05,5.282925850468539e-06
4.7625107959216905e-08,0.07952374590915635,3.76,0.0,0.9237319770671214,0.9988028095240981,6.422702629041583e-05,0.00010823870122790676,0.0029892851553707475,0.0015506285900946926,0.0010597786654179884,2.6148475034719013e-08,6.05479304403479e-10,0.00037476329806543975,0.0005825284887203544,0.0004366148877515025,1.712845290164274e-05,4.5560613168262134e-05,3.7492383302095042e-06,0.0005087416051219892,7.929774547592269e-05,5.657514958111696e-06
4.857608578671261e-08,0.07952474368640189,3.76,0.0,0.9236309336988383,0.9987612382978728,6.836453770020867e-05,0.00011246980437928075,0.003061103648256104,0.001567206132375554,0.001109106059086568,2.661841140862388e-08,6.124110772999697e-10,0.0003813444849500401,0.0005960052043889544,0.0004577003831944599,1.753568571980964e-05,4.66559927077912e-05,3.932747219138867e-06,0.0005307399199116086,8.199619508378298e-05,6.049750423137595e-06
4.9527063614208314e-08,0.07952574781971543,3.76,0.0,0.9235288015765013,0.9987191859268438,7.266113216117578e-05,0.00011674000171149951,0.0031334021008922754,0.0015834137856928017,0.001159508269258231,2.7079935668499522e-08,6.191919481090428e-10,0.00038780442497644873,0.000609358717415767,0.00047927060535089063,1.7939312045690118e-05,4.7756700908476124e-05,4.1205311595866235e-06,0.0005531117408226429,8.46984826704221e-05,6.460021842393188e-06
