Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12)
7.366815386410269e-05,0.07690500559002804,3.76,0.0,0.5281373374874977,0.9434564816263018,0.04394229680851593,4.8688204724576896e-05,0.03151863412043336,1.1823545483950326e-05,0.0020583309705727473,2.1396675915538176e-09,3.906781910245548e-12,1.3874155199764176e-05,6.598669500724881e-06,0.010512611478102042,1.6872363961791298e-07,0.0003181940394652569,0.00011523915133309746,0.00948874616140117,1.86520968916994e-05,0.04125214933553467,0.0008553191109037322,0.010769694299623305,0.0005093970241270029,2.3505607619091e-08,0.005064616721266564
7.4051079386082e-05,0.076906313667537,3.76,0.0,0.5277258685901363,0.9431681803677971,0.044170905046048495,4.869480159241234e-05,0.03168296862595371,1.1818250255967465e-05,0.0020576186919199426,2.138019570511461e-09,3.9037726841332234e-12,1.3882852222206384e-05,6.59370149079495e-06,0.010563620961315473,1.6863469547659966e-07,0.00031840197286748726,0.00011516211159893596,0.009532031639287253,1.866069223989499e-05,0.04146551363892043,0.0008551556481728174,0.010826206803110897,0.0005119227417564737,2.349007281506313e-08,0.005097124168965893
7.443400490806132e-05,0.07690762087180306,3.76,0.0,0.5273146800117632,0.9428800518129085,0.04439939431574798,4.870140397309862e-05,0.03184721402412918,1.1812954562735537e-05,0.0020569065511616127,2.1363725222969137e-09,3.900765235257022e-12,1.3891542408334262e-05,6.58873628221606e-06,0.010614593312056974,1.6854580709890914e-07,0.000318609367851548,0.00011508512896614239,0.009575247173972972,1.866928988196772e-05,0.041678736149945,0.0008549909806916495,0.010882674635457066,0.000514445643051707,2.347455022136079e-08,0.005129623388532074
7.481693043004063e-05,0.07690892720267671,3.76,0.0,0.5269037715691359,0.9425920958363534,0.04462776468317354,4.870801182698208e-05,0.03201137031660873,1.1807658407631913e-05,0.0020561945447041003,2.1347264466870215e-09,3.8977595623827345e-12,1.3900225768037612e-05,6.583773875079792e-06,0.010665528553457324,1.6845697358539058e-07,0.00031881623996602885,0.00011500820318607806,0.009618392824254713,1.8677889785712644e-05,0.04189181697343763,0.0008548251571703431,0.010939097823190148,0.0005169657306919838,2.3459039153483963e-08,0.005162114334641191
7.519985595201994e-05,0.07691023266004055,3.76,0.0,0.526493143079771,0.9423043123137751,0.04485601621364846,4.871462508461913e-05,0.03217543750676764,1.180236179403308e-05,0.0020554826691558874,2.133081343459261e-09,3.89475566454036e-12,1.3908902269638538e-05,6.578814269461345e-06,0.010716426708639775,1.6836819249007145e-07,0.0003190226042409211,0.00011493133401935668,0.009661468648900587,1.868649191587103e-05,0.04210475621377477,0.0008546582243977736,0.010995476392633055,0.000519483007350643,2.344353910947836e-08,0.005194596963796928
7.558278147399925e-05,0.07691153724380242,3.76,0.0,0.5260827943619877,0.942016701121717,0.04508414897224047,4.872124367383443e-05,0.03233941559964298,1.1797064725313658e-05,0.0020547709212615623,2.1314372123911786e-09,3.891753542137258e-12,1.391757187092245e-05,6.573857465413372e-06,0.010767287800720043,1.682794646445843e-07,0.0003192284752013392,0.000114854521232342,0.009704474706618437,1.8695096238193365e-05,0.04231755397489022,0.0008544902273074407,0.011051810369909258,0.000521997475695139,2.342805066490441e-08,0.005227071234267759
7.596570699597856e-05,0.07691284095389826,3.76,0.0,0.5256727252349763,0.9417292621375892,0.04531216302373417,4.872786755722053e-05,0.032503304601862466,1.1791767204847913e-05,0.002054059297800531,2.1297940532614284e-09,3.888753195270529e-12,1.3926234575396329e-05,6.568903462968719e-06,0.010818111852806662,1.6819079240740952e-07,0.000319433866888109,0.00011477776459646232,0.00974741105599706,1.870370272282298e-05,0.04253021036029078,0.0008543212090567602,0.011108099780950299,0.0005245091383872153,2.3412574177033753e-08,0.005259537106010685
7.634863251795787e-05,0.07691414379028816,3.76,0.0,0.5252629355187097,0.9414419952396393,0.04554005843266519,4.873449670478957e-05,0.032667104521589295,1.1786469236010589e-05,0.002053347795647637,2.128151865850221e-09,3.885754622740553e-12,1.3934890398598918e-05,6.563952262147186e-06,0.010868898888001162,1.68102174894691e-07,0.0003196387928735111,0.00011470106389103553,0.009790277755542462,1.8712311341318594e-05,0.04274272547306859,0.0008541512110924215,0.01116434465150204,0.000527017998083105,2.3397108989413633e-08,0.0052919945406083805
7.673155803993718e-05,0.07691544575295714,3.76,0.0,0.5248534250338136,0.9411549003069292,0.045767835263365815,4.87411310548484e-05,0.03283081536845656,1.1781170822175166e-05,0.0020526364118704623,2.1265106499382606e-09,3.88275782370438e-12,1.3943539308707712e-05,6.559003862953878e-06,0.010919648929397995,1.6801360970951148e-07,0.000319843266275271,0.00011462441890336468,0.009833074863743085,1.8720922063758253e-05,0.04295509941591271,0.0008539802732209294,0.011220545007131317,0.0005295240574336761,2.3381654700653805e-08,0.005324443501202241
7.71144835619165e-05,0.07691674684191344,3.76,0.0,0.5244441936016137,0.9408679772193127,0.04599549357994474,4.874777054116023e-05,0.03299443715350574,1.177587196671277e-05,0.0020519251436608393,2.124870405306251e-09,3.8797627985425724e-12,1.3952181261973677e-05,6.554058265373878e-06,0.010970362000084522,1.6792509766328913e-07,0.0003200472997698395,0.00011454782942576703,0.00987580243903557,1.872953486080643e-05,0.04316733229111964,0.0008538084336714493,0.01127670087323188,0.0005320273190844943,2.336621186610006e-08,0.005356883952432568
7.749740908389581e-05,0.07691804705720352,3.76,0.0,0.5240352410440705,0.9405812258572319,0.04622303344629861,4.8754415137357624e-05,0.033157969888812845,1.177057267299486e-05,0.0020512139881878715,2.1232311317356385e-09,3.876769547257075e-12,1.3960816272568076e-05,6.549115469379474e-06,0.011021038123143,1.6783664152961748e-07,0.00032025090570884056,0.00011447129525340211,0.009918460539751149,1.8738149705448395e-05,0.04337942420069573,0.0008536357295101014,0.011332812275069703,0.0005345277856771955,2.3350780772920653e-08,0.005389315860042593
7.788033460587512e-05,0.07691934639882984,3.76,0.0,0.5236265671840675,0.9402946461021269,0.04645045492603818,4.876106482304799e-05,0.03332141358824619,1.176527294439066e-05,0.0020505029427501727,2.121592829009275e-09,3.873778068653377e-12,1.3969444361420227e-05,6.544175474923217e-06,0.011071677321646618,1.6774824029103803e-07,0.00032045409588430784,0.00011439481619104493,0.009961049224113876,1.8746766573246635e-05,0.043591375246141865,0.0008534621958094474,0.011388879237689387,0.0005370254598465721,2.333536076985645e-08,0.005421739191672225
7.826326012785443e-05,0.07692064486693191,3.76,0.0,0.5232181718448726,0.9400082378360136,0.04667775808264736,4.876771952699699e-05,0.03348476826665894,1.1759972784269821e-05,0.002049792004851682,2.119955496910622e-09,3.870788361682488e-12,1.3978065471487605e-05,6.539238281951104e-06,0.011122279618663267,1.6765988899293387e-07,0.0003206568817721712,0.00011431839204974805,0.010003568550392453,1.875538543906003e-05,0.04380318552867687,0.0008532878665347589,0.0114449017860128,0.0005395203442236254,2.3319951281021587e-08,0.005454153916008871
7.864618564983374e-05,0.0769219424615344,3.76,0.0,0.5228100548505544,0.939722000941769,0.04690494297936358,4.877437918644175e-05,0.033648033940397525,1.1754672195999019e-05,0.0020490811720976243,2.118319135222243e-09,3.867800427810811e-12,1.3986679553778247e-05,6.534303890383547e-06,0.01117284503725259,1.6757159233689014e-07,0.00032085927436900814,0.00011424202264425084,0.010046018576761616,1.876400627732179e-05,0.044014855149083175,0.000853112773976053,0.011500879944774082,0.0005420124414333737,2.3304553716241868e-08,0.005486560003334331
7.902911117181305e-05,0.0769232391828024,3.76,0.0,0.5224022160260241,0.9394359353030048,0.04713200967912431,4.878104380787196e-05,0.033811210627017085,1.174937118294602e-05,0.002048370441997864,2.1166837437290753e-09,3.864814265624934e-12,1.3995286676372947e-05,6.529372300131716e-06,0.011223373600467285,1.674833516029973e-07,0.00032106128427256955,0.00011416570779601448,0.010088399361240428,1.877262906010171e-05,0.04422638420778599,0.0008529369490518309,0.011556813738554791,0.0005445017540958825,2.3289167280633362e-08,0.005518957425223259
7.941203669379236e-05,0.0769245350308346,3.76,0.0,0.5219946551965899,0.9391500408038671,0.04735895824476406,4.8787713362606154e-05,0.03397429834502524,1.1744069748477264e-05,0.0020476598122520966,2.115049322216305e-09,3.861829874273815e-12,1.4003886832841949e-05,6.524443511094991e-06,0.011273865331354537,1.6739516427438794e-07,0.00032126292177887155,0.00011408944733013932,0.010130710961836391,1.8781253769512652e-05,0.04443777280492131,0.0008527604216318781,0.011612703191814438,0.0005469882848272511,2.3273791570580643e-08,0.005551346154252538
7.979496221577168e-05,0.0769258300058203,3.76,0.0,0.5215873721878711,0.9388643173289678,0.04758578873900818,4.87943877829271e-05,0.03413729711368101,1.1738767895957831e-05,0.002046949280718019,2.113415870468783e-09,3.858847253968242e-12,1.4012479953958798e-05,6.519517523162889e-06,0.011324320252956944,1.6730702865681695e-07,0.00032146419693123183,0.00011401324107515991,0.010172953436599196,1.8789880387769237e-05,0.04464902104039843,0.0008525832207314717,0.011668548328916535,0.0005494720362404341,2.325842699215789e-08,0.005583726163805445
8.017788773775099e-05,0.07692712410789189,3.76,0.0,0.5211803668261809,0.9385787647636101,0.047812501224361696,4.880106702548482e-05,0.034300206953393045,1.173346562874869e-05,0.0020462388452762497,2.1117833882715345e-09,3.855866404622524e-12,1.4021066022954522e-05,6.514594336207622e-06,0.01137473838830991,1.672189470283347e-07,0.00032166511939130875,0.00011393708886704614,0.010215126843464189,1.8798508889380307e-05,0.04486012901377499,0.0008524053740727251,0.011724349174077133,0.0005519530109434633,2.3243073763386113e-08,0.005616097428493387
8.05608132597303e-05,0.0769284173372487,3.76,0.0,0.5207736389384616,0.9382933829936666,0.048039095763118135,4.880775108939164e-05,0.03446302788550703,1.1728162950211223e-05,0.0020455285037728342,2.1101518754105946e-09,3.852887325250845e-12,1.4029645089054252e-05,6.509673950093578e-06,0.011425119760443189,1.6713092097068972e-07,0.0003218656985113735,0.00011386099054531215,0.01025723124024926,1.8807139249533597e-05,0.045071096824320235,0.0008522269083191808,0.011780105751391356,0.0005544312115403735,2.3227731415688207e-08,0.005648459923928866
8.094373878170961e-05,0.07692970969407283,3.76,0.0,0.5203671883521641,0.9380081719056274,0.04826557241741323,4.881443995512443e-05,0.034625759932400066,1.1722859863706756e-05,0.002044818254199692,2.1085213316723148e-09,3.8499100152126775e-12,1.4038217155649935e-05,6.504756364671472e-06,0.011475464392380019,1.670429481491063e-07,0.00032206594330343234,0.00011378494595234938,0.010299266684745801,1.8815771451589142e-05,0.04528192457098169,0.0008520478489807613,0.011835818084821415,0.000556906640630716,2.321239970816831e-08,0.005680813626819245
8.132666430368892e-05,0.0769310011785849,3.76,0.0,0.5199610148951227,0.9377231313865341,0.04849193124925887,4.8821133560968504e-05,0.034788403117330134,1.1717556372593846e-05,0.002044108094733732,2.1068917568429266e-09,3.846934474709717e-12,1.4046782155557377e-05,6.499841579777284e-06,0.01152577230713755,1.6695502690863828e-07,0.0003222658624782063,0.00011370895493538568,0.010341233234771666,1.882440548056814e-05,0.04549261235242612,0.0008518682205723447,0.011891486198214278,0.0005593793008100546,2.319707904369227e-08,0.005713158514814284
8.170958982566823e-05,0.07693229179100566,3.76,0.0,0.5195551183957317,0.9374382613239908,0.048718172320483304,4.882783186401818e-05,0.03495095746444551,1.171225248022774e-05,0.0020433980235696697,2.1052631507090927e-09,3.843960703572063e-12,1.4055340062282975e-05,6.494929595236263e-06,0.011576043527726562,1.6686715950229536e-07,0.0003224654644391952,0.0001136330173480441,0.010383130948057769,1.8833041316042117e-05,0.04570316026703299,0.0008516880466007278,0.011947110115299954,0.0005618491946698467,2.3181769577410013e-08,0.005745494566519206
8.209251534764754e-05,0.0769335815315796,3.76,0.0,0.5191494986829757,0.9371535616061148,0.0489442956927173,4.883453486737276e-05,0.03511342299870666,1.1706948189964004e-05,0.0020426880388490715,2.1036355130581773e-09,3.84098870084007e-12,1.4063890924921798e-05,6.490020410867867e-06,0.011626278077152217,1.667793475344963e-07,0.0003226647573129896,0.0001135571330472457,0.010424959882208536,1.88416789363191e-05,0.04591356841291669,0.0008515073496532435,0.012002689859701179,0.0005643163247977942,2.3166470860919806e-08,0.005777821761408481
8.247544086962686e-05,0.07693487040055783,3.76,0.0,0.5187441555862596,0.9368690321215319,0.04917030142745752,4.884124255999184e-05,0.03527579974588178,1.1701643505158292e-05,0.002041978138828081,2.1020088436775706e-09,3.838018465942447e-12,1.4072434758368607e-05,6.485114026479573e-06,0.011676475978413915,1.666915887065036e-07,0.0003228637489511192,0.0001134813018917672,0.01046672009480333,1.8850318325188716e-05,0.04612383688792476,0.0008513261514087966,0.012058225454934129,0.0005667806937778053,2.3151182708309698e-08,0.005810140079816584
8.285836639160617e-05,0.07693615839820883,3.76,0.0,0.5183390889353097,0.936584672759355,0.049396189586099135,4.8847954886338046e-05,0.03543808773249275,1.1696338429162869e-05,0.002041268321948462,2.1003831423545205e-09,3.835049999043805e-12,1.4080971499598889e-05,6.480210441863251e-06,0.011726637254505122,1.6660388133177067e-07,0.00032306244693983696,0.00011340552374445323,0.010508411643453576,1.885895946972198e-05,0.04633396578965048,0.0008511444726939905,0.012113716924414191,0.0005692423041900963,2.3135905497550196e-08,0.0058424495028853544
8.324129191358548e-05,0.07693744552481055,3.76,0.0,0.5179342985603275,0.9363004834091799,0.04962196022987894,4.885467180545425e-05,0.03560028698579288,1.1691032965326443e-05,0.0020405585866716883,2.0987584088766875e-09,3.832083299906003e-12,1.4089501115225896e-05,6.475309656801593e-06,0.011776761928413308,1.665162276243936e-07,0.0003232608586041052,0.00011332979847372335,0.010550034585699615,1.8867602354046498e-05,0.04654395521543689,0.000850962333503531,0.012169164291458234,0.0005717011586112278,2.3120639333088705e-08,0.005874750012544479
8.362421743556479e-05,0.07693873178065443,3.76,0.0,0.5175297842920599,0.9360164639610619,0.04984761341985046,4.8861393323378504e-05,0.03576239753373315,1.168572711699776e-05,0.002039848931393001,2.097134643032183e-09,3.829118367607575e-12,1.4098023652486778e-05,6.4704116710738795e-06,0.011826850023120453,1.6642862922467376e-07,0.0003234589910236245,0.0001132541259513105,0.010591588978953534,1.8876246959645693e-05,0.0467538052623861,0.0008507797530399707,0.012224567579289138,0.0005741572596142758,2.3105383796042977e-08,0.005907041591471965
8.40071429575441e-05,0.07694001716604178,3.76,0.0,0.5171255459616283,0.9357326143055018,0.05007314921694665,4.886811943491376e-05,0.03592441940494293,1.1680420887525703e-05,0.0020391393546022054,2.0955118446089638e-09,3.826155201642174e-12,1.4106539134089732e-05,6.465516484449586e-06,0.011876901561603048,1.6634108386992267e-07,0.00032365685104012777,0.0001131785060505459,0.010633074880598921,1.8884893270823633e-05,0.046963516027362984,0.0008505967497395158,0.01227992681103835,0.0005766106097688686,2.3090138752570296e-08,0.005939324223070037
8.439006847952341e-05,0.07694130168128584,3.76,0.0,0.5167215834004223,0.9354489343334348,0.05029856768201538,4.887485008941692e-05,0.03608635262869627,1.1675114280255646e-05,0.002038429854971763,2.0938900133948348e-09,3.823193802137143e-12,1.411504750103306e-05,6.460624096682118e-06,0.011926916566831779,1.662535898290095e-07,0.0003238544452615327,0.00011310293864791339,0.010674492348056504,1.8893541275908846e-05,0.047173087607001944,0.0008504133413072079,0.012335242009749342,0.0005790612116412114,2.3074904555820312e-08,0.005971597891433197
8.477299400150272e-05,0.07694258532670983,3.76,0.0,0.5163178964402482,0.935165423936221,0.050523868875764176,4.888158524830826e-05,0.036248197234884635,1.1669807298529087e-05,0.0020377204311951736,2.0922691491779913e-09,3.820234168796075e-12,1.4123548715292211e-05,6.455734507515468e-06,0.011976895061771539,1.661661492797624e-07,0.0003240517800677236,0.00011302742362462284,0.0107158414386868,1.8902190962627645e-05,0.04738252009771302,0.0008502295447432527,0.012390513198380505,0.0005815090677941554,2.3059681267269703e-08,0.006003862581323148
8.515591952348204e-05,0.0769438681026473,3.76,0.0,0.5159144849134132,0.9348820830056285,0.05074905285873047,4.888832492069043e-05,0.03640995325399309,1.1664499945687302e-05,0.0020370110818884917,2.090649251746901e-09,3.817276300737332e-12,1.413204282228313e-05,6.450847716692381e-06,0.012026837069381865,1.6607876391386975e-07,0.00032424886162327204,0.0001129519608652442,0.010757122209722438,1.891084231563712e-05,0.04759181359568866,0.0008500453763712326,0.012445740399808598,0.0005839541807873341,2.304446849896119e-08,0.006036118278140237
8.553884504546135e-05,0.07694515000944073,3.76,0.0,0.5155113486525601,0.9345989114338193,0.05097411969134338,4.889506910621418e-05,0.036571620717080845,1.1659192225071731e-05,0.002036301805746791,2.0890303208897233e-09,3.8143201975096665e-12,1.4140529850504846e-05,6.445963723948497e-06,0.012076742612616981,1.6599143150392044e-07,0.00032444569588544944,0.00011287655025594025,0.010798334718364375,1.891949532018577e-05,0.04780096819690794,0.0008498608518638547,0.012500923636831494,0.0005863965531772062,2.3029266161880824e-08,0.006068364967899036
8.592177056744066e-05,0.07694643104744245,3.76,0.0,0.5151084874905529,0.9343159091133416,0.0511990694339618,4.890181775800301e-05,0.03673319965575437,1.1653884140020236e-05,0.0020355926016448534,2.0874123563944398e-09,3.811365859200932e-12,1.4149009744412349e-05,6.441082529003352e-06,0.012126611714425466,1.659041502592958e-07,0.0003246422886066668,0.00011280119168518238,0.01083947902185535,1.8928149965471674e-05,0.04800998399714185,0.0008496759862708852,0.012556062932170821,0.000588836187517063,2.3014074582834418e-08,0.006100602637203565
8.630469608941997e-05,0.07694771121701353,3.76,0.0,0.5147059012606199,0.9340330759371185,0.051423902146819384,4.890857083952069e-05,0.03689469010214236,1.1648575693866523e-05,0.002034883468479001,2.085795358049384e-09,3.808413285464528e-12,1.415748246260225e-05,6.436204131566102e-06,0.012176444397750221,1.6581692232211717e-07,0.0003248386453397253,0.00011272588504530639,0.010880555177386581,1.8936806241890432e-05,0.048218861091959116,0.0008494907940434712,0.012611158308474653,0.0005912730863570981,2.299889378660522e-08,0.006132831273224329
8.668762161139928e-05,0.07694899051852361,3.76,0.0,0.5143035897964539,0.9337504117984347,0.05164861788999093,4.8915328363015586e-05,0.03705609208887677,1.1643266889943819e-05,0.0020341744050574053,2.084179325643019e-09,3.8054624754590106e-12,1.4165948049124513e-05,6.431328531346224e-06,0.012226240685528932,1.65729749450644e-07,0.00032503477144909306,0.00011265063023202283,0.010921563242021983,1.8945464136984182e-05,0.0484275995767317,0.0008493052890567871,0.01266620978832046,0.000593707252244525,2.2983723416612914e-08,0.006165050863675013
8.707054713337859e-05,0.07695026895235005,3.76,0.0,0.5139015529320489,0.9334679165909249,0.05187321672345375,4.892209033263675e-05,0.037217405649076045,1.1637957731585521e-05,0.0020334654102540403,2.0825642589633796e-09,3.8025134287791686e-12,1.417440653722007e-05,6.4264557280489176e-06,0.01227600060069412,1.6564262945286548e-07,0.000325230672118488,0.00011257542714272803,0.010962503272791026,1.8954123637267777e-05,0.04863619954663886,0.0008491194846325057,0.012721217394217608,0.0005961386877236174,2.29685634219756e-08,0.006197261396790988
8.74534726553579e-05,0.07695154651887831,3.76,0.0,0.5134997905015757,0.933185590208566,0.05209769870712863,4.892885670441118e-05,0.03737863081632254,1.1632648222121421e-05,0.0020327564831210407,2.080950157798287e-09,3.7995661454721086e-12,1.4182857874076399e-05,6.421585721363628e-06,0.01232572416617277,1.655555604634335e-07,0.00032542635235228615,0.0001125002756764134,0.011003375326769475,1.896278473269872e-05,0.04884466109667149,0.0008489333935623657,0.012776181148609565,0.0005985673953357068,2.2953414102357033e-08,0.006229462861308804
8.783639817733722e-05,0.0769528232185017,3.76,0.0,0.5130983023395267,0.9329034325456682,0.05232206390082409,4.8935627443178893e-05,0.03753976762464036,1.1627338364876862e-05,0.0020320476227327633,2.079337021935864e-09,3.796620625148507e-12,1.4191302015363997e-05,6.416718510968253e-06,0.012375411404886294,1.6546854458810598e-07,0.00032562181697986544,0.00011242517573512294,0.011044179460989047,1.8971447415650907e-05,0.04905298432163739,0.0008487470281293683,0.012831101073876233,0.0006009933776192481,2.29382754516409e-08,0.006261655246446379
8.821932369931653e-05,0.07695409905162046,3.76,0.0,0.5126970882808267,0.9326214434968623,0.05254631236419908,4.8942402564247704e-05,0.037700816108479786,1.1622028163176479e-05,0.0020313388280646955,2.0777248511642497e-09,3.793676867006766e-12,1.4199739004252016e-05,6.411854096542024e-06,0.012425062339750978,1.6538158366723778e-07,0.0003258170706660246,0.00011235012722425425,0.011084915732354197,1.8980111676137814e-05,0.049261169316165865,0.0008485604001265783,0.012885977192336556,0.000603416637109923,2.2923147144535436e-08,0.006293838541883297
8.860224922129584e-05,0.07695537401864146,3.76,0.0,0.5122961481606718,0.9323396229570896,0.052770444156824144,4.8949182076222875e-05,0.03786177630270344,1.1616717620345113e-05,0.0020306300981459643,2.076113645271055e-09,3.790734870679434e-12,1.4208168878370888e-05,6.4069924777624935e-06,0.012474676993678092,1.652946755456587e-07,0.0003260121179180405,0.00011227513005101486,0.011125584197732222,1.898877750207022e-05,0.0494692161747115,0.000848373520876254,0.012940809526250758,0.000605837176340678,2.2908029162200002e-08,0.006326012737742368
8.898517474327515e-05,0.0769566481201217,3.76,0.0,0.5118954817792996,0.932057970799255,0.05299445935091846,4.895596592518231e-05,0.038022648250048106,1.1611406739487136e-05,0.0020299214320150805,2.0745034039770555e-09,3.787794636117176e-12,1.4216591568721494e-05,6.402133654100884e-06,0.01252425539445094,1.6520781832607757e-07,0.00032620696402407406,0.0001122001841089612,0.011166184926168573,1.8997444885114572e-05,0.04967712501165177,0.000848186403596461,0.012995598102554249,0.0006082549983808256,2.2892921837485582e-08,0.006358177822532068
8.936810026525446e-05,0.07695792135590075,3.76,0.0,0.5114950889820076,0.9317764869250956,0.053218358002416845,4.8962754105167664e-05,0.03818343198439533,1.1606095523231149e-05,0.002029212828885283,2.072894126995939e-09,3.784856162440002e-12,1.422500708409589e-05,6.397277624946792e-06,0.012573797563656394,1.6512101457493072e-07,0.0003264016128235153,0.00011212528931546953,0.011206717971221128,1.9006113815899265e-05,0.049884895915612154,0.0008479990577874381,0.01305034294208786,0.0006106701056117197,2.287782490428249e-08,0.006390333788047126
8.975102578723377e-05,0.076959193727336,3.76,0.0,0.5110949696225577,0.9314951712417601,0.05344214016419867,4.896954662276279e-05,0.03834412753794942,1.160078397570433e-05,0.0020285042880245564,2.0712858141858382e-09,3.781919449421786e-12,1.4233415437647388e-05,6.392424390208761e-06,0.012623303521714606,1.6503426428133387e-07,0.00032659606789659396,0.0001120504455899092,0.011247183383513434,1.9014784288914562e-05,0.05009252897035476,0.0008478114922798669,0.01310504406454731,0.0006130825002848473,2.2862738336442145e-08,0.006422480626677912
9.013395130921308e-05,0.07696046523432055,3.76,0.0,0.5106951235413248,0.9312140236480229,0.05366580589398488,4.897634346440884e-05,0.0385047349461792,1.1595472100444099e-05,0.002027795808699815,2.0696784653696454e-09,3.778984496833993e-12,1.4241816620915417e-05,6.387573949658331e-06,0.012672773290935097,1.649475665517128e-07,0.0003267903330374886,0.00011197565284852199,0.011287581218366524,1.9023456296048133e-05,0.050300024267278774,0.0008476237163957599,0.013159701491412304,0.0006154921848583323,2.284766218187278e-08,0.0064546183304152955
9.089980235317171e-05,0.07696300565717511,3.76,0.0,0.5098962506433561,0.9306522323683503,0.05411278826372152,4.898995006203281e-05,0.03882568545505574,1.1584847380816585e-05,0.0020263790322325925,2.0664666592000665e-09,3.773119871964984e-12,1.4258597437138038e-05,6.37788145062456e-06,0.012771604342680916,1.647743289146694e-07,0.000327178306489909,0.00011182622002142698,0.011368174353600331,1.9040804876128393e-05,0.05071460191402633,0.0008472475651708575,0.013268885335011742,0.0006203034324909854,2.2817541031548128e-08,0.006518866306135867
9.166565339713033e-05,0.07696554262660622,3.76,0.0,0.5090984689933524,0.9300911122667672,0.05455930557978608,4.900357381697134e-05,0.039146283804582314,1.1574221390604923e-05,0.0020249624939644465,2.063258706982075e-09,3.767262284873722e-12,1.4275349512822751e-05,6.368200125374738e-06,0.012870290900327406,1.6460130225270592e-07,0.00032756556195971296,0.00011167699019050226,0.011448497826442921,1.9058159491743478e-05,0.05112862959698734,0.0008468706741727243,0.013377894646896938,0.000625103868467515,2.278746125333798e-08,0.006583077655491302
9.243150444108895e-05,0.07696807614805211,3.76,0.0,0.5083017772259328,0.9295306624807935,0.05500535833596918,4.901721467267792e-05,0.03946653030980491,1.1563594155229995e-05,0.002023546188445843,2.0600546066987476e-09,3.761411731960632e-12,1.4292072831985678e-05,6.358529969879818e-06,0.01296883315563019,1.644284856760546e-07,0.00032795212795595205,0.0001115279627196331,0.011528552111589657,1.9075520097346402e-05,0.05154210809754505,0.0008464931121019871,0.013486729610369067,0.000629893513853097,2.2757422772206138e-08,0.006647252320420099
9.319735548504758e-05,0.07697060622451728,3.76,0.0,0.5075061740082423,0.9289708821704606,0.055450947014376376,4.9030872554792244e-05,0.03978642528458054,1.1552965700665646e-05,0.0020221301109324867,2.056854356500788e-09,3.755568209759137e-12,1.4308767370177285e-05,6.3488709807839515e-06,0.013067231296259033,1.6425587975124678e-07,0.0003283380301333951,0.00011137913699867374,0.011608337673231122,1.909288663732202e-05,0.05195503817817241,0.0008461149400151289,0.013595390404125366,0.0006346723892303384,2.2727425370903236e-08,0.006711390249933032
9.39632065290062e-05,0.0769731328597257,3.76,0.0,0.5067116580470579,0.9284117705224957,0.05589607208280577,4.904454742609103e-05,0.04010596903912132,1.1542336053292025e-05,0.002020714257233267,2.053657954618865e-09,3.749731715185654e-12,1.4325433120928055e-05,6.339223154523328e-06,0.013165485504761194,1.6408348292962504e-07,0.00032872329140689786,0.00011123051247330537,0.011687854962479542,1.9110259068833262e-05,0.05236742057840742,0.0008457362117942102,0.013703877201360624,0.0006394405145876294,2.2697469083900978e-08,0.006775491399629897
9.472905757296482e-05,0.07697565605755614,3.76,0.0,0.5059182280637565,0.9278533267342911,0.05634073400378982,4.9058239221814894e-05,0.040425161884511264,1.1531705239625506e-05,0.0020192986236689785,2.0504653994032355e-09,3.743902245045657e-12,1.4342070046361814e-05,6.329586488288742e-06,0.013263595961975442,1.6391129663209302e-07,0.0003291079328719986,0.00011108208859241561,0.011767104425934182,1.912763734828149e-05,0.05277925602912585,0.0008453569765877061,0.013812190173169269,0.0006441979096989791,2.2667553570757668e-08,0.006839555729515536
9.549490861692344e-05,0.07697817582198775,3.76,0.0,0.5051258827762797,0.927295550002184,0.05678493324109197,4.9071947928643944e-05,0.040744004136295725,1.1521073286004305e-05,0.0020178832067393243,2.0472766891428253e-09,3.738079796471237e-12,1.4358678161637165e-05,6.319960978413714e-06,0.013361562849542732,1.6373931829053696e-07,0.000329491974385924,0.00011093386485532585,0.011846086511824044,1.9145021439980763e-05,0.05319054526294881,0.0008449772803260719,0.013920329491017819,0.0006489445944022279,2.2637679076463283e-08,0.006903583202662755
9.626075966088207e-05,0.07698069215700357,3.76,0.0,0.5043346208972134,0.9267384395204367,0.05722867026042388,4.9085673476687594e-05,0.041062496114747396,1.1510440218637046e-05,0.002016468003399268,2.044091822113316e-09,3.73226436591787e-12,1.4375257409388989e-05,6.310346621883812e-06,0.013459386350137024,1.6356755076843243e-07,0.00032987543464085074,0.00011078584073210185,0.011924801670709688,1.916241130565152e-05,0.053601289015212106,0.000844597165918139,0.0140282953269858,0.000653680588624591,2.260784495128124e-08,0.006967573785032979
