Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72)
8.893575338013028e-10,0.0824862108603299,3.76,0.0,0.9018541719359663,0.9998719820041557,6.966163993551237e-16,1.7649378956397048e-13,2.2322069669472155e-08,2.2237394949372923e-08,1.309882844041201e-09,1.2415289261457544e-14,3.079231437071678e-15,8.395936535923312e-11,8.39958503927858e-11,3.286660273585984e-13,2.656620127887428e-13,1.3122228367767301e-09,2.5120105076888088e-12,4.346477577751762e-12,3.464881343674793e-13,1.1202021128947792e-13,2.7117383909292397e-13,2.629472477286877e-20,2.822543637862882e-19,5.306776106887371e-15,2.5722753679319458e-18,2.800822160181133e-23,4.084960101196e-12,1.1240053322946231e-21,6.809165256556239e-26,5.2038206114102255e-18,5.201174075067582e-19,0.0001280165963122335,2.9012025991449572e-30,6.598499659485773e-22,2.0901009521197833e-21,2.7452984974439747e-19,3.9717321198521705e-16,7.308818032434613e-25,1.764198661838621e-33,8.810734539057789e-29,1.710707494288598e-30,1.2867063145495586e-16,1.4380950205297148e-30,8.130019905669526e-30,4.564963500073534e-20,1.8294374485729875e-28,2.9395758034572954e-21,4.211027871102631e-31,8.432189464474105e-21,1.1668345753416569e-15,2.9197058279219467e-25
9.107573906098611e-10,0.08248621086815495,3.76,0.0,0.9018541713671534,0.999871981685944,7.53799318234198e-16,1.8677918378021766e-13,2.285919122472799e-08,2.277039502331225e-08,1.3413544635750185e-09,1.3066593558100724e-14,3.160456944189862e-15,8.803389322959426e-11,8.807310131790809e-11,3.5292578069220676e-13,2.8389027500528764e-13,1.343799326592985e-09,2.6338254242225723e-12,4.464070048879934e-12,3.6502168716063755e-13,1.1752799470451872e-13,2.8436353860019786e-13,2.8167225587645245e-20,2.9658140300740535e-19,5.5115102105638654e-15,2.7625676437265125e-18,3.0075701396494974e-23,4.18325228675267e-12,1.2050744806803559e-21,7.479164580950496e-26,5.4689064607407294e-18,5.334424575565001e-19,0.00012801687869938688,3.1910747240451045e-30,7.085711553562506e-22,2.2447471086586477e-21,2.880509083706963e-19,4.068619221581929e-16,8.025708960707746e-25,1.9090989081704526e-33,9.467291076800915e-29,1.870008426419473e-30,1.355025985062749e-16,1.5452323151802805e-30,9.014020151756121e-30,4.901928893143294e-20,1.9654875095046392e-28,3.0134177743495882e-21,4.630302720501759e-31,8.977037510510221e-21,1.2236634367351499e-15,3.1353193877226694e-25
9.321572474184193e-10,0.08248621087597999,3.76,0.0,0.901854170798339,0.9998719814364387,8.142780615701754e-16,1.9742902014476478e-13,2.339631318866355e-08,2.3303297632385123e-08,1.3728244297114903e-09,1.3734642862079637e-14,3.2416740764276893e-15,9.220426016891662e-11,9.224632401370744e-11,3.7834886566086215e-13,3.0287273242279414e-13,1.3753759547081855e-09,2.7584996756923847e-12,4.582587739220697e-12,3.8411360856644244e-13,1.2316957609660728e-13,2.9786560141776405e-13,3.012639738115926e-20,3.113050226633713e-19,5.718173436025094e-15,2.9620168267157428e-18,3.2242378067661525e-23,4.281544437799392e-12,1.2899690842383103e-21,8.196982598325434e-26,5.740591972036065e-18,5.467758008434743e-19,0.00012801709227914688,3.5021597204688195e-30,7.5963036416125235e-22,2.4068452481775156e-21,3.019041508854907e-19,4.165606587698046e-16,8.79348719639203e-25,2.061848332131251e-33,1.0156012764133304e-28,2.040964521718344e-30,1.4251326831166927e-16,1.6575834545403354e-30,9.971512830901178e-30,5.2550553144695955e-20,2.108194200366347e-28,3.0872654817576636e-21,5.08011740883055e-31,9.541638623678064e-21,1.2818435244025934e-15,3.361282092963153e-25
9.535571042269776e-10,0.082486210883805,3.76,0.0,0.9018541702295233,0.9998719812388721,8.781682507983876e-16,2.0844881398066837e-13,2.3933435577979684e-08,2.3836102794413648e-08,1.4042927825052994e-09,1.4419432884250857e-14,3.3228827777240996e-15,9.647041817524628e-11,9.651547366133581e-11,4.0496234030799107e-13,3.2261974257610656e-13,1.4069527243798532e-09,2.886031611101548e-12,4.70205215295612e-12,4.037693143454469e-13,1.2894502573733592e-13,3.116799702201918e-13,3.21741935521275e-20,3.2642916624771325e-19,5.9266935065204066e-15,3.1708375984613402e-18,3.451056553795479e-23,4.379836554381093e-12,1.3787792337780826e-21,8.964790791886913e-26,6.018876983808722e-18,5.601174371542274e-19,0.00012801725381970567,3.835468944495009e-30,8.130821108376493e-22,2.5765713244075545e-21,3.160900718606123e-19,4.262696836828201e-16,9.61443769064707e-25,2.222659227484172e-33,1.0877705647205235e-28,2.224229284481523e-30,1.4970266545263006e-16,1.7752750640502563e-30,1.100685354952562e-29,5.624718979035196e-20,2.257725777422347e-28,3.1611189230734954e-21,5.56192031202334e-31,1.0126110957576649e-20,1.3413748437574692e-15,3.5978353459524095e-25
9.749569610355358e-10,0.08248621089163001,3.76,0.0,0.9018541696607063,0.9998719810805745,9.455872434166561e-16,2.1984407701856178e-13,2.4470558409602405e-08,2.4368810527216706e-08,1.4357595622227916e-09,1.5120959326952342e-14,3.4040830054894935e-15,1.0083231926232756e-10,1.008805054577787e-10,4.327932500403417e-13,3.431414252057677e-13,1.4385296388634078e-09,3.016419584048061e-12,4.822484783496745e-12,4.239942167319498e-13,1.3485441136583132e-13,3.2580658769240613e-13,3.4312567307203963e-20,3.419578681612086e-19,6.137000847725894e-15,3.389244602434264e-18,3.688257711946123e-23,4.478128636542688e-12,1.4715951551696962e-21,9.784804355094594e-26,6.3037613345709315e-18,5.734673662789824e-19,0.00012801737599026636,4.192037279015885e-30,8.689808966351964e-22,2.7541013370893235e-21,3.3060916569962497e-19,4.359892585925919e-16,1.0490889688978695e-24,2.3917439360871106e-33,1.163317898211443e-28,2.420482763615849e-30,1.5707081439083496e-16,1.8984339619344848e-30,1.2124560816811282e-29,6.011295955290632e-20,2.414251407619243e-28,3.234978095712803e-21,6.0771936671636855e-31,1.0730564537106852e-20,1.4022574003526235e-15,3.845220468081532e-25
9.999999999999999e-10,0.08248621090727991,3.76,0.0,0.9018541689950499,0.9998719809326684,1.0291248521738052e-15,2.336634904058012e-13,2.509912338709629e-08,2.4992084483017114e-08,1.4725814069743201e-09,1.5963163016837842e-14,3.499096225185804e-15,1.0605832035308392e-10,1.0611035110833376e-10,4.669444282700036e-13,3.681537640457054e-13,1.4754824996005147e-09,3.172629789733936e-12,4.964678585569446e-12,4.483923289208202e-13,1.4193999724399068e-13,3.427346011371573e-13,3.693262616674509e-20,3.606494993616842e-19,6.385291456455713e-15,3.657295052953586e-18,3.979335290966125e-23,4.593154243088733e-12,1.5854203848473934e-21,1.0813746413418387e-25,6.6455253318842745e-18,5.891005617434795e-19,0.00012801748149119375,4.6402663381521896e-30,9.37576576399414e-22,2.9720007646478413e-21,3.480237828152407e-19,4.473772738901415e-16,1.1590217825095117e-24,2.6004057398140117e-33,1.2561253443062063e-28,2.6675914924565626e-30,1.6592036308170724e-16,2.049672955639609e-30,1.354343965939925e-29,6.485666995611128e-20,2.6065342366635605e-28,3.3214185718572887e-21,6.724728013118895e-31,1.1463432322354272e-20,1.4752206888626764e-15,4.1487998867100675e-25
1.0177566746526524e-09,0.08248621090727991,3.76,0.0,0.9018541685230675,0.9998719808463816,1.0914897423452014e-15,2.4378303967526543e-13,2.55448054685668e-08,2.5433933776405897e-08,1.498688564522381e-09,1.6574204252297016e-14,3.566457920820445e-15,1.0984315881282923e-10,1.0989803636424806e-10,4.922154932311183e-13,3.8654812854063376e-13,1.5016839152779442e-09,3.2857570800206517e-12,5.066340614799391e-12,4.661732426424893e-13,1.4707524947547172e-13,3.549963394378584e-13,3.8868859499814744e-20,3.7424553877619195e-19,6.5627119673846336e-15,3.855675690521356e-18,4.19473228665267e-23,4.674712697785145e-12,1.669605894345216e-21,1.1590525275067788e-25,6.893327407120155e-18,6.0019210214498e-19,0.00012801753762688064,4.979208382035795e-30,9.883375053160821e-22,3.1332774037008736e-21,3.6064884875155467e-19,4.554611043478899e-16,1.241983457412861e-24,2.75558436056258e-33,1.3248720449720152e-28,2.8548125237692715e-30,1.72343465041571e-16,2.1616618554951826e-30,1.462598158356638e-29,6.836693390454939e-20,2.7489661928219335e-28,3.3827136247281885e-21,7.214250310592938e-31,1.1999816766692019e-20,1.5280762481714812e-15,4.373451200863628e-25
1.0605563882697689e-09,0.08248621092292971,3.76,0.0,0.9018541673854228,0.9998719806816562,1.2529590966387746e-15,2.6928993020340096e-13,2.6619054505274343e-08,2.6498667522439262e-08,1.5616117627837388e-09,1.8094343159336053e-14,3.728798646715292e-15,1.1923639524821804e-10,1.1929855862585245e-10,5.568317059233973e-13,4.3316923825461104e-13,1.5648388099568543e-09,3.56649908493248e-12,5.314326965117228e-12,5.106939137050373e-13,1.5983258544726626e-13,3.854343983417614e-13,4.3810896175365536e-20,4.0820212571514974e-19,6.994800525324723e-15,4.363026477114951e-18,4.745510994182812e-23,4.871296621885791e-12,1.8847258229522534e-21,1.3632730727672028e-25,7.509288897830714e-18,6.269500068050842e-19,0.00012801762939281208,5.8724222282697224e-30,1.1181358610683662e-21,3.5457823843927506e-21,3.9202715196344963e-19,4.749782862575246e-16,1.4599828555771149e-24,3.155069048243272e-33,1.5009177746463555e-28,3.3499487373718455e-30,1.8833141440958459e-16,2.448285512291807e-30,1.751529555296283e-29,7.734253277738601e-20,3.113711018192588e-28,3.530472048501277e-21,8.503824515502668e-31,1.3350124792487712e-20,1.6593001150660594e-15,4.947903244899733e-25
1.1033561018868854e-09,0.0824862109385794,3.76,0.0,0.9018541662477716,0.9998719805558042,1.4309965492873758e-15,2.96408713366175e-13,2.7693305662725334e-08,2.756301190775154e-08,1.6245294862510874e-09,1.9681341531563432e-14,3.891105081807024e-15,1.2901164525366335e-10,1.2908171438884962e-10,6.268577969065339e-13,4.830776655781564e-13,1.6279943488765903e-09,3.858632594676357e-12,5.56661539432281e-12,5.575994010033525e-13,1.7312687990664453e-13,4.1712030625894674e-13,4.915429716099652e-20,4.438631711131534e-19,7.432797424142876e-15,4.9130127392377736e-18,5.342442379514627e-23,5.067880409203441e-12,2.1176816451952985e-21,1.5930688063747555e-25,8.151644514914016e-18,6.53741078643899e-19,0.00012801768188220493,6.880803748824285e-30,1.2588113682183535e-21,3.993025982572067e-21,4.247480246649434e-19,4.945428918770452e-16,1.7051065076654386e-24,3.591897811094299e-33,1.6921146741200442e-28,3.912350928302417e-30,2.0503485587121642e-16,2.7593263606935703e-30,2.0834823062738623e-29,8.706978999381252e-20,3.509874451447515e-28,3.678253346967603e-21,9.9589988561269e-31,1.4782107345242732e-20,1.7959290504678917e-15,5.5705042604741765e-25
1.146155815504002e-09,0.08248621095422902,3.76,0.0,0.9018541651101136,0.999871980450817,1.6266310085261696e-15,3.2518329668323245e-13,2.8767559087039178e-08,2.8626967074725546e-08,1.6874420670763343e-09,2.1335164836012848e-14,4.0533771685988735e-15,1.3916852577458386e-10,1.3924714605296963e-10,7.025094732254933e-13,5.363430008936394e-13,1.6911505579860407e-09,4.162144680240424e-12,5.82337729029977e-12,6.069328193507646e-13,1.8695856206595012e-13,4.5005360521178705e-13,5.491468027326241e-20,4.812656661144097e-19,7.876267784051822e-15,5.507349645015099e-18,5.987374101435412e-23,5.26446406009669e-12,2.3692022605750453e-21,1.850433730174679e-25,8.820392966660193e-18,6.805653160606851e-19,0.00012801771310376705,8.013853189030085e-30,1.4107991695666108e-21,4.4764186857485874e-21,4.58815413648299e-19,5.141570061025588e-16,1.9794412617043783e-24,4.067770658433756e-33,1.899128074699632e-28,4.548965091040723e-30,2.2245398228134745e-16,3.0958088685654243e-30,2.4629791992758616e-29,9.757871700222124e-20,3.9388619994734863e-28,3.826057500269916e-21,1.1593403572234515e-30,1.629628180362002e-20,1.9379631060305544e-15,6.243180615320221e-25
1.1889555291211185e-09,0.08248621096987853,3.76,0.0,0.9018541639724486,0.9998719803580542,1.8409190201123864e-15,3.5565753048706337e-13,2.984181492734571e-08,2.969053316569217e-08,1.7503498402104788e-09,2.305577853091977e-14,4.215614882483341e-15,1.4970665401842192e-10,1.4979449627132963e-10,7.840022402909079e-13,5.930316224938649e-13,1.7543074632069155e-09,4.4770224880482916e-12,6.0847838690334175e-12,6.587372273272773e-13,2.013280316243072e-13,4.842338373902805e-13,6.110766158751528e-20,5.2044804955101e-19,8.324809061787396e-15,6.1477517538355324e-18,6.682152955213946e-23,5.461047574923924e-12,2.6400187726659183e-21,2.137428468926892e-25,9.515532961446339e-18,7.074227174634315e-19,0.0001280177316981926,9.281445791904407e-30,1.5745341499540475e-21,4.997371777669187e-21,4.942332632076063e-19,5.338227111755781e-16,2.285140664788195e-24,4.584387690847232e-33,2.122629204124737e-28,5.267239138273189e-30,2.4058898606287654e-16,3.458760540543764e-30,2.894841475702608e-29,1.0889930314790724e-19,4.402096691415332e-28,3.973884488740384e-21,1.3421218338970797e-30,1.7893070172448206e-20,2.0854023356278953e-15,6.967857385151089e-25
1.231755242738235e-09,0.08248621098552798,3.76,0.0,0.901854162834776,0.9998719802730367,2.0749447273906876e-15,3.878752080039981e-13,3.091607333563099e-08,3.0753710322930284e-08,1.8132531432495075e-09,2.4843148077923976e-14,4.377818214256515e-15,1.6062564745714917e-10,1.6072340795032428e-10,8.715514020376453e-13,6.532068510000668e-13,1.8174650904343608e-09,4.8032532404395834e-12,6.351006174741614e-12,7.13055627333153e-13,2.162356614413829e-13,5.196605451522131e-13,6.774885582691736e-20,5.614502060501593e-19,8.778048403464427e-15,6.835933016581493e-18,7.428624905277324e-23,5.657630954043325e-12,2.930864501806792e-21,2.4561793470121626e-25,1.0237063207746119e-17,7.343132812635253e-19,0.00012801774214450846,1.069383133786151e-29,1.750450941411298e-21,5.5572973558362755e-21,5.310055151953701e-19,5.535420866900174e-16,2.624423810736633e-24,5.143448955527015e-33,2.3632954057725704e-28,6.075145181186013e-30,2.5944005934917045e-16,3.849211912040123e-30,3.3841999792699995e-29,1.2106151606413024e-19,4.901019917582118e-28,4.121734292881435e-21,1.5457174887889568e-30,1.957280749397525e-20,2.238246795351472e-15,7.7464583544251805e-25
1.2745549563553515e-09,0.08248621100117734,3.76,0.0,0.9018541616970958,0.9998719801925091,2.329819832347517e-15,4.218800654322469e-13,3.1990334466593e-08,3.181649868866679e-08,1.8761523162900817e-09,2.6697238949150992e-14,4.539987159966643e-15,1.719251238294968e-10,1.7203352424948826e-10,9.65372061079571e-13,7.169290937677267e-13,1.8806234655373168e-09,5.140824236110945e-12,6.6222150800035966e-12,7.699309656412688e-13,2.3168179996201553e-13,5.563332710232225e-13,7.485387674466575e-20,6.04313464214431e-19,9.235640244657188e-15,7.573606775859212e-18,8.228635117142941e-23,5.854214197812867e-12,3.242474997610846e-21,2.8088774989420035e-25,1.0984982414134022e-17,7.612370058738234e-19,0.0001280177476982164,1.2261633679977177e-29,1.938983928217655e-21,6.157608348707761e-21,5.691361090780616e-19,5.733172095990525e-16,2.999574234273146e-24,5.74665432516733e-33,2.6218103530284736e-28,6.98120133033966e-30,2.790073940669279e-16,4.268196546009016e-30,3.936506172635517e-29,1.3409530205596307e-19,5.4370922449831765e-28,4.2696068933542825e-21,1.7716559750024465e-30,2.133574946885666e-20,2.3964965435080885e-15,8.580906017093047e-25
1.317354669972468e-09,0.08248621101682659,3.76,0.0,0.9018541605594074,0.999871980114085,2.6066835604656726e-15,4.577157820111834e-13,3.306459847751922e-08,3.287889840507658e-08,1.9390477018068176e-09,2.8618016628361714e-14,4.702121719260698e-15,1.8360470114271808e-10,1.8372448858134708e-10,1.0656791188493615e-12,7.842559674697676e-13,1.9437826143585833e-09,5.48972285047986e-12,6.898581285877707e-12,8.294061324445463e-13,2.476667731788204e-13,5.942515576967739e-13,8.243833747257996e-20,6.490805950135981e-19,9.697264368545182e-15,8.362485766212023e-18,9.084027986319115e-23,6.0507973065903306e-12,3.5755880504261575e-21,3.19777808054362e-25,1.1759289289285721e-17,7.881938897089286e-19,0.00012801775074590665,1.399585030371797e-29,2.1405672515139875e-21,6.799718531367052e-21,6.086289819867243e-19,5.93150154221363e-16,3.412938935874726e-24,6.39570340879259e-33,2.89886424350333e-28,7.994491462111776e-30,2.9929118194998745e-16,4.716751031114613e-30,4.5575422667646375e-29,1.4803058644985835e-19,6.011794149949542e-28,4.417502270977867e-21,2.021521696938289e-30,2.3182078616319638e-20,2.5601516406176143e-15,9.473121577272384e-25
1.4029540972067009e-09,0.08248621104812486,3.76,0.0,0.9018541582840052,0.9998719799591399,3.2310711201486384e-15,5.350542253376685e-13,3.521313578043463e-08,3.5002532458355735e-08,2.0648284911276117e-09,3.265949440348054e-14,5.026287695808995e-15,2.0810263197584475e-10,2.0824753625695433e-10,1.286611031534041e-12,9.29941049133977e-13,2.070103336396631e-09,6.221452823245839e-12,7.467467547059082e-12,9.56327232295781e-13,2.812544295139314e-13,6.738229850642012e-13,9.910803063653077e-20,7.4450475744622945e-19,1.0631441386773731e-14,1.0100707339747196e-17,1.0968335663607766e-22,6.4439631205991884e-12,4.309284286547371e-21,4.0935209857346416e-25,1.3387060881092681e-17,8.422071287198107e-19,0.00012801775373009658,1.8009380813134874e-29,2.5846202942436328e-21,8.214995927829702e-21,6.917173021432838e-19,6.329977927590643e-16,4.3640087946659274e-24,7.838129306764389e-33,3.511383849235704e-28,1.0382099317404177e-29,3.4200888318112116e-16,5.706731024110981e-30,6.03067065678175e-29,1.787252497176616e-19,7.283114065788458e-28,4.713361281746125e-21,2.5996536520210087e-30,2.712530679148072e-20,2.9036781348225105e-15,1.1438534762962808e-24
1.4885535244409337e-09,0.08248621107942287,3.76,0.0,0.9018541560085664,0.99987197980397,3.957770336900833e-15,6.202388353179236e-13,3.736168655015516e-08,3.7124613619127684e-08,2.190598294245876e-09,3.696730551709651e-14,5.3503161969994654e-15,2.341163894422886e-10,2.342897033312681e-10,1.536062333279636e-12,1.0906715329714793e-12,2.1964274627692223e-09,6.998343708797602e-12,8.059027140897465e-12,1.094160928654852e-12,3.1700085447378403e-13,7.583711721572973e-13,1.1788284143232532e-19,8.480936487685045e-19,1.1578460265741905e-14,1.2064287460478337e-17,1.3096288808399151e-22,6.837128398928338e-12,5.137900793660151e-21,5.162700304547792e-25,1.5120367654619743e-17,8.96352985635475e-19,0.0001280177553299404,2.2829857817743392e-29,3.0860785143490237e-21,9.814457283878344e-21,7.803019279595185e-19,6.731015444031977e-16,5.497642599409746e-24,9.484315595507966e-33,4.206513750552177e-28,1.3322715323514092e-29,3.875946932011859e-16,6.827505066961497e-30,7.856855320230047e-29,2.1338450240523494e-19,8.727249489337812e-28,5.009311174875511e-21,3.293915243262071e-30,3.1402692573311166e-20,3.2688268063030823e-15,1.3658041773626435e-24
1.5741529516751666e-09,0.08248621111072059,3.76,0.0,0.9018541537330889,0.9998719796482933,4.7968823050620584e-15,7.136170021920279e-13,3.951025212698772e-08,3.924514302292141e-08,2.316359925324879e-09,4.1541174298383175e-14,5.6742072912383815e-15,2.616429274135618e-10,2.618481461965161e-10,1.8157450071888241e-12,1.2668191167604357e-12,2.322755199281362e-09,7.820297304130755e-12,8.674619513216062e-12,1.2432483290189105e-12,3.549080151823006e-13,8.47892466561532e-13,1.3888768835035518e-19,9.602412053802288e-19,1.2536506190163978e-14,1.4266906136195377e-17,1.548261779787959e-22,7.2302931444333266e-12,6.0674217467176354e-21,6.425584572096569e-25,1.6959199282976745e-17,9.506314478012351e-19,0.00012801775582763097,2.855866492002284e-29,3.648406761524237e-21,1.160944488559497e-20,8.74414277595508e-19,7.134779094993702e-16,6.83480622508596e-24,1.1347842732293112e-32,4.990030179301304e-28,1.691139357921274e-29,4.3605013945065997e-16,8.087474692470056e-30,1.0095320922070237e-28,2.522470277120033e-19,1.0356834496457647e-27,5.305351802533767e-21,4.1190202688908016e-30,3.601358596143761e-20,3.6555982186679595e-15,1.6146965876651653e-24
