Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179)
6.459251898076136e-09,0.0958541438175011,3.76,0.0,0.5526177062749856,0.9998931228272366,1.5531822604031767e-07,3.457928945099509e-06,0.0010726826755853753,0.0009799229834232782,2.8495352942548333e-05,2.227433504187048e-09,3.5098528483666934e-10,7.580561906874055e-05,8.06260562367127e-05,7.809166927273812e-06,3.5236529108238186e-06,1.4928885812545893e-05,2.274207879144445e-08,9.109627358645192e-06,3.298608463613119e-06,2.7254379818583882e-08,3.637656287177188e-08,6.033621747959879e-12
6.610980522096431e-09,0.0958546054572335,3.76,0.0,0.5525912945106675,0.9998884526162343,1.6991498446616203e-07,3.693673628899624e-06,0.0010980966535607476,0.0010009065672408285,2.9841169754767095e-05,2.3174105276773635e-09,3.587574003160843e-10,7.902141756291575e-05,8.416195444659048e-05,8.35095194884389e-06,3.71450780831369e-06,1.5283146954855e-05,2.3907180433552164e-08,9.730729833089344e-06,3.5188583120685604e-06,2.8987591518695184e-08,3.805961602641429e-08,6.704319576324233e-12
6.762709146116726e-09,0.09585506748509179,3.76,0.0,0.5525648377510217,0.9998836860554859,1.8549372471935963e-07,3.939286001085406e-06,0.0011235278073563378,0.001021802360907185,3.123343753292896e-05,2.4084740322459612e-09,3.665015521659314e-10,8.228728293294879e-05,8.776052247412616e-05,8.916239464792394e-06,3.910108990529557e-06,1.563764460604146e-05,2.511549840083836e-08,1.0377801401752164e-05,3.7479339940304394e-06,3.0802209068608614e-08,3.977906038730744e-08,7.439447987261351e-12
6.914437770137021e-09,0.09585552990830062,3.76,0.0,0.5525383350698726,0.999878823350625,2.0209495886108064e-07,4.194916962166695e-06,0.0011489765944635256,0.0010426107244990007,3.267308130769641e-05,2.500590601548168e-09,3.7421776158494994e-10,8.560229827773468e-05,9.142098359672291e-05,9.505443458339326e-06,4.110410199997246e-06,1.599238249025048e-05,2.636812566046245e-08,1.1051237058730732e-05,3.98594600330284e-06,3.2701023306681494e-08,4.153484275695907e-08,8.244322523269488e-12
7.066166394157316e-09,0.0958559927339938,3.76,0.0,0.5525117855519779,0.9998738647086124,2.1975980402844115e-07,4.460714576648324e-06,0.001174443467938647,0.0010633320165766603,3.4161015172121304e-05,2.5937275286095783e-09,3.8190605152348963e-10,8.896555823511231e-05,9.514256747420877e-05,1.0118972994100248e-05,4.3153646516377514e-06,1.634736424369252e-05,2.7666147652344974e-08,1.1751424395547174e-05,4.233001609284762e-06,3.468687987090473e-08,4.332691763503619e-08,9.124621206367309e-12
7.217895018177611e-09,0.09585645596921487,3.76,0.0,0.5524851882930076,0.9998688103377085,2.385299708147524e-07,4.736824103912101e-06,0.00119992887635815,0.0010839665941909504,3.5698142303673364e-05,2.6878528016285437e-09,3.895664466393293e-10,9.237616884875925e-05,9.892451010172437e-05,1.0757232259197827e-05,4.524925119758063e-06,1.6702593415781453e-05,2.901064172899525e-08,1.24787436933508e-05,4.489204905730863e-06,3.6762678546461724e-08,4.515524758910161e-08,1.0086403093433624e-11
7.369623642197906e-09,0.09585691962091801,3.76,0.0,0.5524585423995139,0.9998636604474436,2.5844775177736855e-07,5.023388028781829e-06,0.0012254332637816512,0.0011045148128897048,3.7285354993451796e-05,2.7829350900585253e-09,3.9719897325444337e-10,9.583324743669886e-05,0.00010276605376304302,1.1420620603967475e-05,4.739044016730734e-06,1.705807347025921e-05,3.0402676664106395e-08,1.323356801403933e-05,4.7546568588992495e-06,3.893137261440362e-08,4.7019803635981315e-08,1.1136127397429496e-11
7.5213522662182e-09,0.0958573836959686,3.76,0.0,0.5524318469888955,0.9998584152485914,2.7955601007180015e-07,5.320546091775209e-06,0.0012509570697221523,0.0011249770267244181,3.892353468182817e-05,2.8789437309648006e-09,4.0480365931266736e-10,9.933592246139832e-05,0.00010666644698431634,1.2109532582263832e-05,4.957673464133825e-06,1.7413807786307297e-05,3.1843312222769416e-08,1.4016263290313404e-05,5.0294553550938265e-06,4.1195968201889076e-08,4.892056563370007e-08,1.228067317551503e-11
7.673080890238494e-09,0.09585784820114418,3.76,0.0,0.5524051011893579,0.9998530749531416,3.018981682107926e-07,5.628435319046454e-06,0.0012765007291227087,0.0011453535882568323,4.0613551999844745e-05,2.9758487156501925e-09,4.123805343382306e-10,0.00010288333340143387,0.00011062494448823792,1.2824357991374693e-05,5.180765357045485e-06,1.7769799659645e-05,3.333359878696481e-08,1.4827188414678078e-05,5.313695247608582e-06,4.355952363438708e-08,5.085752268391588e-08,1.3527359584679361e-11
7.976538138279084e-09,0.09585877852854471,3.76,0.0,0.5523514549900742,0.9998421099263198,3.504606045864446e-07,6.276941975982333e-06,0.0013276493251398174,0.0011858511572522034,4.415252829746562e-05,3.1722308750018957e-09,4.2745097704961315e-10,0.00011010897526699007,0.00011871330194639954,1.433328474418171e-05,5.640143256081664e-06,1.8482568850222776e-05,3.646727774900416e-08,1.653512910088665e-05,5.9108637457951154e-06,4.859600446440559e-08,5.484002708030084e-08,1.6358758362536544e-11
8.249649661515614e-09,0.09585961736044919,3.76,0.0,0.5523029925542525,0.9998319183224244,3.988334115868813e-07,6.8986186616587885e-06,0.0013737552296640139,0.0012220095451029535,4.7523406257297116e-05,3.351752204200202e-09,4.409195888862609e-10,0.00011675663812463032,0.00012618418895685485,1.57837572028143e-05,6.0683596360908366e-06,1.9124973359582532e-05,3.946773002516682e-08,1.817228115210606e-05,6.481496064736199e-06,5.3499006970859466e-08,5.8548162873766447e-08,1.9339523919875448e-11
8.522761184752144e-09,0.09586045768741867,3.76,0.0,0.5522543537886505,0.999821421955124,4.5190376438801696e-07,7.557074390090754e-06,0.0014199320134379728,0.001257895835134526,5.107528951890744e-05,3.5337395355693885e-09,4.542986201687392e-10,0.00012353635277336154,0.00013383202174749195,1.7324038041899738e-05,6.510281434397165e-06,1.976825990829013e-05,4.264492830446691e-08,1.9906166821988436e-05,7.084059879407172e-06,5.87725202663795e-08,6.237386839651438e-08,2.2787430770980924e-11
8.795872707988674e-09,0.09586129954589354,3.76,0.0,0.5522055339925601,0.9998106221011832,5.099436915629749e-07,8.253013987288604e-06,0.0014661820466037563,0.0012935120304772415,5.481287183342404e-05,3.7180398457251873e-09,4.67588295070932e-10,0.00013044348261670728,0.00014165267202433153,1.895623369200439e-05,6.965626381100065e-06,2.041244483922402e-05,4.6004625547729736e-08,2.173863596650901e-05,7.719004680302319e-06,6.443618352549365e-08,6.63174711329821e-08,2.67639547247699e-11
9.068984231225204e-09,0.09586214297144852,3.76,0.0,0.5521565285739712,0.9997995200480436,5.732302388397007e-07,8.987116070204484e-06,0.001512507651110276,0.0013288601191378095,5.8740738191028016e-05,3.9045060000730415e-09,4.807888513379104e-10,0.0001374734969834128,0.00014964207302388467,2.0682403705922512e-05,7.434113189378497e-06,2.1057543702350427e-05,4.955246011894286e-08,2.3671471285604737e-05,8.386751663763317e-06,7.051013321859559e-08,7.037943126351391e-08,3.1337004636974496e-11
9.342095754461735e-09,0.09586298799880391,3.76,0.0,0.5521073330482211,0.9997881170933574,6.420452767896855e-07,9.76003356313358e-06,0.001558911100942573,0.0013639420741187816,6.286336616271497e-05,4.092996541371313e-09,4.939005396379665e-10,0.0001446219689497967,0.00015779621871263048,2.250456145159186e-05,7.915462040069017e-06,2.170357127339098e-05,5.3293954289950924e-08,2.5706389837738975e-05,9.08769452375411e-06,7.70149914364584e-08,7.456035096450493e-08,3.658140060060663e-11
9.615207277698265e-09,0.09586383466183973,3.76,0.0,0.5520579430365884,0.9997764145445319,7.166753123910678e-07,1.0572394204652256e-05,0.0016053946224258615,0.0013987598535369905,6.71851272958957e-05,4.283375485853739e-09,5.069236229394678e-10,0.00015188457320886004,0.00016611116299882148,2.442467479353393e-05,8.409394980159553e-06,2.235054157209314e-05,5.723451335464698e-08,2.7845044522653822e-05,9.822200225453232e-06,8.397185436071174e-08,7.886098403238997e-08,4.257937119315312e-11
9.888318800934795e-09,0.09586468299360743,3.76,0.0,0.5520083542648471,0.9997644137182852,7.974113043109218e-07,1.1424801045485595e-05,0.0016519603945909127,0.0014333154007409937,7.171028855127558e-05,4.475512126488895e-09,5.198583759109942e-10,0.00015925708398397065,0.0001745830189560049,2.644466676340243e-05,8.915636249208211e-06,2.299846788012115e-05,6.137942524424231e-08,3.0089025533717684e-05,1.0590609761448267e-05,9.140228088168474e-08,8.328224581483673e-08,4.942106913913098e-11
9.999999999999999e-09,0.09586553302634283,3.76,0.0,0.5519880181203167,0.9997594207030874,8.322530812125575e-07,1.1785039397418773e-05,0.0016710263329859584,0.0014473708157367695,7.362028465344638e-05,4.5545580588979395e-09,5.25122296187374e-10,0.00016230256531035345,0.00017809165764887968,2.72998931536067e-05,9.126131577262124e-06,2.3263697264573764e-05,6.313443701171678e-08,3.1037334813185987e-05,1.0914669548322402e-05,9.458223792411036e-08,8.512519000291955e-08,5.248434742917222e-11
1.0161430324171325e-08,0.09586553302634283,3.76,0.0,0.5519585625617838,0.9997521159402092,8.845484819294565e-07,1.2317832937261236e-05,0.0016986105495924051,0.0014676106444275114,7.644301377259484e-05,4.669280843314473e-09,5.327050843445066e-10,0.00016673537298716716,0.0001832079580582667,2.8566416219645308e-05,9.433912542039559e-06,2.3647362758566403e-05,6.573386057603334e-08,3.243986177978788e-05,1.139323889047781e-05,9.932828137054998e-08,8.782522344805092e-08,5.720510557852849e-11
1.0434541847407855e-08,0.09586638479147813,3.76,0.0,0.5519085638576968,0.9997395225443464,9.783861679776377e-07,1.325204501247784e-05,0.0017453471731671529,0.0015016474987568688,8.138736517688266e-05,4.864560920470368e-09,5.454640446004118e-10,0.0001743154074202419,0.00019198220942669543,3.079175849676303e-05,9.963953221288084e-06,2.429723806509217e-05,7.030287302860383e-08,3.489902227777454e-05,1.2230378859384458e-05,1.0777230660829509e-07,9.249118638542195e-08,6.603910240224508e-11
1.0707653370644385e-08,0.09586723831965427,3.76,0.0,0.5518583541828818,0.9997266348727739,1.0792276047179175e-06,1.4227969155871962e-05,0.00179217230512306,0.0015354278634674597,8.65473048565019e-05,5.061236369680166e-09,5.581355630736785e-10,0.00018199324801750232,0.00020090205908676636,3.3122486044453816e-05,1.0505490489214684e-05,2.4948104970721293e-05,7.509139997078388e-08,3.74679175165979e-05,1.3102297108664598e-05,1.1675723687432559e-07,9.728159720732876e-08,7.604026235736644e-11
1.0980764893880915e-08,0.09586809364073245,3.76,0.0,0.551807929666109,0.9997134542751973,1.187379783592974e-06,1.5246114467376276e-05,0.001839087939852281,0.0015689536239892365,9.192669628689372e-05,5.259195759933349e-09,5.707199556801173e-10,0.00018976504712907112,0.00020996384923633652,3.556034905694602e-05,1.105825952560066e-05,2.5599973976275903e-05,8.010426329478093e-08,4.014790079326032e-05,1.4009237962017888e-05,1.2630637119550859e-07,1.0219812270080046e-07,8.73359565590701e-11
1.1253876417117445e-08,0.09586895078380657,3.76,0.0,0.551757286533104,0.9996999821085556,1.3031532782933097e-06,1.6306967716796967e-05,0.0018860960268642908,0.001602226651556224,9.752930583599114e-05,5.458332053181364e-09,5.832175473622006e-10,0.00019762704684392872,0.00021916397752403473,3.8107056092728125e-05,1.1621998596224726e-05,2.625285492847544e-05,8.534617042208676e-08,4.2940269521527925e-05,1.495142330017323e-05,1.3644341675629256e-07,1.0724264519955272e-07,1.0006432913598747e-10
1.1526987940353975e-08,0.09586980977721425,3.76,0.0,0.551706421105022,0.9996862197366327,1.4268620811863937e-06,1.7410993790357763e-05,0.0019331984713347149,0.0016352488033180815,0.0001033588042714809,5.658542445847951e-09,5.956286716138024e-10,0.00020557557715181025,0.00022849889633781107,4.076427468490636e-05,1.2196449136282151e-05,2.6906757035699956e-05,9.08217154512458e-08,4.5846266513781036e-05,1.592905321930515e-05,1.4719247847002038e-07,1.1241727417385982e-07,1.1437491867390533e-10
1.1800099463590506e-08,0.09587067064854869,3.76,0.0,0.551655329796937,0.9996721685296811,1.558823443046586e-06,1.855863612926635e-05,0.001980397134665849,0.0016680219224507,0.00010941876826217191,5.859728215949302e-09,6.079536700231556e-10,0.00021360705414303664,0.00023796511210340217,4.353363194242541e-05,1.2781355813050263e-05,2.756168888342605e-05,9.653538041641032e-08,4.8867081236616756e-05,1.694230667437013e-05,1.585780487113401e-07,1.1772435805915636e-07,1.304292960877163e-10
1.2073210986827036e-08,0.09587153342466988,3.76,0.0,0.5516040091163313,0.9996578298640524,1.6993577160217786e-06,1.9750317160466332e-05,0.002027693835055263,0.0017005478382658625,0.00011571268187022555,6.061794575617005e-09,6.20192891833315e-10,0.00022171797824532905,0.00024755918459246426,4.6416715142392954e-05,1.3376466571628953e-05,2.8217658449343092e-05,1.0249153662946353e-07,5.200385104081076e-05,1.7991342107706538e-05,1.706249972091298e-07,1.2316649631166747e-07,1.4840171851482692e-10
1.2346322510063566e-08,0.0958723981317159,3.76,0.0,0.5515524556616019,0.9996432051218365,1.848788199776688e-06,2.0986438719727446e-05,0.002075090348069782,0.0017328283663199605,0.0001222439380318563,6.264650528830208e-09,6.323466935194902e-10,0.00022990493249671652,0.0002572777262401423,4.9415072313731446e-05,1.3981532666686303e-05,2.887467311815674e-05,1.0869444608578863e-07,5.525766236620604e-05,1.9076298063220632e-05,1.833585610989636e-07,1.2874655167941248e-07,1.6847979881980766e-10
1.2619434033300096e-08,0.09587326479511381,3.76,0.0,0.5515006661205772,0.9996282956905109,2.0074409907563927e-06,2.2267382467216767e-05,0.002122588407222817,0.001764865308521793,0.0001290158400247961,6.46820873417617e-09,6.444154383826627e-10,0.00023816458085370513,0.00026711740147186203,5.2530212812363984e-05,1.459630868241552e-05,2.9532739696086675e-05,1.1514826291939396e-07,5.8629551922060054e-05,2.0197293786461575e-05,1.968043351338552e-07,1.3446766267697266e-07,1.9086519029604875e-10
1.2892545556536626e-08,0.09587413343959073,3.76,0.0,0.5514486372690488,0.9996131029625979,2.1756448345156527e-06,2.3593510295688822e-05,0.002170189704553421,0.0017966604532394363,0.00013603160292116305,6.672385372466486e-09,6.563994961589009e-10,0.00024649366653391137,0.0002770749260391429,5.576360788813039e-05,1.5220552542540191e-05,3.0191864425064633e-05,1.2185703489563437e-07,6.212050784336085e-05,2.1354429810877813e-05,2.1098826205186905e-07,1.4033325625236816e-07,2.1577428614122594e-10
1.3165657079773156e-08,0.09587500408918453,3.76,0.0,0.551396365969319,0.9995976283353274,2.3537309810594787e-06,2.4965164731432026e-05,0.002217895891205547,0.0018282155754062088,0.000143294355024535,6.877100019039744e-09,6.682992426437972e-10,0.00025488901039237154,0.00028714706636423113,5.911669124362532e-05,1.58540255120396e-05,3.0852052996639373e-05,1.2882470493069315e-07,6.573147082361966e-05,2.2547788530545444e-05,2.259366230990775e-07,1.4634706063420905e-07,2.434389332674191e-10
1.3438768603009686e-08,0.0958758767672544,3.76,0.0,0.5513438491687643,0.9995818732103133,2.5420330431405673e-06,2.638266932810847e-05,0.002265708578006237,0.0018595324366257337,0.00015080713929021563,7.0822755205850326e-09,6.801150593314885e-10,0.0002633475093307479,0.00029733063889336063,6.259085958514622e-05,1.649649219207749e-05,3.151331056559471e-05,1.360551126282527e-07,6.946333522464112e-05,2.3777434759658046e-05,2.416760287062205e-07,1.5251311834713992e-07,2.7410715999271736e-10
1.3711880126246216e-08,0.09587675149649155,3.76,0.0,0.5512910838984175,0.9995658389932316,2.7408868574601387e-06,2.784632905362119e-05,0.00231362933604166,0.0018906127852761079,0.00015857291472792356,7.2878378763263945e-09,6.918473330677261e-10,0.00027186613473867573,0.00030762250945845347,6.618747316593152e-05,1.7147720509357655e-05,3.217564176328684e-05,1.4355199582571776e-07,7.331695016376268e-05,2.5043416279060536e-05,2.582334093172983e-07,1.588357993835416e-07,3.0804391715161213e-10
1.3984991649482746e-08,0.09587762829892935,3.76,0.0,0.5512380672715657,0.9995495270935104,2.9506303487202268e-06,2.935643067013932e-05,0.0023616596972302157,0.001921458356613188,0.00016659455778637522,7.493716123414986e-09,7.034964557164899e-10,0.00028044193096651827,0.0003180195926470804,6.990785632186202e-05,1.7807481700875874e-05,3.283905071070685e-05,1.513189921442167e-07,7.729312057903587e-05,2.6345764370102023e-05,2.756360063682349e-07,1.6531981451946134e-07,3.4553183215526735e-10
1.4531214695955808e-08,0.09587938820831271,3.76,0.0,0.5511312688045433,0.9995160759008269,3.404147711653916e-06,3.2517017812898645e-05,0.002458055164303818,0.001982452043371103,0.00018341654788599256,7.90615098031366e-09,7.265468384201735e-10,0.00029775356921325633,0.00033911729531969735,7.772505226043226e-05,1.9151704080909213e-05,3.41691158627031e-05,1.6767738282509724e-07,8.561613288106702e-05,2.9059605980999057e-05,3.1308731776744405e-07,1.7879247524316427e-07,4.323846704108654e-10
1.5022815437781563e-08,0.0958809794250354,3.76,0.0,0.5510342632211372,0.9994850343584158,3.852984198031992e-06,3.5522894608129665e-05,0.0025452005137619415,0.002036560566060278,0.00019945862026533339,8.277769178105686e-09,7.470118290090486e-10,0.0003135013583412496,0.0003584350784677463,8.51963894238342e-05,2.0388458741276264e-05,3.5369891742423704e-05,1.8335821669282026e-07,9.353319070461281e-05,3.162643126995859e-05,3.499634812295709e-07,1.9152434651746585e-07,5.259217923499946e-10
1.5514416179607317e-08,0.09588257767260258,3.76,0.0,0.5509364019638656,0.9994531151838454,4.342440290776997e-06,3.868290952159898e-05,0.002632723071384441,0.0020899348079291007,0.0002163708071762068,8.649434823025586e-09,7.672137011528131e-10,0.0003293915943264808,0.00037804792966915156,9.308774955405456e-05,2.1649451182502572e-05,3.657420161907776e-05,1.9996637196358593e-07,0.0001018579355221315,3.431087046219189e-05,3.9001509625790967e-07,2.0486921205797174e-07,6.362503170977428e-10
