Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70)
5.423337131961983e-20,0.762323214252143,3.76,0.0,0.8211409076495157,0.9999999999996148,3.8574540138349596e-45,2.665593311206406e-32,3.0203279769983938e-28,5.788407631467819e-23,2.5492908230166588e-19,1.5638663901739648e-17,7.248336948752487e-33,4.151200356032291e-46,1.1794345578629252e-40,1.9597873519953002e-54,1.9212740353708944e-64,6.277883127880375e-21,1.2739199845254434e-15,3.123540403024275e-32,2.542095178958427e-35,3.3070361108411387e-37,1.2563674142136707e-52,4.4327721210477574e-32,2.652152256168446e-32,1.928994425946292e-31,1.723313139937199e-45,6.533776879285632e-38,1.0393365760193157e-34,4.904637535759186e-50,8.460653272094519e-51,2.0242817662810102e-53,1.1211080093733367e-51,6.627104905122357e-41,3.449542164800037e-49,4.3373354105818665e-42,2.7716017823538804e-51,1.3002868632972582e-49,1.5638663901890786e-17,1.6391183270394665e-34,1.981279994326691e-33,1.6004855798349149e-32,1.506834496552415e-28,2.09209350748856e-35,1.261450423679923e-32,5.775949930894772e-38,1.9859144891096175e-32,2.794511666964578e-37,3.851940624369924e-13,4.5042770044778885e-48,1.774736962089571e-72,4.476079127996089e-56,7.39035745048935e-49,8.611312674127437e-57,6.380778204529013e-65,7.268150414609383e-58,2.0479341287472695e-64,4.776351879142944e-77,1.5521879180693478e-36,1.2426988770938465e-62,5.740113952458363e-49,8.51813200215031e-54,3.0423135406320615e-66,1.6506358876920517e-72,3.2003910001114098e-74,1.2739199845252925e-15,2.549290823016658e-19,9.695743539526793e-38,6.277883127891151e-21,2.1276472633584728e-66,1.832507916534441e-70,3.228957402217516e-90
1.0851386111996912e-19,0.7623232142521432,3.76,0.0,0.8211409076495144,0.9999999999992292,3.0883087093842155e-44,1.0669319985679744e-31,9.059854996193025e-28,1.158184430069757e-22,5.100796494706653e-19,3.1290914826844046e-17,2.901223750625206e-32,3.323484392359418e-45,9.44264792992433e-40,1.5690215161346778e-53,3.077614710182518e-63,1.2561220541688702e-20,2.5489467631295322e-15,1.2502301793308272e-31,1.0175005607062347e-34,1.3236762828152948e-36,1.0059401929589887e-51,1.7742640621728335e-31,1.061552073327028e-31,7.72100480833882e-31,1.3796983600785395e-44,2.6152137081959837e-37,4.160054893365182e-34,3.926692258201038e-49,6.775384355120016e-50,1.6206562629674487e-52,8.975680891583225e-51,2.652569957861855e-40,2.762431221822209e-48,1.7360645140345202e-41,2.2195290842278436e-50,1.041283899845032e-48,3.1290914827146056e-17,6.560744974026672e-34,7.93028334175225e-33,6.406113304693724e-32,6.031264910231947e-28,8.373826182410486e-35,5.049089129377246e-32,2.3118852284215156e-37,7.948833398606911e-32,1.1185329374465787e-36,7.707227851462817e-13,3.6061603966526327e-47,2.842663388478186e-71,3.583585212540239e-55,5.918279804019471e-48,6.894286213920336e-56,5.11658348949696e-64,5.818940104339293e-57,3.2802440048045465e-63,1.5301478524215244e-75,6.212796795361451e-36,1.9904775921100955e-61,4.5967338996009984e-48,6.819684991939179e-53,4.871670721200344e-65,2.6431680418762976e-71,5.126186722227901e-73,2.5489467631289276e-15,5.10079649470665e-19,3.880824199585053e-37,1.2561220541731832e-20,3.407007742478279e-65,2.9344224677177317e-69,1.474420569640991e-88
2.170748407206677e-19,0.7623232142521433,3.76,0.0,0.8211409076495119,0.9999999999984581,2.47158556938793e-43,4.269117740919548e-31,3.0192563961304128e-27,2.316871767783376e-22,1.020380783808663e-18,6.259541667702964e-17,1.1608674021433076e-31,2.6597975886437204e-44,7.556988157388055e-39,1.2556940704629105e-52,4.927046417066554e-62,2.5127895369240673e-20,5.0990003203377e-15,5.0025492175410965e-31,4.071327598678504e-34,5.2964292994283164e-36,8.050908117918948e-51,7.099367334650806e-31,4.2475910291918035e-31,3.089407630782289e-30,1.1041780065018009e-43,1.046426294760558e-36,1.6645638295898333e-33,3.142547208501076e-48,5.423053520442524e-49,1.2970175608456376e-51,7.183272605835982e-50,1.0613742345671793e-39,2.2110645203162297e-47,6.946519445482311e-41,1.7765227701143823e-49,8.33449089669086e-48,6.259541667763222e-17,2.6251525664001633e-33,3.1731463037534636e-32,2.563279756423227e-31,2.4132915727220927e-27,3.3506212138759058e-34,2.0202933260482076e-31,9.250552284206972e-37,3.180568742656884e-31,4.4755887056257436e-36,1.5417802303327264e-12,2.8860243027970084e-46,4.550730227229304e-70,2.8679577147499475e-54,4.737022552381791e-47,5.517524330046828e-55,4.10775656097822e-63,4.656921260090887e-56,5.251231544314448e-62,4.899219206239724e-74,2.4859279761054946e-35,3.1864926434616096e-60,3.6792451215495e-47,5.457820637112632e-52,7.797849985106274e-64,4.2307902244268565e-70,8.206350190003395e-72,5.09900032033528e-15,1.0203807838086613e-18,1.5528351806628637e-36,2.512789536941325e-20,5.4534311913908346e-64,4.6970047680806036e-68,7.538016096779798e-87
4.34196799922065e-19,0.7623232142521441,3.76,0.0,0.8211409076495066,0.9999999999969159,1.9776439786812637e-42,1.7079250873107472e-30,1.0867260159822083e-26,4.63424645868129e-22,2.0409830524846513e-18,1.2520442037730792e-16,4.644225520025556e-31,2.1282421871668804e-43,6.04673869658876e-38,1.0047460400196008e-51,7.885565331233187e-61,5.026124502408589e-20,1.0199107434753988e-14,2.001345433455095e-30,1.6287961484016416e-33,2.1189166025071168e-35,6.442081429602613e-50,2.840209216894726e-30,1.6993129984145087e-30,1.2359642224544907e-29,8.835101683525208e-43,4.186387884111847e-36,6.659339217235376e-33,2.5145152295975704e-47,4.339541499178715e-48,1.0378111109093493e-50,5.747709474787187e-49,4.246193970107124e-39,1.769299542786202e-46,2.7790601568587205e-40,1.4215781050976287e-48,6.669281008755476e-47,1.2520442037850696e-16,1.0502319663752297e-32,1.2694651442294232e-31,1.0254788130400845e-30,9.654737731941217e-27,1.3404666645334527e-33,8.08248884005924e-31,3.7008232739193685e-36,1.2724346030347795e-30,1.7905269144595514e-35,3.08389511977708e-12,2.309257929773415e-45,7.283143968888312e-69,2.294802587000548e-53,3.790577759921324e-46,4.414857840245494e-54,3.3075288674195664e-62,3.726245648529474e-55,8.404244027374496e-61,1.568189652652075e-72,9.945330673133554e-35,5.0997714204470715e-59,2.9441394795685416e-46,4.367085746782889e-51,1.2479102074851435e-62,6.770641793861368e-69,1.3133722466366556e-70,1.0199107434744313e-14,2.040983052484645e-18,6.212351868738724e-36,5.026124502477632e-20,8.727265391557704e-63,7.516751097305256e-67,4.216318985016062e-85
8.684407183248593e-19,0.7623232142521456,3.76,0.0,0.8211409076494963,0.9999999999938316,1.5822654117506715e-41,6.832256386867975e-30,4.104911556972894e-26,9.26899590235982e-22,4.082187589836603e-18,2.5042242777749286e-16,1.8578414010652725e-30,1.7027554135065637e-42,4.8378502745583e-37,8.038731534081001e-51,1.261873771012444e-59,1.0052794433274141e-19,2.039932166358639e-14,8.006033273073143e-30,6.515714849216527e-33,8.476356224453738e-35,5.154207178880165e-49,1.1361761499468705e-29,6.797805207851537e-30,4.9442592587422955e-29,7.068752469987653e-42,1.674692492404767e-35,2.663952482110091e-32,2.0118031892021427e-46,3.472072726132754e-47,8.303277219423294e-50,4.5986041823451265e-48,1.698620548696826e-38,1.415618826740007e-45,1.1117145740146482e-39,1.137406457312723e-47,5.336100206001738e-46,2.50422427779866e-16,4.201269770354054e-32,5.078273850900721e-31,4.1022490951768074e-30,3.862209403341965e-26,5.362303044970347e-33,3.233258661848954e-30,1.4804497904627256e-35,5.090152652221643e-30,7.16269056001469e-35,6.168124894951646e-12,1.8475817570177014e-44,1.1654611053079436e-67,1.8360174610347052e-52,3.03284614200864e-45,3.5322217441403185e-53,2.679396693426694e-61,2.98128131504542e-54,1.3448609548162417e-59,5.018910206083134e-71,3.978456063831229e-34,8.160740983012275e-58,2.3556089732408138e-45,3.494000331676782e-50,1.9968597249784386e-61,1.0834128972815118e-67,2.1016806082095945e-69,2.039932166354769e-14,4.082187589836578e-18,2.4851429914403913e-35,1.0052794433550333e-19,1.3965045191731492e-61,1.202803676294824e-65,2.5037903877051e-83
1.7369285551304483e-18,0.7623232142521482,3.76,0.0,0.8211409076494757,0.9999999999876629,1.2658724297160374e-40,2.7330137791466836e-29,1.5935621791840247e-25,1.8538495037247693e-21,8.164596664540403e-18,5.008584425763765e-16,7.431668001119749e-30,1.362268999772894e-41,3.870463956294937e-36,6.431290525616674e-50,2.019144709268708e-58,2.010613429459127e-19,4.079975012125049e-14,3.202543621701633e-29,2.606391994575512e-32,3.390680457442986e-34,4.123582569364754e-48,4.544889532730324e-29,2.719232730976614e-29,1.97778418013707e-28,5.655270437789655e-41,6.699050961169838e-35,1.0656243534328006e-31,1.609518957654596e-45,2.7778340023566906e-46,6.642937123648033e-49,3.679057995935947e-47,6.794796481477089e-38,1.1325667428069473e-44,4.447039557805361e-39,9.099827587491263e-47,4.269150340869178e-45,5.008584425810222e-16,1.6805762922469618e-31,2.031392197377131e-30,1.6409664076920924e-29,1.5449466256657622e-25,2.145008496698169e-32,1.293356091709668e-29,5.922040134363907e-35,2.0361439107664264e-29,2.8651928055902572e-34,1.233658443044421e-11,1.4781355737555502e-43,1.8648642316344446e-66,1.4688854198985197e-51,2.4264304965996504e-44,2.8259117282732937e-52,2.196617401142954e-60,2.3851410722568206e-53,2.151923066521886e-58,1.606163805104572e-69,1.591447200976816e-33,1.3058071003923376e-56,1.8846061422977593e-44,2.795332972492016e-49,3.1951382836375477e-60,1.7335488149433927e-66,3.362917000275948e-68,4.0799750121095666e-14,8.164596664540305e-18,9.940976470654743e-35,2.010613429569608e-19,2.2345208829550992e-60,1.9245847135620294e-64,1.5401222183571119e-81
3.4739042287416264e-18,0.7623232142521539,3.76,0.0,0.8211409076494344,0.9999999999753254,1.0127219934749303e-39,1.093227767266489e-28,6.2774398872131445e-25,3.707749429714669e-21,1.6329414813947592e-17,1.0017304721681987e-15,2.972727680881666e-29,1.089841068103401e-40,3.0964446615302734e-35,5.1451545374574176e-49,3.2307489096846543e-57,4.021281401556965e-19,8.160060703657583e-14,1.2810435116247347e-28,1.0425780091782454e-31,1.3562997768919875e-33,3.2989527883733405e-47,1.8179928003234126e-28,1.0877152231979788e-28,7.911297676613208e-28,4.5243237349299356e-40,2.679681627208844e-34,4.262584136466333e-31,1.2876457294609578e-44,2.2223375326164406e-45,5.31447583898275e-48,2.94331625819961e-46,2.7180041353433975e-37,9.060820677431235e-44,1.7788522623251e-38,7.280092450057086e-46,3.415428346386516e-44,1.0017304721770882e-15,6.722441945232697e-31,8.125734100702775e-30,6.563999161513882e-29,6.17991223338e-25,8.58020853320095e-32,5.173529622102575e-29,2.368864250820774e-34,8.144741337061846e-29,1.1461004365665153e-33,2.4673503442003062e-11,1.1825365255931628e-42,2.983883938034244e-65,1.1751389823285277e-50,1.9412058323351857e-43,2.260783336465886e-51,1.8421349040660353e-59,1.9081626201982907e-52,3.4431933419920567e-57,5.13990424429531e-68,6.365918470886381e-33,2.089362197578578e-55,1.5077325017580178e-43,2.2363194724523177e-48,5.112351433992939e-59,2.7737486674229077e-65,5.3808496287468124e-67,8.160060703595657e-14,1.6329414813947192e-17,3.976471492761601e-34,4.0212814019988994e-19,3.5753243373102307e-59,3.0794146883982416e-63,9.65738749850836e-80
6.947855575963983e-18,0.762323214252165,3.76,0.0,0.8211409076493518,0.9999999999506506,8.101872290835701e-39,4.372955663333238e-28,2.4916137946704062e-24,7.41554967774378e-21,3.2659051112760305e-17,2.0034745313280617e-15,1.1891031685353674e-28,8.718832019465135e-40,2.4771851280102794e-34,4.116172468383261e-48,5.169292251804105e-56,8.042617345090289e-19,1.6320232086721515e-13,5.124226172736097e-28,4.170354459727877e-31,5.4252542950188536e-33,2.63919692423236e-46,7.272045176288744e-28,4.350905161569947e-28,3.1645512620802038e-27,3.6195019377739446e-39,1.0718889342969438e-33,1.7050509992989394e-30,1.0301288090732707e-43,1.7778981588221163e-44,4.2516311238089505e-47,2.354680950811292e-45,1.0872369103304662e-36,7.248771238590113e-43,7.115483418025176e-38,5.824166115777841e-45,2.7323859071909345e-43,2.0034745313442333e-15,2.6890041380650314e-30,3.250326698188285e-29,2.6256263622926935e-28,2.471990039575785e-24,3.432118311577256e-31,2.069432899641143e-28,9.475553412008581e-34,3.2579296669514984e-28,4.5844483561294503e-33,4.9347341227415686e-11,9.460404449921439e-42,4.7742952148019565e-64,9.401267489542035e-50,1.5529892402388723e-42,1.8086486017660085e-50,1.6094058629942217e-58,1.5265553663099786e-51,5.509202498450823e-56,1.6447981685985065e-66,2.546393413008789e-32,3.3430361865046103e-54,1.2062050384436783e-42,1.789076832318454e-47,8.179866431107861e-58,4.438054376787228e-64,8.609505351550302e-66,1.6320232086473808e-13,3.265905111275874e-17,1.5906047798132766e-33,8.042617346858042e-19,5.7205916802612534e-58,4.92712707265648e-62,6.11691800166741e-78
1.3895758270408692e-17,0.7623232142521874,3.76,0.0,0.8211409076491866,0.999999999901301,6.481536598850334e-38,1.749191250350907e-27,9.927730463309715e-24,1.4831151757999296e-20,6.531832371037914e-17,4.006962649552664e-15,4.756436866520769e-28,6.975107005889244e-39,1.981759861674441e-33,3.292957495771127e-47,8.270943103113255e-55,1.6085289229507537e-18,3.2640574852844846e-13,2.0497008942962817e-27,1.6681502684848548e-30,2.170112754850908e-32,2.1113714167245594e-45,2.9088328654796197e-27,1.7403709238385073e-27,1.265826943096036e-26,2.895618722869346e-38,4.287620582256993e-33,6.820238686862907e-30,8.24107937503244e-43,1.42232978024674e-43,3.401325073708316e-46,1.8837559373013363e-44,4.3491633341596514e-36,5.799062871327799e-42,2.846209432759122e-37,4.659369758877055e-44,2.1859260178303827e-42,4.006962649578578e-15,1.0756071308283542e-29,1.3001372871853942e-28,1.0502558775185173e-27,9.888010449827063e-24,1.372854295284916e-30,8.2777736968318e-28,3.790240657607993e-33,1.3031784876614823e-27,1.8337886490959364e-32,9.869501584742061e-11,7.568368422022928e-41,7.638937006844173e-63,7.521129114353901e-49,1.242401221972074e-41,1.446928215735933e-49,1.504622355145772e-57,1.2212629850806596e-50,8.814798522911021e-55,5.263400230238085e-65,1.018562642979695e-31,5.348903234503978e-53,9.649716481545728e-42,1.4312699937175044e-46,1.308786957085794e-56,7.100932393446034e-63,1.3775325320966113e-64,3.2640574851853986e-13,6.531832371037283e-17,6.362451498131774e-33,1.6085289236578573e-18,9.153004880574815e-57,7.8834549827935e-61,3.894407730750104e-76
2.779156365929811e-17,0.7623232142522319,3.76,0.0,0.821140907648856,0.9999999998026016,5.185245151541144e-37,6.996783500474915e-27,3.9633472022497296e-23,2.9662362255299985e-20,1.3063686890559033e-16,8.013938885621375e-15,1.9025795850199172e-27,5.580102161190559e-38,1.585412592539003e-32,2.6343737819762268e-46,1.3233570333197643e-53,3.2170632987744476e-18,6.528126038507336e-13,8.198824426899313e-27,6.6726180427883e-30,8.680473087571994e-32,1.6891026840585277e-44,1.1635361051106632e-26,6.961501457138687e-27,5.0633206485272434e-26,2.3165018355440733e-37,1.7150870244426242e-32,2.728102412764396e-29,6.59288306123263e-42,1.137868325508755e-42,2.7210681184217737e-45,1.5070092187201788e-43,1.7398246165236197e-35,4.639268651630757e-41,1.1384879396116421e-36,3.727510559548915e-43,1.74874773098259e-41,8.01393888564748e-15,4.3024395032112724e-29,5.200562334984894e-28,4.2010341196226274e-27,3.955214237340014e-23,5.4914310501872796e-30,3.311117895588601e-27,1.516100130391625e-32,5.212727147845443e-27,7.335173086753318e-32,1.9739036128414933e-10,6.054712624457425e-40,1.2222350722276262e-61,6.017033932722881e-48,9.939249094373545e-41,1.157547204295035e-48,1.5510466025617663e-56,9.770315991654384e-50,1.4103737269126463e-53,1.6842954441307108e-63,4.074261710072388e-31,8.558281442275008e-52,7.719803695378261e-41,1.1450194478318836e-45,2.094065784589257e-55,1.1361528728064217e-61,2.2040613923956808e-63,6.528126038110991e-13,1.3063686890556516e-16,2.544987085696743e-32,3.217063301602862e-18,1.4644854360431799e-55,1.2613571915761697e-59,3.2825616752734818e-74
5.558317443707695e-17,0.7623232142523211,3.76,0.0,0.8211409076481951,0.9999999996052029,4.1482030557264455e-36,2.798717523205363e-26,1.5837898798806406e-22,5.932480859706362e-20,2.61273959295907e-16,1.6027891356236827e-14,7.610328016313523e-27,4.464088352030444e-37,1.2683319544777424e-31,2.1075021027818207e-45,2.117376472451371e-52,6.4341320461828564e-18,1.3056263144945779e-12,3.2795339401184856e-26,2.6690506105878444e-29,3.4721936442133873e-31,1.3512843670804541e-43,4.6541503376421194e-26,2.784604169875708e-26,2.0253308343116108e-25,1.8532041924042104e-36,6.860632260990018e-32,1.0912423527674403e-28,5.274314273742436e-41,9.102964609646998e-42,2.1768577018267924e-44,1.2056091596559945e-42,6.960546186080308e-35,3.711422266851982e-40,4.5539677186029975e-36,2.982014358051869e-42,1.3990009512560127e-40,1.6027891356186145e-14,1.720978020201575e-28,2.0802275475605426e-27,1.6804157252186673e-26,1.5820877056856985e-22,2.1965751360543513e-29,1.324448839355448e-26,6.064408326503418e-32,2.0850934629076304e-26,2.9340728344112e-31,3.947810369444835e-10,4.843777161425265e-39,1.9555801662606607e-60,4.813814750037134e-47,7.951415001884505e-40,9.260410528657315e-48,1.796592376418922e-55,7.816557386201845e-49,2.2566027374737876e-52,5.389757187772496e-62,1.6297073777245064e-30,1.3693279315096563e-50,6.175855225065848e-40,9.160170061332319e-45,3.350510548320375e-54,1.8178477358810735e-60,3.5265057017087815e-62,1.3056263143360401e-12,2.6127395929580633e-16,1.0179961400920632e-31,6.434132057496466e-18,2.3431804210310212e-54,2.018175852431417e-58,2.1067156233847393e-72
1.1116639599263462e-16,0.7623232142524995,3.76,0.0,0.8211409076468732,0.9999999992104056,3.318566155178872e-35,1.119488172443362e-25,6.332061509844094e-22,1.1864980266926958e-19,5.225481400761175e-16,3.205579629137982e-14,3.044133141293149e-26,3.571273331618208e-36,1.0146663144232296e-30,1.6860028539898792e-44,3.387807522184584e-51,1.2868269524044087e-17,2.611253735779363e-12,1.3118144094486384e-25,1.0676209226891962e-28,1.3888783359595674e-30,1.0810283808916734e-42,1.8616613179816003e-25,1.1138424130822127e-25,8.101328484404566e-25,1.4825644132157485e-35,2.7444750011449104e-31,4.364972186844999e-28,4.219454549316057e-40,7.282378890430714e-41,1.7414874175813604e-43,9.644880369976882e-42,2.7852113418316136e-34,2.969140757632885e-39,1.8215963811804498e-35,2.385613865684967e-41,1.1192018672376032e-39,3.20557962908669e-14,6.883916702123333e-28,8.32091522789813e-27,6.721666699276536e-26,6.328354838369351e-22,8.786305513513924e-29,5.297798701639346e-26,2.425764947774794e-31,8.340378773785205e-26,1.173629775012327e-30,7.895623274126678e-10,3.8750244052650726e-38,3.128931281877759e-59,3.8513433973491e-46,6.361138290334892e-39,7.4083645685668035e-47,2.3264814770277175e-54,6.253719343660313e-48,3.610568211670566e-51,1.7247241659681257e-60,6.51883862679119e-30,2.1909270090085352e-49,4.940689191055983e-39,7.328142908097979e-44,5.360821016868538e-53,2.908559488928923e-59,5.642415105125045e-61,2.611253735145211e-12,5.225481400757148e-16,4.071987240181374e-31,1.286826956929805e-17,3.7490916498899667e-53,3.229087500185672e-57,1.3477086756237671e-70
2.2233283910374997e-16,0.7623232142528562,3.76,0.0,0.8211409076442293,0.9999999984208112,2.6548559072597898e-34,4.477957724558204e-25,2.5322049986495128e-21,2.3730019636863236e-19,1.0450965016348478e-15,6.411160613731421e-14,1.2176536430868303e-25,2.857019726509259e-35,8.117333497339897e-30,1.348802657310806e-43,5.420499339533481e-50,2.5736544411946837e-17,5.222508578337317e-12,5.247259300829728e-25,4.270485045738694e-28,5.555515071881614e-30,8.648230584733609e-42,7.446647633650175e-25,4.455371364412981e-25,3.240532421076801e-24,1.1860519058159502e-34,1.0979666310908982e-30,1.745989430253466e-27,3.375564892249352e-39,5.8259059941919295e-40,1.393190393766238e-42,7.715907059479954e-41,1.1148777689275805e-33,2.3753137932546653e-38,7.286452925861452e-35,1.908492068367614e-40,8.953619357134276e-39,6.411160613464214e-14,2.7535677518973425e-27,3.3283669471066273e-26,2.6886671543194945e-25,2.531342733773222e-21,3.514522829132893e-28,2.11912013507997e-25,9.703063474928363e-31,3.3361522656356134e-25,4.694519752989259e-30,1.5791246649391764e-09,3.100020356868491e-37,5.006291744654193e-58,3.081537846083026e-45,5.088913145027262e-38,5.926742893776367e-46,3.283918879996198e-53,5.003727404926604e-47,5.776912243012356e-50,5.519120209180877e-59,2.607540256694433e-29,3.505485062869696e-48,3.9525535228364224e-38,5.862518778182257e-43,8.577316635179216e-52,4.6536995915208316e-58,9.02786896462364e-60,5.222508575800708e-12,1.0450965016332353e-15,1.6287954865832747e-30,2.573654459295872e-17,5.998549012970602e-52,5.166553420156119e-56,8.623202708249903e-69
3.3349928221486536e-16,0.762323214253213,3.76,0.0,0.8211409076415854,0.999999997631217,7.591232615448619e-34,9.51566635805972e-25,5.38054836502365e-21,3.559509956231821e-19,1.5676448631918883e-15,9.616741595889698e-14,2.587514232762565e-25,8.169291561011467e-35,2.3210502631849276e-29,3.85673275865022e-43,2.0664881650708672e-49,3.860481923203251e-17,7.833763420883656e-12,1.1150427048645335e-24,9.07478156689233e-28,1.1805470575191383e-29,2.503402130598387e-41,1.5824127692110962e-24,9.46766546831764e-25,6.886132034011381e-24,3.391367384909418e-34,2.3334767803502456e-30,3.7102278870770935e-27,9.652006784925258e-39,1.72956036356833e-39,3.983654068257717e-42,2.2062673689452203e-40,2.3704534636214664e-33,7.051635284288611e-38,1.54838237466068e-34,5.665758939646468e-40,2.6580431362942843e-38,9.61674159528311e-14,5.851332306911404e-27,7.072780126543605e-26,5.713417678455617e-25,5.379103802621533e-21,7.468360984817691e-28,4.503130679524307e-25,2.061901282341298e-30,7.089323779709122e-25,9.975854174243835e-30,2.3686867590558987e-09,8.864121031051624e-37,1.8939773240735417e-57,8.812126717114335e-45,1.510771301629876e-37,1.694687276194903e-45,1.1821138093318375e-52,1.4308920306220451e-46,2.184878236276258e-49,2.57462732333164e-58,5.541029404473907e-29,1.3261764442679285e-47,1.1729435802912052e-37,1.676314556970198e-42,3.157369078886885e-51,1.7128711470680597e-57,3.4153705885352926e-59,7.83376341549336e-12,1.56764486318846e-15,3.461190859572596e-30,3.8604819616676896e-17,2.2078645718832144e-51,1.9031150704345642e-55,4.279198358292167e-68
4.446657253259808e-16,0.7623232142535697,3.76,0.0,0.8211409076389415,0.9999999968416231,1.6012115264223368e-33,1.6232616442465396e-24,9.178236247143438e-21,4.746022004331547e-19,2.09019322474724e-15,1.282232257561282e-13,4.413995082849585e-25,1.7231402784477922e-34,4.895767470596247e-29,8.134966399015004e-43,5.559704403022193e-49,5.147309398430377e-17,1.044501826341838e-11,1.9021317648822473e-24,1.5480510484465577e-27,2.0138744820431008e-29,5.338158672834099e-41,2.6994101488922394e-24,1.615072491822857e-24,1.1746931684924683e-23,7.153376187584389e-34,3.981132190207891e-30,6.3292125896565924e-27,2.0358878776253536e-38,3.768610872973649e-39,8.402680430621808e-42,4.653657069495366e-40,4.0459419881062425e-33,1.5365000320471813e-37,2.6413765793442523e-34,1.2345250020269009e-39,5.791621844778354e-38,1.2822322574543377e-13,9.981685463282896e-27,1.206533092797163e-25,9.746417992500099e-25,9.176118685894336e-21,1.2740144694019577e-27,7.681811490565994e-25,3.517361351765502e-30,1.209355221933392e-24,1.7017632487219357e-29,3.1582486097629107e-09,1.8696998446943747e-36,4.930001151768801e-57,1.8589054300767683e-44,3.2918914034962217e-37,3.574604806064114e-45,2.9677907785188206e-52,3.0184460797338673e-46,5.685679304989795e-49,7.839714898260257e-58,9.452353915579059e-29,3.4520108601883275e-47,2.554924974511187e-37,3.535834086478764e-42,8.009319681965628e-51,4.3442139488693867e-57,8.890056542386624e-59,1.0445018254223167e-11,2.090193224741389e-15,5.9043849108630096e-30,5.1473094640452575e-17,5.599622850627583e-51,4.833316481125104e-55,1.810159421646663e-67
6.669986115482116e-16,0.7623232142542833,3.76,0.0,0.8211409076336539,0.999999995262436,4.3734083722944625e-33,3.360760083492495e-24,1.900166545628762e-20,7.119055618675793e-19,3.135289947853983e-15,1.9233484529343892e-13,9.138616577009456e-25,4.706430771880754e-34,1.3371860016961592e-28,2.2219115629019818e-42,2.248416351849946e-48,7.720964332969813e-17,1.5667527948460567e-11,3.9381223895672524e-24,3.2050432101906044e-27,4.169471476743803e-29,1.4889806224063796e-40,5.588786090095849e-24,3.343802839125134e-24,2.4320531067164266e-23,1.953808904770061e-33,8.244327070975334e-30,1.3103831349261813e-26,5.560641507223629e-38,1.0939061586552883e-38,2.2950326700381532e-41,1.2710581292748266e-39,8.385147188034453e-33,4.459911738088151e-37,5.4687050407436515e-34,3.5833721121052763e-39,1.6810697674248919e-37,1.923348452705898e-13,2.0665814399518767e-26,2.4979734698469694e-25,2.017871837162349e-24,1.8997989022168818e-20,2.6376848628024926e-27,1.5904215533934344e-24,7.282250889503147e-30,2.5038162484686223e-24,3.5232841431538875e-29,4.737371739909481e-09,5.1067299671423396e-36,1.8092335215793574e-56,5.07810169477833e-44,9.555345983907898e-37,9.763445684799355e-45,1.033242337591624e-51,8.24569960607208e-46,2.0855490558161217e-48,3.571804977751649e-57,1.9569930761745935e-28,1.2668447564801125e-46,7.411709288032218e-37,9.657466152976766e-42,2.8023754394101574e-50,1.519194283003767e-56,3.2624373847888405e-58,1.5667527929423044e-11,3.1352899478418577e-15,1.2224280391923567e-29,7.72096446881389e-17,1.9582153242179412e-50,1.696538384411245e-54,1.6303650330242285e-66
