Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180)
8.920479129167704e-07,0.4035493887917847,3.76,0.0,0.7809456419160544,0.9204407994812038,0.015768441804556277,0.00185787096769548,0.004135724200070646,0.001805983994667171,0.049975646193991065,0.00033280245860657957,3.785509757065623e-06,0.0022574020869062933,0.05580274814600905,1.364533847544921e-07,8.351274687247187e-07,0.0001698638899673732,0.14679420922407507,1.3011626630640023e-05,0.0013788664158343865,4.895325728670608e-07,2.771719293535836e-05,0.008717077355129147,0.007698356772424448,0.0037068622031120216,7.361205386718088e-05,0.008241571136256518,0.00019181860258929222,8.599604414375686e-06,2.8514427267163353e-05,2.1012636127916633e-08,6.35484480833257e-08,1.3849902752906079e-05,2.711384646209566e-06,1.2358231198284546e-05,3.9135999007923855e-07,2.6576398899256774e-06,0.08258174460043571,1.0069474308405209e-08,8.330155845009114e-10,1.5457402329055632e-09,0.0014857710982931734,8.074564846423907e-08,1.9613287658135095e-05,0.0010180254318100021,2.024685198568087e-06,2.401686330680019e-10,0.0028213817948709347,4.905069952544568e-07,1.1872716035350058e-16,2.2778347868289624e-09,1.00574739209921e-06,1.0391301033599052e-09,7.360228468572933e-09,3.7959532056430634e-10,8.338318577507769e-10,2.0851713779149078e-10,1.6518798319068822e-06,4.505559981656131e-07,3.628267891242928e-05,1.6791964674814174e-09,1.3296736182769892e-11,5.5013915613282755e-09,1.4697962884912992e-14,0.009529455057401414,0.0063960792235502155,1.0568167291083468e-05
9.045607616081907e-07,0.40367199738771536,3.76,0.0,0.7782751475302767,0.919311735084512,0.016045113649698576,0.0018526110631730665,0.004144003968200856,0.0018100077746352372,0.050735417695670665,0.0003314339962076942,3.777889213555809e-06,0.002360308796198792,0.05654894491101611,1.418180942922512e-07,8.910679803231259e-07,0.00016839410988772618,0.14893964901365223,1.299740630947675e-05,0.0013893411020050248,4.950664609877699e-07,2.8441558931650543e-05,0.008921524439991875,0.007912776163957191,0.003773508672130314,7.547713427268529e-05,0.008463421498080416,0.00020128848988148405,9.165733344691738e-06,2.9986834604715478e-05,2.2090647894242096e-08,6.68001580336049e-08,1.4243767098351839e-05,2.786633147358272e-06,1.282321934517654e-05,4.0558840760240365e-07,2.755284604945003e-06,0.08322455285544478,1.000155548135734e-08,8.275117699834333e-10,1.5417101479306393e-09,0.0014737126217737244,8.328126701543341e-08,1.973729691221902e-05,0.0010512788073601608,2.0372631759782035e-06,2.453992466678912e-10,0.0028179208038492734,4.934458316512884e-07,1.2466872924403622e-16,2.3374926510503022e-09,1.029614239767346e-06,1.0766164852636782e-09,7.542599556370784e-09,3.9050681280039565e-10,8.536163621344935e-10,2.1614217447130633e-10,1.7042638889075905e-06,4.6771363031509275e-07,3.7199545671527156e-05,1.7897219301483768e-09,1.3956385409092447e-11,5.838438033283015e-09,1.597667546605026e-14,0.009481074603171692,0.006598698971628289,1.0736020809012672e-05
9.17073610299611e-07,0.40379422155014527,3.76,0.0,0.7756185630320621,0.9181863328354467,0.016320913299483097,0.0018474314812262724,0.00415215947352727,0.001813849072833806,0.051491782613866145,0.00033004643372679625,3.769251622825298e-06,0.0024656491603196676,0.05729006897530379,1.4729494448512915e-07,9.495787630901788e-07,0.00016695607680183703,0.15108189453417492,1.2980749454001901e-05,0.001399469186628802,5.005038864619951e-07,2.9162782591193817e-05,0.009125316942994427,0.00812875624052574,0.00383987690090812,7.73354309116405e-05,0.008686320611828934,0.0002110358345796691,9.757337023620468e-06,3.149661991005819e-05,2.32021829472645e-08,7.015265184880273e-08,1.4640200810256707e-05,2.8623303853315335e-06,1.3292836525781088e-05,4.2005750468513326e-07,2.8546409877587894e-06,0.08384957997673584,9.934674230274694e-09,8.220930462093813e-10,1.5377880908329937e-09,0.0014618972113998913,8.583772161087819e-08,1.9856705023796336e-05,0.0010847142670799247,2.0493712017814182e-06,2.5061496181780146e-10,0.002814471036664191,4.962907772113555e-07,1.3074757616455544e-16,2.397329812959851e-09,1.0535023955037818e-06,1.114379079881364e-09,7.723604182814861e-09,4.0146426335790447e-10,8.734252114351562e-10,2.2388375841470668e-10,1.757085735750316e-06,4.851726044598947e-07,3.8120059010250145e-05,1.9052502956534437e-09,1.463509749038219e-11,6.187883561409449e-09,1.7340308415384826e-14,0.009433465266491472,0.006803384882614643,1.0900590651746379e-05
9.295864589910313e-07,0.40391606737413355,3.76,0.0,0.7729757522070343,0.9170645599531501,0.016595849468730252,0.001842334349547161,0.004160199014270694,0.0018175166936936597,0.05224474955088078,0.0003286421790548609,3.7596594509986415e-06,0.0025734156218296476,0.05802620068449806,1.528847621572204e-07,1.0107168280900847e-06,0.0001655490330832026,0.15322094873680003,1.2961910576869713e-05,0.0014092661716980852,5.058466720668853e-07,2.9880607720458465e-05,0.009328403023498051,0.008346247898167557,0.0039059628204135485,7.918654243020549e-05,0.0089102070255939,0.0002210621158592395,1.0375007396242898e-05,3.304325862022461e-05,2.434750894572185e-08,7.360673741696177e-08,1.5039088609245385e-05,2.9384600595171174e-06,1.3766794571002212e-05,4.3476745319913765e-07,2.9557107285979166e-06,0.084457192069175,9.86881925723054e-09,8.167581439459447e-10,1.5339726464844442e-09,0.001450319430170645,8.84143898376561e-08,1.997162009649788e-05,0.0011183118567153897,2.0610204018508027e-06,2.5581515135012586e-10,0.0028110323930557297,4.990456720740455e-07,1.36960917045524e-16,2.457328467606051e-09,1.0774068923808087e-06,1.1523925649374072e-09,7.903179201075524e-09,4.1246402606040696e-10,8.932559989727178e-10,2.317410674719401e-10,1.8103322467235397e-06,5.02932253587335e-07,3.904411686428358e-05,2.025891052703771e-09,1.5332955781889715e-11,6.549865462630629e-09,1.8792733860847967e-14,0.0093866172486156,0.0070101000458313665,1.106186749605279e-05
9.420993076824516e-07,0.40403754084658783,3.76,0.0,0.7703465791387151,0.915946383609633,0.016869931227083912,0.001837321292859337,0.004168130166248539,0.001821018905461422,0.05299432819712337,0.00032722349706833297,3.749172868256498e-06,0.0026836000023185164,0.058757419249080255,1.585883851103224e-07,1.0745384514555668e-06,0.0001641722209988593,0.15535681519932704,1.2941128945959488e-05,0.0014187469591544059,5.110965944078051e-07,3.059479978142618e-05,0.009530733713163738,0.008565203171177913,0.003971762706770699,8.103009805288122e-05,0.009135020735300047,0.00023136870918987867,1.1019335442911797e-05,3.462619624408676e-05,2.5526881986704557e-08,7.716318907532868e-08,1.5440316896763884e-05,3.0150061679236686e-06,1.4244808357508739e-05,4.497184682830716e-07,3.0584957286939637e-06,0.08504774914404464,9.803977838033441e-09,8.11505723917884e-10,1.5302622774619366e-09,0.001438973803089184,9.101067297379343e-08,2.008214809186676e-05,0.0011520519867083856,2.0722216763070157e-06,2.609992631491586e-10,0.002807604772599662,5.01714155906646e-07,1.433058607668795e-16,2.5174712961598942e-09,1.1013229633107356e-06,1.1906320233190117e-09,8.081267654750885e-09,4.235025521916508e-10,9.13106382000994e-10,2.39713299746631e-10,1.8639907969571702e-06,5.209919433377713e-07,3.997161940482624e-05,2.151752274756109e-09,1.6050036194448006e-11,6.924519168130475e-09,2.0337917478650705e-14,0.009340519871386753,0.007218808850649618,1.1219846047360437e-05
9.546121563738719e-07,0.40415864784235045,3.76,0.0,0.7677309084742255,0.9148317710353138,0.017143167926011893,0.001832393493066478,0.004175959842050838,0.0018243634748377417,0.05374052918933083,0.0003257925168637185,3.7378497683995337e-06,0.0027961935372072563,0.05948380266442003,1.6440665954268877e-07,1.1410991433516637e-06,0.00016282488574650056,0.1574894979932704,1.2918628924330008e-05,0.001427925851325859,5.162553844747489e-07,3.130514476766486e-05,0.009732262764661858,0.00878557521027072,0.004037273154705919,8.286575496278456e-05,0.009360703147040305,0.00024195688829633207,1.1690911073066773e-05,3.6244850359911596e-05,2.6740546678066493e-08,8.082274780378275e-08,1.584377372933082e-05,3.091952988952575e-06,1.4726596130969867e-05,4.64910802855696e-07,3.1629980671916928e-06,0.08562160503332653,9.740136050215085e-09,8.063343905056759e-10,1.5266553394033345e-09,0.001427854843623275,9.362599484202752e-08,2.018839282822001e-05,0.001185915445725702,2.082985700794224e-06,2.6616679186641093e-10,0.0028041880750410628,5.042996798270103e-07,1.4977941894345928e-16,2.5777414518093475e-09,1.12524603055747e-06,1.2290729667844937e-09,8.257818432029477e-09,4.345763868567799e-10,9.329740740485243e-10,2.477996705408616e-10,1.9180492392202596e-06,5.393510657877685e-07,4.090246872373196e-05,2.2829405594743267e-09,1.6786407287214843e-11,7.311978339504277e-09,2.197991851071411e-14,0.00929516172551,0.007429476920921819,1.1374524767720775e-05
9.67125005065292e-07,0.4042793941210303,3.76,0.0,0.7651286056541515,0.9137206896102137,0.017415569134429904,0.001827551743034995,0.004183694345979936,0.0018275576997623384,0.05448336398308082,0.0003243512386630644,3.7257457951402906e-06,0.002911186908602053,0.06020542764565821,1.703404375874372e-07,1.21045361854705e-06,0.00016150627804585715,0.15961900156608744,1.2894620369682819e-05,0.001436816554772661,5.21324728415447e-07,3.2011448100886524e-05,0.009932946508928417,0.009007318260551657,0.004102491053205879,8.469319591622295e-05,0.009587197040797333,0.0002528278270648473,1.2390323020347095e-05,3.789861257243921e-05,2.7988736203892678e-08,8.458612141521532e-08,1.6249348796852508e-05,3.1692850654282012e-06,1.521187980119372e-05,4.803447424135113e-07,3.2692199697879375e-06,0.08617910733197899,9.677278975946472e-09,8.012427041751236e-10,1.523150104569659e-09,0.001416957076509749,9.625980074080142e-08,2.029045598611139e-05,0.0012198834125069658,2.0933229260913494e-06,2.7131730137234994e-10,0.002800782200565635,5.068055167616308e-07,1.563785137443322e-16,2.638122546244148e-09,1.1491716958500406e-06,1.2676913575634742e-09,8.432785928175006e-09,4.4568216560396384e-10,9.528568383034924e-10,2.559994094636296e-10,1.9724958810141352e-06,5.580090335134313e-07,4.183656856410077e-05,2.419560971062094e-09,1.7542130361847745e-11,7.712374964400653e-09,2.3722889757551053e-14,0.009250530802409774,0.007642071050822906,1.152590561886712e-05
9.796378537567122e-07,0.40439978532449183,3.76,0.0,0.7625395371103438,0.9126131069423011,0.017687144582042992,0.0018227964946697986,0.004191339424980425,0.0018306084403813619,0.05522284473833893,0.0003229015404011637,3.712914374202963e-06,0.0030285702763219345,0.06092236957571675,1.763905749740842e-07,1.2826557685467313e-06,0.0001602156563359916,0.16174533063714228,1.2869299082744964e-05,0.0014454321870433088,5.263062684950613e-07,3.271353355231628e-05,0.010132743720546818,0.009230387639403355,0.004167413563209257,8.651212707448445e-05,0.009814446535529802,0.00026398260140069124,1.3118158738759236e-05,3.9586850426118086e-05,2.9271672394407287e-08,8.84539847448255e-08,1.6656933404677444e-05,3.2469871902996395e-06,1.570038521070513e-05,4.960206001196514e-07,3.3771637791411174e-06,0.08672059736467662,9.615390882370661e-09,7.962291919330792e-10,1.5197447791703264e-09,0.0014062750573121416,9.891155638530173e-08,2.038843711943787e-05,0.0012539374661373354,2.103243579891516e-06,2.764504234391029e-10,0.0027973870500393617,5.092347714425555e-07,1.6309998638263844e-16,2.6985986367128656e-09,1.1730957310708877e-06,1.30646362702643e-09,8.606129717429008e-09,4.56816611331955e-10,9.727524821097453e-10,2.643117577128245e-10,2.027319462143738e-06,5.769652739569865e-07,4.277382409145045e-05,2.5617169853861563e-09,1.8317259556081345e-11,8.125839434168854e-09,2.5571077546518197e-14,0.009206614611243079,0.0078565591423308,1.167399382068686e-05
9.921507024481324e-07,0.404519826974934,3.76,0.0,0.7599635704350729,0.9115089909343482,0.017957904109589144,0.0018181279018727474,0.0041989003157887885,0.0018335221482410403,0.05595898421687654,0.00032144518400562444,3.6994067503978758e-06,0.0031483333072152846,0.06163470246488322,1.8255792881534776e-07,1.3577586352443825e-06,0.00015895228862478306,0.16386849010610288,1.2842847294923052e-05,0.0014537852858939305,5.312016042019599e-07,3.3411242192436126e-05,0.010331615490841248,0.009454739714372083,0.00423203809716611,8.832227603620649e-05,0.01004239705559408,0.00027542219104180336,1.3875004299715518e-05,4.1308909271629e-05,3.0589565800208266e-08,9.242697984009558e-08,1.706642045889282e-05,3.325044394307528e-06,1.6191842378214984e-05,5.119387121856847e-07,3.4868319270693793e-06,0.08724641017385466,9.554455381462295e-09,7.912923566013337e-10,1.5164375105847382e-09,0.0013958033890984945,1.015807468235628e-07,2.0482433671325208e-05,0.0012880595948462437,2.112757670195624e-06,2.8156581936672395e-10,0.00279400252522704,5.115903907628076e-07,1.6994060650679382e-16,2.75915421366796e-09,1.1970140694916002e-06,1.34536669210911e-09,8.777814235288712e-09,4.679765314318909e-10,9.926588523084742e-10,2.727359655207872e-10,2.08250913290252e-06,5.962192241135159e-07,4.371414170061328e-05,2.709510437815575e-09,1.9111841933219395e-11,8.552500605863243e-09,2.7528821675388342e-14,0.00916340028251131,0.008072910144533537,1.1818797623435016e-05
9.999999999999997e-07,0.4046395244734979,3.76,0.0,0.7583542976517138,0.9108181352416233,0.018127339272749263,0.0018152434897754173,0.004203602435627857,0.0018352827010316502,0.05641906430155402,0.0003205289575546798,3.6906103339474758e-06,0.003224670312948415,0.06207922823132378,1.8648691411019576e-07,1.4063744747453381e-06,0.0001581733670596457,0.1651987303948115,1.2825753255547143e-05,0.0014588965525451315,5.342291426563283e-07,3.384661578758485e-05,0.010455878710418452,0.00959611115218222,0.004272423853988591,8.945318449413717e-05,0.010185724116870002,0.00028274400404421313,1.4364840806743532e-05,4.2406116422594865e-05,3.1434210809038473e-08,9.497316890301596e-08,1.7324215066926035e-05,3.3741842350673314e-06,1.6501520648511426e-05,5.220479330671199e-07,3.556507865726271e-06,0.08756839756526899,9.516709269162275e-09,7.882339449213874e-10,1.5144120674726126e-09,0.0013893394976620562,1.0326380336478969e-07,2.053940658674151e-05,0.0013094912354089435,2.1185227237561595e-06,2.847655246585527e-10,0.002791884796071377,5.130317415462988e-07,1.7429106341644185e-16,2.797174475463085e-09,1.2120133562916582e-06,1.3698271889380673e-09,8.884650826464571e-09,4.749887465622824e-10,1.0051506253841197e-09,2.7807722362757396e-10,2.117311719913957e-06,6.084489097524426e-07,4.4305523490679865e-05,2.8051433167928185e-09,1.962022980697686e-11,8.826937346171167e-09,2.881480805941845e-14,0.00913664433697041,0.008209564268605992,1.1907961378125066e-05
1.0046635511395526e-06,0.4046395244734979,3.76,0.0,0.7574005745246335,0.910408309840582,0.018227857625254903,0.0018135458589089676,0.0042063817885363355,0.00183630489375919,0.056691795690485686,0.0003199838213814214,3.685272028919995e-06,0.0032704652028740476,0.062342498920578325,1.8884335552003906e-07,1.4358143860564018e-06,0.0001577154540316067,0.16598848497258945,1.2815434186502676e-05,0.0014618878205699551,5.360122934541783e-07,3.410443137196279e-05,0.010529525108275555,0.009680331881138695,0.004296362300310953,9.012339005426003e-05,0.010270995298463738,0.0002871474813332815,1.4661444289813053e-05,4.306411408329342e-05,3.1942615762591885e-08,9.650571615660912e-08,1.7477704454483905e-05,3.4034419354979004e-06,1.6685985718380648e-05,5.280994335443235e-07,3.5982269085337276e-06,0.08775687452625366,9.494455571363044e-09,7.864306854465121e-10,1.5132264054686313e-09,0.001385536736567336,1.0426687544796657e-07,2.0572540994109735e-05,0.0013222322034283898,2.1218749862287837e-06,2.8666320500040064e-10,0.0027906285289571345,5.13875173012662e-07,1.7689707911815585e-16,2.8197741889495715e-09,1.2209227975288495e-06,1.3843779702578452e-09,8.947808471776214e-09,4.791588151352029e-10,1.0125738312311883e-09,2.8127128977611334e-10,2.1380544328047095e-06,6.157703255485544e-07,4.465742885414824e-05,2.863041473708632e-09,1.9925917573991992e-11,8.992485850795365e-09,2.9600555331239806e-14,0.00912087465958641,0.00829109399491106,1.1960328092473361e-05
1.0171763998309728e-06,0.4047588830993403,3.76,0.0,0.7548504197001763,0.9093110323142299,0.018497015066608877,0.0018090500346501631,0.004213788187021976,0.0018389623920328053,0.057421292859004755,0.00031851900011161305,3.670557220197101e-06,0.0033949547258480873,0.06304583012605988,1.952477088314765e-07,1.5168742905029e-06,0.00015650444405976096,0.16810532026599279,1.2787216427555597e-05,0.0014697512047930424,5.407398538785862e-07,3.479297373629074e-05,0.010726437945761738,0.009907122541634618,0.004360384033507159,9.191523442178891e-05,0.010500189203702057,0.00029915926496703433,1.5478061709267687e-05,4.4851771225389264e-05,3.333101048888078e-08,1.0069077076202269e-07,1.789068146606511e-05,3.4821652899581553e-06,1.718255423919248e-05,5.445031338088993e-07,3.7113512573857306e-06,0.08825231293547804,9.435374161142421e-09,7.816426572283347e-10,1.5101095445778984e-09,0.0013754698379158227,1.0696946304361028e-07,2.06588523728098e-05,0.0013564381193782646,2.130605100928899e-06,2.9174236104943586e-10,0.002787264965262662,5.160917761884239e-07,1.8396605189052287e-16,2.8804438844590118e-09,1.2448181469935774e-06,1.4234753918852967e-09,9.116085676146862e-09,4.903604310873236e-10,1.0324953334781917e-09,2.899169918313498e-10,2.1939452699852167e-06,6.356180197518044e-07,4.560359394867454e-05,3.0224085014854766e-09,2.075951967112341e-11,9.445921091639841e-09,3.179080498469564e-14,0.009079024379349002,0.008511081562704742,1.2098598905736104e-05
1.029689248522393e-06,0.4048779080091163,3.76,0.0,0.7523129778082884,0.908217127446953,0.018765386367465667,0.0018046399031163038,0.004221123465862769,0.0018415000270447567,0.058147489777250636,0.0003170521688857204,3.655307287681941e-06,0.003521790224455928,0.06374476582694673,2.0177183798969615e-07,1.600988698203554e-06,0.00015531856363147238,0.17021900098447623,1.2758338734560055e-05,0.0014773863111364703,5.453857641450809e-07,3.547675627508631e-05,0.0109223213544949,0.010135071082354497,0.004424101357530929,9.369759101284943e-05,0.010729927923139081,0.00031145824369054504,1.632543787095579e-05,4.667117016578167e-05,3.475492713532487e-08,1.0498268854732856e-07,1.830524914076187e-05,3.5612001438349925e-06,1.76812917182373e-05,5.611501935137051e-07,3.826207523846327e-06,0.08873304169836332,9.3771935805919e-09,7.769267482099091e-10,1.507084983290394e-09,0.0013655975147141982,1.0968804679539372e-07,2.0741459051497976e-05,0.0013906605978248143,2.1389573758427587e-06,2.9680308284441906e-10,0.0027839117395196964,5.182427266153199e-07,1.9114412417793836e-16,2.941149021349466e-09,1.2686964878070001e-06,1.4626374107354557e-09,9.282623073485521e-09,5.01578425129314e-10,1.052421303307015e-09,2.986723354797458e-10,2.250171901406929e-06,6.557617438279141e-07,4.655254620553683e-05,3.1877081482322317e-09,2.161267462117661e-11,9.91293082989652e-09,3.4104190259570305e-14,0.009037835943029114,0.008732844594457508,1.2233626163280893e-05
1.0422020972138132e-06,0.40499660423683564,3.76,0.0,0.7497881223035886,0.9071265648011336,0.01903298142915138,0.0018003147706948054,0.004228391224731436,0.0018439228743355345,0.05887040079002561,0.00031558468266728955,3.6395651980449262e-06,0.0036509596562819416,0.06443937432455998,2.0841658601519613e-07,1.6882070182582627e-06,0.00015415713191489346,0.17232953204225906,1.2728934436533982e-05,0.0014848034865068552,5.499514653333956e-07,3.615567940825024e-05,0.011117144563943663,0.010364137852917623,0.0044875125186732015,9.547025696402296e-05,0.010960161792202936,0.0003240450299882943,1.7204152300048627e-05,4.852158513561627e-05,3.621453188867921e-08,1.0938198244889115e-07,1.872130669289788e-05,3.640532386769758e-06,1.818194685904107e-05,5.780410006276132e-07,3.94279825367231e-06,0.08919937094319182,9.319896076468498e-09,7.722814380260226e-10,1.504150764899879e-09,0.0013559146800238093,1.1242217939678875e-07,2.0820450262071623e-05,0.0014248833253484073,2.1469409629398808e-06,3.0184520462814973e-10,0.0027805687585382727,5.203304270493786e-07,1.9842785307743437e-16,3.0018757096911594e-09,1.2925543211577005e-06,1.5018430133154905e-09,9.447401593371384e-09,5.128099182449781e-10,1.0723497123807582e-09,3.075365850995463e-10,2.3067249137427652e-06,6.762009265219903e-07,4.750419558257861e-05,3.359035217785227e-09,2.2485402118515627e-11,1.0393638165340804e-08,3.654542377803605e-14,0.00899729577824321,0.008956355661781327,1.2365428207565509e-05
1.0547149459052334e-06,0.4051149766940433,3.76,0.0,0.7472757283153875,0.9060393144358243,0.019299810095694914,0.001796073800377854,0.004235594739872976,0.0018462357222079292,0.059590040474435356,0.0003141178076120257,3.6233719732806718e-06,0.003782450610444314,0.06512972247518475,2.151827881114671e-07,1.7785776999842117e-06,0.00015301948296928008,0.1744369182243579,1.2699126045226423e-05,0.001492012568482686,5.544383623097992e-07,3.68296561090554e-05,0.011310878587639486,0.010594284144913192,0.004550615935547196,9.723304348427595e-05,0.011190842302352816,0.00033692014873901643,1.8114782634250982e-05,5.040227673413157e-05,3.770998005252608e-08,1.13889133684357e-07,1.913875490025808e-05,3.720148106265929e-06,1.8684273428642777e-05,5.951759473317578e-07,4.061125968956977e-06,0.08965160468801642,9.263463796705104e-09,7.677052143481581e-10,1.5013049351561923e-09,0.0013464163449709932,1.1517142822569605e-07,2.0895913255013136e-05,0.0014590904227579824,2.154564807135794e-06,3.0686862645498875e-10,0.002777235930631044,5.223571636428072e-07,2.058137593672057e-16,3.062610438535157e-09,1.3163882730749196e-06,1.5410717263074171e-09,9.610405610625676e-09,5.240521046691865e-10,1.092278558042514e-09,3.165090039756279e-10,2.3635952049894303e-06,6.969349845747291e-07,4.8458452704439896e-05,3.5364826512467744e-09,2.337771525407102e-11,1.088816480891481e-08,3.911931098147281e-14,0.008957390293131638,0.009181588111386382,1.2494025454081858e-05
1.0672277945966536e-06,0.4052330301702823,3.76,0.0,0.7447756727002647,0.9049553469270688,0.019565882132517785,0.0017919160333234063,0.004242736993081112,0.001848443091533856,0.06030642358881851,0.00031265272574745157,3.606766744293742e-06,0.003916250328712489,0.06581587569445183,2.220712701828053e-07,1.872148214982475e-06,0.00015190496623157624,0.17654116414803572,1.2669025824609263e-05,0.0014990229022914083,5.588478250993937e-07,3.749861106490411e-05,0.011503496134424784,0.01082547217105535,0.0046134101869981375,9.898577478115715e-05,0.011421922074560234,0.0003500840388516198,1.9057904524677836e-05,5.2312493477931014e-05,3.924141614270837e-08,1.1850459199992839e-07,1.955749610157486e-05,3.800033582816235e-06,1.9188030377473936e-05,6.125554270507751e-07,4.181193150502092e-06,0.09009004090755125,9.20787886383052e-09,7.631965765101748e-10,1.498545537391966e-09,0.0013370976239662543,1.1793537445712998e-07,2.096793333176255e-05,0.0014932664469021562,2.1618376522267257e-06,3.118732511179947e-10,0.0027739131656973437,5.243251129051531e-07,2.1329833616552652e-16,3.123340066416366e-09,1.3401950883939913e-06,1.5803036219271455e-09,9.771622698265095e-09,5.353022501591688e-10,1.1122058620501977e-09,3.2558885278245526e-10,2.420773966983508e-06,7.179633193994893e-07,4.9415228808876435e-05,3.7201414898904343e-09,2.4289620612738383e-11,1.1396631090312703e-08,4.183074992718541e-14,0.008918105923417517,0.009408516017386449,1.261944023221908e-05
1.0797406432880737e-06,0.4053507693338157,3.76,0.0,0.742287834082217,0.9038746333833262,0.019831207208238822,0.0017878404080138317,0.004249820698318428,0.0018505492542329432,0.06101956502764809,0.00031119053942479843,3.5897868055767996e-06,0.004052345725547583,0.06649789796612561,2.2908284746351915e-07,1.968965040508266e-06,0.00015081294686505954,0.17864227423027546,1.2638736355558536e-05,0.001505843358233164,5.631811902456691e-07,3.8162479875835796e-05,0.011694971524834102,0.011057665044679648,0.004675894001020059,0.00010072828709230444,0.01165335483378576,0.0003635370548822393,2.0034091537420823e-05,5.425147329431201e-05,4.080897398341215e-08,1.2322877593024568e-07,1.997743419493033e-05,3.8801752860178996e-06,1.9692981942577936e-05,6.301798317264261e-07,4.3030022216942795e-06,0.09051497160726801,9.153123438589612e-09,7.58754039363931e-10,1.4958706209462055e-09,0.0013279537387376485,1.2071361227083918e-07,2.1036593878352724e-05,0.0015273963915840589,2.168768043434509e-06,3.1685900252817174e-10,0.002770600375265131,5.262363486245303e-07,2.208780542892954e-16,3.184051812269577e-09,1.3639716250908528e-06,1.6195193227878057e-09,9.931043392570234e-09,5.465576903985458e-10,1.132129669470086e-09,3.347753882158306e-10,2.478252668642897e-06,7.392853140714878e-07,5.037443570670109e-05,3.9101008404144e-09,2.52211183719854e-11,1.191915596136443e-08,4.4684731061216066e-14,0.008879429173130962,0.009637114135877686,1.2741696635426935e-05
1.092253491979494e-06,0.4054681987325698,3.76,0.0,0.7398120928818737,0.9027971454565875,0.020095794879249278,0.0017838457772583667,0.004256848326147527,0.0018525582504924176,0.061729479781818905,0.0003097322755536505,3.572467670637799e-06,0.004190723407134212,0.06717585185466377,2.3621832325445961e-07,2.069073644119462e-06,0.0001497428059884435,0.18074025266065602,1.260835109221134e-05,0.0015124823493834593,5.674397621473631e-07,3.882120829064767e-05,0.011885280612297272,0.011290826759599004,0.004738066244592347,0.00010246042781212049,0.011885095384398948,0.0003772794686345625,2.1043915055870166e-05,5.6218444958475545e-05,4.24127768072903e-08,1.280620730746367e-07,2.039847463692223e-05,3.960559871420361e-06,2.019889773517057e-05,6.480495493220897e-07,4.426555533816731e-06,0.09092668290349641,9.099179774924095e-09,7.543761363345939e-10,1.4932782573435582e-09,0.0013189800213291602,1.2350574816202854e-07,2.11019764000202e-05,0.001561465687645858,2.1753643294608906e-06,3.2182587493696997e-10,0.002767297472506266,5.28092847794298e-07,2.2854936659765445e-16,3.2447332466535362e-09,1.3877148489635588e-06,1.658700005268552e-09,1.0088660969986276e-08,5.578158295118983e-10,1.152048047885199e-09,3.4406786178120504e-10,2.5360230399167143e-06,7.609003306176431e-07,5.1335985753462244e-05,4.10644784250092e-09,2.6172202406111663e-11,1.2455856996184315e-08,4.768633696753315e-14,0.008841346649672652,0.009867357861773474,1.2860820379932819e-05
