Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86)
8.616817668749664e-07,0.17591314023767898,3.76,0.0,0.6908557685674359,0.9989667738219269,0.00014552062252899526,4.0065269619211726e-05,4.379467476740037e-05,2.6625131025903462e-05,0.0002565829059230603,2.064759623398955e-05,3.5102315979481236e-08,7.687871946045323e-08,0.0003615321039940895,2.7905100961834496e-15,1.2829823752716164e-19,1.3478101520527522e-06,0.0008285929899360063,1.6024885161088854e-08,1.344492369364456e-06,1.3248233435393482e-10,1.2365026890258816e-10,3.3794507677803666e-06,4.075254797283038e-05,3.0615602519992097e-07,9.103578853411412e-10,6.719885414164494e-07,3.3310046341750725e-09,3.045303846258677e-14,1.8860993253194342e-11,1.5867232455336866e-13,4.598201447507447e-13,2.913153298551612e-09,1.2437409337746207e-10,6.254937680690379e-10,3.167005356575815e-15,2.5503520900657417e-14,0.0007855838197580475,1.7841339182927284e-09,8.619478706678005e-12,2.8495745173962753e-11,2.6290187393219124e-05,5.754008879942044e-13,7.578013565670195e-06,1.0588696097000028e-06,1.0508492757614154e-08,6.830466226182849e-14,0.0004889255114844058,1.699076001818088e-10,3.676424207841803e-25,7.762235799128935e-14,2.280117032593398e-11,1.6928690196819772e-12,1.330208053640734e-12,2.4768572593361503e-16,2.401336814549449e-12,4.155901714875394e-26,9.102800570406494e-11,4.5540615819837583e-20,5.592669759706055e-09,1.109047041834294e-16,4.0009855097736004e-15,5.525517191949948e-26,2.3082388583512278e-29,7.738556540896392e-05
8.783651826001273e-07,0.17591371329995803,3.76,0.0,0.6908227123585253,0.9989528027526341,0.00015124817883902902,4.0571266015589387e-05,4.38669134515967e-05,2.6846314264034934e-05,0.000263349242237928,2.10822726233902e-05,3.655548040829914e-08,8.352228075059544e-08,0.00037049085136956687,2.9801124349960626e-15,1.4211023056020777e-19,1.3478961871275544e-06,0.0008467295556073629,1.6366130638289447e-08,1.4151974700643745e-06,1.3732981811143797e-10,1.3415165319014743e-10,3.593943109441112e-06,4.2820763479478017e-05,3.1615202912165006e-07,9.933435482917507e-10,7.10762787979316e-07,3.5283058513956015e-09,3.290800893060446e-14,2.1527487165449376e-11,1.6849422038733098e-13,4.891541878764453e-13,3.016193466808313e-09,1.3049206760151594e-10,6.970636614139225e-10,3.4164893660428545e-15,2.771860787706891e-14,0.0008068403906041327,1.7862206711336148e-09,8.622610770862635e-12,2.8499561752961332e-11,2.6291588850969558e-05,6.056158877769871e-13,7.78740346807558e-06,1.1437126703679036e-06,1.0792836002603707e-08,7.199750661943856e-14,0.0004889186741741853,1.7685466165756437e-10,4.196193110968232e-25,8.387945350590072e-14,2.398554325638241e-11,1.8869506956688526e-12,1.4453671190813174e-12,2.6662681546728243e-16,2.5388659021637035e-12,4.739229585654997e-26,9.594891060522962e-11,4.9210365101917496e-20,5.912319891532065e-09,1.198410071100873e-16,4.256997651814054e-15,6.094569041759037e-26,2.5516898960327487e-29,7.739623575014784e-05
8.950485983252883e-07,0.17591428650518726,3.76,0.0,0.6907895560984791,0.9989387722805482,0.00015704671636983602,4.106695729581889e-05,4.3936497866741e-05,2.7060348593131745e-05,0.0002701257444232929,2.151646914195657e-05,3.803763295048957e-08,9.058237242335319e-08,0.0003794517663314556,3.177769268214047e-15,1.570657241848148e-19,1.3479182949657301e-06,0.0008648754122179435,1.670562460886593e-08,1.4877975006484882e-06,1.422180836978338e-10,1.4526246626802703e-10,3.816511932436536e-06,4.4944329774599455e-05,3.2624089799062844e-07,1.0815601580704631e-09,7.508755454716897e-07,3.733468566655899e-09,3.550710743042535e-14,2.449729867734488e-11,1.787218971629153e-13,5.197230740912368e-13,3.1201134399979952e-09,1.3675880676120181e-10,7.74830977329711e-10,3.679967511801972e-15,3.007291584070569e-14,0.0008281204344749512,1.788074276368549e-09,8.625279976448167e-12,2.8502508734572808e-11,2.62917638728689e-05,6.365466569005793e-13,7.997046632326106e-06,1.233144646673701e-06,1.1077482036340946e-08,7.57911665717397e-14,0.0004889118079050279,1.8388607002364275e-10,4.775084017840143e-25,9.049322892356152e-14,2.520163435580884e-11,2.097871096612167e-12,1.5673425510618882e-12,2.864826304184675e-16,2.6803101451436267e-12,5.389665122493778e-26,1.0099074110718116e-10,5.309542190485561e-20,6.2410505476630384e-09,1.2930153034385207e-16,4.523804449262109e-15,6.709009774785396e-26,2.8148938098761595e-29,7.740454987826906e-05
9.117320140504493e-07,0.17591485983893365,3.76,0.0,0.6907563026339785,0.9989246827909967,0.00016291481107886846,4.155296137283599e-05,4.400371877515075e-05,2.7267735704514977e-05,0.0002769120199465408,2.1950169910522645e-05,3.954867577651318e-08,9.807453459254747e-08,0.0003884144557094671,3.383621656502142e-15,1.7323145753242842e-19,1.3478835205827561e-06,0.0008830302841087931,1.7043327898186178e-08,1.5622915683333904e-06,1.4714632787559186e-10,1.5700182462737342e-10,4.047233903920865e-06,4.712330400054159e-05,3.3642165208714037e-07,1.1751792248613468e-09,7.923431196848584e-07,3.946701074184753e-09,3.825604407635209e-14,2.7796627069664116e-11,1.8936687876387928e-13,5.515616516838111e-13,3.22490087665579e-09,1.4317397317756962e-10,8.591582182077745e-10,3.9579483068161005e-15,3.257217325685313e-14,0.0008494207064365118,1.7897170010253784e-09,8.627533352757018e-12,2.8504681347880115e-11,2.6290847487821515e-05,6.681861792828242e-13,8.206908942625592e-06,1.3272910410417314e-06,1.1362387255564463e-08,7.968535284630797e-14,0.0004889049130426073,1.910006219673365e-10,5.418202954213678e-25,9.747583536213518e-14,2.644944477426144e-11,2.3266170030741218e-12,1.6963524503913109e-12,3.072716601112014e-16,2.825637993893363e-12,6.113202608232401e-26,1.0615229706073097e-10,5.720430742605851e-20,6.578788730543319e-09,1.393070126793636e-16,4.80171025475166e-15,7.371478582312973e-26,3.0990040670244555e-29,7.741076605830297e-05
9.284154297756102e-07,0.17591543328800804,3.76,0.0,0.6907229545955706,0.9989105346320142,0.00016885112453958218,4.2029863933686994e-05,4.40688352557079e-05,2.7468946244708574e-05,0.00028370771887158933,2.2383360262130534e-05,4.1088509930115203e-08,1.0601445871492707e-07,0.0003973785693425293,3.5978110455746534e-15,1.906765128949517e-19,1.3477981390740071e-06,0.0009011939382307948,1.7379203020087643e-08,1.638678633528346e-06,1.5211383223878108e-10,1.6938894104835046e-10,4.28618408764759e-06,4.935773512978214e-05,3.4669338643063286e-07,1.2743719422140626e-09,8.351816963665822e-07,4.168216143360346e-09,4.116068007504391e-14,3.145321248880022e-11,2.0044097884817412e-13,5.847057053053378e-13,3.3305449455694174e-09,1.49737209430436e-10,9.504183458665741e-10,4.250951744208162e-15,3.5222249678066274e-14,0.0008707381859354106,1.791169074504076e-09,8.629413230717086e-12,2.8506164417199304e-11,2.6288959968244212e-05,7.005276313118863e-13,8.41695865646319e-06,1.426276985348646e-06,1.1647511072470202e-08,8.367975022082557e-14,0.0004888979890470539,1.981972549256338e-10,6.130955720783845e-25,1.0483956912463863e-13,2.7728972365599202e-11,2.574203709400773e-12,1.8326160139203144e-12,3.290123891829208e-16,2.9748159691366443e-12,6.91621370082861e-26,1.1143240786752911e-10,6.154576801913632e-20,6.925456994525483e-09,1.4987874035515313e-16,5.0910276443814706e-15,8.084718460904645e-26,3.4052182452354473e-29,7.741511432720524e-05
9.450988455007712e-07,0.17591600684032818,3.76,0.0,0.6906895144144207,0.9988963281167007,0.00017485439938716568,4.24982189464709e-05,4.413207810222627e-05,2.7664421086227405e-05,0.0002905125292109733,2.281602660670151e-05,4.2657035413100024e-08,1.1441798474480901e-07,0.0004063437953780661,3.8204793608284375e-15,2.0947235262628938e-19,1.3476677398315204e-06,0.0009193661795050184,1.7713214048081964e-08,1.7169575240005234e-06,1.571199543130177e-10,1.824431236420553e-10,4.53343611249298e-06,5.164766453387241e-05,3.570552643864016e-07,1.3793091922121382e-09,8.794073451164164e-07,4.3982309388121985e-09,4.422703090956812e-14,3.549638211484612e-11,2.1195629589400736e-13,6.191919412326725e-13,3.4370361811818296e-09,1.5644813890038978e-10,1.048994686328801e-09,4.559509520869976e-15,3.802915859368637e-14,0.0008920700595220985,1.792448862623291e-09,8.630957702389044e-12,2.850703349213947e-11,2.628620844405125e-05,7.335643815054488e-13,8.627166222477311e-06,1.5302272204377219e-06,1.1932815682488424e-08,8.777404574275519e-14,0.0004888910365392308,2.0547503250308176e-10,6.919057480705803e-25,1.125968706532508e-13,2.904021195468158e-11,2.8416747621968204e-12,1.976353523440459e-12,3.5172331982802883e-16,3.127808796306229e-12,7.805460861221737e-26,1.1682993415520982e-10,6.612877994586885e-20,7.280973755624881e-09,1.6103855859410401e-16,5.3920772888199386e-15,8.851578947696566e-26,3.734779070807984e-29,7.7417799579706e-05
9.61782261225932e-07,0.17591658048479597,3.76,0.0,0.690655984337837,0.9988820635283948,0.00018092345485168379,4.295854934955866e-05,4.41936528658721e-05,2.7854572643168982e-05,0.0002973261727759528,2.324815631066776e-05,4.4254151259271186e-08,1.2330109858859352e-07,0.00041530985608314024,4.0517690885155745e-15,2.296928564144902e-19,1.347497301589094e-06,0.000937546846688556,1.804532650073043e-08,1.7971269473674284e-06,1.6216411930182246e-10,1.9618377484262956e-10,4.7890623228578436e-06,5.399312650812527e-05,3.6750651178527496e-07,1.4901615567556387e-09,9.250360229080901e-07,4.6369669350590475e-09,4.7461269464467984e-14,3.995709606175208e-11,2.2392520810763088e-13,6.550579719378418e-13,3.544366351420233e-09,1.6330636635812437e-10,1.1552808270716863e-09,4.884165262004025e-15,4.0999060273303663e-14,0.0009134137048460248,1.7935730286004062e-09,8.632201036544564e-12,2.8507355867514222e-11,2.6282688340852657e-05,7.672899997825896e-13,8.837504111644955e-06,1.6392660776289283e-06,1.2218265849146644e-08,9.196791171953725e-14,0.0004888840560639122,2.1283313070517952e-10,7.78854182947698e-25,1.2076032354918048e-13,3.0383155577764334e-11,3.130101678329014e-12,2.1277863342614543e-12,3.7542299196691773e-16,3.2845795327574265e-12,8.788110869496039e-26,1.22343768904983e-10,7.096255405791561e-20,7.645253584724141e-09,1.7280888297258655e-16,5.705187818113137e-15,9.675018912059878e-26,4.0889754769072233e-29,7.741900431819309e-05
9.784656769510929e-07,0.17591715421118898,3.76,0.0,0.6906223664436523,0.9988677411254602,0.00018705718240111247,4.341134788726989e-05,4.425374257737495e-05,2.803978621171089e-05,0.0003041484014728674,2.3679737589988844e-05,4.587975559880787e-08,1.326799298265165e-07,0.0004242765041126794,4.291823345637973e-15,2.5141435889643353e-19,1.3472912592770744e-06,0.0009557358086909303,1.8375507239668654e-08,1.879185502121493e-06,1.6724581245732518e-10,2.1063039032933173e-10,5.053133912098865e-06,5.639414875530632e-05,3.7804641151911084e-07,1.6070993336092302e-09,9.720835772768212e-07,4.884649826324159e-09,5.086972908822593e-14,4.4867992976998725e-11,2.3636036821918777e-13,6.923423000795227e-13,3.65252833714466e-09,1.7031147860418145e-10,1.2696805068570509e-09,5.225474746306083e-15,4.413826459920215e-14,0.0009347666758369187,1.7945566816847493e-09,8.633174054909387e-12,2.850719148979428e-11,2.627848466119792e-05,8.01698260980025e-13,9.047946660962673e-06,1.7535174619949056e-06,1.2503828705139861e-08,9.626099234245936e-14,0.0004888770467976158,2.2027082492513714e-10,8.745768451398134e-25,1.2934265349999024e-13,3.1757792698960774e-11,3.4405836429262438e-12,2.287136863212163e-12,4.001300011730733e-16,3.445089688492533e-12,9.87174842733113e-26,1.279728381003952e-10,7.605654030783061e-20,8.018207485493306e-09,1.8521271037365157e-16,6.030695680677476e-15,1.0558109402540535e-25,4.469143682293448e-29,7.741889110260231e-05
9.951490926762537e-07,0.17591772801006386,3.76,0.0,0.6905886626535418,0.9988533611416647,0.00019325454151172326,4.3857078061239856e-05,4.431251018098506e-05,2.8220421319256597e-05,0.0003109789939997738,2.411075941515392e-05,4.7533745714201176e-08,1.425707496712742e-07,0.0004332435191865035,4.540785939864709e-15,2.7471568758769285e-19,1.3470535635511419e-06,0.0009739329612928236,1.8703724378938865e-08,1.963131687367469e-06,1.7236457205352248e-10,2.258025578632967e-10,5.325721040147391e-06,5.885075283131141e-05,3.8867429857719273e-07,1.7302925559993917e-09,1.02056574920509e-06,5.141509432109059e-09,5.445890658996443e-14,5.0263435308507254e-11,2.492746982049678e-13,7.310843020299241e-13,3.761516022428203e-09,1.7746304516047355e-10,1.3926074982386407e-09,5.5840061315261876e-15,4.745323388308538e-14,0.0009561266889925137,1.7954135141658938e-09,8.633904472793471e-12,2.8506593751014676e-11,2.627367312545062e-05,8.367831341727708e-13,9.258469928706335e-06,1.8731048371963342e-06,1.2789473567893782e-08,1.0065294087866846e-13,0.000488870009276481,2.2778747789590521e-10,9.797433058265136e-25,1.3835672732242236e-13,3.316411040531604e-11,3.7742471869805516e-12,2.4546285758034367e-12,4.2586301469351357e-16,3.60929934054555e-12,1.1064389844881743e-25,1.3371610095345945e-10,8.142043221385854e-20,8.399743158206211e-09,1.9827362982745103e-16,6.368944998239075e-15,1.150403654791718e-25,4.8766682904335054e-29,7.741760473198964e-05
9.999999999999997e-07,0.17591830187267002,3.76,0.0,0.6905788470036509,0.9988491692111603,0.000195068298654326,4.39854162418183e-05,4.43293706845381e-05,2.827213264283728e-05,0.0003129666130255157,2.4235977803503108e-05,4.801997543211134e-08,1.4554505052161326e-07,0.0004358508287778947,4.6148672253210085e-15,2.817988852359209e-19,1.3469790251280792e-06,0.000979225531065903,1.879878462576048e-08,1.9878940608105645e-06,1.73859809105318e-10,2.3035302034372645e-10,5.4065869875877e-06,5.957547300729956e-05,3.917809082520993e-07,1.7673106779595534e-09,1.034933986833674e-06,5.2179499464455765e-09,5.55373665207848e-14,5.1928283855915173e-11,2.531214979009238e-13,7.426282928632659e-13,3.793359702299481e-09,1.795698695373126e-10,1.430010655854127e-09,5.69156814509388e-15,4.845102873386863e-14,0.0009623383864194356,1.7956406581742995e-09,8.63407496234799e-12,2.8506345580769286e-11,2.627216990529191e-05,8.471106174729357e-13,9.319694051347842e-06,1.908895279629424e-06,1.2872539540552458e-08,1.0194845620537216e-13,0.0004888679578594951,2.2998777141507007e-10,1.0121938923118704e-24,1.4106055764144726e-13,3.357895731852507e-11,3.875778635349591e-12,2.5048886968241393e-12,4.3354042027068935e-16,3.657733647907021e-12,1.1432820698707967e-25,1.354073084153065e-10,8.303211603257468e-20,8.512276126002484e-09,2.0219800789956515e-16,6.469736291254461e-15,1.179133829842468e-25,5.0004987700224287e-29,7.741702940947808e-05
1.0118325084014146e-06,0.17591830187267002,3.76,0.0,0.690554874745345,0.9988389237899916,0.00019951455558003703,4.429617517017673e-05,4.4370100709375664e-05,2.839681306822676e-05,0.00031781775290126696,2.4541211426889144e-05,4.921601808877626e-08,1.529899691351123e-07,0.00044221070513080006,4.798801419731851e-15,2.9967820109837156e-19,1.3467877337908546e-06,0.0009921382242228927,1.9029947204395216e-08,2.048963911432978e-06,1.775199829387955e-10,2.4171995602719027e-10,5.606892936473747e-06,6.136295455567089e-05,3.993895554902255e-07,1.8599110146662286e-09,1.0704981757367914e-06,5.407779599061764e-09,5.823546516756744e-14,5.61795542065883e-11,2.626813839587139e-13,7.713242110416086e-13,3.871324194897833e-09,1.8476061901090774e-10,1.5244854828504597e-09,5.960340180129854e-15,5.095058566242782e-14,0.0009774916106966955,1.7961559274575582e-09,8.634417206354638e-12,2.8505610210881302e-11,2.626832118750822e-05,8.725387861386357e-13,9.469051560482709e-06,1.998151211688451e-06,1.3075171768969449e-08,1.0514340325413933e-13,0.0004888629443426353,2.3538252861212314e-10,1.0950576820366384e-24,1.4781555211647342e-13,3.460209358278905e-11,4.1322458451886154e-12,2.6304859723823645e-12,4.526407856284527e-16,3.777167241673968e-12,1.2374496810235711e-25,1.3957254977257975e-10,8.706417127395586e-20,8.789765250553688e-09,2.1201583322779343e-16,6.72028741785568e-15,1.2516104511167574e-25,5.312983408938993e-29,7.741527418690116e-05
1.0285159241265755e-06,0.17591887579087354,3.76,0.0,0.6905210043644655,0.9988244292673512,0.00020583630798758556,4.472904741391372e-05,4.442664322628568e-05,2.856927346258724e-05,0.0003246645019429482,2.4971083861398456e-05,5.092646844873224e-08,1.639541373789104e-07,0.0004511778872435384,5.066015115943033e-15,3.2638582760523495e-19,1.346496905293236e-06,0.0010103515385523599,1.9354146102052653e-08,2.1366804994946235e-06,1.8271167064067307e-10,2.5840235285908023e-10,5.896717989539227e-06,6.393076438958711e-05,4.101916081503835e-07,1.996124281398475e-09,1.1218963923464215e-06,5.6836980996349035e-09,6.220623726472466e-14,6.265429402887171e-11,2.765938699176992e-13,8.131031001390335e-13,3.981948455384019e-09,1.9220373738770154e-10,1.6657479195914416e-09,6.355070484738849e-15,5.463709547186591e-14,0.0009988594454956622,1.7967951479413054e-09,8.634734650278306e-12,2.850428324123878e-11,2.6262488939265086e-05,9.089595824551637e-13,9.6796706654251e-06,2.1287791261271004e-06,1.3360896497031505e-08,1.0973199184828073e-13,0.0004888558508800716,2.4305548206173285e-10,1.221259234487885e-24,1.5773227423396492e-13,3.607172507520855e-11,4.515759794938514e-12,2.8149345732050765e-12,4.804821649628125e-16,3.9486509241684095e-12,1.3810990239662584e-25,1.455412095280673e-10,9.299795114346195e-20,9.188175596475937e-09,2.264641254728678e-16,7.085081961271325e-15,1.3597738495096473e-25,5.779573789243519e-29,7.741201435913707e-05
1.0451993398517363e-06,0.17591944975708956,3.76,0.0,0.6904870530344119,0.9988098777533178,0.0002122189383264809,4.515607704103773e-05,4.4482252561234376e-05,2.873809270752789e-05,0.00033151908377093453,2.5400367484086226e-05,5.266499179952843e-08,1.754799402188472e-07,0.00046014490994780054,5.342573175295761e-15,3.549251035545658e-19,1.3461838713051959e-06,0.001028572864371642,1.9676292494376127e-08,2.226279700343716e-06,1.8793929599434085e-10,2.758696043750377e-10,6.195263823852283e-06,6.655418778398012e-05,4.2107992197796305e-07,2.139101733206254e-09,1.174775835086659e-06,5.96950652798707e-09,6.63782273547405e-14,6.972745641645391e-11,2.9102585364715115e-13,8.564628647950134e-13,4.093385136147279e-09,1.9979192260081266e-10,1.8168379058356356e-09,6.768803692973669e-15,5.851969958510409e-14,0.00102022832526435,1.7973413332480645e-09,8.634876929196603e-12,2.8502650580586142e-11,2.625622991618787e-05,9.460400685718501e-13,9.890307701710476e-06,2.2651106418200466e-06,1.3646622651985243e-08,1.1441833305808823e-13,0.0004888487292509793,2.508058997771636e-10,1.3591234090976561e-24,1.6812017836604274e-13,3.757298582803476e-11,4.925995475750737e-12,3.0082009022688855e-12,5.094061119542683e-16,4.123706798568519e-12,1.5383264206895341e-25,1.516211371546354e-10,9.923222176257698e-20,9.594873443952944e-09,2.416439344835278e-16,7.463694871931456e-15,1.4752487798295902e-25,6.277975986399145e-29,7.740792759254719e-05
1.0618827555768972e-06,0.17592002376422228,3.76,0.0,0.6904530221665401,0.9987952694126254,0.00021866163879070234,4.5577621522766176e-05,4.4537030858124436e-05,2.890354047497903e-05,0.00033838135782577483,2.5829053530831345e-05,5.443148245734127e-08,1.8758419876833008e-07,0.0004691116347015275,5.628622587893766e-15,3.853852125714712e-19,1.3458511204606608e-06,0.0010468021787178473,1.99963587836325e-08,2.3177596923996166e-06,1.9320255026404528e-10,2.9414165297769013e-10,6.502597365705017e-06,6.92332254998386e-05,4.320539984074052e-07,2.2890125764051823e-09,1.229151842534856e-06,6.265450193541191e-09,7.075861464928437e-14,7.744074390996787e-11,3.0599128039383154e-13,9.014462054351698e-13,4.205631226982577e-09,2.0752468290762765e-10,1.9782080318043117e-09,7.202159731296858e-15,6.260549772292243e-14,0.0010415964991999805,1.7978036696449101e-09,8.634862124002843e-12,2.850074584493486e-11,2.6249591814829848e-05,9.83774969391593e-13,1.0100944370712467e-05,2.4072673300862623e-06,1.3932326710018492e-08,1.192020552236998e-13,0.0004888415807301465,2.586333912669076e-10,1.5094629064473917e-24,1.7899268683779872e-13,3.910585501854559e-11,5.364185189729803e-12,3.210512469830136e-12,5.394317031014887e-16,4.302290247761654e-12,1.710119994962717e-25,1.5781142064064993e-10,1.0577769348801722e-19,1.0009755672608685e-08,2.575813212315616e-16,7.856499460679788e-15,1.5984028920089577e-25,6.809779538840084e-29,7.740310505552154e-05
