Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68)
6.957674805363255e-07,0.16809476101987542,3.76,0.0,0.6897504901494241,0.9999616425674698,4.209398666992162e-09,4.944150448442371e-09,3.459597082564193e-08,5.168784281892464e-09,2.030610914260473e-08,2.281530044777653e-08,1.1921632546502443e-12,7.7284373627838e-14,4.243577565746713e-08,1.2784733893353575e-24,8.895088804090043e-21,3.3220516708343863e-10,1.5696128915812667e-07,2.844850048654033e-13,7.354752041270085e-14,5.469041724060726e-20,5.909636388975323e-21,1.327605781126453e-10,1.2944475325444871e-09,4.652376531619769e-13,3.5512297145599446e-14,1.502797171830144e-14,9.518627703595531e-17,3.970063481419266e-26,1.18044863908252e-21,1.0588042617133604e-23,8.984818300199271e-24,2.922484529092118e-16,3.001940948369795e-18,2.012887778490155e-19,5.721065704074672e-25,1.955298407834667e-23,6.530452572639269e-08,2.3836273766373904e-12,1.3500090385897853e-15,4.2320301352135864e-14,2.3829085438463755e-08,2.4577006946629093e-20,1.93315950194391e-08,1.9072556276500495e-14,2.6815273675162595e-13,2.0276205407251846e-21,3.8241142192609604e-05,1.808775573535763e-18,2.3988435147213692e-33,3.145096296934908e-23,1.0980696909119448e-19,2.155885042479496e-20,1.6692837111994912e-21,9.614865428416228e-29,2.488797033069608e-19,1.7356588832220817e-23,4.2986336926852034e-17,8.828019154177618e-23,2.951441544459177e-17,1.901878024310689e-26,3.720371634875615e-24,1.2870086015351944e-35,5.382074249593278e-45,4.8456706015109196e-08,8.05892341546876e-13,2.450053773609293e-16,3.9315936122122196e-14,2.8645898392066563e-35,2.39052681675887e-28,9.156439087919722e-34,3.215504103359824e-31
7.096682817471728e-07,0.16809476110790209,3.76,0.0,0.689750484552526,0.999961638699186,4.473058993407364e-09,5.127991709677058e-09,3.5209820978276075e-08,5.366433577545545e-09,2.1199948283899442e-08,2.339008691177186e-08,1.2450039772817066e-12,8.139406985615559e-14,4.413566638251585e-08,1.3456008588290797e-24,9.833268297669165e-21,3.365284221626924e-10,1.6095160946263567e-07,2.9277110897464207e-13,7.904614371457142e-14,5.792027464579806e-20,6.2577672984087114e-21,1.3678320284594796e-10,1.367945972672942e-09,4.797169014768166e-13,3.714772015723241e-14,1.6042081242850714e-14,1.0102095013582311e-16,4.295908325489721e-26,1.2867826283419528e-21,1.1537385810030603e-23,9.7983991748523e-24,3.100720932814307e-16,3.1756066571577737e-18,2.191292821401432e-19,6.16303034597224e-25,2.0718034574500237e-23,6.760842454729567e-08,2.4514709510054053e-12,1.3639700798959896e-15,4.2567784041258306e-14,2.4136664796292585e-08,2.535988510928507e-20,2.0256305831867422e-08,2.0879273966207622e-14,2.7764859355963636e-13,2.1601565826994208e-21,3.824114204469414e-05,1.920094103113197e-18,2.6149911093442154e-33,3.401221387572376e-23,1.1697937820448665e-19,2.353025566173254e-20,1.794066967904178e-21,1.0614517770412835e-28,2.669861890052745e-19,1.888520337648312e-23,4.4711526815679527e-17,9.490213308100137e-23,3.161830666276237e-17,2.1156149143222486e-26,4.083677842430016e-24,1.4323028611622548e-35,5.868902575269747e-45,4.8739868066719875e-08,8.223100910263475e-13,2.6580216114711647e-16,4.085050519064458e-14,3.153308925758536e-35,2.6937891366655107e-28,1.0302792147162242e-33,3.444878129862853e-31
7.235690829580201e-07,0.16809476119581215,3.76,0.0,0.6897504789053762,0.9999616347866142,4.7463783629498365e-09,5.313110305333432e-09,3.5810907682560135e-08,5.565642478666964e-09,2.2109343544942604e-08,2.396866366075229e-08,1.2991643646718746e-12,8.56274989193314e-14,4.585698390739059e-08,1.414298388608479e-24,1.0843233736232856e-20,3.407117983629343e-10,1.649634964621099e-07,3.010862769535064e-13,8.480811002480856e-14,6.124935910041114e-20,6.618191835746621e-21,1.4082889052761673e-10,1.4440384558269165e-09,4.942964853120519e-13,3.882746253378693e-14,1.710077064227384e-14,1.0708190952157613e-16,4.641545698757602e-26,1.4006135085631152e-21,1.2544962423319624e-23,1.0663073142517035e-23,3.285147304732212e-16,3.3547455142572593e-18,2.3814771987618206e-19,6.630487358721643e-25,2.193123246873703e-23,6.993849695125503e-08,2.5194652218374906e-12,1.3776916262889475e-15,4.2805232106981886e-14,2.4434275253181904e-08,2.6154692453788657e-20,2.1202499727421172e-08,2.281416822804336e-14,2.872531089014651e-13,2.2987634415015304e-21,3.824114189508472e-05,2.0358340180254196e-18,2.8463820828622095e-33,3.6719082443566795e-23,1.2444422144930225e-19,2.5636397589210694e-20,1.9249364845209386e-21,1.1692031518848987e-28,2.85977829038008e-19,2.0518324811206854e-23,4.647107158117166e-17,1.0190044502124743e-22,3.382272817043961e-17,2.3488392733946646e-26,4.472093848395668e-24,1.590157404677552e-35,6.391502463281619e-45,4.9011548822502076e-08,8.3874781950483e-13,2.878258057338509e-16,4.240011332558955e-14,3.464942799844805e-35,3.0275548187581063e-28,1.156385156692643e-33,3.684248942142991e-31
7.374698841688674e-07,0.16809476128359388,3.76,0.0,0.6897504732089121,0.9999616308306136,5.0294207091273714e-09,5.499394363926912e-09,3.639927655472472e-08,5.766281060389608e-09,2.3033968629147022e-08,2.4550951137851264e-08,1.3546530347360002e-12,8.998539774529113e-14,4.759903042087619e-08,1.4845395204189543e-24,1.1928241942816854e-20,3.4475854778319516e-10,1.689962490961464e-07,3.0942833149364717e-13,9.083802329205638e-14,6.467697773083839e-20,6.99109426597724e-21,1.448967170535938e-10,1.522755270045877e-09,5.089730072724636e-13,4.055175046866649e-14,1.820488956430063e-14,1.1337206822120009e-16,5.007736852826156e-26,1.5223276312350442e-21,1.3612442395830862e-23,1.1580427446202975e-23,3.475776561311572e-16,3.539349221891639e-18,2.5839400865373836e-19,7.124361501493873e-25,2.319350838399438e-23,7.229401586366016e-08,2.587591413380233e-12,1.3911819628325738e-15,4.303305241606387e-14,2.4722150049789718e-08,2.696147101453022e-20,2.2169936173045673e-08,2.488313268599654e-14,2.9696327029713006e-13,2.443578845067787e-21,3.824114174381389e-05,2.1560419242964535e-18,3.093802223589203e-33,3.9576018195982876e-23,1.3220539450585633e-19,2.7883227581724416e-20,2.062031201170676e-21,1.2851252334565303e-28,3.0587528551221583e-19,2.2261131542640105e-23,4.826504234736824e-17,1.0928956740182445e-22,3.612995359413974e-17,2.6028743102379164e-26,4.886542514557143e-24,1.761310095165538e-35,6.951878592754913e-45,4.927221380643615e-08,8.552058935345316e-13,3.111130377808817e-16,4.396388914362898e-14,3.8008144428268626e-35,3.3940628871666817e-28,1.294816203396689e-33,3.933740258781611e-31
7.513706853797147e-07,0.16809476137123647,3.76,0.0,0.6897504674640613,0.9999616268320328,5.322244191673635e-09,5.686735202379977e-09,3.697498986567969e-08,5.968222102430182e-09,2.397349862430573e-08,2.5136870124088213e-08,1.4114784244250778e-12,9.446847622778045e-14,4.936112472592147e-08,1.5562975498980247e-24,1.3091568772862094e-20,3.486719559512815e-10,1.7304918288528072e-07,3.177951862951422e-13,9.714032487368838e-14,6.820236710514117e-20,7.376662434459031e-21,1.48985796124904e-10,1.6041259057912293e-09,5.237431892013979e-13,4.232078425791431e-14,1.935527780970211e-14,1.1989423950830727e-16,5.395252868401703e-26,1.6523239831293635e-21,1.4741453769067552e-23,1.2552019608836953e-23,3.672617057260362e-16,3.729406182138399e-18,2.7991885213244055e-19,7.645584726192536e-25,2.4505773685431914e-23,7.46742735632354e-08,2.6558315664534145e-12,1.404449044885208e-15,4.3251635338336296e-14,2.5000524649181586e-08,2.778026350997339e-20,2.315836602347286e-08,2.70921662430249e-14,3.0677614498144744e-13,2.5947384812567028e-21,3.824114159091453e-05,2.2807606906706416e-18,3.358063026360053e-33,4.258745870878004e-23,1.40266658983575e-19,3.027679769347692e-20,2.205490110275952e-21,1.4096080621235081e-28,3.2669901013729107e-19,2.41189516295809e-23,5.009351336786682e-17,1.170841589210566e-22,3.854223262977487e-17,2.8790972094851033e-26,5.327936104192143e-24,1.9465187336357916e-35,7.552106882632285e-45,4.952230966724443e-08,8.716846729463519e-13,3.357001631893724e-16,4.554098079116461e-14,4.1622926892303566e-35,3.795649836432031e-28,1.4464671858473216e-33,4.193469750807678e-31
7.65271486590562e-07,0.16809476145872979,3.76,0.0,0.68975046167174,0.9999616227917101,5.62490136428694e-09,5.8750273549776504e-09,3.753812514021904e-08,6.171341169774755e-09,2.4927610410962335e-08,2.5726341837909262e-08,1.4696487905926365e-12,9.907741831102299e-14,5.11426023638834e-08,1.62954561328711e-24,1.4336504575437593e-20,3.5245532917622243e-10,1.7712163006787217e-07,3.2618484236901757e-13,1.0371929544356874e-13,7.182469872455835e-20,7.775087872183453e-21,1.5309527771028254e-10,1.6881790755162113e-09,5.386038679888918e-13,4.4134738558108446e-14,2.0552765592119196e-14,1.2665113929395811e-16,5.804874336410592e-26,1.791014342081662e-21,1.5933580715328318e-23,1.357937530766306e-23,3.8756727745959933e-16,3.924901691663597e-18,3.0277371903704586e-19,8.195095439070312e-25,2.5868920317742963e-23,7.707858154499075e-08,2.72416850509972e-12,1.4175005114407702e-15,4.346135541559191e-14,2.5269635848835162e-08,2.861111331913372e-20,2.416753239970144e-08,2.944737029450761e-14,3.166888793891889e-13,2.752375965369024e-21,3.8241141436418684e-05,2.4100295090540217e-18,3.6400020095816825e-33,4.575782724600691e-23,1.4863164570232052e-19,3.282325801911066e-20,2.3554523715959402e-21,1.543046765368617e-28,3.484692392949742e-19,2.6097262176417104e-23,5.1956561962554723e-17,1.2529908952039954e-22,4.1061790565387636e-17,3.1789392988850566e-26,5.797174711679564e-24,2.1465605736982674e-35,8.194334980794062e-45,4.9762264943712134e-08,8.88184510925697e-13,3.6162303817289563e-16,4.7130556496833356e-14,4.5507925221996143e-35,4.234750037296486e-28,1.6122738841000278e-33,4.463549239706315e-31
7.791722878014093e-07,0.16809476154606443,3.76,0.0,0.689750455832854,0.9999616187104721,5.937439343591949e-09,6.064168591301036e-09,3.80887738414736e-08,6.3755166810798285e-09,2.5895983036012e-08,2.631928802625221e-08,1.5291722110795242e-12,1.0381288302933926e-13,5.2942815679229034e-08,1.7042567679502793e-24,1.566634976874719e-20,3.561119831858434e-10,1.812129396761619e-07,3.345953844897069e-13,1.1057905725433139e-13,7.554308433549069e-20,8.186565878684602e-21,1.5722434657106804e-10,1.7749427331705087e-09,5.535519915336271e-13,4.5993762708821695e-14,2.1798173808482943e-14,1.3364538858910965e-16,6.237391046973537e-26,1.9388234292894077e-21,1.7190361826246552e-23,1.466398645224501e-23,4.0849435110206877e-16,4.125818130410309e-18,3.270108225596975e-19,8.773837778375769e-25,2.72838207021755e-23,7.950627033216311e-08,2.792585804587707e-12,1.4303436979291676e-15,4.3662572003353515e-14,2.5529720983153873e-08,2.9454064459268664e-20,2.5197171525479675e-08,3.195494597670682e-14,3.266986984208892e-13,2.9166227950641267e-21,3.824114128035747e-05,2.543883963432716e-18,3.9404830253395506e-33,4.909153058622845e-23,1.5730385805900099e-19,3.552885409682803e-20,2.512057425363161e-21,1.6858411596059463e-28,3.712059897540065e-19,2.8201688572806486e-23,5.385426845350932e-17,1.3394943306805774e-22,4.3690827870652126e-17,3.5038861411625626e-26,6.2951447969405804e-24,2.36223182001899e-35,8.880782700045272e-45,4.999249079897762e-08,9.047057540960266e-13,3.889170431787142e-16,4.8731805032634135e-14,4.967775341951948e-35,4.7138960004048e-28,1.793213578112832e-33,4.744084899504591e-31
8.069738902231037e-07,0.16809476172022345,3.76,0.0,0.6897504440189478,0.9999616104285034,6.592320021598873e-09,6.444605585345019e-09,3.9153039925819084e-08,6.786565283637776e-09,2.7874239759425903e-08,2.751529392928845e-08,1.6523096396468922e-12,1.1366589779345041e-13,5.659694263741838e-08,1.857960631750565e-24,1.859399499905995e-20,3.630583862315368e-10,1.894496262274267e-07,3.5147186484734267e-13,1.2515666803503066e-13,8.326419634168074e-20,9.049479949053295e-21,1.6553815083582505e-10,1.9567096512342406e-09,5.836988966775809e-13,4.984749381594964e-14,2.4435990240982508e-14,1.4835596048943573e-16,7.174313563401422e-26,2.263562271195092e-21,1.9903805075986807e-23,1.7010764218504114e-23,4.522109425602927e-16,4.543829804225282e-18,3.7984419496530804e-19,1.002281838002505e-24,3.027227466230483e-23,8.442920603549623e-08,2.9295993634611083e-12,1.4554331265499053e-15,4.404085980822928e-14,2.6023761057446203e-08,3.117644981273987e-20,2.7316783061809648e-08,3.74524993503776e-14,3.4699887620329055e-13,3.265459196800878e-21,3.8241140963664815e-05,2.8254745467569008e-18,4.6006600246824966e-33,5.626647504022574e-23,1.7558335690298876e-19,4.1442897744768227e-20,2.845755726486544e-21,2.0011168928829275e-28,4.1965800342682103e-19,3.2812125992184365e-23,5.775399103273119e-17,1.5261763134946746e-22,4.9286016489418827e-17,4.2353073651335844e-26,7.380749291743245e-24,2.843738981461219e-35,1.0395579210205981e-44,5.042531614733843e-08,9.3781381025468e-13,4.477574550494992e-16,5.1966180381977676e-14,5.893268993583413e-35,5.802946223171785e-28,2.2046115461610862e-33,5.336922425097973e-31
8.319953324026288e-07,0.16809476187634312,3.76,0.0,0.6897504332360098,0.9999616028428655,7.215872339938002e-09,6.78894349419433e-09,4.006933626323429e-08,7.158962573965937e-09,2.9700278820136886e-08,2.8602810506776703e-08,1.7678381921410247e-12,1.2297245423660216e-13,5.994357905740236e-08,2.001028515145174e-24,2.155243284809191e-20,3.6890988866693987e-10,1.9692096667977939e-07,3.667145116018771e-13,1.3927503175406624e-13,9.053174516138975e-20,9.872780599622491e-21,1.7308004825746644e-10,2.1298353313496054e-09,6.111016920416481e-13,5.347098513286689e-14,2.698196736902879e-14,1.6243165118513621e-16,8.10394655435877e-26,2.591544277090989e-21,2.2581476871100136e-23,1.9332896772016243e-23,4.936732975218176e-16,4.938349712018614e-18,4.326598211364714e-19,1.1256437514208419e-24,3.314723278942409e-23,8.893347494852138e-08,3.0530359504902198e-12,1.477369091512272e-15,4.435555224556621e-14,2.6439896293211705e-08,3.276843687097095e-20,2.9291690031458184e-08,4.2985565391947054e-14,3.6557479651160474e-13,3.603288781344423e-21,3.824114067359752e-05,3.094874879090801e-18,5.267448963622511e-33,6.332633488326174e-23,1.9311827682532397e-19,4.7374301626707065e-20,3.1702109920665458e-21,2.320952784206518e-28,4.667665121499075e-19,3.745227085901902e-23,6.138313631783557e-17,1.7106326674436496e-22,5.4717661592531713e-17,4.995457369313121e-26,8.464623178823805e-24,3.338905127324687e-35,1.1933886361483636e-44,5.07853776547515e-08,9.676876128323436e-13,5.057475177718524e-16,5.490933324453356e-14,6.839244233563495e-35,6.947464836028285e-28,2.637295786872709e-33,5.907193079631688e-31
8.570167745821539e-07,0.16809476203183224,3.76,0.0,0.6897504223157069,0.9999615951369976,7.871940642311278e-09,7.134590330669313e-09,4.094711293360348e-08,7.533027285794183e-09,3.1567663447230164e-08,2.970039956393387e-08,1.887868239359904e-12,1.3269815584662604e-13,6.334161118368811e-08,2.1484215055450313e-24,2.4837326053558615e-20,3.7440185037888004e-10,2.0444406253584102e-07,3.8199852657447427e-13,1.5436032704625884e-13,9.809448589898024e-20,1.0741585779854303e-20,1.8067417642737324e-10,2.312145092156049e-09,6.387450191435748e-13,5.724171365498311e-14,2.969557744786477e-14,1.7731304799233325e-16,9.120432262989877e-26,2.9562831851099423e-21,2.549034410897741e-23,2.1862034579658393e-23,5.371318312824025e-16,5.350044684880488e-18,4.907978550367813e-19,1.2599639775616349e-24,3.620254854120601e-23,9.350392754786014e-08,3.1765086889143547e-12,1.4987316815606833e-15,4.464765046943652e-14,2.6830434832376844e-08,3.4400343228033864e-20,3.132859095630393e-08,4.911303246815569e-14,3.844255863952395e-13,3.964473453757251e-21,3.824114037893053e-05,3.379529888055972e-18,6.0089836070067746e-33,7.098298833217325e-23,2.116976348696776e-19,5.3922534060190355e-20,3.518381631832846e-21,2.677487794462646e-28,5.173074804586726e-19,4.259518487060114e-23,6.512595268138953e-17,1.911626425709702e-22,6.053707626385765e-17,5.862523492284352e-26,9.654618050556798e-24,3.8979039384949003e-35,1.365332136949124e-44,5.111958758471939e-08,9.976358690813398e-13,5.687063380849498e-16,5.787866053023552e-14,7.902376535868095e-35,8.265601833122592e-28,3.136157234986745e-33,6.512756579967766e-31
8.820382167616789e-07,0.16809476218665823,3.76,0.0,0.6897504112628471,0.999961587315295,8.560625400392986e-09,7.481065980826113e-09,4.178726136923802e-08,7.90815877763997e-09,3.3474638435917126e-08,3.080763316442685e-08,2.012440625961312e-12,1.4284606754654452e-13,6.678786107630132e-08,2.299988159851319e-24,2.846775380724012e-20,3.7955283756690244e-10,2.120157173157854e-07,3.9731535113894446e-13,1.704312607281015e-13,1.059457075809234e-19,1.1657174913470698e-20,1.8831686518525526e-10,2.5037770397790206e-09,6.666146105765691e-13,6.115969580861762e-14,3.258130875703512e-14,1.9301234250122515e-16,1.0228671383358063e-25,3.360742814498697e-21,2.8637593831865423e-23,2.4605475561777765e-23,5.825737014341649e-16,5.778729022088042e-18,5.545871700318872e-19,1.405805009412835e-24,3.9442608193093106e-23,9.813730954356961e-08,3.299945184945755e-12,1.5195542080494231e-15,4.4918776710008836e-14,2.7196702311134187e-08,3.607244542222837e-20,3.342579360534976e-08,5.587432561185381e-14,4.0353774613078446e-13,4.349695966811365e-21,3.824114007983429e-05,3.67952807718249e-18,6.831292461675036e-33,7.926131678163792e-23,2.313377135476765e-19,6.112714605427232e-20,3.89110476391889e-21,3.073168098371341e-28,5.71389339608086e-19,4.827888809952725e-23,6.898300850229447e-17,2.130101264815851e-22,6.675616269808114e-17,6.847116958012385e-26,1.0955256789342245e-23,4.525994513169748e-35,1.5569479053317127e-44,5.142980204129163e-08,1.0276603762346706e-12,6.368205575856429e-16,6.087020656482143e-14,9.092893422016634e-35,9.775661518613622e-28,3.708456095578791e-33,7.1540550451372505e-31
9.07059658941204e-07,0.16809476234079396,3.76,0.0,0.6897504000820908,0.9999615793820212,9.281983381129616e-09,7.827922860594466e-09,4.259073930097046e-08,8.283788442742742e-09,3.541949121345236e-08,3.1924093767940003e-08,2.141594460773473e-12,1.5341906203909736e-13,7.02793176515765e-08,2.455580754962598e-24,3.246259788540367e-20,3.843809515776761e-10,2.19632901862354e-07,4.1265706874424685e-13,1.8750513816963963e-13,1.1407842856165131e-19,1.2620867622333086e-20,1.9600471095234127e-10,2.7048628007663508e-09,6.946970887628649e-13,6.522472385836119e-14,3.564357479553528e-14,2.0954093507922434e-16,1.1433639240243041e-25,3.808033844994224e-21,3.202987826305193e-23,2.757007603766211e-23,6.299830888325596e-16,6.224199213531785e-18,6.243629686687912e-19,1.5637302469496885e-24,4.28716005314757e-23,1.0283054039678374e-07,3.423278791357313e-12,1.5398676517140422e-15,4.517043669701425e-14,2.7539990532296786e-08,3.778502487704586e-20,3.558158632960915e-08,6.330971359493333e-14,4.2289849444332325e-13,4.759613850244139e-21,3.8241139776470334e-05,3.99492753425887e-18,7.740702838475501e-33,8.818591352655596e-23,2.520537354286273e-19,6.902850133065354e-20,4.289228269633529e-21,3.5104575451709724e-28,6.291180517659369e-19,5.454285269223678e-23,7.295489844594971e-17,2.367016911436045e-22,7.338654819131464e-17,7.960401901774849e-26,1.2370839403296362e-23,5.228592276238848e-35,1.769873002138584e-44,5.171774383243577e-08,1.0577628709577646e-12,7.10270603759458e-16,6.388024290787089e-14,1.0421522686767982e-34,1.1496954544954968e-27,4.361920582709092e-33,7.831487612550523e-31
9.320811011207291e-07,0.16809476249421731,3.76,0.0,0.6897503887779483,0.9999615713413077,1.0036030673871248e-08,8.17474508253627e-09,4.335855690483466e-08,8.659379566206471e-09,3.740055458923021e-08,3.304937490042863e-08,2.275367160551411e-12,1.644198332882573e-13,7.381313206352946e-08,2.615055986184816e-24,3.684048499635432e-20,3.8890375785112624e-10,2.2729274979314028e-07,4.2801635859564233e-13,2.0559793620836701e-13,1.2248546420824198e-19,1.3634022840025104e-20,2.0373455746986523e-10,2.915527845761108e-09,7.229799107590181e-13,6.943637818716321e-14,3.888671963706706e-14,2.269094822646002e-16,1.2740381317116645e-25,4.301416144394354e-21,3.567331815926358e-23,3.0762244788851144e-23,6.793414992340622e-16,6.686236411725683e-18,7.0046647210100505e-19,1.7343029653059136e-24,4.649352131413201e-23,1.0758070579968534e-07,3.5464481898324505e-12,1.5597008298273295e-15,4.5404028039573953e-14,2.7861552515652043e-08,3.953836751809976e-20,3.779424749373002e-08,7.146026547690632e-14,4.424957377274328e-13,5.194859039683062e-21,3.824113946899494e-05,4.325757955848558e-18,8.743845590549128e-33,9.778106880402777e-23,2.738599269598453e-19,7.766773647080226e-20,4.713612249357916e-21,3.9918308406645023e-28,6.905971049342107e-19,6.142796964883566e-23,7.704224223616178e-17,2.6233480166675893e-22,8.043958519269928e-17,9.214086317212853e-26,1.3905433060436872e-23,6.011258974782211e-35,2.005822142949826e-44,5.1985012057962235e-08,1.0879450315094677e-12,7.892305776439133e-16,6.690526635731733e-14,1.1899493643318096e-34,1.3449782462891186e-27,5.104752006931399e-33,8.545414086211828e-31
