Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756)
1.9846063784970503e-09,0.3046198563404284,3.76,0.0,0.924933326964672,0.9993896934433958,5.636093139670349e-14,1.4756887323858554e-11,8.17310535255831e-09,1.6898444305426012e-11,1.5012045426230578e-10,4.2747153129419254e-08,1.8976132246516022e-13,2.9603854417570074e-16,1.0489927277665849e-10,6.146684006904399e-26,5.65095268882867e-25,9.144857535549951e-11,1.899359129044041e-06,4.397129560573166e-13,2.0499734119440832e-16,2.1784307271685924e-19,5.745662445104601e-23,4.6391518803428496e-12,3.722758756805471e-12,1.7116512341686028e-12,3.386816915100782e-15,8.705900721172794e-16,4.880510283503193e-16,2.863761965935446e-23,3.086738672887781e-22,1.6911418689968313e-25,6.5968296921616835e-24,1.0068038337074452e-17,1.5117921602486734e-19,4.489844005345992e-21,2.3857044333506983e-23,1.960879359367528e-21,4.2791215211399096e-08,7.727682173930389e-14,8.606137354204751e-14,5.058192751471751e-13,8.12495710037744e-09,3.681976806349967e-17,1.0270562322413398e-11,4.207431000881645e-18,3.8351644024025896e-13,2.8300949422421e-19,0.0006102555482341096,1.2292903440084156e-18,7.864985157203851e-34,1.1894845328013317e-24,4.332312440216356e-20,1.2449926243058574e-24,6.1284920604710845e-27,1.7480833218525197e-27,1.7612891501104867e-23,2.99618747126955e-27,1.886495385792921e-16,1.0839667691203189e-23,4.059671828220246e-19,1.0029544846788664e-25,3.413869321803794e-27,5.732136573785e-35,5.313579315792311e-39,1.8911071763188664e-06,1.0474536237468213e-10,8.114480346443035e-19,6.745297108361652e-13,4.802499149139628e-31,5.34096655022101e-32,8.919318111372491e-34,8.706785437657335e-32,5.255118567061176e-37
2.0274467040656666e-09,0.3046198585378137,3.76,0.0,0.924933285035706,0.9993896902704688,6.102304347738649e-14,1.5657131511801265e-11,8.527961050858174e-09,1.7890528585525245e-11,1.5537612808256358e-10,4.366990624940533e-08,1.9804207867852786e-13,3.1565931012455686e-16,1.1177758111633451e-10,6.786214065135929e-26,6.253868813719051e-25,9.71094801315398e-11,1.9403601468613547e-06,4.588665518876728e-13,2.148476444734222e-16,2.2702079341414506e-19,6.367204635468431e-23,4.841303669916676e-12,3.890435295934204e-12,1.78625055652798e-12,3.563917622281679e-15,9.281582270061776e-16,5.094237296866133e-16,3.0535951593755715e-23,3.2912554269995237e-22,1.8355748244940377e-25,7.035468107327496e-24,1.0732247061565687e-17,1.61198794541576e-19,4.787626196789706e-21,2.547363099246573e-23,2.0901855196534224e-21,4.371751352660436e-08,8.11420606530703e-14,8.841265576956703e-14,5.181071330428715e-13,8.476688147675809e-09,3.7718120526295356e-17,1.0709663409217772e-11,4.478164264814652e-18,3.95175413347655e-13,2.8964603115256277e-19,0.0006102574381935312,1.2945197133077949e-18,8.425013668426809e-34,1.2948384185619703e-24,4.618789925344898e-20,1.3501357588242048e-24,6.92959618637999e-27,1.8886345461863226e-27,1.9135628294106812e-23,3.33060912540028e-27,1.9750846211070645e-16,1.1804072700037737e-23,4.336640829283032e-19,1.0695855514261632e-25,3.709422224168121e-27,6.575152164858159e-35,5.7875055804700224e-39,1.9317480255395957e-06,1.0700641434631428e-10,8.6282389360959395e-19,6.893625874512273e-13,5.230608113861016e-31,6.020814585279399e-32,1.0137842537027443e-33,9.688040440295323e-32,6.046298775185366e-37
2.070287029634283e-09,0.3046198607352141,3.76,0.0,0.9249332431065375,0.9993896874939976,6.596663576916304e-14,1.6592921494679853e-11,8.890279422959872e-09,1.8920003902548107e-11,1.607604052254217e-10,4.459266196134363e-08,2.064996825176115e-13,3.361286725053203e-16,1.1894859598009173e-10,7.47875281507938e-26,6.907099182276905e-25,1.0298694654153937e-10,1.981361238174428e-06,4.784269710941342e-13,2.2498616870965354e-16,2.3638248756152125e-19,7.040746254664885e-23,5.04775385575366e-12,4.061913090132842e-12,1.8624373430309573e-12,3.7458062816630765e-15,9.882094084464481e-16,5.312576572035811e-16,3.2516526422566293e-23,3.5046281265469477e-22,1.9897686039487314e-25,7.493304578191413e-24,1.1424970716960165e-17,1.7165240533914773e-19,5.098337906551452e-21,2.7163251246463924e-23,2.2250355781451385e-21,4.4644004539085894e-08,8.510624711234547e-14,9.076597241956096e-14,5.303930079624614e-13,8.835750825734974e-09,3.8617874611356366e-17,1.1157582741538504e-11,4.76028148743746e-18,4.0687631318825917e-13,2.9628485842937934e-19,0.0006102589240203773,1.3614972196466253e-18,9.01121926965469e-34,1.4070062948643595e-24,4.9176234983005257e-20,1.4615716269276567e-24,7.815495398087168e-27,2.036950067432404e-27,2.0753163316359028e-23,3.694101417510803e-27,2.0657164072200004e-16,1.2831339700153737e-23,4.626289130065249e-19,1.1391029729813703e-25,4.0234183860361544e-27,7.521055951296331e-35,6.292453032512553e-39,1.972381241357133e-06,1.0926746616244643e-10,9.162921531638287e-19,7.04212905070429e-13,5.686712525501986e-31,6.771014951385694e-32,1.1492002782564776e-33,1.0755805221485553e-31,6.937095448035829e-37
2.1559676807715154e-09,0.3046198651300612,3.76,0.0,0.9249331592475695,0.9993896828069553,7.674248015394704e-14,1.8573836451525725e-11,9.637284947366925e-09,2.1093800607252443e-11,1.7192547007402463e-10,4.6438181276023834e-08,2.2394543590786138e-13,3.7968498805688475e-16,1.3419268873331953e-10,9.036014245801979e-26,8.376974720303865e-25,1.1540395102650594e-10,2.06336365284542e-06,5.187679099534337e-13,2.4614762690574916e-16,2.556586256323564e-19,8.55638653947943e-23,5.473546290523419e-12,4.416285403758669e-12,2.0195724817429302e-12,4.123965420078833e-15,1.115970709521988e-15,5.763099946374697e-16,3.673143269776337e-23,3.9586987207439596e-22,2.329471726803625e-25,8.468295781766767e-24,1.2898338674928584e-17,1.9389884700388454e-19,5.759666062615821e-21,3.0768584797429135e-23,2.5118263701623254e-21,4.649758707134142e-08,9.333158861820064e-14,9.547785553042442e-14,5.5495859846275e-13,9.57584140347757e-09,4.0421585412374737e-17,1.2079790354465861e-11,5.359614805962983e-18,4.303945643218198e-13,3.0956936690517426e-19,0.0006102610067465911,1.5006760182164983e-18,1.0264589298359147e-33,1.652926917489642e-24,5.553403087641945e-20,1.7042224693600405e-24,9.8698065366482e-27,2.3578155867253778e-27,2.4287403569143903e-23,4.515719996409196e-27,2.2531058319809275e-16,1.508516719093952e-23,5.244881950519997e-19,1.2870433525576124e-25,4.70963118477078e-27,9.762638728652337e-35,7.400741402318885e-39,2.053624778514368e-06,1.1378956943386253e-10,1.0296638198124188e-18,7.339673260216334e-13,6.687707709927094e-31,8.505537732708507e-32,1.4655236544070402e-33,1.3173471329659594e-31,9.059158061016123e-37
2.241648331908748e-09,0.3046198695249722,3.76,0.0,0.9249330753877233,0.9993896788891724,8.877896960366929e-14,2.0705022549739893e-11,1.0414083466087152e-08,2.342517463510045e-11,1.8363703276845448e-10,4.8283711302572326e-08,2.420985883567746e-13,4.268510660674675e-16,1.506793772966841e-10,1.084608763702171e-25,1.0086787412748282e-24,1.2872389829972916e-10,2.145366396575634e-06,5.607350334413704e-13,2.6852221824057485e-16,2.7567352352307255e-19,1.0318841095947258e-22,5.916522934618795e-12,4.785900430342876e-12,2.183055015081197e-12,4.5213263065828355e-15,1.254293797742072e-15,6.232096490837365e-16,4.129640222837065e-23,4.450466460971121e-22,2.7145015477871656e-25,9.525268777655778e-24,1.4492891674330366e-17,2.179928436617215e-19,6.476063860674624e-21,3.468711066006449e-23,2.8221687290614594e-21,4.835200802676578e-08,1.0195302931629326e-13,1.0019550581853851e-13,5.795157093808097e-13,1.0345169555240362e-08,4.223089650390038e-17,1.3037014765009672e-11,6.007327176737464e-18,4.5405395474306164e-13,3.22862986618586e-19,0.0006102622895156777,1.6467817165451856e-18,1.1629954200005933e-33,1.9295876467263544e-24,6.241740076848394e-20,1.9747713812641185e-24,1.2351796946480558e-26,2.712572347242607e-27,2.8245740504235154e-23,5.476634626109749e-27,2.4486600569139285e-16,1.7623108602099785e-23,5.917986366208887e-19,1.4472688547404759e-25,5.478405158467078e-27,1.2546902159483071e-34,8.649382124051944e-39,2.1348377992515246e-06,1.1831167240029176e-10,1.1518778414175184e-18,7.637958969489997e-13,7.8153332597891675e-31,1.059409895354169e-31,1.8512762945096392e-33,1.6007380624845944e-31,1.1712981890090983e-36
2.3273289830459806e-09,0.3046198739199499,3.76,0.0,0.9249329915269531,0.9993896754314803,1.0216991258531369e-13,2.2991862382179478e-11,1.1220636556044292e-08,2.591945708307988e-11,1.959164497196409e-10,5.012925226909093e-08,2.6095914566654203e-13,4.777704366127888e-16,1.6845639103962577e-10,1.2938727819340558e-25,1.206482682200762e-24,1.4297036903348497e-10,2.227369493515706e-06,6.043276026396361e-13,2.9215205830783823e-16,2.964298142963497e-19,1.2356222686596216e-22,6.376677540239327e-12,5.170781190475298e-12,2.352883336987677e-12,4.9379153718224356e-15,1.4035986795461593e-15,6.71958230203919e-16,4.6225511363902544e-23,4.981449469849758e-22,3.149410478346455e-25,1.0667717593261324e-23,1.621337576936366e-17,2.4400878970634316e-19,7.249771608521177e-21,3.893302400262543e-23,3.156978103103432e-21,5.020731323095444e-08,1.1097065558987221e-13,1.0491767293457634e-13,6.040641088146154e-13,1.1143676103353557e-08,4.4045804525488806e-17,1.4029087467754206e-11,6.705318521715177e-18,4.778393311725273e-13,3.361656861089955e-19,0.0006102630815022287,1.7997638839279217e-18,1.3112179257949255e-33,2.2394181317856376e-24,6.98472422577312e-20,2.2750824753541333e-24,1.5328742664193612e-26,3.103126658905565e-27,3.2659215354490636e-23,6.593661493531244e-27,2.6523754753005476e-16,2.0467990636580648e-23,6.648169608935666e-19,1.6202731637702905e-25,6.3358217884020456e-27,1.5977259067565723e-34,1.0049757626954756e-38,2.216020315025442e-06,1.2283377527319557e-10,1.2832473261654386e-18,7.937015376955084e-13,9.079835262606323e-31,1.3092051861507494e-31,2.3181416212376543e-33,1.9309049045521673e-31,1.5004854954244405e-36
2.413009634183213e-09,0.30461987831499665,3.76,0.0,0.924932907665213,0.999389672243054,1.1701241622508738e-13,2.5439730791970552e-11,1.205690583112274e-08,2.858196994126916e-11,2.0878504981544922e-10,5.197480440292304e-08,2.805271137203715e-13,5.325865836571751e-16,1.875713626372089e-10,1.5345895456371457e-25,1.4341548978310423e-24,1.5816623422293274e-10,2.3093729684293174e-06,6.495448789094511e-13,3.170808746964092e-16,3.1793071635989666e-19,1.4698541445120087e-22,6.8540038618975305e-12,5.570949239717737e-12,2.5290558705691277e-12,5.373754473976926e-15,1.5643055677903858e-15,7.225573490108522e-16,5.1532849069915534e-23,5.553168068541997e-22,3.639063671984536e-25,1.1899166086190259e-23,1.806453386953882e-17,2.72021173968397e-19,8.08303465326795e-21,4.3520648977547924e-23,3.517168398212405e-21,5.206354909778442e-08,1.2038447407548932e-13,1.0964332665634117e-13,6.286036383887682e-13,1.1971301970781288e-08,4.586630649888958e-17,1.5055841850919388e-11,7.45549266685437e-18,5.017373839314064e-13,3.4947743512349753e-19,0.0006102635735368619,1.9595675070118676e-18,1.4716136335884859e-33,2.584935978598956e-24,7.784446296862477e-20,2.6070561156474198e-24,1.887528471448736e-26,3.531397315617717e-27,3.755976782474837e-23,7.88488285500097e-27,2.86424847888342e-16,2.364350657322015e-23,7.438030147134229e-19,1.8065504078338554e-25,7.288144392777401e-27,2.0171889040575652e-34,1.1613695223399708e-38,2.297172337288774e-06,1.2735587826414694e-10,1.4240837364233747e-18,8.236871647026157e-13,1.0491857198607382e-30,1.6060970665392274e-31,2.8792177043649493e-33,2.3134064523246224e-31,1.9057353367210578e-36
2.4986902853204457e-09,0.30461988271011503,3.76,0.0,0.9249328238024557,0.9993896692095542,1.3340688156113404e-13,2.805399488495706e-11,1.2922852942440239e-08,3.141802610444714e-11,2.222641344472485e-10,5.382036793081489e-08,3.0080249848225143e-13,5.914429442785997e-16,2.0807182825665613e-10,1.810182643519796e-25,1.6949662284221967e-24,1.7433367381815961e-10,2.39137684667473e-06,6.963861238940633e-13,3.4335400600286996e-16,3.40180022618174e-19,1.737774553565272e-22,7.348495656477495e-12,5.9864248867205695e-12,2.7115710680891864e-12,5.8288616983254545e-15,1.7368349043866133e-15,7.750086179916056e-16,5.72325169389084e-23,6.167144859203549e-22,4.188649557930524e-25,1.3223169217775063e-23,2.005110600689019e-17,3.0210458246560594e-19,8.978103501553841e-21,4.8464438212847e-23,3.9036519810385325e-21,5.392076261111807e-08,1.3019442556873688e-13,1.1437161862802168e-13,6.531341912629597e-13,1.282798818102756e-08,4.769239968927917e-17,1.611711319876816e-11,8.2597575472095e-18,5.257364336792481e-13,3.6279820438337667e-19,0.0006102638799653527,2.126133714307557e-18,1.64467041363129e-33,2.9687463134512496e-24,8.642998167811776e-20,2.9726273772151037e-24,2.3073898121998473e-26,3.999314399041488e-27,4.298022235000466e-23,9.369687815816311e-27,3.0842754591393827e-16,2.7174214582003884e-23,8.290197770041528e-19,2.0065951539815465e-25,8.341816114723407e-27,2.526519052691888e-34,1.3353467268072264e-38,2.3782938774899445e-06,1.3187798158484185e-10,1.5746969416904217e-18,8.537556910251224e-13,1.2062439803785324e-30,1.9569097910217655e-31,3.54912695954867e-33,2.7542239633256394e-31,2.4011141621863656e-36
2.5843709364576783e-09,0.3046198871053075,3.76,0.0,0.924932739938634,0.999389666262183,1.5145699880356385e-13,3.084001404192195e-11,1.3818439578575474e-08,3.443292938368238e-11,2.363749775366385e-10,5.5665943079034807e-08,3.2178530599674803e-13,6.544829080246405e-16,2.3000522773811966e-10,2.1243100361505264e-25,1.9924214308300473e-24,1.9149419488597726e-10,2.4733811541867847e-06,7.448505995206078e-13,3.710184009919037e-16,3.631820898825013e-19,2.042776020718649e-22,7.860146683282442e-12,6.417227387616048e-12,2.900427410956295e-12,6.303252027072339e-15,1.9216073831802444e-15,8.293136512317145e-16,6.33386292021397e-23,6.824904808386262e-22,4.803690273574885e-25,1.4643314322753597e-23,2.2177829605655804e-17,3.3433370121174365e-19,9.937233941169227e-21,5.377897230524867e-23,4.317339682037691e-21,5.577900130693582e-08,1.4040039666947504e-13,1.1910185031887659e-13,6.776556957184466e-13,1.3713675858026598e-08,4.952408150163748e-17,1.7212738693608135e-11,9.120025414567455e-18,5.498262417238952e-13,3.7612796539758954e-19,0.000610264069591178,2.2994004184536764e-18,1.830876846221363e-33,3.393541354477827e-24,9.562472945405603e-20,3.3737645881510326e-24,2.8015368553658067e-26,4.508818214674148e-27,4.895427505458292e-23,1.1068812618094293e-26,3.312452808230512e-16,3.108553604298939e-23,9.207333674437338e-19,2.2209024042061037e-25,9.503458087132725e-27,3.1409311454435715e-34,1.5281791323332193e-38,2.4593849470731026e-06,1.364000854471109e-10,1.735395271651822e-18,8.839100263461738e-13,1.3803020933446352e-30,2.3691806745195802e-31,4.3441297773106256e-33,3.2597763990712088e-31,3.002689695494954e-36
2.670051587594911e-09,0.30461989150057683,3.76,0.0,0.9249326560737,0.9993896633573409,1.7126974260170084e-13,3.3803139930591254e-11,1.4743627465753947e-08,3.763197451789267e-11,2.511388255623142e-10,5.751153007345174e-08,3.4347554238883494e-13,7.218498163806528e-16,2.534189047706138e-10,2.4808708165813664e-25,2.330267950275179e-24,2.0966864931148745e-10,2.555385917459366e-06,7.949375680013022e-13,4.001226179060132e-16,3.8694182853616655e-19,2.3884525289226685e-22,8.38895070407158e-12,6.863375119047668e-12,3.095623409707506e-12,6.79693789801753e-15,2.11904397305711e-15,8.854740645406529e-16,6.986531274237397e-23,7.527975331357858e-22,5.490051996292287e-25,1.6163222375116705e-23,2.444943975430884e-17,3.687833190826932e-19,1.0962687164055743e-20,5.947895931506134e-23,4.7591407985682184e-21,5.763831325588881e-08,1.5100222949035905e-13,1.2383344631035693e-13,7.021681033852174e-13,1.462830622601774e-08,5.136134941433956e-17,1.83425574173972e-11,1.0038213047560317e-17,5.739978415471163e-13,3.8946669035245075e-19,0.0006102641860200303,2.4793028844783825e-18,2.0307222482090717e-33,3.862099991468167e-24,1.0544965080494404e-19,3.812467950237992e-24,3.379927618556211e-26,5.061858348978584e-27,5.551648138604009e-23,1.3004380440277726e-26,3.548776919614161e-16,3.540375386890677e-23,1.019213055392992e-18,2.4499675930569273e-25,1.0779867769911559e-26,3.877575950316739e-34,1.7411830330775732e-38,2.5404455574781114e-06,1.409221900629308e-10,1.9064855693213974e-18,9.141530769923825e-13,1.5725435426280511e-30,2.8512078115106056e-31,5.282242088453151e-33,3.8369356392122834e-31,3.728736200266447e-36
2.7557322387321435e-09,0.30461989589592525,3.76,0.0,0.9249325722076052,0.9993896604666511,1.9295536731866368e-13,3.694871651743472e-11,1.569837836799596e-08,4.1020447185379974e-11,2.665768975870578e-10,5.9357129139574054e-08,3.6587321386375494e-13,7.936869623404167e-16,2.783601070634814e-10,2.884011880289177e-25,2.712504790030358e-24,2.288772510358648e-10,2.637391163528329e-06,8.466462918340823e-13,4.30716823929728e-16,4.114646924583457e-19,2.778603112661532e-22,8.934901483087648e-12,7.324885731043227e-12,3.297157603988519e-12,7.309929661768812e-15,2.329565941277232e-15,9.434914755785315e-16,7.682670710759084e-23,8.277886377335214e-22,6.253955172546354e-25,1.7786549250031022e-23,2.6870669479904158e-17,4.055283307395746e-19,1.2056729890680198e-20,6.557923426283842e-23,5.229963098005052e-21,5.949874704627618e-08,1.6199972959758496e-13,1.2856593244695256e-13,7.266713817236026e-13,1.5571820609406957e-08,5.320420094988178e-17,1.9506410352953897e-11,1.1016241964263431e-17,5.982433903381938e-13,4.02814352079351e-19,0.0006102642576344686,2.6657742282883e-18,2.244696699824069e-33,4.377287373768154e-24,1.1592570484096281e-19,4.2907682374716135e-24,4.0534486641239243e-26,5.660392840840487e-27,6.270224441978436e-23,1.5199940698378435e-26,3.793244188313202e-16,4.0156010831563946e-23,1.1247312690836787e-18,2.69428658625897e-25,1.2178017460433717e-26,4.755709506797307e-34,1.975719278918312e-38,2.621475720140529e-06,1.4544429564443658e-10,2.0882732442619423e-18,9.444877459490759e-13,1.784191496899088e-30,3.412099329577179e-31,6.383356975320757e-33,4.4930416694945155e-31,4.5999532879055014e-36
2.841412889869376e-09,0.3046199002913555,3.76,0.0,0.9249324883403008,0.9993896575725889,2.1662740231325094e-13,4.028208007928261e-11,1.6682654087235252e-08,4.460362401534497e-11,2.827103852848341e-10,6.12027405025667e-08,3.8897832670689867e-13,8.701375900631371e-16,3.048759865147447e-10,3.3381345043639915e-25,3.1433914833684792e-24,2.4913959283670363e-10,2.7193969199548786e-06,8.999760338029272e-13,4.628527948109567e-16,4.367566692055521e-19,3.217235298392978e-22,9.497992787078352e-12,7.801776281738423e-12,3.5050285625310092e-12,7.84223595351032e-15,2.553594877028159e-15,1.0033675039839888e-15,8.423696452567629e-23,9.076170515607811e-22,7.101984644078119e-25,1.9516986981814814e-23,2.94462500246486e-17,4.446437396077123e-19,1.3221634495753359e-20,7.209475862785344e-23,5.730712820871393e-21,6.136035176745847e-08,1.7339267246284732e-13,1.3329891808327574e-13,7.511655093905538e-13,1.6544160432620424e-08,5.5052633663990005e-17,2.0704140384785256e-11,1.2056038637237004e-17,6.225560385326251e-13,4.161709240491921e-19,0.0006102643019657543,2.858745852394605e-18,2.4732910718082537e-33,4.942054506281751e-24,1.2707386644587572e-19,4.810725569617809e-24,4.8339648652312725e-26,6.306387457089349e-27,7.054780381398776e-23,1.7680507848348662e-26,4.045851011017964e-16,4.5370307892112054e-23,1.2375636050663217e-18,2.954355679889125e-25,1.370505297415916e-26,5.796870864667979e-34,2.2331932938929146e-38,2.702475446491604e-06,1.4996640240393342e-10,2.281062325870237e-18,9.749169328756511e-13,2.0165087961513913e-30,4.0618241933329345e-31,7.669370369193715e-33,5.235917743292015e-31,5.639698825757028e-36
