Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87)
7.151073872235328e-08,0.4993952781314617,3.76,0.0,0.6584428802146751,0.9971562651644653,2.0092278874245852e-06,1.8497728297494733e-05,0.00020377009238965467,1.671159743137652e-05,5.772894462099842e-05,2.4629634177050616e-05,1.3666062992721247e-08,1.0786680754621052e-09,0.0001244519589006046,4.3051349825364265e-15,7.826951885492034e-17,2.636829083236103e-05,0.001869935685293701,5.7056664866984773e-08,2.4535848207566982e-08,2.1941802741060555e-11,6.996413460681319e-13,9.473498933123142e-08,4.646957050012649e-07,7.108628557082432e-07,8.527110335323173e-11,5.6727892742503816e-08,2.7472820381833755e-10,6.244629632352993e-14,1.3410997655690596e-13,1.467192042786162e-15,4.264660943504625e-15,1.6099052831457014e-10,5.308586216729793e-12,2.3505102497406e-13,7.678275493658683e-15,7.319635615979974e-14,0.00018247346974298258,7.313790320978369e-10,1.0446755359506148e-10,2.473288285224742e-10,0.00015495288515022363,1.7584520029175672e-12,4.1653090944421094e-08,1.813413716189482e-10,4.6426985533855945e-09,1.1034073081137818e-14,0.002520752015679354,9.199565222612296e-12,4.4117764991049155e-25,9.075102772643106e-15,8.057845209624401e-12,2.1603967077285266e-17,1.5082744506080448e-16,9.257819358417577e-17,1.7721165510993849e-15,2.2495051323167156e-18,3.744328062837392e-11,4.74569892465048e-15,7.610111962038319e-11,3.343601493733287e-17,9.498347646670854e-19,2.4381194345821153e-19,2.0255598296271972e-26,0.0014915479539041713,3.784073290693339e-07
7.282405669235031e-08,0.49939880723353497,3.76,0.0,0.658401757932158,0.9971451251957806,2.1510416250118385e-06,1.9423744583292934e-05,0.00020973121401921666,1.751551975134913e-05,6.061334395639579e-05,2.5087839064233504e-05,1.4177033020015303e-08,1.1449485078152113e-09,0.00013029616967494184,4.650498160508533e-15,9.014086759148574e-17,2.7126771149253663e-05,0.0019074920031189916,5.90528881026443e-08,2.683410711808583e-08,2.3804873592703178e-11,7.821100865399257e-13,9.858676143498396e-08,4.948903018661459e-07,7.474805410983997e-07,8.929518667647295e-11,6.140140892062488e-08,2.973390213486626e-10,6.87510057719714e-14,1.4581696245788338e-13,1.6371024578296566e-15,4.761448751773419e-15,1.7251588054497217e-10,5.7407786139244075e-12,2.5450308459176114e-13,8.306548071531276e-15,7.864250673247166e-14,0.00019107624999651666,7.518096023482579e-10,1.0609134142506902e-10,2.511047279206059e-10,0.0001588628180078873,1.8059369282380097e-12,4.376486816593584e-08,2.0231740208217105e-10,4.863042171906617e-09,1.1447926307236523e-14,0.002520723940927242,1.0138510752508515e-11,4.797840941585021e-25,9.868523310933163e-15,8.720801698283575e-12,2.3405575593307827e-17,1.6907419670087992e-16,1.0050590474781991e-16,1.932591805068928e-15,2.4348209446034194e-18,3.858513049694748e-11,5.131954979104196e-15,8.290768990524663e-11,3.680873218451046e-17,1.062283790828048e-18,2.8125429224778136e-19,2.2035307825635717e-26,0.0015142193259098423,3.855299368910425e-07
7.413737466234734e-08,0.4994023495073581,3.76,0.0,0.658360399290433,0.997133810903469,2.2998835290982013e-06,2.037633490040779e-05,0.00021572926036744183,1.834042518825675e-05,6.358097255442547e-05,2.554620192342116e-05,1.4697474532018537e-08,1.2142722161105487e-09,0.0001362863798222665,5.017061294973197e-15,1.0356138963224255e-16,2.7886750452086355e-05,0.001945189991968792,6.107951815967282e-08,2.9297560606414495e-08,2.5784638921636938e-11,8.733719467788639e-13,1.0255170426321176e-07,5.265022861449879e-07,7.853980453248443e-07,9.342832627470122e-11,6.636729277525899e-08,3.213620038005757e-10,7.556976736170398e-14,1.583281424023237e-13,1.822889751055144e-15,5.30523397164229e-15,1.846217892708078e-10,6.2000593365909586e-12,2.752474105744069e-13,8.982956014391437e-15,8.448177353003435e-14,0.0001999160871277287,7.723204071581773e-10,1.0770467546984866e-10,2.548553850272464e-10,0.0001627732219326608,1.853819442919594e-12,4.594075249214389e-08,2.2529657282501968e-10,5.089503226440511e-09,1.1873940903763314e-14,0.0025206954251461677,1.1152644163605436e-11,5.210485790695139e-25,1.0715035485464323e-14,9.425135553944448e-12,2.5327551775139907e-17,1.893272883358561e-16,1.0895134170185625e-16,2.1043206704276404e-15,2.633598835867285e-18,3.973787762258052e-11,5.546260572220622e-15,9.018537831475826e-11,4.045609321140724e-17,1.1855561963926144e-18,3.2363203382129777e-19,2.3953056610810956e-26,0.0015367398173901006,3.9267153596670646e-07
7.545069263234437e-08,0.4994059049528515,3.76,0.0,0.6583188032271404,0.9971223230742686,2.4559531135315915e-06,2.135563870760964e-05,0.00022176260569629344,1.918632867115544e-05,6.663232651608684e-05,2.6004718608094854e-05,1.5227388826919335e-08,1.2867469140220053e-09,0.00014242261058464509,5.4058536237494916e-15,1.1870021936520986e-16,2.864797630048901e-05,0.001983029907077527,6.3136381687163e-08,3.193432170714585e-08,2.7885606269119603e-11,9.742469751518701e-13,1.0663405503089297e-07,5.595707089366857e-07,8.246399196240339e-07,9.767177273949767e-11,7.163779468410839e-08,3.468561292044232e-10,8.293438811379832e-14,1.7168426668615857e-13,2.0256746680374442e-15,5.8994013456785735e-15,1.9732418276326586e-10,6.687623627164059e-12,2.9735440692106376e-13,9.711113331976294e-15,9.074316001206114e-14,0.0002089939924392251,7.929056149846199e-10,1.0930760911359723e-10,2.585809571819129e-10,0.00016668309206474953,1.90209875314709e-12,4.818112084109141e-08,2.504284677625552e-10,5.322108099338835e-09,1.2312415453202123e-14,0.0025206664703252327,1.2246267538667416e-11,5.651060154724137e-25,1.1617053919290985e-14,1.0172571821536762e-11,2.737645533627424e-17,2.1178240431676365e-16,1.1793734311432113e-16,2.2878546585782445e-15,2.8468111384043356e-18,4.090141734367688e-11,5.99065046870128e-15,9.795694717084798e-11,4.43950591820558e-17,1.3204465397557492e-18,3.7148934316166746e-19,2.601909522723312e-26,0.0015591103603920784,3.998334567621278e-07
7.67640106023414e-08,0.4994094735665792,3.76,0.0,0.6582769687485429,0.9971106624960047,2.619450914372672e-06,2.2361787196413663e-05,0.00022782966074812907,2.0053237929922393e-05,6.976787902342104e-05,2.646338491275838e-05,1.5766776943356663e-08,1.3624839789115722e-09,0.00014870484685264779,5.8179568671758316e-15,1.3574127391773286e-16,2.941020650537754e-05,0.0020210119570766363,6.522330712361266e-08,3.475269488258229e-08,3.0112327332387503e-11,1.0856172236820607e-12,1.108382867684023e-07,5.941348067159877e-07,8.65230604987087e-07,1.0202684385139846e-10,7.72253981264212e-08,3.7388148601309287e-10,9.087799227722124e-14,1.8592751388374818e-13,2.2466298695673642e-15,6.547497568602149e-15,2.1063898190076873e-10,7.204697785822556e-12,3.208982297835557e-13,1.0494876649082702e-14,9.745757220221416e-14,0.0002183109077575378,8.135595607411594e-10,1.1090019564049316e-10,2.6228160071695837e-10,0.0001705914658981728,1.950774573021599e-12,5.0486327398099484e-08,2.778705711400755e-10,5.560881342152406e-09,1.2763654138917619e-14,0.0025206370784563122,1.3423822112377734e-11,6.120960386525144e-25,1.2577045538596782e-14,1.0964867729236557e-11,2.955919337128334e-17,2.3665102354343206e-16,1.274872195537378e-16,2.4837597827379978e-15,3.0755030953641784e-18,4.207565765853775e-11,6.467310086830543e-15,1.0624574782275127e-10,4.86432913333025e-17,1.467788289960899e-18,4.2541861311552347e-19,2.824443408860954e-26,0.001581331880780983,4.0701709430339174e-07
7.939064654233545e-08,0.4994166502690395,3.76,0.0,0.6581925808999857,0.9970868262483509,2.969538058299918e-06,2.4455102558119494e-05,0.0002400587212495292,2.185006994379563e-05,7.629336076845848e-05,2.7381149277216674e-05,1.687397749819288e-08,1.524209852413425e-09,0.00016170710271479232,6.7167066340433484e-15,1.7634550708134066e-16,3.093676029248886e-05,0.0020974030745406357,6.948666630470431e-08,4.096843538298898e-08,3.4961440380195796e-11,1.3437016292827884e-12,1.1963150640325677e-07,6.679078384205536e-07,9.505555746385003e-07,1.1107750287042261e-10,8.94029895428202e-08,4.3277170396253233e-10,1.0864138205350139e-13,2.172515110738592e-13,2.7480068016289765e-15,8.020491550962656e-15,2.3916941805804825e-10,8.332437793834983e-12,3.726132321094699e-13,1.2245930161243327e-14,1.1237911959649033e-13,0.000237665201958821,8.550518128953422e-10,1.1405453995459785e-10,2.696087222628691e-10,0.00017840007717881515,2.0493171602328676e-12,5.529256263287027e-08,3.4035620461508505e-10,6.0570223480401185e-09,1.3705669025834595e-14,0.002520576991554264,1.6049185382476166e-11,7.154569233363383e-25,1.4681073752951496e-14,1.2691225352549127e-11,3.4355676774434225e-17,2.9455927352034453e-16,1.4837416405306308e-16,2.915019945372259e-15,3.583900135356943e-18,4.445593569798835e-11,7.526990626890807e-15,1.2447139302341628e-10,5.814177733491119e-17,1.8033590676436593e-18,5.541233706930576e-19,3.3221160795528955e-26,0.0016253315265949012,4.214554321205099e-07
8.175461888833009e-08,0.49942315423833245,3.76,0.0,0.6581158078116847,0.9970647907454349,3.312051561752131e-06,2.643204739697968e-05,0.0002511649420417449,2.3538995987474316e-05,8.245854850435618e-05,2.8207605579383036e-05,1.7902863575950277e-08,1.6821175922259443e-09,0.0001739076289495961,7.61735666546312e-15,2.2157730418100792e-16,3.231186094885555e-05,0.002166642386800869,7.342481612302437e-08,4.727084421820261e-08,3.9802181850327465e-11,1.6221075976526917e-12,1.280121863152931e-07,7.398158287244694e-07,1.0322036394303141e-06,1.1961965937475023e-10,1.0157720106291468e-07,4.916346895787448e-10,1.2696870014032992e-13,2.4893109555256914e-13,3.2742474036577437e-15,9.569627404077178e-15,2.671006547267566e-10,9.461275042689211e-12,4.2490026468147423e-13,1.4056116600393335e-14,1.2770986435516718e-13,0.00025590958702830327,8.92576351832509e-10,1.1685859504512383e-10,2.761194237228946e-10,0.00018541386695624968,2.139369215884123e-12,5.984303476799975e-08,4.062438519113932e-10,6.524856003668715e-09,1.4600304141655968e-14,0.002520521438667972,1.8746459089067368e-11,8.20014132128254e-25,1.6798764100263666e-14,1.4416637295013168e-11,3.920745009689474e-17,3.5740894645826043e-16,1.6934417242255994e-16,3.351438208611975e-15,4.106545666152232e-18,4.6634120194396664e-11,8.61641193268354e-15,1.428897152192546e-10,6.794007460674015e-17,2.157141807384287e-18,6.977701141055632e-19,3.8372851528265427e-26,0.0016644307141082274,4.3453958064354703e-07
8.411859123432474e-08,0.49942970068051434,3.76,0.0,0.658038249703156,0.9970422078257836,3.6817916105903175e-06,2.8497647356329032e-05,0.0002623572611051735,2.5295793658806885e-05,8.890290268754809e-05,2.9034478761024735e-05,1.896244913603487e-08,1.852509509520885e-09,0.00018657947278062303,8.613137696375101e-15,2.766134208335332e-16,3.368687966293599e-05,0.002236343526538453,7.745777807548634e-08,5.429927095895594e-08,4.512286042927358e-11,1.951426053831766e-12,1.368688429350297e-07,8.171874147589421e-07,1.1185961071683873e-06,1.2854768612670384e-10,1.1498327314357663e-07,5.564424164021191e-10,1.4774987278089651e-13,2.842112537339265e-13,3.880063619247799e-15,1.135637209352098e-14,2.9726291595410354e-10,1.0706242877671051e-11,4.831943518460265e-13,1.611876362601691e-14,1.4508504367710403e-13,0.0002749400730043456,9.302426688205717e-10,1.1962994913365312e-10,2.8255174242663206e-10,0.00019240961537896864,2.2307251356911367e-12,6.460812879558556e-08,4.82450831841831e-10,7.012979552196524e-09,1.554128779216402e-14,0.0025204645008219803,2.1791090903607858e-11,9.364770683182531e-25,1.914497603979136e-14,1.63161417253079e-11,4.461864929140969e-17,4.321893179225056e-16,1.925246040057807e-16,3.837403347820943e-15,4.6994461863435394e-18,4.88461286133114e-11,9.852284073746844e-15,1.6337391219101188e-10,7.904842287787942e-17,2.5660878416902405e-18,8.728599334595488e-19,4.425216133080969e-26,0.0017030611905388497,4.477189058588482e-07
8.64825635803194e-08,0.49943628947123725,3.76,0.0,0.657959902972687,0.9970190821089348,4.079956907828187e-06,3.065238823128172e-05,0.00027362763982851214,2.7120274396187817e-05,9.562841784511522e-05,2.9861742421065032e-05,2.005273086593499e-08,2.036186059665265e-09,0.00019972142104698458,9.712748171853005e-15,3.4319590113187073e-16,3.5060728402362935e-05,0.0023065062629336643,8.158461367736751e-08,6.210867729240926e-08,5.095123516447177e-11,2.339495008602478e-12,1.46237009055403e-07,9.0025682754e-07,1.2098705539150222e-06,1.3787251990321978e-10,1.2970200261479738e-07,6.275833365525368e-10,1.7122891375463922e-13,3.233962323526393e-13,4.574284677747032e-15,1.3407651836010921e-14,3.2974828133847994e-10,1.2075649807924425e-11,5.480986742524438e-13,1.8466687922057736e-14,1.6476505925359493e-13,0.0002947599282292855,9.680232087068888e-10,1.2236890881314744e-10,2.8890655458307734e-10,0.00019938304616856083,2.3234021382696003e-12,6.958918183890581e-08,5.702110520295718e-10,7.521477551232824e-09,1.6530603393474592e-14,0.002520406189697648,2.5213990920846667e-11,1.0658526552802704e-24,2.1735901901499568e-14,1.8401084874968987e-11,5.064537416434917e-17,5.208322464218369e-16,2.1806767671875203e-16,4.376739232650239e-15,5.371990860522634e-18,5.109189043737486e-11,1.1254109360229378e-14,1.860814138337539e-10,9.159681856308388e-17,3.036562069940891e-18,1.0850452511329594e-18,5.0957891149757336e-26,0.0017412281390033048,4.6100408595186064e-07
8.884653592631405e-08,0.49944292046188504,3.76,0.0,0.6578807645738033,0.9969954182174352,4.5077523128636035e-06,3.289668061672006e-05,0.0002849683700854901,2.9012189665363235e-05,0.00010263688533832263,3.068936969030576e-05,2.117370274004845e-08,2.233997740944378e-09,0.00021333198705919323,1.0925755631067827e-14,4.233085265122075e-16,3.643240024260627e-05,0.002377130011674575,8.580440162286023e-08,7.075578452874827e-08,5.731530293305368e-11,2.7950864502562486e-12,1.5615524539889177e-07,9.89259499869784e-07,1.3061628501261207e-06,1.4760633035331746e-10,1.458163643132753e-07,7.054562440575504e-10,1.9766556465503197e-13,3.668097050650896e-13,5.366348628972739e-15,1.5752311901765177e-14,3.6464849133825774e-10,1.3578149831609938e-11,6.202788347412863e-13,2.11362158613278e-14,1.8703730567977374e-13,0.0003153718569983264,1.0058918523033019e-09,1.2507577931477143e-10,2.951847263628132e-10,0.00020633021658714252,2.4174231087678635e-12,7.4787346166567e-08,6.708592637584119e-10,8.050419689180276e-09,1.7570296581761206e-14,0.00252034651698428,2.9047502869750065e-11,1.2092119831055732e-24,2.4588229192580056e-14,2.0683110343559427e-11,5.73495157082783e-17,6.255157531052037e-16,2.461300690117176e-16,4.9734208957305965e-15,6.13475445346128e-18,5.337147375190664e-11,1.284380707172861e-14,2.1117579507173413e-10,1.057236031854271e-16,3.575393084587935e-18,1.3407773652103803e-18,5.86014204146159e-26,0.0017789366818634898,4.744066004503707e-07
9.12105082723087e-08,0.4994495934798459,3.76,0.0,0.657800831981863,0.9969712207750444,4.966387849726679e-06,3.523086245965034e-05,0.0002963720627904213,3.097123429674866e-05,0.0001099299015002579,3.151733326382635e-05,2.232535602407095e-08,2.446848133065446e-09,0.00022740943202972398,1.2262685828706496e-14,5.192006999444807e-16,3.780096405588056e-05,0.0024482138619636874,9.011623740197186e-08,8.029900693961445e-08,6.4243249529514e-11,3.3279795364002063e-12,1.6666526776430867e-07,1.0844319168995531e-06,1.4076070585669952e-06,1.5776266720866725e-10,1.634114444114906e-07,7.90469951819555e-10,2.273357176273685e-13,4.14796148877197e-13,6.266314188116952e-15,1.842115814377499e-14,4.0205491168407115e-10,1.522274631094614e-11,7.004696162696401e-13,2.416742604179666e-14,2.1221792049741674e-13,0.0003367780330083633,1.0438238507895867e-09,1.277508644452858e-10,3.0138711401963764e-10,0.00021324749532396027,2.5128166900184563e-12,8.020360011191482e-08,7.858351936462409e-10,8.599861665879127e-09,1.866247550990854e-14,0.0025202854943747457,3.3325388976587606e-11,1.3676948356823685e-24,2.7719126794570933e-14,2.3174149103409138e-11,6.479938721364216e-17,7.486851728250386e-16,2.768727954410429e-16,5.631574200681965e-15,6.999612270770632e-18,5.5685087031847085e-11,1.4645940508574017e-14,2.388267642225494e-10,1.2157568359554578e-16,4.189883733459465e-18,1.6473882874015907e-18,6.730800587398003e-26,0.001816191881644423,4.879387577702216e-07
9.357448061830336e-08,0.49945630833159915,3.76,0.0,0.6577201031626423,0.9969464944050124,5.4570777496851144e-06,3.765520153961059e-05,0.00030783163682088774,3.299704969007389e-05,0.00011750887550179696,3.234560543214409e-05,2.350767928001649e-08,2.6756970530001577e-09,0.00024195178506129846,1.3735117153837137e-14,6.334126826596912e-16,3.916555954161421e-05,0.002519756601737191,9.451923291770575e-08,9.079838294816427e-08,7.176340271678407e-11,3.9490359369376064e-12,1.7781207215379972e-07,1.1860114760179377e-06,1.5143353419698604e-06,1.6835661740092853e-10,1.8257437304952788e-07,8.830429663687702e-10,2.605318273260005e-13,4.677223731309597e-13,7.284871207481942e-15,2.1446994346243456e-14,4.4205850616928605e-10,1.7018795508661317e-11,7.894822829662761e-13,2.7604396585859186e-14,2.4065356196415067e-13,0.00035898013081170566,1.0817957630746083e-09,1.3039446652840882e-10,3.075145640107068e-10,0.0002201315418344971,2.6096173773848005e-12,8.583875834738507e-08,9.166876183055954e-10,9.169846020839696e-09,1.9809310965320896e-14,0.0025202231335610344,3.8082811718046454e-11,1.5425147209216306e-24,3.114623087685859e-14,2.5886409411728186e-11,7.307040665779562e-17,8.930750667074484e-16,3.104610802449152e-16,6.355475501089536e-15,7.979861117117871e-18,5.8033081073599403e-11,1.668795538014351e-14,2.692101511681746e-10,1.3930874584737848e-16,4.8878206794729606e-18,2.0131777025386238e-18,7.721816677536766e-26,0.00185299874192881,5.016137219786207e-07
9.593845296429801e-08,0.4994630648037331,3.76,0.0,0.65763857654276,0.9969212437284247,5.9810395265093984e-06,4.01698978807181e-05,0.0003193403082891025,3.5089226893578276e-05,0.0001253750369594776,3.317415811121011e-05,2.4720658371849218e-08,2.921563825112688e-09,0.0002569568618137934,1.5355780169876838e-14,7.688021506305841e-16,4.052539257103192e-05,0.002591756741244869,9.901251610419952e-08,1.0231550464841889e-07,7.990418727069282e-11,4.670277105371971e-12,1.8964405762842115e-07,1.2942363552901214e-06,1.6264778795590696e-06,1.7940497242317045e-10,2.033942565119053e-07,9.836031615940424e-10,2.9756331250015847e-13,5.259792098270638e-13,8.433349839278566e-15,2.4864655302120104e-14,4.847498168856842e-10,1.8976009761639854e-11,8.882124305340094e-13,3.149545655031081e-14,2.7272321021005686e-13,0.0003819793554335002,1.1197853959244545e-09,1.3300688634992908e-10,3.135679131147268e-10,0.00022697928701069484,2.7078656167718666e-12,9.169348156383983e-08,1.0650783760278812e-09,9.760402913238761e-09,2.101303637393334e-14,0.002520159446229923,4.3356312519626127e-11,1.7349644338733972e-24,3.488763058896826e-14,2.883236666521117e-11,8.224583128312607e-17,1.061731832482766e-15,3.4706422943818435e-16,7.149551296773362e-15,9.09034604404369e-18,6.041595105536429e-11,1.900042907784387e-14,3.0250789554644157e-10,1.5908746286552878e-16,5.677482903800956e-18,2.447505003159305e-18,8.848915574795752e-26,0.0018893622082299466,5.15445538750548e-07
9.830242531029266e-08,0.49946986266490273,3.76,0.0,0.6575562509818824,0.9968954733626205,6.539493084313005e-06,4.277508609549871e-05,0.00033089158016048946,3.7247309558689674e-05,0.0001335294432863635,3.4002962871250414e-05,2.5964276471728403e-08,3.185530667284663e-09,0.00027242228189575053,1.7138662231739182e-14,9.285720925969437e-16,4.1879730836460445e-05,0.0026642125350455873,1.0359523054625483e-07,1.1491344587580466e-07,8.869408205311717e-11,5.504963385024995e-12,2.0221314665760603e-07,1.4093453901634087e-06,1.7441627922047601e-06,1.9092640653011114e-10,2.2596210907915297e-07,1.0925874521326667e-09,3.38756947129451e-13,5.899833793373598e-13,9.723728449587261e-15,2.8711035679642616e-14,5.302189512250349e-10,2.1104460298017794e-11,9.97648403562399e-13,3.589344111546769e-14,3.0883998939624266e-13,0.000405776470209095,1.1577717468113016e-09,1.3558842310648554e-10,3.1954798854845166e-10,0.00023378791513631512,2.8076079054648366e-12,9.776828557144734e-08,1.2327863101748961e-09,1.0371550855156091e-08,2.2275947648425e-14,0.0025200944440591003,4.9183787711336456e-11,1.9464221986907714e-24,3.896185357126801e-14,3.202475321616451e-11,9.241754606069602e-17,1.2580369868948003e-15,3.868555017450002e-16,8.018377891740548e-15,1.0347592922708908e-17,6.283433871741283e-11,2.1617330875359256e-14,3.389080351217644e-10,1.8108569576414682e-16,6.567649151202627e-18,2.9608865455459088e-18,1.0129651833522962e-25,0.0019252871688430994,5.294491604724487e-07
