Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510)
3.084979329182407e-05,0.46533919358583203,3.76,0.0,0.09151646436596496,0.6556835301058002,0.1264825915525816,0.001994239523820093,0.0028605582748447815,0.0029798415394528006,0.07308580679070588,0.00018672358538521786,9.152520586782731e-07,0.15146040283998227,0.12722501611572282,7.030780268956807e-06,0.0004270187973020461,2.395789075219189e-05,0.5890578581904696,5.594694965510199e-06,0.0005333750271850912,7.263239912492986e-08,3.6830244869469216e-05,0.012730799015448192,0.13502162240759488,0.0022771237625222535,0.00014693484723417264,0.0028737192583497026,0.0026614682825979448,0.002039125301759333,0.0002588981327562324,3.892102869659757e-07,1.3049316189254518e-06,5.391328855068193e-06,1.405045670679804e-06,2.1917276334242195e-05,4.270717560523297e-06,3.3490604095716944e-05,0.015819750476907993,4.3738812636550427e-10,1.8528216777872603e-11,3.544823578765836e-10,5.128318541108532e-05,2.3036814276991237e-07,5.010767824456304e-06,0.0008866635034865482,2.207769953447296e-07,3.434643859113025e-10,0.0012071463833491394,4.73439220802053e-07,5.397487144331789e-16,7.97817557943027e-10,1.5059926018816403e-07,2.2907594253425813e-09,1.3218368758172666e-08,9.542219699369811e-11,8.263450629118603e-10,6.869048144263548e-09,8.45966564037427e-06,1.1923778761391634e-05,3.3704791175930707e-05,2.1263388907220209e-07,3.6486041267746855e-10,6.104828408530821e-07,1.5249909103584957e-11,0.00042450714342965256,0.054040952824362845,6.602991677509606e-07,0.0013163450469673818,4.4472393579046254e-08
3.0946221022521437e-05,0.46540608188218385,3.76,0.0,0.09069844197303892,0.6548369232939786,0.12688033621098455,0.0020104537199667713,0.0028800677657579684,0.0030078238944004224,0.07296255102099479,0.00018584678525739674,9.071585183674555e-07,0.15198039832763507,0.1273852082348836,7.040564715812033e-06,0.00042401927030062556,2.4029125876195277e-05,0.5903366089497141,5.5936447638890415e-06,0.0005317011981110226,7.277155473474648e-08,3.686233519858096e-05,0.012723869534439802,0.13544727987149593,0.002278546124579444,0.00014784459624696166,0.002827462625240451,0.0026415642565645655,0.002049333610313642,0.00025743435923342574,3.888682258469982e-07,1.3038419212502955e-06,5.33858215304699e-06,1.3925287577945582e-06,2.1802244661812266e-05,4.28307293790824e-06,3.358369401109011e-05,0.015735219041558227,4.3370233362670655e-10,1.8370690858409325e-11,3.5626320480150625e-10,5.089198814087265e-05,2.298683525370199e-07,4.976861519613593e-06,0.0008764523311156158,2.1931824304198188e-07,3.4267856861002404e-10,0.0012055878295654764,4.773472548005118e-07,5.359271622100693e-16,7.916795671026448e-10,1.4989091684681514e-07,2.2754681970080696e-09,1.321092781566239e-08,9.474499108414155e-11,8.186582740296815e-10,6.8688280312950996e-09,8.441330668527872e-06,1.1940517321837788e-05,3.343920274871461e-05,2.1299211849113904e-07,3.640291397089805e-10,6.180600745527459e-07,1.5421150053944857e-11,0.0004214945958020263,0.05399995020896429,6.530991739867768e-07,0.0013026446462758479,4.4695496902749706e-08
3.10426487532188e-05,0.4654727812647346,3.76,0.0,0.08988245397346621,0.6539896848710043,0.12727906925907562,0.0020269859254625497,0.0028999121856406553,0.003036316460707695,0.07283678829731441,0.00018496176558366036,8.990661386056699e-07,0.1525005821066059,0.12754459115627292,7.050174508261591e-06,0.0004209966818041369,2.4102984210333902e-05,0.5916140355846242,5.59258491240058e-06,0.0005300205746058043,7.291234809603962e-08,3.689354034948054e-05,0.012717087647101446,0.13587369041698122,0.0022799750103527808,0.00014877258262661704,0.002781460529648117,0.0026214708385549085,0.0020595155590262086,0.00025595505666955434,3.8850356374304e-07,1.302676143533663e-06,5.285791281830759e-06,1.3799783356805935e-06,2.168655404063236e-05,4.295349241762303e-06,3.367613321958844e-05,0.015650362819303525,4.3002363927525786e-10,1.821346299903673e-11,3.5807912710920473e-10,5.0501177902547846e-05,2.2936023776395733e-07,4.942928945191247e-06,0.0008662639665505854,2.178586483086889e-07,3.418806893808223e-10,0.0012040281136872853,4.813207653693931e-07,5.320820071477296e-16,7.855606286874984e-10,1.4917866635307022e-07,2.2601424703347716e-09,1.3203135644941258e-08,9.406375354332482e-11,8.109582409278839e-10,6.868379467595191e-09,8.4226900505587e-06,1.1956908001769005e-05,3.317231316093875e-05,2.1334208010683246e-07,3.631774856856749e-10,6.257791474609009e-07,1.559378697987525e-11,0.0004184802832419393,0.05395688527109192,6.459131699061979e-07,0.0012889390230529606,4.491802807576388e-08
3.1139076483916166e-05,0.4655392931634843,3.76,0.0,0.08906847813933008,0.6531417694407917,0.12767881255107588,0.0020438448917463347,0.002920099973583637,0.003065332567405044,0.07270849058700328,0.00018406843951404423,8.909757695407813e-07,0.1530209658212364,0.1277031722512027,7.059604691147875e-06,0.00041795098783261724,2.4179539845692007e-05,0.5928901813319987,5.591514474435923e-06,0.0005283330361489544,7.305479790699255e-08,3.692383692997937e-05,0.012710452901316937,0.13630087495019258,0.002281410627975728,0.00014971924895543248,0.0027357161786093994,0.0026011898015539463,0.0020696705573331644,0.00025446017634727405,3.8811608870294153e-07,1.301433564060053e-06,5.232957244380096e-06,1.36739463303624e-06,2.157019492535082e-05,4.307545077653065e-06,3.376791058839723e-05,0.01556517274754115,4.263519218502167e-10,1.8056527952091227e-11,3.59931014900087e-10,5.011074187345086e-05,2.2884374676215181e-07,4.908967336980186e-06,0.0008560983031630562,2.163980988667728e-07,3.410706697731076e-10,0.0012024671521466946,4.853613956946327e-07,5.28213249600058e-16,7.794607560773885e-10,1.4846240745308188e-07,2.2447813872776985e-09,1.3194984285801294e-08,9.33784595931556e-11,8.032451327032775e-10,6.8677003069237965e-09,8.403741893060839e-06,1.1972946445408295e-05,3.2904126039112654e-05,2.1368366429755973e-07,3.623053156037064e-10,6.336442633401692e-07,1.5767830338699e-11,0.0004154641063080138,0.053911740873850006,6.387408773655893e-07,0.0012752283629202023,4.51399742226192e-08
3.123550421461353e-05,0.4656056190172927,3.76,0.0,0.08825649221706383,0.6522931306453253,0.12807958833899985,0.0020610396714198136,0.002940639826495443,0.003094885979855733,0.07257762905577161,0.00018316671916288516,8.828882912652261e-07,0.153541561255102,0.12786095903762548,7.068850059333061e-06,0.00041488214458501913,2.4258869589643112e-05,0.594165089945374,5.590432407751981e-06,0.000526638457592765,7.319892251560664e-08,3.69532007774534e-05,0.012703964727740987,0.1367288548444473,0.002282853183944624,0.00015068505019806037,0.002690232785602065,0.002580722945619549,0.0020797980108201238,0.00025294966929777734,3.8770557961445186e-07,1.3001134302200931e-06,5.180081015687925e-06,1.3547778704695967e-06,2.1453157482372143e-05,4.319658963283569e-06,3.3859014287869494e-05,0.015479639594143368,4.226870591823855e-10,1.7899880439482296e-11,3.6181978599494367e-10,4.9720667122081005e-05,2.2831882581473166e-07,4.874973895033562e-06,0.0008459552418811501,2.1493648113986275e-07,3.4024842836392037e-10,0.0012009048596048337,4.894708397961706e-07,5.243208901904417e-16,7.733799531444097e-10,1.4774203810304588e-07,2.229384066053029e-09,1.3186465530124079e-08,9.26890836559059e-11,7.95519113484996e-10,6.8667882602990594e-09,8.384484228269174e-06,1.1988628043833115e-05,3.263464479240795e-05,2.140167576138982e-07,3.6141248666150533e-10,6.416597827312524e-07,1.5943290751888922e-11,0.00041244596397372755,0.05386449936163059,6.315820225627396e-07,0.0012615128551413204,4.536132238491337e-08
3.142835967600826e-05,0.46573771839041384,3.76,0.0,0.08663840098673782,0.6505934925529755,0.12888432844617026,0.0020964744608727775,0.002982811857473426,0.0031556620657011082,0.07230809505194355,0.00018133773910012336,8.667256855611571e-07,0.1545834351051033,0.1281741805316009,7.086764210884767e-06,0.0004086748369860512,2.442617288341252e-05,0.5967113734111157,5.5882286543816266e-06,0.0005232276553466884,7.349226562970885e-08,3.700902959457852e-05,0.012691425184454132,0.13758728862146474,0.002285759928168229,0.00015267594124205664,0.0026000617661359666,0.0025392391180719667,0.002099967885206527,0.0002498815782800057,3.868145266084717e-07,1.2972373263092413e-06,5.074205752087595e-06,1.3294460091656407e-06,2.12170067950893e-05,4.343634480428099e-06,3.4039149604561416e-05,0.01530750624660618,4.1537740589221116e-10,1.7587426752862207e-11,3.657117938491092e-10,4.894154918254353e-05,2.2724346876252695e-07,4.806880128073434e-06,0.0008257365697597669,2.1200957994415857e-07,3.3856693911996287e-10,0.00119777593100493,4.979032102809619e-07,5.164653706205874e-16,7.612755228556214e-10,1.4628855585676736e-07,2.1984770604656197e-09,1.3168291704456816e-08,9.129797959284369e-11,7.800289746716808e-10,6.864255594910711e-09,8.345032122545845e-06,1.2018900916336739e-05,3.209181249369468e-05,2.1465699758584007e-07,3.5956424012218576e-10,6.581602999525115e-07,1.6298506063055127e-11,0.000406403370967801,0.05376365168056847,6.173035543227462e-07,0.0012340680758486143,4.5802172481225805e-08
3.1601929591263515e-05,0.4658559861720822,3.76,0.0,0.08518870073127324,0.649060858635068,0.12961235732888818,0.0021296116712072517,0.0030220635892649183,0.0032123457508745467,0.07205643971614269,0.00017966204696776055,8.521987187373613e-07,0.15552196667797874,0.1284534420096067,7.1021971122756415e-06,0.0004030086599886669,2.458706347192097e-05,0.5989992473000922,5.586192669027056e-06,0.0005201324994038256,7.376217092496117e-08,3.7055826369235556e-05,0.012680632468612774,0.1383628235871911,0.00228840176188839,0.00015453801432863468,0.002519832732002096,0.002501286817733186,0.0021180205196768163,0.00024706635890661097,3.859313816014577e-07,1.2943753632356057e-06,4.978782970889687e-06,1.3065363254983032e-06,2.1002046483014527e-05,4.364915297863592e-06,3.419883286250498e-05,0.015151316691220414,4.0882092105908246e-10,1.730714823078538e-11,3.6935055162125693e-10,4.824144665446004e-05,2.2624623475437813e-07,4.7454580260980565e-06,0.0008076162404421128,2.0937054884228642e-07,3.370109198224149e-10,0.0011949544490801052,5.057457851506147e-07,5.093147023253775e-16,7.504465895787005e-10,1.4496532380489773e-07,2.170527471487593e-09,1.3150591035593433e-08,9.00317529001639e-11,7.660452443314164e-10,6.861153574878494e-09,8.308445382299017e-06,1.2044874150454218e-05,3.1598867377160186e-05,2.1520295174514712e-07,3.578285610189152e-10,6.735723488880516e-07,1.6623156172770244e-11,0.0004009572690283239,0.05366552832814827,6.04496242056735e-07,0.0012093531921053744,4.619676060857976e-08
3.177549950651877e-05,0.4659736739606911,3.76,0.0,0.08374510092734325,0.6475251131678292,0.1303440965602974,0.002163992795164863,0.0030626040055580154,0.003271006134624367,0.07179599015417915,0.00017795774711589274,8.376963247001698e-07,0.15646137372551072,0.128730254298648,7.116937507055161e-06,0.0003972668250424902,2.475827315780695e-05,0.6012838176907294,5.584097300285415e-06,0.0005170123557826419,7.403775239209003e-08,3.709918693998558e-05,0.012670299539194544,0.13914129062899705,0.00229106920232268,0.00015646976214025348,0.0024404995845539335,0.002462761796014032,0.0021359744667808884,0.0002441997431605063,3.849697027527815e-07,1.2912488519315858e-06,4.883237503642315e-06,1.2835226166894013e-06,2.0784721493819915e-05,4.385902886669046e-06,3.435611258100752e-05,0.014993863880916506,4.022847132497818e-10,1.7027717851638778e-11,3.7312445728955533e-10,4.7542308606713026e-05,2.2522075408340877e-07,4.683887547644441e-06,0.0007895679939403515,2.0672622936929268e-07,3.354138915434779e-10,0.0011921272411983574,5.138401766668203e-07,5.020876041952443e-16,7.39679041763425e-10,1.43627149627701e-07,2.1424456200267098e-09,1.313156007902168e-08,8.87518672821004e-11,7.520220244425153e-10,6.857254069705438e-09,8.270821634568134e-06,1.206960636289272e-05,3.1101772727508336e-05,2.1571943626459106e-07,3.560233343363962e-10,6.895474440731504e-07,1.69525704864185e-11,0.0003955031537982114,0.05356031032479513,5.917284391016415e-07,0.001184625783010562,4.6589205474602874e-08
3.194906942177402e-05,0.4660907904782795,3.76,0.0,0.08230747140976492,0.6459859472982772,0.13107969131426864,0.0021996832296073314,0.003104494370918499,0.0033317415969861966,0.07152654619382884,0.00017622429483273713,8.232249129519073e-07,0.15740172982757017,0.12900466751328443,7.130944249041392e-06,0.00039144910761115646,2.494036412313507e-05,0.6035653593306517,5.581931775287395e-06,0.0005138663015211396,7.431908497041488e-08,3.713893847415079e-05,0.012660417665336616,0.13992283300855018,0.002293763381081101,0.0001584743309601773,0.0023620814385027556,0.0024236756601355284,0.0021538260926451586,0.00024128144605247643,3.8392780950911716e-07,1.2878520844198419e-06,4.7875741942528824e-06,1.2604059137084395e-06,2.0564963048307708e-05,4.406584582668791e-06,3.451088796515991e-05,0.01483508742084236,3.95768044502723e-10,1.6749103751722867e-11,3.7704000041924835e-10,4.684405574761751e-05,2.2416663310577847e-07,4.622151003950129e-06,0.0007715915869012976,2.0407591059950062e-07,3.337752615612082e-10,0.0011892937387925219,5.221983470275956e-07,4.947841135340204e-16,7.289725242346678e-10,1.422734083317241e-07,2.114225438696796e-09,1.3111140798457369e-08,8.745814597338553e-11,7.379601145723376e-10,6.8525375106090405e-09,8.23214645723033e-06,1.2093059437177393e-05,3.0600541050051975e-05,2.1620562538122358e-07,3.541473991861439e-10,7.06117668162228e-07,1.72868171979435e-11,0.00039004037669716757,0.05344787376202643,5.789987462779199e-07,0.0011598871763461066,4.697942790153332e-08
3.2122639337029276e-05,0.4662073445467944,3.76,0.0,0.0808756821408984,0.6444430397370424,0.1318192915525658,0.0022367526450208547,0.003147799436284506,0.003394656599141294,0.07124789733514865,0.0001744611382936059,8.087913326183073e-07,0.15834310987715683,0.1292767339386204,7.144172418316855e-06,0.00038555530136005837,2.513393753053009e-05,0.6058441528851807,5.579683632768318e-06,0.0005106933483107209,7.460623095165686e-08,3.717489743468308e-05,0.012650976102589934,0.14070759997232488,0.0022964854032952965,0.0001605550247949433,0.002284597562039154,0.0023840403878075825,0.0021715717049497064,0.00023831118663001114,3.8280388717305654e-07,1.2841789002839591e-06,4.691797717606117e-06,1.237187190766735e-06,2.0342698727715633e-05,4.4269462406808755e-06,3.466304653146453e-05,0.014674924889239056,3.8927016976465375e-10,1.6471273771090843e-11,3.8110404761917175e-10,4.614660771087109e-05,2.2308345244217877e-07,4.560230295431431e-06,0.000753686895142647,2.0141886727613844e-07,3.320943993997115e-10,0.0011864533503977526,5.308329484065215e-07,4.874042866053124e-16,7.183265600410674e-10,1.409034660513216e-07,2.0858605717648717e-09,1.3089271783787835e-08,8.615040520025336e-11,7.238602780573951e-10,6.846982136604542e-09,8.19240448481531e-06,1.2115191226184656e-05,3.0095182963424585e-05,2.1666063641628177e-07,3.5219948384989037e-10,7.233173928819236e-07,1.7625966400258293e-11,0.00038456827144511607,0.053328087893441886,5.663058374287883e-07,0.0011351387988759443,4.736734745134192e-08
3.229620925228453e-05,0.4663233450841929,3.76,0.0,0.0794496033574054,0.6428960561403829,0.13256305216381756,0.0022752753056938225,0.003192587652677951,0.0034598621090651555,0.07095982224047524,0.00017266771989695918,7.944029079500193e-07,0.15928559001127626,0.12954650821436445,7.1565729857298484e-06,0.00037958522321177013,2.5339636557985738e-05,0.608120485012687,5.5773385479599315e-06,0.0005074924376550223,7.489923706266795e-08,3.7206868842474226e-05,0.012641961850601936,0.1414957470346238,0.002299236344542999,0.00016271531203264255,0.0022080673974004196,0.002343868353215631,0.002189207547887225,0.0002352886901896778,3.815959761312261e-07,1.280222650267529e-06,4.595912619530841e-06,1.2138673748459875e-06,2.0117852319387344e-05,4.446972065159595e-06,3.481246278070448e-05,0.014513311787823144,3.827903371864361e-10,1.619419546916672e-11,3.853238663458052e-10,4.544988309994441e-05,2.2197076579575915e-07,4.4981069077381485e-06,0.0007358539252017148,1.9875435987639949e-07,3.3037063509191135e-10,0.0011836054605133559,5.397573659875379e-07,4.799482037163793e-16,7.077405437659249e-10,1.3951668008493424e-07,2.0573443658255173e-09,1.306588803763368e-08,8.48284546250273e-11,7.097232476473853e-10,6.840563791863978e-09,8.151579365198708e-06,1.2135955144961223e-05,2.9585707371910788e-05,2.170835249463026e-07,3.501781975676628e-10,7.411834688432639e-07,1.7970090114279985e-11,0.0003790861539834075,0.05320081475413382,5.53648468146917e-07,0.0011103821944804806,4.7752882316709126e-08
3.2469779167539784e-05,0.466438801105924,3.76,0.0,0.07802910574263514,0.6413446484661972,0.13331113309729806,0.0023153304160689865,0.0032389313968656844,0.003527476058707877,0.07066208820161977,0.00017084347784782357,7.800674764338074e-07,0.1602292475241507,0.12981404753518586,7.168092435467176e-06,0.00037353871899028677,2.5558149730315198e-05,0.6103946484163346,5.574880140372453e-06,0.0005042624356666185,7.519813071970439e-08,3.723464548698554e-05,0.01263335938381213,0.14228743627132376,0.002302017247354984,0.00016495883198626023,0.0021325105811456396,0.0023031723555583914,0.002206729796801949,0.00023221369079201503,3.803019601021674e-07,1.2759761567700729e-06,4.499923364773708e-06,1.1904473573894001e-06,1.9890343657547306e-05,4.466644422339475e-06,3.495899671971911e-05,0.014350181498367146,3.7632778852737197e-10,1.5917836145618594e-11,3.897071501831733e-10,4.475379954716276e-05,2.2082809872007074e-07,4.435761910555902e-06,0.0007180928268416922,1.9608163481409312e-07,3.286032573766604e-10,0.0011807494284166678,5.489857634093497e-07,4.724159748986168e-16,6.972137341901277e-10,1.3811239902189284e-07,2.02866986100895e-09,1.3040920749243169e-08,8.349209786637684e-11,6.955497323678844e-10,6.833255708991419e-09,8.109653714434184e-06,1.2155299728418949e-05,2.9072121682497793e-05,2.1747327959804355e-07,3.480820219376862e-10,7.597554340396041e-07,1.8319262310784004e-11,0.00037359332248729254,0.05306590875828688,5.410254856816793e-07,0.0010856190440962892,4.8135949205024644e-08
3.264334908279504e-05,0.46655372172117326,3.76,0.0,0.0766140606288034,0.6397884543054577,0.1340636994886319,0.0023570024954032574,0.0032869072093515417,0.0035976238349471885,0.07035445058489795,0.00016898784799292894,7.657934298289585e-07,0.16117416076015736,0.1300794118686461,7.178672365540943e-06,0.0003674156697055278,2.579021449673632e-05,0.6126669418668845,5.5722897613992376e-06,0.0005010021274270255,7.550291821616533e-08,3.725800708218257e-05,0.012625150351840485,0.14308283662340573,0.002304829117257629,0.00016728940120965896,0.0020579469642109196,0.002261965650344613,0.0022241345524846782,0.00022908593411914084,3.789195545047129e-07,1.2714316744241216e-06,4.403834397302609e-06,1.166928009522575e-06,1.9660088474868492e-05,4.4859436296026405e-06,3.5102492222574146e-05,0.014185465246750963,3.698817596894749e-10,1.564216286695889e-11,3.9426204550101105e-10,4.405827378719455e-05,2.1965494733333122e-07,4.37317595924252e-06,0.0007004039066104674,1.9339992477983813e-07,3.2679151180036695e-10,0.0011778845869316996,5.585331309271922e-07,4.64807746272629e-16,6.867452469679054e-10,1.3668996297290166e-07,1.999829783343457e-09,1.3014297053272941e-08,8.21411336886094e-11,6.813404252131998e-10,6.825028265562596e-09,8.066609069695192e-06,1.2173168137532085e-05,2.8554432061340865e-05,2.178288164169103e-07,3.4590930238206875e-10,7.79075741388289e-07,1.8673558923556645e-11,0.00036808905749386204,0.052923216274348206,5.284358398636356e-07,0.001060851187608077,4.8516463214971034e-08
