Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756),C2HFO2(557)
1.4099594163438432e-05,0.6365856666083888,3.76,0.0,0.36838417429152687,0.7284386550171752,0.0756181254860133,0.0009962470341170469,0.0024963791545105918,0.0011234523154916123,0.12601738845172847,0.0003553117845853127,3.702413611679929e-06,0.07948059108295448,0.14054567476739926,1.083073487277755e-05,0.0011547419957397822,3.585103553423483e-05,0.5198530990602065,1.2771908417942267e-05,0.0011155876210447986,1.770153192538821e-07,4.3010722174883306e-05,0.019567507790893137,0.07961309850443557,0.005050823708290988,0.00012034176508282361,0.025152543461693617,0.006249855751214614,0.0010975035751394323,0.0004869119021780413,4.527909524716869e-07,1.4652476464589445e-06,2.542709896368315e-05,5.643381360864649e-06,4.4189041669505045e-05,3.7980782252113176e-06,2.908884045491522e-05,0.047047327495668874,1.4687706136257344e-09,8.477614598509775e-11,4.884256354289333e-10,0.00020899940076825836,2.665232161904051e-07,9.445052189552888e-06,0.0030776692518739647,7.299906508079951e-07,4.977924026812693e-10,0.0015797964434786304,2.619992624829004e-07,8.684693862255708e-16,3.654769282510149e-09,3.9642777200599766e-07,2.992772364966025e-09,9.754013704036575e-09,2.9278854666421254e-10,1.6456420647735338e-09,2.825426470308206e-09,8.070230382982682e-06,7.557385255504818e-06,9.863837151656785e-05,1.0677330854939819e-07,2.6014441169750313e-10,2.2658237093475957e-07,5.1062188132498264e-12,0.0022348999221394983,0.07337941845776262,4.630516013271015e-06,0.009927055209076496,3.330301467849566e-08,3.181853294481923e-07,8.779350663334693e-05,5.928295215906058e-06,6.363752739369012e-13,1.3529266946727182e-07
1.4161673970255221e-05,0.6367320716972248,3.76,0.0,0.3669837329429271,0.7275234172049472,0.0759034504965726,0.0009968931331514486,0.0025001781148972935,0.0011248933467305313,0.1262772268440608,0.00035546303221536073,3.702676337443788e-06,0.07995461884493972,0.14092360531861317,1.0878311197309087e-05,0.001157261163746599,3.5772412557981696e-05,0.5216441886906068,1.2790002218795798e-05,0.0011148728754661755,1.771043489110463e-07,4.308623656329015e-05,0.019547422478583775,0.07994878003220292,0.005057406618577118,0.00012031630644807946,0.025137120778160417,0.006287476135542311,0.0011097429798921422,0.00048793311412813524,4.560853954865656e-07,1.4760048528928902e-06,2.543582143012352e-05,5.650232741020015e-06,4.4159593754915896e-05,3.827718782476967e-06,2.931358317126855e-05,0.04693563559179619,1.463255322445325e-09,8.445721446356474e-11,4.883918013144168e-10,0.00020829560843748664,2.6719739042104877e-07,9.408623428346856e-06,0.003066597563800604,7.271877742392136e-07,4.988364723352005e-10,0.0015778115461373128,2.6245030609060105e-07,8.689976121250808e-16,3.6504147359426944e-09,3.9472141173515335e-07,2.9863340493743897e-09,9.756622310592564e-09,2.9287398748377575e-10,1.6466970775969592e-09,2.839246078980992e-09,8.090688104432204e-06,7.60563866593551e-06,9.884845058271487e-05,1.075778954700077e-07,2.616655864803619e-10,2.2870909158443383e-07,5.193406805254362e-12,0.0022298001434988704,0.0736715265822768,4.608912895952114e-06,0.009923856092533729,3.3675489228467446e-08,3.2137232739831285e-07,8.93138714239817e-05,6.01778385694996e-06,6.417942929493704e-13,1.3662445180100509e-07
1.422375377707201e-05,0.6368780690048795,3.76,0.0,0.36558828295180984,0.7266101309317364,0.07618843994786073,0.0009975446121077377,0.00250398415791526,0.0011263454593394553,0.1265353890537458,0.00035560650870447596,3.7028172152751026e-06,0.08042834900624496,0.1413001943099504,1.09256594565633e-05,0.0011597348949187174,3.5694169988593264e-05,0.5234306665519084,1.2807800079817192e-05,0.0011141542198541104,1.7719346074348398e-07,4.316164964350587e-05,0.01952717644393855,0.08028406703342018,0.005063915858482039,0.0001202902454023161,0.025121005419142032,0.0063249671932932615,0.0011220384018606924,0.0004889437405469763,4.593786099730931e-07,1.4867590253434397e-06,2.5443887424566337e-05,5.65692959483573e-06,4.412969449542132e-05,3.8574130157587425e-06,2.9538691412747023e-05,0.046824315534741714,1.4577606092157436e-09,8.413947205616795e-11,4.883613572646217e-10,0.000207594171139416,2.678650066900678e-07,9.37237337641618e-06,0.0030555305205679155,7.243986555540913e-07,4.998699074532466e-10,0.001575830881098361,2.6290400704427805e-07,8.695050853445698e-16,3.64597536242672e-09,3.930381909865273e-07,2.9798831177667857e-09,9.759196158013946e-09,2.9295385612513874e-10,1.647704319800277e-09,2.8530088609532294e-09,8.110946935420593e-06,7.653852758300476e-06,9.905588701663105e-05,1.083821327104227e-07,2.6318158464330203e-10,2.308441428767175e-07,5.281594427943958e-12,0.0022247076811006848,0.07396240301450394,4.587427644121746e-06,0.009920347461249856,3.404967767700313e-08,3.245714687254296e-07,9.085209681845885e-05,6.108199038261115e-06,6.472211793645298e-13,1.3795941546995928e-07
1.4285833583888798e-05,0.6370236595661729,3.76,0.0,0.3641978003397946,0.7256987890664894,0.07647309555099169,0.0009982014832122478,0.0025077973510453455,0.0011278086560800225,0.12679188276115724,0.00035574228755832284,3.7028373258202884e-06,0.08090177736254138,0.14167544656742428,1.0972780391070143e-05,0.0011621634746144958,3.561630557465171e-05,0.5252125457555116,1.282530494254574e-05,0.0011134317063866913,1.7728266294623226e-07,4.3236964238685056e-05,0.019506773922035522,0.08061896195825685,0.00507035208940592,0.00012026360381115743,0.025104204214690024,0.006362327075079163,0.0011343894210932386,0.0004899438480200526,4.6267046330838785e-07,1.4975097260246048e-06,2.545130224080776e-05,5.6634727699768635e-06,4.409935230779198e-05,3.887160187595591e-06,2.9764159492664804e-05,0.04671336525718026,1.452286361830842e-09,8.382291226846872e-11,4.883342927701934e-10,0.0002068950753642333,2.685261007557661e-07,9.336300862222099e-06,0.00304446902624485,7.216232046804448e-07,5.008927632485567e-10,0.0015738544328976981,2.633603659593341e-07,8.69992017051362e-16,3.641452375153877e-09,3.913777579068641e-07,2.9734202116449456e-09,9.761736037561362e-09,2.930282036342594e-10,1.6486641203710423e-09,2.8667145368770386e-09,8.131007961028865e-06,7.70202616852725e-06,9.926068811462448e-05,1.0918599051230162e-07,2.6469234711171657e-10,2.3298750179504644e-07,5.370786722676744e-12,0.002219622496337993,0.07425205002205268,4.566059443850528e-06,0.009916533520417822,3.442556725625957e-08,3.277826852818002e-07,9.240827913791554e-05,6.199546382346098e-06,6.526557553586724e-13,1.3929750871754294e-07
1.4347913390705586e-05,0.637168844418204,3.76,0.0,0.3628122613260512,0.724789384506106,0.0767574190109858,0.0009988637595605588,0.002511617763374366,0.0011292829409079806,0.12704671557524674,0.00035587044253498104,3.7027377617403947e-06,0.08137489982066737,0.14204936688827416,1.1019674802102567e-05,0.0011645471912254972,3.5538817103133694e-05,0.5269898394167922,1.2842519745219988e-05,0.0011127053858031044,1.7737194524244785e-07,4.331218307984691e-05,0.01948621905841437,0.0809534672372199,0.005076715966206382,0.00012023640313601951,0.025086723923272616,0.006399553955381469,0.0011467956145036417,0.0004909335019962095,4.6596082271793596e-07,1.508256519073046e-06,2.5458071130354207e-05,5.669863113213993e-06,4.4068575406454986e-05,3.916959565054903e-06,2.9989981765519244e-05,0.046602782691585486,1.446832469359724e-09,8.350752870689975e-11,4.883105974908276e-10,0.0002061983077591482,2.6918070832585623e-07,9.30040472003072e-06,0.00303341395544038,7.18861331819839e-07,5.019050950910767e-10,0.0015718821861318768,2.6381938365536424e-07,8.704586126933133e-16,3.6368469720093316e-09,3.897397640363044e-07,2.9669459404205015e-09,9.764242708485634e-09,2.9309708008511396e-10,1.6495768093681691e-09,2.8803628398919136e-09,8.150872263433674e-06,7.75015755045912e-06,9.946286124249222e-05,1.0998943952113154e-07,2.6619781736363526e-10,2.3513914701660444e-07,5.460988697353521e-12,0.002214544551381367,0.0745404699083493,4.544807482800177e-06,0.0099124184375012,3.4803145102188974e-08,3.310059089915943e-07,9.398251414361362e-05,6.291831538909282e-06,6.58097843987436e-13,1.4063868008472643e-07
1.4409993197522374e-05,0.637313624596572,3.76,0.0,0.3614316422896497,0.7238819101701721,0.0770414120280708,0.0009995314548892416,0.002515445465073933,0.0011307683186882532,0.12729989504732114,0.00035599104762332044,3.7025196248968742e-06,0.08184771237734706,0.14242196004627442,1.1066343492352997e-05,0.0011668863354745813,3.546170240189822e-05,0.528762560653364,1.2859447420836923e-05,0.0011119753077023494,1.7746130571717538e-07,4.338730882667598e-05,0.019465515926548046,0.0812875852848737,0.005083008138419146,0.00012020866451125182,0.02506857124536787,0.006436646028320349,0.0011592565564799348,0.0004919127670117115,4.6924955616305355e-07,1.518998969894455e-06,2.5464199316014687e-05,5.67610147193058e-06,4.403737182239891e-05,3.946810418960047e-06,3.0216152614690203e-05,0.04649256577156203,1.4413988218270936e-09,8.319331504137764e-11,4.882902614075351e-10,0.00020550385511845592,2.698288650526523e-07,9.264683789333152e-06,0.003022366159221244,7.161129476473024e-07,5.029069582285561e-10,0.0015699141254466639,2.642810611489939e-07,8.709050742998151e-16,3.632160337464146e-09,3.88123863888525e-07,2.9604608927359606e-09,9.766716897042442e-09,2.931605347741001e-10,1.6504427163939903e-09,2.8939535123022612e-09,8.170540923156466e-06,7.798245572601705e-06,9.966241381992488e-05,1.1079245071177167e-07,2.6769794060488243e-10,2.37299059039196e-07,5.552205332076477e-12,0.0022094738089593925,0.0748276650044374,4.523670950985057e-06,0.009908006348474045,3.518239827299537e-08,3.3424107184012494e-07,9.557489713038858e-05,6.3850601788698e-06,6.635472693463866e-13,1.4198287835749244e-07
1.4472073004339163e-05,0.6374580011527864,3.76,0.0,0.36005591975761136,0.7229763589990612,0.07732507629799923,0.0010002045836614672,0.0025192805279956178,0.0011322647952442426,0.12755142867501282,0.0003561041769619312,3.7021840253530606e-06,0.08232021111176702,0.142793230793619,1.1112787284548754e-05,0.0011691812002110234,3.538495931419404e-05,0.5305307225845969,1.287609090126825e-05,0.001111241520655019,1.7755075272257998e-07,4.3462344070859537e-05,0.01944466853382456,0.08162131850124991,0.0050892292506842,0.00012018040877697296,0.025049752828118547,0.006473601506036756,0.001171771819091703,0.0004928817067597638,4.7253653378995605e-07,1.5297366505265738e-06,2.5469691986149808e-05,5.682188689085905e-06,4.400574944408809e-05,3.97671202447514e-06,3.0442666460978907e-05,0.04638271243093274,1.4359853101273353e-09,8.288026498096163e-11,4.882732749291917e-10,0.00020481170435049484,2.7047060642748947e-07,9.229136916743501e-06,0.003011326467023399,7.133779634310839e-07,5.038984075516412e-10,0.0015679502355329267,2.647453996798629e-07,8.71331602888093e-16,3.6273936443964318e-09,3.8652971463629605e-07,2.953965657593776e-09,9.769159321529093e-09,2.932186167015216e-10,1.6512621688683045e-09,2.9074862989787565e-09,8.19001501663198e-06,7.846288918202497e-06,9.985935332581676e-05,1.1159499536706092e-07,2.691926631508867e-10,2.394672167006421e-07,5.644441581125025e-12,0.0022044102324286162,0.07511363766655618,4.502649043765607e-06,0.009903301360202912,3.556331375560168e-08,3.374881058791787e-07,9.718552295817104e-05,6.479237996527163e-06,6.690038568676651e-13,1.4333005255206784e-07
1.4534152811155951e-05,0.6376019751288737,3.76,0.0,0.3586850704348638,0.7220727239583672,0.0776084135113163,0.0010008831610804512,0.002523123025417245,0.0011337723774475143,0.12780132389177662,0.0003562099048583517,3.701732082630927e-06,0.08279239220245789,0.1431631838563096,1.1159007047746572e-05,0.0011714320807232263,3.53085857290893e-05,0.5322943383311106,1.2892453113453625e-05,0.0011105040720087432,1.776402918276488e-07,4.353729132629837e-05,0.019423680808264364,0.08195466926879949,0.005095379941712137,0.00012015165642104108,0.025030275254318148,0.00651041862277061,0.001184340971620969,0.0004938403839211937,4.758216266207257e-07,1.5404691365577297e-06,2.5474554301728426e-05,5.6881256086102436e-06,4.397371596583055e-05,4.006663660714202e-06,3.0669517760286665e-05,0.04627322060554891,1.4305918262274522e-09,8.256837229276937e-11,4.88259628868222e-10,0.00020412184252131428,2.7110596785774435e-07,9.193762956060351e-06,0.0030002956825155684,7.106562909526677e-07,5.048794980308062e-10,0.0015659905011362375,2.652124007801573e-07,8.717383959624146e-16,3.6225480516582555e-09,3.8495697695836475e-07,2.947460800651825e-09,9.771570676968188e-09,2.9327137419610937e-10,1.6520354941740077e-09,2.9209609538562437e-09,8.209295617415748e-06,7.89428628728374e-06,0.00010005368732632622,1.1239704514165975e-07,2.706819307061815e-10,2.416436019467996e-07,5.737702366999942e-12,0.002199353785777143,0.07539839027995837,4.481740960863706e-06,0.009898307543489485,3.5945878451236716e-08,3.407469432378788e-07,9.88144859515792e-05,6.574370712294557e-06,6.744674330071917e-13,1.446801519654259e-07
1.459623261797274e-05,0.637745547576282,3.76,0.0,0.35731907119604284,0.7211709980376112,0.07789142535368343,0.0010015672031379401,0.002526973032110177,0.0011352910732487615,0.12804958806979747,0.00035630830573853047,3.7011649247339084e-06,0.08326425192228688,0.14353182393531227,1.1205003693054616e-05,0.0011736392745288747,3.5232579566715235e-05,0.5340534210139336,1.2908536979385544e-05,0.0011097630079802733,1.7772991790684386e-07,4.3612153033641594e-05,0.019402556602810393,0.08228763995330367,0.005101460844556044,0.00012012242759719161,0.025010145045510246,0.006547095633976872,0.0011969635807153268,0.000494788860218197,4.791047064624025e-07,1.5511960061024778e-06,2.5478791386199085e-05,5.6939130722327424e-06,4.3941278903316876e-05,4.036664610848506e-06,3.0896701002546846e-05,0.04616408823363555,1.4252182631271843e-09,8.225763081127964e-11,4.882493142782775e-10,0.0002034342568454129,2.7173498466091057e-07,9.15856076695539e-06,0.002989274585043743,7.079478424175346e-07,5.058502846234802e-10,0.0015640349070540733,2.656820661864288e-07,8.72125647562434e-16,3.6176247048055926e-09,3.834053149450884e-07,2.9409468689371554e-09,9.773951633046924e-09,2.9331885485081937e-10,1.6527630192095632e-09,2.9343772406692636e-09,8.228383795893107e-06,7.942236396895094e-06,0.00010024542345053215,1.1319857204866202e-07,2.7216569098861554e-10,2.438281921307212e-07,5.831992581326606e-12,0.002194304433606293,0.07568192525653956,4.460945904764533e-06,0.009893028934116187,3.6330079180027447e-08,3.440175161276015e-07,0.00010046187991210112,6.670464072979339e-06,6.799378252190146e-13,1.4603312616767856e-07
1.4658312424789528e-05,0.637888719549445,3.76,0.0,0.3559578990525444,0.7202711742456078,0.07817411350688512,0.0010022567264373822,0.0025308306241783106,0.00113682089145664,0.12829622853186243,0.00035639945411311747,3.700483686122641e-06,0.08373578661984585,0.14389915571138123,1.1250778155978143e-05,0.001175803080864069,3.5156938770918376e-05,0.5358079837538089,1.2924345417460536e-05,0.0011090183739000683,1.7781962381455394e-07,4.3686931575335076e-05,0.019381299710275843,0.08262023290718819,0.005107472587704123,0.00012009274219552802,0.024989368673946123,0.006583630812331441,0.0012096392109021597,0.0004957271966008907,4.823856469684336e-07,1.5619168425779782e-06,2.5482408336758826e-05,5.699551919988459e-06,4.390844563735301e-05,4.066714161605666e-06,3.1124210709314094e-05,0.04605531325569496,1.4198645146280155e-09,8.1948034413743e-11,4.882423226256792e-10,0.00020274893464556644,2.723576920221325e-07,9.123529215705554e-06,0.002978263934571656,7.052525306075266e-07,5.068108219016543e-10,0.0015620834381257674,2.6615439784066755e-07,8.72493550111588e-16,3.6126247382980886e-09,3.818743955338004e-07,2.934424404499003e-09,9.7763028466578e-09,2.933611058969019e-10,1.6534450696600543e-09,2.9477349264647264e-09,8.247280619168982e-06,7.990137977351888e-06,0.00010043456939145507,1.1399954839267192e-07,2.736438935427597e-10,2.4602096911462754e-07,5.927317090397461e-12,0.002189262141017309,0.07596424502881838,4.440263082659702e-06,0.009887469539167531,3.671590269701934e-08,3.4729975683113764e-07,0.00010212779821233644,6.767523847900741e-06,6.854148622160486e-13,1.4738892495259963e-07
1.4720392231606316e-05,0.6380314920986748,3.76,0.0,0.35460153121355253,0.7193732456190867,0.07845647964725995,0.0010029517484550757,0.0025346958791638095,0.0011383618421161642,0.12854125252961784,0.0003564834246184237,3.699689510084332e-06,0.08420699275334148,0.14426518383583115,1.1296331377150306e-05,0.0011779238013417683,3.508166133310546e-05,0.5375580396702656,1.2939881337740016e-05,0.0011082702138504937,1.7790941798808647e-07,4.3761629252471435e-05,0.019359913836788718,0.08295245046353175,0.005113415793014743,0.00012006261972212826,0.024967952540498717,0.006620022455772773,0.0012223674236572393,0.0004966554529084172,4.856643220579547e-07,1.5726312310041938e-06,2.5485410212012867e-05,5.705042991022299e-06,4.3875223333975034e-05,4.096811604017166e-06,3.135204143757908e-05,0.04594689361690283,1.4145304757319045e-09,8.163957704341729e-11,4.882386456551641e-10,0.00020206586342169435,2.72974125035526e-07,9.088667175954325e-06,0.002967264463248265,7.025702688369476e-07,5.077611645269527e-10,0.001560136079251201,2.6662939795391827e-07,8.728422919808134e-16,3.607549271037353e-09,3.803638899851874e-07,2.927893922646156e-09,9.778624944164644e-09,2.9339817369149336e-10,1.6540819715171793e-09,2.961033790836435e-09,8.265987150941886e-06,8.03798977836907e-06,0.00010062113291474166,1.1479994690221074e-07,2.751164873047028e-10,2.4822191688370354e-07,6.023680723096517e-12,0.002184226873751747,0.0762453520579214,4.4196917057467494e-06,0.00988163332325911,3.7103335663299215e-08,3.505935977352961e-07,0.00010381233358969943,6.865555837964317e-06,6.908983737301013e-13,1.4874749844259886e-07
1.4782472038423105e-05,0.6381738662849764,3.76,0.0,0.3532499450704035,0.7184772052205346,0.0787385254462793,0.0010036522874360093,0.00253856887606451,0.001139913936389257,0.128784667249114,0.0003565602919513046,3.6987835472513814e-06,0.08467786688131076,0.1446299129327544,1.1341664337652073e-05,0.0011800017395996781,3.500674526771301e-05,0.5393036018804688,1.2955147640837275e-05,0.0011075185708001806,1.7799930784663172e-07,4.3836248293467084e-05,0.01933840260949621,0.08328429493769507,0.005119291076225969,0.0001200320793295087,0.02494590298036984,0.006656268885741016,0.0012351477776728916,0.0004975736879651411,4.88940608103104e-07,1.5833387635382963e-06,2.5487802029734972e-05,5.71038711978078e-06,4.384161898559087e-05,4.12695623403102e-06,3.1580187790123234e-05,0.04583882726758666,1.409216042423754e-09,8.133225269094607e-11,4.882382755314859e-10,0.0002013850308061076,2.7358431868003255e-07,9.053973528587112e-06,0.0029562768780262917,6.999009709807158e-07,5.087013669881554e-10,0.001558192815386134,2.6710706899413437e-07,8.731720593250304e-16,3.6023994086066394e-09,3.7887347369588124e-07,2.921355929802226e-09,9.78091853737189e-09,2.934301041020286e-10,1.6546740486762547e-09,2.9742736184056585e-09,8.284504451743148e-06,8.085790567016166e-06,0.00010080512183069429,1.1559974070184929e-07,2.76583423312533e-10,2.504310153046588e-07,6.12108827308974e-12,0.0021791985981432613,0.07652524882977563,4.399230989650007e-06,0.009875524211024857,3.749236465434795e-08,3.538989713385578e-07,0.00010551557818046998,6.964565873335888e-06,6.963881907165271e-13,1.5010879706709095e-07
1.4844551845239893e-05,0.6383158431709723,3.76,0.0,0.3519031181591106,0.7175830461328202,0.07902025257168012,0.0010043583622726048,0.002542449695287778,0.0011414771863778835,0.12902647982420837,0.0003566301307936525,3.697766953218114e-06,0.08514840564117199,0.14499334760452925,1.1386778064499103e-05,0.0011820372007113502,3.493218861033236e-05,0.5410446834983179,1.297014721979817e-05,0.0011067634868770324,1.7808928986826662e-07,4.391079087022784e-05,0.019316769593832106,0.08361576863116246,0.005125099048210731,0.00012000113989515865,0.024923226276760118,0.006692368442529871,0.0012479798294592673,0.0004984819598007136,4.922143828761544e-07,1.5940390371783404e-06,2.548958877445677e-05,5.715585137639872e-06,4.380763945825476e-05,4.157147352836763e-06,3.1808644414204335e-05,0.04573111216273307,1.403921111440766e-09,8.102605539398652e-11,4.882412047688388e-10,0.000200706424529733,2.741883078004079e-07,9.019447161227879e-06,0.0029453018663007243,6.972445514563626e-07,5.096314835267806e-10,0.0015562536315305356,2.6758741364722763e-07,8.734830362794723e-16,3.597176245360612e-09,3.774028254408246e-07,2.914810924541828e-09,9.783184226289444e-09,2.9345694255819543e-10,1.6552216235147657e-09,2.9874541991846792e-09,8.302833578332217e-06,8.133539125384098e-06,0.0001009865439803445,1.1639890323755587e-07,2.780446535492661e-10,2.5264824336772644e-07,6.2195445051390374e-12,0.002174177281035907,0.07680393784837608,4.378880154537666e-06,0.009869146094490064,3.788297617862271e-08,3.572158102469412e-07,0.00010723762362516911,7.06455980978039e-06,7.018841453222106e-13,1.5147277150651e-07
1.4906631652056682e-05,0.6384574238168662,3.76,0.0,0.35056102817266743,0.716690761460991,0.07930166268718034,0.0010050699925153415,0.002546338418590927,0.0011430516051563165,0.12926669733223553,0.0003566930158379381,3.6966408889732917e-06,0.08561860575611038,0.14535549242989923,1.1431673611923676e-05,0.0011840304912905013,3.485798943456005e-05,0.5427812976340983,1.2984882958421179e-05,0.0011060050032927892,1.7817935422419131e-07,4.3985259094743164e-05,0.019295018288165256,0.08394687383031003,0.00513084031455281,0.00011996981999953628,0.02489992865639083,0.006728319487002625,0.0012608631331567969,0.0004993803255824535,4.954855244647146e-07,1.6047316506999246e-06,2.549077540233166e-05,5.7206378766432085e-06,4.3773291460389266e-05,4.1873842668447835e-06,3.203740599822903e-05,0.045623746262774295,1.3986455803847286e-09,8.072097925045461e-11,4.882474261697719e-10,0.00020003003245136052,2.747861271373444e-07,8.985086968658997e-06,0.002934340094273576,6.946009252394896e-07,5.105515683093048e-10,0.0015543185127324828,2.680704348407793e-07,8.737754033971517e-16,3.5918808626240104e-09,3.7595162774458267e-07,2.908259383545361e-09,9.785422586842189e-09,2.9347873377519755e-10,1.6557250184460587e-09,3.0005753331887085e-09,8.32097558402428e-06,8.18123425179135e-06,0.00010116540725298115,1.1719740830263685e-07,2.79500130574621e-10,2.548735825326058e-07,6.319054152516084e-12,0.00216916288977525,0.07708142163711473,4.358638425111103e-06,0.00986250283009084,3.827515667168547e-08,3.6054404717792265e-07,0.00010897856102502426,7.165543529832642e-06,7.073860707652266e-13,1.528393727139443e-07
1.496871145887347e-05,0.6385986092908174,3.76,0.0,0.34922365294823066,0.7158003443303176,0.07958275745290679,0.0010057871983919049,0.002550235129162371,0.0011446372067620927,0.12950532679856117,0.0003567490217599147,3.6954065197586e-06,0.08608846402750688,0.1457163519658297,1.1476352029862019e-05,0.0011859819192343755,3.478414583895701e-05,0.5445134573937629,1.299935773267692e-05,0.0011052431604484329,1.7826951185401543e-07,4.405965502473234e-05,0.019273152130048325,0.08427761280781844,0.00513651547597791,0.00011993813795763468,0.024876016294286082,0.006764120399044003,0.0012737972407604336,0.0005002688416933646,4.987539126128178e-07,1.615416207118352e-06,2.5491366839933288e-05,5.7255461664922486e-06,4.373858155608146e-05,4.2176662870466974e-06,3.226646726634276e-05,0.045516727533529956,1.3933893477069649e-09,8.04170184038906e-11,4.882569328697076e-10,0.00019935584255452131,2.753778112893673e-07,8.95089185259993e-06,0.002923392209023703,6.919700078070602e-07,5.11461675312344e-10,0.001552387444083922,2.6855613572863386e-07,8.740493391738391e-16,3.5865143302138956e-09,3.7451956663222027e-07,2.9017017752850983e-09,9.787634179647701e-09,2.934955219963555e-10,1.6561845541676144e-09,3.013636827064077e-09,8.338931517789916e-06,8.228874761360954e-06,0.00010134171959591598,1.1799523001419906e-07,2.8094980870079387e-10,2.571070153528397e-07,6.419621918819883e-12,0.002164155392188391,0.0773577027358944,4.338505030711153e-06,0.009855598240898735,3.866889250294977e-08,3.638836149635689e-07,0.00011073848097066863,7.267522943119078e-06,7.128938013547584e-13,1.542085519000761e-07
1.5030791265690258e-05,0.638739400659275,3.76,0.0,0.3478909704922029,0.7149117878898688,0.0798635385248978,0.0010065100009023435,0.0025541399117084695,0.0011462340063603971,0.1297423751876295,0.0003567982231568806,3.6940650153109345e-06,0.08655797734831262,0.14607593074359662,1.152081440871073e-05,0.0011878917938351293,3.471065595059307e-05,0.5462411758774162,1.3013574408115313e-05,0.001104477997823829,1.7835977018857037e-07,4.413398065594023e-05,0.019251174486047518,0.08460798782035375,0.005142125127491599,0.0001199061117758835,0.02485149530476214,0.00679976958111059,0.001286781701763181,0.0005011475635975319,5.020194288675165e-07,1.6260923154568372e-06,2.5491367977375513e-05,5.730310832916313e-06,4.370351615237298e-05,4.247992729134975e-06,3.2495822985346456e-05,0.045410053947935784,1.3881523128293078e-09,8.011416704128491e-11,4.882697184103686e-10,0.00019868384295386167,2.759633946950455e-07,8.91686072224255e-06,0.0029124588354252816,6.893517152368955e-07,5.123618583078422e-10,0.0015504604107284211,2.6904451971630047e-07,8.743050202569696e-16,3.5810777054704708e-09,3.731063323580397e-07,2.8951385594048603e-09,9.789819553549639e-09,2.9350735103144773e-10,1.6566005504204787e-09,3.026638493129814e-09,8.356702424066104e-06,8.276459487484363e-06,0.00010151548901845558,1.1879234287245289e-07,2.823936423758168e-10,2.5934852539060734e-07,6.521252472136344e-12,0.0021591547566376518,0.07763278370294946,4.318479205556127e-06,0.009848436110117835,3.906416996483686e-08,3.672344465765851e-07,0.00011251747344023022,7.370503991479086e-06,7.184071727015376e-13,1.5558026058313177e-07
1.5092871072507047e-05,0.6388797989889704,3.76,0.0,0.34656295895345574,0.7140250853088809,0.08014400755589456,0.0010072384216175824,0.0025580528519416924,0.0011478420199883,0.12997784941278312,0.00035684069455323744,3.6926175487649615e-06,0.08702714268858343,0.14643423327265961,1.1565061867559654e-05,0.0011897604254503735,3.46375179311596e-05,0.5479644661795413,1.302753583933366e-05,0.0011037095541387187,1.7845012594293488e-07,4.420823793466572e-05,0.01922908866320329,0.08493800111109641,0.005147669859258473,0.0001198737592001635,0.02482637175102142,0.006835265454982163,0.0012998160635673485,0.0005020165459867688,5.052819550214789e-07,1.6367595861178654e-06,2.5490783679609645e-05,5.734932702934542e-06,4.366810151294617e-05,4.278362912446479e-06,3.27254679528725e-05,0.0453037234859802,1.3829343759548215e-09,7.981241940436665e-11,4.882857765751717e-10,0.00019801402187723537,2.765429116997994e-07,8.882992493969927e-06,0.00290154057989347,6.867459641785979e-07,5.132521709970173e-10,0.0015485373978532894,2.695355904398381e-07,8.745426197177857e-16,3.5755720338131327e-09,3.7171161895410324e-07,2.888570174177148e-09,9.791979236185028e-09,2.9351426400793523e-10,1.6569733268922742e-09,3.0395801535315624e-09,8.37428934422027e-06,8.323987277810152e-06,0.00010168672358115445,1.1958872170128613e-07,2.8383158704661887e-10,2.6159809534367084e-07,6.6239504500265535e-12,0.002154160951857641,0.07790666711080468,4.298560188824789e-06,0.009841020186556268,3.946097528540303e-08,3.705964751076356e-07,0.000114315627883953,7.474492642332509e-06,7.239260214488478e-13,1.5695445054421624e-07
