Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390)
2.4191410795907737e-05,0.26314427574915206,3.76,0.0,0.009951684062140757,0.4621209791818717,0.21345908262774624,0.014287649670015112,0.016621127218009478,0.01991566700000818,0.043709080349457856,7.945474194870811e-05,1.5905218292274283e-06,0.23312852899488296,0.1753971466362713,4.751614198598731e-06,3.026465129957786e-05,0.00011627991053704748,0.8449674274740947,1.2198134495695243e-06,0.0004887335975819481,8.82389836765473e-08,4.8026838574267484e-05,0.008509136479871513,0.23325336301478666,0.0023621997561046725,0.00043669331407355535,2.0384227738873956e-05,0.0002859402796092703,0.00543468356922381,4.2953845673752996e-05,4.2584166428925477e-07,1.4229332202491712e-06,3.734450790604117e-07,1.0553614008291748e-07,6.725317047452065e-06,5.251134334386458e-06,4.034540042092763e-05,0.0025606324669367716,9.370686190701844e-11,3.145603758889609e-12,3.979326174361357e-09,1.023922635807824e-05,2.6623823589125324e-07,1.0104926266184347e-06,3.265830947748217e-05,5.9475473086782744e-08,2.5890133279272515e-10,0.0008531488888760116,6.593179896039345e-06,1.1621297391569363e-16,3.2573881390150683e-10,4.128960779864352e-08,8.732604294597811e-10,2.1438268996502157e-08,7.956148835159956e-12,9.099541326521691e-11,7.946693460247372e-09,9.886334600832466e-06,1.1111923994805093e-05,2.983724899384617e-06,6.150377304941349e-07,4.937932274462944e-10,1.3610845319444327e-05,9.610401773932751e-11,5.7587215630568254e-05,0.03595805155926268,1.97456085155612e-08,3.57501581512321e-05,1.193251097100991e-07,8.959854216639811e-06
2.422826855811327e-05,0.26315956780469013,3.76,0.0,0.009613527601244894,0.4609373564697821,0.2139367667022301,0.014571693197867346,0.016835891951136734,0.020271918515605593,0.043044027684001,7.85242549258876e-05,1.625757603021806e-06,0.2334282499412529,0.17561170017728223,4.596178132653584e-06,2.8601807837438812e-05,0.00011858798522398392,0.8458178644183206,1.1631162363786036e-06,0.0004805289492440293,8.650623006426556e-08,4.716166350908659e-05,0.008360273972056827,0.23393401867075933,0.002362601360349901,0.0004346071075063232,1.8777460715994485e-05,0.0002709947135362479,0.005437403556499334,4.10912070393568e-05,4.087630079821641e-07,1.365742627859175e-06,3.486433232688061e-07,9.864297756227098e-08,6.420231783509918e-06,5.107002867262911e-06,3.9220189576056426e-05,0.0024668314562486474,9.034854100241446e-11,3.0268458061567333e-12,4.033926232163774e-09,9.937793242461229e-06,2.6148150752241154e-07,9.70997344033822e-07,3.0346189365920792e-05,5.901477561737024e-08,2.542162945828373e-10,0.0008509641267868231,6.6914203453572815e-06,1.1088299453423756e-16,3.146226007815158e-10,4.0006557201906446e-08,8.314728367159142e-10,2.0997801639237025e-08,7.459714322146867e-12,8.502663304963804e-11,7.69171993204401e-09,9.709988604925141e-06,1.0783122336132195e-05,2.7952719491112484e-06,6.055450396643022e-07,4.727168435880557e-10,1.3990202401531748e-05,9.660914502291528e-11,5.551326525218261e-05,0.035401214378413,1.8383585551636326e-08,3.329067395251118e-05,1.193861021098127e-07,8.955775784552151e-06
2.4265126320318804e-05,0.26317456884363755,3.76,0.0,0.00928176426508021,0.45975314858526034,0.21441001974163904,0.014859723299162598,0.017050853064237727,0.02063258829439977,0.04237938872692606,7.761474774697837e-05,1.6618116067984762e-06,0.23372018614417991,0.17582988541464487,4.441799290268626e-06,2.7001363197851447e-05,0.00012092876257812455,0.8466582298948078,1.1074451884242223e-06,0.0004723092142110535,8.474492841126619e-08,4.629396770344294e-05,0.008208899020893955,0.234615101072194,0.002362965367994108,0.00043220860942379773,1.7278621768051206e-05,0.0002565759344415278,0.00543999866505867,3.9283836402390615e-05,3.919217032537642e-07,1.3093519155826988e-06,3.2508203944559887e-07,9.208390803030859e-08,6.123200057876035e-06,4.961806455234497e-06,3.8087441226547096e-05,0.002374941250271553,8.706218883524352e-11,2.9108318765240705e-12,4.088784965297313e-09,9.641528161832364e-06,2.5672226152708434e-07,9.324405185827901e-07,2.815858343416725e-05,5.85803686890981e-08,2.4952862628884003e-10,0.0008487782839090213,6.790110195786361e-06,1.0572814295943012e-16,3.0360495291059044e-10,3.8744836414954375e-08,7.909321383779405e-10,2.055820183780095e-08,6.986030407653108e-12,7.934672739142996e-11,7.437417538429799e-09,9.53354232617797e-06,1.0453556429627963e-05,2.6153561747594515e-06,5.959435136167443e-07,4.520197797196691e-10,1.4380158419216126e-05,9.711227919036815e-11,5.348118224318355e-05,0.034841020909423245,1.7095875313491532e-08,3.09581583807381e-05,1.1944434079218956e-07,8.951071822862353e-06
2.4301984082524338e-05,0.26318927088133987,3.76,0.0,0.008956489426117703,0.4585688501535895,0.21487853982580032,0.015151601702849992,0.01726584021014041,0.02099751694530005,0.04171562807665813,7.672637658548756e-05,1.6986656498251945e-06,0.2340040740482399,0.17605170786774937,4.288715076239693e-06,2.5463036604390543e-05,0.0001233012292403931,0.8474881424671625,1.0528917849988958e-06,0.00046407897444328494,8.295755239864864e-08,4.5424488659217614e-05,0.00805515509298357,0.23529632853120205,0.002363292224863116,0.0004294960546432334,1.5882394609014882e-05,0.00024268133456190746,0.0054424701364269145,3.7531581530876354e-05,3.7533959549006074e-07,1.25383430137212e-06,3.027353180872521e-07,8.585287511985297e-08,5.834385525024598e-06,4.815775383376315e-06,3.6948956188542935e-05,0.0022850061418342466,8.3848747084431e-11,2.797591585627228e-12,4.1438667392665195e-09,9.350501254419475e-06,2.519629116886607e-07,8.948346913974542e-07,2.6092054834800617e-05,5.817218628604217e-08,2.448407079716186e-10,0.0008465922732778977,6.8891791705316644e-06,1.0074694539644287e-16,2.9269780189794653e-10,3.750488308023701e-08,7.516520432974949e-10,2.0119826413511263e-08,6.534753856056442e-12,7.39506114324454e-11,7.184143642630926e-09,9.357085052479152e-06,1.0123713898777976e-05,2.4438740034538346e-06,5.862405084556519e-07,4.31725526200656e-10,1.4780843925584952e-05,9.761331646564163e-11,5.149178475381997e-05,0.03427774054675156,1.5880215091006212e-08,2.874982017359497e-05,1.1949985186423573e-07,8.945743333486733e-06
2.4338841844729872e-05,0.26320366610982376,3.76,0.0,0.008637791891033059,0.457384971483424,0.21534202510274927,0.015447177760505986,0.017480680291240523,0.021366532262278616,0.04105321970566402,7.58592538975807e-05,1.736299192809554e-06,0.2342796542650549,0.1762771673152046,4.137159185195473e-06,2.398641675024778e-05,0.00012570428788367073,0.8483072268446752,9.995427915309417e-07,0.0004558428904468582,8.114667826340969e-08,4.4553968809137615e-05,0.007899195510161548,0.2359774096520147,0.0023635824656190888,0.00042646877278772395,1.4583551775118178e-05,0.00022930746459095275,0.0054448193282003,3.583420969715058e-05,3.590378166724471e-07,1.1992605842921523e-06,2.8157495975568795e-07,7.994314803397943e-08,5.553929739174157e-06,4.669147192815517e-06,3.58065884258645e-05,0.0021970663244946977,8.070905340403372e-11,2.6871503790631763e-12,4.1991349506396076e-09,9.064776926710253e-06,2.4720593343805597e-07,8.581905100867438e-07,2.4143025033030278e-05,5.779010258776485e-08,2.401549817822101e-10,0.000844407036872376,6.988554847144389e-06,9.593770017226232e-17,2.8191300130136773e-10,3.628710628588085e-08,7.136430674680495e-10,1.968303002113207e-08,6.105493535033136e-12,6.883260794111321e-11,6.932258222736026e-09,9.1807083746738e-06,9.794092233975833e-06,2.2807017717039295e-06,5.764437446601905e-07,4.118564127683169e-10,1.5192374720933624e-05,9.811215727492023e-11,4.954582475955076e-05,0.033711655647730876,1.4734264550678272e-08,2.666264329683732e-05,1.1955266398513162e-07,8.939792022840896e-06
2.4375699606935405e-05,0.2632177469282685,3.76,0.0,0.008325753485632723,0.45620203757843913,0.21580017483026034,0.015746288498118925,0.017695198076211466,0.02173944929378456,0.040392645600504866,7.501344867511439e-05,1.7746893323127711e-06,0.23454667252057293,0.17650625768154635,3.9873602770890595e-06,2.2570963907460908e-05,0.00012813675831564673,0.8491151151852561,9.47479633952447e-07,0.0004476056872356655,7.93149731902403e-08,4.368315264554695e-05,0.007741183025116043,0.23665804381496033,0.002363836711425879,0.00042312722750433284,1.3376967241173393e-05,0.0002164500397735872,0.005447047713432638,3.41914088825403e-05,3.430366632262869e-07,1.1456987322186835e-06,2.6157065107791047e-07,7.434736565191656e-08,5.28195146169644e-06,4.522165521349683e-06,3.466223586897828e-05,0.002111157752077406,7.764383693274611e-11,2.579529384552999e-12,4.2545521437309e-09,8.784413662617207e-06,2.42453858258394e-07,8.225166955806822e-07,2.2307789231835913e-05,5.743393229701591e-08,2.3547394640469316e-10,0.0008422235437901429,7.088162874466905e-06,9.129848442198254e-17,2.7126226601866694e-10,3.509188548452636e-08,6.769124862593239e-10,1.9248163752552193e-08,5.697813129446692e-12,6.398648365460032e-11,6.68212199994788e-09,9.004505980753639e-06,9.465196323105776e-06,2.125696614883706e-06,5.665612870292672e-07,3.9243347975806565e-10,1.5614850378970792e-05,9.86087065016168e-11,4.764398434784891e-05,0.033143061121025705,1.3655617902610455e-08,2.469340361656761e-05,1.196028083558053e-07,8.933220304813706e-06
2.441255736914094e-05,0.263231505974022,3.76,0.0,0.008020448661674114,0.45502058703290177,0.2162526904546333,0.01604875873854673,0.017909216849273525,0.022116070480499867,0.03973439430521223,7.418898698730348e-05,1.8138107983856485e-06,0.23480488061416765,0.17673896695519864,3.839540677965803e-06,2.1216012925934826e-05,0.00013059737869781324,0.8499114484079504,8.967778165748929e-07,0.00043937213987312957,7.746518313662045e-08,4.281278382218973e-05,0.007581289318982461,0.23733792172687748,0.0023640556669978856,0.0004194730478435113,1.2257628214666036e-05,0.00020410395069945747,0.005449156879685787,3.260278935945796e-05,3.273554817471702e-07,1.0932134909956527e-06,2.426901544837339e-07,6.905758485324674e-08,5.018546138482649e-06,4.375078850563474e-06,3.351783053998709e-05,0.002027312024006886,7.465371436809175e-11,2.4747452852915783e-12,4.310080135690344e-09,8.509463857202964e-06,2.3770926759096275e-07,7.87820020140529e-07,2.058253253292617e-05,5.7103431335120254e-08,2.3080015091996108e-10,0.0008400427882085777,7.187927206883685e-06,8.68271618568169e-17,2.6075711028707876e-10,3.391956952824505e-08,6.414643105228177e-10,1.881557374555028e-08,5.311234009503562e-12,5.940549017558939e-11,6.434094480289027e-09,8.828573431888676e-06,9.137535833802524e-06,1.9786975049124566e-06,5.566015219129606e-07,3.7347635259019776e-10,1.604835274803792e-05,9.910287371081288e-11,4.578687235990691e-05,0.032572263933868396,1.2641816100832472e-08,2.283868706467459e-05,1.1965031870148024e-07,8.926031300554676e-06
2.4449415131346473e-05,0.26324493615328903,3.76,0.0,0.007721944128857749,0.453841170813803,0.21669927672033326,0.01635440129610717,0.01812255908909771,0.022496185863669412,0.039078959374214975,7.338585279942815e-05,1.8536359661273033e-06,0.23505403738250008,0.17697527713943706,3.6939151182676166e-06,1.9920777095875684e-05,0.00013308480558204367,0.8506958775073286,8.47506393203412e-07,0.00043114705872484,7.560011993716876e-08,4.1943602263657905e-05,0.007419694423363782,0.2380167260371668,0.002364240117053803,0.00041550905112721476,1.1220646022032135e-05,0.00019226327881017688,0.0054511485277394895,3.106788563686752e-05,3.1201255268775236e-07,1.041866005452268e-06,2.2489951009760965e-07,6.406533297167943e-08,4.763785552198051e-06,4.228139172803591e-06,3.237532809007265e-05,0.0019455562975580504,7.173918664800463e-11,2.3728102258616576e-12,4.36568015099184e-09,8.239973675911912e-06,2.329747863030501e-07,7.541052978108957e-07,1.896334667154773e-05,5.679829804453824e-08,2.2613618836896924e-10,0.0008378657871363132,7.287770359178734e-06,8.252139159419272e-17,2.504087856090839e-10,3.2770475823961494e-08,6.072992909482813e-10,1.8385599829572665e-08,4.9452385821593985e-12,5.508240792586897e-11,6.188531970771582e-09,8.653007921292037e-06,8.81162247321996e-06,1.8395264213602062e-06,5.46573131843134e-07,3.550031319805925e-10,1.6492944431105773e-05,9.959457333991661e-11,4.397502142548799e-05,0.0319995825382531,1.1690359290893878e-08,2.1094909088631893e-05,1.196952312467678e-07,8.918228835028605e-06
2.4486272893552007e-05,0.2632580306715457,3.76,0.0,0.007430298515488063,0.45266435093305585,0.21713964280353082,0.01666301724431802,0.018335047170599843,0.022879573365865248,0.03842683774537567,7.260398906423935e-05,1.894134881638594e-06,0.23529390966085928,0.17721516423781317,3.5506895244984707e-06,1.868435284036601e-05,0.00013559761515244344,0.8514680648582011,7.997275000425424e-07,0.00042293527454957143,7.372264759341843e-08,4.107634130778897e-05,0.00725658607005601,0.2386941320182065,0.0023643909222022873,0.0004112392567137438,1.0261266014384916e-05,0.00018092131656559238,0.005453024469964555,2.9586158754741697e-05,2.9702498363903926e-07,9.917134626587893e-07,2.0816324698248032e-07,5.9361663323423736e-08,4.517717651948404e-06,4.0816005915668185e-06,3.12366968484421e-05,0.0018659132274844064,6.890063628542427e-11,2.2737317400566473e-12,4.421312963446741e-09,7.97598294084529e-06,2.2825307572000827e-07,7.213753870076132e-07,1.74462471603616e-05,5.6518174722238696e-08,2.214846888242149e-10,0.0008356935779620981,7.3876136785117604e-06,7.837863775713326e-17,2.4022821959534473e-10,3.1644889613627385e-08,5.744149434234115e-10,1.7958574220212366e-08,4.599273871817315e-12,5.100959297692845e-11,5.94578557471262e-09,8.477908017104842e-06,8.487967154325427e-06,1.7079896416148674e-06,5.364850676985041e-07,3.3703029562604595e-10,1.694866724177622e-05,1.0008372485242659e-10,4.220888542592859e-05,0.03142534621687478,1.0798719072861965e-08,1.945833516370579e-05,1.1973758468319587e-07,8.90981743031482e-06
2.452313065575754e-05,0.26327078306321905,3.76,0.0,0.007145562061361471,0.4514906990139927,0.21757350345967313,0.016974396260071547,0.01854650408139349,0.023265999145612476,0.03777852804563561,7.184329906540438e-05,1.935275302835097e-06,0.2355242732347422,0.17745859827516514,3.4100598799217006e-06,1.7505725194599497e-05,0.00013813430696667635,0.8522276855002225,7.534959572869191e-07,0.00041474162355044635,7.183566822786304e-08,4.0211724901578785e-05,0.007092158972289517,0.23936980830848478,0.0023645090142911697,0.00040666889020726105,9.374876433237817e-06,0.00017007059219772256,0.005454786628336461,2.815699890972317e-05,2.824086173718276e-07,9.428087716910118e-07,1.924446010874909e-07,5.49372130102794e-08,4.280366563746741e-06,3.935717867055741e-06,3.0103906472871496e-05,0.00178840093298819,6.613832539156629e-11,2.177512701342777e-12,4.4769390430661475e-09,7.717525044552761e-06,2.2354682624403224e-07,6.896312042122751e-07,1.602719068362053e-05,5.6262649454518564e-08,2.168483119141419e-10,0.0008335272158086636,7.48737762744603e-06,7.439617993472124e-17,2.3022595550349707e-10,3.054306338242563e-08,5.428055967120236e-10,1.753482025823431e-08,4.272755066677833e-12,4.717902699987484e-11,5.70619915884826e-09,8.30337339053132e-06,8.167077097123165e-06,1.583879135455577e-06,5.263465185556278e-07,3.1957260258251946e-10,1.7415540660769046e-05,1.0057025285181086e-10,4.048883741450378e-05,0.03084989435007844,9.964350348817794e-09,1.7925102146406715e-05,1.1977742012913239e-07,8.90080229564885e-06
2.4559988417963074e-05,0.2632831872204835,3.76,0.0,0.006867776345601819,0.45032079475759523,0.21800058017591845,0.017288317045724266,0.0187567541504435,0.023655218026538492,0.03713452883678367,7.110364799953227e-05,1.977022755695984e-06,0.23574491377430798,0.17770554335496966,3.2722111666294893e-06,1.6383774018086325e-05,0.00014069330601668395,0.8529744283972858,7.088589457115995e-07,0.00040657093250369934,6.994210790033589e-08,3.935046488572946e-05,0.006926614042094577,0.24004341771615592,0.0023645953912593176,0.0004018043778185677,8.557016191052215e-06,0.00015970289894802679,0.005456437032065942,2.6779728392559602e-05,2.6817794123958253e-07,8.952002727493618e-07,1.7770573756234347e-07,5.0782262857028626e-08,4.051732782491829e-06,3.7907449203675927e-06,2.8978916324256344e-05,0.001713032992312665,6.345239440826021e-11,2.0841513111501084e-12,4.532518709247146e-09,7.464626891359705e-06,2.1885874964395048e-07,6.588717493156266e-07,1.4702092582093585e-05,5.603125844680522e-08,2.1222973919725627e-10,0.0008313677707015037,7.5869820810803776e-06,7.057112454226622e-17,2.2041209333903164e-10,2.9465216397127e-08,5.124624689151036e-10,1.7114651216422982e-08,3.965069421221402e-12,4.358236862353123e-11,5.4701073560262984e-09,8.129504530575704e-06,7.849452893100786e-06,1.4669740467486716e-06,5.161668794081471e-07,3.0264301966720954e-10,1.7893560318611343e-05,1.0105408715298875e-10,3.8815168017640904e-05,0.030273575605854263,9.184703028749511e-09,1.649124023835571e-05,1.1981478108169526e-07,8.891189314236767e-06
2.4596846180168608e-05,0.2632952374208827,3.76,0.0,0.006596974051557166,0.4491552243151134,0.21842060232314253,0.01760454782545806,0.018965623786849302,0.024046974000989412,0.036495336809135255,7.03848647751631e-05,2.019340606037157e-06,0.23595562774416845,0.1779559577533478,3.1373164008139214e-06,1.53172808742016e-05,0.0001432729621317816,0.8537079976633923,6.658557638089315e-07,0.00039842800408162527,6.804490204262181e-08,3.849325840225169e-05,0.006760157549603988,0.2407146180800084,0.002364651111538838,0.00039665333070450226,7.80338153736116e-06,0.00014980932857417795,0.005457977814866268,2.545360481596705e-05,2.543460070155047e-07,8.489314763304362e-07,1.6390797469403106e-07,4.688679841446595e-08,3.831793541614491e-06,3.6469333144709233e-06,2.7863663714447474e-05,0.0016398184650400615,6.084286156466329e-11,1.9936411116670895e-12,4.58801228979499e-09,7.217308866306883e-06,2.141915710289532e-07,6.290941426250301e-07,1.346684426466087e-05,5.582348865734237e-08,2.0763166619257217e-10,0.0008292163245651374,7.686346638536513e-06,6.690041668206517e-17,2.107962338427385e-10,2.8411534375696842e-08,4.833737635546694e-10,1.6698369195846667e-08,3.6755803423352695e-12,4.0211005701088083e-11,5.237833621577699e-09,7.956402447040899e-06,7.535585564325111e-06,1.357042243226103e-06,5.059557169734826e-07,2.8625266697322296e-10,1.8382696489647082e-05,1.0153516280941205e-10,3.7188084334777345e-05,0.029696747055837774,8.457233318613404e-09,1.5152695314201201e-05,1.1984971336035288e-07,8.880985026909928e-06
2.463370394237414e-05,0.2633069283535677,3.76,0.0,0.006333178771732322,0.4479945785750104,0.21883330829824588,0.017922846914899298,0.019172942215561976,0.024441000807552495,0.03586144494267586,6.968674401052964e-05,2.062190146432916e-06,0.23615622328086347,0.17820979404956463,3.005535771799197e-06,1.430493650232407e-05,0.00014587155398532522,0.8544281137383495,6.245176686972884e-07,0.0003903176024851911,6.614698076631236e-08,3.764078543132147e-05,0.006593000231218402,0.24138306318404557,0.0023646772880612076,0.0003912245191496218,7.109831592546774e-06,0.00014038030887929804,0.0054594112118621614,2.4177824605123702e-05,2.40924371572372e-07,8.040408482462379e-07,1.510120070944202e-07,4.324057108651108e-08,3.620503355549693e-06,3.50453073054102e-06,2.6760052144528097e-05,0.001568761940692774,5.830962306776708e-11,1.905971018723643e-12,4.643380281062939e-09,6.975584831053467e-06,2.0954802053110232e-07,6.002936720399176e-07,1.2317330380877023e-05,5.5638780623136486e-08,2.030567939140092e-10,0.0008270739680613782,7.785390939495161e-06,6.338085257208992e-17,2.013874253775811e-10,2.7382169288188218e-08,4.5552478350275047e-10,1.6286264104796887e-08,3.403631237735419e-12,3.705610902464549e-11,5.009688323478848e-09,7.784168363662344e-06,7.225953651846291e-06,1.2538419148379171e-06,4.957227338384384e-07,2.704107627116197e-10,1.888289260097362e-05,1.0201342009377232e-10,3.560770934938651e-05,0.029119773221263776,7.779414245551329e-09,1.3905351358565044e-05,1.1988226504241432e-07,8.870196612723203e-06
2.4670561704579675e-05,0.2633182551439185,3.76,0.0,0.0060764048557575496,0.44683945137378195,0.21923844664025666,0.018242963369020062,0.019378542197378532,0.024837022581022463,0.03523334065565343,6.900904819150641e-05,2.105530698475408e-06,0.23634652103037976,0.17846699929242432,2.877015893851189e-06,1.3345348798809409e-05,0.0001484872976926103,0.8551345145036116,5.848678021952069e-07,0.00038224443949671935,6.425125453388794e-08,3.679370646697843e-05,0.006425356354033456,0.2420484037210306,0.0023646750819258013,0.0003855278366118159,6.472392742347229e-06,0.0001314056450268248,0.0054607395560783215,2.2951526716764393e-05,2.2792304328990782e-07,7.605616407707674e-07,1.3897812614565208e-07,3.983315935257007e-08,3.4177947290045617e-06,3.3637794542486915e-06,2.5669939640348678e-05,0.0014998636119856435,5.58524540242565e-11,1.8211253948698647e-12,4.6985835083036e-09,6.7394621455126834e-06,2.049308248126587e-07,5.724638497893978e-07,1.1249445594156549e-05,5.547653170294688e-08,1.9850782044994896e-10,0.0008249417972870255,7.88403498234922e-06,6.000909265460868e-17,1.921941140989273e-10,2.6377239287455796e-08,4.2889807148049073e-10,1.5878612724883505e-08,3.148549548025953e-12,3.410868561328224e-11,4.7859669294226366e-09,7.612903403292043e-06,6.921020367575751e-06,1.1571232010383777e-06,4.854777312239896e-07,2.551245924635874e-10,1.9394063830124228e-05,1.0248880443078807e-10,3.40740818574126e-05,0.028543025053760766,7.148745715621059e-09,1.2745052761807612e-05,1.1991248639017174e-07,8.858831866634244e-06
2.470741946678521e-05,0.2633292133763111,3.76,0.0,0.005826657301912995,0.4456904376413877,0.2196357771119571,0.018564637704343776,0.01958226073963271,0.025234754572117987,0.03461150394223325,6.835150996627614e-05,2.149319730740591e-06,0.23652635493828708,0.17872751520154942,2.7518891795059206e-06,1.2437051216281192e-05,0.0001511183472890572,0.8558269563415659,5.46921203772953e-07,0.0003742131610491615,6.23606000278142e-08,3.5952660386391077e-05,0.00625744274440696,0.24271028829973598,0.002364645695795915,0.00037957425396901106,5.887261904419987e-06,0.000122874564274597,0.005461965274500623,2.1773796558375897e-05,2.1535043757072993e-07,7.185217604455228e-07,1.27766434558828e-07,3.6654028965594876e-08,3.223579020541036e-06,3.2249148888310702e-06,2.459512736517333e-05,0.0014331193728424107,5.34710100829474e-11,1.7390841475762056e-12,4.753583288474177e-09,6.508941715273983e-06,2.003426984261259e-07,5.455964787866433e-07,1.0259110803780921e-05,5.53360995586655e-08,1.939874324211948e-10,0.0008228209103511154,7.982199449280899e-06,5.678167486805327e-17,1.8322409873476473e-10,2.5396828767621154e-08,4.034735663181224e-10,1.547567788942825e-08,2.909650931956267e-12,3.135963074820792e-11,4.566948326769825e-09,7.442708267280409e-06,6.621230842397756e-06,1.0666298273774849e-06,4.7523057067152307e-07,2.4039950727746944e-10,1.9916095812694682e-05,1.0296126628183198e-10,3.2587156912270766e-05,0.02796687885660294,6.56276399462312e-09,1.1667626230224657e-05,1.1994042976892205e-07,8.846899174432248e-06
2.4740591452770187e-05,0.2633387574031228,3.76,0.0,0.005607888582184001,0.4446620433872526,0.21998651012876785,0.018855255861406375,0.0197638680628883,0.025593933710002195,0.03405759893216026,6.777671718324508e-05,2.189076767833006e-06,0.2366791329314702,0.17896475785767346,2.6422738855368903e-06,1.1662171197964651e-05,0.00015349779741356942,0.856438033464151,5.142315300505485e-07,0.00036702459835329327,6.066568661123598e-08,3.5201386121163665e-05,0.00610627035832935,0.2433027382928687,0.00236459703152228,0.0003740062729128688,5.402363518154718e-06,0.00011556652312008237,0.005462982754318935,2.0754568977015535e-05,2.0440730619118162e-07,6.819351810081386e-07,1.1834591874466997e-07,3.397924031363497e-08,3.0559568031883773e-06,3.101737792834292e-06,2.3642312190771767e-05,0.0013748845406230286,5.139207639092573e-11,1.6676246536213064e-12,4.80287769778996e-09,6.306258859613356e-06,1.9624046588426625e-07,5.222306462991517e-07,9.430776850302773e-06,5.522780387098817e-08,1.8994572797361218e-10,0.0008209226662281327,8.070072688783738e-06,5.399746183412426e-17,1.7534789542601544e-10,2.4535466133604847e-08,3.8160084763198707e-10,1.5117274609346007e-08,2.7079064315060504e-12,2.904751239725001e-11,4.374068346890615e-09,7.290529979924063e-06,6.3561694293389624e-06,9.902927622372485e-07,4.6601444951742386e-07,2.276295145778834e-10,2.039509120129413e-05,1.0338394621364496e-10,3.1288751208321855e-05,0.027449176403270437,6.071587135369218e-09,1.076535138000136e-05,1.1996367605013172e-07,8.835681542944698e-06
2.4773763438755164e-05,0.26334799718080865,3.76,0.0,0.005394797998553392,0.4436395135770728,0.22033057692907912,0.01914671988307274,0.019943711982531465,0.025954042469513352,0.033509487572615765,6.72177813503939e-05,2.22912789237504e-06,0.23682321123965117,0.17920458132391498,2.5355779717480078e-06,1.0926439090226139e-05,0.00015588666535706983,0.8570374727620195,4.829270020035922e-07,0.00035987692976661707,5.897919376108566e-08,3.445592838754232e-05,0.005955215994921768,0.24389184655430046,0.0023645282749966256,0.0003682493144021399,4.95436568944208e-06,0.00010860006081344366,0.005463921038483115,1.9773166687610097e-05,1.9382079999636084e-07,6.465453200800869e-07,1.0953014136220977e-07,3.147306308638712e-08,2.8950334641353784e-06,2.980431871163814e-06,2.2704505007381465e-05,0.0013183790237152595,4.937369207646802e-11,1.59839624151261e-12,4.851949336357561e-09,6.108101127091441e-06,1.921659052459727e-07,4.996282099235078e-07,8.659082917757131e-06,5.5136113557766317e-08,1.859312614886216e-10,0.0008190352463385868,8.157437857856197e-06,5.1324604942912636e-17,1.6766301492631871e-10,2.369401984935955e-08,3.6066575565263813e-10,1.4763063332421364e-08,2.518201861880468e-12,2.6881959870040005e-11,4.185385598584705e-09,7.139371366744949e-06,6.095911979425396e-06,9.185942275935906e-07,4.568117790148666e-07,2.1531793140333132e-10,2.0882638623977452e-05,1.0380419337374442e-10,3.0027922590300257e-05,0.026932549285165287,5.612919499150801e-09,9.923801499783275e-06,1.1998516216928706e-07,8.824018011381043e-06
